ng_co2_per_mmbtu,Time_Index,Load_mmbtu_z1,Load_mmbtu_z2,Load_mmbtu_z3,Load_mmbtu_z4,Load_mmbtu_z5,Load_mmbtu_z6,Load_mmbtu_z7,Load_mmbtu_z8,Load_mmbtu_z9
,4801,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4802,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4803,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4804,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4805,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4806,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4807,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4808,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4809,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4810,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4811,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4812,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4813,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4814,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4815,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4816,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4817,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4818,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4819,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4820,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4821,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4822,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4823,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4824,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4825,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4826,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4827,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4828,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4829,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4830,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4831,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4832,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4833,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4834,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4835,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4836,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4837,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4838,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4839,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4840,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4841,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4842,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4843,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4844,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4845,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4846,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4847,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4848,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4849,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4850,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4851,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4852,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4853,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4854,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4855,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4856,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4857,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4858,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4859,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4860,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4861,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4862,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4863,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4864,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4865,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4866,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4867,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4868,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4869,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4870,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4871,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4872,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4873,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4874,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4875,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4876,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4877,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4878,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4879,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4880,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4881,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4882,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4883,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4884,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4885,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4886,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4887,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4888,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4889,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4890,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4891,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4892,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4893,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4894,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4895,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4896,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4897,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4898,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4899,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4900,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4901,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4902,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4903,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4904,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4905,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4906,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4907,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4908,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4909,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4910,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4911,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4912,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4913,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4914,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4915,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4916,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4917,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4918,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4919,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4920,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4921,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4922,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4923,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4924,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4925,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4926,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4927,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4928,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4929,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4930,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4931,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4932,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4933,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4934,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4935,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4936,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4937,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4938,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4939,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4940,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4941,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4942,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4943,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4944,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4945,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4946,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4947,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4948,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4949,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4950,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4951,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4952,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4953,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4954,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4955,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4956,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4957,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4958,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4959,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4960,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4961,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4962,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4963,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4964,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4965,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4966,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4967,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4968,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4969,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4970,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4971,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4972,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4973,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4974,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4975,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4976,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4977,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4978,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4979,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4980,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4981,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4982,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4983,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4984,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4985,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4986,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4987,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4988,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4989,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4990,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4991,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4992,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4993,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4994,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4995,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4996,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4997,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4998,21196,16974,14906,34981,53195,34475,51899,38971,19417
,4999,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5000,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5001,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5002,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5003,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5004,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5005,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5006,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5007,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5008,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5009,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5010,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5011,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5012,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5013,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5014,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5015,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5016,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5017,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5018,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5019,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5020,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5021,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5022,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5023,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5024,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5025,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5026,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5027,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5028,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5029,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5030,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5031,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5032,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5033,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5034,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5035,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5036,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5037,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5038,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5039,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5040,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5041,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5042,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5043,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5044,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5045,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5046,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5047,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5048,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5049,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5050,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5051,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5052,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5053,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5054,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5055,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5056,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5057,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5058,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5059,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5060,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5061,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5062,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5063,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5064,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5065,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5066,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5067,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5068,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5069,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5070,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5071,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5072,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5073,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5074,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5075,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5076,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5077,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5078,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5079,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5080,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5081,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5082,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5083,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5084,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5085,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5086,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5087,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5088,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5089,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5090,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5091,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5092,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5093,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5094,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5095,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5096,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5097,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5098,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5099,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5100,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5101,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5102,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5103,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5104,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5105,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5106,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5107,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5108,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5109,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5110,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5111,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5112,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5113,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5114,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5115,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5116,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5117,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5118,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5119,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5120,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5121,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5122,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5123,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5124,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5125,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5126,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5127,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5128,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5129,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5130,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5131,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5132,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5133,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5134,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5135,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5136,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5137,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5138,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5139,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5140,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5141,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5142,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5143,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5144,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5145,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5146,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5147,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5148,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5149,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5150,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5151,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5152,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5153,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5154,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5155,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5156,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5157,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5158,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5159,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5160,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5161,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5162,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5163,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5164,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5165,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5166,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5167,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5168,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5169,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5170,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5171,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5172,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5173,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5174,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5175,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5176,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5177,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5178,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5179,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5180,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5181,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5182,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5183,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5184,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5185,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5186,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5187,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5188,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5189,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5190,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5191,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5192,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5193,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5194,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5195,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5196,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5197,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5198,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5199,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5200,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5201,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5202,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5203,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5204,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5205,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5206,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5207,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5208,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5209,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5210,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5211,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5212,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5213,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5214,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5215,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5216,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5217,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5218,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5219,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5220,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5221,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5222,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5223,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5224,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5225,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5226,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5227,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5228,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5229,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5230,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5231,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5232,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5233,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5234,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5235,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5236,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5237,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5238,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5239,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5240,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5241,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5242,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5243,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5244,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5245,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5246,21196,16974,14906,34981,53195,34475,51899,38971,19417
,5247,21196,16974,14906,34981,53195,34475,51899,38971,19417
