Time_Index,Price_mmbtu_global,Price_mmbtu_z1,Price_mmbtu_z2,Price_mmbtu_z3,Price_mmbtu_z4,Price_mmbtu_z5,Price_mmbtu_z6,Price_mmbtu_z7,Price_mmbtu_z8,Price_mmbtu_z9
1519,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1520,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1521,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1522,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1523,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1524,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1525,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1526,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1527,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1528,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1529,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1530,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1531,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1532,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1533,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1534,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1535,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1536,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1537,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1538,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1539,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1540,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1541,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1542,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1543,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1544,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1545,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1546,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1547,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1548,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1549,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1550,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1551,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1552,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1553,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1554,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1555,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1556,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1557,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1558,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1559,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1560,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1561,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1562,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1563,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1564,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1565,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1566,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1567,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1568,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1569,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1570,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1571,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1572,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1573,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1574,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1575,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1576,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1577,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1578,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1579,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1580,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1581,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1582,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1583,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1584,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1585,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1586,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1587,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1588,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1589,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1590,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1591,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1592,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1593,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1594,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1595,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1596,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1597,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1598,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1599,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1600,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1601,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1602,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1603,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1604,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1605,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1606,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1607,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1608,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1609,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1610,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1611,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1612,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1613,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1614,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1615,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1616,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1617,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1618,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1619,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1620,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1621,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1622,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1623,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1624,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1625,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1626,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1627,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1628,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1629,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1630,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1631,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1632,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1633,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1634,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1635,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1636,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1637,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1638,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1639,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1640,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1641,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1642,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1643,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1644,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1645,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1646,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1647,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1648,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1649,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1650,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1651,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1652,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1653,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1654,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1655,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1656,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1657,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1658,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1659,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1660,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1661,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1662,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1663,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1664,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1665,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1666,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1667,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1668,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1669,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1670,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1671,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1672,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1673,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1674,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1675,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1676,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1677,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1678,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1679,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1680,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1681,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1682,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1683,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1684,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1685,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1686,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1687,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1688,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1689,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1690,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1691,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1692,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1693,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1694,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1695,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1696,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1697,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1698,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1699,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1700,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1701,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1702,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1703,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1704,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1705,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1706,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1707,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1708,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1709,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1710,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1711,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1712,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1713,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1714,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1715,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1716,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1717,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1718,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1719,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1720,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1721,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1722,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1723,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1724,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1725,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1726,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1727,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1728,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1729,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1730,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1731,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1732,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1733,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1734,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1735,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1736,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1737,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1738,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1739,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1740,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1741,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1742,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1743,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1744,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1745,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1746,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1747,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1748,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1749,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1750,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1751,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1752,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1753,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1754,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1755,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1756,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1757,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1758,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1759,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1760,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1761,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1762,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1763,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1764,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1765,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1766,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1767,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1768,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1769,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1770,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1771,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1772,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1773,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1774,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1775,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1776,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1777,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1778,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1779,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1780,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1781,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1782,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1783,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1784,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1785,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1786,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1787,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1788,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1789,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1790,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1791,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1792,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1793,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1794,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1795,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1796,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1797,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1798,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1799,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1800,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1801,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1802,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1803,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1804,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1805,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1806,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1807,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1808,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1809,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1810,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1811,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1812,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1813,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1814,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1815,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1816,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1817,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1818,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1819,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1820,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1821,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1822,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1823,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1824,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1825,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1826,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1827,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1828,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1829,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1830,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1831,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1832,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1833,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1834,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1835,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1836,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1837,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1838,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1839,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
1840,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41
