ng_co2_per_mmbtu,Time_Index,Load_mmbtu_z1,Load_mmbtu_z2,Load_mmbtu_z3,Load_mmbtu_z4,Load_mmbtu_z5,Load_mmbtu_z6,Load_mmbtu_z7,Load_mmbtu_z8,Load_mmbtu_z9
,4403,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4404,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4405,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4406,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4407,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4408,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4409,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4410,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4411,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4412,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4413,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4414,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4415,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4416,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4417,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4418,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4419,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4420,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4421,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4422,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4423,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4424,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4425,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4426,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4427,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4428,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4429,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4430,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4431,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4432,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4433,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4434,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4435,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4436,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4437,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4438,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4439,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4440,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4441,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4442,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4443,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4444,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4445,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4446,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4447,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4448,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4449,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4450,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4451,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4452,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4453,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4454,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4455,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4456,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4457,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4458,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4459,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4460,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4461,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4462,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4463,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4464,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4465,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4466,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4467,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4468,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4469,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4470,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4471,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4472,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4473,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4474,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4475,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4476,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4477,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4478,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4479,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4480,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4481,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4482,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4483,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4484,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4485,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4486,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4487,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4488,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4489,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4490,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4491,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4492,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4493,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4494,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4495,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4496,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4497,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4498,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4499,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4500,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4501,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4502,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4503,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4504,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4505,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4506,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4507,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4508,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4509,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4510,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4511,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4512,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4513,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4514,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4515,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4516,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4517,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4518,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4519,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4520,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4521,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4522,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4523,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4524,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4525,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4526,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4527,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4528,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4529,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4530,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4531,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4532,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4533,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4534,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4535,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4536,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4537,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4538,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4539,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4540,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4541,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4542,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4543,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4544,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4545,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4546,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4547,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4548,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4549,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4550,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4551,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4552,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4553,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4554,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4555,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4556,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4557,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4558,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4559,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4560,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4561,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4562,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4563,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4564,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4565,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4566,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4567,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4568,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4569,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4570,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4571,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4572,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4573,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4574,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4575,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4576,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4577,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4578,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4579,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4580,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4581,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4582,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4583,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4584,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4585,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4586,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4587,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4588,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4589,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4590,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4591,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4592,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4593,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4594,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4595,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4596,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4597,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4598,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4599,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4600,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4601,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4602,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4603,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4604,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4605,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4606,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4607,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4608,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4609,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4610,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4611,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4612,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4613,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4614,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4615,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4616,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4617,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4618,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4619,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4620,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4621,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4622,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4623,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4624,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4625,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4626,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4627,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4628,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4629,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4630,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4631,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4632,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4633,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4634,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4635,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4636,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4637,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4638,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4639,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4640,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4641,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4642,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4643,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4644,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4645,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4646,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4647,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4648,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4649,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4650,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4651,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4652,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4653,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4654,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4655,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4656,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4657,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4658,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4659,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4660,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4661,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4662,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4663,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4664,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4665,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4666,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4667,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4668,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4669,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4670,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4671,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4672,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4673,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4674,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4675,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4676,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4677,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4678,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4679,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4680,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4681,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4682,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4683,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4684,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4685,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4686,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4687,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4688,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4689,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4690,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4691,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4692,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4693,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4694,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4695,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4696,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4697,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4698,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4699,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4700,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4701,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4702,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4703,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4704,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4705,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4706,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4707,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4708,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4709,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4710,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4711,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4712,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4713,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4714,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4715,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4716,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4717,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4718,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4719,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4720,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4721,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4722,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4723,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4724,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4725,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4726,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4727,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4728,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4729,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4730,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4731,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4732,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4733,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4734,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4735,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4736,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4737,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4738,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4739,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4740,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4741,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4742,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4743,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4744,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4745,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4746,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4747,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4748,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4749,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4750,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4751,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4752,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4753,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4754,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4755,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4756,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4757,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4758,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4759,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4760,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4761,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4762,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4763,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4764,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4765,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4766,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4767,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4768,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4769,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4770,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4771,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4772,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4773,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4774,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4775,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4776,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4777,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4778,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4779,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4780,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4781,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4782,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4783,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4784,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4785,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4786,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4787,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4788,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4789,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4790,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4791,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4792,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4793,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4794,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4795,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4796,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4797,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4798,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4799,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4800,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4801,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4802,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4803,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4804,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4805,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4806,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4807,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4808,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4809,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4810,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4811,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4812,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4813,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4814,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4815,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4816,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4817,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4818,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4819,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4820,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4821,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4822,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4823,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4824,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4825,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4826,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4827,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4828,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4829,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4830,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4831,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4832,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4833,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4834,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4835,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4836,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4837,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4838,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4839,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4840,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4841,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4842,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4843,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4844,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4845,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4846,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4847,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4848,46647,35541,37797,55800,147384,61620,81008,99937,71160
,4849,46647,35541,37797,55800,147384,61620,81008,99937,71160
