Global_conventional_diesel_price_per_mmbtu,Conventional_diesel_co2_per_mmbtu,Syn_diesel_co2_per_mmbtu,Bio_diesel_co2_per_mmbtu,Time_Index,Load_mmbtu_z1,Load_mmbtu_z2,Load_mmbtu_z3,Load_mmbtu_z4,Load_mmbtu_z5,Load_mmbtu_z6,Load_mmbtu_z7,Load_mmbtu_z8,Load_mmbtu_z9
,,,,3412,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3413,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3414,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3415,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3416,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3417,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3418,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3419,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3420,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3421,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3422,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3423,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3424,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3425,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3426,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3427,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3428,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3429,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3430,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3431,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3432,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3433,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3434,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3435,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3436,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3437,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3438,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3439,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3440,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3441,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3442,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3443,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3444,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3445,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3446,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3447,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3448,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3449,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3450,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3451,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3452,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3453,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3454,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3455,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3456,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3457,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3458,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3459,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3460,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3461,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3462,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3463,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3464,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3465,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3466,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3467,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3468,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3469,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3470,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3471,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3472,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3473,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3474,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3475,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3476,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3477,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3478,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3479,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3480,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3481,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3482,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3483,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3484,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3485,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3486,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3487,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3488,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3489,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3490,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3491,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3492,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3493,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3494,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3495,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3496,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3497,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3498,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3499,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3500,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3501,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3502,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3503,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3504,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3505,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3506,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3507,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3508,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3509,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3510,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3511,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3512,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3513,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3514,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3515,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3516,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3517,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3518,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3519,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3520,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3521,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3522,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3523,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3524,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3525,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3526,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3527,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3528,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3529,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3530,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3531,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3532,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3533,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3534,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3535,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3536,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3537,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3538,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3539,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3540,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3541,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3542,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3543,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3544,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3545,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3546,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3547,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3548,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3549,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3550,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3551,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3552,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3553,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3554,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3555,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3556,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3557,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3558,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3559,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3560,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3561,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3562,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3563,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3564,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3565,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3566,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3567,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3568,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3569,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3570,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3571,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3572,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3573,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3574,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3575,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3576,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3577,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3578,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3579,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3580,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3581,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3582,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3583,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3584,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3585,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3586,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3587,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3588,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3589,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3590,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3591,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3592,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3593,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3594,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3595,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3596,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3597,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3598,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3599,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3600,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3601,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3602,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3603,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3604,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3605,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3606,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3607,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3608,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3609,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3610,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3611,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3612,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3613,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3614,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3615,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3616,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3617,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3618,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3619,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3620,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3621,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3622,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3623,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3624,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3625,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3626,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3627,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3628,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3629,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3630,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3631,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3632,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3633,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3634,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3635,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3636,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3637,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3638,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3639,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3640,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3641,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3642,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3643,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3644,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3645,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3646,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3647,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3648,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3649,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3650,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3651,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3652,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3653,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3654,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3655,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3656,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3657,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3658,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3659,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3660,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3661,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3662,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3663,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3664,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3665,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3666,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3667,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3668,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3669,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3670,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3671,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3672,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3673,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3674,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3675,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3676,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3677,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3678,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3679,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3680,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3681,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3682,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3683,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3684,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3685,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3686,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3687,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3688,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3689,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3690,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3691,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3692,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3693,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3694,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3695,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3696,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3697,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3698,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3699,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3700,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3701,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3702,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3703,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3704,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3705,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3706,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3707,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3708,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3709,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3710,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3711,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3712,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3713,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3714,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3715,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3716,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3717,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3718,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3719,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3720,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3721,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3722,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3723,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3724,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3725,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3726,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3727,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3728,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3729,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3730,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3731,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3732,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3733,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3734,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3735,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3736,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3737,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3738,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3739,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3740,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3741,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3742,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3743,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3744,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3745,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3746,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3747,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3748,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3749,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3750,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3751,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3752,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3753,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3754,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3755,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3756,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3757,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3758,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3759,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3760,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3761,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3762,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3763,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3764,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3765,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3766,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3767,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3768,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3769,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3770,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3771,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3772,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3773,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3774,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3775,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3776,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3777,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3778,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3779,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3780,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3781,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3782,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3783,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3784,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3785,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3786,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3787,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3788,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3789,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3790,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3791,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3792,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3793,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3794,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3795,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3796,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3797,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3798,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3799,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3800,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3801,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3802,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3803,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3804,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3805,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3806,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3807,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3808,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3809,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3810,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3811,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3812,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3813,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3814,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3815,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3816,27102,16618,20744,36449,50779,41476,69613,44748,28273
,,,,3817,27102,16618,20744,36449,50779,41476,69613,44748,28273
