Conventional_jetfuel_co2_per_mmbtu,Conventional_jetfuel_price_per_mmbtu,Syn_jetfuel_co2_per_mmbtu,Time_Index,Load_mmbtu_z1,Load_mmbtu_z2,Load_mmbtu_z3,Load_mmbtu_z4,Load_mmbtu_z5,Load_mmbtu_z6,Load_mmbtu_z7,Load_mmbtu_z8,Load_mmbtu_z9
,,,3469,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3470,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3471,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3472,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3473,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3474,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3475,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3476,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3477,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3478,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3479,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3480,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3481,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3482,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3483,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3484,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3485,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3486,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3487,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3488,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3489,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3490,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3491,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3492,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3493,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3494,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3495,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3496,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3497,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3498,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3499,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3500,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3501,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3502,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3503,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3504,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3505,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3506,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3507,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3508,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3509,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3510,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3511,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3512,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3513,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3514,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3515,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3516,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3517,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3518,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3519,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3520,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3521,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3522,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3523,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3524,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3525,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3526,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3527,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3528,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3529,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3530,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3531,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3532,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3533,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3534,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3535,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3536,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3537,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3538,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3539,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3540,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3541,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3542,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3543,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3544,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3545,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3546,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3547,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3548,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3549,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3550,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3551,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3552,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3553,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3554,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3555,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3556,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3557,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3558,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3559,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3560,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3561,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3562,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3563,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3564,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3565,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3566,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3567,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3568,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3569,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3570,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3571,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3572,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3573,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3574,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3575,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3576,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3577,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3578,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3579,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3580,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3581,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3582,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3583,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3584,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3585,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3586,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3587,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3588,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3589,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3590,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3591,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3592,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3593,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3594,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3595,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3596,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3597,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3598,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3599,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3600,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3601,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3602,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3603,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3604,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3605,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3606,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3607,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3608,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3609,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3610,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3611,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3612,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3613,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3614,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3615,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3616,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3617,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3618,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3619,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3620,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3621,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3622,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3623,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3624,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3625,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3626,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3627,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3628,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3629,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3630,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3631,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3632,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3633,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3634,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3635,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3636,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3637,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3638,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3639,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3640,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3641,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3642,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3643,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3644,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3645,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3646,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3647,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3648,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3649,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3650,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3651,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3652,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3653,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3654,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3655,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3656,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3657,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3658,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3659,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3660,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3661,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3662,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3663,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3664,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3665,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3666,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3667,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3668,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3669,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3670,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3671,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3672,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3673,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3674,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3675,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3676,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3677,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3678,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3679,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3680,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3681,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3682,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3683,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3684,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3685,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3686,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3687,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3688,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3689,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3690,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3691,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3692,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3693,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3694,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3695,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3696,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3697,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3698,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3699,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3700,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3701,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3702,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3703,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3704,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3705,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3706,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3707,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3708,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3709,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3710,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3711,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3712,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3713,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3714,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3715,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3716,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3717,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3718,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3719,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3720,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3721,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3722,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3723,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3724,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3725,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3726,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3727,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3728,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3729,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3730,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3731,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3732,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3733,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3734,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3735,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3736,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3737,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3738,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
,,,3739,54205.1,16428.15,29331.34,27805.81,30551.77,11484.77,59244.77,32395.61,33613.87
