Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7,Load_MW_z8,Load_MW_z9
,,,,,,,,4675,53654,38986,56473,91103,108358,107721,185149,121229,51656
,,,,,,,,4676,53952,38707,55087,86779,104549,104126,178280,118729,49960
,,,,,,,,4677,53422,37996,53396,82442,101912,100443,172590,116968,48983
,,,,,,,,4678,52192,37224,52337,79807,98754,97275,166622,111692,47297
,,,,,,,,4679,50130,36381,51689,74801,92402,92542,155546,104154,44059
,,,,,,,,4680,49489,35798,50221,69272,85736,86724,143123,96703,40623
,,,,,,,,4681,48086,34581,47421,63881,80166,80597,132357,90870,37813
,,,,,,,,4682,44627,32445,44453,60090,76124,76155,124185,86997,35779
,,,,,,,,4683,41023,30258,41981,57254,73407,72761,118386,84325,34396
,,,,,,,,4684,38466,28444,39925,55313,71500,70360,114726,82871,33553
,,,,,,,,4685,37082,27693,38385,54175,70834,68980,112832,82654,33128
,,,,,,,,4686,35665,27048,37225,53745,70421,68301,111851,82752,32970
,,,,,,,,4687,34857,26867,36778,53662,71944,68002,113559,86216,34226
,,,,,,,,4688,34596,26915,36411,54438,78269,69565,120550,93923,37034
,,,,,,,,4689,34763,27405,36865,58996,86406,74946,134270,103117,40561
,,,,,,,,4690,34460,28366,38507,64539,94142,81322,148203,112633,44042
,,,,,,,,4691,35613,30122,41750,70040,100904,87277,159906,121035,47063
,,,,,,,,4692,37813,31922,45178,74773,106374,93294,170299,127544,49314
,,,,,,,,4693,39815,33406,48652,78589,110542,98895,179425,132640,50404
,,,,,,,,4694,41887,34430,51914,81621,113616,103241,186273,136262,50910
,,,,,,,,4695,43582,35084,54683,84137,115788,106097,190421,138289,51033
,,,,,,,,4696,45475,35529,56834,85551,117526,108134,193037,139843,51302
,,,,,,,,4697,47481,35964,58836,86034,119032,109795,192916,140089,51704
,,,,,,,,4698,49315,36275,59751,85068,119102,110483,191269,138428,51698
,,,,,,,,4699,50688,36625,59543,82637,117434,109246,186743,134806,50917
,,,,,,,,4700,51254,36527,57917,79370,114040,106350,180610,131225,50096
,,,,,,,,4701,51089,36251,55822,76992,111270,103245,175022,127836,49445
,,,,,,,,4702,50334,35819,54481,75401,107617,100776,168712,120446,47137
,,,,,,,,4703,48681,35268,53489,71026,100191,95968,158346,111173,43623
,,,,,,,,4704,48182,34716,51398,65419,92803,89254,143668,103089,40170
,,,,,,,,4705,46715,33409,47866,60202,86944,82673,132536,96852,37750
,,,,,,,,4706,42837,31137,45031,57252,82679,78393,124688,92916,36186
,,,,,,,,4707,38942,28857,42088,55252,79957,75418,119578,90300,35120
,,,,,,,,4708,36438,27469,40038,54218,79020,73655,117090,90416,34869
,,,,,,,,4709,35038,26665,38712,54423,80441,73094,117985,93646,35534
,,,,,,,,4710,34015,26326,37999,56350,84315,74402,122661,99099,37628
,,,,,,,,4711,33673,26732,38322,59254,90605,77203,130012,107997,41563
,,,,,,,,4712,34253,27884,39361,62063,99141,81221,138803,117528,45964
,,,,,,,,4713,36183,29787,41101,66277,107051,87461,150630,126622,49534
,,,,,,,,4714,37817,32130,43914,71576,114547,94338,164597,136329,52570
,,,,,,,,4715,40513,34242,47314,77444,121488,100852,178920,144772,55206
,,,,,,,,4716,43151,35778,50795,83158,127006,106510,191366,150923,57265
,,,,,,,,4717,45078,36978,54077,88030,130822,111592,199662,156046,58908
,,,,,,,,4718,46981,37935,56982,92297,133680,115995,204071,159285,60236
,,,,,,,,4719,48365,38739,59197,95452,134959,118616,206562,161100,60745
,,,,,,,,4720,49278,39431,60944,97268,135673,120312,206988,162607,61162
,,,,,,,,4721,50094,39808,62394,96933,135706,120787,204796,162248,61050
,,,,,,,,4722,50700,39923,63218,95160,134873,119963,200838,160640,60158
,,,,,,,,4723,50988,39922,62814,92227,132055,118191,195090,156103,58512
,,,,,,,,4724,51094,39966,61518,89003,128216,115316,188562,151002,57080
,,,,,,,,4725,50276,39486,59596,85857,125180,112324,182591,146687,56215
,,,,,,,,4726,48757,38577,57618,83701,120496,108740,175395,137340,53336
,,,,,,,,4727,47292,37896,56082,78185,111322,102946,162620,125289,48479
,,,,,,,,4728,47646,37190,53512,71503,102359,95821,149219,114442,43918
,,,,,,,,4729,46433,35457,49193,65920,95857,88636,137144,106890,40652
,,,,,,,,4730,42492,32579,45301,62248,90859,83597,129093,101392,38377
,,,,,,,,4731,38626,30123,42253,59847,87689,80099,123805,98103,36978
,,,,,,,,4732,36374,28515,40053,58338,86145,77641,120743,97069,36402
,,,,,,,,4733,35208,27624,38546,58274,87204,76865,121051,99598,36858
,,,,,,,,4734,34126,27193,37790,59892,90666,77729,125733,104580,38792
,,,,,,,,4735,33365,27331,38016,62597,96604,80292,132986,113195,42771
,,,,,,,,4736,34186,28409,38820,64713,104967,84010,141456,123307,47181
,,,,,,,,4737,35598,30098,40520,68965,112517,90946,152752,133648,50977
,,,,,,,,4738,37321,32272,43173,74390,119852,98396,165252,144222,54494
,,,,,,,,4739,39978,34182,46466,79880,126287,104920,178683,153030,57546
,,,,,,,,4740,42499,35802,49718,85475,131126,111124,190337,159667,59710
,,,,,,,,4741,44438,37109,52775,90129,134861,115994,199004,164205,61357
,,,,,,,,4742,46301,38003,55458,93857,137314,120364,203686,166615,62636
,,,,,,,,4743,47076,38873,57618,96175,138084,123044,204649,167645,63389
,,,,,,,,4744,47564,39641,59693,97220,138172,124866,203814,168697,64053
,,,,,,,,4745,48273,40195,61444,97026,137793,125690,202017,168674,64211
,,,,,,,,4746,48907,40511,62664,96208,135961,125193,199033,166943,63434
,,,,,,,,4747,49401,40659,63240,94072,132737,123123,193547,162963,61905
,,,,,,,,4748,49869,40773,62779,90923,128861,119850,188318,159696,60599
,,,,,,,,4749,49536,40412,61001,88512,125465,116738,183641,156252,59622
,,,,,,,,4750,48605,39412,58727,86315,120183,112763,176397,146266,56758
,,,,,,,,4751,47693,38494,56990,80535,111068,106461,163113,134476,52021
,,,,,,,,4752,48156,37624,54123,73766,102327,98884,148923,123861,47619
,,,,,,,,4753,47111,35817,49700,68036,95693,91883,137131,116116,44516
,,,,,,,,4754,43181,32744,45483,63996,90566,86370,128663,110238,42312
,,,,,,,,4755,39330,30255,42335,61337,87041,82668,123336,106313,40997
,,,,,,,,4756,36544,28777,40190,59699,85462,80326,120279,105305,40399
,,,,,,,,4757,34777,27848,38545,59434,86724,79365,121290,107717,40819
,,,,,,,,4758,33970,27337,37760,60975,90155,80100,125981,112664,42760
,,,,,,,,4759,33517,27524,38011,63625,95506,82524,133398,120798,46516
,,,,,,,,4760,34162,28582,38918,65978,101835,86491,142053,129997,50818
,,,,,,,,4761,35842,30447,40419,70336,107951,92558,152875,139363,54231
,,,,,,,,4762,37514,32670,42891,76029,113477,98944,165070,148914,57294
,,,,,,,,4763,40008,34698,46043,82129,118470,106143,177736,156903,60049
,,,,,,,,4764,42659,36227,49424,87834,122847,112427,189492,162785,62074
,,,,,,,,4765,44986,37705,52993,92529,125792,117550,198854,166393,63074
,,,,,,,,4766,47063,38586,56297,96452,128043,122028,206305,166211,62883
,,,,,,,,4767,48535,39348,58940,99301,128804,124864,210291,162413,61511
,,,,,,,,4768,49732,40108,61451,100866,128705,127362,210208,157818,59468
,,,,,,,,4769,51468,40736,63644,101019,127750,128777,207472,153631,57894
,,,,,,,,4770,52796,41244,65254,99857,125783,128452,202050,150165,56866
,,,,,,,,4771,53698,41612,65602,97580,122501,126502,195247,145800,55401
,,,,,,,,4772,53696,41187,64587,94071,118798,122745,189034,141990,53725
,,,,,,,,4773,52796,40509,62317,90599,115985,118320,183576,138266,52586
,,,,,,,,4774,51667,39567,60147,88085,111062,114166,176378,129130,50041
,,,,,,,,4775,50520,38863,58348,82352,102478,107674,163288,117929,45797
,,,,,,,,4776,50936,37927,55586,75549,94496,100285,149643,108641,41798
,,,,,,,,4777,49692,36030,51211,69609,88823,93134,138154,102194,38826
,,,,,,,,4778,45666,33266,47311,65512,84539,87844,130021,97823,36744
,,,,,,,,4779,41412,30742,44118,62602,81884,84362,124734,94925,35519
,,,,,,,,4780,38902,29072,41825,60648,80790,81875,121748,94622,34999
,,,,,,,,4781,36964,28135,40367,60126,82254,80767,122981,97918,35480
,,,,,,,,4782,35628,27582,39654,61460,86239,81393,127614,103646,37150
,,,,,,,,4783,35083,27740,39790,64117,91260,83631,135027,110962,40069
,,,,,,,,4784,35629,28686,40776,66299,96577,86948,143799,117564,43087
,,,,,,,,4785,36678,30633,42315,70938,100820,92876,154833,123522,45146
,,,,,,,,4786,38624,32990,44670,76872,104435,99686,167468,129508,46481
,,,,,,,,4787,41828,35029,48000,83092,107853,106186,180803,134216,47571
,,,,,,,,4788,44906,36611,51656,88905,110906,112385,192599,137628,48279
,,,,,,,,4789,47762,38114,55273,93625,113487,117880,202311,140454,48854
,,,,,,,,4790,50229,39229,58543,98142,115990,122090,209252,142230,49288
,,,,,,,,4791,52294,40258,61391,101473,117508,124469,213700,143139,49265
,,,,,,,,4792,53877,41094,64031,103701,117749,125509,215710,143457,49350
,,,,,,,,4793,55918,41849,65525,104439,117528,125840,215941,142588,49350
,,,,,,,,4794,57909,42308,66120,103352,115871,124398,211841,139273,48743
,,,,,,,,4795,59218,42573,66025,100795,112985,121981,205704,134653,47601
,,,,,,,,4796,59345,42141,64934,97061,109680,118523,198788,131484,46280
,,,,,,,,4797,58578,41196,62715,93562,106935,114653,192584,128074,45331
,,,,,,,,4798,57041,40441,61001,90764,102754,110538,184951,119918,43197
,,,,,,,,4799,54915,39617,59564,84604,95243,104808,171403,110212,39660
,,,,,,,,4800,54459,38800,57129,77569,87786,97097,156714,101726,36303
,,,,,,,,4801,52625,37035,52790,71756,82533,90556,144304,96073,33851
,,,,,,,,4802,48130,34269,48715,67484,78691,85697,135785,92103,32314
,,,,,,,,4803,43443,31594,45598,64719,76205,82238,130038,89724,31415
,,,,,,,,4804,40593,29816,43167,62841,75409,79562,126625,89614,31135
,,,,,,,,4805,38345,28739,41644,62281,76784,78629,126646,92906,31826
,,,,,,,,4806,36760,28221,40789,63464,80212,79542,130404,98157,33698
,,,,,,,,4807,35900,28114,41005,65589,84562,81417,136567,103751,36641
,,,,,,,,4808,36558,29105,41825,67471,89748,84782,144568,108854,39597
,,,,,,,,4809,38069,30893,43184,72269,94200,90498,154867,113213,41633
,,,,,,,,4810,39698,33044,45721,78493,97902,97110,166102,116874,42758
,,,,,,,,4811,42646,35085,49554,85013,100949,103919,177684,119447,43318
,,,,,,,,4812,45820,36837,53388,90963,102963,109476,187856,120759,43360
,,,,,,,,4813,48866,38235,57171,96404,104560,114800,196312,121622,43238
,,,,,,,,4814,51793,39288,60712,101312,106086,119223,202493,121513,42995
,,,,,,,,4815,54114,39849,63441,104686,107156,122017,206321,120847,42484
,,,,,,,,4816,56098,40288,65922,106445,107980,123362,208305,120243,42083
,,,,,,,,4817,58525,40270,67517,106567,108438,124040,207673,118733,41859
,,,,,,,,4818,60639,40045,68965,104474,107583,122691,204167,115902,41413
,,,,,,,,4819,62132,39683,69176,100387,105142,120412,197977,112570,40703
,,,,,,,,4820,62553,38886,67343,95706,101356,116790,190690,110046,39874
,,,,,,,,4821,61490,37983,64480,91781,98096,112373,184678,107615,39378
,,,,,,,,4822,59642,37113,62243,88666,94807,108029,177752,102003,37845
,,,,,,,,4823,57108,36514,60475,83269,87958,102473,166044,94594,35010
,,,,,,,,4824,55593,35874,57992,77180,81054,96059,152787,87370,32121
,,,,,,,,4825,53465,34544,54031,71421,75671,89230,141543,82512,29916
,,,,,,,,4826,49064,32255,50445,67165,71629,83670,132897,78935,28452
,,,,,,,,4827,44530,30057,47223,64116,68973,79866,127221,76896,27561
,,,,,,,,4828,40952,28492,44481,61765,67614,76844,123547,76108,27102
,,,,,,,,4829,38476,27550,42617,60326,67629,75070,122085,76664,27125
,,,,,,,,4830,37072,26931,41192,60219,68091,74394,122219,77545,27565
,,,,,,,,4831,36105,26799,40669,60588,69812,74191,124494,80727,29247
,,,,,,,,4832,35874,26962,40493,61400,75020,75893,130406,86912,32091
,,,,,,,,4833,36240,27610,40761,66293,80960,80897,141609,93352,35082
,,,,,,,,4834,36452,29070,43170,73164,86094,87299,154756,98538,37286
,,,,,,,,4835,38670,31114,46970,80049,90316,93820,166724,102457,38750
,,,,,,,,4836,41369,33208,51234,86733,93572,99687,177548,105315,39672
,,,,,,,,4837,44851,34701,55040,92394,96334,104529,186178,107459,40221
,,,,,,,,4838,48375,35837,58557,97123,99247,108947,192565,109327,40596
,,,,,,,,4839,51464,36331,61193,100884,101475,112400,197697,110784,40918
,,,,,,,,4840,54168,36865,63253,103503,103704,114658,200879,112071,41451
,,,,,,,,4841,56492,37460,65074,104867,105510,116143,201132,112660,41997
,,,,,,,,4842,58791,38057,66479,104498,105521,116261,198017,111541,42129
,,,,,,,,4843,60635,38613,67243,102290,103858,115612,192145,109544,41458
,,,,,,,,4844,61176,38447,65573,97790,100907,112275,184066,107829,40281
,,,,,,,,4845,60564,37851,62278,93734,98644,108252,177410,106636,39711
,,,,,,,,4846,59013,37130,59850,90448,95459,104127,170699,101798,38356
,,,,,,,,4847,56668,36249,57784,84694,89111,98494,159647,94967,35755
,,,,,,,,4848,55326,35465,55418,78621,82371,91933,147788,88156,32990
,,,,,,,,4849,53369,34192,51966,73154,77084,85873,137254,82959,30796
,,,,,,,,4850,49055,32000,48590,68489,73037,80833,129363,79332,29249
,,,,,,,,4851,44584,29810,45613,65037,70333,77507,123768,76837,28264
,,,,,,,,4852,41173,28179,43214,62540,68582,74825,119967,75564,27686
,,,,,,,,4853,38858,27309,41701,60930,67930,73234,118099,75288,27444
,,,,,,,,4854,37053,26694,40503,60240,67413,72405,117548,74921,27381
,,,,,,,,4855,35996,26496,39959,59996,68656,72156,118687,77885,28653
,,,,,,,,4856,35557,26613,39670,60457,74090,73819,124477,84373,31271
,,,,,,,,4857,35590,26879,39480,64263,81079,79497,138308,91866,34415
,,,,,,,,4858,35231,28020,41363,69545,88020,86443,152661,98937,37202
,,,,,,,,4859,36879,29941,44825,75161,93975,93527,164505,104903,39414
,,,,,,,,4860,39759,31934,48904,80920,99308,99765,174659,110007,41245
,,,,,,,,4861,42882,33594,52685,86261,103618,105543,183146,114267,42583
,,,,,,,,4862,46076,34694,56164,90764,107176,110398,189217,117964,43442
,,,,,,,,4863,49315,35523,59125,94807,109857,114071,192891,120813,44087
,,,,,,,,4864,52215,36197,61345,97616,112554,116812,194778,124275,44749
,,,,,,,,4865,54977,36679,63095,99303,115048,118221,194468,127264,45505
,,,,,,,,4866,57405,37294,64257,99675,116249,119175,192437,127639,45758
,,,,,,,,4867,59084,37670,64121,98111,115007,118422,187919,125232,45120
,,,,,,,,4868,59796,37657,62473,94551,112048,115124,182383,122509,44223
,,,,,,,,4869,59429,37212,60226,91426,109822,111798,177129,120904,43871
,,,,,,,,4870,58104,36728,58810,89148,106018,108735,170555,114840,42326
,,,,,,,,4871,55727,35999,57446,83403,98891,103173,159029,106376,39250
,,,,,,,,4872,54692,35341,55439,76917,91551,95971,146413,97875,36118
,,,,,,,,4873,52564,33898,51791,70801,85999,89319,135575,92400,33879
,,,,,,,,4874,48017,31648,48366,66744,82336,84568,127934,89079,32469
,,,,,,,,4875,43204,29347,45342,63854,80069,81386,122888,87482,31539
,,,,,,,,4876,39748,27899,43074,62217,79353,79364,120685,88100,31443
,,,,,,,,4877,37502,27088,41947,61860,81245,78547,121527,92087,32470
,,,,,,,,4878,36431,26753,41114,63231,85508,79626,126168,98211,34711
,,,,,,,,4879,35871,27020,41391,66053,91304,82134,133396,105621,38231
,,,,,,,,4880,36773,28119,42369,67871,98525,85776,142025,113607,42068
,,,,,,,,4881,37670,30011,44082,72145,105665,92332,153897,121527,45267
,,,,,,,,4882,40023,32376,46973,77326,112972,99418,167613,130424,47847
,,,,,,,,4883,43056,34594,50570,83392,119920,106958,181862,138039,50219
,,,,,,,,4884,46474,36068,54196,88864,125460,113582,194867,144108,52204
,,,,,,,,4885,49692,37420,57808,92879,130051,119044,205600,149098,53753
,,,,,,,,4886,52805,38276,61030,96349,133369,122940,213135,152162,54904
,,,,,,,,4887,55136,38852,63928,99079,135672,125437,217238,154543,55409
,,,,,,,,4888,56927,39226,66137,101423,137026,127126,217670,156067,55831
,,,,,,,,4889,58715,39386,67359,102399,136868,127789,216558,155832,56010
,,,,,,,,4890,59927,39431,67587,101434,135410,126829,212859,153213,55285
,,,,,,,,4891,60873,39191,66956,98895,132252,125174,207071,148829,53924
,,,,,,,,4892,61229,39142,66040,95331,128874,122256,200938,145173,53144
,,,,,,,,4893,60386,38820,64003,92216,126223,119167,194470,141936,52315
,,,,,,,,4894,58327,38226,61926,89525,120557,115142,186074,132710,49563
,,,,,,,,4895,55997,37518,60578,83019,111560,109211,172285,121916,45319
,,,,,,,,4896,55087,36784,57994,76181,103144,101439,157505,112186,41320
,,,,,,,,4897,52522,34992,53649,69793,96766,94112,145274,105485,38472
,,,,,,,,4898,47515,32349,49581,65820,91756,89018,136587,100892,36579
,,,,,,,,4899,42769,30136,46415,63161,88445,85539,130767,98101,35427
,,,,,,,,4900,39493,28613,44164,61471,86891,82911,127339,97948,35068
,,,,,,,,4901,37286,27769,42626,61233,87749,81884,127639,101049,35763
,,,,,,,,4902,36518,27391,41650,62750,91268,82604,132104,106643,37742
,,,,,,,,4903,36234,27631,41834,65684,96202,84604,139192,114070,41329
,,,,,,,,4904,36354,28591,42742,67532,101438,87993,147475,121394,45382
,,,,,,,,4905,37378,30221,43924,71954,105955,93849,159788,128156,48881
,,,,,,,,4906,38967,32473,46046,77573,110753,100374,174334,135020,51806
,,,,,,,,4907,42010,34387,49141,83598,114675,107131,189595,140440,54257
,,,,,,,,4908,44833,35588,52376,89196,117787,113025,202621,143817,55907
,,,,,,,,4909,47268,36739,56073,93524,120956,118019,212052,146521,57309
,,,,,,,,4910,49556,37608,59153,97612,123427,122497,218629,148182,58526
,,,,,,,,4911,51560,38239,61631,100914,124805,125359,221314,149113,58938
,,,,,,,,4912,53042,38768,63631,103208,125763,127249,221773,149394,58715
,,,,,,,,4913,54683,39166,65243,104397,125592,128117,220348,147980,58020
,,,,,,,,4914,56436,39711,66062,103908,124140,127498,215934,144436,56350
,,,,,,,,4915,57666,39847,66305,101634,121071,125775,209288,139475,53904
,,,,,,,,4916,58537,40064,65873,98333,117369,122672,203268,134953,52280
,,,,,,,,4917,58071,39924,64182,95278,114667,119918,196721,131581,51074
,,,,,,,,4918,56311,39225,62250,92506,109742,115766,188273,122742,47864
,,,,,,,,4919,53996,38553,60751,86478,100962,109826,174233,111525,43135
,,,,,,,,4920,53062,37594,57819,79565,92817,101828,159135,101794,38763
,,,,,,,,4921,50608,35762,53083,73149,86792,94811,146959,94573,35458
,,,,,,,,4922,45925,32898,48923,68860,82344,89517,137961,89515,33042
,,,,,,,,4923,41736,30351,45542,65948,79598,85927,131706,86416,31679
,,,,,,,,4924,38925,28764,43305,64160,78505,83554,128324,85712,31093
,,,,,,,,4925,37221,27867,41739,63684,79877,82933,128623,88154,31502
,,,,,,,,4926,35947,27345,40880,64956,83547,83608,132981,92656,33193
,,,,,,,,4927,35707,27557,41069,67663,88595,86138,139599,99574,36473
,,,,,,,,4928,36179,28626,42181,69536,94834,89642,147058,106655,40048
,,,,,,,,4929,37380,30449,43603,74060,100731,95704,158080,113160,42763
,,,,,,,,4930,38698,32631,45837,79847,106516,102443,171001,119697,44718
,,,,,,,,4931,41340,34614,48873,85787,112112,109423,185229,125632,46146
,,,,,,,,4932,43936,36036,52140,91528,117079,115465,198393,130904,47187
,,,,,,,,4933,46085,37198,55180,96323,121989,120995,209241,136906,48166
,,,,,,,,4934,48439,38217,57791,100076,126109,125359,217514,141992,49274
,,,,,,,,4935,50184,39079,60324,102882,129154,127853,222900,146356,50142
,,,,,,,,4936,51639,40082,62429,104873,131499,129337,226391,150162,50937
,,,,,,,,4937,53741,41017,64400,106121,132473,129772,227026,151783,51457
,,,,,,,,4938,55304,41888,65895,106040,131949,129453,224892,150129,50835
,,,,,,,,4939,56679,42319,66611,103748,129647,127525,219074,145420,49377
,,,,,,,,4940,57107,42259,65917,99555,125995,124052,211450,140329,47933
,,,,,,,,4941,56188,41645,63965,95956,123352,120612,204501,136574,47193
,,,,,,,,4942,54547,40729,61662,92988,118148,116551,196033,127870,44816
,,,,,,,,4943,52409,39729,59698,87007,109619,111091,181029,117230,40961
,,,,,,,,4944,51877,38752,56928,79885,101203,102908,165487,107991,37352
,,,,,,,,4945,49952,36729,52511,73829,95406,95992,152432,101585,34848
,,,,,,,,4946,45400,33706,48390,69668,90688,91434,142907,97499,33164
,,,,,,,,4947,41477,31061,45333,66659,86985,87583,136792,95017,32179
,,,,,,,,4948,38843,29389,43163,64781,85294,85351,133071,94264,31870
,,,,,,,,4949,37676,28283,41455,64142,86197,84313,133198,97048,32690
,,,,,,,,4950,36311,27724,40526,65423,90016,84806,137317,102533,34916
,,,,,,,,4951,35655,27831,40709,68242,94033,86902,143895,109767,38313
,,,,,,,,4952,36221,28560,41755,70159,99266,89967,152761,117521,41812
,,,,,,,,4953,37098,30413,42976,74269,104292,95169,165774,124723,44415
,,,,,,,,4954,38726,32556,45291,79238,109036,100151,180973,131575,45997
,,,,,,,,4955,41072,34481,48416,84770,113244,105842,196101,138484,47573
,,,,,,,,4956,43645,36124,51744,90166,116907,110861,209219,144517,48977
,,,,,,,,4957,45765,37643,55427,94953,120028,115317,218908,150798,50442
,,,,,,,,4958,47874,38723,58665,99528,122280,118788,226185,155572,52106
,,,,,,,,4959,49492,39781,61467,102994,123397,120086,230893,158602,53496
,,,,,,,,4960,50741,40805,64025,105476,123258,121128,233476,159421,54323
,,,,,,,,4961,52252,41699,66037,106293,122511,120762,233310,158605,54770
,,,,,,,,4962,53744,42601,67565,105114,121058,120166,230111,154825,54299
,,,,,,,,4963,55133,43122,68277,101374,117551,118172,223936,148167,53148
,,,,,,,,4964,55437,42867,67139,96676,112988,114808,216426,141983,51157
,,,,,,,,4965,54460,42102,64894,93610,109484,111461,209353,136853,49683
,,,,,,,,4966,53039,41037,62668,90479,104545,107905,200531,127240,46936
,,,,,,,,4967,51130,39986,60787,84617,96267,102015,185307,116316,43080
,,,,,,,,4968,50975,38879,57804,78042,89044,94729,169504,107184,39446
,,,,,,,,4969,49337,36766,53458,71880,83368,88234,155916,100454,36892
,,,,,,,,4970,45449,33960,49487,67905,79319,83583,146318,95846,35076
,,,,,,,,4971,41540,31280,46192,64994,76874,80378,139618,93046,34007
,,,,,,,,4972,38898,29493,43876,63247,76073,78160,135260,92689,33656
,,,,,,,,4973,36909,28372,42093,62688,77367,76973,134527,95654,34402
,,,,,,,,4974,35698,27742,41163,63954,80999,77989,137542,100871,36499
,,,,,,,,4975,35388,27901,41209,66715,85364,80559,143328,107580,39860
,,,,,,,,4976,35887,28836,41981,68262,91377,83772,151503,115502,43304
,,,,,,,,4977,36865,30394,42984,71891,97228,88953,164078,123328,46127
,,,,,,,,4978,37990,32388,45351,76960,102237,95186,177957,130715,48513
,,,,,,,,4979,40441,34227,48400,83051,106743,101464,191526,137464,50434
,,,,,,,,4980,42945,35864,51897,88770,110393,106926,203639,142835,51952
,,,,,,,,4981,45094,37240,55563,93826,113250,111852,212729,146779,52905
,,,,,,,,4982,47182,38164,58986,98379,113953,115537,218925,148989,53405
,,,,,,,,4983,48681,38798,61376,101518,113882,117713,218749,150560,53758
,,,,,,,,4984,49688,39462,63499,103628,113224,118833,222556,151148,53991
,,,,,,,,4985,51046,39879,64816,104412,112513,119658,220706,149351,53954
,,,,,,,,4986,52485,40357,65543,103619,110345,119097,216028,144481,53191
,,,,,,,,4987,53761,40464,65681,100591,107108,116834,208352,138217,51845
,,,,,,,,4988,54123,39925,64613,95728,102535,113069,199800,132813,50147
,,,,,,,,4989,53388,38962,62202,92162,99729,109360,191806,128955,48861
,,,,,,,,4990,52013,38090,60154,89067,95911,105468,183680,120824,46710
,,,,,,,,4991,50227,37257,58632,83568,88924,100112,171052,110643,43156
,,,,,,,,4992,49994,36393,55857,77949,82206,93638,157854,102030,39566
,,,,,,,,4993,48804,34943,52354,72055,76769,87231,146475,95068,36740
,,,,,,,,4994,45251,32470,48832,67742,72849,82463,137127,90319,34738
,,,,,,,,4995,41628,30284,45764,64367,70256,78540,130272,87144,33416
,,,,,,,,4996,38825,28729,43674,62137,68785,76253,125669,85547,32658
,,,,,,,,4997,36878,27527,41855,60688,68604,74748,123434,85642,32560
,,,,,,,,4998,35798,26959,40662,60351,69207,74293,123277,86378,32920
,,,,,,,,4999,35075,26794,40193,61038,70740,74357,125031,90691,34434
,,,,,,,,5000,34957,26942,40131,61815,76008,75965,131466,98705,37125
,,,,,,,,5001,35301,27535,40063,66846,82040,81782,145084,107066,40083
,,,,,,,,5002,35280,28905,41548,73759,87802,89170,160483,114694,42454
,,,,,,,,5003,36597,30906,44551,81108,92140,97117,175141,120639,44139
,,,,,,,,5004,38527,32892,47930,87709,95060,103559,187192,124223,45055
,,,,,,,,5005,40952,34563,50839,93204,97346,109297,196386,126740,45507
,,,,,,,,5006,43162,35568,53330,97496,99066,113071,203653,128376,45453
,,,,,,,,5007,44952,36254,55531,100771,100772,115770,209284,129471,45196
,,,,,,,,5008,46371,36825,57727,103035,102038,117729,212852,130083,44746
,,,,,,,,5009,47907,37469,60116,104389,102872,119528,213825,129755,44277
,,,,,,,,5010,49600,38101,61748,104348,102347,118979,211166,127275,43976
,,,,,,,,5011,51147,38442,61927,102607,100153,117340,205194,123168,43374
,,,,,,,,5012,51938,38323,60396,98697,96334,113333,197334,119116,42689
,,,,,,,,5013,51865,37727,57930,94628,94079,109470,189533,115585,42038
,,,,,,,,5014,51036,36962,55862,91219,90504,105907,180623,108333,40290
,,,,,,,,5015,49513,36243,54061,85297,84249,100275,167938,100149,37687
,,,,,,,,5016,49281,35315,51718,79175,78040,93796,154696,92633,34909
,,,,,,,,5017,47820,34062,48902,73025,73006,87343,142603,86509,32650
,,,,,,,,5018,44541,31834,45844,68372,69431,82487,133215,82158,31129
,,,,,,,,5019,41331,29800,43234,64822,67109,79047,126761,79440,30181
,,,,,,,,5020,38573,28232,41394,62107,65437,76575,121972,77663,29584
,,,,,,,,5021,36628,27235,39955,60272,64814,75008,119224,77233,29457
,,,,,,,,5022,35452,26666,38885,59348,64486,73928,118004,76789,29516
,,,,,,,,5023,34581,26429,38494,59429,65507,73708,118925,79837,30415
,,,,,,,,5024,34359,26516,38244,59892,70012,75439,125019,87377,32609
,,,,,,,,5025,34358,26779,38026,64798,75388,80468,138941,95296,35350
,,,,,,,,5026,34088,27904,39868,71885,80649,87765,154792,102572,37649
,,,,,,,,5027,35182,29800,43279,79378,85042,95148,169471,108579,39185
,,,,,,,,5028,36527,31843,47298,86426,89068,102120,181980,113840,40398
,,,,,,,,5029,38657,33432,50959,92248,92343,108382,192201,117685,41234
,,,,,,,,5030,40862,34538,54377,96684,95039,113546,200082,121069,41854
,,,,,,,,5031,42893,35323,57049,100014,97760,117550,204403,123636,42309
,,,,,,,,5032,44809,36041,59392,102590,100451,120318,206602,125930,42768
,,,,,,,,5033,46975,36857,61294,104442,102833,122471,207521,127029,43420
,,,,,,,,5034,49206,37543,62250,105161,103716,123398,205635,126049,43842
,,,,,,,,5035,51272,38098,62043,103860,102622,122498,199732,123027,43366
,,,,,,,,5036,52476,38341,60105,100302,99821,119174,192852,119784,42690
,,,,,,,,5037,52728,37953,57168,96666,98173,115576,186130,117826,42329
