Zone,1,2,3
t74,3455.3192612699086,3448.370021528815,0.1
t75,3455.3192612699086,3448.370021528815,0.1
t76,3455.3192612699086,3448.370021528815,0.1
t77,3455.3192612699086,3448.370021528815,0.1
t78,3455.3192612699086,0.1,0.1
t79,3455.3192612699086,3448.370021528815,0.1
t80,3455.3192612699086,3448.370021528815,3394.8455616804854
t81,3455.3192612699086,3448.370021528815,3394.8455616804854
t82,3455.3192612699086,3448.370021528815,2873.1203234063632
t83,3455.3192612699086,3448.370021528815,3119.7629734273482
t84,3455.3192612699086,3448.370021528815,3394.8455616804854
t85,3455.3192612699086,3448.370021528815,3394.8455616804854
t86,3455.3192612699086,3448.370021528815,3394.8455616804854
t87,3455.3192612699086,3448.370021528815,3394.8455616804854
t88,3455.3192612699086,3448.370021528815,3394.8455616804854
t89,3455.3192612699086,3448.370021528815,3394.8455616804854
t90,3455.3192612699086,3448.370021528815,3394.8455616804854
t91,3455.3192612699086,3448.370021528815,3394.8455616804854
t92,3455.3192612699086,3448.370021528815,3394.8455616804854
t93,3455.3192612699086,11573.562170713813,3394.8455616804854
t94,3455.3192612699086,4074.4883997268607,0.1
t95,3455.3192612699086,3448.370021528815,0.1
t96,3455.3192612699086,3448.370021528815,0.1
t97,3455.3192612699086,3448.370021528815,0.1
t98,3455.3192612699086,3448.370021528815,0.1
t99,3455.3192612699086,3448.370021528815,0.1
t100,3455.3192612699086,3448.370021528815,0.1
t101,3455.3192612699086,3448.370021528815,0.1
t102,3455.3192612699086,3448.370021528815,0.1
t103,3455.3192612699086,3448.370021528815,3394.8455616804854
t104,3455.3192612699086,3448.370021528815,18204.728197104774
t105,3455.3192612699086,3448.370021528815,18204.728197104774
t106,3455.3192612699086,3448.370021528815,27500.000000000004
t107,3455.3192612699086,3448.370021528815,18204.728197104774
t108,3455.3192612699086,0.1,18204.728197104774
t109,3455.3192612699086,0.1,18204.728197104774
t110,3455.3192612699086,0.1,15408.204986029485
t111,3455.3192612699086,2926.440246610443,15408.204986029485
t112,3455.3192612699086,3448.370021528815,15408.204986029485
t113,3455.3192612699086,3448.370021528815,18204.728197104778
t114,3455.3192612699086,3448.370021528815,18204.728197104778
t115,3455.3192612699086,3448.370021528815,18204.728197104778
t116,3455.3192612699086,3448.370021528815,18204.728197104778
t117,3455.3192612699086,3448.370021528815,3394.8455616804854
t118,3455.3192612699086,3448.370021528815,3394.8455616804854
t119,3455.3192612699086,3448.370021528815,3394.8455616804854
t120,3455.3192612699086,3448.370021528815,3394.8455616804854
t121,3455.3192612699086,3448.370021528815,2873.1203234063632
t122,3455.3192612699086,3448.370021528815,0.1
t123,3455.3192612699086,3448.370021528815,0.1
t124,3455.3192612699086,3448.370021528815,0.1
t125,3455.3192612699086,3448.370021528815,1192.509238557243
t126,3455.3192612699086,3448.370021528815,2873.1203234063632
t127,3455.3192612699086,3448.370021528815,3394.8455616804854
t128,3455.3192612699086,3448.370021528815,3394.8455616804854
t129,3455.3192612699086,3448.370021528815,3394.8455616804854
t130,3455.3192612699086,3448.370021528815,3394.8455616804854
t131,3455.3192612699086,3448.370021528815,3394.8455616804854
t132,0.0,3448.370021528815,3394.8455616804854
t133,937.5605653444562,3448.370021528815,3394.8455616804854
t134,99.51375370934602,2918.423426221989,3394.8455616804854
t135,3455.3192612699086,3448.370021528815,3394.8455616804854
t136,3455.3192612699086,3448.370021528815,3394.8455616804854
t137,3455.3192612699086,3448.370021528815,3394.8455616804854
t138,3455.3192612699086,3448.370021528815,3394.8455616804854
t139,3455.3192612699086,3448.370021528815,3394.8455616804854
t140,3455.3192612699086,3448.370021528815,3394.8455616804854
t141,3455.3192612699086,3448.370021528815,3394.8455616804854
t142,3455.3192612699086,3448.370021528815,3394.8455616804854
t143,3455.3192612699086,3448.370021528815,2873.1203234063632
t144,3455.3192612699086,3448.370021528815,2873.1203234063632
t145,3455.3192612699086,3448.370021528815,2873.1203234063632
t146,3455.3192612699086,3448.370021528815,2873.1203234063632
t147,3455.3192612699086,3448.370021528815,2873.1203234063632
t148,3455.3192612699086,3448.370021528815,2873.1203234063632
t149,3455.3192612699086,3448.370021528815,3394.8455616804854
t150,3455.3192612699086,3448.370021528815,3394.8455616804854
t151,3455.3192612699086,3448.370021528815,3394.8455616804854
t152,3455.3192612699086,3448.370021528815,3394.8455616804854
t153,3455.3192612699086,3448.370021528815,3394.8455616804854
t154,0.0,3448.370021528815,3394.8455616804854
t155,0.0,0.0,3394.8455616804854
t156,0.0,0.0,3394.8455616804854
t157,0.0,0.0,3394.8455616804854
t158,0.0,0.0,3394.8455616804854
t159,0.0,1703.026549948229,0.1
t160,3455.3192612699086,3448.370021528815,0.1
t161,3455.3192612699086,3448.370021528815,0.1
t162,3455.3192612699086,3448.370021528815,0.1
t163,3455.3192612699086,3448.370021528815,0.1
t164,3455.3192612699086,3448.370021528815,0.1
t165,3455.3192612699086,3448.370021528815,0.1
t166,3455.3192612699086,3448.370021528815,0.1
t167,3455.3192612699086,3448.370021528815,0.1
t168,3455.3192612699086,3448.370021528815,0.1
