,Capture,Capture,Capture,Capture,Capture,Capture,Capture,Capture,Capture,Capture
t190,0.0,0.0,0.0,0.0,0.0,0.00021417825381646061,0.0002562612598667967,0.00023728484499864727,0.00020892482227314956,0.00021889812924123407
t191,0.0,0.0,0.0,0.0,0.0,0.00021417355643763822,0.0002562058009259244,0.00023728749336549533,0.00020892668323708075,0.00021889838972283097
t192,0.0,0.0,0.0,0.0,0.0,0.00021417418435092192,0.00025616586213314665,0.00023729396795976913,0.00020892536554608808,0.0002188975048756482
t193,0.0,0.0,0.0,0.0,0.0,0.0002141747267153194,0.0002561351462539832,0.00023729994959895652,0.00020892411504499795,0.0002188974188532315
t194,0.0,0.0,0.0,0.0,0.0,0.00021417344575838602,0.0002561084191966077,0.00023730298714409948,0.00020892307332957653,0.00021889730458941344
t195,0.0,0.0,0.0,0.0,0.0,0.00021417337682176648,0.0002560997813510726,0.00023730436314631746,0.00020892216735244327,0.00021889675083800963
t196,0.0,0.0,0.0,0.0,0.0,0.00021417391079751972,0.0002561065376002166,0.00023731002352971872,0.0002089239465252608,0.00021889699636198955
t197,0.0,0.0,0.0,0.0,0.0,0.00021417557518778877,0.00025613054831314925,0.00023730821286551925,0.00020892332899723467,0.0002188965386034105
t198,0.0,0.0,0.0,0.0,0.0,0.00021417692646915015,0.0002561503559480508,0.00023730653269484405,0.00020892302004926216,0.00021889652815310027
t199,0.0,0.0,0.0,0.0,0.0,0.00021417724540543717,0.0002561763784644652,0.00023730408596877022,0.00020892260503801936,0.0002188968015324419
t200,0.0,0.0,0.0,0.0,0.0,0.00021417124816509555,0.00025620657907437605,0.00023730567899948394,0.0002089221216217647,0.0002188955538940284
t201,0.0,0.0,0.0,0.0,0.0,0.00021415096813270622,0.00025622628355502557,0.0002373098279526226,0.00020892459746660997,0.00021889447520690418
t202,0.0,0.0,0.0,0.0,0.0,0.0002141458945931978,0.0002562787295568382,0.0002373076625733436,0.0002089245193889431,0.00021889313338512478
t203,0.0,0.0,0.0,0.0,0.0,0.0002141346307625071,0.0002562523523255798,0.00023731271830893766,0.00020892437972809097,0.0002188931230166297
t204,0.0,0.0,0.0,0.0,0.0,0.00021413782333525193,0.0002562431718261803,0.00023731426744792792,0.00020892400311605432,0.00021889336036247893
t205,0.0,0.0,0.0,0.0,0.0,0.00021413820645546674,0.00025622302100593324,0.0002373131714960155,0.00020892316263218684,0.00021889352492464345
t206,0.0,0.0,0.0,0.0,0.0,0.00021413783574105117,0.00025617753320027767,0.00023731627390841993,0.00020892472707570098,0.0002188947069764934
t207,0.0,0.0,0.0,0.0,0.0,0.00021414006105251057,0.0002561279346109962,0.00023732109342197537,0.00020892356710372974,0.00021889514579139817
t208,0.0,0.0,0.0,0.0,0.0,0.00021414608337023714,0.0002560933052865767,0.00023732252895676935,0.00020892272084466708,0.0002188955375390729
t209,0.0,0.0,0.0,0.0,0.0,0.0002141638299045005,0.00025607169932105643,0.00023733104654889887,0.00020892181534457914,0.00021889588654162474
t210,0.0,0.0,0.0,0.0,0.0,0.00021417664364490647,0.0002560440565217303,0.00023733404839846757,0.00020892060535597674,0.00021889651149702158
t211,0.0,0.0,0.0,0.0,0.0,0.00021417675625234623,0.0002560635485669454,0.0002373377406294986,0.00020892258085662208,0.00021889744223000922
t212,0.0,0.0,0.0,0.0,0.0,0.00021418014810204518,0.00025605970484569537,0.00023732984174697268,0.00020892207404811877,0.00021889673896738387
t213,0.0,0.0,0.0,0.0,0.0,0.0002141831273340281,0.0002560572442561994,0.0002373133623769905,0.00020892170842348392,0.0002188968777004441
t214,0.0,0.0,0.0,0.0,0.0,0.00021418455811549308,0.00025605826872516347,0.000237311539116833,0.0002089216620422075,0.00021889669468531445
t215,0.0,0.0,0.0,0.0,0.0,0.00021418325926363802,0.00025605879270225923,0.00023730832800911953,0.00020892196330992503,0.0002188963554543051
t216,0.0,0.0,0.0,0.0,0.0,0.00021417837934649837,0.00025605409763541887,0.0002373114022005477,0.00020892379410554848,0.00021889601085560033
t217,0.0,0.0,0.0,0.0,0.0,0.00021417910311279456,0.0002560500421817807,0.00023731437897878038,0.00020892208492665843,0.00021889516115607707
t218,0.0,0.0,0.0,0.0,0.0,0.00021418088711747815,0.00025605655843583745,0.00023731896180567886,0.00020892072100755235,0.0002188950311821048
t219,0.0,0.0,0.0,0.0,0.0,0.00021417981239729028,0.0002560702465306584,0.00023732401944112947,0.00020891970383321343,0.00021889513363877413
t220,0.0,0.0,0.0,0.0,0.0,0.0002141802697203694,0.0002560770490270905,0.00023732391644075616,0.00020891880947357367,0.0002188945672549734
t221,0.0,0.0,0.0,0.0,0.0,0.0002141766355435532,0.0002560859404089367,0.00023732933202722255,0.00020892103330558882,0.00021889491262627384
t222,0.0,0.0,0.0,0.0,0.0,0.00021417700371006304,0.0002560730061267793,0.00023732978157337876,0.00020892052961164227,0.0002188947347359296
t223,0.0,0.0,0.0,0.0,0.0,0.00021417756111857626,0.0002560610419334902,0.0002373304510153423,0.0002089206064832567,0.0002188949812348117
t224,0.0,0.0,0.0,0.0,0.0,0.00021416977917329284,0.00025604227861193083,0.00023733445013165302,0.00020892106542744877,0.00021889413667038206
t225,0.0,0.0,0.0,0.0,0.0,0.00021415078912854132,0.00025609793079879747,0.0002373373189983508,0.00020892099872412266,0.00021889273345773958
t226,0.0,0.0,0.0,0.0,0.0,0.00021414550879841362,0.0002561739315821933,0.000237348780514425,0.00020892393857494662,0.00021889239263837653
t227,0.0,0.0,0.0,0.0,0.0,0.0002141348637906325,0.00025622227073048264,0.00023734942087864122,0.0002089235173604203,0.00021889174462452987
t228,0.0,0.0,0.0,0.0,0.0,0.0002141338183715577,0.0002561896342631467,0.00023735112053205237,0.00020892342305181243,0.00021889210717061062
t229,0.0,0.0,0.0,0.0,0.0,0.00021414170022520868,0.0002561288754346533,0.00023735352335081932,0.00020892358651031852,0.00021889234728386523
t230,0.0,0.0,0.0,0.0,0.0,0.00021415420806278183,0.0002560825894836311,0.0002373531711801954,0.00020892345964841028,0.00021889254693004595
t231,0.0,0.0,0.0,0.0,0.0,0.00021416526282346776,0.000256048670774791,0.00023735707267392867,0.00020892571895434628,0.0002188931096309964
t232,0.0,0.0,0.0,0.0,0.0,0.00021417267583738773,0.00025604748850399596,0.0002373591356391548,0.00020892502877782504,0.00021889296422446196
t233,0.0,0.0,0.0,0.0,0.0,0.00021417890824381404,0.0002560421153681219,0.00023736095880231886,0.0002089243420770167,0.00021889316269098423
t234,0.0,0.0,0.0,0.0,0.0,0.0002141826273194028,0.00025606154443481204,0.00023736550688529374,0.00020892366323661197,0.0002188939389937395
t235,0.0,0.0,0.0,0.0,0.0,0.00021418246610932642,0.0002560734256216164,0.00023737154393881025,0.00020892282782429891,0.00021889374919454674
t236,0.0,0.0,0.0,0.0,0.0,0.00021417856312336048,0.00025608352557929276,0.00023738271901856556,0.0002089247790827738,0.00021889405539324316
t237,0.0,0.0,0.0,0.0,0.0,0.0002141787267710884,0.0002560795103293916,0.00023739217348474562,0.000208923657242239,0.00021889409148002738
t238,0.0,0.0,0.0,0.0,0.0,0.0002141790394465845,0.0002560886298198096,0.00023740186314526721,0.0002089227685385522,0.00021889518328080287
t239,0.0,0.0,0.0,0.0,0.0,0.00021418357703237902,0.00025609700841204455,0.00023741586567981485,0.00020892207804777257,0.00021889566063215088
t240,0.0,0.0,0.0,0.0,0.0,0.0002141801742626217,0.0002560942114218284,0.00023741755283614974,0.00020892098329481815,0.0002188947361560536
t241,0.0,0.0,0.0,0.0,0.0,0.00021418151621022021,0.0002561026168602337,0.00023741911232087593,0.00020892287468684547,0.0002188945779583158
t242,0.0,0.0,0.0,0.0,0.0,0.00021417749816230136,0.0002561091016154634,0.00023740427034781822,0.00020892232636726796,0.00021889434218484312
t243,0.0,0.0,0.0,0.0,0.0,0.00021417495293466203,0.00025610963041016317,0.0002373954581763913,0.00020892206648561031,0.00021889474550069614
t244,0.0,0.0,0.0,0.0,0.0,0.0002141751729535854,0.00025611546534258284,0.00023739126262330872,0.00020892185361670267,0.00021889532220572874
t245,0.0,0.0,0.0,0.0,0.0,0.00021417580496621658,0.00025611929594248663,0.00023739119341322277,0.00020892157818107535,0.00021889519147092693
t246,0.0,0.0,0.0,0.0,0.0,0.00021417666870064602,0.00025613280527887587,0.00023739993131442343,0.00020892412344648966,0.00021889574128794936
t247,0.0,0.0,0.0,0.0,0.0,0.00021417701481296067,0.0002561350848958209,0.00023740430934113109,0.00020892423460627812,0.00021889515917795842
t248,0.0,0.0,0.0,0.0,0.0,0.00021417163017746545,0.00025612325871436913,0.00023741462179825774,0.00020892503397497322,0.00021889486353304194
t249,0.0,0.0,0.0,0.0,0.0,0.00021416016589224438,0.0002561121905176553,0.00023743384922994098,0.00020892515879276816,0.0002188948084261069
t250,0.0,0.0,0.0,0.0,0.0,0.0002141770732001016,0.0002560892390469666,0.00023744616070224122,0.00020892429072097456,0.00021889441889093482
t251,0.0,0.0,0.0,0.0,0.0,0.00021416488653967384,0.00025608821049257727,0.0002374644479663024,0.00020892600830323618,0.00021889450389032608
t252,0.0,0.0,0.0,0.0,0.0,0.00021415860457392417,0.00025608477340231323,0.00023746777344731693,0.00020892541133174812,0.000218894494475407
t253,0.0,0.0,0.0,0.0,0.0,0.00021415490601172483,0.00025608936573486354,0.0002374651674514216,0.000208924762830189,0.00021889560934157046
t254,0.0,0.0,0.0,0.0,0.0,0.00021414867107249054,0.00025608650327442765,0.00023746057658791797,0.00020892371527198928,0.00021889647950058222
t255,0.0,0.0,0.0,0.0,0.0,0.0002141414700543144,0.00025608496861162164,0.00023745465281685562,0.00020892248520949688,0.0002188960995237209
t256,0.0,0.0,0.0,0.0,0.0,0.00021413959913746318,0.00025609036656767367,0.00023745419387132455,0.0002089233968027883,0.00021889655274631684
t257,0.0,0.0,0.0,0.0,0.0,0.0002141509878965865,0.00025608320122091183,0.00023744722181833486,0.00020892197341150858,0.00021889593521120032
t258,0.0,0.0,0.0,0.0,0.0,0.0002141718424045954,0.0002560879412676908,0.00023744075786154533,0.0002089212243222348,0.0002188969482201733
t259,0.0,0.0,0.0,0.0,0.0,0.0002141809798738411,0.0002560930510418366,0.00023743819696487374,0.0002089207511569264,0.00021889787705045154
t260,0.0,0.0,0.0,0.0,0.0,0.00021418084444642702,0.0002560898024377297,0.00023743821168654432,0.0002089204272598579,0.00021889747616500281
t261,0.0,0.0,0.0,0.0,0.0,0.00021417568185547284,0.0002561019256300624,0.00023744913607925353,0.00020892287350412616,0.00021889771207396288
t262,0.0,0.0,0.0,0.0,0.0,0.00021417516818061387,0.00025611124786059387,0.00023745206733715276,0.00020892274622697393,0.0002188978262661915
t263,0.0,0.0,0.0,0.0,0.0,0.00021418015828545388,0.00025613265346899556,0.0002374541587495067,0.00020892326145141268,0.00021889822714070143
t264,0.0,0.0,0.0,0.0,0.0,0.00021417333874248622,0.00025613751667299923,0.00023745430810354965,0.0002089232797097268,0.0002188977660719154
t265,0.0,0.0,0.0,0.0,0.0,0.00021417386469416874,0.00025614659846281073,0.00023745578144858102,0.00020892218501302533,0.00021889752973960772
t266,0.0,0.0,0.0,0.0,0.0,0.00021417042006801633,0.0002561656216978968,0.00023746246568454694,0.00020892402199263328,0.00021889799303347938
t267,0.0,0.0,0.0,0.0,0.0,0.00021417177295497518,0.0002561695453623791,0.00023746031099432398,0.00020892339427422,0.00021889804025444082
t268,0.0,0.0,0.0,0.0,0.0,0.00021417082055787126,0.0002561703109827615,0.0002374565919615042,0.00020892302689962263,0.00021889874314464633
t269,0.0,0.0,0.0,0.0,0.0,0.000214171362312273,0.00025616426722007357,0.00023745228543437988,0.0002089225329738802,0.00021889889111894616
t270,0.0,0.0,0.0,0.0,0.0,0.00021417328355170082,0.00025615689265465804,0.00023744824179235523,0.0002089217764447036,0.00021889835498864425
t271,0.0,0.0,0.0,0.0,0.0,0.0002141699511559284,0.0002561666452243568,0.00023745223895793835,0.00020892327073291348,0.00021889933558498097
t272,0.0,0.0,0.0,0.0,0.0,0.00021416385103528753,0.00025615246794395946,0.00023745595171505526,0.000208922850033118,0.00021889836684582274
t273,0.0,0.0,0.0,0.0,0.0,0.00021414886635829483,0.0002561376150430192,0.00023745874216010875,0.0002089229148253671,0.0002188979279258826
t274,0.0,0.0,0.0,0.0,0.0,0.00021413630930454194,0.0002561225654889431,0.00023745778973759222,0.00020892257247368578,0.00021889745118042515
t275,0.0,0.0,0.0,0.0,0.0,0.00021413054177170184,0.00025614469178168335,0.00023746480931883824,0.00020892092330282937,0.00021889675411799656
t276,0.0,0.0,0.0,0.0,0.0,0.0002141212063816963,0.0002561752561445732,0.00023747267675516882,0.00020892221940353663,0.00021889718073690086
t277,0.0,0.0,0.0,0.0,0.0,0.00021412133297177833,0.00025618324227946043,0.00023747094014728577,0.0002089215189786024,0.00021889709314984698
t278,0.0,0.0,0.0,0.0,0.0,0.0002141218060445169,0.0002561858305538165,0.00023746196757070147,0.0002089213710780338,0.00021889772787272145
t279,0.0,0.0,0.0,0.0,0.0,0.00021412612995555337,0.00025619061542114324,0.00023744909468307045,0.00020892155091986554,0.00021889783835047863
t280,0.0,0.0,0.0,0.0,0.0,0.00021413344761931372,0.00025619414035302457,0.00023743344851240013,0.00020892009996609034,0.0002188975868275163
t281,0.0,0.0,0.0,0.0,0.0,0.00021414504262525617,0.000256207523102058,0.0002374268721205151,0.0002089217891740584,0.00021889716710242702
t282,0.0,0.0,0.0,0.0,0.0,0.00021416348496574496,0.000256218676294254,0.00023741885669982207,0.00020892135696965952,0.00021889694802936915
t283,0.0,0.0,0.0,0.0,0.0,0.00021417505273470797,0.00025622870892308777,0.0002374148444495606,0.00020892127584832724,0.00021889769117218124
t284,0.0,0.0,0.0,0.0,0.0,0.0002141812663066051,0.0002562257526349364,0.00023741200817572686,0.00020892191680583626,0.00021889708367788652
t285,0.0,0.0,0.0,0.0,0.0,0.00021418553554132557,0.00025622304401360323,0.00023741344618615406,0.0002089211528763581,0.00021889704975649142
t286,0.0,0.0,0.0,0.0,0.0,0.00021417971438920426,0.00025622960490194615,0.00023742365446574427,0.00020892297619587628,0.00021889768160562151
t287,0.0,0.0,0.0,0.0,0.0,0.00021418269290984286,0.00025622473466336323,0.00023742860143388368,0.00020892245973893814,0.00021889771453097867
t288,0.0,0.0,0.0,0.0,0.0,0.00021417420683680688,0.0002562154646563138,0.0002374296215597487,0.0002089225538858629,0.00021889765952863916
t289,0.0,0.0,0.0,0.0,0.0,0.00021417101067261498,0.00025621501835552913,0.00023743184948947006,0.0002089221377624326,0.00021889796951607668
t290,0.0,0.0,0.0,0.0,0.0,0.0002141719659441035,0.0002562166667340461,0.0002374358681227765,0.00020892147187981806,0.00021889734412078925
t291,0.0,0.0,0.0,0.0,0.0,0.00021417039106265545,0.0002562331537769191,0.00023744435326805848,0.00020892301835338922,0.0002188976077412036
t292,0.0,0.0,0.0,0.0,0.0,0.00021417424583072237,0.0002562343675381501,0.00023744535685674096,0.00020892269902332612,0.0002188976777377151
t293,0.0,0.0,0.0,0.0,0.0,0.00021417761421774602,0.00025623258062705567,0.00023744501066801148,0.00020892294062635995,0.00021889842726951833
t294,0.0,0.0,0.0,0.0,0.0,0.0002141796081809131,0.00025622519218643745,0.00023744468626355863,0.00020892262092322628,0.00021889865686491826
t295,0.0,0.0,0.0,0.0,0.0,0.0002141807977520043,0.00025621119516746363,0.0002374473328512333,0.00020892050863375659,0.00021889911729950474
t296,0.0,0.0,0.0,0.0,0.0,0.00021417652173424807,0.00025618941409904974,0.00023745984445148677,0.0002089215825773722,0.00021889851523427208
t297,0.0,0.0,0.0,0.0,0.0,0.00021416823019948468,0.00025615404580771957,0.00023746433625368218,0.00020892052800987817,0.00021889702080869967
t298,0.0,0.0,0.0,0.0,0.0,0.00021416691562446135,0.00025612532044806734,0.00023746507990861528,0.0002089210264340734,0.0002188955102188383
t299,0.0,0.0,0.0,0.0,0.0,0.00021415045992359913,0.0002561078795565852,0.000237467767008743,0.00020892020176921142,0.00021889509992736275
t300,0.0,0.0,0.0,0.0,0.0,0.00021413632312156498,0.0002561105509050483,0.00023746717679625978,0.00020891960988297416,0.00021889526474901406
t301,0.0,0.0,0.0,0.0,0.0,0.00021413081889327164,0.00025611927504783907,0.0002374702891850771,0.00020892107011732965,0.00021889642728327216
t302,0.0,0.0,0.0,0.0,0.0,0.00021413548254478314,0.0002561208801643944,0.00023746604741660445,0.00020892142165171356,0.0002188967138462178
t303,0.0,0.0,0.0,0.0,0.0,0.00021414490605258776,0.0002561263376263876,0.00023746112115229236,0.0002089220901129218,0.00021889732451836266
t304,0.0,0.0,0.0,0.0,0.0,0.0002141555743636965,0.00025613614803748485,0.00023745940086986866,0.00020892023947111443,0.0002188982831933896
t305,0.0,0.0,0.0,0.0,0.0,0.00021416648152684136,0.0002561411390046756,0.00023745507860252534,0.00020891904965771312,0.00021889748969459283
t306,0.0,0.0,0.0,0.0,0.0,0.00021418029989602388,0.00025615629521907136,0.00023745600648772088,0.0002089209590672356,0.00021889777821469138
t307,0.0,0.0,0.0,0.0,0.0,0.00021418418996963537,0.00025614415377441435,0.0002374511827243224,0.00020892060951001275,0.000218897659755886
t308,0.0,0.0,0.0,0.0,0.0,0.00021418118403621636,0.0002561123886601448,0.00023744357372226763,0.00020892135549142944,0.00021889683938921775
t309,0.0,0.0,0.0,0.0,0.0,0.0002141819361446095,0.0002560819266466153,0.0002374360392294587,0.0002089205874807448,0.00021889671191359524
t310,0.0,0.0,0.0,0.0,0.0,0.0002141834123418802,0.00025604815106351016,0.00023743102208790683,0.00020891960992025163,0.00021889569732344398
t311,0.0,0.0,0.0,0.0,0.0,0.00021418890940607963,0.00025604489699202106,0.000237433824241543,0.00020892177861993896,0.00021889538168756113
t312,0.0,0.0,0.0,0.0,0.0,0.00021418629718634346,0.00025604296281002973,0.0002374330507942011,0.00020892042416096208,0.00021889434637261773
t313,0.0,0.0,0.0,0.0,0.0,0.00021418683811680035,0.0002560485182386174,0.00023743552292332173,0.00020891936631609962,0.00021889441467704294
t314,0.0,0.0,0.0,0.0,0.0,0.0002141868137428678,0.0002560520431779407,0.0002374373101079145,0.0002089183949098602,0.00021889468657524498
t315,0.0,0.0,0.0,0.0,0.0,0.00021418714439919802,0.0002560559844750676,0.000237438875950766,0.0002089174432522996,0.00021889453455129805
t316,0.0,0.0,0.0,0.0,0.0,0.00021419125038952844,0.0002560369981783759,0.00023744705651920967,0.00020891964236465364,0.00021889559487099964
t317,0.0,0.0,0.0,0.0,0.0,0.000214191055794052,0.00025604811574339906,0.0002374481195887223,0.00020891953776238262,0.00021889590231544413
t318,0.0,0.0,0.0,0.0,0.0,0.00021418995187094293,0.0002560530933598819,0.00023744900089380682,0.00020892047048880818,0.00021889609369121695
t319,0.0,0.0,0.0,0.0,0.0,0.0002141884970300237,0.00025605231976999205,0.00023745101917380495,0.0002089215088580148,0.0002188957201518321
t320,0.0,0.0,0.0,0.0,0.0,0.00021418446532800396,0.00025606655925550903,0.000237458696753634,0.00020892118992847604,0.00021889437979958108
t321,0.0,0.0,0.0,0.0,0.0,0.00021417789129596243,0.0002561149251293543,0.00023746776716761646,0.00020892292382092777,0.00021889484441359338
t322,0.0,0.0,0.0,0.0,0.0,0.0002141712061683607,0.0002562508151843786,0.00023746132547047485,0.00020892191248429858,0.00021889454774899636
t323,0.0,0.0,0.0,0.0,0.0,0.00021416354551180648,0.00025636990351117397,0.0002374422367424217,0.0002089208545687842,0.00021889438371433634
t324,0.0,0.0,0.0,0.0,0.0,0.00021415706450415162,0.00025639961873704525,0.00023742390269010133,0.0002089208235498809,0.00021889446544577886
t325,0.0,0.0,0.0,0.0,0.0,0.0002141490568431482,0.000256401392761871,0.00023741754027879877,0.0002089208666660958,0.00021889417918278408
t326,0.0,0.0,0.0,0.0,0.0,0.00021413857120606322,0.0002563923550842817,0.00023741639165701138,0.0002089225722604155,0.000218894823757691
t327,0.0,0.0,0.0,0.0,0.0,0.0002141419749298691,0.0002563918881368354,0.0002374115181617286,0.000208922774609313,0.00021889495158979776
t328,0.0,0.0,0.0,0.0,0.0,0.00021415239903279897,0.0002563840402112697,0.00023739194690482665,0.0002089228809155378,0.00021889567705139947
t329,0.0,0.0,0.0,0.0,0.0,0.00021416827235752297,0.00025633667259009486,0.0002373788015650742,0.00020892274218703747,0.0002188959732081002
t330,0.0,0.0,0.0,0.0,0.0,0.00021418388384313795,0.00025629987601472596,0.00023736675592781647,0.0002089223618950802,0.00021889621732407388
t331,0.0,0.0,0.0,0.0,0.0,0.00021419245899012424,0.00025625797054935337,0.00023736081548033077,0.00020892417909819537,0.00021889676233798237
t332,0.0,0.0,0.0,0.0,0.0,0.00021418662467827232,0.00025627170422503785,0.0002373517093888879,0.00020892376310710845,0.0002188963070829772
t333,0.0,0.0,0.0,0.0,0.0,0.0002141841962807612,0.0002562824700674732,0.00023734388275353392,0.00020892323398111825,0.00021889676715580213
t334,0.0,0.0,0.0,0.0,0.0,0.0002141839525639246,0.000256271395411234,0.00023735005047900194,0.00020892257943925916,0.0002188973296474135
t335,0.0,0.0,0.0,0.0,0.0,0.00021418910510909864,0.0002562307283187779,0.00023735101163405067,0.00020892180429683339,0.00021889782603470048
t336,0.0,0.0,0.0,0.0,0.0,0.00021419425774744452,0.00025606879903072323,0.00023737846255147,0.0002089226545688385,0.00021889775894587074
t337,0.0,0.0,0.0,0.0,0.0,0.00021414046550600005,0.00025643961889852413,0.00023741619493732584,0.00020892086807311507,0.00021889440979839953
t338,0.0,0.0,0.0,0.0,0.0,0.00021415394171108858,0.0002565171080803769,0.00023742619737796608,0.00020892021391661752,0.00021889363457558002
t339,0.0,0.0,0.0,0.0,0.0,0.0002141611050623509,0.0002565292422449016,0.0002374280128994699,0.00020891999888004293,0.000218893111801412
t340,0.0,0.0,0.0,0.0,0.0,0.00021416431655726253,0.0002565323788731183,0.000237429168594254,0.0002089187784252219,0.00021889256175228295
t341,0.0,0.0,0.0,0.0,0.0,0.00021416096906942531,0.00025654487249913895,0.00023743600128520466,0.00020892065774516907,0.00021889297903279336
t342,0.0,0.0,0.0,0.0,0.0,0.00021415880032512395,0.0002565443683790998,0.00023743819986671652,0.0002089201260231864,0.00021889301289438885
t343,0.0,0.0,0.0,0.0,0.0,0.00021415085259554134,0.00025654207331419484,0.00023744322967216252,0.00020891990997917102,0.00021889433222634742
t344,0.0,0.0,0.0,0.0,0.0,0.0002141363694415037,0.00025652839528255615,0.00023744968455929636,0.00020891996970804846,0.00021889500274585873
t345,0.0,0.0,0.0,0.0,0.0,0.00021411786552307752,0.0002565128211792775,0.00023745556957300456,0.00020891992663363214,0.00021889502394314286
t346,0.0,0.0,0.0,0.0,0.0,0.00021410080283356726,0.0002565079337088793,0.000237465731842388,0.0002089221197722168,0.00021889578436598534
t347,0.0,0.0,0.0,0.0,0.0,0.00021410817789064556,0.00025650142039263944,0.00023746800104572875,0.00020892186424640089,0.0002188958646165941
t348,0.0,0.0,0.0,0.0,0.0,0.00021412146785941002,0.00025649666739154507,0.00023746662514825107,0.00020892188916330715,0.00021889665788860693
t349,0.0,0.0,0.0,0.0,0.0,0.00021412675971132545,0.00025649264428259145,0.00023746092276537016,0.00020892179363621435,0.0002188969686616299
t350,0.0,0.0,0.0,0.0,0.0,0.00021412973741389947,0.00025649024628344845,0.0002374548974791109,0.00020892110780752415,0.00021889694864854928
t351,0.0,0.0,0.0,0.0,0.0,0.00021412314207364455,0.00025649847946061544,0.0002374549533821699,0.00020892296334977268,0.00021889740817172988
t352,0.0,0.0,0.0,0.0,0.0,0.0002141243206023855,0.0002565031553378087,0.00023744878619431863,0.0002089228014089043,0.0002188967542265252
t353,0.0,0.0,0.0,0.0,0.0,0.00021413297427325082,0.00025651268499748156,0.00023744068637576558,0.00020892263517180063,0.0002188969200074735
t354,0.0,0.0,0.0,0.0,0.0,0.00021414555563511992,0.0002565237807498447,0.000237432127038504,0.00020892216072242273,0.00021889696919768668
t355,0.0,0.0,0.0,0.0,0.0,0.00021415960878336303,0.0002565337873333155,0.0002374283903227394,0.00020892148421977448,0.00021889677078439708
t356,0.0,0.0,0.0,0.0,0.0,0.000214165131206449,0.00025654993365566646,0.00023743664338188395,0.00020892350080214175,0.00021889750755494207
t357,0.0,0.0,0.0,0.0,0.0,0.00021417010056134857,0.00025655200678628503,0.00023744117892381654,0.00020892349568448602,0.0002188972524211147
t358,0.0,0.0,0.0,0.0,0.0,0.00021417277655999529,0.00025654960021293145,0.00023744656044088263,0.00020892411848553012,0.0002188973126969923
t359,0.0,0.0,0.0,0.0,0.0,0.0002141783093725455,0.0002565406738169177,0.00023744768499312706,0.00020892558288301236,0.00021889681857171977
t360,0.0,0.0,0.0,0.0,0.0,0.00021417353341735235,0.00025652732874856986,0.00023744647655870308,0.00020892540458685924,0.00021889639070121983
t361,0.0,0.0,0.0,0.0,0.0,0.00021416442133673544,0.0002565270399641084,0.00023745049690709148,0.00020892736080695387,0.00021889663562544426
t362,0.0,0.0,0.0,0.0,0.0,0.0002141649799906035,0.0002565162120817973,0.00023744636049021942,0.00020892704992759513,0.00021889567552427984
t363,0.0,0.0,0.0,0.0,0.0,0.0002141655700405453,0.00025650940117996266,0.00023744003472119977,0.0002089265067309404,0.00021889582015111546
t364,0.0,0.0,0.0,0.0,0.0,0.00021416692804490344,0.000256507699673692,0.00023743705317355647,0.0002089258206503925,0.0002188960714479239
t365,0.0,0.0,0.0,0.0,0.0,0.00021416742603347578,0.00025650495164614536,0.00023743619974209937,0.00020892515437007244,0.00021889566294424137
t366,0.0,0.0,0.0,0.0,0.0,0.00021415741059055762,0.00025650881132294006,0.0002374433814470721,0.0002089269480858774,0.00021889653178817353
t367,0.0,0.0,0.0,0.0,0.0,0.00021414512229494905,0.0002564984108510441,0.00023744713898207767,0.00020892628475810616,0.00021889645591599774
t368,0.0,0.0,0.0,0.0,0.0,0.0002141262947492074,0.0002564834501037407,0.00023745393797822628,0.00020892597942139842,0.00021889679247803472
t369,0.0,0.0,0.0,0.0,0.0,0.00021410445524191015,0.00025645893663169786,0.00023745526414983598,0.00020892563134237852,0.00021889709673813675
t370,0.0,0.0,0.0,0.0,0.0,0.0002140889968448271,0.00025643805604268194,0.00023745602776846465,0.00020892476739820448,0.0002188967523108335
t371,0.0,0.0,0.0,0.0,0.0,0.00021407829207511524,0.0002564380011687729,0.000237464203920755,0.00020892582161764664,0.0002188982926173982
t372,0.0,0.0,0.0,0.0,0.0,0.00021406702800079634,0.0002564317454348271,0.0002374614776620051,0.0002089251807359466,0.00021889817360631178
t373,0.0,0.0,0.0,0.0,0.0,0.00021406085657087732,0.00025642741851365563,0.00023745664017318975,0.00020892461730292452,0.00021889850485648198
t374,0.0,0.0,0.0,0.0,0.0,0.00021405919587534278,0.000256418554157009,0.00023745311060362228,0.00020892374394761848,0.00021889934027176003
t375,0.0,0.0,0.0,0.0,0.0,0.00021406113141410546,0.000256403638720748,0.000237449383141322,0.0002089232984179972,0.00021889877458688127
t376,0.0,0.0,0.0,0.0,0.0,0.00021407480141115366,0.0002564002435505102,0.00023745091001000255,0.00020892411690191283,0.00021889979515370955
t377,0.0,0.0,0.0,0.0,0.0,0.00021409731223778625,0.0002563880538087936,0.00023744015207551123,0.0002089233351191377,0.00021890038956494105
t378,0.0,0.0,0.0,0.0,0.0,0.0002141230574616013,0.00025637928605858426,0.0002374307266310393,0.00020892300551692317,0.0002189008469207207
t379,0.0,0.0,0.0,0.0,0.0,0.00021414688242312488,0.0002563758117764137,0.0002374226579748573,0.00020892303841133771,0.00021890076366216243
t380,0.0,0.0,0.0,0.0,0.0,0.00021415954643243942,0.00025637218511072557,0.00023741500950101962,0.00020892272233059755,0.00021890009569943666
