,Pipeline CO2 Loss,Pipeline CO2 Loss,Pipeline CO2 Loss,Pipeline CO2 Loss,Pipeline CO2 Loss,Pipeline CO2 Loss,Pipeline CO2 Loss,Pipeline CO2 Loss,Pipeline CO2 Loss,Pipeline CO2 Loss
t423,4.8830372895934744e-5,4.7714159521527556e-5,4.567432235615272e-5,4.7964866948973626e-5,5.640293197936682e-5,6.386235069898944e-5,4.881871658413343e-5,3.447969873508319e-5,4.274939599041509e-5,3.0148393268365667e-5
t424,5.015435117171881e-5,4.808952515210597e-5,4.565505284397509e-5,4.8269676118972016e-5,5.6342514324649144e-5,6.399415074013675e-5,4.909192465865832e-5,3.440475611069795e-5,4.259922050119779e-5,3.0021654678688668e-5
t425,4.9794349500188086e-5,4.791058659784212e-5,4.528267376213418e-5,4.783870910452511e-5,5.614702727491302e-5,6.391210341476992e-5,4.965298709542359e-5,4.240985435714242e-5,4.229479984484349e-5,2.9696488235641533e-5
t426,4.962681020608937e-5,4.781740818129755e-5,4.526846343185917e-5,4.798771282224971e-5,5.650204207200159e-5,6.400777905070655e-5,5.144595408887859e-5,4.441611407173231e-5,4.229819325298822e-5,2.963545054187355e-5
t427,4.8998009281860146e-5,4.718364878092758e-5,4.535313892050493e-5,4.7893618070479905e-5,5.631517549684343e-5,6.612448800911143e-5,5.079194510915467e-5,4.4753327223097614e-5,4.2068804112148555e-5,2.944210107188505e-5
t428,4.8415371989620323e-5,4.7071198034416235e-5,4.586074793963705e-5,4.7930564322759594e-5,5.611046749700723e-5,6.506730040150196e-5,5.083191645260982e-5,4.666883100655828e-5,4.1886920684398524e-5,2.933264511551026e-5
t429,4.8300003993389686e-5,4.7101477705253964e-5,4.393906078163754e-5,4.791263113182427e-5,5.609281271508949e-5,6.422885843378737e-5,5.091249526576161e-5,4.643196153139429e-5,4.1813448611038414e-5,2.9307609918360872e-5
t430,4.834639235763332e-5,4.650759658779273e-5,4.5938471970100466e-5,4.801420706568989e-5,5.659344631014267e-5,4.984465313309636e-5,5.128573927937551e-5,4.629088015208863e-5,4.206159880315707e-5,2.9582630907757528e-5
t431,4.7804609127987835e-5,4.5703871838222655e-5,4.5654186589798754e-5,4.7760109323226595e-5,5.6568513978504944e-5,6.459336391138273e-5,5.062956206617668e-5,4.5505848900824444e-5,4.188189028285662e-5,2.9142407043873372e-5
t432,4.814359647778749e-5,4.659183509019228e-5,4.609263932434659e-5,4.823422276904597e-5,5.703223372336117e-5,4.989605634627653e-5,5.1078720817698235e-5,4.5995756009470964e-5,4.214272706290438e-5,2.9521408407947425e-5
t433,4.76130352718853e-5,4.6618913742897366e-5,4.564331157400447e-5,4.832200786827693e-5,5.649631323680208e-5,6.31222602488295e-5,5.056587374471368e-5,4.5954806719341435e-5,4.16611259373282e-5,2.8894502691787852e-5
t434,4.762958028762802e-5,4.669564636873462e-5,4.566239895849234e-5,4.822323053982203e-5,5.676345769294619e-5,6.43553112567975e-5,5.0277236522923656e-5,4.58760429729492e-5,4.145430045209878e-5,2.8645706692824618e-5
t435,4.796437175250513e-5,4.720594484362815e-5,4.5960416660441975e-5,4.8440162387798436e-5,5.725606429418812e-5,5.305187476292054e-5,5.0620513693165675e-5,4.6158844742521045e-5,4.1594958233795746e-5,2.8717138143075883e-5
t436,4.794690586789901e-5,4.7196195209681766e-5,4.579324165926132e-5,4.825889842168961e-5,5.7431390860966165e-5,6.424808750411584e-5,4.986687746105581e-5,4.604210314126165e-5,4.1552561931098825e-5,2.8424816172744644e-5
t437,4.781413184415789e-5,4.752046923403003e-5,4.5732460436465886e-5,4.825363900397657e-5,5.719967397892504e-5,6.423507609088778e-5,4.943051233588768e-5,4.59773085639108e-5,4.1579153535005926e-5,2.8427920298791205e-5
t438,4.799200034893731e-5,4.8317981882974604e-5,4.584354666514296e-5,4.852104271702144e-5,5.700215387068305e-5,5.3281465609626674e-5,4.9581421796242524e-5,4.632076238935214e-5,4.1904296921883596e-5,2.8809870451359322e-5
t439,4.806777973334211e-5,4.837552408730594e-5,4.579445214644036e-5,4.8156565613179805e-5,5.669040943712736e-5,5.4016650055992914e-5,4.852262527895652e-5,4.6031190599237484e-5,4.1957053945539664e-5,2.8965751728917404e-5
t440,4.830407718157918e-5,4.8687357005183435e-5,4.552478157935242e-5,4.7997269543451925e-5,5.6811561304974914e-5,5.476810036566941e-5,4.885201741797223e-5,4.61041908785145e-5,4.193128720136969e-5,2.913087875024172e-5
t441,4.883034946332741e-5,4.896402734503062e-5,4.60596782254466e-5,4.8189091819156054e-5,5.69677554963636e-5,5.479031617756447e-5,4.7745243052880825e-5,4.654915330106054e-5,4.226454678762408e-5,2.9517558091388948e-5
t442,4.942219441731558e-5,4.911545093500867e-5,4.61380408363253e-5,4.811602980676654e-5,5.6792152112422994e-5,5.491854119073154e-5,4.719950906986789e-5,4.70498109591078e-5,4.2281300740479595e-5,2.9617064956976553e-5
t443,5.005705367254633e-5,4.9146834579130854e-5,4.635402814583051e-5,4.809593488775816e-5,5.657968728875813e-5,5.4804172188091767e-5,4.7754256703301435e-5,4.757031903486087e-5,4.2196566132654605e-5,2.9622036811649115e-5
t444,5.010204744044268e-5,4.8818126520129665e-5,4.780765259933778e-5,4.7890025322666534e-5,5.651168073850757e-5,5.450434026687027e-5,4.712989255054073e-5,4.753169249618233e-5,4.21820093158779e-5,2.966271176018962e-5
t445,4.976214844041675e-5,4.844612031388856e-5,4.814509181836223e-5,4.7640255924273376e-5,5.633024877246301e-5,5.3779956076810564e-5,4.629411644266782e-5,4.737121507931936e-5,4.2184871756452996e-5,2.97304532875633e-5
t446,4.9800833157302376e-5,4.811436193469881e-5,4.953647627759343e-5,4.7923154343363226e-5,5.620260435033995e-5,5.285169163007972e-5,4.673542765702167e-5,4.7376092713423935e-5,4.239452607661292e-5,2.9945189975735862e-5
t447,4.933550086082121e-5,4.850243336351787e-5,4.9319829088775146e-5,4.8363898748031554e-5,5.5536448856648855e-5,6.34825838544123e-5,4.6655225886641355e-5,4.692471009092565e-5,4.199017045516923e-5,2.961364459572325e-5
t448,4.927619148770655e-5,4.825788172504327e-5,4.9371133202655834e-5,4.807347073296773e-5,5.5415446955203755e-5,6.424772267879513e-5,4.649370782731609e-5,4.680922567493066e-5,4.183848924396733e-5,2.9577167526982936e-5
t449,4.9247175073506796e-5,4.806054642382913e-5,4.9360364350336504e-5,4.782847917641168e-5,5.533887462389121e-5,6.466491381568605e-5,4.588186311528007e-5,4.660373726373316e-5,4.1664431243960436e-5,2.950185707703261e-5
t450,4.9140896813950874e-5,4.7682889954965694e-5,4.928268125282533e-5,4.760318850555295e-5,5.506187972937089e-5,6.486017079700428e-5,4.550626845752593e-5,4.632292402865231e-5,4.1446737817091104e-5,2.9370095471675984e-5
t451,4.916916788909289e-5,4.73259418690727e-5,4.94586033489502e-5,4.774617068910285e-5,5.504258146893643e-5,6.577900999521151e-5,4.544310800319625e-5,4.655876591024351e-5,4.143770724041853e-5,2.9352583060199375e-5
t452,4.912587476832269e-5,4.7176144235527334e-5,4.919843405251287e-5,4.783853817937361e-5,5.4360000745815615e-5,6.55774235929747e-5,4.533791897772551e-5,4.572722296530206e-5,4.119802159539817e-5,2.9242393604941916e-5
t453,4.918957636501079e-5,4.728207090815688e-5,4.924240175106493e-5,4.800123017122887e-5,5.4016409765423e-5,6.535573861068162e-5,4.565769355016909e-5,4.53928018157976e-5,4.095427159731483e-5,2.9118757504171126e-5
t454,4.907932100067364e-5,4.687573775518494e-5,4.906891467212492e-5,4.794227034495608e-5,5.333859514810327e-5,6.504262155265421e-5,4.649080450472785e-5,4.5291299902765054e-5,4.074016775263848e-5,2.9033944880844534e-5
t455,4.854319407763829e-5,4.622167858605558e-5,4.950731617497566e-5,4.7668530743755645e-5,5.2123928214620606e-5,6.612765799086722e-5,4.808662208395015e-5,4.656759790687315e-5,4.050956099129359e-5,2.885813856765899e-5
t456,4.8476749732833035e-5,4.6625830943314293e-5,4.990356451344093e-5,4.805562977706849e-5,5.230246725952117e-5,6.671315369623113e-5,4.7277705603740436e-5,4.6660078083963995e-5,4.060066453944298e-5,2.9069486441578054e-5
t457,4.800313662815446e-5,4.624368149394729e-5,4.961361749796234e-5,4.7915215135038315e-5,5.2067897949021184e-5,6.690182941604048e-5,4.827915904849308e-5,4.582637968275673e-5,4.036695579232722e-5,2.897836963972232e-5
t458,4.779563020818143e-5,4.618177578314653e-5,4.952695286448382e-5,4.790357785053642e-5,5.214320879708532e-5,6.649140803912384e-5,4.855001364103544e-5,4.5646957846289985e-5,4.015927654718195e-5,2.8832324160519087e-5
t459,4.770253499410766e-5,4.6132662649340535e-5,4.937662298554536e-5,4.792750667792193e-5,5.211184348301788e-5,6.624255628365732e-5,4.872267921221972e-5,4.5737644368612775e-5,3.9939075305945e-5,2.8688326840717153e-5
t460,4.7640937062700294e-5,4.5893184073106945e-5,4.9159805606997976e-5,4.786873376133992e-5,5.2540032112692525e-5,6.643557667325424e-5,4.870313253412427e-5,4.597561760685049e-5,3.974072080379559e-5,2.8413945474312178e-5
t461,4.782998731327384e-5,4.5987426406811565e-5,4.936068330449636e-5,4.8157125407027183e-5,5.3435156464031075e-5,6.760206966069871e-5,4.868338417677837e-5,4.6155008094475944e-5,3.993173586753299e-5,2.8690504247720847e-5
t462,4.7905922240870554e-5,4.624839363015179e-5,4.839397965087844e-5,4.8218487005252394e-5,5.3726161021312454e-5,6.687856738676339e-5,4.885809888999767e-5,4.615082007358137e-5,3.98963286647918e-5,2.8872274171874322e-5
t463,4.8047697736257175e-5,4.6735818851116415e-5,4.836020532376223e-5,4.82162717541098e-5,5.390407590857862e-5,6.641427471922762e-5,4.935824986737767e-5,4.608907383271698e-5,3.994204931765254e-5,2.9081695384694788e-5
t464,4.831842383136939e-5,4.728348162637611e-5,4.8250075868819365e-5,4.821562849577952e-5,5.429920651156033e-5,6.583428910800646e-5,4.927731008187322e-5,4.62045992897595e-5,4.008284932656087e-5,2.9175798206256775e-5
t465,4.869371739053701e-5,4.778742983600817e-5,4.793854130429942e-5,4.8182410210123974e-5,5.470189550030269e-5,6.479563889832338e-5,4.9930895209423014e-5,4.6995303419902315e-5,4.0208738192076956e-5,2.9172318724270634e-5
t466,4.925571469579354e-5,4.764290809632297e-5,4.695583447794374e-5,4.715849359979679e-5,5.569798981477284e-5,6.429835260602584e-5,5.106608021634905e-5,4.63005112241338e-5,4.069725292692736e-5,2.9393357580515194e-5
t467,4.929914577067218e-5,4.7420852977549205e-5,4.657697690845916e-5,4.70657917034859e-5,5.5773740572386316e-5,6.424416380145449e-5,5.093411545852821e-5,4.675233773640234e-5,4.069446835254488e-5,2.9317531690319726e-5
t468,4.917829741764393e-5,4.7345251507097675e-5,4.537844443743271e-5,4.693314348380154e-5,5.549131953809283e-5,6.465780176102691e-5,4.96825871563219e-5,4.680278870806594e-5,4.076294658992286e-5,2.9299338817401075e-5
t469,4.8831584886369284e-5,4.7096686286153995e-5,4.537089322856039e-5,4.710533702141418e-5,5.5364680916320365e-5,6.508650100123948e-5,4.969141726004369e-5,4.698011086012432e-5,4.0747742812503654e-5,2.9205500693498864e-5
t470,4.8499711600461056e-5,4.684181753269885e-5,4.5358315338608946e-5,4.6941297951723376e-5,5.5528638299995786e-5,6.569974698643588e-5,5.071761703540787e-5,4.6598813317679816e-5,4.065017257047299e-5,2.9100316754169602e-5
t471,4.84437192792358e-5,4.692811285857507e-5,4.568290955056656e-5,4.715164957860536e-5,5.5911596951897975e-5,6.556100542553382e-5,5.100301707612398e-5,4.650175168717098e-5,4.08873134103914e-5,2.9186561056512357e-5
t472,4.821409388797625e-5,4.6961975366389475e-5,4.5561952184532535e-5,4.71460562429311e-5,5.570678722007781e-5,6.54845078559517e-5,5.037290669647175e-5,4.63066475049948e-5,4.077856706468354e-5,2.9097075221114157e-5
t473,4.8107771675470396e-5,4.6690442103529955e-5,4.5619508793374834e-5,4.69280369359896e-5,5.511392785530757e-5,6.550246373248466e-5,4.784458935550182e-5,4.607559178013844e-5,4.0649121484787226e-5,2.901947460179229e-5
t474,4.7954901208897895e-5,4.627705962583544e-5,4.561279832342301e-5,4.7001748489397774e-5,5.444666763044745e-5,6.578670342673371e-5,4.991942674560983e-5,4.5954374906377584e-5,4.034743263859517e-5,2.881720109058399e-5
t475,4.775819382460978e-5,4.5754690424228866e-5,4.554243817422698e-5,4.7213612858815065e-5,5.364097877269308e-5,6.636320991294082e-5,5.068529037781452e-5,4.566738644068343e-5,4.0053789903342934e-5,2.86141938788643e-5
t476,4.7914909839753826e-5,4.5789796797721924e-5,4.554331299726962e-5,4.7675304671668604e-5,5.3600525200837087e-5,6.686757542164322e-5,5.108245321395681e-5,4.5625438240014066e-5,4.0169822924897775e-5,2.8563900156333794e-5
t477,4.780172212290441e-5,4.591325614038572e-5,4.5388919259564275e-5,4.780158419113626e-5,5.33403663486988e-5,6.702343310349896e-5,5.096096068370494e-5,4.550439696085971e-5,4.0020737894170963e-5,2.8400908790247597e-5
t478,4.768200030176371e-5,4.550030332489939e-5,4.527232527100902e-5,4.787100171496898e-5,5.3183509538881895e-5,6.67073633309344e-5,5.086594447130096e-5,4.454999041159472e-5,3.9948048119762526e-5,2.827102562854418e-5
t479,4.756415776701741e-5,4.584667746561423e-5,4.391738466242245e-5,4.8359384209665455e-5,5.277044291644948e-5,6.669543762341132e-5,5.097699727767003e-5,4.5381857222095456e-5,3.979431777547239e-5,2.808232734649247e-5
t480,4.7486316190431164e-5,4.59734626999951e-5,4.3876251341441615e-5,4.840314291104209e-5,5.2631853180756314e-5,6.664311488258346e-5,5.0602409667046476e-5,4.540800375797201e-5,3.9746398318032856e-5,2.795533504060572e-5
t481,4.768604557876743e-5,4.6161601668939504e-5,4.4060508561108775e-5,4.866099881026962e-5,5.2672125537496346e-5,6.729258349144733e-5,5.059993850986992e-5,4.561614186260067e-5,4.001660467853352e-5,2.794291210803526e-5
t482,4.7670868221267954e-5,4.610201161126972e-5,4.396842806794948e-5,4.874106824065416e-5,5.222763334059102e-5,6.697607360882864e-5,5.0329149662805625e-5,4.5621492067344976e-5,3.9964458800471626e-5,2.78261469116333e-5
t483,4.7831505252329067e-5,4.562848774787137e-5,4.3896926482266666e-5,4.841746359491155e-5,5.215660836991984e-5,6.64246066833369e-5,5.016516694975349e-5,4.513420839715593e-5,3.992089901804766e-5,2.7758574896255808e-5
t484,4.809863788753755e-5,4.583073372469819e-5,4.3264170707738606e-5,4.770884541331711e-5,5.216124726119175e-5,6.618047451976625e-5,4.973737349073204e-5,4.5160417634367764e-5,3.98533665411233e-5,2.772558175808205e-5
t485,4.93413877571774e-5,4.820131909261916e-5,3.506476559387956e-5,3.722308211964686e-5,5.2509569329751774e-5,6.597186863780923e-5,4.956926685834312e-5,4.746173567526551e-5,4.009126762769685e-5,2.819509100151211e-5
t486,5.033026123453407e-5,4.917112029772454e-5,3.533546131805011e-5,3.595427697989773e-5,5.3489113585296546e-5,6.505336169369487e-5,4.855265187014969e-5,4.5702251158294605e-5,4.062225989477975e-5,2.8613408603356427e-5
t487,4.998904970564687e-5,4.906366994624296e-5,3.43159728959517e-5,3.662945822324914e-5,5.3709620966206986e-5,5.2748659065976196e-5,4.7817555623037014e-5,3.5669327694632084e-5,4.134764905976859e-5,2.9475316800362295e-5
t488,5.007478286223576e-5,4.8882820028032244e-5,3.435696440102965e-5,3.6583171121923054e-5,5.448664001130396e-5,5.270039156746996e-5,4.8700967945766296e-5,3.543815673174563e-5,4.147093228111582e-5,2.9593010130418673e-5
t489,5.015841893125434e-5,4.9084925409260906e-5,3.429005841819558e-5,3.6394997978087245e-5,5.4980747246086255e-5,5.2870388301881934e-5,4.9576100821688794e-5,3.5429956973956726e-5,4.15295947235971e-5,2.967007988721346e-5
t490,5.0153595342131786e-5,4.926787712908059e-5,3.425643522284061e-5,3.6220773735858196e-5,5.499698288925539e-5,5.367355990636077e-5,5.066569888405358e-5,3.542920123121174e-5,4.1503208115286044e-5,2.9724199882875824e-5
t491,5.0872156045351117e-5,3.8438207289836805e-5,3.461323364727284e-5,3.660468395711579e-5,5.545827797958958e-5,5.4486466096694775e-5,5.1187709919487545e-5,3.6204662090869564e-5,4.193934035515997e-5,3.018554869509566e-5
t492,5.054440810755444e-5,4.919046196039374e-5,3.428310615862453e-5,3.634851430673498e-5,5.499932497387101e-5,5.409858260133011e-5,5.073574975669989e-5,3.5899733896098884e-5,4.172377615305754e-5,3.0043175700127248e-5
t493,5.03975987178225e-5,4.93051475530996e-5,3.589639187165436e-5,3.645708148031689e-5,5.510319681505339e-5,5.401584963394991e-5,5.002452905743176e-5,3.5751766111767596e-5,4.1657920433636946e-5,3.0043811891892295e-5
t494,5.02321307436167e-5,4.89425126859636e-5,3.5522016064199406e-5,3.829233448217249e-5,5.504310772717418e-5,5.4294551057008597e-5,4.9359850801829365e-5,3.5623703940856094e-5,4.1559886196540975e-5,3.002633217741913e-5
t495,4.957027297264065e-5,4.780954361749981e-5,4.538419644215524e-5,4.6680109780862644e-5,5.4323772181965e-5,5.429317609045988e-5,4.8896690267924166e-5,3.508357843368758e-5,4.117928334089299e-5,2.952189596912749e-5
t496,4.9729810338942565e-5,4.730970744132452e-5,4.2422280985965975e-5,4.66238571325502e-5,5.437762042459726e-5,5.473575660229791e-5,4.989971474773237e-5,3.5279929292528676e-5,4.137302578612723e-5,2.971341551808487e-5
t497,4.941914108913609e-5,4.731321024391056e-5,4.2778134997154896e-5,4.813586135897328e-5,5.4066670671812384e-5,5.505044109008619e-5,5.02834472345995e-5,3.501867203031593e-5,4.115506760370408e-5,2.958074082641004e-5
t498,4.904800604928338e-5,4.761262756793651e-5,4.3937816500775584e-5,4.798212805378181e-5,5.348115337935962e-5,5.5195342307149635e-5,4.9763867482221545e-5,3.4777762262530076e-5,4.0958087881482734e-5,2.9452532412259515e-5
t499,4.9052345021543884e-5,4.73459308194237e-5,4.476159038705394e-5,4.789364652033557e-5,5.3016758655262305e-5,5.523453379059752e-5,4.9036755072940475e-5,3.487420652121278e-5,4.078914946839576e-5,2.93301906029307e-5
t500,4.8975114220931715e-5,4.703426912500006e-5,4.482563995166528e-5,4.8094059762744575e-5,5.243501476763843e-5,5.548700166651936e-5,4.871464572925062e-5,3.433328567395373e-5,4.0701810444328586e-5,2.925563569199626e-5
t501,4.902409349159931e-5,4.759094612393446e-5,4.514773977023302e-5,4.869517362306977e-5,5.2208790913162456e-5,5.5359331915514506e-5,4.8097326339431325e-5,3.456643269232248e-5,4.1059819706384e-5,2.9374009437883384e-5
t502,4.8990989467848696e-5,4.678268203256264e-5,4.4936944531485534e-5,4.8405743897051145e-5,5.165013818212341e-5,5.5161504677893676e-5,4.633627805690428e-5,3.542459394478046e-5,4.116099026501129e-5,2.9348912864517637e-5
t503,4.908177286480678e-5,4.6146760106780484e-5,4.430106440309065e-5,4.765312797363604e-5,5.121797705443231e-5,5.399465691633392e-5,4.2914917768916273e-5,4.5076723833176015e-5,4.1157967052293914e-5,2.9229712048188885e-5
t504,4.8469149593152176e-5,4.657190296103656e-5,4.425858276825766e-5,4.771312719284118e-5,5.1205985258075363e-5,5.3691573403703654e-5,4.328547626082402e-5,4.5068125892541735e-5,4.1315421368359746e-5,2.9253603546842176e-5
t505,4.801464784482619e-5,4.62000993755096e-5,4.7536519782294416e-5,4.665869485600395e-5,5.231383041749981e-5,5.416530958690455e-5,4.475531407477632e-5,4.510660265703907e-5,4.138209155380718e-5,2.9320432606594482e-5
t506,4.803564418939154e-5,4.737247575375162e-5,4.6399599142083535e-5,4.705968048561036e-5,5.258795339735894e-5,5.3786620507587284e-5,4.510922278033149e-5,4.525432244386621e-5,4.169315882694793e-5,2.9553630273818325e-5
t507,4.792430525875699e-5,4.759419571140938e-5,4.631655629435378e-5,4.712722771337408e-5,5.225755122173619e-5,5.377017276990806e-5,4.492702912784822e-5,4.55002580553374e-5,4.166180607962682e-5,2.954062990797761e-5
t508,4.8202947172379446e-5,4.839601945975331e-5,4.6305675991280386e-5,4.783181569645995e-5,5.196871710223865e-5,5.382137255631394e-5,4.474213944435557e-5,4.583650195656687e-5,4.160935958394016e-5,2.9556435224560394e-5
t509,4.8073736596705904e-5,4.8231995416653136e-5,4.5604970958275464e-5,4.74456968683093e-5,5.119559872209804e-5,5.411267800403778e-5,4.452614998346643e-5,4.594796039310542e-5,4.171959804386625e-5,2.9832126710294768e-5
t510,4.891769685449211e-5,4.8609913206017175e-5,4.4276880006733534e-5,4.794918174830468e-5,5.127757368377138e-5,5.4620141229176644e-5,4.5014162248591176e-5,4.666480161529002e-5,4.179387203780783e-5,2.9885612770731064e-5
t511,4.9593188446785247e-5,4.510332988351933e-5,4.327485928253454e-5,4.395990962567074e-5,5.191718949479488e-5,5.505383259775097e-5,4.5365091714204946e-5,4.334507540873221e-5,4.2308228634293845e-5,3.0500259124398194e-5
t512,5.0513801068482065e-5,3.775992681194371e-5,3.6197119184761675e-5,3.603161760856686e-5,5.331557771998118e-5,5.627404170618263e-5,4.933281367215227e-5,3.615756684035074e-5,4.269233529471375e-5,3.132553203880666e-5
t513,5.0349169943661176e-5,3.7529136579730984e-5,3.6289420843997466e-5,3.584667647391391e-5,5.3674544688904205e-5,5.650938843548929e-5,5.123312517755398e-5,3.6378020706421986e-5,4.256024944089733e-5,3.1432478524067424e-5
t514,5.092942602368234e-5,3.8087125529528005e-5,3.6499017070049615e-5,3.6212071543658996e-5,5.441961431527641e-5,5.687540775808063e-5,3.9913591113795474e-5,3.728699050113541e-5,4.269382181406014e-5,3.17507881508357e-5
t515,5.093960940250724e-5,3.789165417170717e-5,3.625908152189396e-5,3.6413021632391155e-5,5.444118752921661e-5,5.69417251502583e-5,4.012974233984029e-5,3.732498150647284e-5,4.26458053779263e-5,3.1813292586307486e-5
t516,5.1060301693469756e-5,3.790722290935759e-5,3.640487215300758e-5,3.6590994214521014e-5,5.4501655874479875e-5,5.6531860081316956e-5,4.037794259344702e-5,3.745042725646878e-5,4.2828205057031296e-5,3.206106899480642e-5
t517,5.093325292636312e-5,3.777602141257092e-5,3.6381508122774396e-5,3.6302722898170136e-5,5.439416525424409e-5,5.6416546444414366e-5,4.014716290965989e-5,3.725417589752937e-5,4.267021441806808e-5,3.209563878471983e-5
t518,5.089027267669236e-5,3.77832081172333e-5,3.631264965600653e-5,3.6297030589746436e-5,5.404433061782039e-5,5.63685932733254e-5,3.982481406859868e-5,3.7066923456169294e-5,4.251508723888157e-5,3.210398512104536e-5
t519,5.1017834904659334e-5,3.752987043310075e-5,3.8186609327048605e-5,3.622354330881808e-5,5.389935502951809e-5,5.6228095279984136e-5,3.961821743217301e-5,3.669743071281531e-5,4.234039437479177e-5,3.204054566103636e-5
t520,5.094873674452712e-5,3.748300808763104e-5,3.8222166444540396e-5,3.6171690871687614e-5,5.3696866438959895e-5,5.614493490860851e-5,3.939027044707936e-5,3.6393320999704596e-5,4.219233219071693e-5,3.194521065882208e-5
t521,5.0996979268513147e-5,3.747418294779205e-5,3.8574576062741915e-5,3.648256630710375e-5,5.370190868587698e-5,5.6045535183651996e-5,3.902011995103909e-5,3.6277672752716096e-5,4.231595632762524e-5,3.193389027427571e-5
t522,5.0593718287669024e-5,3.7099439657694655e-5,3.862258942706725e-5,3.6400876988378074e-5,5.322422106905087e-5,5.629844383864633e-5,3.8080837509028425e-5,3.583959981744644e-5,4.212179626445705e-5,3.1797768999309096e-5
t523,5.0267281037945294e-5,3.6319984658480914e-5,3.834414565936769e-5,3.626134552743187e-5,5.276358281081139e-5,5.604774800176761e-5,4.7271763850252014e-5,3.515094990649199e-5,4.169058034417789e-5,3.150476819507868e-5
t524,4.9853032901966794e-5,3.573398759908466e-5,3.8217605792600054e-5,3.6202415016029474e-5,5.230747544683931e-5,5.614986319330547e-5,4.6401920047884536e-5,3.493507649222167e-5,4.155985700539592e-5,3.1388048901832804e-5
t525,4.947440489717447e-5,3.651390922204321e-5,4.032974452996119e-5,3.796736493845788e-5,5.245441028471758e-5,5.6047294823750666e-5,4.5228376320041e-5,3.4731506272129644e-5,4.136427296101134e-5,3.106166542546874e-5
t526,5.059126274221571e-5,3.6286380755104845e-5,3.951292448132741e-5,3.8145078953643667e-5,5.4046368662322326e-5,5.534800809593094e-5,4.648028872796176e-5,3.671429898011235e-5,4.145034381278938e-5,3.097324320189266e-5
t527,4.9562868239513974e-5,4.102169299535704e-5,4.4783918829961695e-5,4.4311260452620425e-5,5.3233814184890904e-5,5.402484690374789e-5,4.221895913889352e-5,3.6454750807429886e-5,4.116495012705357e-5,3.0417521194248154e-5
t528,5.0089091402697424e-5,3.573968615540362e-5,3.9546696933826395e-5,3.8164234877398925e-5,5.4043269185928347e-5,5.459452419745417e-5,4.192464536635025e-5,3.640614495086545e-5,4.138217724953944e-5,3.051962064257105e-5
t529,4.972417283571335e-5,3.555363588348471e-5,3.9838337317045193e-5,3.843098027644761e-5,5.381384300783064e-5,5.484790041182101e-5,4.1050289308251734e-5,3.64978029479336e-5,4.1319198369939434e-5,3.0199503767877237e-5
t530,4.973468072111378e-5,3.540784819652564e-5,3.9702567723323045e-5,3.8346667781960996e-5,5.3932404584877114e-5,5.524702421054412e-5,4.110505419848462e-5,3.643945164367132e-5,4.11975401140014e-5,2.9859107509813274e-5
t531,4.990832558676699e-5,3.537826813571397e-5,3.966835489758334e-5,3.8274587485201816e-5,5.4288205898608235e-5,5.4843180881545415e-5,4.1479122459775224e-5,3.64447841244385e-5,4.146385468637265e-5,2.976993403832301e-5
t532,4.988772336774114e-5,3.540236124056953e-5,3.9255816934282865e-5,3.806605587317183e-5,5.431138489842754e-5,5.483833479579535e-5,4.182768113444834e-5,3.645849356436722e-5,4.140343678766547e-5,2.9520093363272285e-5
t533,5.019548781477809e-5,3.4737069453647616e-5,3.5749758320553635e-5,3.631339386145697e-5,5.453933302396584e-5,5.511950582819995e-5,4.215888669672491e-5,3.5077629627095974e-5,4.1484867735828956e-5,2.9581357536089006e-5
t534,5.036592739133117e-5,3.4256262108759046e-5,3.5904166091083135e-5,3.560484183398076e-5,5.442400787341911e-5,5.553149113512928e-5,4.203438662655439e-5,3.484161445458566e-5,4.155354083451202e-5,2.958426181587946e-5
t535,5.092662750673699e-5,3.4389987113273356e-5,3.5831032039560244e-5,3.539390048188379e-5,5.461083856911924e-5,5.609573762277e-5,4.442969346754293e-5,3.529048350017397e-5,4.148440444506141e-5,2.9493489551902062e-5
t536,5.139685609893087e-5,3.467449423986539e-5,3.593595284354848e-5,3.5458678384311086e-5,5.4798417467780423e-5,5.6536766337440976e-5,5.011659740152649e-5,3.5765185631798284e-5,4.177466270576506e-5,2.9577129974423868e-5
t537,5.1472918082323216e-5,3.461050326564878e-5,3.5923382940394673e-5,3.547118599794288e-5,5.492792543783787e-5,5.627872984014605e-5,4.955948878920628e-5,3.58517126332263e-5,4.191185478928724e-5,2.9625725514719914e-5
t538,5.007645192075833e-5,3.239124150615647e-5,3.607109761137571e-5,3.3787881912708e-5,5.433839558389264e-5,5.627261567207243e-5,5.098964672648813e-5,3.5593791088745356e-5,4.209384885486093e-5,2.9762297006624116e-5
t539,5.004390881804142e-5,3.207376462836634e-5,3.185578168445169e-5,3.376182796451079e-5,5.4445148102376654e-5,5.640012829193876e-5,5.189219042175278e-5,3.5481403153843325e-5,4.2138174096978454e-5,2.985588740267954e-5
t540,5.1454045664305696e-5,3.231154389218022e-5,3.168581374622858e-5,3.3746785530074945e-5,5.5259086824463235e-5,5.636576116265468e-5,5.224407472419723e-5,3.550005614934097e-5,4.206437966312235e-5,2.9765549179474845e-5
t541,5.1791842224976575e-5,3.4519971897792314e-5,3.359553501021717e-5,3.560892918785263e-5,5.53894590586716e-5,5.5993088485493025e-5,5.2411559054537076e-5,3.572959598266056e-5,4.2218719737766695e-5,2.970883278291351e-5
