Network_zones,Time_Index,ESR_1
,3216,0.0398
,3217,0.0438
,3218,0.0467
,3219,0.0488
,3220,0.0498
,3221,0.0485
,3222,0.0442
,3223,0.0405
,3224,0.0382
,3225,0.0356
,3226,0.0328
,3227,0.0303
,3228,0.0285
,3229,0.0272
,3230,0.0262
,3231,0.0255
,3232,0.0254
,3233,0.0255
,3234,0.0259
,3235,0.0270
,3236,0.0282
,3237,0.0294
,3238,0.0318
,3239,0.0358
,3240,0.0407
,3241,0.0448
,3242,0.0480
,3243,0.0502
,3244,0.0511
,3245,0.0496
,3246,0.0449
,3247,0.0410
,3248,0.0391
,3249,0.0378
,3250,0.0360
,3251,0.0348
,3252,0.0338
,3253,0.0332
,3254,0.0328
,3255,0.0322
,3256,0.0316
,3257,0.0316
,3258,0.0317
,3259,0.0319
,3260,0.0320
,3261,0.0327
,3262,0.0350
,3263,0.0389
,3264,0.0435
,3265,0.0475
,3266,0.0503
,3267,0.0526
,3268,0.0533
,3269,0.0518
,3270,0.0469
,3271,0.0426
,3272,0.0406
,3273,0.0383
,3274,0.0357
,3275,0.0333
,3276,0.0316
,3277,0.0301
,3278,0.0288
,3279,0.0278
,3280,0.0272
,3281,0.0270
,3282,0.0272
,3283,0.0280
,3284,0.0289
,3285,0.0302
,3286,0.0324
,3287,0.0366
,3288,0.0412
,3289,0.0463
,3290,0.0498
,3291,0.0522
,3292,0.0531
,3293,0.0516
,3294,0.0472
,3295,0.0430
,3296,0.0398
,3297,0.0365
,3298,0.0337
,3299,0.0311
,3300,0.0292
,3301,0.0280
,3302,0.0273
,3303,0.0268
,3304,0.0267
,3305,0.0270
,3306,0.0277
,3307,0.0291
,3308,0.0304
,3309,0.0315
,3310,0.0334
,3311,0.0368
,3312,0.0410
,3313,0.0451
,3314,0.0484
,3315,0.0511
,3316,0.0526
,3317,0.0528
,3318,0.0518
,3319,0.0494
,3320,0.0444
,3321,0.0392
,3322,0.0353
,3323,0.0325
,3324,0.0308
,3325,0.0298
,3326,0.0291
,3327,0.0286
,3328,0.0285
,3329,0.0287
,3330,0.0293
,3331,0.0304
,3332,0.0316
,3333,0.0329
,3334,0.0347
,3335,0.0380
,3336,0.0422
,3337,0.0460
,3338,0.0495
,3339,0.0522
,3340,0.0538
,3341,0.0543
,3342,0.0543
,3343,0.0527
,3344,0.0471
,3345,0.0412
,3346,0.0370
,3347,0.0342
,3348,0.0320
,3349,0.0303
,3350,0.0289
,3351,0.0279
,3352,0.0274
,3353,0.0273
,3354,0.0278
,3355,0.0289
,3356,0.0301
,3357,0.0315
,3358,0.0339
,3359,0.0381
,3360,0.0430
,3361,0.0473
,3362,0.0509
,3363,0.0532
,3364,0.0545
,3365,0.0527
,3366,0.0483
,3367,0.0440
,3368,0.0403
,3369,0.0372
,3370,0.0342
,3371,0.0317
,3372,0.0296
,3373,0.0279
,3374,0.0266
,3375,0.0256
,3376,0.0250
,3377,0.0247
,3378,0.0250
,3379,0.0259
,3380,0.0269
,3381,0.0282
,3382,0.0305
,3383,0.0345
,3384,0.0392
,3385,0.0436
,3386,0.0469
,3387,0.0495
,3388,0.0507
,3389,0.0495
,3390,0.0454
,3391,0.0414
,3392,0.0388
,3393,0.0360
,3394,0.0331
,3395,0.0305
,3396,0.0286
,3397,0.0273
,3398,0.0267
,3399,0.0260
,3400,0.0255
,3401,0.0254
,3402,0.0257
,3403,0.0265
,3404,0.0276
,3405,0.0288
,3406,0.0311
,3407,0.0349
,3408,0.0395
,3409,0.0438
,3410,0.0471
,3411,0.0494
,3412,0.0506
,3413,0.0491
,3414,0.0449
,3415,0.0412
,3416,0.0390
,3417,0.0360
,3418,0.0330
,3419,0.0304
,3420,0.0283
,3421,0.0266
,3422,0.0255
,3423,0.0246
,3424,0.0240
,3425,0.0237
,3426,0.0240
,3427,0.0250
,3428,0.0259
,3429,0.0272
,3430,0.0293
,3431,0.0328
,3432,0.0373
,3433,0.0413
,3434,0.0444
,3435,0.0466
,3436,0.0477
,3437,0.0467
,3438,0.0430
,3439,0.0394
,3440,0.0371
,3441,0.0344
,3442,0.0319
,3443,0.0298
,3444,0.0282
,3445,0.0270
,3446,0.0260
,3447,0.0250
,3448,0.0242
,3449,0.0240
,3450,0.0244
,3451,0.0255
,3452,0.0266
,3453,0.0278
,3454,0.0299
,3455,0.0334
,3456,0.0377
,3457,0.0418
,3458,0.0452
,3459,0.0477
,3460,0.0488
,3461,0.0478
,3462,0.0443
,3463,0.0405
,3464,0.0369
,3465,0.0335
,3466,0.0306
,3467,0.0281
,3468,0.0263
,3469,0.0248
,3470,0.0237
,3471,0.0229
,3472,0.0226
,3473,0.0227
,3474,0.0231
,3475,0.0242
,3476,0.0255
,3477,0.0268
,3478,0.0287
,3479,0.0318
,3480,0.0356
,3481,0.0394
,3482,0.0429
,3483,0.0456
,3484,0.0475
,3485,0.0482
,3486,0.0479
,3487,0.0461
,3488,0.0417
,3489,0.0364
,3490,0.0322
,3491,0.0292
,3492,0.0271
,3493,0.0257
,3494,0.0248
,3495,0.0242
,3496,0.0239
,3497,0.0239
,3498,0.0244
,3499,0.0254
,3500,0.0266
,3501,0.0277
,3502,0.0297
,3503,0.0328
,3504,0.0364
,3505,0.0403
,3506,0.0434
,3507,0.0461
,3508,0.0478
,3509,0.0486
,3510,0.0489
,3511,0.0472
,3512,0.0424
,3513,0.0367
,3514,0.0327
,3515,0.0298
,3516,0.0278
,3517,0.0265
,3518,0.0257
,3519,0.0254
,3520,0.0257
,3521,0.0267
,3522,0.0277
,3523,0.0290
,3524,0.0298
,3525,0.0305
,3526,0.0320
,3527,0.0348
,3528,0.0381
,3529,0.0414
,3530,0.0437
,3531,0.0457
,3532,0.0469
,3533,0.0468
,3534,0.0460
,3535,0.0443
,3536,0.0404
,3537,0.0356
,3538,0.0317
,3539,0.0290
,3540,0.0276
,3541,0.0272
,3542,0.0271
,3543,0.0270
,3544,0.0271
,3545,0.0271
,3546,0.0276
,3547,0.0285
,3548,0.0293
,3549,0.0300
,3550,0.0319
,3551,0.0351
,3552,0.0391
,3553,0.0426
,3554,0.0452
,3555,0.0469
,3556,0.0475
,3557,0.0461
,3558,0.0423
,3559,0.0385
,3560,0.0356
,3561,0.0331
,3562,0.0311
,3563,0.0296
,3564,0.0287
,3565,0.0282
,3566,0.0280
,3567,0.0277
,3568,0.0275
,3569,0.0274
,3570,0.0279
,3571,0.0286
,3572,0.0290
,3573,0.0296
,3574,0.0313
,3575,0.0346
,3576,0.0384
,3577,0.0419
,3578,0.0443
,3579,0.0457
,3580,0.0464
,3581,0.0453
,3582,0.0418
,3583,0.0383
,3584,0.0355
,3585,0.0325
,3586,0.0299
,3587,0.0278
,3588,0.0261
,3589,0.0247
,3590,0.0236
,3591,0.0229
,3592,0.0223
,3593,0.0222
,3594,0.0226
,3595,0.0235
,3596,0.0245
,3597,0.0256
,3598,0.0277
,3599,0.0310
,3600,0.0347
,3601,0.0383
,3602,0.0407
,3603,0.0425
,3604,0.0443
,3605,0.0436
,3606,0.0407
,3607,0.0378
,3608,0.0356
,3609,0.0332
,3610,0.0308
,3611,0.0286
,3612,0.0268
,3613,0.0253
,3614,0.0243
,3615,0.0238
,3616,0.0238
,3617,0.0245
,3618,0.0255
,3619,0.0265
,3620,0.0272
,3621,0.0281
,3622,0.0299
,3623,0.0331
,3624,0.0368
,3625,0.0402
,3626,0.0429
,3627,0.0450
,3628,0.0459
,3629,0.0452
,3630,0.0421
,3631,0.0391
,3632,0.0373
,3633,0.0357
,3634,0.0342
,3635,0.0331
,3636,0.0324
,3637,0.0317
,3638,0.0308
,3639,0.0302
,3640,0.0301
,3641,0.0305
,3642,0.0315
,3643,0.0324
,3644,0.0330
,3645,0.0334
,3646,0.0347
,3647,0.0377
,3648,0.0412
,3649,0.0447
,3650,0.0473
,3651,0.0490
,3652,0.0501
,3653,0.0501
,3654,0.0491
,3655,0.0471
,3656,0.0426
,3657,0.0371
,3658,0.0328
,3659,0.0299
,3660,0.0280
,3661,0.0266
,3662,0.0257
,3663,0.0251
,3664,0.0247
,3665,0.0246
,3666,0.0250
,3667,0.0260
,3668,0.0272
,3669,0.0285
,3670,0.0304
,3671,0.0336
,3672,0.0373
,3673,0.0412
,3674,0.0447
,3675,0.0477
,3676,0.0496
,3677,0.0506
,3678,0.0508
,3679,0.0490
,3680,0.0439
,3681,0.0380
,3682,0.0338
,3683,0.0307
,3684,0.0284
,3685,0.0266
,3686,0.0253
,3687,0.0244
,3688,0.0239
,3689,0.0236
,3690,0.0239
,3691,0.0248
,3692,0.0258
,3693,0.0270
,3694,0.0289
,3695,0.0324
,3696,0.0364
,3697,0.0404
,3698,0.0435
,3699,0.0457
,3700,0.0470
,3701,0.0461
,3702,0.0430
,3703,0.0393
,3704,0.0359
,3705,0.0325
,3706,0.0294
,3707,0.0271
,3708,0.0253
,3709,0.0240
,3710,0.0230
,3711,0.0224
,3712,0.0221
,3713,0.0222
,3714,0.0227
,3715,0.0236
,3716,0.0243
,3717,0.0252
,3718,0.0269
,3719,0.0300
,3720,0.0334
,3721,0.0365
,3722,0.0390
,3723,0.0408
,3724,0.0417
,3725,0.0410
,3726,0.0385
,3727,0.0358
,3728,0.0340
,3729,0.0319
,3730,0.0296
,3731,0.0276
,3732,0.0259
,3733,0.0248
,3734,0.0244
,3735,0.0246
,3736,0.0249
,3737,0.0255
,3738,0.0261
,3739,0.0268
,3740,0.0274
,3741,0.0282
,3742,0.0301
,3743,0.0331
,3744,0.0367
,3745,0.0399
,3746,0.0423
,3747,0.0440
,3748,0.0445
,3749,0.0436
,3750,0.0403
,3751,0.0375
,3752,0.0360
,3753,0.0345
,3754,0.0324
,3755,0.0304
,3756,0.0292
,3757,0.0281
,3758,0.0276
,3759,0.0275
,3760,0.0276
,3761,0.0281
,3762,0.0284
,3763,0.0288
,3764,0.0291
,3765,0.0296
,3766,0.0313
,3767,0.0343
,3768,0.0381
,3769,0.0413
,3770,0.0436
,3771,0.0450
,3772,0.0454
,3773,0.0441
,3774,0.0408
,3775,0.0377
,3776,0.0358
,3777,0.0338
,3778,0.0315
,3779,0.0293
,3780,0.0279
,3781,0.0269
,3782,0.0264
,3783,0.0265
,3784,0.0268
,3785,0.0273
,3786,0.0281
,3787,0.0288
,3788,0.0291
,3789,0.0297
,3790,0.0314
,3791,0.0342
,3792,0.0376
,3793,0.0409
,3794,0.0436
,3795,0.0455
,3796,0.0462
,3797,0.0453
,3798,0.0425
,3799,0.0395
,3800,0.0367
,3801,0.0335
,3802,0.0310
,3803,0.0295
,3804,0.0281
,3805,0.0270
,3806,0.0268
,3807,0.0271
,3808,0.0277
,3809,0.0285
,3810,0.0294
,3811,0.0306
,3812,0.0313
,3813,0.0321
,3814,0.0339
,3815,0.0366
,3816,0.0401
,3817,0.0434
,3818,0.0463
,3819,0.0482
,3820,0.0492
,3821,0.0494
,3822,0.0482
,3823,0.0462
,3824,0.0429
,3825,0.0381
,3826,0.0341
,3827,0.0309
,3828,0.0285
,3829,0.0268
,3830,0.0259
,3831,0.0255
,3832,0.0257
,3833,0.0263
,3834,0.0271
,3835,0.0280
,3836,0.0288
,3837,0.0296
,3838,0.0311
,3839,0.0337
,3840,0.0367
,3841,0.0401
,3842,0.0428
,3843,0.0451
,3844,0.0465
,3845,0.0471
,3846,0.0470
,3847,0.0451
,3848,0.0404
,3849,0.0351
,3850,0.0311
,3851,0.0282
,3852,0.0261
,3853,0.0247
,3854,0.0238
,3855,0.0234
,3856,0.0232
,3857,0.0234
,3858,0.0239
,3859,0.0249
,3860,0.0260
,3861,0.0272
,3862,0.0293
,3863,0.0322
,3864,0.0358
,3865,0.0393
,3866,0.0420
,3867,0.0439
,3868,0.0450
,3869,0.0445
,3870,0.0422
,3871,0.0391
,3872,0.0356
,3873,0.0323
,3874,0.0293
,3875,0.0270
,3876,0.0252
,3877,0.0238
,3878,0.0228
,3879,0.0222
,3880,0.0219
,3881,0.0219
,3882,0.0223
,3883,0.0233
,3884,0.0245
,3885,0.0257
,3886,0.0276
,3887,0.0308
,3888,0.0346
,3889,0.0383
,3890,0.0413
,3891,0.0439
,3892,0.0453
,3893,0.0449
,3894,0.0428
,3895,0.0395
,3896,0.0361
,3897,0.0330
,3898,0.0301
,3899,0.0277
,3900,0.0257
,3901,0.0242
,3902,0.0232
,3903,0.0227
,3904,0.0225
,3905,0.0227
,3906,0.0233
,3907,0.0244
,3908,0.0255
,3909,0.0267
,3910,0.0285
,3911,0.0318
,3912,0.0356
,3913,0.0393
,3914,0.0424
,3915,0.0447
,3916,0.0460
,3917,0.0454
,3918,0.0429
,3919,0.0395
,3920,0.0363
,3921,0.0329
,3922,0.0299
,3923,0.0273
,3924,0.0253
,3925,0.0238
,3926,0.0228
,3927,0.0221
,3928,0.0217
,3929,0.0217
,3930,0.0224
,3931,0.0236
,3932,0.0247
,3933,0.0258
,3934,0.0275
,3935,0.0307
,3936,0.0342
,3937,0.0376
,3938,0.0405
,3939,0.0427
,3940,0.0440
,3941,0.0434
,3942,0.0411
,3943,0.0381
,3944,0.0350
,3945,0.0317
,3946,0.0288
,3947,0.0263
,3948,0.0246
,3949,0.0232
,3950,0.0224
,3951,0.0223
,3952,0.0227
,3953,0.0232
,3954,0.0238
,3955,0.0250
,3956,0.0263
,3957,0.0277
,3958,0.0299
,3959,0.0332
,3960,0.0368
,3961,0.0398
,3962,0.0427
,3963,0.0449
,3964,0.0460
,3965,0.0455
,3966,0.0434
,3967,0.0405
,3968,0.0371
,3969,0.0337
,3970,0.0309
,3971,0.0283
,3972,0.0266
,3973,0.0255
,3974,0.0249
,3975,0.0249
,3976,0.0254
,3977,0.0259
,3978,0.0265
,3979,0.0278
,3980,0.0287
,3981,0.0298
,3982,0.0315
,3983,0.0344
,3984,0.0381
,3985,0.0416
,3986,0.0445
,3987,0.0467
,3988,0.0480
,3989,0.0484
,3990,0.0478
,3991,0.0457
,3992,0.0414
,3993,0.0362
,3994,0.0324
,3995,0.0299
,3996,0.0282
,3997,0.0270
,3998,0.0262
,3999,0.0256
,4000,0.0254
,4001,0.0254
,4002,0.0258
,4003,0.0270
,4004,0.0282
,4005,0.0293
,4006,0.0308
,4007,0.0339
,4008,0.0374
,4009,0.0413
,4010,0.0446
,4011,0.0473
,4012,0.0492
,4013,0.0504
,4014,0.0506
,4015,0.0487
,4016,0.0438
,4017,0.0381
,4018,0.0340
,4019,0.0314
,4020,0.0295
,4021,0.0281
,4022,0.0270
,4023,0.0263
,4024,0.0258
,4025,0.0257
,4026,0.0261
,4027,0.0272
,4028,0.0283
,4029,0.0293
,4030,0.0310
,4031,0.0342
,4032,0.0384
,4033,0.0427
,4034,0.0460
,4035,0.0482
,4036,0.0493
,4037,0.0485
,4038,0.0456
,4039,0.0421
,4040,0.0385
,4041,0.0349
,4042,0.0318
,4043,0.0293
,4044,0.0275
,4045,0.0261
,4046,0.0251
,4047,0.0244
,4048,0.0240
,4049,0.0238
,4050,0.0242
,4051,0.0251
,4052,0.0262
,4053,0.0274
,4054,0.0292
,4055,0.0326
,4056,0.0366
,4057,0.0403
,4058,0.0433
,4059,0.0457
,4060,0.0470
,4061,0.0464
,4062,0.0437
,4063,0.0407
,4064,0.0375
,4065,0.0345
,4066,0.0317
,4067,0.0295
,4068,0.0280
,4069,0.0270
,4070,0.0263
,4071,0.0259
,4072,0.0258
,4073,0.0259
,4074,0.0262
,4075,0.0271
,4076,0.0276
,4077,0.0284
,4078,0.0301
,4079,0.0331
,4080,0.0366
,4081,0.0402
,4082,0.0433
,4083,0.0453
,4084,0.0463
,4085,0.0454
,4086,0.0427
,4087,0.0399
,4088,0.0377
,4089,0.0355
,4090,0.0333
,4091,0.0315
,4092,0.0301
,4093,0.0292
,4094,0.0286
,4095,0.0278
,4096,0.0278
,4097,0.0282
,4098,0.0288
,4099,0.0297
,4100,0.0302
,4101,0.0307
,4102,0.0321
,4103,0.0351
,4104,0.0389
,4105,0.0424
,4106,0.0448
,4107,0.0465
,4108,0.0472
,4109,0.0462
,4110,0.0432
,4111,0.0399
,4112,0.0367
,4113,0.0336
,4114,0.0310
,4115,0.0289
,4116,0.0273
,4117,0.0261
,4118,0.0254
,4119,0.0250
,4120,0.0250
,4121,0.0253
,4122,0.0262
,4123,0.0271
,4124,0.0278
,4125,0.0285
,4126,0.0301
,4127,0.0331
,4128,0.0364
,4129,0.0394
,4130,0.0422
,4131,0.0444
,4132,0.0455
,4133,0.0450
,4134,0.0428
,4135,0.0399
,4136,0.0368
,4137,0.0337
,4138,0.0311
,4139,0.0291
,4140,0.0277
,4141,0.0270
,4142,0.0266
,4143,0.0268
,4144,0.0272
,4145,0.0281
,4146,0.0292
,4147,0.0303
,4148,0.0309
,4149,0.0316
,4150,0.0333
,4151,0.0362
,4152,0.0394
,4153,0.0428
,4154,0.0455
,4155,0.0471
,4156,0.0485
,4157,0.0486
,4158,0.0475
,4159,0.0455
,4160,0.0425
,4161,0.0385
,4162,0.0350
,4163,0.0322
,4164,0.0303
,4165,0.0294
,4166,0.0292
,4167,0.0293
,4168,0.0295
,4169,0.0298
,4170,0.0303
,4171,0.0310
,4172,0.0317
,4173,0.0324
,4174,0.0337
,4175,0.0362
,4176,0.0392
,4177,0.0418
,4178,0.0441
,4179,0.0458
,4180,0.0468
,4181,0.0470
,4182,0.0463
,4183,0.0448
,4184,0.0420
,4185,0.0386
,4186,0.0358
,4187,0.0340
,4188,0.0332
,4189,0.0329
,4190,0.0328
,4191,0.0329
,4192,0.0330
,4193,0.0329
,4194,0.0328
,4195,0.0327
,4196,0.0323
,4197,0.0324
,4198,0.0334
,4199,0.0357
,4200,0.0386
,4201,0.0418
,4202,0.0436
,4203,0.0444
,4204,0.0447
,4205,0.0435
,4206,0.0407
,4207,0.0379
,4208,0.0358
,4209,0.0340
,4210,0.0319
,4211,0.0300
,4212,0.0291
,4213,0.0284
,4214,0.0276
,4215,0.0271
,4216,0.0271
,4217,0.0274
,4218,0.0279
,4219,0.0284
,4220,0.0286
,4221,0.0289
,4222,0.0302
,4223,0.0327
,4224,0.0357
,4225,0.0384
,4226,0.0406
,4227,0.0421
,4228,0.0426
,4229,0.0417
,4230,0.0394
,4231,0.0368
,4232,0.0346
,4233,0.0325
,4234,0.0306
,4235,0.0289
,4236,0.0277
,4237,0.0269
,4238,0.0264
,4239,0.0262
,4240,0.0261
,4241,0.0259
,4242,0.0262
,4243,0.0269
,4244,0.0276
,4245,0.0283
,4246,0.0296
,4247,0.0323
,4248,0.0355
,4249,0.0386
,4250,0.0409
,4251,0.0426
,4252,0.0435
,4253,0.0427
,4254,0.0405
,4255,0.0381
,4256,0.0362
,4257,0.0341
,4258,0.0320
,4259,0.0300
,4260,0.0286
,4261,0.0273
,4262,0.0262
,4263,0.0253
,4264,0.0247
,4265,0.0244
,4266,0.0246
,4267,0.0254
,4268,0.0266
,4269,0.0278
,4270,0.0295
,4271,0.0328
,4272,0.0370
,4273,0.0408
,4274,0.0441
,4275,0.0466
,4276,0.0482
,4277,0.0477
,4278,0.0451
,4279,0.0419
,4280,0.0385
,4281,0.0348
,4282,0.0318
,4283,0.0292
,4284,0.0272
,4285,0.0256
,4286,0.0243
,4287,0.0235
,4288,0.0230
,4289,0.0228
,4290,0.0231
,4291,0.0239
,4292,0.0252
,4293,0.0266
,4294,0.0283
,4295,0.0316
,4296,0.0356
,4297,0.0394
,4298,0.0428
,4299,0.0454
,4300,0.0468
,4301,0.0465
,4302,0.0444
,4303,0.0413
,4304,0.0379
,4305,0.0341
,4306,0.0307
,4307,0.0281
,4308,0.0260
,4309,0.0246
,4310,0.0235
,4311,0.0227
,4312,0.0223
,4313,0.0222
,4314,0.0227
,4315,0.0236
,4316,0.0248
,4317,0.0260
,4318,0.0275
,4319,0.0303
,4320,0.0335
,4321,0.0368
,4322,0.0398
,4323,0.0424
,4324,0.0440
,4325,0.0447
,4326,0.0447
,4327,0.0434
,4328,0.0397
,4329,0.0349
,4330,0.0311
,4331,0.0282
,4332,0.0261
,4333,0.0247
,4334,0.0237
,4335,0.0230
,4336,0.0226
,4337,0.0225
,4338,0.0228
,4339,0.0236
,4340,0.0246
,4341,0.0258
,4342,0.0274
,4343,0.0301
,4344,0.0332
,4345,0.0364
,4346,0.0392
,4347,0.0417
,4348,0.0434
,4349,0.0445
,4350,0.0451
,4351,0.0441
,4352,0.0400
,4353,0.0348
,4354,0.0307
,4355,0.0279
,4356,0.0258
,4357,0.0245
,4358,0.0235
,4359,0.0228
,4360,0.0224
,4361,0.0223
,4362,0.0226
,4363,0.0233
,4364,0.0242
,4365,0.0252
,4366,0.0267
,4367,0.0295
,4368,0.0328
,4369,0.0362
,4370,0.0392
,4371,0.0414
,4372,0.0426
,4373,0.0423
,4374,0.0403
,4375,0.0377
,4376,0.0347
,4377,0.0315
,4378,0.0285
,4379,0.0261
,4380,0.0242
,4381,0.0228
,4382,0.0219
,4383,0.0214
,4384,0.0211
,4385,0.0212
,4386,0.0217
,4387,0.0225
,4388,0.0235
,4389,0.0246
,4390,0.0265
,4391,0.0294
,4392,0.0331
,4393,0.0364
,4394,0.0392
,4395,0.0412
,4396,0.0425
,4397,0.0422
,4398,0.0405
,4399,0.0379
,4400,0.0349
,4401,0.0314
,4402,0.0282
,4403,0.0257
,4404,0.0239
,4405,0.0225
,4406,0.0218
,4407,0.0213
,4408,0.0212
,4409,0.0214
,4410,0.0222
,4411,0.0233
,4412,0.0244
,4413,0.0254
,4414,0.0271
,4415,0.0295
,4416,0.0327
,4417,0.0357
,4418,0.0383
,4419,0.0404
,4420,0.0419
,4421,0.0422
,4422,0.0421
,4423,0.0412
,4424,0.0380
,4425,0.0334
,4426,0.0295
,4427,0.0267
,4428,0.0248
,4429,0.0236
,4430,0.0232
,4431,0.0233
,4432,0.0237
,4433,0.0243
,4434,0.0252
,4435,0.0268
,4436,0.0284
,4437,0.0296
,4438,0.0306
,4439,0.0323
,4440,0.0354
,4441,0.0391
,4442,0.0418
,4443,0.0439
,4444,0.0451
,4445,0.0446
,4446,0.0425
,4447,0.0399
,4448,0.0363
,4449,0.0327
,4450,0.0294
,4451,0.0269
,4452,0.0251
,4453,0.0240
,4454,0.0231
,4455,0.0228
,4456,0.0226
,4457,0.0226
,4458,0.0229
,4459,0.0236
,4460,0.0245
,4461,0.0255
,4462,0.0271
,4463,0.0299
,4464,0.0333
,4465,0.0364
,4466,0.0391
,4467,0.0411
,4468,0.0424
,4469,0.0423
,4470,0.0408
,4471,0.0384
,4472,0.0351
,4473,0.0317
,4474,0.0287
,4475,0.0262
,4476,0.0244
,4477,0.0231
,4478,0.0223
,4479,0.0219
,4480,0.0218
,4481,0.0220
,4482,0.0226
,4483,0.0236
,4484,0.0247
,4485,0.0258
,4486,0.0273
,4487,0.0297
,4488,0.0327
,4489,0.0356
,4490,0.0382
,4491,0.0402
,4492,0.0418
,4493,0.0425
,4494,0.0427
,4495,0.0416
,4496,0.0377
,4497,0.0329
,4498,0.0293
,4499,0.0266
,4500,0.0247
,4501,0.0234
,4502,0.0227
,4503,0.0222
,4504,0.0220
,4505,0.0221
,4506,0.0228
,4507,0.0239
,4508,0.0249
,4509,0.0259
,4510,0.0274
,4511,0.0298
,4512,0.0327
,4513,0.0356
,4514,0.0383
,4515,0.0404
,4516,0.0418
,4517,0.0427
,4518,0.0432
,4519,0.0423
,4520,0.0385
,4521,0.0335
,4522,0.0295
,4523,0.0267
,4524,0.0247
,4525,0.0236
,4526,0.0230
,4527,0.0226
,4528,0.0224
,4529,0.0224
,4530,0.0231
,4531,0.0242
,4532,0.0252
,4533,0.0261
,4534,0.0276
,4535,0.0302
,4536,0.0336
,4537,0.0366
,4538,0.0392
,4539,0.0411
,4540,0.0421
,4541,0.0416
,4542,0.0397
,4543,0.0371
,4544,0.0341
,4545,0.0310
,4546,0.0282
,4547,0.0260
,4548,0.0244
,4549,0.0231
,4550,0.0226
,4551,0.0226
,4552,0.0227
,4553,0.0230
,4554,0.0235
,4555,0.0244
,4556,0.0252
,4557,0.0261
,4558,0.0276
,4559,0.0305
,4560,0.0337
,4561,0.0369
,4562,0.0395
,4563,0.0415
,4564,0.0428
,4565,0.0422
,4566,0.0402
,4567,0.0374
,4568,0.0347
,4569,0.0313
,4570,0.0284
,4571,0.0260
,4572,0.0242
,4573,0.0231
,4574,0.0223
,4575,0.0220
,4576,0.0224
,4577,0.0237
,4578,0.0250
,4579,0.0261
,4580,0.0269
,4581,0.0277
,4582,0.0293
,4583,0.0322
,4584,0.0358
,4585,0.0390
,4586,0.0418
,4587,0.0439
,4588,0.0448
,4589,0.0442
,4590,0.0418
,4591,0.0390
,4592,0.0370
,4593,0.0343
,4594,0.0316
,4595,0.0295
,4596,0.0280
,4597,0.0270
,4598,0.0263
,4599,0.0262
,4600,0.0266
,4601,0.0269
,4602,0.0274
,4603,0.0284
,4604,0.0290
,4605,0.0295
,4606,0.0311
,4607,0.0341
,4608,0.0379
,4609,0.0415
,4610,0.0443
,4611,0.0462
,4612,0.0470
,4613,0.0459
,4614,0.0431
,4615,0.0400
,4616,0.0373
,4617,0.0339
,4618,0.0309
,4619,0.0285
,4620,0.0273
,4621,0.0264
,4622,0.0256
,4623,0.0250
,4624,0.0247
,4625,0.0248
,4626,0.0254
,4627,0.0263
,4628,0.0271
,4629,0.0278
,4630,0.0294
,4631,0.0324
,4632,0.0359
,4633,0.0392
,4634,0.0420
,4635,0.0438
,4636,0.0449
,4637,0.0445
,4638,0.0423
,4639,0.0395
,4640,0.0365
,4641,0.0329
,4642,0.0299
,4643,0.0275
,4644,0.0259
,4645,0.0246
,4646,0.0238
,4647,0.0233
,4648,0.0233
,4649,0.0237
,4650,0.0244
,4651,0.0254
,4652,0.0265
,4653,0.0275
,4654,0.0290
,4655,0.0317
,4656,0.0346
,4657,0.0377
,4658,0.0403
,4659,0.0423
,4660,0.0434
,4661,0.0439
,4662,0.0435
,4663,0.0420
,4664,0.0383
,4665,0.0336
,4666,0.0301
,4667,0.0278
,4668,0.0260
,4669,0.0249
,4670,0.0243
,4671,0.0239
,4672,0.0238
,4673,0.0238
,4674,0.0245
,4675,0.0253
,4676,0.0262
,4677,0.0273
,4678,0.0288
,4679,0.0314
,4680,0.0346
,4681,0.0377
,4682,0.0405
,4683,0.0428
,4684,0.0444
,4685,0.0451
,4686,0.0452
,4687,0.0443
,4688,0.0408
,4689,0.0358
,4690,0.0321
,4691,0.0296
,4692,0.0277
,4693,0.0264
,4694,0.0257
,4695,0.0255
,4696,0.0257
,4697,0.0263
,4698,0.0272
,4699,0.0285
,4700,0.0295
,4701,0.0304
,4702,0.0319
,4703,0.0335
,4704,0.0387
,4705,0.0421
,4706,0.0447
,4707,0.0466
,4708,0.0474
,4709,0.0466
,4710,0.0438
,4711,0.0407
,4712,0.0380
,4713,0.0347
,4714,0.0315
,4715,0.0288
,4716,0.0272
,4717,0.0263
,4718,0.0259
,4719,0.0259
,4720,0.0260
,4721,0.0262
,4722,0.0266
,4723,0.0273
,4724,0.0283
,4725,0.0295
,4726,0.0312
,4727,0.0345
,4728,0.0381
,4729,0.0417
,4730,0.0444
,4731,0.0462
,4732,0.0471
,4733,0.0465
,4734,0.0436
,4735,0.0402
,4736,0.0374
,4737,0.0344
,4738,0.0317
,4739,0.0293
,4740,0.0276
,4741,0.0269
,4742,0.0271
,4743,0.0276
,4744,0.0281
,4745,0.0285
,4746,0.0288
,4747,0.0296
,4748,0.0302
,4749,0.0307
,4750,0.0324
,4751,0.0356
,4752,0.0396
,4753,0.0432
,4754,0.0459
,4755,0.0476
,4756,0.0485
,4757,0.0473
,4758,0.0441
,4759,0.0405
,4760,0.0375
,4761,0.0344
,4762,0.0317
,4763,0.0294
,4764,0.0276
,4765,0.0261
,4766,0.0249
,4767,0.0242
,4768,0.0240
