Time_Index,NG,None,coal,uranium
4605,4.154,0,3.372,0.706
4606,4.154,0,3.372,0.706
4607,4.154,0,3.372,0.706
4608,4.154,0,3.372,0.706
4609,4.154,0,3.372,0.706
4610,4.154,0,3.372,0.706
4611,4.154,0,3.372,0.706
4612,4.154,0,3.372,0.706
4613,4.154,0,3.372,0.706
4614,4.154,0,3.372,0.706
4615,4.154,0,3.372,0.706
4616,4.154,0,3.372,0.706
4617,4.154,0,3.372,0.706
4618,4.154,0,3.372,0.706
4619,4.154,0,3.372,0.706
4620,4.154,0,3.372,0.706
4621,4.154,0,3.372,0.706
4622,4.154,0,3.372,0.706
4623,4.154,0,3.372,0.706
4624,4.154,0,3.372,0.706
4625,4.154,0,3.372,0.706
4626,4.154,0,3.372,0.706
4627,4.154,0,3.372,0.706
4628,4.154,0,3.372,0.706
4629,4.154,0,3.372,0.706
4630,4.154,0,3.372,0.706
4631,4.154,0,3.372,0.706
4632,4.154,0,3.372,0.706
4633,4.154,0,3.372,0.706
4634,4.154,0,3.372,0.706
4635,4.154,0,3.372,0.706
4636,4.154,0,3.372,0.706
4637,4.154,0,3.372,0.706
4638,4.154,0,3.372,0.706
4639,4.154,0,3.372,0.706
4640,4.154,0,3.372,0.706
4641,4.154,0,3.372,0.706
4642,4.154,0,3.372,0.706
4643,4.154,0,3.372,0.706
4644,4.154,0,3.372,0.706
4645,4.154,0,3.372,0.706
4646,4.154,0,3.372,0.706
4647,4.154,0,3.372,0.706
4648,4.154,0,3.372,0.706
4649,4.154,0,3.372,0.706
4650,4.154,0,3.372,0.706
4651,4.154,0,3.372,0.706
4652,4.154,0,3.372,0.706
4653,4.154,0,3.372,0.706
4654,4.154,0,3.372,0.706
4655,4.154,0,3.372,0.706
4656,4.154,0,3.372,0.706
4657,4.154,0,3.372,0.706
4658,4.154,0,3.372,0.706
4659,4.154,0,3.372,0.706
4660,4.154,0,3.372,0.706
4661,4.154,0,3.372,0.706
4662,4.154,0,3.372,0.706
4663,4.154,0,3.372,0.706
4664,4.154,0,3.372,0.706
4665,4.154,0,3.372,0.706
4666,4.154,0,3.372,0.706
4667,4.154,0,3.372,0.706
4668,4.154,0,3.372,0.706
4669,4.154,0,3.372,0.706
4670,4.154,0,3.372,0.706
4671,4.154,0,3.372,0.706
4672,4.154,0,3.372,0.706
4673,4.154,0,3.372,0.706
4674,4.154,0,3.372,0.706
4675,4.154,0,3.372,0.706
4676,4.154,0,3.372,0.706
4677,4.154,0,3.372,0.706
4678,4.154,0,3.372,0.706
4679,4.154,0,3.372,0.706
4680,4.154,0,3.372,0.706
4681,4.154,0,3.372,0.706
4682,4.154,0,3.372,0.706
4683,4.154,0,3.372,0.706
4684,4.154,0,3.372,0.706
4685,4.154,0,3.372,0.706
4686,4.154,0,3.372,0.706
4687,4.154,0,3.372,0.706
4688,4.154,0,3.372,0.706
4689,4.154,0,3.372,0.706
4690,4.154,0,3.372,0.706
4691,4.154,0,3.372,0.706
4692,4.154,0,3.372,0.706
4693,4.154,0,3.372,0.706
4694,4.154,0,3.372,0.706
4695,4.154,0,3.372,0.706
4696,4.154,0,3.372,0.706
4697,4.154,0,3.372,0.706
4698,4.154,0,3.372,0.706
4699,4.154,0,3.372,0.706
4700,4.154,0,3.372,0.706
4701,4.154,0,3.372,0.706
4702,4.154,0,3.372,0.706
4703,4.154,0,3.372,0.706
4704,4.154,0,3.372,0.706
4705,4.154,0,3.372,0.706
4706,4.154,0,3.372,0.706
4707,4.154,0,3.372,0.706
4708,4.154,0,3.372,0.706
4709,4.154,0,3.372,0.706
4710,4.154,0,3.372,0.706
4711,4.154,0,3.372,0.706
4712,4.154,0,3.372,0.706
4713,4.154,0,3.372,0.706
4714,4.154,0,3.372,0.706
4715,4.154,0,3.372,0.706
4716,4.154,0,3.372,0.706
4717,4.154,0,3.372,0.706
4718,4.154,0,3.372,0.706
4719,4.154,0,3.372,0.706
4720,4.154,0,3.372,0.706
4721,4.154,0,3.372,0.706
4722,4.154,0,3.372,0.706
4723,4.154,0,3.372,0.706
4724,4.154,0,3.372,0.706
4725,4.154,0,3.372,0.706
4726,4.154,0,3.372,0.706
4727,4.154,0,3.372,0.706
4728,4.154,0,3.372,0.706
4729,4.154,0,3.372,0.706
4730,4.154,0,3.372,0.706
4731,4.154,0,3.372,0.706
4732,4.154,0,3.372,0.706
4733,4.154,0,3.372,0.706
4734,4.154,0,3.372,0.706
4735,4.154,0,3.372,0.706
4736,4.154,0,3.372,0.706
4737,4.154,0,3.372,0.706
4738,4.154,0,3.372,0.706
4739,4.154,0,3.372,0.706
4740,4.154,0,3.372,0.706
4741,4.154,0,3.372,0.706
4742,4.154,0,3.372,0.706
4743,4.154,0,3.372,0.706
4744,4.154,0,3.372,0.706
4745,4.154,0,3.372,0.706
4746,4.154,0,3.372,0.706
4747,4.154,0,3.372,0.706
4748,4.154,0,3.372,0.706
4749,4.154,0,3.372,0.706
4750,4.154,0,3.372,0.706
4751,4.154,0,3.372,0.706
4752,4.154,0,3.372,0.706
4753,4.154,0,3.372,0.706
4754,4.154,0,3.372,0.706
4755,4.154,0,3.372,0.706
4756,4.154,0,3.372,0.706
4757,4.154,0,3.372,0.706
4758,4.154,0,3.372,0.706
4759,4.154,0,3.372,0.706
4760,4.154,0,3.372,0.706
4761,4.154,0,3.372,0.706
4762,4.154,0,3.372,0.706
4763,4.154,0,3.372,0.706
4764,4.154,0,3.372,0.706
4765,4.154,0,3.372,0.706
4766,4.154,0,3.372,0.706
4767,4.154,0,3.372,0.706
4768,4.154,0,3.372,0.706
4769,4.154,0,3.372,0.706
4770,4.154,0,3.372,0.706
4771,4.154,0,3.372,0.706
4772,4.154,0,3.372,0.706
4773,4.154,0,3.372,0.706
4774,4.154,0,3.372,0.706
4775,4.154,0,3.372,0.706
4776,4.154,0,3.372,0.706
4777,4.154,0,3.372,0.706
4778,4.154,0,3.372,0.706
4779,4.154,0,3.372,0.706
4780,4.154,0,3.372,0.706
4781,4.154,0,3.372,0.706
4782,4.154,0,3.372,0.706
4783,4.154,0,3.372,0.706
4784,4.154,0,3.372,0.706
4785,4.154,0,3.372,0.706
4786,4.154,0,3.372,0.706
4787,4.154,0,3.372,0.706
4788,4.154,0,3.372,0.706
4789,4.154,0,3.372,0.706
4790,4.154,0,3.372,0.706
4791,4.154,0,3.372,0.706
4792,4.154,0,3.372,0.706
4793,4.154,0,3.372,0.706
4794,4.154,0,3.372,0.706
4795,4.154,0,3.372,0.706
4796,4.154,0,3.372,0.706
4797,4.154,0,3.372,0.706
4798,4.154,0,3.372,0.706
4799,4.154,0,3.372,0.706
4800,4.154,0,3.372,0.706
4801,4.154,0,3.372,0.706
4802,4.154,0,3.372,0.706
4803,4.154,0,3.372,0.706
4804,4.154,0,3.372,0.706
4805,4.154,0,3.372,0.706
4806,4.154,0,3.372,0.706
4807,4.154,0,3.372,0.706
4808,4.154,0,3.372,0.706
4809,4.154,0,3.372,0.706
4810,4.154,0,3.372,0.706
4811,4.154,0,3.372,0.706
4812,4.154,0,3.372,0.706
4813,4.154,0,3.372,0.706
4814,4.154,0,3.372,0.706
4815,4.154,0,3.372,0.706
4816,4.154,0,3.372,0.706
4817,4.154,0,3.372,0.706
4818,4.154,0,3.372,0.706
4819,4.154,0,3.372,0.706
4820,4.154,0,3.372,0.706
4821,4.154,0,3.372,0.706
4822,4.154,0,3.372,0.706
4823,4.154,0,3.372,0.706
4824,4.154,0,3.372,0.706
4825,4.154,0,3.372,0.706
4826,4.154,0,3.372,0.706
4827,4.154,0,3.372,0.706
4828,4.154,0,3.372,0.706
4829,4.154,0,3.372,0.706
4830,4.154,0,3.372,0.706
4831,4.154,0,3.372,0.706
4832,4.154,0,3.372,0.706
4833,4.154,0,3.372,0.706
4834,4.154,0,3.372,0.706
4835,4.154,0,3.372,0.706
4836,4.154,0,3.372,0.706
4837,4.154,0,3.372,0.706
4838,4.154,0,3.372,0.706
4839,4.154,0,3.372,0.706
4840,4.154,0,3.372,0.706
4841,4.154,0,3.372,0.706
4842,4.154,0,3.372,0.706
4843,4.154,0,3.372,0.706
4844,4.154,0,3.372,0.706
4845,4.154,0,3.372,0.706
4846,4.154,0,3.372,0.706
4847,4.154,0,3.372,0.706
4848,4.154,0,3.372,0.706
4849,4.154,0,3.372,0.706
4850,4.154,0,3.372,0.706
4851,4.154,0,3.372,0.706
4852,4.154,0,3.372,0.706
4853,4.154,0,3.372,0.706
4854,4.154,0,3.372,0.706
4855,4.154,0,3.372,0.706
4856,4.154,0,3.372,0.706
4857,4.154,0,3.372,0.706
4858,4.154,0,3.372,0.706
4859,4.154,0,3.372,0.706
4860,4.154,0,3.372,0.706
4861,4.154,0,3.372,0.706
4862,4.154,0,3.372,0.706
4863,4.154,0,3.372,0.706
4864,4.154,0,3.372,0.706
4865,4.154,0,3.372,0.706
4866,4.154,0,3.372,0.706
4867,4.154,0,3.372,0.706
4868,4.154,0,3.372,0.706
4869,4.154,0,3.372,0.706
4870,4.154,0,3.372,0.706
4871,4.154,0,3.372,0.706
4872,4.154,0,3.372,0.706
4873,4.154,0,3.372,0.706
4874,4.154,0,3.372,0.706
4875,4.154,0,3.372,0.706
4876,4.154,0,3.372,0.706
4877,4.154,0,3.372,0.706
4878,4.154,0,3.372,0.706
4879,4.154,0,3.372,0.706
4880,4.154,0,3.372,0.706
4881,4.154,0,3.372,0.706
4882,4.154,0,3.372,0.706
4883,4.154,0,3.372,0.706
4884,4.154,0,3.372,0.706
4885,4.154,0,3.372,0.706
4886,4.154,0,3.372,0.706
4887,4.154,0,3.372,0.706
4888,4.154,0,3.372,0.706
4889,4.154,0,3.372,0.706
4890,4.154,0,3.372,0.706
4891,4.154,0,3.372,0.706
4892,4.154,0,3.372,0.706
4893,4.154,0,3.372,0.706
4894,4.154,0,3.372,0.706
4895,4.154,0,3.372,0.706
4896,4.154,0,3.372,0.706
4897,4.154,0,3.372,0.706
4898,4.154,0,3.372,0.706
4899,4.154,0,3.372,0.706
4900,4.154,0,3.372,0.706
4901,4.154,0,3.372,0.706
4902,4.154,0,3.372,0.706
4903,4.154,0,3.372,0.706
4904,4.154,0,3.372,0.706
4905,4.154,0,3.372,0.706
4906,4.154,0,3.372,0.706
4907,4.154,0,3.372,0.706
4908,4.154,0,3.372,0.706
4909,4.154,0,3.372,0.706
4910,4.154,0,3.372,0.706
4911,4.154,0,3.372,0.706
4912,4.154,0,3.372,0.706
4913,4.154,0,3.372,0.706
4914,4.154,0,3.372,0.706
4915,4.154,0,3.372,0.706
4916,4.154,0,3.372,0.706
4917,4.154,0,3.372,0.706
4918,4.154,0,3.372,0.706
4919,4.154,0,3.372,0.706
4920,4.154,0,3.372,0.706
4921,4.154,0,3.372,0.706
4922,4.154,0,3.372,0.706
4923,4.154,0,3.372,0.706
4924,4.154,0,3.372,0.706
4925,4.154,0,3.372,0.706
4926,4.154,0,3.372,0.706
4927,4.154,0,3.372,0.706
4928,4.154,0,3.372,0.706
4929,4.154,0,3.372,0.706
4930,4.154,0,3.372,0.706
4931,4.154,0,3.372,0.706
4932,4.154,0,3.372,0.706
4933,4.154,0,3.372,0.706
4934,4.154,0,3.372,0.706
4935,4.154,0,3.372,0.706
4936,4.154,0,3.372,0.706
4937,4.154,0,3.372,0.706
4938,4.154,0,3.372,0.706
4939,4.154,0,3.372,0.706
4940,4.154,0,3.372,0.706
4941,4.154,0,3.372,0.706
4942,4.154,0,3.372,0.706
4943,4.154,0,3.372,0.706
4944,4.154,0,3.372,0.706
4945,4.154,0,3.372,0.706
4946,4.154,0,3.372,0.706
4947,4.154,0,3.372,0.706
4948,4.154,0,3.372,0.706
4949,4.154,0,3.372,0.706
4950,4.154,0,3.372,0.706
4951,4.154,0,3.372,0.706
4952,4.154,0,3.372,0.706
4953,4.154,0,3.372,0.706
4954,4.154,0,3.372,0.706
4955,4.154,0,3.372,0.706
4956,4.154,0,3.372,0.706
4957,4.154,0,3.372,0.706
4958,4.154,0,3.372,0.706
4959,4.154,0,3.372,0.706
4960,4.154,0,3.372,0.706
4961,4.154,0,3.372,0.706
4962,4.154,0,3.372,0.706
4963,4.154,0,3.372,0.706
4964,4.154,0,3.372,0.706
4965,4.154,0,3.372,0.706
4966,4.154,0,3.372,0.706
4967,4.154,0,3.372,0.706
4968,4.154,0,3.372,0.706
4969,4.154,0,3.372,0.706
4970,4.154,0,3.372,0.706
4971,4.154,0,3.372,0.706
4972,4.154,0,3.372,0.706
4973,4.154,0,3.372,0.706
4974,4.154,0,3.372,0.706
4975,4.154,0,3.372,0.706
4976,4.154,0,3.372,0.706
4977,4.154,0,3.372,0.706
4978,4.154,0,3.372,0.706
4979,4.154,0,3.372,0.706
4980,4.154,0,3.372,0.706
4981,4.154,0,3.372,0.706
4982,4.154,0,3.372,0.706
4983,4.154,0,3.372,0.706
4984,4.154,0,3.372,0.706
4985,4.154,0,3.372,0.706
4986,4.154,0,3.372,0.706
4987,4.154,0,3.372,0.706
4988,4.154,0,3.372,0.706
4989,4.154,0,3.372,0.706
4990,4.154,0,3.372,0.706
4991,4.154,0,3.372,0.706
4992,4.154,0,3.372,0.706
4993,4.154,0,3.372,0.706
4994,4.154,0,3.372,0.706
4995,4.154,0,3.372,0.706
4996,4.154,0,3.372,0.706
4997,4.154,0,3.372,0.706
4998,4.154,0,3.372,0.706
4999,4.154,0,3.372,0.706
5000,4.154,0,3.372,0.706
5001,4.154,0,3.372,0.706
5002,4.154,0,3.372,0.706
5003,4.154,0,3.372,0.706
5004,4.154,0,3.372,0.706
5005,4.154,0,3.372,0.706
5006,4.154,0,3.372,0.706
5007,4.154,0,3.372,0.706
5008,4.154,0,3.372,0.706
5009,4.154,0,3.372,0.706
5010,4.154,0,3.372,0.706
5011,4.154,0,3.372,0.706
5012,4.154,0,3.372,0.706
5013,4.154,0,3.372,0.706
5014,4.154,0,3.372,0.706
5015,4.154,0,3.372,0.706
5016,4.154,0,3.372,0.706
5017,4.154,0,3.372,0.706
5018,4.154,0,3.372,0.706
5019,4.154,0,3.372,0.706
5020,4.154,0,3.372,0.706
5021,4.154,0,3.372,0.706
5022,4.154,0,3.372,0.706
5023,4.154,0,3.372,0.706
5024,4.154,0,3.372,0.706
5025,4.154,0,3.372,0.706
5026,4.154,0,3.372,0.706
5027,4.154,0,3.372,0.706
5028,4.154,0,3.372,0.706
5029,4.154,0,3.372,0.706
5030,4.154,0,3.372,0.706
5031,4.154,0,3.372,0.706
5032,4.154,0,3.372,0.706
5033,4.154,0,3.372,0.706
5034,4.154,0,3.372,0.706
5035,4.154,0,3.372,0.706
5036,4.154,0,3.372,0.706
5037,4.154,0,3.372,0.706
5038,4.154,0,3.372,0.706
5039,4.154,0,3.372,0.706
5040,4.154,0,3.372,0.706
5041,4.154,0,3.372,0.706
5042,4.154,0,3.372,0.706
5043,4.154,0,3.372,0.706
5044,4.154,0,3.372,0.706
5045,4.154,0,3.372,0.706
5046,4.154,0,3.372,0.706
5047,4.154,0,3.372,0.706
5048,4.154,0,3.372,0.706
5049,4.154,0,3.372,0.706
5050,4.154,0,3.372,0.706
5051,4.154,0,3.372,0.706
5052,4.154,0,3.372,0.706
5053,4.154,0,3.372,0.706
5054,4.154,0,3.372,0.706
5055,4.154,0,3.372,0.706
5056,4.154,0,3.372,0.706
5057,4.154,0,3.372,0.706
5058,4.154,0,3.372,0.706
5059,4.154,0,3.372,0.706
5060,4.154,0,3.372,0.706
5061,4.154,0,3.372,0.706
5062,4.154,0,3.372,0.706
5063,4.154,0,3.372,0.706
5064,4.154,0,3.372,0.706
5065,4.154,0,3.372,0.706
5066,4.154,0,3.372,0.706
5067,4.154,0,3.372,0.706
5068,4.154,0,3.372,0.706
5069,4.154,0,3.372,0.706
5070,4.154,0,3.372,0.706
5071,4.154,0,3.372,0.706
5072,4.154,0,3.372,0.706
5073,4.154,0,3.372,0.706
5074,4.154,0,3.372,0.706
5075,4.154,0,3.372,0.706
5076,4.154,0,3.372,0.706
5077,4.154,0,3.372,0.706
5078,4.154,0,3.372,0.706
5079,4.154,0,3.372,0.706
5080,4.154,0,3.372,0.706
5081,4.154,0,3.372,0.706
5082,4.154,0,3.372,0.706
5083,4.154,0,3.372,0.706
5084,4.154,0,3.372,0.706
5085,4.154,0,3.372,0.706
5086,4.154,0,3.372,0.706
5087,4.154,0,3.372,0.706
5088,4.154,0,3.372,0.706
5089,4.154,0,3.372,0.706
5090,4.154,0,3.372,0.706
5091,4.154,0,3.372,0.706
5092,4.154,0,3.372,0.706
5093,4.154,0,3.372,0.706
5094,4.154,0,3.372,0.706
5095,4.154,0,3.372,0.706
5096,4.154,0,3.372,0.706
5097,4.154,0,3.372,0.706
5098,4.154,0,3.372,0.706
5099,4.154,0,3.372,0.706
5100,4.154,0,3.372,0.706
5101,4.154,0,3.372,0.706
5102,4.154,0,3.372,0.706
5103,4.154,0,3.372,0.706
5104,4.154,0,3.372,0.706
5105,4.154,0,3.372,0.706
5106,4.154,0,3.372,0.706
5107,4.154,0,3.372,0.706
5108,4.154,0,3.372,0.706
5109,4.154,0,3.372,0.706
5110,4.154,0,3.372,0.706
5111,4.154,0,3.372,0.706
5112,4.154,0,3.372,0.706
5113,4.154,0,3.372,0.706
5114,4.154,0,3.372,0.706
5115,4.154,0,3.372,0.706
5116,4.154,0,3.372,0.706
5117,4.154,0,3.372,0.706
5118,4.154,0,3.372,0.706
5119,4.154,0,3.372,0.706
5120,4.154,0,3.372,0.706
5121,4.154,0,3.372,0.706
5122,4.154,0,3.372,0.706
5123,4.154,0,3.372,0.706
5124,4.154,0,3.372,0.706
5125,4.154,0,3.372,0.706
5126,4.154,0,3.372,0.706
5127,4.154,0,3.372,0.706
5128,4.154,0,3.372,0.706
5129,4.154,0,3.372,0.706
5130,4.154,0,3.372,0.706
5131,4.154,0,3.372,0.706
5132,4.154,0,3.372,0.706
5133,4.154,0,3.372,0.706
5134,4.154,0,3.372,0.706
5135,4.154,0,3.372,0.706
5136,4.154,0,3.372,0.706
5137,4.154,0,3.372,0.706
5138,4.154,0,3.372,0.706
5139,4.154,0,3.372,0.706
5140,4.154,0,3.372,0.706
5141,4.154,0,3.372,0.706
5142,4.154,0,3.372,0.706
5143,4.154,0,3.372,0.706
5144,4.154,0,3.372,0.706
5145,4.154,0,3.372,0.706
5146,4.154,0,3.372,0.706
5147,4.154,0,3.372,0.706
5148,4.154,0,3.372,0.706
5149,4.154,0,3.372,0.706
5150,4.154,0,3.372,0.706
5151,4.154,0,3.372,0.706
5152,4.154,0,3.372,0.706
5153,4.154,0,3.372,0.706
5154,4.154,0,3.372,0.706
5155,4.154,0,3.372,0.706
5156,4.154,0,3.372,0.706
5157,4.154,0,3.372,0.706
5158,4.154,0,3.372,0.706
5159,4.154,0,3.372,0.706
5160,4.154,0,3.372,0.706
5161,4.154,0,3.372,0.706
5162,4.154,0,3.372,0.706
5163,4.154,0,3.372,0.706
5164,4.154,0,3.372,0.706
5165,4.154,0,3.372,0.706
5166,4.154,0,3.372,0.706
5167,4.154,0,3.372,0.706
5168,4.154,0,3.372,0.706
5169,4.154,0,3.372,0.706
5170,4.154,0,3.372,0.706
5171,4.154,0,3.372,0.706
5172,4.154,0,3.372,0.706
5173,4.154,0,3.372,0.706
5174,4.154,0,3.372,0.706
5175,4.154,0,3.372,0.706
5176,4.154,0,3.372,0.706
5177,4.154,0,3.372,0.706
5178,4.154,0,3.372,0.706
5179,4.154,0,3.372,0.706
5180,4.154,0,3.372,0.706
5181,4.154,0,3.372,0.706
5182,4.154,0,3.372,0.706
5183,4.154,0,3.372,0.706
5184,4.154,0,3.372,0.706
5185,4.154,0,3.372,0.706
5186,4.154,0,3.372,0.706
5187,4.154,0,3.372,0.706
5188,4.154,0,3.372,0.706
5189,4.154,0,3.372,0.706
5190,4.154,0,3.372,0.706
5191,4.154,0,3.372,0.706
5192,4.154,0,3.372,0.706
5193,4.154,0,3.372,0.706
5194,4.154,0,3.372,0.706
5195,4.154,0,3.372,0.706
5196,4.154,0,3.372,0.706
5197,4.154,0,3.372,0.706
5198,4.154,0,3.372,0.706
5199,4.154,0,3.372,0.706
5200,4.154,0,3.372,0.706
5201,4.154,0,3.372,0.706
5202,4.154,0,3.372,0.706
5203,4.154,0,3.372,0.706
5204,4.154,0,3.372,0.706
5205,4.154,0,3.372,0.706
5206,4.154,0,3.372,0.706
5207,4.154,0,3.372,0.706
5208,4.154,0,3.372,0.706
5209,4.154,0,3.372,0.706
5210,4.154,0,3.372,0.706
5211,4.154,0,3.372,0.706
5212,4.154,0,3.372,0.706
5213,4.154,0,3.372,0.706
5214,4.154,0,3.372,0.706
5215,4.154,0,3.372,0.706
5216,4.154,0,3.372,0.706
5217,4.154,0,3.372,0.706
5218,4.154,0,3.372,0.706
5219,4.154,0,3.372,0.706
5220,4.154,0,3.372,0.706
5221,4.154,0,3.372,0.706
5222,4.154,0,3.372,0.706
5223,4.154,0,3.372,0.706
5224,4.154,0,3.372,0.706
5225,4.154,0,3.372,0.706
5226,4.154,0,3.372,0.706
5227,4.154,0,3.372,0.706
5228,4.154,0,3.372,0.706
5229,4.154,0,3.372,0.706
5230,4.154,0,3.372,0.706
5231,4.154,0,3.372,0.706
5232,4.154,0,3.372,0.706
5233,4.154,0,3.372,0.706
5234,4.154,0,3.372,0.706
5235,4.154,0,3.372,0.706
5236,4.154,0,3.372,0.706
5237,4.154,0,3.372,0.706
5238,4.154,0,3.372,0.706
5239,4.154,0,3.372,0.706
5240,4.154,0,3.372,0.706
5241,4.154,0,3.372,0.706
5242,4.154,0,3.372,0.706
5243,4.154,0,3.372,0.706
5244,4.154,0,3.372,0.706
5245,4.154,0,3.372,0.706
5246,4.154,0,3.372,0.706
5247,4.154,0,3.372,0.706
5248,4.154,0,3.372,0.706
5249,4.154,0,3.372,0.706
5250,4.154,0,3.372,0.706
5251,4.154,0,3.372,0.706
5252,4.154,0,3.372,0.706
5253,4.154,0,3.372,0.706
5254,4.154,0,3.372,0.706
5255,4.154,0,3.372,0.706
5256,4.154,0,3.372,0.706
5257,4.154,0,3.372,0.706
5258,4.154,0,3.372,0.706
5259,4.154,0,3.372,0.706
5260,4.154,0,3.372,0.706
5261,4.154,0,3.372,0.706
5262,4.154,0,3.372,0.706
5263,4.154,0,3.372,0.706
5264,4.154,0,3.372,0.706
5265,4.154,0,3.372,0.706
5266,4.154,0,3.372,0.706
5267,4.154,0,3.372,0.706
5268,4.154,0,3.372,0.706
5269,4.154,0,3.372,0.706
5270,4.154,0,3.372,0.706
5271,4.154,0,3.372,0.706
5272,4.154,0,3.372,0.706
5273,4.154,0,3.372,0.706
5274,4.154,0,3.372,0.706
5275,4.154,0,3.372,0.706
5276,4.154,0,3.372,0.706
5277,4.154,0,3.372,0.706
5278,4.154,0,3.372,0.706
5279,4.154,0,3.372,0.706
5280,4.154,0,3.372,0.706
5281,4.154,0,3.372,0.706
5282,4.154,0,3.372,0.706
5283,4.154,0,3.372,0.706
5284,4.154,0,3.372,0.706
5285,4.154,0,3.372,0.706
5286,4.154,0,3.372,0.706
5287,4.154,0,3.372,0.706
5288,4.154,0,3.372,0.706
5289,4.154,0,3.372,0.706
5290,4.154,0,3.372,0.706
5291,4.154,0,3.372,0.706
5292,4.154,0,3.372,0.706
5293,4.154,0,3.372,0.706
5294,4.154,0,3.372,0.706
5295,4.154,0,3.372,0.706
5296,4.154,0,3.372,0.706
5297,4.154,0,3.372,0.706
5298,4.154,0,3.372,0.706
5299,4.154,0,3.372,0.706
5300,4.154,0,3.372,0.706
5301,4.154,0,3.372,0.706
5302,4.154,0,3.372,0.706
5303,4.154,0,3.372,0.706
5304,4.154,0,3.372,0.706
5305,4.154,0,3.372,0.706
5306,4.154,0,3.372,0.706
5307,4.154,0,3.372,0.706
5308,4.154,0,3.372,0.706
5309,4.154,0,3.372,0.706
5310,4.154,0,3.372,0.706
5311,4.154,0,3.372,0.706
5312,4.154,0,3.372,0.706
5313,4.154,0,3.372,0.706
5314,4.154,0,3.372,0.706
5315,4.154,0,3.372,0.706
5316,4.154,0,3.372,0.706
5317,4.154,0,3.372,0.706
5318,4.154,0,3.372,0.706
5319,4.154,0,3.372,0.706
5320,4.154,0,3.372,0.706
5321,4.154,0,3.372,0.706
5322,4.154,0,3.372,0.706
5323,4.154,0,3.372,0.706
5324,4.154,0,3.372,0.706
5325,4.154,0,3.372,0.706
5326,4.154,0,3.372,0.706
5327,4.154,0,3.372,0.706
5328,4.154,0,3.372,0.706
5329,4.154,0,3.372,0.706
5330,4.154,0,3.372,0.706
5331,4.154,0,3.372,0.706
5332,4.154,0,3.372,0.706
5333,4.154,0,3.372,0.706
5334,4.154,0,3.372,0.706
5335,4.154,0,3.372,0.706
5336,4.154,0,3.372,0.706
5337,4.154,0,3.372,0.706
5338,4.154,0,3.372,0.706
5339,4.154,0,3.372,0.706
5340,4.154,0,3.372,0.706
5341,4.154,0,3.372,0.706
5342,4.154,0,3.372,0.706
5343,4.154,0,3.372,0.706
5344,4.154,0,3.372,0.706
5345,4.154,0,3.372,0.706
5346,4.154,0,3.372,0.706
5347,4.154,0,3.372,0.706
5348,4.154,0,3.372,0.706
5349,4.154,0,3.372,0.706
5350,4.154,0,3.372,0.706
5351,4.154,0,3.372,0.706
5352,4.154,0,3.372,0.706
5353,4.154,0,3.372,0.706
5354,4.154,0,3.372,0.706
5355,4.154,0,3.372,0.706
5356,4.154,0,3.372,0.706
5357,4.154,0,3.372,0.706
5358,4.154,0,3.372,0.706
5359,4.154,0,3.372,0.706
5360,4.154,0,3.372,0.706
5361,4.154,0,3.372,0.706
5362,4.154,0,3.372,0.706
5363,4.154,0,3.372,0.706
5364,4.154,0,3.372,0.706
5365,4.154,0,3.372,0.706
5366,4.154,0,3.372,0.706
5367,4.154,0,3.372,0.706
5368,4.154,0,3.372,0.706
5369,4.154,0,3.372,0.706
5370,4.154,0,3.372,0.706
5371,4.154,0,3.372,0.706
5372,4.154,0,3.372,0.706
5373,4.154,0,3.372,0.706
5374,4.154,0,3.372,0.706
5375,4.154,0,3.372,0.706
5376,4.154,0,3.372,0.706
5377,4.154,0,3.372,0.706
5378,4.154,0,3.372,0.706
5379,4.154,0,3.372,0.706
5380,4.154,0,3.372,0.706
5381,4.154,0,3.372,0.706
5382,4.154,0,3.372,0.706
5383,4.154,0,3.372,0.706
5384,4.154,0,3.372,0.706
5385,4.154,0,3.372,0.706
5386,4.154,0,3.372,0.706
5387,4.154,0,3.372,0.706
5388,4.154,0,3.372,0.706
5389,4.154,0,3.372,0.706
5390,4.154,0,3.372,0.706
5391,4.154,0,3.372,0.706
5392,4.154,0,3.372,0.706
5393,4.154,0,3.372,0.706
5394,4.154,0,3.372,0.706
5395,4.154,0,3.372,0.706
5396,4.154,0,3.372,0.706
5397,4.154,0,3.372,0.706
5398,4.154,0,3.372,0.706
5399,4.154,0,3.372,0.706
5400,4.154,0,3.372,0.706
5401,4.154,0,3.372,0.706
5402,4.154,0,3.372,0.706
5403,4.154,0,3.372,0.706
5404,4.154,0,3.372,0.706
5405,4.154,0,3.372,0.706
5406,4.154,0,3.372,0.706
5407,4.154,0,3.372,0.706
5408,4.154,0,3.372,0.706
5409,4.154,0,3.372,0.706
5410,4.154,0,3.372,0.706
5411,4.154,0,3.372,0.706
5412,4.154,0,3.372,0.706
5413,4.154,0,3.372,0.706
5414,4.154,0,3.372,0.706
5415,4.154,0,3.372,0.706
5416,4.154,0,3.372,0.706
5417,4.154,0,3.372,0.706
5418,4.154,0,3.372,0.706
5419,4.154,0,3.372,0.706
5420,4.154,0,3.372,0.706
5421,4.154,0,3.372,0.706
5422,4.154,0,3.372,0.706
5423,4.154,0,3.372,0.706
5424,4.154,0,3.372,0.706
5425,4.154,0,3.372,0.706
5426,4.154,0,3.372,0.706
