Resource,MIDAT_conventional_hydroelectric_1,MIDAT_hydroelectric_pumped_storage_1,MIDAT_natural_gas_fired_combined_cycle_1,MIDAT_natural_gas_fired_combined_cycle_2,MIDAT_natural_gas_fired_combined_cycle_3,MIDAT_natural_gas_fired_combined_cycle_4,MIDAT_natural_gas_fired_combustion_turbine_1,MIDAT_natural_gas_fired_combustion_turbine_2,MIDAT_onshore_wind_turbine_1,MIDAT_small_hydroelectric_1,MIDAT_solar_photovoltaic_1,NE_conventional_hydroelectric_1,NE_hydroelectric_pumped_storage_1,NE_natural_gas_fired_combined_cycle_1,NE_natural_gas_fired_combined_cycle_2,NE_natural_gas_fired_combined_cycle_3,NE_natural_gas_fired_combined_cycle_4,NE_natural_gas_fired_combustion_turbine_1,NE_natural_gas_fired_combustion_turbine_2,NE_nuclear_1,NE_onshore_wind_turbine_1,NE_small_hydroelectric_1,NE_solar_photovoltaic_1,SE_conventional_hydroelectric_1,SE_hydroelectric_pumped_storage_1,SE_natural_gas_fired_combined_cycle_1,SE_natural_gas_fired_combined_cycle_2,SE_natural_gas_fired_combined_cycle_3,SE_natural_gas_fired_combined_cycle_4,SE_natural_gas_fired_combustion_turbine_1,SE_natural_gas_fired_combustion_turbine_2,SE_nuclear_1,SE_nuclear_2,SE_small_hydroelectric_1,SE_solar_photovoltaic_1,SE_naturalgas_ccccsavgcf_conservative_0,SE_naturalgas_ccavgcf_moderate_0,SE_naturalgas_ctavgcf_moderate_0,SE_battery_moderate_0,SE_nuclear_mid_0,SE_naturalgas_ccs100_moderate_0,MIDAT_naturalgas_ccccsavgcf_conservative_0,MIDAT_naturalgas_ccavgcf_moderate_0,MIDAT_naturalgas_ctavgcf_moderate_0,MIDAT_battery_moderate_0,MIDAT_nuclear_mid_0,MIDAT_naturalgas_ccs100_moderate_0,NE_naturalgas_ccccsavgcf_conservative_0,NE_naturalgas_ccavgcf_moderate_0,NE_naturalgas_ctavgcf_moderate_0,NE_battery_moderate_0,NE_nuclear_mid_0,NE_naturalgas_ccs100_moderate_0,NE_offshorewind_class10_moderate_floating_1_250_1,SE_offshorewind_class10_moderate_floating_1_250_1,SE_utilitypv_class1_moderate_70_0_2_1,SE_utilitypv_class1_moderate_70_0_2_2,SE_utilitypv_class1_moderate_70_0_2_3,SE_utilitypv_class1_moderate_70_0_2_4,SE_utilitypv_class1_moderate_70_0_2_5,SE_utilitypv_class1_moderate_70_0_2_6,SE_utilitypv_class1_moderate_70_0_2_7,SE_utilitypv_class1_moderate_70_0_2_8,MIDAT_utilitypv_class1_moderate_70_0_2_1,MIDAT_utilitypv_class1_moderate_70_0_2_2,MIDAT_utilitypv_class1_moderate_70_0_2_3,MIDAT_utilitypv_class1_moderate_70_0_2_4,MIDAT_utilitypv_class1_moderate_70_0_2_5,MIDAT_utilitypv_class1_moderate_70_0_2_6,MIDAT_utilitypv_class1_moderate_70_0_2_7,NE_utilitypv_class1_moderate_70_0_2_1,NE_utilitypv_class1_moderate_70_0_2_2,NE_utilitypv_class1_moderate_70_0_2_3,NE_utilitypv_class1_moderate_70_0_2_4,NE_utilitypv_class1_moderate_70_0_2_5,NE_utilitypv_class1_moderate_70_0_2_6,NE_utilitypv_class1_moderate_70_0_2_7,SE_landbasedwind_class4_moderate_70_1,SE_landbasedwind_class4_moderate_70_2,SE_landbasedwind_class4_moderate_70_3,SE_landbasedwind_class4_moderate_70_4,SE_landbasedwind_class4_moderate_70_5,SE_landbasedwind_class4_moderate_70_6,SE_landbasedwind_class4_moderate_70_7,SE_landbasedwind_class4_moderate_70_8,MIDAT_landbasedwind_class4_moderate_70_1,MIDAT_landbasedwind_class4_moderate_70_2,MIDAT_landbasedwind_class4_moderate_70_3,MIDAT_landbasedwind_class4_moderate_70_4,MIDAT_landbasedwind_class4_moderate_70_5,MIDAT_landbasedwind_class4_moderate_70_6,MIDAT_landbasedwind_class4_moderate_70_7,NE_landbasedwind_class4_moderate_70_1,NE_landbasedwind_class4_moderate_70_2,NE_landbasedwind_class4_moderate_70_3,NE_landbasedwind_class4_moderate_70_4,NE_landbasedwind_class4_moderate_70_5,NE_landbasedwind_class4_moderate_70_6,NE_landbasedwind_class4_moderate_70_7,Total
t30,523.2225602240001,5212.996,2425.492,12165.1,0.0,19802.112,271.1079397715532,827.4,814.4568743891998,48.895085933620415,232.52678434039996,2339.3848703784,3202.1,4138.4,20.9,0.4995,1138.2,160.803,1799.501,1299.7989,755.7584565939346,339.74220260151355,197.76728657377438,1711.77803555265,6375.986,23768.392,9303.498,0.0,38.0,964.1137735593395,0.0,4571.0,2228.0,43.18586321863905,0.0,0.0,0.0,0.0,44669.21175709736,0.0,0.0,0.0,0.0,0.0,33053.01300503295,0.0,0.0,0.0,0.0,0.0,11603.118640794424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16257.202839182812,0.0,0.0,0.0,0.0,16451.833269993367,0.0,0.0,0.0,0.0,8120.99985270824,0.0,0.0,0.0,0.0,7530.629902195688,6475.920402493319,0.0,0.0,3757.6158245922056,0.0,33343.761612316455,0.0,52169.003693625455,18233.71163973533,0.0,502.463105768,14667.50603110867,5280.28929926586,24121.489631352524,0.0,34081.470530379505,0.0,4650.392287777888,6590.58540669072,7241.439648804334,0.0,0.0,744.953971792536,0.0,456266.7304858447
t31,522.4359610470001,5212.996,2425.492,12165.1,0.0,19802.112,271.1079397715532,827.4,640.2698114064,48.821578334219005,628.5230983787999,2338.0765783202883,3202.1,4138.4,20.9,0.4995,1138.2,160.803,1799.501,1299.9319346936772,721.890917354115,339.5522030716811,182.58051561790322,1711.774646034102,6375.986,23768.392,9303.498,0.0,38.0,964.1137735593395,0.0,4571.0,2228.0,43.185777705633654,471.5643713732,0.0,0.0,0.0,44669.21175709736,0.0,0.0,0.0,0.0,0.0,33053.01300503295,0.0,0.0,0.0,0.0,0.0,11603.118640794424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72582.76513505232,0.0,0.0,0.0,0.0,22063.67865390384,0.0,0.0,0.0,0.0,15153.123988990059,0.0,0.0,0.0,0.0,10664.716922147336,8196.66428182271,0.0,0.0,3469.511374214,0.0,32866.08957283534,0.0,56206.57171385161,17312.11774684871,0.0,973.4061319200001,14713.110737575846,6092.385972084999,23219.668910511493,0.0,25513.32708040165,0.0,4234.0560527529,6500.01894421032,7611.790308883658,0.0,0.0,747.177927414732,0.0,524807.7334650141
t32,521.727486644,5212.996,2425.492,12165.1,0.0,19802.112,271.1079397715532,827.4,229.846887522,48.7553714856427,1000.920563257257,2336.832248614032,3202.1,4138.4,20.9,0.49982,1138.2,160.803,1799.501,1300.2572096936772,219.897923301657,339.3714926120561,397.76103104976,1711.824790970268,6375.986,23768.392,9303.498,0.0,38.0,964.1137735593395,0.0,4571.0,2228.0,43.18704279509584,1702.5304587083983,0.0,0.0,0.0,44669.21175709736,0.0,0.0,0.0,0.0,0.0,33053.01300503295,0.0,0.0,0.0,0.0,0.0,11603.118640794424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102712.17870472127,0.0,0.0,0.0,0.0,25985.82308521826,0.0,0.0,0.0,0.0,19609.72252243843,0.0,0.0,0.0,0.0,13007.446182334917,8969.357268518366,0.0,0.0,3455.8712887859997,0.0,31755.50606501515,0.0,60555.6014061424,18265.16004650555,0.0,982.2657151878478,14244.476490318455,7096.774049305,22383.6088998902,0.0,32510.97599432217,0.0,4016.397437732412,6357.635536783681,8769.301159050632,0.0,0.0,698.657669165808,0.0,578968.616964346
t33,520.957788078,5212.996,2425.492,12165.1,0.0,19802.112,271.1079397715532,827.4,432.43398164639996,48.683443246326256,1417.376850511842,2335.448311000272,3202.1,4138.4,20.9,0.5,1138.2,160.803,1799.501,1300.5824846936773,452.79637964922154,339.1705072936011,626.4521949289967,1711.8180119331719,6375.986,23768.392,9303.498,0.0,38.0,964.1137735593395,0.0,4571.0,2228.0,43.186871769085045,2915.8168897396,0.0,0.0,0.0,44669.21175709736,0.0,0.0,0.0,0.0,0.0,33053.01300503295,0.0,0.0,0.0,0.0,0.0,11603.118640794424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111440.07236696436,0.0,0.0,0.0,0.0,29461.631535538825,0.0,0.0,0.0,0.0,19857.401140313796,0.0,0.0,0.0,0.0,14767.843215408793,8879.670790491344,0.0,0.0,3577.2638593119996,0.0,31549.953840458653,0.0,62274.26726449569,20373.596856395026,0.0,877.5816858300238,14657.1274681326,7280.88386092,24566.510408439335,0.0,42265.645680915,0.0,3775.8455860397485,6251.98249062864,9347.42017580426,0.0,0.0,555.866380462734,0.0,611644.2334372966
t34,520.29350464,5212.996,2425.492,12165.1,0.0,19802.112,271.1079397715532,827.4,722.5147332355932,48.62136603816575,1646.4617258912726,2334.026560057296,3202.1,4138.4,20.9,0.49982,1138.2,160.803,1799.501,1300.2572096936772,672.3317155792006,338.9640304530292,784.5559281313992,1711.4903252429579,6375.986,23768.392,9303.498,0.0,38.0,964.1137735593395,0.0,4571.0,2228.0,43.178604673533954,3833.3396502702003,0.0,0.0,0.0,44669.21175709736,0.0,0.0,0.0,0.0,0.0,33053.01300503295,0.0,0.0,0.0,0.0,0.0,11603.118640794424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117977.20293703103,0.0,0.0,0.0,0.0,29134.28089960118,0.0,0.0,0.0,0.0,22518.02388878319,0.0,0.0,0.0,0.0,15183.125726861494,8724.51616870502,0.0,0.0,3277.7211823899997,0.0,31630.741168823515,0.0,63847.05708954375,20955.932824805353,0.0,825.5077921936798,13964.906872361878,7280.685985284999,25458.947612749067,0.0,43658.5275737229,0.0,3610.329280575201,5967.994240111681,9863.254160752418,0.0,0.0,530.801171154342,0.0,626104.5368656126
t35,519.462714498,5212.996,2425.492,12165.1,0.0,19802.112,271.1079397715532,827.4,816.8040910520352,48.54372879834853,1806.467065033026,2332.733839305168,3202.1,4138.4,20.9,0.4995,1138.2,160.803,1799.501,1299.9319346936772,590.317541451099,338.77903668848467,879.7662352874303,1711.892503803222,6375.986,23768.392,9303.498,0.0,38.0,964.1137735593395,0.0,4571.0,2228.0,43.18875109902389,4433.1846285916,0.0,0.0,0.0,44669.21175709736,0.0,0.0,0.0,0.0,0.0,33053.01300503295,0.0,0.0,0.0,0.0,0.0,11603.118640794424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120551.4387285062,0.0,0.0,0.0,0.0,27597.107996038554,0.0,0.0,0.0,0.0,29554.628824736108,0.0,0.0,0.0,0.0,16382.075175066511,7969.039262533146,0.0,0.0,2579.913960986,0.0,31731.739086473477,0.0,64371.36631416001,20932.553716889655,0.0,941.5616798879279,13052.063600574695,6644.966962752999,26182.085699999643,0.0,44377.10221283712,0.0,3598.839009048501,5290.28890183368,9809.800509139053,0.0,0.0,451.948163743692,0.0,634578.5364917638
t36,518.7738488660001,5212.996,2425.492,12165.1,0.0,19802.112,271.1079397715532,827.4,882.7570360288944,48.47935438708665,1859.0803554124907,2330.983125626064,3202.1,4138.4,20.9,0.4995,1138.2,160.803,1799.501,1299.7989,879.3855226595521,338.58173159549625,897.1991023524479,1711.579194874692,6375.986,23768.392,9303.498,0.0,38.0,964.1137735593395,0.0,4571.0,2228.0,43.18084673511009,4807.9609329178,0.0,0.0,0.0,44669.21175709736,0.0,0.0,0.0,0.0,0.0,33053.01300503295,0.0,0.0,0.0,0.0,0.0,11603.118640794424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120131.3999228521,0.0,0.0,0.0,0.0,28502.98219335554,0.0,0.0,0.0,0.0,31321.46411651072,0.0,0.0,0.0,0.0,19047.46321074667,6658.0404670910675,0.0,0.0,2010.9215433379998,0.0,31149.657574356752,0.0,51450.11810012016,18142.32830050244,0.0,680.7992349083759,9046.144503416881,4375.590371827,23558.893340371458,0.0,35070.64517025482,0.0,2123.019649752453,3570.19145501976,7833.707025477061,0.0,0.0,246.496008283965,0.0,598276.5667558966
t37,517.962543371,5212.996,2425.492,12165.1,0.0,19802.112,271.1079397715532,827.4,743.9213131823999,48.40353798521082,1828.4668636973418,2329.2052991663036,3202.1,4138.4,20.9,0.4995,1138.2,160.803,1799.501,1299.7989,782.208507316185,338.3804889905852,895.5001801185048,1711.572415837596,6375.986,23768.392,9303.498,0.0,38.0,964.1137735593395,0.0,4570.062493995757,2227.443,43.1806757090993,4764.017970585657,0.0,0.0,0.0,44669.21175709736,0.0,0.0,0.0,0.0,0.0,33053.01300503295,0.0,0.0,0.0,0.0,0.0,11603.118640794424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117710.1571980781,0.0,0.0,0.0,0.0,28002.99050042313,0.0,0.0,0.0,0.0,32073.191478593664,0.0,0.0,0.0,0.0,20768.683597807743,5417.685223331242,0.0,0.0,770.4442374219998,0.0,21073.936935289297,0.0,30672.135796245122,8061.963601454156,0.0,462.5215328559999,4898.55016074564,2684.1384005909995,15443.392733132023,0.0,20921.08008358731,0.0,1320.052555714356,3071.4308651095203,7494.393938538567,0.0,0.0,167.814800591625,0.0,524054.63244572177
t38,517.278778107,5212.996,2425.492,12165.1,0.0,19802.112,271.1079397715532,827.4,737.600033566062,48.33964020273104,1810.6029881228735,2327.4370110763202,3202.1,4138.4,20.9,0.4995,1138.2,160.803,1799.501,1299.7989,826.875148972176,338.18063161595325,875.7337395828673,1711.6081830120781,6375.986,23768.392,9303.498,0.0,37.98632,964.1137735593395,0.0,4568.919743995757,2226.886,43.18157806692421,4665.470708218333,0.0,0.0,0.0,44669.21175709736,0.0,0.0,0.0,0.0,0.0,33053.01300503295,0.0,0.0,0.0,0.0,0.0,11603.118640794424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116485.27612262819,0.0,0.0,0.0,0.0,24873.516921711387,0.0,0.0,0.0,0.0,31486.804838046613,0.0,0.0,0.0,0.0,20380.211607269397,3963.070221169159,0.0,0.0,437.20134167734193,0.0,16776.12074801169,0.0,31185.98824642013,9762.52535291542,0.0,347.88955595824797,3900.970769954399,2183.44639902894,14029.3645073256,0.0,19005.726528702016,0.0,1581.481615013307,2945.90812525776,7495.923882996348,0.0,0.0,158.54756484788098,0.0,509937.8183697285
t39,516.5089525960001,5212.996,2425.492,12165.1,0.0,19802.112,271.1079397715532,827.4,706.4387467225847,48.26770010041947,1706.587671593239,2325.7567603913762,3202.1,4138.4,20.9,0.4995,1138.2,160.803,1799.501,1299.7989,969.3024556890824,337.9935596629415,842.1678372550967,1711.6047934935298,6375.986,23768.392,9303.498,0.0,37.962,964.1137735593395,0.0,4567.776993995757,2226.329,43.18149255391881,4249.66151158319,0.0,0.0,0.0,44669.21175709736,0.0,0.0,0.0,0.0,0.0,33053.01300503295,0.0,0.0,0.0,0.0,0.0,11603.118640794424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114946.66317994636,0.0,0.0,0.0,0.0,17908.58225073283,0.0,0.0,0.0,0.0,31066.819396095452,0.0,0.0,0.0,0.0,19123.151115335615,3863.0718237068427,0.0,0.0,431.818781449518,0.0,19817.10036718188,0.0,30442.780426431887,10995.260427543742,0.0,235.815091513344,3089.695881585744,2047.3421148296636,10769.683596549823,0.0,19975.62425634378,0.0,1598.447660760531,2768.2057644588003,7368.4979257355435,0.0,0.0,283.946790811167,0.0,499223.7898429053
t40,515.586070909,5212.996,2425.492,12165.1,0.0,19802.112,271.1079397715532,827.4,926.8453975884407,48.20333755215271,1462.909663908853,2323.9494401017437,3202.1,4138.4,20.9,0.4995,1138.2,160.803,1799.501,1299.7989,1058.7004100782517,337.78803375311094,715.5577384387487,1711.6123922181177,6375.986,23768.392,9303.498,0.0,37.962,964.1137735593395,0.0,4566.634243995757,2225.772,43.18168425954528,3794.841457435867,0.0,0.0,0.0,44669.21175709736,0.0,0.0,0.0,0.0,0.0,33049.193482820985,0.0,0.0,0.0,0.0,0.0,11603.118640794424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111321.61863330314,0.0,0.0,0.0,0.0,12574.266211442397,0.0,0.0,0.0,0.0,29924.116098288647,0.0,0.0,0.0,0.0,18414.46675771331,2036.4438376156347,0.0,0.0,455.39105161149,0.0,23320.747497772423,0.0,30882.448634403598,10953.764017105434,0.0,91.195758586368,2637.218146403592,2051.779469872824,9552.08220092114,0.0,18598.608803373594,0.0,1649.4651155841839,2290.9479285103203,7336.547522866234,0.0,0.0,336.843560035224,0.0,486395.41910969274
t41,514.496166275,5212.996,2425.492,12165.1,0.0,19802.112,271.1079397715532,827.4,715.7460359687327,48.12336672938235,1142.7020203505829,2322.1987264226404,3202.1,4138.4,20.9,0.4995,1137.471552,160.803,1799.501,1299.7989,818.7024173477129,337.5907286601226,545.5385154455544,1710.3653263139038,6375.986,23768.392,9303.498,0.0,37.962,964.1137735593395,0.0,4566.429,2225.772,43.1734171639942,3221.124090362199,0.0,0.0,0.0,44669.21175709736,0.0,0.0,0.0,0.0,0.0,33040.21725714246,0.0,0.0,0.0,0.0,0.0,11602.412954961132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99195.45164779776,0.0,0.0,0.0,0.0,9248.42511833834,0.0,0.0,0.0,0.0,25621.689896366614,0.0,0.0,0.0,0.0,17215.150037083797,731.9149689187667,0.0,0.0,607.135184366706,0.0,25633.352406980503,0.0,31293.745242359328,10854.421573585063,0.0,53.220632581512,3124.597805804664,2131.891666116192,10506.308890484697,0.0,17040.73690243387,0.0,1863.5389066720168,2256.3208997208003,7854.508251621456,0.0,0.0,438.17895184258805,0.0,466108.02642864635
t42,513.5536758169999,5212.996,2425.492,12165.1,0.0,19794.98323968,271.1079397715532,827.4,765.7598288272176,48.05717174380117,825.1617463824833,2320.574869754544,3202.1,4138.4,20.9,0.4995,1137.9949352969031,160.803,1799.501,1299.7989,638.9367344792101,337.41184664957814,329.5099951162488,1709.439168062808,6375.986,23768.392,9303.498,0.0,37.962,964.1137735593395,0.0,4566.429,2225.772,43.17324613798341,2491.4677912038433,0.0,0.0,0.0,44646.29735917896,0.0,0.0,0.0,0.0,0.0,33031.007277305755,0.0,0.0,0.0,0.0,0.0,11595.947189694118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71579.16371040892,0.0,0.0,0.0,0.0,3111.750676166844,0.0,0.0,0.0,0.0,13143.295730062091,0.0,0.0,0.0,0.0,9109.373747842217,187.9945581049288,0.0,0.0,1165.0705326825478,0.0,26899.658323111296,0.0,32838.9591438252,10452.097535112445,0.0,89.19675163432798,3405.0720737496963,2554.75200503565,11419.461227913884,0.0,16481.615968380534,0.0,2298.996366821514,2502.9840261643203,8882.096236064419,0.0,0.0,342.116186509845,0.0,415459.18198825204
t43,512.508224501,5212.996,2425.492,12159.105580703235,0.0,19782.309888,271.1079397715532,827.4,531.2877224368211,47.98135507830323,554.1799839209604,2318.7939913944,3202.1,4138.4,20.9,0.4995,1137.2664872969033,160.803,1799.501,1299.7989,927.116034177744,337.2101608258656,154.01844730167838,1708.597670237406,6375.986,23766.709493235183,9303.498,0.0,37.962,964.1137735593395,0.0,4566.429,2225.772,43.17521098092766,1448.30925064035,0.0,0.0,0.0,44624.54254534026,0.0,0.0,0.0,0.0,0.0,33019.95999202792,0.0,0.0,0.0,0.0,0.0,11592.388395600223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18977.611457616524,0.0,0.0,0.0,0.0,181.6371836601252,0.0,0.0,0.0,0.0,1671.3261019235927,0.0,0.0,0.0,0.0,1019.2538933527798,8.22915644288094,0.0,0.0,2227.4489422111674,0.0,28659.66348977252,0.0,35000.14731320031,10160.654610558815,0.0,153.744750614736,4040.009530040376,2881.582271858403,11445.878577764513,0.0,17360.590981228823,0.0,3250.4344511666936,3476.4984503712,9773.955243214243,0.0,0.0,594.4117488404039,0.0,348381.29770086816
t44,511.585342814,5212.996,2425.492,12165.000547383073,0.0,19782.309888,271.1079397715532,827.4,437.0861697841224,47.916992530036474,350.0489643564797,2317.01616493464,3202.1,4138.4,20.9,0.4995,1137.0618,160.803,1799.501,1299.7989,673.6557896217585,337.0089182209545,51.35445162172079,1708.1669088586052,6375.986,23760.895095028558,9303.498,0.0,37.962,964.1137735593395,0.0,4566.429,2225.772,43.18465737348126,644.2103533050864,0.0,0.0,0.0,44624.54254534026,0.0,0.0,0.0,0.0,0.0,33019.95999202792,0.0,0.0,0.0,0.0,0.0,11592.085276404994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.91061415075782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2774.6923171470658,0.0,30324.82007844386,0.0,38727.904254882196,12081.325134825314,0.0,278.16677094384,4931.711346133871,3474.423419406273,11954.671807026642,0.0,20366.575143895003,0.0,1970.2670383293928,4308.2673144256805,10013.158264579757,0.0,0.0,280.029428706555,0.0,337658.7719038328
t45,511.054633726,5212.996,2425.492,12165.1,0.0,19791.5884259045,271.1079397715532,827.4,327.968476848378,47.84551719351188,0.0,2315.4210840022083,3202.1,4138.4,20.9,0.4995,1137.0618,160.803,1799.501,1299.7989,610.5725746680736,336.8342152285528,0.0,1708.7586124592494,6375.986,23768.392,9303.498,0.0,37.962,964.1137735593395,0.0,4566.429,2225.772,43.176390557384444,14.5551318042942,0.0,0.0,0.0,44634.97893759432,0.0,0.0,0.0,0.0,0.0,33027.7708792034,0.0,0.0,0.0,0.0,0.0,11591.51552215363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3911.4083174089496,0.0,31964.68093329066,0.0,47847.71744927367,18225.37088373359,0.0,374.449520830824,5624.407745193024,4107.501348665373,17171.43208737402,0.0,28699.718310612636,0.0,1841.2595688344943,3093.3164851020006,9460.52763684698,0.0,0.0,302.65875019809005,0.0,367489.8023520387
t46,510.600038039,5212.996,2425.492,12165.1,0.0,19789.43864832,271.1079397715532,827.4,386.0303951975904,47.781154645245124,0.0,2313.643262266752,3202.1,4138.4,20.9,0.4995,1137.514055196962,160.803,1799.501,1299.7989,677.0457968141656,336.632973309739,0.0,1709.6712126361535,6375.986,23768.392,9303.498,0.0,37.962,964.1137735593395,0.0,4566.429,2225.772,43.17621953137365,0.0,0.0,0.0,0.0,44651.510548061815,0.0,0.0,0.0,0.0,0.0,33053.01300503295,0.0,0.0,0.0,0.0,0.0,11591.51552215363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4496.278402921895,0.0,31380.59428439321,0.0,55327.2178573342,26555.0580784643,0.0,446.2523866342799,7285.7554596918,4319.3409438625295,18014.51316126615,0.0,39031.703538498194,0.0,2656.791243691614,2468.24107988832,8428.068809641896,0.0,0.0,522.46322105274,0.0,395946.1024118774
t47,510.02287272300003,5212.996,2425.492,12165.1,0.0,19802.112,271.1079397715532,827.4,484.3091802090168,47.705337979747185,0.0,2312.000635938864,3202.1,4138.4,20.9,0.4995,1137.790248,160.803,1799.501,1299.7989,923.5696868284905,336.45136543495545,0.0,1710.5838017361996,6375.986,23768.392,9303.498,0.0,37.962,964.1137735593395,0.0,4566.429,2225.772,43.1760482259086,0.0,0.0,0.0,0.0,44656.554757494036,0.0,0.0,0.0,0.0,0.0,33053.01300503295,0.0,0.0,0.0,0.0,0.0,11593.04299359232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5456.402906410818,0.0,27634.559235080305,0.0,60842.21611041836,25648.795044608287,0.0,522.0024192558,9571.844813392367,4432.631970396564,14573.163969651456,0.0,38862.6880708365,0.0,950.7283979379841,2167.2235575295203,9125.100797960627,0.0,0.0,165.88879356158998,0.0,395329.8291335666
t48,509.57325045899995,5212.996,2425.492,12165.1,0.0,19802.112,271.1079397715532,827.4,642.3925406901336,47.64144019726741,0.0,2310.753254332224,3202.1,4138.4,20.9,0.4995,1137.0618,160.803,1799.501,1299.7989,1150.771298142636,336.27021175652885,0.0,1711.0790858128498,6375.986,23768.392,9303.498,0.0,37.962,964.1137735593395,0.0,4566.429,2225.772,43.16822965445444,0.0,0.0,0.0,0.0,44661.69733704543,0.0,0.0,0.0,0.0,0.0,33053.01300503295,0.0,0.0,0.0,0.0,0.0,11597.075211061705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5502.612765014099,0.0,24724.749385051582,0.0,63944.73151866909,20190.740144953783,0.0,503.97904218628804,10106.646502350382,4633.466798589508,10720.283384722077,0.0,34225.38316804415,0.0,1008.2869903603531,1485.6761682684,9961.692995812457,0.0,0.0,331.601634200232,0.0,383108.7102757384
t49,509.118527827,5212.996,2425.492,12165.1,0.0,19802.112,271.1079397715532,827.4,695.5605334129968,47.57706578600551,0.0,2309.3458180303683,3202.1,4138.4,20.9,0.4995,1137.0618,160.803,1799.501,1299.7989,1089.9912665336174,336.0658137905214,0.0,1711.072306775754,6375.986,23768.392,9303.498,0.0,37.962,964.1137735593395,0.0,4566.429,2225.772,43.16805862844365,0.0,0.0,0.0,0.0,44651.474425971006,0.0,0.0,0.0,0.0,0.0,33053.01300503295,0.0,0.0,0.0,0.0,0.0,11600.684074167722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6226.4653791228,0.0,23890.017431224274,0.0,53931.917043054,12820.339735031412,0.0,691.615430198064,9380.02604310943,1695.3049630779572,9658.345434184143,0.0,32137.391699802938,0.0,1603.945878359211,1441.58291701704,11743.194029153537,0.0,0.0,382.983948784899,0.0,361355.625741407
t50,508.30734645600006,5212.996,2425.492,12165.1,0.0,19802.112,271.1079397715532,827.4,783.879291828216,47.5012609835027,0.0,2307.943413112272,3202.1,4138.4,20.9,0.4995,1137.471552,160.803,1799.501,1299.7989,1120.1397077168147,335.86214651804903,0.0,1711.108073950236,6375.986,23768.392,9303.498,0.0,37.962,964.1137735593395,0.0,4566.429,2225.772,43.16896098626857,0.0,0.0,0.0,0.0,44669.21175709736,0.0,0.0,0.0,0.0,0.0,33042.70614442427,0.0,0.0,0.0,0.0,0.0,11602.448341888481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6635.8521420273355,0.0,26146.81436479722,0.0,46941.85403737575,13450.217206486805,0.0,999.0271758689279,7103.128888016855,866.52359468433,12176.01855087487,0.0,33784.95855478988,0.0,2080.7690609281594,1223.29065834648,12149.922001737486,0.0,0.0,462.222988908417,0.0,359898.7103351349
