Resource,MIDAT_conventional_hydroelectric_1,MIDAT_hydroelectric_pumped_storage_1,MIDAT_natural_gas_fired_combined_cycle_1,MIDAT_natural_gas_fired_combined_cycle_2,MIDAT_natural_gas_fired_combined_cycle_3,MIDAT_natural_gas_fired_combined_cycle_4,MIDAT_natural_gas_fired_combustion_turbine_1,MIDAT_natural_gas_fired_combustion_turbine_2,MIDAT_nuclear_1,MIDAT_nuclear_2,MIDAT_onshore_wind_turbine_1,MIDAT_small_hydroelectric_1,MIDAT_solar_photovoltaic_1,NE_conventional_hydroelectric_1,NE_hydroelectric_pumped_storage_1,NE_natural_gas_fired_combined_cycle_1,NE_natural_gas_fired_combined_cycle_2,NE_natural_gas_fired_combined_cycle_3,NE_natural_gas_fired_combined_cycle_4,NE_natural_gas_fired_combustion_turbine_1,NE_natural_gas_fired_combustion_turbine_2,NE_nuclear_1,NE_nuclear_2,NE_onshore_wind_turbine_1,NE_small_hydroelectric_1,NE_solar_photovoltaic_1,SE_conventional_hydroelectric_1,SE_hydroelectric_pumped_storage_1,SE_natural_gas_fired_combined_cycle_1,SE_natural_gas_fired_combined_cycle_2,SE_natural_gas_fired_combined_cycle_3,SE_natural_gas_fired_combined_cycle_4,SE_natural_gas_fired_combustion_turbine_1,SE_natural_gas_fired_combustion_turbine_2,SE_nuclear_1,SE_nuclear_2,SE_small_hydroelectric_1,SE_solar_photovoltaic_1,SE_naturalgas_ccccsavgcf_conservative_0,SE_naturalgas_ccavgcf_moderate_0,SE_naturalgas_ctavgcf_moderate_0,SE_battery_moderate_0,SE_nuclear_mid_0,MIDAT_naturalgas_ccccsavgcf_conservative_0,MIDAT_naturalgas_ccavgcf_moderate_0,MIDAT_naturalgas_ctavgcf_moderate_0,MIDAT_battery_moderate_0,MIDAT_nuclear_mid_0,NE_naturalgas_ccccsavgcf_conservative_0,NE_naturalgas_ccavgcf_moderate_0,NE_naturalgas_ctavgcf_moderate_0,NE_battery_moderate_0,NE_nuclear_mid_0,NE_offshorewind_class10_moderate_floating_1_1,SE_utilitypv_class1_moderate_70_0_2_1,SE_utilitypv_class1_moderate_70_0_2_2,SE_utilitypv_class1_moderate_70_0_2_3,SE_utilitypv_class1_moderate_70_0_2_4,SE_utilitypv_class1_moderate_70_0_2_5,SE_utilitypv_class1_moderate_70_0_2_6,SE_utilitypv_class1_moderate_70_0_2_7,SE_utilitypv_class1_moderate_70_0_2_8,MIDAT_utilitypv_class1_moderate_70_0_2_1,MIDAT_utilitypv_class1_moderate_70_0_2_2,MIDAT_utilitypv_class1_moderate_70_0_2_3,MIDAT_utilitypv_class1_moderate_70_0_2_4,MIDAT_utilitypv_class1_moderate_70_0_2_5,MIDAT_utilitypv_class1_moderate_70_0_2_6,MIDAT_utilitypv_class1_moderate_70_0_2_7,NE_utilitypv_class1_moderate_70_0_2_1,NE_utilitypv_class1_moderate_70_0_2_2,NE_utilitypv_class1_moderate_70_0_2_3,NE_utilitypv_class1_moderate_70_0_2_4,NE_utilitypv_class1_moderate_70_0_2_5,NE_utilitypv_class1_moderate_70_0_2_6,NE_utilitypv_class1_moderate_70_0_2_7,SE_landbasedwind_class4_moderate_70_1,SE_landbasedwind_class4_moderate_70_2,SE_landbasedwind_class4_moderate_70_3,SE_landbasedwind_class4_moderate_70_4,SE_landbasedwind_class4_moderate_70_5,SE_landbasedwind_class4_moderate_70_6,SE_landbasedwind_class4_moderate_70_7,SE_landbasedwind_class4_moderate_70_8,MIDAT_landbasedwind_class4_moderate_70_1,MIDAT_landbasedwind_class4_moderate_70_2,MIDAT_landbasedwind_class4_moderate_70_3,MIDAT_landbasedwind_class4_moderate_70_4,MIDAT_landbasedwind_class4_moderate_70_5,MIDAT_landbasedwind_class4_moderate_70_6,MIDAT_landbasedwind_class4_moderate_70_7,NE_landbasedwind_class4_moderate_70_1,NE_landbasedwind_class4_moderate_70_2,NE_landbasedwind_class4_moderate_70_3,NE_landbasedwind_class4_moderate_70_4,NE_landbasedwind_class4_moderate_70_5,NE_landbasedwind_class4_moderate_70_6,NE_landbasedwind_class4_moderate_70_7
t28,0.0,0.0,1.6297552010317484e-8,3.962212260994044e-9,1.020312658130866e-8,3.503554523172558e-9,8.918030704315878e-9,9.267664891339655e-8,1.9999999980844672,15.999999997745215,0.0,0.0,0.0,0.0,0.0,1.0584169045440313e-8,4.216884289620008e-9,2.5799124624802906e-8,1.999999685748902,5.4974251814700956e-8,2.0692415051705953e-8,2.9999999984001606,1.999999998225455,0.0,0.0,0.0,0.0,0.0,4.942758312361576e-9,9.306508224195346e-9,2.601456478586999e-9,2.4882862506852752e-9,8.806315087721173e-9,8.417439215763518e-8,31.99999999754963,1.9999999979146124,0.0,0.0,3.249032585288351e-8,7.528358086621817e-9,8.48854673903101e-9,0.0,9.063683195944237e-9,1.4598049787680131e-8,5.753121468810158e-9,7.157889973665602e-9,0.0,1.378210821415761e-8,1.31835615901725e-8,5.559323544930621e-9,6.879184517365784e-9,0.0,1.3555932888566861e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t29,0.0,0.0,1.6318110903021735e-8,3.966693011782363e-9,1.0208625212455739e-8,3.506747305975402e-9,8.928975714499401e-9,9.269570572962673e-8,1.999999998076208,15.999999997731647,0.0,0.0,0.0,0.0,0.0,1.0597292283167407e-8,4.221581206613375e-9,2.580284411326667e-8,1.999999686888625,5.5059838642325816e-8,2.0716967056192168e-8,2.999999998395655,1.999999998207283,0.0,0.0,0.0,0.0,0.0,4.801553029254379e-9,9.019621412796303e-9,2.5119091772003807e-9,2.4264538094605933e-9,8.591415370239008e-9,8.233284794085263e-8,31.999999997496136,1.9999999978624339,0.0,0.0,3.0115640216642104e-8,7.224786527412173e-9,8.249061177306629e-9,0.0,9.0296218787966e-9,1.4635950291540245e-8,5.762575218802177e-9,7.1376775911074475e-9,0.0,1.3778421805619367e-8,1.3259149015440454e-8,5.566702569496284e-9,6.847969041000608e-9,0.0,1.3563375112276678e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t30,0.0,0.0,1.6338013916767183e-8,3.97122845452881e-9,1.0214343764766796e-8,3.509955011883711e-9,8.937633884826532e-9,9.271697319261204e-8,1.9999999980742489,15.999999997724698,0.0,0.0,0.0,0.0,0.0,1.0614222501548556e-8,4.227865567616748e-9,2.58064014538092e-8,1.9999996882694184,5.5159809649596364e-8,2.0751576821212465e-8,2.9999999983901695,1.9999999982008114,0.0,0.0,0.0,0.0,0.0,4.610894845115197e-9,8.620674573314972e-9,2.3883446450440014e-9,2.339615443316113e-9,8.232624929934612e-9,7.96850498229837e-8,31.999999997445276,1.9999999978085086,0.0,0.0,2.4914499730756646e-8,6.7822145109016164e-9,7.992327444990476e-9,0.0,8.994780526357432e-9,1.4683556835286078e-8,5.771032224673654e-9,7.20348653384003e-9,0.0,1.3776395002007197e-8,1.3361137393634396e-8,5.5776879107794e-9,6.910215653020526e-9,0.0,1.3572299135334416e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t31,0.0,0.0,1.635832863715369e-8,3.9762553025192255e-9,1.0220116769113216e-8,3.5136056669081752e-9,8.946372148864175e-9,9.273545701963097e-8,1.9999999980736167,15.999999997726189,0.0,0.0,0.0,0.0,0.0,1.0632186939285223e-8,4.2352653066286554e-9,2.5811315192383453e-8,1.9999996902453712,5.524697551525665e-8,2.0783736751108446e-8,2.9999999983878323,1.9999999981816983,0.0,0.0,0.0,0.0,0.0,4.444584357862555e-9,8.282233787593147e-9,2.2837344534676785e-9,2.2663783565660688e-9,7.94849819004108e-9,7.74148944147982e-8,31.999999997412576,1.9999999977453882,0.0,0.0,2.146452960114756e-8,6.419243747324189e-9,7.703546338712192e-9,0.0,8.961186043833664e-9,1.474420129994263e-8,5.779346154622318e-9,7.184469759076533e-9,0.0,1.3776022057701462e-8,1.3489337876708703e-8,5.5893847584605975e-9,6.91147212246286e-9,0.0,1.3582723521364085e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t32,0.0,0.0,1.63792233936443e-8,3.981509831871508e-9,1.0226272309943228e-8,3.5174173357671913e-9,8.953428738281537e-9,9.276652812344803e-8,1.9999999980721557,15.999999997721789,0.0,0.0,0.0,0.0,0.0,1.0650931184785715e-8,4.244308360834234e-9,2.5816624904388537e-8,1.9999996922278283,5.532680314139045e-8,2.0820312798354606e-8,2.9999999983912473,1.9999999981843448,0.0,0.0,0.0,0.0,0.0,4.325324524089599e-9,8.052079524233466e-9,2.2125487740494307e-9,2.21692515640396e-9,7.786047968118945e-9,7.58591037436061e-8,31.99999999734004,1.9999999976985758,0.0,0.0,1.9609480718708744e-8,6.18793184595803e-9,7.499472017689858e-9,0.0,8.929178833300613e-9,1.4817120807085689e-8,5.787098765573986e-9,7.163977932242325e-9,0.0,1.3777331627713781e-8,1.3650892608108934e-8,5.601956109866328e-9,6.885132775224117e-9,0.0,1.3594695510024725e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t33,0.0,0.0,1.6400189993836104e-8,3.98702004147843e-9,1.0232586265193688e-8,3.5214616641638414e-9,8.957645228378793e-9,9.280194045064726e-8,1.9999999980709533,15.999999997717762,0.0,0.0,0.0,0.0,0.0,1.0671419228698452e-8,4.255601318079054e-9,2.5826018356411375e-8,1.999999694653592,5.5396294801818755e-8,2.085948664963917e-8,2.999999998398429,1.9999999981810657,0.0,0.0,0.0,0.0,0.0,4.239074643160822e-9,7.89433383506989e-9,2.1635872643271912e-9,2.183489264327336e-9,7.691999238824716e-9,7.477946466868209e-8,31.999999997179767,1.9999999976581024,0.0,0.0,1.8376373824033324e-8,6.038870590430558e-9,7.437579911437122e-9,0.0,8.89894491786833e-9,1.4904741208022713e-8,5.793592298812105e-9,7.230493674047398e-9,0.0,1.378036728590523e-8,1.3852972815725193e-8,5.614849900193664e-9,6.949600373373354e-9,0.0,1.3608259855834472e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t34,0.0,0.0,1.6422961673743322e-8,3.993282534254188e-9,1.0239817305367177e-8,3.5261889291414306e-9,8.961186649303875e-9,9.285410198557812e-8,1.9999999980717758,15.999999997716765,0.0,0.0,0.0,0.0,0.0,1.0697027964178598e-8,4.270653809016299e-9,2.5838279651100074e-8,1.9999996975004517,5.5470379289808384e-8,2.0909708511281673e-8,2.999999998407838,1.9999999981920655,0.0,0.0,0.0,0.0,0.0,4.176915459254963e-9,7.787045186580667e-9,2.1302942316240584e-9,2.161485973907318e-9,7.638000694352658e-9,7.402960068476577e-8,31.99999999705876,1.9999999976220242,0.0,0.0,1.7487634805966424e-8,5.943878891810217e-9,7.330456012676483e-9,0.0,8.870506053141603e-9,1.501213859337207e-8,5.800109452006669e-9,7.207890689635416e-9,0.0,1.3785161240322407e-8,1.4109066771502533e-8,5.6306958962258536e-9,6.954904779799284e-9,0.0,1.362350779622745e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t35,0.0,0.0,1.6449702591728855e-8,4.000903784730756e-9,1.0248737526182963e-8,3.5321292323905002e-9,8.964408342619505e-9,9.292810966633703e-8,1.9999999980735097,15.999999997718348,0.0,0.0,0.0,0.0,0.0,1.0732815080569031e-8,4.291551464991332e-9,2.5861112187810327e-8,1.9999997010222812,5.556384679155864e-8,2.0977680184211787e-8,2.999999998419645,1.9999999982027046,0.0,0.0,0.0,0.0,0.0,4.132458335979793e-9,7.715298723571783e-9,2.1080178590165086e-9,2.147501409729588e-9,7.606125274610483e-9,7.350834943356593e-8,31.99999999701026,1.9999999975910174,0.0,0.0,1.6820321423509685e-8,5.8830601974584055e-9,7.246660474253866e-9,0.0,8.843794724557004e-9,1.5143887163523033e-8,5.807522908495405e-9,7.186821339262198e-9,0.0,1.3791718064909784e-8,1.4436090537882991e-8,5.652305682617088e-9,6.937689797505667e-9,0.0,1.3640499658269698e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t36,0.0,0.0,1.6483434955872153e-8,4.0107305215620554e-9,1.0260287205533408e-8,3.540046514169834e-9,8.968266572836798e-9,9.30353648261215e-8,1.99999999807881,15.999999997727937,0.0,0.0,0.0,0.0,0.0,1.0786621197968293e-8,4.321350990402993e-9,2.5902142988341162e-8,1.9999997052534724,5.5700020205780886e-8,2.1074652432935917e-8,2.999999998435506,1.999999998221993,0.0,0.0,0.0,0.0,0.0,4.101065321295403e-9,7.669116811052662e-9,2.0937266261790568e-9,2.139162766668167e-9,7.586625576249937e-9,7.314949124130438e-8,31.99999999698253,1.9999999975638683,0.0,0.0,1.630858175924259e-8,5.843747168412959e-9,7.268169510156419e-9,0.0,8.81873733168738e-9,1.5307059320446135e-8,5.8171530796465825e-9,7.255966969978776e-9,0.0,1.3800042598362055e-8,1.4858629066134761e-8,5.685089709843045e-9,7.020237976883014e-9,0.0,1.3659322195986502e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t37,0.0,0.0,1.6529755839654444e-8,4.024040198535031e-9,1.027630518534183e-8,3.5510738626431763e-9,8.975223681206881e-9,9.319797490190576e-8,1.9999999980846936,15.99999999773525,0.0,0.0,0.0,0.0,0.0,1.0870058118007554e-8,4.364508296306721e-9,2.5979730794838488e-8,1.9999997107095804,5.5915135726826916e-8,2.1215530949928285e-8,2.999999998454589,1.9999999982479002,0.0,0.0,0.0,0.0,0.0,4.079196563933069e-9,7.640344219187463e-9,2.0848442543383424e-9,2.1344980232594724e-9,7.574203976444258e-9,7.290692925538057e-8,31.9999999969969,1.9999999975401603,0.0,0.0,1.5912674671526368e-8,5.818378338561477e-9,7.214507802263459e-9,0.0,8.795276345805575e-9,1.5510158709104758e-8,5.831570111185473e-9,7.240552051069634e-9,0.0,1.3810132034099477e-8,1.5411335561901165e-8,5.736316845017876e-9,7.057251924974471e-9,0.0,1.3680068865969422e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t38,0.0,0.0,1.6594478357860862e-8,4.042228777131984e-9,1.0298593957275613e-8,3.566448002394613e-9,8.9882432507701e-9,9.344299562463086e-8,1.9999999980922933,15.99999999774129,0.0,0.0,0.0,0.0,0.0,1.0997904305429549e-8,4.42660930745144e-9,2.6105635112023666e-8,1.9999997177540978,5.62703016019347e-8,2.1425330906029733e-8,2.9999999984752894,1.9999999982759997,0.0,0.0,0.0,0.0,0.0,4.064362112690453e-9,7.623265343291404e-9,2.079873161666898e-9,2.132283380714458e-9,7.565841684786414e-9,7.275361322095465e-8,31.999999997080455,1.9999999975200309,0.0,0.0,1.560790709216495e-8,5.802312847001733e-9,7.167429077517925e-9,0.0,8.773327977682626e-9,1.576385210517286e-8,5.854499338597632e-9,7.231860198193015e-9,0.0,1.3821991568433362e-8,1.615146673258712e-8,5.8191822449697534e-9,7.08923854013045e-9,0.0,1.3702899444684343e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t39,0.0,0.0,1.6684496332983665e-8,4.066930635397544e-9,1.0329135527123905e-8,3.5876330313627002e-9,9.012013734096657e-9,9.380879228844695e-8,1.9999999981001026,15.99999999775475,0.0,0.0,0.0,0.0,0.0,1.1188853784404093e-8,4.5148102007694435e-9,2.630355198214417e-8,1.9999997286753395,5.68501853515807e-8,2.173231579762549e-8,2.9999999985047943,1.9999999983152639,0.0,0.0,0.0,0.0,0.0,4.054765970170196e-9,7.614546688750379e-9,2.0776683230288855e-9,2.1316445767696066e-9,7.558578819968309e-9,7.266173218993322e-8,31.999999997110603,1.9999999975074167,0.0,0.0,1.5375285963266155e-8,5.7926965432207265e-9,7.21451863631781e-9,0.0,8.752972231441838e-9,1.60810062291211e-8,5.891182525615088e-9,7.32032936901781e-9,0.0,1.3835860189796005e-8,1.7175315661045186e-8,5.9528549556587075e-9,7.247722849341198e-9,0.0,1.3728197645215993e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t40,0.0,0.0,1.6809600062085782e-8,4.1003802159841825e-9,1.0370600087846047e-8,3.616648405379949e-9,9.05677066007132e-9,9.436266864639426e-8,1.9999999981114172,15.999999997767567,0.0,0.0,0.0,0.0,0.0,1.147199634948238e-8,4.6398135837470944e-9,2.6602669133860323e-8,1.9999997435947188,5.7825044908416476e-8,2.2190307958618987e-8,2.9999999985397836,1.9999999983587657,0.0,0.0,0.0,0.0,0.0,4.04947527469501e-9,7.612695571583523e-9,2.077724985846707e-9,2.132430206274319e-9,7.55503691727351e-9,7.261682761882536e-8,31.99999999710105,1.99999999749299,0.0,0.0,1.5202714051411944e-8,5.789266976528869e-9,7.179245245715865e-9,0.0,8.733954546132112e-9,1.648075582953836e-8,5.948830552157159e-9,7.337550053492064e-9,0.0,1.3851287600560936e-8,1.8698003433223998e-8,6.169044091449533e-9,7.406191636162336e-9,0.0,1.3755543780641766e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t41,0.0,0.0,1.698254195365995e-8,4.1453986061001e-9,1.0426112848205532e-8,3.6560952024199735e-9,9.137249533062943e-9,9.518577137111251e-8,1.9999999981227257,15.999999997787992,0.0,0.0,0.0,0.0,0.0,1.189148286755129e-8,4.8172458649311155e-9,2.705250891960496e-8,1.9999997728162622,5.9471043779914686e-8,2.288067587782551e-8,2.9999999985773607,1.9999999984099859,0.0,0.0,0.0,0.0,0.0,4.0479490745049895e-9,7.617114706866772e-9,2.0797149503785753e-9,2.134554459745059e-9,7.55670397536092e-9,7.261538236559255e-8,31.999999997036287,1.9999999974803684,0.0,0.0,1.5080612303795725e-8,5.792867342964798e-9,7.147139013973479e-9,0.0,8.716361208741472e-9,1.6986064302657394e-8,6.0365815501684185e-9,7.37575101345079e-9,0.0,1.3868460848788269e-8,2.1404395682229017e-8,6.520033602413383e-9,7.620421553928556e-9,0.0,1.3785211807396398e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t42,0.0,0.0,1.7224677583431553e-8,4.206801680390208e-9,1.0502296522370121e-8,3.710388298599446e-9,9.290114229196662e-9,9.64663015462066e-8,1.9999999981310659,15.999999997801591,0.0,0.0,0.0,0.0,0.0,1.2522270770852294e-8,5.073823015720378e-9,2.7724302241676917e-8,1.9999999859138682,6.227626905092814e-8,2.393933145651097e-8,2.9999999986199577,1.9999999984597405,0.0,0.0,0.0,0.0,0.0,4.050402970842342e-9,7.628799124967264e-9,2.0838971807084898e-9,2.1382329487402445e-9,7.56785968748385e-9,7.267342395466037e-8,31.99999999697046,1.9999999974691673,0.0,0.0,1.5003787745983427e-8,5.805639720160626e-9,7.211710945464998e-9,0.0,8.70011849883391e-9,1.763732719657546e-8,6.173499548487958e-9,7.53986755120359e-9,0.0,1.388728419340916e-8,3.531389902142325e-8,7.114399236530279e-9,8.0767970214011e-9,0.0,1.3817057552984611e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t43,0.0,0.0,1.7402643280541027e-8,4.253278933005345e-9,1.0558892373057957e-8,3.751083271522873e-9,9.374587807200393e-9,9.729827248571342e-8,1.999999998140439,15.999999997819753,0.0,0.0,0.0,0.0,0.0,1.2981491136183768e-8,5.265540169241369e-9,2.819371638379554e-8,1.9999999890626767,6.401414176050259e-8,2.4657101412554672e-8,2.999999998659616,1.9999999985024002,0.0,0.0,0.0,0.0,0.0,4.055712025586599e-9,7.646028580986159e-9,2.08962308419281e-9,2.1430633109169143e-9,7.58715626738314e-9,7.278953783890678e-8,31.999999996899373,1.9999999974375353,0.0,0.0,1.4959384344331448e-8,5.823395012322448e-9,7.195417979845458e-9,0.0,8.6851587385124e-9,1.8158938206645712e-8,6.26503641295355e-9,7.584888746238806e-9,0.0,1.3907540687350908e-8,3.881063073032438e-8,7.514747182618123e-9,8.35131628266749e-9,0.0,1.384896218406397e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t44,0.0,0.0,1.7534577838039216e-8,4.288863974644644e-9,1.0602018593519715e-8,3.781875700092745e-9,9.424176979146546e-9,9.78713557831109e-8,1.9999999981520409,15.999999997831026,0.0,0.0,0.0,0.0,0.0,1.3319617091176344e-8,5.410437049499911e-9,2.8522023689185432e-8,1.999999990488159,6.511840352055566e-8,2.51543773044716e-8,2.9999999986929735,1.9999999985360184,0.0,0.0,0.0,0.0,0.0,4.065684137905651e-9,7.673017259291698e-9,2.0980745404561933e-9,2.150266003849329e-9,7.632123267204323e-9,7.300555291150644e-8,31.999999996877868,1.999999997426498,0.0,0.0,1.4956536540938504e-8,5.856250041120626e-9,7.192894323194913e-9,0.0,8.67156373120091e-9,1.8586128348487893e-8,6.327772321182961e-9,7.602971548219312e-9,0.0,1.3929217786602424e-8,4.075299570468753e-8,7.793408241028058e-9,8.498509727053718e-9,0.0,1.3879564877497926e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t45,0.0,0.0,1.7631011375912257e-8,4.315815814311991e-9,1.0634231449467464e-8,3.804878926153315e-9,9.450861351047002e-9,9.825154917679251e-8,1.9999999981687302,15.999999997850741,0.0,0.0,0.0,0.0,0.0,1.3564797619780902e-8,5.51846105370033e-9,2.874962939916066e-8,1.999999991342857,6.58199857745862e-8,2.5497060888380817e-8,2.999999998720915,1.9999999985662607,0.0,0.0,0.0,0.0,0.0,4.050080871297341e-9,7.640169491914303e-9,2.088908530133113e-9,2.1429123111100513e-9,7.578772858149495e-9,7.27386354775562e-8,31.9999999968592,1.9999999974164353,0.0,0.0,1.4798572723897045e-8,5.8151092776098516e-9,7.212228227460779e-9,0.0,8.658977465881631e-9,1.8935353534208374e-8,6.368507820806232e-9,7.689278428517294e-9,0.0,1.3952160784798192e-8,4.198912153788065e-8,7.98432732733382e-9,8.664342143814884e-9,0.0,1.390890740300726e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
