Resource,MIDAT_conventional_hydroelectric_1,MIDAT_hydroelectric_pumped_storage_1,MIDAT_natural_gas_fired_combined_cycle_1,MIDAT_natural_gas_fired_combined_cycle_2,MIDAT_natural_gas_fired_combined_cycle_3,MIDAT_natural_gas_fired_combined_cycle_4,MIDAT_natural_gas_fired_combustion_turbine_1,MIDAT_natural_gas_fired_combustion_turbine_2,MIDAT_nuclear_1,MIDAT_nuclear_2,MIDAT_onshore_wind_turbine_1,MIDAT_small_hydroelectric_1,MIDAT_solar_photovoltaic_1,NE_conventional_hydroelectric_1,NE_hydroelectric_pumped_storage_1,NE_natural_gas_fired_combined_cycle_1,NE_natural_gas_fired_combined_cycle_2,NE_natural_gas_fired_combined_cycle_3,NE_natural_gas_fired_combined_cycle_4,NE_natural_gas_fired_combustion_turbine_1,NE_natural_gas_fired_combustion_turbine_2,NE_nuclear_1,NE_nuclear_2,NE_onshore_wind_turbine_1,NE_small_hydroelectric_1,NE_solar_photovoltaic_1,SE_conventional_hydroelectric_1,SE_hydroelectric_pumped_storage_1,SE_natural_gas_fired_combined_cycle_1,SE_natural_gas_fired_combined_cycle_2,SE_natural_gas_fired_combined_cycle_3,SE_natural_gas_fired_combined_cycle_4,SE_natural_gas_fired_combustion_turbine_1,SE_natural_gas_fired_combustion_turbine_2,SE_nuclear_1,SE_nuclear_2,SE_small_hydroelectric_1,SE_solar_photovoltaic_1,SE_naturalgas_ccccsavgcf_conservative_0,SE_naturalgas_ccavgcf_moderate_0,SE_naturalgas_ctavgcf_moderate_0,SE_battery_moderate_0,SE_nuclear_mid_0,MIDAT_naturalgas_ccccsavgcf_conservative_0,MIDAT_naturalgas_ccavgcf_moderate_0,MIDAT_naturalgas_ctavgcf_moderate_0,MIDAT_battery_moderate_0,MIDAT_nuclear_mid_0,NE_naturalgas_ccccsavgcf_conservative_0,NE_naturalgas_ccavgcf_moderate_0,NE_naturalgas_ctavgcf_moderate_0,NE_battery_moderate_0,NE_nuclear_mid_0,NE_offshorewind_class10_moderate_floating_1_1,SE_utilitypv_class1_moderate_70_0_2_1,SE_utilitypv_class1_moderate_70_0_2_2,SE_utilitypv_class1_moderate_70_0_2_3,SE_utilitypv_class1_moderate_70_0_2_4,SE_utilitypv_class1_moderate_70_0_2_5,SE_utilitypv_class1_moderate_70_0_2_6,SE_utilitypv_class1_moderate_70_0_2_7,SE_utilitypv_class1_moderate_70_0_2_8,MIDAT_utilitypv_class1_moderate_70_0_2_1,MIDAT_utilitypv_class1_moderate_70_0_2_2,MIDAT_utilitypv_class1_moderate_70_0_2_3,MIDAT_utilitypv_class1_moderate_70_0_2_4,MIDAT_utilitypv_class1_moderate_70_0_2_5,MIDAT_utilitypv_class1_moderate_70_0_2_6,MIDAT_utilitypv_class1_moderate_70_0_2_7,NE_utilitypv_class1_moderate_70_0_2_1,NE_utilitypv_class1_moderate_70_0_2_2,NE_utilitypv_class1_moderate_70_0_2_3,NE_utilitypv_class1_moderate_70_0_2_4,NE_utilitypv_class1_moderate_70_0_2_5,NE_utilitypv_class1_moderate_70_0_2_6,NE_utilitypv_class1_moderate_70_0_2_7,SE_landbasedwind_class4_moderate_70_1,SE_landbasedwind_class4_moderate_70_2,SE_landbasedwind_class4_moderate_70_3,SE_landbasedwind_class4_moderate_70_4,SE_landbasedwind_class4_moderate_70_5,SE_landbasedwind_class4_moderate_70_6,SE_landbasedwind_class4_moderate_70_7,SE_landbasedwind_class4_moderate_70_8,MIDAT_landbasedwind_class4_moderate_70_1,MIDAT_landbasedwind_class4_moderate_70_2,MIDAT_landbasedwind_class4_moderate_70_3,MIDAT_landbasedwind_class4_moderate_70_4,MIDAT_landbasedwind_class4_moderate_70_5,MIDAT_landbasedwind_class4_moderate_70_6,MIDAT_landbasedwind_class4_moderate_70_7,NE_landbasedwind_class4_moderate_70_1,NE_landbasedwind_class4_moderate_70_2,NE_landbasedwind_class4_moderate_70_3,NE_landbasedwind_class4_moderate_70_4,NE_landbasedwind_class4_moderate_70_5,NE_landbasedwind_class4_moderate_70_6,NE_landbasedwind_class4_moderate_70_7,Total
t83,0.0,0.0,2.376348192550775e-9,6.482366644565468e-10,1.1204700969875894e-9,5.864431147483705e-10,1.6985948124241752e-9,1.4400991852560256e-8,1.0756796040091152e-11,1.2148019706631205e-11,0.0,0.0,0.0,0.0,0.0,1.2591603619258295e-9,4.758576506138078e-10,2.7801362885837825e-9,8.56884925583597e-10,7.701009016899327e-9,2.3172435447989886e-9,8.015905461885797e-12,9.072751951526464e-12,0.0,0.0,0.0,0.0,0.0,3.287856245551072e-10,7.07703633096569e-10,1.924219909950816e-10,2.150944225330514e-10,1.1816015116535523e-9,7.201637811330902e-9,9.16716780511447e-12,7.75125570889047e-12,0.0,0.0,7.387352874790284e-10,6.254016647458768e-10,9.307859118687095e-10,0.0,1.3957855834821329e-11,2.058867569847494e-9,1.0828226187969281e-9,1.3089711029903107e-9,0.0,1.7714231382824305e-11,1.0900762635196046e-9,7.555673597697698e-10,1.0146640500076733e-9,0.0,1.2278883165681204e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.575537621238017e-8
t84,0.0,0.0,1.8617311190263406e-9,4.845528737519817e-10,9.78506062516465e-10,4.439074428642377e-10,1.5164950536155165e-9,1.2323292577763472e-8,1.0111220392268942e-11,1.1439623988931164e-11,0.0,0.0,0.0,0.0,0.0,1.0963744420963345e-9,4.0426843679459486e-10,2.620860064577164e-9,5.506134776639115e-10,7.1604908903260866e-9,2.0806673819779236e-9,7.634852967694019e-12,8.623931533910041e-12,0.0,0.0,0.0,0.0,0.0,3.233707100616522e-10,7.003634986870333e-10,1.899020576539063e-10,2.1365583406223658e-10,1.1749117689593394e-9,7.093905512681126e-9,8.950059922827422e-12,7.58160814859706e-12,0.0,0.0,7.171464307391487e-10,6.173218586669947e-10,8.843722776372565e-10,0.0,1.3666868103450962e-11,1.3762584033228803e-9,8.477873294359167e-10,1.0614128343930555e-9,0.0,1.690267599922506e-11,8.798959755357758e-10,6.661621107882118e-10,8.807668560054027e-10,0.0,1.1825586206345924e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9245729708867215e-8
t85,0.0,0.0,1.5509388948102478e-9,3.917254091391124e-10,8.765603385563983e-10,3.622464543366884e-10,1.4074078435088603e-9,1.0962901118552755e-8,9.546839684469293e-12,1.08156446110663e-11,0.0,0.0,0.0,0.0,0.0,9.72266326855739e-10,3.5149101178495195e-10,2.4827965262052885e-9,3.9666768122897707e-10,6.6365468105503665e-9,1.882044041413468e-9,7.283503845748429e-12,8.215456499353672e-12,0.0,0.0,0.0,0.0,0.0,3.1629362677966205e-10,6.901185972623298e-10,1.8650859339842836e-10,2.11722131689078e-10,1.1654652977037498e-9,6.945415493874613e-9,8.729644563361765e-12,7.423084903002875e-12,0.0,0.0,6.918188557876526e-10,6.060910731586425e-10,8.970481228314289e-10,0.0,1.3390913923415137e-11,1.0259570833886495e-9,7.167242951341329e-10,9.607622480672637e-10,0.0,1.6160228474046638e-11,7.068423971662507e-10,5.956714910759586e-10,7.914779394506108e-10,0.0,1.1408211293102284e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.487448323150887e-8
t86,0.0,0.0,1.333577148590038e-9,3.301762089974037e-10,7.964557501099719e-10,3.073532017608547e-10,1.3235051435282388e-9,9.909886995200329e-9,9.04304095719276e-12,1.0256092408891279e-11,0.0,0.0,0.0,0.0,0.0,8.673871899307045e-10,3.0894624842917905e-10,2.3495049975798455e-9,3.054647930293901e-10,6.067096921372387e-9,1.6965483810087185e-9,6.969043197618533e-12,7.845829269165544e-12,0.0,0.0,0.0,0.0,0.0,3.070625530410929e-10,6.75227026570949e-10,1.8183252158209577e-10,2.0882347827839256e-10,1.1501430842688624e-9,6.74605651985079e-9,8.510463091988453e-12,7.2687886914959135e-12,0.0,0.0,6.621571334755286e-10,5.900776498047444e-10,8.753153978608195e-10,0.0,1.3120788281715779e-11,8.141932526604416e-10,6.28378671625811e-10,8.645731759535544e-10,0.0,1.5497435677070435e-11,5.129364148113332e-10,4.892730915011473e-10,7.305122897605179e-10,0.0,1.1015232506435312e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1121991954664706e-8
t87,0.0,0.0,1.1634657766026513e-9,2.8450154304842095e-10,7.280668250843709e-10,2.660298875216493e-10,1.2362000139750815e-9,8.97402924860405e-9,8.592974099818522e-12,9.755471343832721e-12,0.0,0.0,0.0,0.0,0.0,7.695707769034065e-10,2.7192395850067097e-10,2.197736607591582e-9,2.454838942954851e-10,5.41758073372925e-9,1.5105812051704526e-9,6.682487696260007e-12,7.508742064751543e-12,0.0,0.0,0.0,0.0,0.0,2.9522891576143697e-10,6.537006788738044e-10,1.753357730886471e-10,2.0425659343102665e-10,1.1247678092881521e-9,6.4881299390913365e-9,8.297603124599882e-12,7.121003214080281e-12,0.0,0.0,6.275824687977478e-10,5.67194025471798e-10,8.15593679089997e-10,0.0,1.2847787158594051e-11,7.86557862548169e-10,5.342619608178538e-10,7.563622790374958e-10,0.0,1.488593656243763e-11,3.9954244863286e-10,3.837845271861329e-10,6.350407276914075e-10,0.0,1.0654011595767109e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7598856176695075e-8
t88,0.0,0.0,1.019828476114705e-9,2.480369259398702e-10,6.66055479391194e-10,2.324359346275782e-10,1.1297075070636349e-9,8.07700278381121e-9,8.179917594588174e-12,9.293949351289539e-12,0.0,0.0,0.0,0.0,0.0,6.708333081204302e-10,2.364810549123706e-10,2.010903858140417e-9,2.0217149008724776e-10,4.67639351790446e-9,1.3135273652591336e-9,6.412068344862791e-12,7.189774744845691e-12,0.0,0.0,0.0,0.0,0.0,2.802937796300664e-10,6.23370158963183e-10,1.6653623302737825e-10,1.972193929506301e-10,1.0831985393231492e-9,6.165752323590922e-9,8.058541329210459e-12,6.974851163006563e-12,0.0,0.0,5.54131329237866e-10,5.362134168466611e-10,7.896600515770104e-10,0.0,1.2585033868811169e-11,5.777403447034765e-10,4.4996813815773016e-10,6.810583485649016e-10,0.0,1.4328709125303985e-11,3.134822654606181e-10,2.9183895345785626e-10,5.319513081338217e-10,0.0,1.0333021113412104e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.380914815163285e-8
t89,0.0,0.0,8.906814363853482e-10,2.1697503463729536e-10,6.068357990311526e-10,2.0328379512665275e-10,9.981574244143522e-10,7.1683143049725245e-9,7.816668374979814e-12,8.893078422527074e-12,0.0,0.0,0.0,0.0,0.0,7.532532882263565e-10,2.507988939778883e-10,2.2041185471094124e-9,2.1429996774105287e-10,5.176585811185485e-9,1.4285373843881744e-9,6.6410398560878426e-12,7.452288672267137e-12,0.0,0.0,0.0,0.0,0.0,2.624328598212908e-10,5.836449336405665e-10,1.5530053618160406e-10,1.871472669278007e-10,1.0206968484874105e-9,5.781329043538193e-9,7.859828603670705e-12,6.83424191099601e-12,0.0,0.0,4.558875914025891e-10,4.968434414878162e-10,7.463817339038596e-10,0.0,1.2338967303643255e-11,4.4048220488353205e-10,3.7323827234542135e-10,6.169724688667761e-10,0.0,1.3832967840648451e-11,2.8814507123880693e-10,2.752212449561919e-10,5.980258309221106e-10,0.0,1.0646263547713868e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.24759063803322e-8
t90,0.0,0.0,8.263444188495381e-10,2.011801931902827e-10,5.763234473131319e-10,1.886129662005698e-10,9.22240051928031e-10,6.579080465353496e-9,7.643497077294834e-12,8.705224253430749e-12,0.0,0.0,0.0,0.0,0.0,8.730375307124737e-10,2.8607378473887586e-10,2.4731271171332353e-9,2.3088820237694295e-10,5.759445949820564e-9,1.5795607600067783e-9,7.028811635500987e-12,7.876776280523783e-12,0.0,0.0,0.0,0.0,0.0,2.414556767174403e-10,5.337180241435277e-10,1.4159020915087525e-10,1.7355267566784304e-10,9.312620707478491e-10,5.3365954891673835e-9,7.69571054143194e-12,6.696970318712854e-12,0.0,0.0,3.8638862841397924e-10,4.4687001702099775e-10,6.682792836467208e-10,0.0,1.210953820068587e-11,3.7189854171539706e-10,3.247272852592474e-10,5.629355635418676e-10,0.0,1.3530232525076054e-11,4.303212199107569e-10,3.2546947544341896e-10,6.478775962292663e-10,0.0,1.1137677553609307e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2101281082786755e-8
t91,0.0,0.0,9.510632499997723e-10,2.2498074948751194e-10,6.322711145089991e-10,2.1484622279331508e-10,1.0706968980919355e-9,7.3422109573178526e-9,8.15183510423665e-12,9.276489926061785e-12,0.0,0.0,0.0,0.0,0.0,1.009636746505911e-9,3.2665233247730656e-10,2.73242470230016e-9,2.4192329055132043e-10,6.2367683765665635e-9,1.7154840664985636e-9,7.468641507107152e-12,8.338810251218609e-12,0.0,0.0,0.0,0.0,0.0,2.1742099323704433e-10,4.75269934757435e-10,1.258589409802338e-10,1.5658498188805027e-10,8.141148495525084e-10,4.7903364421639815e-9,7.495067424019686e-12,6.555495553753453e-12,0.0,0.0,3.1975094075836385e-10,3.8586031945912203e-10,5.912194532462043e-10,0.0,1.1905453505127188e-11,2.6621090784653544e-10,3.8335972573044155e-10,6.05614543708284e-10,0.0,1.4250139705811453e-11,2.650487011745676e-10,3.558109007803168e-10,6.601013443552561e-10,0.0,1.164521373407641e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.319660883344897e-8
t92,0.0,0.0,1.0837584154457514e-9,2.576593971497437e-10,6.889505665985728e-10,2.45119372707729e-10,1.1948239323540805e-9,8.107618386536295e-9,8.786436661709936e-12,1.0007870688612277e-11,0.0,0.0,0.0,0.0,0.0,1.1951759686688497e-9,3.840505958731427e-10,2.9865513991801273e-9,2.5045643445557523e-10,6.6748359830104465e-9,1.8653241504615254e-9,7.981761901074059e-12,8.87165653220915e-12,0.0,0.0,0.0,0.0,0.0,2.438018702053039e-10,5.471062697141134e-10,1.459572204783855e-10,1.7815384020320182e-10,9.130964900324937e-10,5.173217233532462e-9,7.890521344764346e-12,6.842683738645519e-12,0.0,0.0,3.2751856947406317e-10,4.3081988606864665e-10,6.562952947729382e-10,0.0,1.2291372149681573e-11,2.705608659414507e-10,4.4540444061370707e-10,6.814455045805373e-10,0.0,1.5067447714894437e-11,2.553297533504152e-10,3.807251854806484e-10,7.486795618211091e-10,0.0,1.2231747605143202e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.642240808704805e-8
t93,0.0,0.0,1.2399039088412538e-9,2.995890620116856e-10,7.481774680494615e-10,2.838401000556301e-10,1.3022975350908185e-9,8.910886178452934e-9,9.511848530952317e-12,1.0834220707284185e-11,0.0,0.0,0.0,0.0,0.0,1.4340684513690796e-9,4.6077824228324985e-10,3.2316731934201203e-9,2.5757414414607134e-10,7.0729431473256944e-9,2.007703881672112e-9,8.555085916318725e-12,9.47529204338556e-12,0.0,0.0,0.0,0.0,0.0,3.1676597496879186e-10,7.257406077551561e-10,1.9904974553020776e-10,2.2607658303767434e-10,1.1229665945231479e-9,6.096812450396018e-9,8.54446251868017e-12,7.362267590025827e-12,0.0,0.0,4.6247057430224145e-10,8.093012900551974e-10,7.57153598467363e-10,0.0,1.3115015707063428e-11,2.964417220178425e-10,5.107956254075888e-10,7.301720108569738e-10,0.0,1.602546837679671e-11,2.682406098794301e-10,3.813605685025229e-10,7.986261684910624e-10,0.0,1.2893702141184762e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.104772680044102e-8
t94,0.0,0.0,1.4327393161222576e-9,3.5600330747842187e-10,8.117537764775573e-10,3.345913415609966e-10,1.4012309880892465e-9,9.725733462319354e-9,1.0358292199703076e-11,1.180493083509523e-11,0.0,0.0,0.0,0.0,0.0,1.7340654143178359e-9,5.640962931727886e-10,3.44977144274813e-9,2.638605148612642e-10,7.462026941949635e-9,2.1542180943223177e-9,9.217636612275368e-12,1.0182818140122493e-11,0.0,0.0,0.0,0.0,0.0,3.780691895824133e-10,8.766081923899879e-10,2.460947556466514e-10,2.639101537766191e-10,1.2319199469316784e-9,6.745349925651182e-9,9.049282426799524e-12,7.829542479495617e-12,0.0,0.0,5.314194854764636e-10,1.75374049042553e-9,8.256652975603663e-10,0.0,1.3812584200278134e-11,3.1240037143344695e-10,5.717715385081681e-10,7.798898306746467e-10,0.0,1.7130140455563696e-11,2.751752054487463e-10,3.810983122924478e-10,8.274669738393059e-10,0.0,1.3636740644807984e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.57936925310516e-8
t95,0.0,0.0,1.6789556794946331e-9,4.3440109833315425e-10,8.806617481769161e-10,4.0291287203127426e-10,1.496318827968391e-9,1.057789858548096e-8,1.137109976848683e-11,1.2971609922030659e-11,0.0,0.0,0.0,0.0,0.0,1.965969659031264e-9,6.513368238342361e-10,3.588622236070656e-9,2.7152899680406893e-10,7.884700445234876e-9,2.314630153208712e-9,9.994842943931168e-12,1.1002325635997552e-11,0.0,0.0,0.0,0.0,0.0,4.30315273712569e-10,1.0033792737235084e-9,2.9083930356178097e-10,2.92573777923605e-10,1.2715660083292116e-9,7.115842620893851e-9,9.51991837004499e-12,8.2315899556298e-12,0.0,0.0,5.449198260545911e-10,2.5647511865783e-9,8.879333458646417e-10,0.0,1.445484507562642e-11,3.2485080140077093e-10,6.045985105285065e-10,8.784490368359819e-10,0.0,1.8382191135041762e-11,2.792864777154795e-10,3.8253548941284784e-10,9.497108133987918e-10,0.0,1.4466583646338584e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0079883878056715e-8
t96,0.0,0.0,1.983129997569827e-9,5.42694754616824e-10,9.55110873954709e-10,4.926481557784497e-10,1.5943295429821774e-9,1.1542807374208427e-8,1.2598120171433821e-11,1.438366728122512e-11,0.0,0.0,0.0,0.0,0.0,2.2381773109114885e-9,7.693171526942931e-10,3.678355860308376e-9,2.830752084752779e-10,8.37252508490045e-9,2.5025212424363595e-9,1.0925916313344494e-11,1.1980890872113245e-11,0.0,0.0,0.0,0.0,0.0,4.884614479547715e-10,1.1460100163510494e-9,3.461671669725522e-10,3.2238967659250565e-10,1.3065421468296655e-9,7.493098183258332e-9,1.0051830707418804e-11,8.675816753083585e-12,0.0,0.0,5.394818202400339e-10,2.681885163586346e-9,9.147441441913747e-10,0.0,1.514140999122371e-11,3.3478860736582126e-10,6.459026084881214e-10,9.500571833289917e-10,0.0,1.9824198822298388e-11,2.820763657144196e-10,3.9461339367410565e-10,1.0332085569945472e-9,0.0,1.5428806021791832e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.395312969731323e-8
t97,0.0,0.0,2.300396761010885e-9,6.614789574962136e-10,1.0365228297763875e-9,5.908260997565647e-10,1.7050355472544287e-9,1.2726134942623584e-8,1.4141861279300425e-11,1.617069939406305e-11,0.0,0.0,0.0,0.0,0.0,2.579690760394046e-9,9.360772544825551e-10,3.7493773458206126e-9,3.027406603662609e-10,8.943918784876345e-9,2.7318492901767244e-9,1.205320133859676e-11,1.3152713057807575e-11,0.0,0.0,0.0,0.0,0.0,5.545141213916033e-10,1.3000186657536616e-9,4.117192426310588e-10,3.5064629856435906e-10,1.3428550909053973e-9,7.901048831483932e-9,1.0666364755894664e-11,9.170850521246474e-12,0.0,0.0,5.444339172520023e-10,2.7741083702427606e-9,9.60847270067735e-10,0.0,1.590867232080445e-11,3.519261204008133e-10,7.064906981466257e-10,1.0434872314006e-9,0.0,2.1494270066270506e-11,2.874170969249767e-10,4.242740305389367e-10,1.1063779620782533e-9,0.0,1.654701685925713e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.845351983141057e-8
t98,0.0,0.0,2.741393687642145e-9,8.444823427358547e-10,1.1316546525502091e-9,7.345792462902777e-10,1.8395292526182619e-9,1.4260796447368897e-8,1.6113265819975592e-11,1.8462297876727308e-11,0.0,0.0,0.0,0.0,0.0,3.044765156201398e-9,1.192920364450778e-9,3.823712698573329e-9,3.3350066407666466e-10,9.641335571788417e-9,3.0270869896989304e-9,1.3459792011435703e-11,1.46284038888335e-11,0.0,0.0,0.0,0.0,0.0,6.115263473608546e-10,1.4030665486848165e-9,4.47874892414167e-10,3.6748763773250957e-10,1.3792158597304958e-9,8.353836421347999e-9,1.129760577730613e-11,9.718053635612128e-12,0.0,0.0,5.524575026113899e-10,2.8975520951635755e-9,1.0357259233767975e-9,0.0,1.668399545413814e-11,3.859339598757917e-10,8.11177764113844e-10,1.210115511203863e-9,0.0,2.345326261615214e-11,3.017432858782844e-10,4.795454372145704e-10,1.3114827421882169e-9,0.0,1.7872907994004444e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.430618858796652e-8
t99,0.0,0.0,3.4202902879116256e-9,1.1650451201190766e-9,1.252037083761885e-9,9.690644612419544e-10,2.0248181402382272e-9,1.6417079626068315e-8,1.8778535972020312e-11,2.16033499353956e-11,0.0,0.0,0.0,0.0,0.0,3.733064282033225e-9,1.6400755813972246e-9,3.924212090636433e-9,3.8325434250373317e-10,1.0547104321894862e-8,3.4457023879258185e-9,1.5226004154350903e-11,1.643373556593523e-11,0.0,0.0,0.0,0.0,0.0,6.769617931058316e-10,1.5066476651917237e-9,4.856674487676955e-10,3.810065518830009e-10,1.4273150954720378e-9,8.8933191456906e-9,1.2034430674375755e-11,1.0332628400468847e-11,0.0,0.0,5.741339848623451e-10,3.085389590709888e-9,1.076050415133391e-9,0.0,1.7577326592996398e-11,4.6097415203791096e-10,1.0067449487829484e-9,1.3656991086159807e-9,0.0,2.5795578385458806e-11,3.38153859102902e-10,5.866166429445402e-10,1.4898844756403185e-9,0.0,1.943164901287917e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.243352584236738e-8
