Resource,MIDAT_conventional_hydroelectric_1,MIDAT_hydroelectric_pumped_storage_1,MIDAT_natural_gas_fired_combined_cycle_1,MIDAT_natural_gas_fired_combined_cycle_2,MIDAT_natural_gas_fired_combined_cycle_3,MIDAT_natural_gas_fired_combined_cycle_4,MIDAT_natural_gas_fired_combustion_turbine_1,MIDAT_natural_gas_fired_combustion_turbine_2,MIDAT_nuclear_1,MIDAT_nuclear_2,MIDAT_onshore_wind_turbine_1,MIDAT_small_hydroelectric_1,MIDAT_solar_photovoltaic_1,NE_conventional_hydroelectric_1,NE_hydroelectric_pumped_storage_1,NE_natural_gas_fired_combined_cycle_1,NE_natural_gas_fired_combined_cycle_2,NE_natural_gas_fired_combined_cycle_3,NE_natural_gas_fired_combined_cycle_4,NE_natural_gas_fired_combustion_turbine_1,NE_natural_gas_fired_combustion_turbine_2,NE_nuclear_1,NE_nuclear_2,NE_onshore_wind_turbine_1,NE_small_hydroelectric_1,NE_solar_photovoltaic_1,SE_conventional_hydroelectric_1,SE_hydroelectric_pumped_storage_1,SE_natural_gas_fired_combined_cycle_1,SE_natural_gas_fired_combined_cycle_2,SE_natural_gas_fired_combined_cycle_3,SE_natural_gas_fired_combined_cycle_4,SE_natural_gas_fired_combustion_turbine_1,SE_natural_gas_fired_combustion_turbine_2,SE_nuclear_1,SE_nuclear_2,SE_small_hydroelectric_1,SE_solar_photovoltaic_1,SE_naturalgas_ccccsavgcf_conservative_0,SE_naturalgas_ccavgcf_moderate_0,SE_naturalgas_ctavgcf_moderate_0,SE_battery_moderate_0,SE_nuclear_mid_0,MIDAT_naturalgas_ccccsavgcf_conservative_0,MIDAT_naturalgas_ccavgcf_moderate_0,MIDAT_naturalgas_ctavgcf_moderate_0,MIDAT_battery_moderate_0,MIDAT_nuclear_mid_0,NE_naturalgas_ccccsavgcf_conservative_0,NE_naturalgas_ccavgcf_moderate_0,NE_naturalgas_ctavgcf_moderate_0,NE_battery_moderate_0,NE_nuclear_mid_0,NE_offshorewind_class10_moderate_floating_1_1,SE_utilitypv_class1_moderate_70_0_2_1,SE_utilitypv_class1_moderate_70_0_2_2,SE_utilitypv_class1_moderate_70_0_2_3,SE_utilitypv_class1_moderate_70_0_2_4,SE_utilitypv_class1_moderate_70_0_2_5,SE_utilitypv_class1_moderate_70_0_2_6,SE_utilitypv_class1_moderate_70_0_2_7,SE_utilitypv_class1_moderate_70_0_2_8,MIDAT_utilitypv_class1_moderate_70_0_2_1,MIDAT_utilitypv_class1_moderate_70_0_2_2,MIDAT_utilitypv_class1_moderate_70_0_2_3,MIDAT_utilitypv_class1_moderate_70_0_2_4,MIDAT_utilitypv_class1_moderate_70_0_2_5,MIDAT_utilitypv_class1_moderate_70_0_2_6,MIDAT_utilitypv_class1_moderate_70_0_2_7,NE_utilitypv_class1_moderate_70_0_2_1,NE_utilitypv_class1_moderate_70_0_2_2,NE_utilitypv_class1_moderate_70_0_2_3,NE_utilitypv_class1_moderate_70_0_2_4,NE_utilitypv_class1_moderate_70_0_2_5,NE_utilitypv_class1_moderate_70_0_2_6,NE_utilitypv_class1_moderate_70_0_2_7,SE_landbasedwind_class4_moderate_70_1,SE_landbasedwind_class4_moderate_70_2,SE_landbasedwind_class4_moderate_70_3,SE_landbasedwind_class4_moderate_70_4,SE_landbasedwind_class4_moderate_70_5,SE_landbasedwind_class4_moderate_70_6,SE_landbasedwind_class4_moderate_70_7,SE_landbasedwind_class4_moderate_70_8,MIDAT_landbasedwind_class4_moderate_70_1,MIDAT_landbasedwind_class4_moderate_70_2,MIDAT_landbasedwind_class4_moderate_70_3,MIDAT_landbasedwind_class4_moderate_70_4,MIDAT_landbasedwind_class4_moderate_70_5,MIDAT_landbasedwind_class4_moderate_70_6,MIDAT_landbasedwind_class4_moderate_70_7,NE_landbasedwind_class4_moderate_70_1,NE_landbasedwind_class4_moderate_70_2,NE_landbasedwind_class4_moderate_70_3,NE_landbasedwind_class4_moderate_70_4,NE_landbasedwind_class4_moderate_70_5,NE_landbasedwind_class4_moderate_70_6,NE_landbasedwind_class4_moderate_70_7,Total
t84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482.2730780478264,0.0,988.5232374678278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.8516188106717,0.0,264.6446057875298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2702.8625227811635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4603.601326355849,1.283600738238421e-5,1.0714665593351736e-5,4.002187641658068e-6,13975.285193917749,14649.338245611289,5.3087861217695776e-6,8.544482212824123e-6,14531.005368295824,3925.695453770568,4522.8260082578345,4649.850974494111,3693.875918808626,3429.920744384115,1.6398749376419907e-5,2955.413249111478,1.8081680027022755e-5,2.1707355123608656e-6,9.56214182514209e-7,1.8510417237679495e-6,4524.969402458635,1.9046512567625202e-6,4998.368194548995,12377.09761819922,1280.7315124976958,13127.88743076082,11274.20807439329,10587.388684859074,14314.983399022683,11450.947749457275,11508.784295201043,210.3514095467828,3241.361882008451,801.7130782975748,3993.12577595977,2.008496410761879e-6,4963.606630630711,3971.7933318595806,340.67919708779493,478.9184522292112,3435.7081215579374,723.4924714018971,1.9179946716906977e-6,40.744543317566986,708.368177383041,193915.1970652772
t85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,704.2012196320553,0.0,1003.8510654365475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.3014915178453,0.0,279.87536491743225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2812.115399404242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2994.1474946485123,1.3310094724356227e-5,1.0284383240058066e-5,3.7154827031891876e-6,18877.34693830757,19927.59507927182,5.317864376357578e-6,8.156614735854573e-6,19791.22971794533,4350.120808456193,5423.510178808501,5404.424510289289,4313.976864748169,4018.6722907567746,1.951570895195101e-5,3331.0811224004137,1.9389569953970325e-5,2.3207858315299142e-6,9.476461147963172e-7,1.809080074126625e-6,2934.0682050468167,2.655036083955363e-6,3342.119471162732,13189.59383076803,1615.7163108978375,15280.379366661338,14615.185255574845,10109.4960778011,17490.488837449557,13178.545621595473,14078.26988809419,307.592138331363,3779.6576351954955,1314.1766671135758,5061.063809515537,2.3169524484419677e-6,5689.500778544287,4633.3468320093,647.5082769199433,633.5933621783994,3062.8650436099615,947.9141385299597,2.683981968863651e-6,50.140808855717964,803.2868151486421,226356.958809968
t86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,944.3940975659468,0.0,763.9294689106374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.78252825464176,0.0,246.92148291253267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2849.111143096263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1805.4239258509424,1.3623657903532405e-5,9.481659714584922e-6,3.5536333616263554e-6,19687.749172497483,20975.93649025564,4.898962007621948e-6,7.176025891760662e-6,20858.8413268961,3277.039220661396,3570.1565768855216,4088.6718407042645,3192.6282808714313,2946.1529119282495,2.131904024858994e-5,2720.6331468298104,1.7879766266864708e-5,2.0852054746679855e-6,8.33734203759034e-7,1.5810847764206402e-6,1334.1862524091266,2.8797453927796033e-6,1658.9589997802104,13331.012068258744,1899.6446832514189,16668.774995289372,16481.89610903389,9063.155970036321,18758.983464469296,13181.538560467736,15405.082805470385,425.7653399347318,3501.248606991481,1740.4353251236298,4296.521446312676,2.413465511405569e-6,4451.381429776062,3809.86571610138,768.7200052334676,765.8179820497985,1903.494085149603,1097.4211449690226,3.046673418026583e-6,91.26227893071007,870.3695544207046,219890.90852835326
t87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975.1968236523908,0.0,604.8888666070084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.5929132110847,0.0,166.2725486194557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2827.8713149695322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615.6961513780552,1.360051279096697e-5,8.706251878336896e-6,3.22574186809699e-6,17909.3567917333,18991.609341157833,4.003013091266916e-6,6.074683828393576e-6,18958.608554961625,2310.3675486869706,2137.7425085005234,2588.4367317234937,1923.2962417018134,1763.1277087385242,2.1655205797484057e-5,1787.7921030273337,1.6600262464681347e-5,1.5498951884830164e-6,5.556924288113469e-7,1.1606103957689366e-6,430.58722136256984,2.7634485517804305e-6,569.2872014151726,13154.243576070076,2313.537020290754,16990.46842206754,16319.006670280469,8274.315978855446,18560.39143766834,13192.008147287688,15778.021562314741,465.2011476193934,2520.3744654975544,1672.318861361553,2855.67540272975,2.5856600898188073e-6,2793.2814731993276,2598.7787836780844,512.4186902193971,575.9532837151053,705.451950847355,688.1502884060715,3.532248987973808e-6,114.70316053514557,568.9208540976472,195579.95183420135
t88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695.7537895324631,0.0,409.4591692431326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4055285646463744e-7,0.0,1.2157187256889301e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2657.6350821523547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.098342181649059e-7,1.2908458068519741e-5,7.476342035160951e-6,2.8026928061378544e-6,13642.784797636268,14304.640105310595,3.2169284643319107e-6,5.714174940821942e-6,14249.087528335978,957.8331183128012,768.1787226552988,905.4481240323512,680.6177849976812,620.6603201727557,1.8414101071281824e-5,689.9695329947135,1.0209539627272944e-7,9.880722232211006e-8,8.024970523096056e-8,9.035894182340395e-8,6.923801265656948e-8,1.2114004137370953e-7,8.705683285370469e-8,12103.260712118245,2675.684211590231,14396.049332832925,14437.599677132668,7816.709006440447,15847.263430507082,12272.250629163853,14329.800109270982,399.2386203434154,1017.4990019747711,878.691455386961,1073.3683482749038,2.3979390960956553e-6,1027.0362108512563,1013.5967492898089,1.3779435903416015e-7,1.3426779332803562e-7,1.1743213690351695e-7,1.2823329598177224e-7,1.1594173534124365e-7,1.2338625765551114e-7,1.4268698578234762e-7,149870.11562540525
t89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.536098797165323e-7,0.0,4.701603302237345e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2107125257898588e-7,0.0,1.0929150562333234e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2202.8995689199614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.39908204600215e-8,1.1063157139067577e-5,5.665486025424752e-6,2.2151113203911947e-6,9005.83511856274,9335.206663055462,2.303921323943247e-6,4.317255384894839e-6,9333.076499618008,5.385527401813306e-7,4.105386324226856e-7,4.7629509936086833e-7,4.0978193283081055e-7,3.4621916711330414e-7,3.5222417129116197e-7,3.842869773507118e-7,9.277163480240575e-8,8.880275458144824e-8,6.972845759701936e-8,8.055537081344133e-8,7.965718396008015e-8,1.0106643449483471e-7,8.727874956093729e-8,9665.287294475409,2926.0329335717697,10563.62247315263,10627.744242485402,6713.13001527865,11117.466698842269,9507.930680847068,10618.508703702617,5.153635811439017e-7,5.599958967650309e-7,5.068795871920884e-7,5.161273293197155e-7,4.816895941934684e-7,5.180845619179308e-7,5.089023034088314e-7,1.1267502486589365e-7,1.0931762517429888e-7,1.0192525223828852e-7,1.0668554750736803e-7,1.0060004098238677e-7,1.1156151913382928e-7,1.2002556104562245e-7,101616.74092731264
t90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3387079889071174e-7,0.0,1.3047292668488808e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2260579751455225e-7,0.0,1.0732087218912056e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092.2923172858104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.686482371762395e-8,5.988113718450076e-6,2.1877936049023337e-6,1.0198122219737617e-6,2004.8914699373418,2024.7815728779533,9.758824170351926e-7,1.5606753086645858e-6,2014.8360017436207,1.2351347322692163e-7,9.511131793260574e-8,1.3338012649910524e-7,8.9290551841259e-8,8.779170457273722e-8,8.626266504061429e-8,9.413452062290162e-8,1.0599599148304583e-7,9.633063136667207e-8,5.968841969648299e-8,7.776934754851794e-8,1.0542862582951784e-7,1.0602790093367966e-7,1.1413339962018654e-7,2987.8190758284327,1937.828578517163,2883.913167468243,2890.9834356616266,2893.5763407018458,2732.7725745957578,2917.1105537223193,2824.0391788614215,1.3179828783904668e-7,1.2798591342289e-7,1.1617612472036853e-7,1.1118390830233693e-7,1.196930462778779e-7,1.0981602827087045e-7,1.1122028809040785e-7,1.1504016583785415e-7,1.1209613148821518e-7,1.0187068255618215e-7,1.0938219929812476e-7,1.0341194992030106e-7,1.1268525668128859e-7,1.1504971553222276e-7,29204.84428249722
t91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2918485481350217e-7,0.0,1.0866073552051603e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2094551493646577e-7,0.0,8.249512672975357e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7141508124041138e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.474388207308948e-8,1.310618201039499e-7,9.344769430823326e-8,7.529473548616926e-8,1.1920928955078125e-7,7.725611794739962e-8,6.566390553696926e-8,8.220681222285262e-8,1.2952659744769335e-7,1.314636506322131e-7,1.3106455298839137e-7,1.3380827112996485e-7,9.317591320723295e-8,1.4398210623767227e-7,1.0577384498021416e-7,1.1312567949062213e-7,6.587454101411096e-8,1.037550171267144e-8,3.4659199736066217e-9,7.662486110850661e-9,1.1766132956836373e-7,1.870082611805326e-8,1.1518636711116415e-7,1.5155092114582658e-7,1.4877059584250674e-7,1.4424585970118642e-7,1.493026502430439e-7,1.525513653177768e-7,1.406151568517089e-7,1.473672455176711e-7,1.4066608855500817e-7,1.2746772881655488e-7,1.225471351062879e-7,1.165735739050433e-7,1.1223892215639353e-7,1.1510380924045541e-7,1.1171505320817232e-7,1.1007432476617396e-7,1.1087058737757616e-7,1.066564436769113e-7,9.83782229013741e-8,1.058060661307536e-7,9.899276223511859e-8,1.1175939107488375e-7,1.1105976227554493e-7,5.406746824238891e-6
t92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2894020073872525e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.200437509396579e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.546056389808655e-8,0.0,0.0,0.0,1.270108214157517e-7,1.306341914641962e-7,0.0,0.0,1.3057581327302614e-7,0.0,0.0,0.0,1.4208578136276628e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0806252248585224e-7,1.0614076018100604e-7,1.0765506885945797e-7,1.05712388176471e-7,1.0681833373382688e-7,1.0301300790160894e-7,1.0677467798814178e-7,1.0507574188522995e-7,1.2747705113724805e-7,1.2467171472962946e-7,1.2011969374725595e-7,1.114603946916759e-7,1.1408119750124421e-7,1.0974326869472861e-7,1.0919393389485776e-7,1.108087417378556e-7,1.0605344868963584e-7,9.721043170429766e-8,1.0622989066177979e-7,9.751610020247378e-8,1.1311328762531048e-7,1.1257452570134774e-7,3.2842573050231457e-6
t93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2947975847055204e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2122109183110297e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.421637514606118e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4612305676564574e-7,1.246908141183667e-7,-7.972994353622198e-8,1.1188967619091272e-7,1.680964487604797e-7,3.21422703564167e-7,1.305088517256081e-7,1.421904016751796e-7,1.2707300811598543e-7,1.1193878890480846e-7,1.1763586371671408e-7,1.0963776730932295e-7,1.118792910412938e-7,1.0742951417341828e-7,1.0812073014676571e-7,1.1085330697824247e-7,1.0556414054008201e-7,9.608629625290632e-8,1.0667554306564853e-7,9.647965056883633e-8,1.1428090829213033e-7,1.1169777280883864e-7,2.945461816626847e-6
t94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.302805685554631e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1743281902454328e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.221912478096783e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4874240150675178e-7,1.4772467693546787e-7,1.4492979971691966e-7,1.4603574527427554e-7,1.4538818504661322e-7,1.3923272490501404e-7,1.4746910892426968e-7,1.4903889677952975e-7,1.2736654753098264e-7,1.1155680113006383e-7,1.1615338735282421e-7,1.089138095267117e-7,1.1048559685439948e-7,1.0622170520946383e-7,1.072439772542566e-7,1.098142092814669e-7,1.0494750313227996e-7,9.499126463197172e-8,1.0627081792335957e-7,9.540068386200342e-8,1.1462242355264607e-7,1.1090560292359442e-7,3.03338838161584e-6
t95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3066801329841837e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1792872101068497e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.08730726223439e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4874240150675178e-7,1.4796023606322706e-7,1.4129182090982795e-7,1.4296529116109014e-7,1.4885154087096453e-7,1.34590663947165e-7,1.4861143426969647e-7,1.5388104657176882e-7,1.2766281543008517e-7,1.1157681001350284e-7,1.1323209037072957e-7,1.0915027814917266e-7,1.0991003889078875e-7,1.0566145647317171e-7,1.0767689673230052e-7,1.0942039807559922e-7,1.0456551535753533e-7,9.384530130773783e-8,1.0617986845318228e-7,9.431717105090056e-8,1.1396633681215462e-7,1.1238807928748429e-7,3.0259172986362843e-6
t96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3043791113886982e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1998417903669178e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.961069397628307e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4309262041933835e-7,1.4614852261729538e-7,1.4178658602759242e-7,1.4003308024257421e-7,1.4102261047810316e-7,1.4492252375930548e-7,1.4191027730703354e-7,1.4825491234660149e-7,1.2796340342902113e-7,1.1186784831807017e-7,1.1329211702104658e-7,1.1166775948368013e-7,1.0980600314950561e-7,1.0622170520946383e-7,1.0776420822367072e-7,1.1019483281415887e-7,1.0448184184497222e-7,9.23646439332515e-8,9.898940334096551e-8,9.281464074015173e-8,1.1429784763095086e-7,1.1359225027263165e-7,3.0025224227612292e-6
t97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3025146472500637e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2287614481465425e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.028372005559504e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4929537428542972e-7,1.4826400729361922e-7,1.4356191968545318e-7,1.452644937671721e-7,1.493026502430439e-7,1.5414843801409006e-7,1.5067053027451038e-7,1.4695615391246974e-7,1.280347987631103e-7,1.1150041245855391e-7,1.1231350072193891e-7,1.0991789167746902e-7,1.092107046919298e-7,1.0568328434601426e-7,1.0722214938141406e-7,1.0994654076057486e-7,1.0287840268574655e-7,9.041468729265034e-8,9.630639397073537e-8,9.102396386846315e-8,1.1538060107341153e-7,1.1456540960352868e-7,3.0352736383665847e-6
t98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2949567462783307e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1569272828637622e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.018185664899647e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.352091203443706e-7,1.454327502870001e-7,1.341613824479282e-7,1.3903627404943109e-7,1.4028046280145645e-7,1.1664815247058868e-7,1.4287070371210575e-7,1.4098986866883934e-7,1.2755799616570584e-7,1.1106749298051e-7,1.1177780834259465e-7,1.0766962077468634e-7,1.087882559684136e-7,1.0523217497393489e-7,1.067637640517205e-7,1.0771236702566966e-7,1.0181793186347932e-7,8.989445632323623e-8,9.49548848439008e-8,9.11275506910341e-8,1.1651638942566933e-7,1.0347594070481136e-7,2.9143556084802926e-6
t99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2905002222396433e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1541033018147573e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.127870725933462e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4423858374357224e-7,1.4657962310593575e-7,1.2291275197640061e-7,1.4392571756616235e-7,1.4480610843747854e-7,1.3080716598778963e-7,1.4551915228366852e-7,1.4105535228736699e-7,1.2712587249552598e-7,1.1043448466807604e-7,1.1133761290693656e-7,1.0662188287824392e-7,1.0839174128970739e-7,1.047010300680995e-7,1.0616349754855037e-7,1.0721214493969455e-7,9.999985195463523e-8,8.936331141740084e-8,9.424002200830728e-8,9.119290296851267e-8,1.1632812402240233e-7,1.0253279469907284e-7,2.931228788918315e-6
t100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2874511412519496e-7,0.0,1.0736313882375725e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1517113307490945e-7,0.0,9.020823910077524e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.973802323453128e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3046897606727725e-7,1.3225530892668758e-7,1.2881150723842438e-7,0.0,1.424507445335621e-7,5.061241319562953e-9,1.269309173324018e-7,8.654627534591378e-8,3.8903547083792576e-8,2.2081670009766637e-8,2.4831649802278404e-8,1.1675365385599434e-7,6.17744787957448e-8,1.1025110779883107e-7,1.4116085367277265e-7,1.460812200093642e-7,1.2132659321650863e-7,1.3790850061923265e-7,1.4621036825701594e-7,1.494336174800992e-7,1.454391167499125e-7,1.3867247616872191e-7,1.2682471606240142e-7,1.0989788279403001e-7,1.1154133972013369e-7,1.0606891009956598e-7,1.0804218837540056e-7,1.0411895345896482e-7,1.0556686902418733e-7,1.0593248589430004e-7,9.982431947719306e-8,8.870847523212433e-8,9.386531019117683e-8,9.096107362890268e-8,1.1570148217288079e-7,1.0227631719317287e-7,4.2539097959674684e-6
t101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.292712568101706e-7,0.0,1.2190253073640633e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2045256880810484e-7,0.0,1.0407882911067645e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4503964251844081e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.568248060531914e-8,3.850587794601788e-8,1.1080987495480899e-7,5.156553162577527e-8,1.718926796456799e-7,0.0,1.0054405858116612e-7,1.2779089956274136e-7,1.782354956958443e-7,1.18881871458143e-7,9.479117579758167e-8,9.972063708119094e-8,9.712675819173455e-8,8.734059520065784e-8,8.565634996768499e-8,1.0429403118905611e-7,1.0642029760253412e-7,9.085333215333256e-8,6.023077451448305e-8,6.787493318598174e-8,9.94768925011158e-8,1.017115806647217e-7,1.1624160833889619e-7,1.4071702025830746e-7,1.3823228073306382e-7,1.4000397641211748e-7,1.3061799108982086e-7,1.3770477380603552e-7,1.4677061699330807e-7,1.396838342770934e-7,1.3579847291111946e-7,1.2746113497996703e-7,1.106272975448519e-7,1.1337670002831146e-7,1.0644725989550352e-7,1.0891319019803939e-7,1.0363146429881454e-7,1.0595613275654614e-7,1.1187239579157904e-7,1.0720214049797505e-7,9.474752005189657e-8,1.0223811841569841e-7,9.866583479770932e-8,1.1683823686325923e-7,1.1075098882429302e-7,5.454649945873577e-6
