BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t111,2.130963821062006e6,1.240762719954375e-6,-823464.5763560082,0.0,0.0,0.0,3.912369377786602e-10,-33311.9999973067,-409.280559341714,-1.26621894430609e6,1.263310126712056e6,1.7691188174787825e-6,-460571.45846392255,0.0,0.0,0.0,3.8392533343577824e-10,44801.99999359468,-545.3401268014418,-775839.7782605725,507242.6064205422,7.269370701973512e-7,-174831.590388532,0.0,0.0,0.0,3.8056964238759207e-10,-11489.99999628798,-136.05956745972782,-317085.18383148784
t112,2.0197853122356837e6,1.2455932416304533e-6,-689910.6163110136,0.0,0.0,0.0,3.8855752247703424e-10,-33311.99999831657,-409.2805593486175,-1.2885921522075164e6,949888.5456600781,1.884151426010484e-6,-121920.2357661817,0.0,0.0,0.0,3.8035747843255706e-10,31321.13895539739,-432.8554674065405,-787813.5284513202,402787.5628259575,7.332814550612036e-7,-82379.72028811659,0.0,0.0,0.0,3.801547745376984e-10,1990.8610429191797,-23.57490805792306,-318822.53703612793
t113,1.8249223918533856e6,1.2365249518049014e-6,-486414.61936725053,0.0,0.0,0.0,3.852870294787841e-10,-33311.99999860626,-409.28055935023633,-1.2972264169217874e6,783055.1302637033,2.4688444955453915e-6,-8.067975438875636e-5,0.0,0.0,0.0,3.7379270190883496e-10,21821.9999995111,-545.3401268307939,-793718.8055519566,275305.7718343574,35803.60240197086,-6.984047170131527e-7,0.0,0.0,0.0,3.791598634744214e-10,11489.99999909516,-136.05956748055752,-318798.2383899092
t114,1.4524111186581291e6,1.250361654973605e-6,-121238.19473723133,0.0,0.0,0.0,3.7141673054439435e-10,-33311.999999117295,-409.28055935369736,-1.2898970643847066e6,556271.620291442,218484.35140286392,-1.3924247682495427e-6,0.0,0.0,0.0,3.6476783172083483e-10,21822.00000033527,-545.3401268323528,-788345.426491091,166170.4661137245,142436.14755959596,-7.064395609685189e-7,0.0,0.0,0.0,3.779224482348402e-10,11489.999998782025,-136.05956747865545,-316295.4778293787
t115,669018.444222263,570071.508736152,-1.2116118302658539e-6,0.0,0.0,0.0,3.5248095567032393e-10,33311.99998714376,-409.2805592439436,-1.2649715172468377e6,244660.2437882037,580140.2242201905,-1.4178931162005116e-6,0.0,0.0,0.0,3.5576140132732927e-10,-44801.999985927876,-545.3401267225606,-771765.9228196013,105610.5212731077,196544.8018287435,-7.244530080026144e-7,0.0,0.0,0.0,3.773605900717163e-10,11489.999998784118,-136.05956747861703,-309844.1872583024
t116,380213.67958360084,815365.787610953,-1.403326979226725e-6,0.0,0.0,0.0,3.460808906222932e-10,33311.99998880908,-409.28055925712965,-1.2214610314796495e6,166371.6390671075,633459.8425530237,-1.4061143806342587e-6,0.0,0.0,0.0,3.534841982463985e-10,-44801.99998758768,-545.3401267357434,-746796.9364299097,99804.58799241316,192248.5729437223,-7.223324980402441e-7,0.0,0.0,0.0,3.76877950285511e-10,11489.999998778598,-136.05956747861376,-299742.0250928599
t117,371069.5269624418,781419.0958286575,-1.251058154864996e-6,0.0,0.0,0.0,3.4068082855404557e-10,33311.99998922355,-409.280559261003,-1.178370187073408e6,164983.70725806477,615868.6852158969,-1.3932519882562293e-6,0.0,0.0,0.0,3.5114260568700706e-10,-44801.99998800224,-545.3401267396208,-727817.8472835452,101200.79542944679,184625.83741296135,-7.183907395702221e-7,0.0,0.0,0.0,3.7636980608021276e-10,11489.999998778689,-136.05956747861777,-293515.496999307
t118,370923.67038028856,735116.977110312,-1.231161105215472e-6,0.0,0.0,0.0,3.3940871337919846e-10,33311.99998940718,-409.2805592626385,-1.1319222117795935e6,158600.1521717611,585412.2567522753,-1.3831803564966745e-6,0.0,0.0,0.0,3.5318538092109807e-10,-44801.99998818687,-545.3401267412546,-690977.8637335161,108646.35450940618,167266.43067564853,-7.117610585153886e-7,0.0,0.0,0.0,3.759763952532952e-10,11489.999998779687,-136.05956747861615,-283601.64934205986
t119,358196.85386114975,672331.3427087258,-1.2269498709873024e-6,0.0,0.0,0.0,3.388455000566646e-10,33311.99998961349,-409.2805592647568,-1.0564097608563823e6,153450.8392020661,539650.4653018997,-1.3695002714444448e-6,0.0,0.0,0.0,3.551912806899977e-10,-44801.99998839789,-545.3401267433843,-640066.7593131887,106814.9380052916,149847.24471289557,-7.040339194698099e-7,0.0,0.0,0.0,3.752613017267351e-10,11489.999998784402,-136.05956747862754,-264351.04687526065
t120,344209.03020392737,601333.1680063683,-1.2114018292166405e-6,0.0,0.0,0.0,3.415778735497328e-10,33311.99998993137,-409.28055926701546,-971423.7624970069,152205.4761261255,489833.61656013026,-1.3498773056581655e-6,0.0,0.0,0.0,3.6182490126340326e-10,-44801.99998872001,-545.340126745643,-589004.5474951991,102801.97786539361,132489.5455033943,-6.981993715861626e-7,0.0,0.0,0.0,3.7491915567556884e-10,11489.999998788637,-136.05956747862754,-242980.3875258761
t121,327187.58660260163,544233.300535238,-1.152058120000239e-6,0.0,0.0,0.0,3.4273701767772844e-10,33311.99998971574,-409.28055926559864,-897302.4514278927,155309.95086599636,448607.76753759006,-1.3554664771454491e-6,0.0,0.0,0.0,3.6556257083478985e-10,-44801.999988508476,-545.3401267442292,-550883.1732129952,97463.91152724296,120180.72002521077,-6.98225637357682e-7,0.0,0.0,0.0,3.7423173250409746e-10,11489.999998792737,-136.0595674786306,-225333.49570951395
t122,312238.8284286645,497368.3113935826,-1.2297177262194167e-6,0.0,0.0,0.0,3.4468341620468336e-10,33311.99998967436,-409.2805592655704,-835488.7041092806,157995.18730216668,417568.7390037283,-1.3573761090202625e-6,0.0,0.0,0.0,3.697145600088278e-10,-44801.999988468175,-545.3401267441994,-522529.38111567165,91310.34450849696,113626.09507170256,-6.96145389567954e-7,0.0,0.0,0.0,3.7377779427948937e-10,11489.999998793814,-136.05956747862905,-212625.30373711133
t123,301742.86435319413,463434.0278158918,-1.1913528187877704e-6,0.0,0.0,0.0,3.4965780200832265e-10,33311.999989787924,-409.28055926642844,-791058.456455086,160003.54467721898,393184.3981827837,-1.362857402838486e-6,0.0,0.0,0.0,3.7245214603675326e-10,-44801.99998858173,-545.3401267450566,-500153.3976698623,84990.27489921918,110779.50039520336,-6.980020457343086e-7,0.0,0.0,0.0,3.739079652011164e-10,11489.999998793804,-136.0595674786282,-203458.6394510905
t124,302263.6543481111,429502.88727019023,-1.177686143617687e-6,0.0,0.0,0.0,3.5489527381655676e-10,33311.999989774355,-409.2805592664791,-757648.1059095849,158756.20755739798,381394.1890319485,-1.3893665620943872e-6,0.0,0.0,0.0,3.7421350475820497e-10,-44801.99998856717,-545.3401267451004,-487115.8513995731,89805.84921294719,99986.45911223553,-7.242001269088755e-7,0.0,0.0,0.0,3.740744373516578e-10,11489.99999879282,-136.05956747862135,-197481.1724812797
t125,329227.7918889377,381614.1668021574,-4.2721660277272745e-7,0.0,0.0,0.0,3.6059863654891286e-10,33311.99998960016,-409.28055926529976,-736723.5229801933,326532.4061263631,206256.0380464136,-4.835750569205154e-7,0.0,0.0,0.0,3.773283465734633e-10,-44801.999988162825,-545.3401267427238,-479753.89898547373,175075.74595411442,10755.883039833305,-2.448867720974403e-7,0.0,0.0,0.0,3.7492691312829255e-10,11489.999998562665,-136.05956747742405,-193520.49314762457
t126,769340.639156491,4.954177676791933e-7,-2406.9744261593005,0.0,0.0,0.0,3.740710969448621e-10,26708.93244050678,-367.22683202483796,-722403.980101865,872554.2776447698,5.113339457696334e-7,-293889.38153922453,0.0,0.0,0.0,3.8044585693666944e-10,-31361.742409358212,-464.35600762792785,-475680.0435445025,274497.3486169563,2.588132519818373e-7,-50649.78310998578,0.0,0.0,0.0,3.745137073804407e-10,4652.809968851434,-97.12917560308989,-192603.219252867
t127,1.4363377017720907e6,3.641333777665251e-5,-639569.3835511951,0.0,0.0,0.0,3.81300924529475e-10,-386.3338955533636,-256.67863988928895,-725364.4636756664,1.239136835185552e6,3.334418085375402e-5,-659798.5969223931,0.0,0.0,0.0,3.8237270255429767e-10,-4494.630044787803,-355.6095169401971,-503441.4946429904,347553.7594485488,3.313142065637331e-5,-113560.80725107227,0.0,0.0,0.0,3.7434156394727077e-10,4880.963940341167,-98.93087705090818,-202972.66652671565
t128,1.6665478311975324e6,3.466142260930161e-5,-828931.0859598925,0.0,0.0,0.0,3.844355330748109e-10,-517.4725171373284,-259.84257417690367,-766075.4241992794,1.3014337439629573e6,3.4467935208455626e-5,-668300.1885803487,0.0,0.0,0.0,3.8463152179108445e-10,-4346.34739927199,-358.82932449836704,-557380.7913124671,398300.9365027242,3.379622602591447e-5,-144086.4283810783,0.0,0.0,0.0,3.7540429380081116e-10,4863.8199164093185,-98.98675032146338,-223176.9908576005
t129,1.7552467038885432e6,3.512960106688105e-5,-832759.688299218,0.0,0.0,0.0,3.885089859350289e-10,-80.40032686227278,-259.55633593251173,-851383.339219107,1.365516872723194e6,3.503691253045316e-5,-668692.6187360896,0.0,0.0,0.0,3.866559235892213e-10,-4168.056200120054,-355.84526671789024,-621256.9104522058,459822.22524743335,3.3866464131823114e-5,-181343.16029115027,0.0,0.0,0.0,3.7681614917146034e-10,4248.456526982327,-96.28893078537854,-246831.7229515469
t130,1.8563800110063192e6,3.528751035622979e-5,-830622.3763373161,0.0,0.0,0.0,3.9161581982112615e-10,-372.5158119321186,-259.38799616562363,-954362.1794930415,1.4206154933621874e6,3.517878948998421e-5,-667755.670025441,0.0,0.0,0.0,3.8787360351770346e-10,-1606.1719245422078,-348.91214642773554,-679868.4478573957,558504.7243491941,3.399988177447556e-5,-256131.50493891566,0.0,0.0,0.0,3.7901030699276467e-10,1978.6877364743264,-89.5241502621119,-268469.6674093376
t131,1.943194294420434e6,3.5476481767429787e-5,-823644.0391642844,0.0,0.0,0.0,3.932174694240747e-10,-2353.520053285838,-260.45524025239547,-1.0461716613516442e6,1.4651016489611554e6,3.471674827585204e-5,-664668.2400915623,0.0,0.0,0.0,3.880271404159609e-10,1439.1177150813137,-348.34435757781455,-730489.4260742118,604972.1207534296,3.480659948709614e-5,-284388.8957221475,0.0,0.0,0.0,3.8049275350323727e-10,914.4023382045243,-87.88911732541911,-285618.4369782155
t132,1.9897739910043462e6,3.5625261283510885e-5,-787681.2043795285,0.0,0.0,0.0,3.933258723520473e-10,-3000.973220629592,-261.3448336370993,-1.128064960365961e6,1.500084449001854e6,3.341824678260684e-5,-662293.8369733064,0.0,0.0,0.0,3.877011402672704e-10,2578.1152519387406,-348.87286136988394,-768985.546702618,627713.1616246955,3.3217635434079585e-5,-293220.1360179566,0.0,0.0,0.0,3.8194111063249544e-10,422.8579686908515,-87.52802773278458,-299037.3643525164
t133,2.0052533001737646e6,3.5944419569688326e-5,-739285.3347324163,0.0,0.0,0.0,3.9426474056675837e-10,-4850.966746417556,-263.5906076597054,-1.1900856541091497e6,1.5123308498578798e6,3.277877534142534e-5,-655458.5324741665,0.0,0.0,0.0,3.877471055891959e-10,4462.332150279696,-351.00788124732054,-789947.1649063097,632695.9006345582,3.352813323751152e-5,-288838.2111882061,0.0,0.0,0.0,3.823542998337717e-10,388.63459613786017,-87.41727358761511,-308368.04450051376
t134,2.0567460393777604e6,3.566573774239043e-5,-743208.5153287444,0.0,0.0,0.0,3.943388365974804e-10,-8733.479077227938,-274.26595325022106,-1.2337513496947703e6,1.4698974903739905e6,3.424092495304685e-5,-607537.4603356683,0.0,0.0,0.0,3.8679163268856637e-10,8624.885400316016,-361.59834354648194,-799575.728285341,619585.0725481918,3.476337258955651e-5,-270168.6463306329,0.0,0.0,0.0,3.825883267257279e-10,108.59367691192256,-87.33239029626088,-313646.9253915357
t135,2.032784782098701e6,3.5243020583001986e-5,-690278.055847472,0.0,0.0,0.0,3.9424927305393905e-10,-9398.158900567701,-276.56536220334414,-1.262051273255593e6,1.4222158356317843e6,3.447974177127819e-5,-544036.6991626717,0.0,0.0,0.0,3.860745034691294e-10,8931.36154607049,-363.87624587360494,-815695.8654679379,575256.3744259464,3.378824426902915e-5,-223476.89532633708,0.0,0.0,0.0,3.8234825614167133e-10,466.7973544972115,-87.3108836702608,-316368.3737680349
t136,1.929337410410705e6,3.5385406754199944e-5,-576278.4377312934,0.0,0.0,0.0,3.91753213908081e-10,-10071.057531621602,-278.26762906890235,-1.2719272165173225e6,1.2363599219292845e6,3.551574522980082e-5,-341780.9636920182,0.0,0.0,0.0,3.8464487749405566e-10,8979.765380948855,-365.93936037152946,-832136.3503335785,521209.88532646897,3.4059423802290665e-5,-170539.98508824303,0.0,0.0,0.0,3.8178973913726883e-10,1091.2921506727475,-87.67173130262708,-315882.40084366006
t137,1.7469838010235261e6,3.9352853809549204e-5,-396012.29641956923,0.0,0.0,0.0,3.869594809355541e-10,-14616.311648454212,-296.043376767905,-1.2652589428365272e6,968446.5442286709,3.6344929964151675e-5,-75547.46904619994,0.0,0.0,0.0,3.8057116984143413e-10,12946.99440207678,-384.67166167445316,-834390.8727066976,459691.0186654132,3.484841692051695e-5,-110970.16434218263,0.0,0.0,0.0,3.804402898199972e-10,1669.3172463774308,-88.6282849065482,-314509.5273323011
t138,1.3653743391299583e6,4.267617195218086e-5,-18239.03000236482,0.0,0.0,0.0,3.748719022571823e-10,-33311.999999417145,-409.2805593556565,-1.242500584644917e6,592276.4505326272,193394.01635035864,-8.955962491811182e-7,0.0,0.0,0.0,3.6857519479717044e-10,44801.99999826367,-545.3401268346025,-822386.9010364173,291007.43486202054,44211.89418399157,-2.352214132519787e-6,0.0,0.0,0.0,3.7782906359568834e-10,-11489.99999884653,-136.05956747894604,-311879.1988791221
t139,620728.4858669154,558145.8057906498,-5.232054213976656e-7,0.0,0.0,0.0,3.550286021333074e-10,33311.99999888946,-409.28055935155606,-1.2047558562068988e6,211589.47797784983,616787.7099993028,-9.306912948349655e-7,0.0,0.0,0.0,3.586072564808323e-10,-21822.00000005326,-545.3401268304843,-798469.6221344542,111927.64579090178,218139.13946279205,-2.4509464495187615e-6,0.0,0.0,0.0,3.76785880763617e-10,-11489.999998836201,-136.05956747892827,-308234.40194631065
t140,334343.9735110548,801272.7668974361,-5.539422145159887e-7,0.0,0.0,0.0,3.4903163355542685e-10,33311.99999903451,-409.280559352736,-1.1614983049586373e6,166031.32403501173,635188.8424336727,-9.019390865017068e-7,0.0,0.0,0.0,3.5745145930708944e-10,-21822.00000019166,-545.3401268316771,-771312.6006266149,93284.76751024125,227674.34649402817,-2.4497261659919323e-6,0.0,0.0,0.0,3.7653468701567374e-10,-11489.99999884285,-136.05956747894115,-299529.41193844593
t141,326948.834353728,763427.1182373045,-5.323280866183817e-7,0.0,0.0,0.0,3.462920654121496e-10,33311.999999040825,-409.28055935273795,-1.1162575171415186e6,170234.7457235202,609661.144786402,-8.935330989934331e-7,0.0,0.0,0.0,3.555061695824985e-10,-21822.00000020164,-545.3401268316725,-749988.324668534,87120.7084632106,227634.00790113304,-2.449322488683255e-6,0.0,0.0,0.0,3.7587765165471063e-10,-11489.999998839186,-136.0595674789345,-293497.273014643
t142,315279.0959745138,725590.6730482228,-5.355051969824433e-7,0.0,0.0,0.0,3.4130115849720995e-10,33311.99999905267,-409.2805593528168,-1.0667513335734084e6,174213.3979607402,561770.682788511,-8.83296779424316e-7,0.0,0.0,0.0,3.546102551337924e-10,-21822.00000021363,-545.3401268317548,-706076.5149079169,90369.80186458542,212159.93931222908,-2.4282918214707373e-6,0.0,0.0,0.0,3.751599915887317e-10,-11489.999998839041,-136.059567478938,-281347.94990527147
t143,305369.02800806763,659999.7871149463,-5.241320301615184e-7,0.0,0.0,0.0,3.4175993085682673e-10,33311.999999057465,-409.28055935283027,-991250.379673785,175541.63897304135,502314.4480424703,-8.703654082128812e-7,0.0,0.0,0.0,3.576909216559306e-10,-21822.00000022036,-545.3401268317683,-647948.5211752458,92213.68780677028,187127.22645999893,-2.3947733785497287e-6,0.0,0.0,0.0,3.743706153655147e-10,-11489.999998837107,-136.05956747893805,-258294.60930523893
t144,292228.4844809408,588315.2906128656,-5.191704835891885e-7,0.0,0.0,0.0,3.4434529037239223e-10,33311.99999907401,-409.28055935289916,-906425.3396446357,172922.97432952345,453266.47127831134,-8.575774048391579e-7,0.0,0.0,0.0,3.6299053789743456e-10,-21822.00000024082,-545.3401268318376,-596281.8797666078,83388.20652352716,172418.75842144524,-2.374267488154371e-6,0.0,0.0,0.0,3.7390711963798936e-10,-11489.99999883319,-136.0595674789384,-234998.28224301903
t145,282289.32504713273,523983.6776709138,-4.896757814064726e-7,0.0,0.0,0.0,3.464534368303313e-10,33311.99999906651,-409.2805593528976,-832154.567268883,167282.03426045767,419341.450343594,-8.602681193549961e-7,0.0,0.0,0.0,3.6603089627175057e-10,-21822.000000235843,-545.3401268318387,-556715.9187627536,78436.30081331624,160372.42330137876,-2.365628301506476e-6,0.0,0.0,0.0,3.734754281801478e-10,-11489.999998830668,-136.0595674789411,-218153.24575187537
t146,276972.32214751036,475270.41822078923,-5.25266280340764e-7,0.0,0.0,0.0,3.4999831236479083e-10,33311.999999064064,-409.2805593529039,-778124.304919061,162432.27185411847,397584.2221697506,-8.612331313128954e-7,0.0,0.0,0.0,3.69204275572278e-10,-21822.000000234162,-545.3401268318422,-530108.9281824045,73196.45507681339,154066.85817973633,-2.3786950561450002e-6,0.0,0.0,0.0,3.7335893629764724e-10,-11489.9999988299,-136.0595674789383,-206890.82322948796
t147,269586.99177806097,444744.3133102083,-5.166364069124643e-7,0.0,0.0,0.0,3.5281313511639434e-10,33311.99999907097,-409.28055935296493,-740212.8696390231,158472.83426266487,383005.8042163467,-8.639949450024692e-7,0.0,0.0,0.0,3.72182029170057e-10,-21822.000000240863,-545.3401268319036,-511571.0726372134,67699.41137484758,151517.59285325793,-2.393152404099318e-6,0.0,0.0,0.0,3.7336818778401796e-10,-11489.999998830108,-136.0595674789387,-198981.61388528708
t148,261384.399754785,430280.5233306644,-5.124190431343946e-7,0.0,0.0,0.0,3.5660219180209865e-10,33311.99999906938,-409.2805593529545,-717546.4876361134,156748.56957911633,380849.63092861674,-8.711237542102823e-7,0.0,0.0,0.0,3.738798839705125e-10,-21822.000000240012,-545.3401268318851,-507690.63466524973,70219.18908488555,146388.96891246873,-2.2068871925966815e-6,0.0,0.0,0.0,3.735064344962869e-10,-11489.99999882937,-136.05956747893055,-196326.9867858894
t149,271331.2331454124,417028.2956588121,-5.217795305752699e-7,0.0,0.0,0.0,3.604951034499395e-10,33311.999999061576,-409.28055935293395,-714241.0933546848,286658.5530809288,264031.5923615241,-8.941666365730207e-7,0.0,0.0,0.0,3.758877007629928e-10,-21822.000000089563,-545.3401268326289,-520782.5795986973,229305.94091498666,1557.1198619365418,-2.106615632525329e-6,0.0,0.0,0.0,3.743613836591246e-10,-11489.999998972013,-136.05956747969498,-198884.41930041212
t150,701482.0593594182,4220.729527367498,-8.617269992554443e-7,0.0,0.0,0.0,3.75382129518513e-10,33311.99999915077,-409.2805593533659,-731584.3534365459,652534.0659697325,8.638081417348234e-7,-75037.46815934702,0.0,0.0,0.0,3.793604441387557e-10,-21822.000000360964,-545.3401268319287,-547589.0319439605,484186.4687328187,2.460587565661284e-6,-227335.1389197542,0.0,0.0,0.0,3.7544330877879217e-10,-11489.999998789808,-136.05956747856285,-209423.95709779192
t151,1.3681816037463674e6,5.207258350222654e-7,-628177.4449837467,0.0,0.0,0.0,3.8166354818253023e-10,33311.99999788743,-409.2805593416875,-765885.7233100844,936912.9591271519,8.652426129931659e-7,-310336.67855605116,0.0,0.0,0.0,3.8187269292203013e-10,-21821.999998762498,-545.340126822439,-596668.7147046227,579711.382957358,2.835634473680682e-7,-300030.0842521426,0.0,0.0,0.0,3.7666738917100105e-10,-11489.999999124935,-136.05956748075147,-232216.08725097292
t152,1.625742989801231e6,7.232603049801695e-7,-801130.1160269267,0.0,0.0,0.0,3.8457409746464346e-10,-8291.81723339442,-101.87558828838735,-809505.4308013547,1.1552983729193967e6,8.482719794380397e-7,-516874.4926359915,0.0,0.0,0.0,3.8401264825590505e-10,19781.817232519126,-237.9351557691478,-650734.9415881356,604131.8131290079,2.9079636686415575e-7,-300030.08425214875,0.0,0.0,0.0,3.785351547734172e-10,-11489.999999124704,-136.05956748076045,-256636.22670080973
t153,1.7834628326505113e6,9.032758915296829e-8,-865164.3867269619,0.0,0.0,0.0,3.877518828948702e-10,-33311.999997693696,-409.28055934367126,-870111.9906432711,1.3078058210145023e6,8.19854078259723e-7,-641377.2237418131,0.0,0.0,0.0,3.8515261895745143e-10,44801.999996494094,-545.3401268225155,-703145.0313932714,623904.9535523268,2.912367144406622e-7,-300030.0842520965,0.0,0.0,0.0,3.797141962356789e-10,-11489.999998800395,-136.0595674788442,-276409.25006131193
t154,1.905748967024013e6,5.2351438092070374e-8,-865164.3867261508,0.0,0.0,0.0,3.907701815546119e-10,-27876.992885449017,-373.3267441266755,-941456.7705159853,1.44020435601036e6,1.6592276709838166e-7,-683578.0587110217,0.0,0.0,0.0,3.8623326100341823e-10,35175.867351161985,-484.1440581991227,-753306.6431211946,636034.3867702659,2.90585216075412e-7,-300030.0842521232,0.0,0.0,0.0,3.8023305631556687e-10,-7298.874465712969,-110.81731407244715,-292780.4629511901
t155,1.9689696091552782e6,9.371390294199297e-8,-865164.3867266615,0.0,0.0,0.0,3.9204184564711355e-10,-25455.598965046793,-357.7874298277456,-1.0165323345428685e6,1.4573812901188787e6,6.598575301720328e-7,-683578.0587009875,0.0,0.0,0.0,3.8691956681595413e-10,31226.329203194597,-460.9159624720228,-796698.643433854,621618.9688955374,2.39890041353235e-6,-274596.2099848424,0.0,0.0,0.0,3.809912000178275e-10,-5770.730238147805,-103.12853264427716,-305342.8630462802
t156,1.944153041955958e6,5.0329499486303e-7,-826453.6662433734,0.0,0.0,0.0,3.9163062291626676e-10,-24583.623927520133,-351.8164565850226,-1.0852672900612026e6,1.4320809575813038e6,1.1931813408418713e-6,-622352.1598692384,0.0,0.0,0.0,3.870779939207908e-10,29623.040211118663,-451.552300297281,-831042.3327745046,574624.155527026,2.4418943177532807e-6,-220071.85635013276,0.0,0.0,0.0,3.809233455552814e-10,-5039.41628359853,-99.73584371225846,-313610.4774222076
t157,1.9235374851770597e6,5.256377365560758e-7,-748601.481837755,0.0,0.0,0.0,3.8993392469866925e-10,-23293.456277539717,-343.32560057274316,-1.1438043856573552e6,1.4278057528959431e6,8.093511955009296e-7,-587869.5842330968,0.0,0.0,0.0,3.8634358850361693e-10,27185.64082169712,-438.20016893416573,-858834.0053525249,515807.77535096515,2.4345738752892085e-6,-156064.25155059592,0.0,0.0,0.0,3.804484006467834e-10,-3892.1845441574033,-94.8745683614226,-319958.4987468542
t158,1.8470230616295042e6,5.04392769986843e-7,-621213.3787393855,0.0,0.0,0.0,3.8887137740976474e-10,-23436.051252606878,-343.7955707139376,-1.1945350022375423e6,1.3969286594705211e6,8.445817095802389e-7,-532239.6041137605,0.0,0.0,0.0,3.862013299020979e-10,26607.81610323054,-435.91378913474813,-883017.2332743735,473852.21056919795,2.4471253011998185e-6,-109603.80349743494,0.0,0.0,0.0,3.8001812097984594e-10,-3171.764850623662,-92.11821842081055,-325188.78234543867
t159,1.759991813500932e6,5.082790603725481e-7,-499736.5725339405,0.0,0.0,0.0,3.8836011930827405e-10,-21812.132739972192,-333.6770666370274,-1.230624159278949e6,1.4059286929494294e6,8.467050263373259e-7,-522425.37150785414,0.0,0.0,0.0,3.856023619430586e-10,22913.080006770266,-420.76762002227275,-898164.2388160261,426038.9137140209,2.4991222621883424e-6,-60871.29887509531,0.0,0.0,0.0,3.794307078154691e-10,-1100.9472667980735,-87.09055338524536,-328189.6651534534
t160,1.6656634856966154e6,5.114273695608666e-7,-382800.3892875433,0.0,0.0,0.0,3.864572306994314e-10,-24987.38315865572,-353.00969300279354,-1.250019638071193e6,1.335151399878629e6,8.411685856133486e-7,-438918.1926130961,0.0,0.0,0.0,3.8379736600013757e-10,20923.021344176588,-446.56527068410327,-908862.6425705054,342513.7979115507,6.334639602275294e-6,-5.275220233163447e-6,0.0,0.0,0.0,3.787465685941006e-10,4064.3618144791317,-93.55557768130974,-329021.8937864454
t161,1.5057813628667989e6,5.088753499594755e-7,-209929.06601068075,0.0,0.0,0.0,3.7869595938608774e-10,-33311.99999874118,-409.28055935100895,-1.2545782079236675e6,1.091333261800196e6,8.397324345380752e-7,-196976.71409014135,0.0,0.0,0.0,3.744412358643142e-10,24256.625513187828,-516.5103536815319,-910585.2669038539,259341.57701874102,63774.2892166684,-8.421378517651319e-7,0.0,0.0,0.0,3.783965036409894e-10,9055.374485553353,-107.229794330523,-328280.7850767737
t162,1.1569478181325207e6,115223.32392642916,-5.381935554343181e-7,0.0,0.0,0.0,3.627245413364841e-10,-24306.678043632808,-298.6386523690298,-1.2406553123591107e6,622699.5791358625,258889.16335909607,-8.596033016599919e-7,0.0,0.0,0.0,3.616716695263938e-10,24306.678036248766,-298.6386525067296,-898303.2576218753,140224.82125225608,186318.38560665422,-8.449805411941846e-7,0.0,0.0,0.0,3.7763484995433117e-10,7.384042502670717e-6,-1.3769981783584266e-7,-322989.7548626424
t163,495124.67612617544,687273.4532915889,-5.718858276434524e-7,0.0,0.0,0.0,3.4656704840221955e-10,33311.999998898405,-409.2805593514811,-1.2082796939364916e6,245784.18529090896,666517.7192389965,-8.56053986874241e-7,0.0,0.0,0.0,3.541012961040713e-10,-33312.000005076945,-409.2805594802919,-871176.4575935684,63817.92178687314,253197.9339171244,-8.288851510749742e-7,0.0,0.0,0.0,3.7689602359980324e-10,6.178539296270522e-6,-1.288108121408654e-7,-313458.6108833404
t164,280402.6670082941,862609.8314999784,-5.953466820112659e-7,0.0,0.0,0.0,3.4093087314603653e-10,32837.28209608649,-403.44804229318885,-1.1684310101819467e6,185232.62972710558,683578.0587106965,-1.2652179172808933e-7,0.0,0.0,0.0,3.540888334841856e-10,-21347.28210212985,-539.5076097154157,-839389.5054213611,54485.4048646584,264472.0641351991,-8.418058114028225e-7,0.0,0.0,0.0,3.7694120921461523e-10,-11489.99999395664,-136.05956742222682,-303635.8831494135
t165,296274.52835394425,803988.8643809174,-5.812109098865925e-7,0.0,0.0,0.0,3.4097394704694606e-10,33311.99999900537,-409.2805593524504,-1.1261449574268355e6,194723.84651982033,663904.7280419418,-8.095121424621169e-7,0.0,0.0,0.0,3.525160862884829e-10,-33312.000005489244,-409.28055948408695,-817503.1099439771,50319.07387777815,250171.7480080217,-8.521303842883754e-7,0.0,0.0,0.0,3.770143701290928e-10,6.483878141248507e-6,-1.3163655199948873e-7,-296929.45679304044
t166,298445.56451460987,749736.3114494557,-5.319248609503368e-7,0.0,0.0,0.0,3.405342329511876e-10,33311.999999132015,-409.28055935350073,-1.074063440575108e6,196136.65766667403,608081.1478160132,-8.90906957529264e-7,0.0,0.0,0.0,3.522400486519251e-10,-33312.00000643425,-409.28055948974077,-763092.3581937946,49862.662122585905,236031.90472073626,-8.565456478266235e-7,0.0,0.0,0.0,3.765594193107176e-10,7.302238361902842e-6,-1.3624002480417302e-7,-282332.04507713055
