Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_Tonne,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_H2_tonne_per_hr_z1
,,,,,,,1059,5.22
,,,,,,,1060,12.15
,,,,,,,1061,26.13
,,,,,,,1062,42
,,,,,,,1063,51.96
,,,,,,,1064,59.55
,,,,,,,1065,62.73
,,,,,,,1066,60.03
,,,,,,,1067,59.7
,,,,,,,1068,61.89
,,,,,,,1069,65.79
,,,,,,,1070,68.31
,,,,,,,1071,73.86
,,,,,,,1072,78.42
,,,,,,,1073,76.23
,,,,,,,1074,71.67
,,,,,,,1075,59.04
,,,,,,,1076,43.35
,,,,,,,1077,31.38
,,,,,,,1078,23.61
,,,,,,,1079,14.01
,,,,,,,1080,7.92
,,,,,,,1081,5.28
,,,,,,,1082,3.87
,,,,,,,1083,5.46
,,,,,,,1084,12.69
,,,,,,,1085,27.3
,,,,,,,1086,43.86
,,,,,,,1087,54.24
,,,,,,,1088,62.16
,,,,,,,1089,65.52
,,,,,,,1090,62.7
,,,,,,,1091,62.34
,,,,,,,1092,64.62
,,,,,,,1093,68.67
,,,,,,,1094,71.31
,,,,,,,1095,77.13
,,,,,,,1096,81.9
,,,,,,,1097,79.59
,,,,,,,1098,74.85
,,,,,,,1099,61.62
,,,,,,,1100,45.27
,,,,,,,1101,32.76
,,,,,,,1102,24.66
,,,,,,,1103,14.61
,,,,,,,1104,8.28
,,,,,,,1105,5.58
,,,,,,,1106,4.08
,,,,,,,1107,5.76
,,,,,,,1108,13.38
,,,,,,,1109,28.83
,,,,,,,1110,46.32
,,,,,,,1111,57.3
,,,,,,,1112,65.67
,,,,,,,1113,69.21
,,,,,,,1114,66.21
,,,,,,,1115,65.85
,,,,,,,1116,68.28
,,,,,,,1117,72.54
,,,,,,,1118,75.33
,,,,,,,1119,81.48
,,,,,,,1120,86.49
,,,,,,,1121,84.09
,,,,,,,1122,79.05
,,,,,,,1123,65.1
,,,,,,,1124,47.82
,,,,,,,1125,34.59
,,,,,,,1126,26.04
,,,,,,,1127,15.45
,,,,,,,1128,8.73
,,,,,,,1129,8.58
,,,,,,,1130,6.06
,,,,,,,1131,5.88
,,,,,,,1132,8.22
,,,,,,,1133,15.27
,,,,,,,1134,25.08
,,,,,,,1135,38.07
,,,,,,,1136,51.72
,,,,,,,1137,65.55
,,,,,,,1138,72.6
,,,,,,,1139,74.94
,,,,,,,1140,78.39
,,,,,,,1141,83.28
,,,,,,,1142,86.94
,,,,,,,1143,91.2
,,,,,,,1144,93.57
,,,,,,,1145,88.92
,,,,,,,1146,80.43
,,,,,,,1147,66.84
,,,,,,,1148,51.96
,,,,,,,1149,39.66
,,,,,,,1150,30.96
,,,,,,,1151,21.6
,,,,,,,1152,13.98
,,,,,,,1153,8.64
,,,,,,,1154,11.13
,,,,,,,1155,4.08
,,,,,,,1156,6.36
,,,,,,,1157,11.88
,,,,,,,1158,19.5
,,,,,,,1159,29.79
,,,,,,,1160,42.18
,,,,,,,1161,55.11
,,,,,,,1162,70.92
,,,,,,,1163,81.03
,,,,,,,1164,83.1
,,,,,,,1165,82.74
,,,,,,,1166,80.25
,,,,,,,1167,78.54
,,,,,,,1168,75.12
,,,,,,,1169,71.49
,,,,,,,1170,64.08
,,,,,,,1171,55.11
,,,,,,,1172,44.07
,,,,,,,1173,35.13
,,,,,,,1174,27.3
,,,,,,,1175,19.68
,,,,,,,1176,13.41
,,,,,,,1177,4.86
,,,,,,,1178,3.66
,,,,,,,1179,5.25
,,,,,,,1180,12
,,,,,,,1181,24.72
,,,,,,,1182,40.23
,,,,,,,1183,50.37
,,,,,,,1184,57.72
,,,,,,,1185,60.72
,,,,,,,1186,64.29
,,,,,,,1187,76.23
,,,,,,,1188,81.18
,,,,,,,1189,83.58
,,,,,,,1190,81.99
,,,,,,,1191,81.18
,,,,,,,1192,77.82
,,,,,,,1193,73.83
,,,,,,,1194,65.28
,,,,,,,1195,54.36
,,,,,,,1196,41.43
,,,,,,,1197,31.5
,,,,,,,1198,21.96
,,,,,,,1199,13.59
,,,,,,,1200,8.04
,,,,,,,1201,7.47
,,,,,,,1202,5.4
,,,,,,,1203,4.98
,,,,,,,1204,7.38
,,,,,,,1205,13.29
,,,,,,,1206,21.81
,,,,,,,1207,32.94
,,,,,,,1208,45
,,,,,,,1209,56.85
,,,,,,,1210,63.06
,,,,,,,1211,65.04
,,,,,,,1212,67.86
,,,,,,,1213,72.21
,,,,,,,1214,75.45
,,,,,,,1215,78.96
,,,,,,,1216,80.94
,,,,,,,1217,77.01
,,,,,,,1218,69.72
,,,,,,,1219,57.87
,,,,,,,1220,44.79
,,,,,,,1221,34.2
,,,,,,,1222,26.49
,,,,,,,1223,18.6
,,,,,,,1224,11.85
,,,,,,,1225,5.07
,,,,,,,1226,3.72
,,,,,,,1227,5.22
,,,,,,,1228,12.15
,,,,,,,1229,26.13
,,,,,,,1230,42
,,,,,,,1231,51.96
,,,,,,,1232,59.55
,,,,,,,1233,62.73
,,,,,,,1234,60.03
,,,,,,,1235,59.7
,,,,,,,1236,61.89
,,,,,,,1237,65.79
,,,,,,,1238,68.31
,,,,,,,1239,73.86
,,,,,,,1240,78.42
,,,,,,,1241,76.23
,,,,,,,1242,71.67
,,,,,,,1243,59.04
,,,,,,,1244,43.35
,,,,,,,1245,31.38
,,,,,,,1246,23.61
,,,,,,,1247,14.01
,,,,,,,1248,7.92
,,,,,,,1249,5.28
,,,,,,,1250,3.87
,,,,,,,1251,5.46
,,,,,,,1252,12.69
,,,,,,,1253,27.3
,,,,,,,1254,43.86
,,,,,,,1255,54.24
,,,,,,,1256,62.16
,,,,,,,1257,65.52
,,,,,,,1258,62.7
,,,,,,,1259,62.34
,,,,,,,1260,64.62
,,,,,,,1261,68.67
,,,,,,,1262,71.31
,,,,,,,1263,77.13
,,,,,,,1264,81.9
,,,,,,,1265,79.59
,,,,,,,1266,74.85
,,,,,,,1267,61.62
,,,,,,,1268,45.27
,,,,,,,1269,32.76
,,,,,,,1270,24.66
,,,,,,,1271,14.61
,,,,,,,1272,8.28
,,,,,,,1273,5.58
,,,,,,,1274,4.08
,,,,,,,1275,5.76
,,,,,,,1276,13.38
,,,,,,,1277,28.83
,,,,,,,1278,46.32
,,,,,,,1279,57.3
,,,,,,,1280,65.67
,,,,,,,1281,69.21
,,,,,,,1282,66.21
,,,,,,,1283,65.85
,,,,,,,1284,68.28
,,,,,,,1285,72.54
,,,,,,,1286,75.33
,,,,,,,1287,81.48
,,,,,,,1288,86.49
,,,,,,,1289,84.09
,,,,,,,1290,79.05
,,,,,,,1291,65.1
,,,,,,,1292,47.82
,,,,,,,1293,34.59
,,,,,,,1294,26.04
,,,,,,,1295,15.45
,,,,,,,1296,8.73
,,,,,,,1297,8.58
,,,,,,,1298,6.06
,,,,,,,1299,5.88
,,,,,,,1300,8.22
,,,,,,,1301,15.27
,,,,,,,1302,25.08
,,,,,,,1303,38.07
,,,,,,,1304,51.72
,,,,,,,1305,65.55
,,,,,,,1306,72.6
,,,,,,,1307,74.94
,,,,,,,1308,78.39
,,,,,,,1309,83.28
,,,,,,,1310,86.94
,,,,,,,1311,91.2
,,,,,,,1312,93.57
,,,,,,,1313,88.92
,,,,,,,1314,80.43
,,,,,,,1315,66.84
,,,,,,,1316,51.96
,,,,,,,1317,39.66
,,,,,,,1318,30.96
,,,,,,,1319,21.6
,,,,,,,1320,13.98
,,,,,,,1321,8.64
,,,,,,,1322,11.13
,,,,,,,1323,4.08
,,,,,,,1324,6.36
,,,,,,,1325,11.88
,,,,,,,1326,19.5
,,,,,,,1327,29.79
,,,,,,,1328,42.18
,,,,,,,1329,55.11
,,,,,,,1330,70.92
,,,,,,,1331,81.03
,,,,,,,1332,83.1
,,,,,,,1333,82.74
,,,,,,,1334,80.25
,,,,,,,1335,78.54
,,,,,,,1336,75.12
,,,,,,,1337,71.49
,,,,,,,1338,64.08
,,,,,,,1339,55.11
,,,,,,,1340,44.07
,,,,,,,1341,35.13
,,,,,,,1342,27.3
,,,,,,,1343,19.68
,,,,,,,1344,13.41
,,,,,,,1345,4.86
,,,,,,,1346,3.66
,,,,,,,1347,5.25
,,,,,,,1348,12
,,,,,,,1349,24.72
,,,,,,,1350,40.23
,,,,,,,1351,50.37
,,,,,,,1352,57.72
,,,,,,,1353,60.72
,,,,,,,1354,64.29
,,,,,,,1355,76.23
,,,,,,,1356,81.18
,,,,,,,1357,83.58
,,,,,,,1358,81.99
,,,,,,,1359,81.18
,,,,,,,1360,77.82
,,,,,,,1361,73.83
,,,,,,,1362,65.28
,,,,,,,1363,54.36
,,,,,,,1364,41.43
,,,,,,,1365,31.5
,,,,,,,1366,21.96
,,,,,,,1367,13.59
,,,,,,,1368,8.04
,,,,,,,1369,7.47
,,,,,,,1370,5.4
,,,,,,,1371,4.98
,,,,,,,1372,7.38
,,,,,,,1373,13.29
,,,,,,,1374,21.81
,,,,,,,1375,32.94
,,,,,,,1376,45
,,,,,,,1377,56.85
,,,,,,,1378,63.06
,,,,,,,1379,65.04
,,,,,,,1380,67.86
,,,,,,,1381,72.21
,,,,,,,1382,75.45
,,,,,,,1383,78.96
,,,,,,,1384,80.94
,,,,,,,1385,77.01
,,,,,,,1386,69.72
,,,,,,,1387,57.87
,,,,,,,1388,44.79
,,,,,,,1389,34.2
,,,,,,,1390,26.49
,,,,,,,1391,18.6
,,,,,,,1392,11.85
,,,,,,,1393,5.07
,,,,,,,1394,3.72
,,,,,,,1395,5.22
,,,,,,,1396,12.15
,,,,,,,1397,26.13
,,,,,,,1398,42
,,,,,,,1399,51.96
,,,,,,,1400,59.55
,,,,,,,1401,62.73
,,,,,,,1402,60.03
,,,,,,,1403,59.7
,,,,,,,1404,61.89
,,,,,,,1405,65.79
,,,,,,,1406,68.31
,,,,,,,1407,73.86
,,,,,,,1408,78.42
,,,,,,,1409,76.23
,,,,,,,1410,71.67
,,,,,,,1411,59.04
,,,,,,,1412,43.35
,,,,,,,1413,31.38
,,,,,,,1414,23.61
,,,,,,,1415,14.01
,,,,,,,1416,7.92
,,,,,,,1417,5.28
,,,,,,,1418,3.87
,,,,,,,1419,5.46
,,,,,,,1420,12.69
,,,,,,,1421,27.3
,,,,,,,1422,43.86
,,,,,,,1423,54.24
,,,,,,,1424,62.16
,,,,,,,1425,65.52
,,,,,,,1426,62.7
,,,,,,,1427,62.34
,,,,,,,1428,64.62
,,,,,,,1429,68.67
,,,,,,,1430,71.31
,,,,,,,1431,77.13
,,,,,,,1432,81.9
,,,,,,,1433,79.59
,,,,,,,1434,74.85
,,,,,,,1435,61.62
,,,,,,,1436,45.27
,,,,,,,1437,32.76
,,,,,,,1438,24.66
,,,,,,,1439,14.61
,,,,,,,1440,8.28
,,,,,,,1441,5.58
,,,,,,,1442,4.08
,,,,,,,1443,5.76
,,,,,,,1444,13.38
,,,,,,,1445,28.83
,,,,,,,1446,46.32
,,,,,,,1447,57.3
,,,,,,,1448,65.67
,,,,,,,1449,69.21
,,,,,,,1450,66.21
,,,,,,,1451,65.85
,,,,,,,1452,68.28
,,,,,,,1453,72.54
,,,,,,,1454,75.33
,,,,,,,1455,81.48
,,,,,,,1456,86.49
,,,,,,,1457,84.09
,,,,,,,1458,79.05
,,,,,,,1459,65.1
,,,,,,,1460,47.82
,,,,,,,1461,34.59
,,,,,,,1462,26.04
,,,,,,,1463,15.45
,,,,,,,1464,8.73
,,,,,,,1465,8.58
,,,,,,,1466,6.06
,,,,,,,1467,5.88
,,,,,,,1468,8.22
,,,,,,,1469,15.27
,,,,,,,1470,25.08
,,,,,,,1471,38.07
,,,,,,,1472,51.72
,,,,,,,1473,65.55
,,,,,,,1474,72.6
,,,,,,,1475,74.94
,,,,,,,1476,78.39
,,,,,,,1477,83.28
,,,,,,,1478,86.94
,,,,,,,1479,91.2
,,,,,,,1480,93.57
,,,,,,,1481,88.92
,,,,,,,1482,80.43
,,,,,,,1483,66.84
,,,,,,,1484,51.96
,,,,,,,1485,39.66
,,,,,,,1486,30.96
,,,,,,,1487,21.6
,,,,,,,1488,13.98
,,,,,,,1489,8.64
,,,,,,,1490,11.13
,,,,,,,1491,4.08
,,,,,,,1492,6.36
,,,,,,,1493,11.88
,,,,,,,1494,19.5
,,,,,,,1495,29.79
,,,,,,,1496,42.18
,,,,,,,1497,55.11
,,,,,,,1498,70.92
,,,,,,,1499,81.03
,,,,,,,1500,83.1
,,,,,,,1501,82.74
,,,,,,,1502,80.25
,,,,,,,1503,78.54
,,,,,,,1504,75.12
,,,,,,,1505,71.49
,,,,,,,1506,64.08
,,,,,,,1507,55.11
,,,,,,,1508,44.07
,,,,,,,1509,35.13
,,,,,,,1510,27.3
,,,,,,,1511,19.68
,,,,,,,1512,13.41
,,,,,,,1513,4.86
,,,,,,,1514,3.66
,,,,,,,1515,5.25
,,,,,,,1516,12
,,,,,,,1517,24.72
,,,,,,,1518,40.23
,,,,,,,1519,50.37
,,,,,,,1520,57.72
,,,,,,,1521,60.72
,,,,,,,1522,64.29
,,,,,,,1523,76.23
,,,,,,,1524,81.18
,,,,,,,1525,83.58
,,,,,,,1526,81.99
,,,,,,,1527,81.18
,,,,,,,1528,77.82
,,,,,,,1529,73.83
,,,,,,,1530,65.28
,,,,,,,1531,54.36
,,,,,,,1532,41.43
,,,,,,,1533,31.5
,,,,,,,1534,21.96
,,,,,,,1535,13.59
,,,,,,,1536,8.04
,,,,,,,1537,7.47
,,,,,,,1538,5.4
,,,,,,,1539,4.98
,,,,,,,1540,7.38
,,,,,,,1541,13.29
,,,,,,,1542,21.81
,,,,,,,1543,32.94
,,,,,,,1544,45
,,,,,,,1545,56.85
,,,,,,,1546,63.06
,,,,,,,1547,65.04
,,,,,,,1548,67.86
,,,,,,,1549,72.21
,,,,,,,1550,75.45
,,,,,,,1551,78.96
,,,,,,,1552,80.94
,,,,,,,1553,77.01
,,,,,,,1554,69.72
,,,,,,,1555,57.87
,,,,,,,1556,44.79
,,,,,,,1557,34.2
,,,,,,,1558,26.49
,,,,,,,1559,18.6
,,,,,,,1560,11.85
,,,,,,,1561,5.07
,,,,,,,1562,3.72
,,,,,,,1563,5.22
,,,,,,,1564,12.15
,,,,,,,1565,26.13
,,,,,,,1566,42
,,,,,,,1567,51.96
,,,,,,,1568,59.55
,,,,,,,1569,62.73
,,,,,,,1570,60.03
,,,,,,,1571,59.7
,,,,,,,1572,61.89
,,,,,,,1573,65.79
,,,,,,,1574,68.31
,,,,,,,1575,73.86
,,,,,,,1576,78.42
,,,,,,,1577,76.23
,,,,,,,1578,71.67
,,,,,,,1579,59.04
,,,,,,,1580,43.35
,,,,,,,1581,31.38
,,,,,,,1582,23.61
,,,,,,,1583,14.01
,,,,,,,1584,7.92
,,,,,,,1585,5.28
,,,,,,,1586,3.87
,,,,,,,1587,5.46
,,,,,,,1588,12.69
,,,,,,,1589,27.3
,,,,,,,1590,43.86
,,,,,,,1591,54.24
,,,,,,,1592,62.16
,,,,,,,1593,65.52
,,,,,,,1594,62.7
,,,,,,,1595,62.34
,,,,,,,1596,64.62
,,,,,,,1597,68.67
,,,,,,,1598,71.31
,,,,,,,1599,77.13
,,,,,,,1600,81.9
,,,,,,,1601,79.59
,,,,,,,1602,74.85
,,,,,,,1603,61.62
,,,,,,,1604,45.27
,,,,,,,1605,32.76
,,,,,,,1606,24.66
,,,,,,,1607,14.61
,,,,,,,1608,8.28
,,,,,,,1609,5.58
,,,,,,,1610,4.08
,,,,,,,1611,5.76
,,,,,,,1612,13.38
,,,,,,,1613,28.83
,,,,,,,1614,46.32
,,,,,,,1615,57.3
,,,,,,,1616,65.67
,,,,,,,1617,69.21
,,,,,,,1618,66.21
,,,,,,,1619,65.85
,,,,,,,1620,68.28
,,,,,,,1621,72.54
,,,,,,,1622,75.33
,,,,,,,1623,81.48
,,,,,,,1624,86.49
,,,,,,,1625,84.09
,,,,,,,1626,79.05
,,,,,,,1627,65.1
,,,,,,,1628,47.82
,,,,,,,1629,34.59
,,,,,,,1630,26.04
,,,,,,,1631,15.45
,,,,,,,1632,8.73
,,,,,,,1633,8.58
,,,,,,,1634,6.06
,,,,,,,1635,5.88
,,,,,,,1636,8.22
,,,,,,,1637,15.27
,,,,,,,1638,25.08
,,,,,,,1639,38.07
,,,,,,,1640,51.72
,,,,,,,1641,65.55
,,,,,,,1642,72.6
,,,,,,,1643,74.94
,,,,,,,1644,78.39
,,,,,,,1645,83.28
,,,,,,,1646,86.94
,,,,,,,1647,91.2
,,,,,,,1648,93.57
,,,,,,,1649,88.92
,,,,,,,1650,80.43
,,,,,,,1651,66.84
,,,,,,,1652,51.96
,,,,,,,1653,39.66
,,,,,,,1654,30.96
,,,,,,,1655,21.6
,,,,,,,1656,13.98
,,,,,,,1657,8.64
,,,,,,,1658,11.13
,,,,,,,1659,4.08
,,,,,,,1660,6.36
,,,,,,,1661,11.88
,,,,,,,1662,19.5
,,,,,,,1663,29.79
,,,,,,,1664,42.18
,,,,,,,1665,55.11
,,,,,,,1666,70.92
,,,,,,,1667,81.03
,,,,,,,1668,83.1
,,,,,,,1669,82.74
,,,,,,,1670,80.25
,,,,,,,1671,78.54
,,,,,,,1672,75.12
,,,,,,,1673,71.49
,,,,,,,1674,64.08
,,,,,,,1675,55.11
,,,,,,,1676,44.07
,,,,,,,1677,35.13
,,,,,,,1678,27.3
,,,,,,,1679,19.68
,,,,,,,1680,13.41
,,,,,,,1681,4.86
,,,,,,,1682,3.66
,,,,,,,1683,5.25
,,,,,,,1684,12
,,,,,,,1685,24.72
,,,,,,,1686,40.23
,,,,,,,1687,50.37
,,,,,,,1688,57.72
,,,,,,,1689,60.72
,,,,,,,1690,64.29
,,,,,,,1691,76.23
,,,,,,,1692,81.18
,,,,,,,1693,83.58
,,,,,,,1694,81.99
,,,,,,,1695,81.18
,,,,,,,1696,77.82
,,,,,,,1697,73.83
,,,,,,,1698,65.28
,,,,,,,1699,54.36
,,,,,,,1700,41.43
,,,,,,,1701,31.5
,,,,,,,1702,21.96
,,,,,,,1703,13.59
,,,,,,,1704,8.04
,,,,,,,1705,7.47
,,,,,,,1706,5.4
,,,,,,,1707,4.98
,,,,,,,1708,7.38
,,,,,,,1709,13.29
,,,,,,,1710,21.81
,,,,,,,1711,32.94
,,,,,,,1712,45
,,,,,,,1713,56.85
,,,,,,,1714,63.06
,,,,,,,1715,65.04
,,,,,,,1716,67.86
,,,,,,,1717,72.21
,,,,,,,1718,75.45
,,,,,,,1719,78.96
,,,,,,,1720,80.94
,,,,,,,1721,77.01
,,,,,,,1722,69.72
,,,,,,,1723,57.87
,,,,,,,1724,44.79
,,,,,,,1725,34.2
,,,,,,,1726,26.49
,,,,,,,1727,18.6
,,,,,,,1728,11.85
,,,,,,,1729,5.07
,,,,,,,1730,3.72
,,,,,,,1731,5.22
,,,,,,,1732,12.15
,,,,,,,1733,26.13
,,,,,,,1734,42
,,,,,,,1735,51.96
,,,,,,,1736,59.55
,,,,,,,1737,62.73
,,,,,,,1738,60.03
,,,,,,,1739,59.7
,,,,,,,1740,61.89
,,,,,,,1741,65.79
,,,,,,,1742,68.31
,,,,,,,1743,73.86
,,,,,,,1744,78.42
,,,,,,,1745,76.23
,,,,,,,1746,71.67
,,,,,,,1747,59.04
,,,,,,,1748,43.35
,,,,,,,1749,31.38
,,,,,,,1750,23.61
,,,,,,,1751,14.01
,,,,,,,1752,7.92
,,,,,,,1753,5.28
,,,,,,,1754,3.87
,,,,,,,1755,5.46
,,,,,,,1756,12.69
,,,,,,,1757,27.3
,,,,,,,1758,43.86
,,,,,,,1759,54.24
,,,,,,,1760,62.16
,,,,,,,1761,65.52
,,,,,,,1762,62.7
,,,,,,,1763,62.34
,,,,,,,1764,64.62
,,,,,,,1765,68.67
,,,,,,,1766,71.31
,,,,,,,1767,77.13
,,,,,,,1768,81.9
,,,,,,,1769,79.59
,,,,,,,1770,74.85
,,,,,,,1771,61.62
,,,,,,,1772,45.27
,,,,,,,1773,32.76
,,,,,,,1774,24.66
,,,,,,,1775,14.61
,,,,,,,1776,8.28
,,,,,,,1777,5.58
,,,,,,,1778,4.08
,,,,,,,1779,5.76
,,,,,,,1780,13.38
,,,,,,,1781,28.83
,,,,,,,1782,46.32
,,,,,,,1783,57.3
,,,,,,,1784,65.67
,,,,,,,1785,69.21
,,,,,,,1786,66.21
,,,,,,,1787,65.85
,,,,,,,1788,68.28
,,,,,,,1789,72.54
,,,,,,,1790,75.33
,,,,,,,1791,81.48
,,,,,,,1792,86.49
,,,,,,,1793,84.09
,,,,,,,1794,79.05
,,,,,,,1795,65.1
,,,,,,,1796,47.82
,,,,,,,1797,34.59
,,,,,,,1798,26.04
,,,,,,,1799,15.45
,,,,,,,1800,8.73
,,,,,,,1801,8.58
,,,,,,,1802,6.06
,,,,,,,1803,5.88
,,,,,,,1804,8.22
,,,,,,,1805,15.27
,,,,,,,1806,25.08
,,,,,,,1807,38.07
,,,,,,,1808,51.72
,,,,,,,1809,65.55
,,,,,,,1810,72.6
,,,,,,,1811,74.94
,,,,,,,1812,78.39
,,,,,,,1813,83.28
,,,,,,,1814,86.94
,,,,,,,1815,91.2
,,,,,,,1816,93.57
,,,,,,,1817,88.92
,,,,,,,1818,80.43
,,,,,,,1819,66.84
,,,,,,,1820,51.96
,,,,,,,1821,39.66
,,,,,,,1822,30.96
,,,,,,,1823,21.6
,,,,,,,1824,13.98
,,,,,,,1825,8.64
,,,,,,,1826,11.13
,,,,,,,1827,4.08
,,,,,,,1828,6.36
,,,,,,,1829,11.88
,,,,,,,1830,19.5
,,,,,,,1831,29.79
,,,,,,,1832,42.18
,,,,,,,1833,55.11
,,,,,,,1834,70.92
,,,,,,,1835,81.03
,,,,,,,1836,83.1
,,,,,,,1837,82.74
,,,,,,,1838,80.25
,,,,,,,1839,78.54
,,,,,,,1840,75.12
,,,,,,,1841,71.49
,,,,,,,1842,64.08
,,,,,,,1843,55.11
,,,,,,,1844,44.07
,,,,,,,1845,35.13
,,,,,,,1846,27.3
,,,,,,,1847,19.68
,,,,,,,1848,13.41
,,,,,,,1849,4.86
,,,,,,,1850,3.66
,,,,,,,1851,5.25
,,,,,,,1852,12
,,,,,,,1853,24.72
,,,,,,,1854,40.23
,,,,,,,1855,50.37
,,,,,,,1856,57.72
,,,,,,,1857,60.72
,,,,,,,1858,64.29
,,,,,,,1859,76.23
,,,,,,,1860,81.18
,,,,,,,1861,83.58
,,,,,,,1862,81.99
,,,,,,,1863,81.18
,,,,,,,1864,77.82
,,,,,,,1865,73.83
,,,,,,,1866,65.28
,,,,,,,1867,54.36
,,,,,,,1868,41.43
,,,,,,,1869,31.5
,,,,,,,1870,21.96
,,,,,,,1871,13.59
,,,,,,,1872,8.04
,,,,,,,1873,7.47
,,,,,,,1874,5.4
,,,,,,,1875,4.98
,,,,,,,1876,7.38
,,,,,,,1877,13.29
,,,,,,,1878,21.81
,,,,,,,1879,32.94
,,,,,,,1880,45
,,,,,,,1881,56.85
,,,,,,,1882,63.06
,,,,,,,1883,65.04
,,,,,,,1884,67.86
,,,,,,,1885,72.21
,,,,,,,1886,75.45
,,,,,,,1887,78.96
,,,,,,,1888,80.94
,,,,,,,1889,77.01
,,,,,,,1890,69.72
,,,,,,,1891,57.87
,,,,,,,1892,44.79
,,,,,,,1893,34.2
,,,,,,,1894,26.49
,,,,,,,1895,18.6
,,,,,,,1896,11.85
,,,,,,,1897,5.07
,,,,,,,1898,3.72
,,,,,,,1899,5.22
,,,,,,,1900,12.15
,,,,,,,1901,26.13
,,,,,,,1902,42
,,,,,,,1903,51.96
,,,,,,,1904,59.55
,,,,,,,1905,62.73
,,,,,,,1906,60.03
,,,,,,,1907,59.7
,,,,,,,1908,61.89
,,,,,,,1909,65.79
,,,,,,,1910,68.31
,,,,,,,1911,73.86
,,,,,,,1912,78.42
,,,,,,,1913,76.23
,,,,,,,1914,71.67
,,,,,,,1915,59.04
,,,,,,,1916,43.35
,,,,,,,1917,31.38
,,,,,,,1918,23.61
,,,,,,,1919,14.01
,,,,,,,1920,7.92
,,,,,,,1921,5.28
,,,,,,,1922,3.87
,,,,,,,1923,5.46
,,,,,,,1924,12.69
,,,,,,,1925,27.3
,,,,,,,1926,43.86
,,,,,,,1927,54.24
,,,,,,,1928,62.16
,,,,,,,1929,65.52
,,,,,,,1930,62.7
,,,,,,,1931,62.34
,,,,,,,1932,64.62
,,,,,,,1933,68.67
,,,,,,,1934,71.31
,,,,,,,1935,77.13
,,,,,,,1936,81.9
,,,,,,,1937,79.59
,,,,,,,1938,74.85
,,,,,,,1939,61.62
,,,,,,,1940,45.27
,,,,,,,1941,32.76
,,,,,,,1942,24.66
,,,,,,,1943,14.61
,,,,,,,1944,8.28
,,,,,,,1945,5.58
,,,,,,,1946,4.08
,,,,,,,1947,5.76
,,,,,,,1948,13.38
,,,,,,,1949,28.83
,,,,,,,1950,46.32
,,,,,,,1951,57.3
,,,,,,,1952,65.67
,,,,,,,1953,69.21
,,,,,,,1954,66.21
,,,,,,,1955,65.85
,,,,,,,1956,68.28
,,,,,,,1957,72.54
,,,,,,,1958,75.33
,,,,,,,1959,81.48
,,,,,,,1960,86.49
,,,,,,,1961,84.09
,,,,,,,1962,79.05
,,,,,,,1963,65.1
,,,,,,,1964,47.82
,,,,,,,1965,34.59
,,,,,,,1966,26.04
,,,,,,,1967,15.45
,,,,,,,1968,8.73
,,,,,,,1969,8.58
,,,,,,,1970,6.06
,,,,,,,1971,5.88
,,,,,,,1972,8.22
,,,,,,,1973,15.27
,,,,,,,1974,25.08
,,,,,,,1975,38.07
,,,,,,,1976,51.72
,,,,,,,1977,65.55
,,,,,,,1978,72.6
,,,,,,,1979,74.94
,,,,,,,1980,78.39
,,,,,,,1981,83.28
,,,,,,,1982,86.94
,,,,,,,1983,91.2
,,,,,,,1984,93.57
,,,,,,,1985,88.92
,,,,,,,1986,80.43
,,,,,,,1987,66.84
,,,,,,,1988,51.96
,,,,,,,1989,39.66
,,,,,,,1990,30.96
,,,,,,,1991,21.6
,,,,,,,1992,13.98
,,,,,,,1993,8.64
,,,,,,,1994,11.13
,,,,,,,1995,4.08
,,,,,,,1996,6.36
,,,,,,,1997,11.88
,,,,,,,1998,19.5
,,,,,,,1999,29.79
,,,,,,,2000,42.18
,,,,,,,2001,55.11
,,,,,,,2002,70.92
,,,,,,,2003,81.03
,,,,,,,2004,83.1
,,,,,,,2005,82.74
,,,,,,,2006,80.25
,,,,,,,2007,78.54
,,,,,,,2008,75.12
,,,,,,,2009,71.49
,,,,,,,2010,64.08
,,,,,,,2011,55.11
,,,,,,,2012,44.07
,,,,,,,2013,35.13
,,,,,,,2014,27.3
,,,,,,,2015,19.68
,,,,,,,2016,13.41
,,,,,,,2017,4.86
,,,,,,,2018,3.66
,,,,,,,2019,5.25
,,,,,,,2020,12
,,,,,,,2021,24.72
,,,,,,,2022,40.23
,,,,,,,2023,50.37
,,,,,,,2024,57.72
,,,,,,,2025,60.72
,,,,,,,2026,64.29
,,,,,,,2027,76.23
,,,,,,,2028,81.18
,,,,,,,2029,83.58
,,,,,,,2030,81.99
,,,,,,,2031,81.18
,,,,,,,2032,77.82
,,,,,,,2033,73.83
,,,,,,,2034,65.28
,,,,,,,2035,54.36
,,,,,,,2036,41.43
,,,,,,,2037,31.5
,,,,,,,2038,21.96
,,,,,,,2039,13.59
,,,,,,,2040,8.04
,,,,,,,2041,7.47
,,,,,,,2042,5.4
,,,,,,,2043,4.98
,,,,,,,2044,7.38
,,,,,,,2045,13.29
,,,,,,,2046,21.81
,,,,,,,2047,32.94
,,,,,,,2048,45
,,,,,,,2049,56.85
,,,,,,,2050,63.06
,,,,,,,2051,65.04
,,,,,,,2052,67.86
,,,,,,,2053,72.21
