Time_Index,Nuclear_1,Hydro_Res_1,Hydro_RoR_1,PV_1_0,Wind_1_0,Wind_1_1,Wind_1_2,Nuclear_2,Hydro_Res_2,Hydro_RoR_2,PV_2_0,Wind_2_0,Wind_2_1,Wind_2_2,Nuclear_3,Hydro_Res_3,Hydro_RoR_3,PV_3_0,Wind_3_0,Wind_3_1,Wind_3_2,Nuclear_4,PV_4_0,Wind_4_0,Wind_4_1,Wind_4_2,Nuclear_5,Hydro_Res_5,Hydro_RoR_5,PV_5_0,Wind_5_0,Wind_5_1,Wind_5_2,Nuclear_6,Hydro_Res_6,Hydro_RoR_6,PV_6_0,Wind_6_0,Wind_6_1,Wind_6_2,Hydro_Can,CCGT_1,CCGT_2,CCGT_3,CCGT_4,CCGT_5,CCGT_6,OCGT_F_1,OCGT_F_2,OCGT_F_3,OCGT_F_4,OCGT_F_5,OCGT_F_6,CCGT_CCS_1,CCGT_CCS_2,CCGT_CCS_3,CCGT_CCS_4,CCGT_CCS_5,CCGT_CCS_6,Wind_offshore_2,Wind_offshore_4,PHS_1,PHS_2,PHS_3,PHS_5,PHS_6,Storage_bat_1,Storage_bat_2,Storage_bat_3,Storage_bat_4,Storage_bat_5,Storage_bat_6,PV_Distr_2,PV_Distr_3,PV_Distr_4,PV_Distr_5,PV_Distr_6
1888,1,0.3849447727831477,0.6693395714156763,0.4382894957056033,0.6766894977403632,0.5185077565890903,0.41777570541968295,1,0.366979958835592,0.3833273254357415,0.4487352806562384,0.6389341040418399,0.4223237824484896,0.38212684752029136,1,0.3063604255015009,0.3775672307594615,0.5289055489204343,0.5598502931227016,0.5445856799317972,0.4574705140958874,1,0.5921798868062789,0.7559004034561807,0.7185154522765471,0.7152643333705684,1,0.5624344830379043,0.4733819739595795,0.33315382935728954,0.5660466731257698,0.4469547827842819,0.4031949680707311,1,0.7878015374582518,0.40007599796898496,0.42144870717162103,0.3260977821158723,0.22722880727499856,0.2693541975804625,0.4665189202982937,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8485152339230985,0.812335595564317,1,1,1,1,1,1,1,1,1,1,1,0.11380797793487578,0.03248559343997188,0.05763234995539751,0.03771251448656877,0.01684208987707441
1889,1,0.3849447727831477,0.6693395714156763,0.05534141684549649,0.7286802414443728,0.596735177408168,0.4509096890191925,1,0.366979958835592,0.3833273254357415,0.1151500214659926,0.5364516283021892,0.334766537028754,0.2803942661799528,1,0.3063604255015009,0.3775672307594615,0.16060858770538652,0.4329613938373333,0.3715695830015868,0.29081558272478075,1,0.17470358241391187,0.7361739372843946,0.6864743966702328,0.6104009772011838,1,0.5624344830379043,0.4733819739595795,0.13750054605203518,0.4082000687838818,0.29369424309998143,0.2502790050578025,1,0.7878015374582518,0.40007599796898496,0.14136554751909616,0.24117407305316585,0.16176524838114992,0.1862717717705191,0.4665189202982937,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8354992237616219,0.7846147200630242,1,1,1,1,1,1,1,1,1,1,1,0.041155285613992135,0.013262382174720005,0.023514902427979302,0.017159869516832387,0.01
1890,1,0.3849447727831477,0.6693395714156763,0.0,0.7527526107812643,0.6365375898084558,0.4742267232756895,1,0.366979958835592,0.3833273254357415,0.0,0.5497902961886887,0.3162518272115786,0.252903717110168,1,0.3063604255015009,0.3775672307594615,0.0,0.4631919675755697,0.44502836362952186,0.4017822617060398,1,0.0,0.7096935539265913,0.7164634575467912,0.6784305246517985,1,0.5624344830379043,0.4733819739595795,0.0,0.3947924567457979,0.2868493258016862,0.21934049968499936,1,0.7878015374582518,0.40007599796898496,0.0,0.2745140883023524,0.1834152825412209,0.17964455833542306,0.4665189202982937,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7728972592549047,0.6946273527693195,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0
1891,1,0.3849447727831477,0.6693395714156763,0.0,0.7417425806690001,0.6216641362902893,0.4596433267598904,1,0.366979958835592,0.3833273254357415,0.0,0.5190340742272697,0.2878478068332662,0.1922040458228568,1,0.3063604255015009,0.3775672307594615,0.0,0.5137092081947334,0.4394572614667856,0.4651524682891186,1,0.0,0.651121116773165,0.6735296308916421,0.6249256592024197,1,0.5624344830379043,0.4733819739595795,0.0,0.35745053727120657,0.2367203176971759,0.1790515257754324,1,0.7878015374582518,0.40007599796898496,0.0,0.32634140455805594,0.21656956862242147,0.17916772666488212,0.4665189202982937,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6724818816057284,0.5934466377610401,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0
1892,1,0.3849447727831477,0.6693395714156763,0.0,0.7258784953735888,0.5919430319099365,0.4219690325483615,1,0.366979958835592,0.3833273254357415,0.0,0.4579815253197582,0.23960606347973945,0.13548257054250645,1,0.3063604255015009,0.3775672307594615,0.0,0.5048146460220169,0.3963452853687935,0.3735219709120479,1,0.0,0.5310979925963477,0.5668878036030334,0.4458989387038088,1,0.5624344830379043,0.4733819739595795,0.0,0.3121409658396932,0.1704447902725761,0.11540512791104653,1,0.7878015374582518,0.40007599796898496,0.0,0.3725153725474111,0.2446369547177344,0.1846044162894483,0.4665189202982937,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5224541878985203,0.42369402126740185,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0
1893,1,0.3849447727831477,0.6693395714156763,0.0,0.6926168914649651,0.5418468071954798,0.36712452326235,1,0.366979958835592,0.3833273254357415,0.0,0.3960751548860823,0.18518796207784166,0.11039032411449526,1,0.3063604255015009,0.3775672307594615,0.0,0.4417206770904015,0.3230739934679064,0.2445671875951476,1,0.0,0.3882670197706929,0.4223377518859767,0.2929968730482861,1,0.5624344830379043,0.4733819739595795,0.0,0.28001580080813365,0.13900417426469835,0.0888192674029384,1,0.7878015374582518,0.40007599796898496,0.0,0.4210043041902733,0.27591519092653005,0.19058451379383992,0.4665189202982937,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3926167674829803,0.2656872714134351,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0
1894,1,0.3849447727831477,0.6693395714156763,0.0,0.6462969696689791,0.4893830870623847,0.31875167432344703,1,0.366979958835592,0.3833273254357415,0.0,0.3219910908482067,0.14227073298806905,0.0900156331388481,1,0.3063604255015009,0.3775672307594615,0.0,0.3282806083705816,0.1812802954510741,0.1428185287259413,1,0.0,0.3582841601584281,0.3689420643159553,0.3982996159029503,1,0.5624344830379043,0.4733819739595795,0.0,0.2390262611180025,0.11084712432897444,0.07836448812274151,1,0.7878015374582518,0.40007599796898496,0.0,0.4545141245346431,0.31026506533560994,0.19691349180034207,0.4665189202982937,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2936517566127437,0.1722050647288314,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0
1895,1,0.3849447727831477,0.6693395714156763,0.0,0.6081810985790757,0.4449125249604576,0.2847308835152757,1,0.366979958835592,0.3833273254357415,0.0,0.2551334858731547,0.1030129226893383,0.06722595563775169,1,0.3063604255015009,0.3775672307594615,0.0,0.20631795264848785,0.09678793553530406,0.08093772189636605,1,0.0,0.3172558796299658,0.30749029310955,0.251908721918698,1,0.5624344830379043,0.4733819739595795,0.0,0.2565471329430671,0.1179936244492686,0.07626552803742234,1,0.7878015374582518,0.40007599796898496,0.0,0.4986097792219468,0.34330831541896845,0.2236443426727049,0.4665189202982937,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.20751444060692725,0.1380210320755993,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0
1896,1,0.3849447727831477,0.6693395714156763,0.0,0.5674753838661041,0.400160425106708,0.2645930652775971,1,0.366979958835592,0.3833273254357415,0.0,0.20814195756187198,0.08084099168681988,0.04676945030096336,1,0.3063604255015009,0.3775672307594615,0.0,0.15318138512163126,0.08874891893699208,0.04194416791582358,1,0.0,0.2766756454918624,0.2956049859461126,0.2660118900241917,1,0.5624344830379043,0.4733819739595795,0.0,0.2975276549879796,0.13658454846051954,0.07660706070386637,1,0.7878015374582518,0.40007599796898496,0.0,0.5565018465757496,0.3681378971761711,0.2572481983739343,0.4665189202982937,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.14322024705813285,0.175470875867013,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0
1897,1,0.3849447727831477,0.6693395714156763,0.0,0.5145266578478197,0.3560274587488135,0.2345926999687165,1,0.366979958835592,0.3833273254357415,0.0,0.18277148892706527,0.0816624411143241,0.044321215665335714,1,0.3063604255015009,0.3775672307594615,0.0,0.17223451313103988,0.10890713200449027,0.09563017511296452,1,0.0,0.3157527754605422,0.26833379816831104,0.2809664097218246,1,0.5624344830379043,0.4733819739595795,0.0,0.35115370431142745,0.189042660921462,0.10198569940392573,1,0.7878015374582518,0.40007599796898496,0.0,0.6119904508810947,0.4057504173020474,0.3016430575749952,0.4665189202982937,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.10250391684656493,0.2390072704236954,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0
1898,1,0.3849447727831477,0.6693395714156763,0.0,0.4514296432072935,0.3126410727231148,0.18615900654166773,1,0.366979958835592,0.3833273254357415,0.0,0.17300692074262902,0.10395765194540237,0.04792695125778837,1,0.3063604255015009,0.3775672307594615,0.0,0.2112437461107725,0.15565667988014453,0.1159473249288445,1,0.0,0.3902786693993465,0.31162644870910194,0.4393075376520139,1,0.5624344830379043,0.4733819739595795,0.0,0.4464250751694721,0.2473258167424156,0.13514198754583615,1,0.7878015374582518,0.40007599796898496,0.0,0.6626502197005237,0.4410235729495256,0.3483967915175408,0.4665189202982937,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.07911776292145305,0.3455609634398377,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0
1899,1,0.3849447727831477,0.6693395714156763,0.0,0.3730167744793955,0.2516442054066612,0.13181532892814654,1,0.366979958835592,0.3833273254357415,0.0,0.17452237834321102,0.13449697779264794,0.05584684281026659,1,0.3063604255015009,0.3775672307594615,0.0,0.3224676450384165,0.247443367812442,0.2173737731769368,1,0.0,0.6045194157259912,0.5483200325578323,0.6485299079085167,1,0.5624344830379043,0.4733819739595795,0.0,0.5352542918766892,0.330145618732111,0.17028924533935286,1,0.7878015374582518,0.40007599796898496,0.0,0.6972939883122525,0.4698396629500077,0.3966994177988637,0.4665189202982937,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.06372086802738006,0.530913843963139,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0
1900,1,0.3849447727831477,0.6693395714156763,0.0,0.2890271958362439,0.1918416548243721,0.08756574311446308,1,0.366979958835592,0.3833273254357415,0.0,0.2114847806468612,0.1593831775114599,0.06290618546160327,1,0.3063604255015009,0.3775672307594615,0.0,0.4761629732184858,0.3666263320032195,0.3218021320652024,1,0.0,0.7525353662890693,0.7140330870386671,0.7829638166400597,1,0.5624344830379043,0.4733819739595795,0.0,0.5751331303331378,0.3949574516681577,0.18805229104263693,1,0.7878015374582518,0.40007599796898496,0.0,0.7194337912340951,0.491336554553997,0.42251168345381296,0.4665189202982937,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.09058866124790026,0.7436358878373399,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0
1901,1,0.3849447727831477,0.6693395714156763,0.0,0.22264318521488907,0.13810980784453744,0.048562827176866524,1,0.366979958835592,0.3833273254357415,0.0,0.2769189223401177,0.1944665425490704,0.07444810818980795,1,0.3063604255015009,0.3775672307594615,0.0,0.5746269265207091,0.4587745029920928,0.3832679323309721,1,0.0,0.8008461077092475,0.7583500568543414,0.8079878129057547,1,0.5624344830379043,0.4733819739595795,0.0,0.5959673765903741,0.4213768455538832,0.20539812519174,1,0.7878015374582518,0.40007599796898496,0.0,0.7321789033556387,0.5024738660942278,0.4319502190184393,0.4665189202982937,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.16320833277097987,0.8201754385916422,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0
1902,1,0.3849447727831477,0.6693395714156763,0.0,0.1705598413991578,0.0944524807680879,0.024188487008139692,1,0.366979958835592,0.3833273254357415,0.0,0.34122340510478405,0.2301954853985881,0.0910361953591747,1,0.3063604255015009,0.3775672307594615,0.0,0.6689461166473187,0.5226917746335844,0.420571434528454,1,0.0,0.8368992540299096,0.8171835797103113,0.8250653732965987,1,0.5624344830379043,0.4733819739595795,0.0,0.5998829676756561,0.4295140094380273,0.21468483726417886,1,0.7878015374582518,0.40007599796898496,0.0,0.7424318873405131,0.5132738493199913,0.4419846673700612,0.4665189202982937,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2580537749074056,0.847958337714473,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0
1903,1,0.3849447727831477,0.6693395714156763,0.0,0.12353541034584405,0.06420525291729627,0.013978253279388116,1,0.366979958835592,0.3833273254357415,0.0,0.4059578614058441,0.2689083656460287,0.10759320091361617,1,0.3063604255015009,0.3775672307594615,0.0,0.7304725139169496,0.5667141876791824,0.448226539480475,1,0.0,0.8424661260968662,0.8331982063881578,0.8203280543895809,1,0.5624344830379043,0.4733819739595795,0.0,0.5982937405486392,0.4310129411471429,0.2151650324897353,1,0.7878015374582518,0.40007599796898496,0.0,0.7501929775532529,0.5183962787300389,0.4320439534819771,0.4665189202982937,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5022464092053902,0.8499809202685613,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0
1904,1,0.3849447727831477,0.6693395714156763,0.07324622430434219,0.08571479838763134,0.0425517210393135,0.01,1,0.366979958835592,0.3833273254357415,0.013375614603518724,0.4392816847442548,0.2940382280429762,0.12129680875537285,1,0.3063604255015009,0.3775672307594615,0.028650463853271625,0.763119776263446,0.6016646048040961,0.4598229115727278,1,0.0458773610875514,0.8429571426409224,0.8406717355479323,0.8282070214692656,1,0.5624344830379043,0.4733819739595795,0.024157163310384998,0.603220380335187,0.42473416435614736,0.20441330034334584,1,0.7878015374582518,0.40007599796898496,0.01929502745529744,0.7560581583639621,0.5261820871613401,0.4377106141268852,0.4665189202982937,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7571349751207035,0.8500000000000042,1,1,1,1,1,1,1,1,1,1,1,0.01,0.0,0.010044097822983504,0.0,0.0
1905,1,0.3849447727831477,0.6693395714156763,0.2917714705388793,0.05547783574481915,0.028112882060188617,0.01,1,0.366979958835592,0.3833273254357415,0.0877012927640576,0.4385429318592097,0.29770485407623576,0.1298079947011062,1,0.3063604255015009,0.3775672307594615,0.2744883537488376,0.7635972293926943,0.5930163766266976,0.4786133070340908,1,0.30760737609409683,0.8402594107881555,0.8342168027947792,0.7506049907030413,1,0.5624344830379043,0.4733819739595795,0.1881099231242376,0.6085581573139885,0.4109374002153632,0.1938323890674636,1,0.7878015374582518,0.40007599796898496,0.22017776667801173,0.7587470171437555,0.5288386122294713,0.424806966134069,0.4665189202982937,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8356219437750939,0.8500000000000042,1,1,1,1,1,1,1,1,1,1,1,0.02694136851792547,0.01775911649377895,0.037199023598007176,0.025620159561032137,0.01
1906,1,0.3849447727831477,0.6693395714156763,0.3987853163921593,0.03272106141853254,0.011176410784915656,0.0,1,0.366979958835592,0.3833273254357415,0.17626139875591207,0.3802247693085822,0.2390707313607185,0.10155347994511456,1,0.3063604255015009,0.3775672307594615,0.5936359218457057,0.7011835751723356,0.5097076487636243,0.3688126702916842,1,0.5540650770230194,0.7806782920218311,0.7568269308282175,0.5986718613406747,1,0.5624344830379043,0.4733819739595795,0.36336105387001694,0.5645198275174417,0.33563309696101984,0.1570451770635045,1,0.7878015374582518,0.40007599796898496,0.43537066880873976,0.7374177228928438,0.4923110554719797,0.3735960342176907,0.4665189202982937,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8478481094082613,0.8493046217925604,1,1,1,1,1,1,1,1,1,1,1,0.05755640601681361,0.04452214235940026,0.07435527971501292,0.0522206056214154,0.021399919931385042
1907,1,0.3849447727831477,0.6693395714156763,0.4322790782124247,0.031040221057038117,0.01,0.01,1,0.366979958835592,0.3833273254357415,0.2666171851737585,0.3053339385642385,0.17791125585124667,0.075890999697168,1,0.3063604255015009,0.3775672307594615,0.5910790452236102,0.524476518799556,0.3461433304027251,0.2379231127801676,1,0.6232308153943554,0.674409951111054,0.6076629586003588,0.3669748344745272,1,0.5624344830379043,0.4733819739595795,0.4451711171572384,0.4983599831695971,0.2465818057537745,0.10202547875650858,1,0.7878015374582518,0.40007599796898496,0.4637986532367458,0.7072797450805083,0.449700479471525,0.3517580469052113,0.4665189202982937,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8498114180472536,0.8459978379940917,1,1,1,1,1,1,1,1,1,1,1,0.11239361655430499,0.05958873166002648,0.09329246865075444,0.07292874757956355,0.030022850976097762
1908,1,0.3849447727831477,0.6693395714156763,0.4150459785816443,0.044142493967632215,0.014803180754680753,0.0100122330791358,1,0.366979958835592,0.3833273254357415,0.3227848776857539,0.26617980492668364,0.16038609963576672,0.07655740351628162,1,0.3063604255015009,0.3775672307594615,0.5547768973054584,0.42727259480712776,0.3037969415738686,0.2420968461799858,1,0.5544736900740505,0.6397509944198146,0.5459922910761263,0.3255525101804003,1,0.5624344830379043,0.4733819739595795,0.4742749901970178,0.4587983459368325,0.2262215815582028,0.09831014568775584,1,0.7878015374582518,0.40007599796898496,0.4327749031087709,0.6643282592803895,0.3940239383423898,0.3029392925032597,0.4665189202982937,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8499999999999966,0.8454129829686157,1,1,1,1,1,1,1,1,1,1,1,0.15044448068335148,0.06730131669146662,0.10095088152425402,0.08627096262068717,0.03261009427861621
1909,1,0.3849447727831477,0.6693395714156763,0.3951719862835469,0.062253875772792025,0.023074939695030064,0.014651195567613353,1,0.366979958835592,0.3833273254357415,0.3609027245745712,0.2518458876606359,0.15862342083601205,0.07914713335102813,1,0.3063604255015009,0.3775672307594615,0.5558426184708304,0.42067700614406695,0.3277172810727832,0.277204575031868,1,0.5565861804212598,0.6469824176001198,0.5127607731158166,0.30929537791320205,1,0.5624344830379043,0.4733819739595795,0.479220534891276,0.4636123839931746,0.2481286588535107,0.1134087193385357,1,0.7878015374582518,0.40007599796898496,0.41569529899402463,0.6385160154501902,0.3685430310385731,0.2774891532050101,0.4665189202982937,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8483809022147556,0.8430279896363951,1,1,1,1,1,1,1,1,1,1,1,0.1974489576798515,0.06914936559930325,0.11315900175799135,0.08921326873441512,0.03168616518711683
1910,1,0.3849447727831477,0.6693395714156763,0.39170502534163504,0.08595397949062861,0.03644812706984542,0.02273911352390606,1,0.366979958835592,0.3833273254357415,0.3714698033375874,0.25829832131900754,0.16269508175727776,0.08477276587273297,1,0.3063604255015009,0.3775672307594615,0.5994427193324947,0.4212634984234717,0.3446698905779929,0.2856693969601038,1,0.5500823840214691,0.6241903553765523,0.5220056353443154,0.4268964755419417,1,0.5624344830379043,0.4733819739595795,0.5030116661260305,0.484084012841181,0.284259099771117,0.13972480622736633,1,0.7878015374582518,0.40007599796898496,0.41467728119670416,0.6373900874142582,0.3656990097962775,0.2605235119289232,0.4665189202982937,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8477876128376913,0.8439966840071976,1,1,1,1,1,1,1,1,1,1,1,0.19447547386694386,0.06160471040458301,0.10493396640398384,0.08051271048322534,0.028544360088119083
1911,1,0.3849447727831477,0.6693395714156763,0.349003179578522,0.11505463771201925,0.05289240143200213,0.03292248339489505,1,0.366979958835592,0.3833273254357415,0.3355225771904755,0.27289931743963,0.17926861423693166,0.09308294713078748,1,0.3063604255015009,0.3775672307594615,0.6538243167101028,0.4318347452538047,0.3435922507875654,0.3008522657697003,1,0.5203847808322346,0.6347941516198254,0.525512894857311,0.5230698700292428,1,0.5624344830379043,0.4733819739595795,0.4854440607176416,0.5144502965085064,0.3267349977331821,0.17728068877611686,1,0.7878015374582518,0.40007599796898496,0.3806399405129343,0.6640696284687257,0.3901711625734806,0.28428099410086216,0.4665189202982937,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8481878544415212,0.8484732291298943,1,1,1,1,1,1,1,1,1,1,1,0.14682578420884,0.04906350265306247,0.08583469738437215,0.06239085201982721,0.021721977303457204
1912,1,0.3849447727831477,0.6693395714156763,0.15038450376845322,0.15304203264784308,0.0690274090025347,0.037532760593565806,1,0.366979958835592,0.3833273254357415,0.2265899607132928,0.3194777615996528,0.23613438171283901,0.12834221250333652,1,0.3063604255015009,0.3775672307594615,0.5680713737441226,0.5315774185802977,0.4064690955945201,0.3722714224922434,1,0.5202930837062559,0.6611040686858356,0.5428552857918894,0.6164830880311837,1,0.5624344830379043,0.4733819739595795,0.3256349682101477,0.5865498674063745,0.4273272307607472,0.2571192994705607,1,0.7878015374582518,0.40007599796898496,0.24866193668546016,0.7006258800207901,0.4345623381525613,0.32513015686377844,0.4665189202982937,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8497771035371137,0.8493556081609571,1,1,1,1,1,1,1,1,1,1,1,0.08274183296714502,0.033879867912806776,0.05896188483196145,0.038535320731336455,0.0115006809362575
1913,1,0.3849447727831477,0.6693395714156763,0.012543688617615404,0.22572800357659825,0.12772177004069465,0.07115068711349279,1,0.366979958835592,0.3833273254357415,0.04690315705509632,0.4239886982656378,0.3227755088922995,0.17794329728884473,1,0.3063604255015009,0.3775672307594615,0.15020649172382325,0.7179620064005509,0.572905277614428,0.4951966015207445,1,0.1663317789184103,0.7521406595436251,0.6659971716803817,0.7274663364456188,1,0.5624344830379043,0.4733819739595795,0.0861752579096331,0.6963698234398774,0.5608505651638636,0.3451284549489964,1,0.7878015374582518,0.40007599796898496,0.0978407655850738,0.7578352724646575,0.5085449223497132,0.3975658115606161,0.4665189202982937,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8499716332789853,0.8495317518098523,1,1,1,1,1,1,1,1,1,1,1,0.023845716461285967,0.012040779363038507,0.0232468271670949,0.014086110638950794,0.01
1914,1,0.3849447727831477,0.6693395714156763,0.0,0.27022096524722106,0.16304934186282916,0.08757561823172266,1,0.366979958835592,0.3833273254357415,0.0,0.5061092805663796,0.3704912220648519,0.19549726113263244,1,0.3063604255015009,0.3775672307594615,0.0,0.7909821099800174,0.6965947594573095,0.5903972981138224,1,0.0,0.8169071372275392,0.7976776149169187,0.8335933270501898,1,0.5624344830379043,0.4733819739595795,0.0,0.7569268362744528,0.6287719382375705,0.4143311684822321,1,0.7878015374582518,0.40007599796898496,0.0,0.7926147509763424,0.5785389357245752,0.4667570843188624,0.4665189202982937,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8499835341510742,0.8499070296685316,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0
1915,1,0.3849447727831477,0.6693395714156763,0.0,0.2788737131240118,0.16544171002330146,0.08471239341731959,1,0.366979958835592,0.3833273254357415,0.0,0.5396047268746275,0.3872945426071632,0.20987995451733552,1,0.3063604255015009,0.3775672307594615,0.0,0.8014602321288662,0.7043645397621052,0.5732418582159605,1,0.0,0.824549918376749,0.8225052594428921,0.8466205245333849,1,0.5624344830379043,0.4733819739595795,0.0,0.7706685008944949,0.640102385883361,0.4381345960825653,1,0.7878015374582518,0.40007599796898496,0.0,0.8037719998177719,0.6098824768721021,0.4914832588072306,0.4665189202982937,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8499718626971732,0.8499980353129587,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0
1916,1,0.3849447727831477,0.6693395714156763,0.0,0.19882343017246,0.10746284329044324,0.056523658609773236,1,0.366979958835592,0.3833273254357415,0.0,0.5789105682079321,0.39239465860049294,0.20838045195458213,1,0.3063604255015009,0.3775672307594615,0.0,0.8155594614496552,0.7374796613979326,0.6018215543279014,1,0.0,0.8253680396527131,0.8273337958693661,0.8475384099957852,1,0.5624344830379043,0.4733819739595795,0.0,0.7823292448036834,0.6561280856837325,0.4652986278933683,1,0.7878015374582518,0.40007599796898496,0.0,0.8015450160340423,0.5963715926955475,0.5123052565983586,0.4665189202982937,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8499999999999966,0.8500000000000042,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0
1917,1,0.3849447727831477,0.6693395714156763,0.0,0.20988970448253969,0.11441134774247674,0.060423489314287884,1,0.366979958835592,0.3833273254357415,0.0,0.5854018867289902,0.4091693009557367,0.21757135966752567,1,0.3063604255015009,0.3775672307594615,0.0,0.806205949712558,0.7131705687923651,0.5756578185049931,1,0.0,0.8388215499943932,0.8386077699683219,0.8477476314676293,1,0.5624344830379043,0.4733819739595795,0.0,0.7786077677388088,0.6492329287339131,0.4967151937078458,1,0.7878015374582518,0.40007599796898496,0.0,0.8047752495651308,0.6218075937180592,0.5258317109749021,0.4665189202982937,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8499999999999966,0.8500000000000042,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0
1918,1,0.3849447727831477,0.6693395714156763,0.0,0.2239265545272796,0.1200010286149728,0.06751050363564234,1,0.366979958835592,0.3833273254357415,0.0,0.5837897221885202,0.4185949075733688,0.22340233454831387,1,0.3063604255015009,0.3775672307594615,0.0,0.8029108027792429,0.7027233166749436,0.5622727495748691,1,0.0,0.8435533113763987,0.8426437118511891,0.8466319227594535,1,0.5624344830379043,0.4733819739595795,0.0,0.7787908807264673,0.6485090649116134,0.5258762277310864,1,0.7878015374582518,0.40007599796898496,0.0,0.8077511115851506,0.637216309721212,0.5351687813345618,0.4665189202982937,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8499999999999966,0.8500000000000042,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0
1919,1,0.3849447727831477,0.6693395714156763,0.0,0.2368023425535277,0.1273200718786794,0.07022761980883317,1,0.366979958835592,0.3833273254357415,0.0,0.5876987113045999,0.4321458844221383,0.23809376749602176,1,0.3063604255015009,0.3775672307594615,0.0,0.8041860333370869,0.7075783834875474,0.5501104365109318,1,0.0,0.8454517301123572,0.8432731669803228,0.837948251632844,1,0.5624344830379043,0.4733819739595795,0.0,0.7803739715792525,0.6453572541183225,0.5355950791092776,1,0.7878015374582518,0.40007599796898496,0.0,0.8120465942405756,0.6357153076203487,0.5459964643103501,0.4665189202982937,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8499999999999966,0.8500000000000042,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0
