Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_Tonne,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_CO2_tonne_per_hr_z1,Load_CO2_tonne_per_hr_z2,Load_CO2_tonne_per_hr_z3,Load_CO2_tonne_per_hr_z4,Load_CO2_tonne_per_hr_z5,Load_CO2_tonne_per_hr_z6,Load_CO2_tonne_per_hr_z7
,,,,,,,2517,0.942583143,0.366905439,2.261944407,6.763729634,0.484860936,1.68464769,6.053408598
,,,,,,,2518,6.122348842,1.335082173,10.97278752,3.335749158,3.863387943,10.18056406,6.413483513
,,,,,,,2519,3.801956253,10.96291369,6.856123709,0.246626928,8.300851231,8.908050803,4.079523253
,,,,,,,2520,5.126028454,11.14575708,5.147277295,8.656283543,7.2835176,1.010210287,1.329151084
,,,,,,,2521,2.391404957,8.025698288,6.095584453,0.531396256,11.0655384,0.584798486,1.202707209
,,,,,,,2522,7.779354059,7.783100195,7.017093368,11.00182798,1.972375719,2.941447617,6.562118452
,,,,,,,2523,8.304303381,7.050937123,9.582284974,1.931757841,6.423066004,8.229758261,8.729119641
,,,,,,,2524,5.494409163,0.293171619,0.491778344,2.663662958,11.10015631,7.665190956,4.886291902
,,,,,,,2525,9.847762329,0.761711712,8.765992694,10.62729678,7.97964059,3.112812867,3.867922647
,,,,,,,2526,5.332529837,10.5258256,4.616327435,7.150616173,8.086981697,10.24215202,7.795784073
,,,,,,,2527,6.553973133,1.039837663,2.436765167,7.676907654,8.197620275,8.463845175,5.848310933
,,,,,,,2528,1.187070072,1.328627086,9.36868854,8.559741004,8.59287873,4.397335614,9.163151388
,,,,,,,2529,3.21081389,3.043692465,6.414888048,5.395248274,9.138591185,8.022487051,1.608819163
,,,,,,,2530,2.038258358,0.580254005,9.807627335,2.941773005,5.730908139,9.083127572,1.854203215
,,,,,,,2531,5.395993696,10.46611782,0.214018971,3.995956428,6.298984849,0.800895094,2.013817374
,,,,,,,2532,0.941466589,8.662702306,7.399887804,8.997494855,5.085963431,8.950668943,8.793840884
,,,,,,,2533,5.270284471,10.41837851,2.525493891,6.563736219,1.276598507,7.394695316,3.80918092
,,,,,,,2534,2.170949723,7.384241939,2.490436172,9.092779971,4.238483356,7.95438809,5.442036658
,,,,,,,2535,6.261369104,4.092894268,2.866651929,2.672846425,0.59046327,2.266416333,9.660357075
,,,,,,,2536,2.094041817,7.782337975,2.433962072,5.083249418,9.369326049,7.17225585,3.259937496
,,,,,,,2537,2.104290395,0.894358403,4.42693916,0.145749633,6.002972747,10.12136393,2.651722629
,,,,,,,2538,2.588382521,0.952038569,6.461168915,8.505358539,9.372196936,10.47861533,4.033223332
,,,,,,,2539,9.325200389,4.029041145,10.58833224,3.045313507,6.635849318,1.16541246,0.578485635
,,,,,,,2540,5.453813905,0.394746746,3.030210173,6.690906693,6.959544316,9.161246198,8.955130343
,,,,,,,2541,9.626261955,0.636390909,4.632700244,9.271455228,4.034970247,10.22948685,5.564447088
,,,,,,,2542,7.647606432,1.304413972,0.912374117,5.911382791,6.484839514,9.259496474,3.892385746
,,,,,,,2543,0.816269322,1.41992282,11.10401173,0.756766623,5.368993048,6.916676403,4.57132092
,,,,,,,2544,3.519423064,7.63445732,0.823589371,10.10763619,6.04458262,5.537157656,6.584756226
,,,,,,,2545,5.031977051,8.510216615,5.824650511,10.28671499,0.367686081,5.909855273,2.324771462
,,,,,,,2546,5.480591574,6.642817335,9.129890261,1.158597464,9.835908758,4.605745267,9.416065871
,,,,,,,2547,0.71342789,8.464748743,5.083303777,4.381364044,1.981849471,9.446603651,6.516214864
,,,,,,,2548,3.250280326,5.925524747,5.786272633,9.457310665,0.503639119,8.642848162,2.121402447
,,,,,,,2549,5.895413671,9.107175149,2.891302827,8.727910168,6.413294978,0.768052604,4.550075045
,,,,,,,2550,9.25166479,9.565996094,3.010500191,0.651409898,5.414680259,4.899639069,8.428790688
,,,,,,,2551,5.747147127,8.744621746,3.627780998,4.244833637,3.614331373,4.446001153,0.58921178
,,,,,,,2552,2.415000243,7.18968441,2.376315735,3.068662132,8.330443362,6.494279904,0.777587195
,,,,,,,2553,9.526992648,3.458612394,2.02401998,8.694976411,7.219645806,0.088983629,9.832815575
,,,,,,,2554,0.725752185,5.781319999,7.707006125,10.78386286,2.09395563,9.030690888,11.14768482
,,,,,,,2555,4.484857265,4.878352768,1.980329478,3.63611473,7.791267479,3.656122857,6.095750258
,,,,,,,2556,0.945287297,5.596776914,10.7300158,2.897506676,1.709333808,11.00157603,7.429224794
,,,,,,,2557,7.1509606,10.14848931,1.68612795,7.911993851,9.382435587,0.953314817,7.297003365
,,,,,,,2558,10.10197195,2.265344239,0.99319734,10.15393666,5.37057883,3.795232689,4.283275126
,,,,,,,2559,5.493023309,7.675011962,4.78292737,4.63799301,6.881757193,3.993071064,9.241039835
,,,,,,,2560,1.133556281,4.003163795,9.578100467,3.710936461,4.723122535,9.749932278,8.244561252
,,,,,,,2561,7.16080215,1.737347413,5.160594516,2.485437829,4.060094806,4.640000711,4.256975062
,,,,,,,2562,3.271853697,10.99745453,4.184431004,3.258289222,3.952260699,7.828039905,0.246034811
,,,,,,,2563,5.709637209,5.342105854,10.74489524,6.197822141,3.097979606,0.895441831,2.561886991
,,,,,,,2564,10.45028788,7.473007519,10.22166226,6.895892925,1.886625841,10.15431316,11.04452776
,,,,,,,2565,1.863112909,4.262973709,1.969135036,9.257083571,9.908900081,9.018684651,2.60529527
,,,,,,,2566,10.05035209,0.787354481,0.089179233,7.848622232,2.534803599,9.394854271,1.909339227
,,,,,,,2567,0.658877315,8.745866762,5.962244357,7.003529704,6.259001761,1.564031001,10.31568068
,,,,,,,2568,0.866093912,11.12263928,7.86550192,1.153589135,4.835024388,2.108440186,0.421964543
,,,,,,,2569,0.012396421,2.245358831,8.537985958,6.984252137,2.047018419,0.339528116,4.283414719
,,,,,,,2570,7.594656186,4.964148334,2.607102481,2.214915427,5.935064922,8.517819403,0.613038452
,,,,,,,2571,10.8905222,2.964382931,3.283231863,10.35790395,10.83074145,8.37687776,0.45559055
,,,,,,,2572,8.808110961,4.332288763,9.167934909,2.063950895,5.358138661,2.74663943,10.16056348
,,,,,,,2573,1.94545167,8.971600453,6.173392297,7.343708987,6.855788568,0.008686927,0.075943439
,,,,,,,2574,0.407609791,8.273647803,0.924678418,9.43544448,3.406009091,9.145153699,5.272585667
,,,,,,,2575,6.604868813,1.228828984,1.538331522,4.884356385,6.085954049,6.377254969,0.577715648
,,,,,,,2576,10.45333783,5.137071141,11.04312083,6.006790272,9.505824361,0.03326782,1.167810654
,,,,,,,2577,7.742698443,4.808414616,3.092439059,9.356601265,1.39506635,10.49813857,9.461748801
,,,,,,,2578,10.39665458,3.84574662,0.401178248,3.60223479,8.318893605,4.844103417,0.156483078
,,,,,,,2579,2.786672703,1.560140117,9.292087588,5.276909031,7.710901122,7.202882026,10.40461897
,,,,,,,2580,4.065570257,11.04360199,8.898603749,9.243204774,10.45097463,2.823153952,4.517599158
,,,,,,,2581,10.63835848,4.622113184,10.8043007,8.929893288,7.954454709,6.59915418,3.691564652
,,,,,,,2582,10.65082562,4.689416749,2.592923426,10.6091725,1.175231624,2.650107162,9.444456439
,,,,,,,2583,0.365406168,7.802807058,10.12458999,0.650915207,5.793367857,5.069001725,5.15869679
,,,,,,,2584,4.668913598,1.211829753,8.16976796,8.608960989,3.066472645,6.024980111,4.602514089
,,,,,,,2585,7.239073836,8.278128269,1.007045273,10.82776518,2.451480675,1.934422312,4.108062373
,,,,,,,2586,10.4944237,2.214125215,4.076736967,8.730101998,0.097006894,5.604916786,4.792518027
,,,,,,,2587,3.496562757,9.677459235,6.750871617,1.264624433,2.394103971,4.097066643,6.255020664
,,,,,,,2588,5.310680746,7.876668912,10.13992962,3.446827989,9.018018841,2.292482641,4.116343712
,,,,,,,2589,6.710856779,9.436858337,6.055869679,5.279401316,6.131610888,8.783097326,10.29927474
,,,,,,,2590,1.759752119,3.025812297,5.019918359,3.209391051,1.313704072,10.24900385,7.604911968
,,,,,,,2591,3.173098545,4.93021703,2.549746163,0.956330437,7.32498246,10.38102715,1.788379955
,,,,,,,2592,9.917291726,9.533213331,4.102658797,9.436089177,9.988479812,7.123618111,3.718527068
,,,,,,,2593,8.492265718,8.750466286,1.784135308,3.155079703,2.604998035,2.858098958,3.014162943
,,,,,,,2594,0.704744867,0.666079104,9.421401295,6.55653658,5.990789811,2.03873531,1.317541197
,,,,,,,2595,8.435176891,6.393481746,0.344125748,9.394997529,1.893127243,7.651238283,10.00520817
,,,,,,,2596,1.411370723,5.803525726,5.783944485,1.175957816,1.297855084,10.59502914,10.49014085
,,,,,,,2597,5.780278928,0.204495384,8.646498059,10.70515857,2.491319804,10.5011406,8.840654521
,,,,,,,2598,0.519464922,1.377287318,4.539207592,3.841535595,6.351500724,8.727069789,7.83695374
,,,,,,,2599,3.402117208,6.383215255,8.736801041,7.860578199,5.64774134,2.642401888,9.946079415
,,,,,,,2600,8.368760269,1.630613562,2.287920804,3.936609223,7.374894133,0.957558774,0.766632712
,,,,,,,2601,4.570446387,8.145202136,4.916232984,10.30416,0.929890602,9.300413044,8.253839818
,,,,,,,2602,2.459722812,1.167515729,4.644957108,9.896100821,1.182246685,7.01294459,1.817056286
,,,,,,,2603,7.328536674,8.655729626,2.650298491,2.41664797,6.534552528,4.735815712,6.172642913
,,,,,,,2604,2.490052829,3.196970007,5.144274335,2.064003254,8.771620017,1.553791165,8.699305714
,,,,,,,2605,1.569495904,2.977173538,8.689914507,7.769986828,2.330021759,1.708747754,2.796123952
,,,,,,,2606,2.155651064,6.882070656,6.363892301,4.042063116,1.074797136,5.622244068,5.194905442
,,,,,,,2607,1.480011793,1.105078572,8.543385094,3.073604693,1.835181377,5.193481749,0.247858657
,,,,,,,2608,1.792936643,10.12288023,0.190038543,5.945273277,6.524065436,4.235869017,8.36445355
,,,,,,,2609,6.122032605,3.639626229,5.863578402,9.564081036,4.275301011,9.056100659,0.905649586
,,,,,,,2610,3.362534403,4.617766678,7.0264305,7.875237613,9.952242343,4.768833841,4.565413096
,,,,,,,2611,6.064131811,9.385007998,1.436426202,6.577062859,6.278047131,1.024117518,6.438115641
,,,,,,,2612,1.158256601,4.556515434,0.026372585,0.151336124,8.054572311,5.222531615,8.235094557
,,,,,,,2613,2.790749511,8.532719129,5.604667672,10.03847539,8.836434676,9.359947742,6.978847802
,,,,,,,2614,5.898445817,10.43353217,10.57846041,1.002353897,0.053312292,0.236694997,6.364200966
,,,,,,,2615,1.900475919,9.612306989,0.030322259,10.91566722,9.819960744,11.01410956,2.407950766
,,,,,,,2616,3.285086455,2.521714894,3.167754768,7.26034729,8.543878817,9.177764525,5.298722436
,,,,,,,2617,2.635965339,4.557647011,5.927235962,9.821994349,4.987316853,11.0286214,2.250227349
,,,,,,,2618,6.755600648,9.993902401,9.727799198,1.526318854,4.729960958,0.59605054,10.40786963
,,,,,,,2619,9.284203082,0.996150395,1.561113215,5.747362739,5.448273339,7.330689547,6.131657503
,,,,,,,2620,10.1766994,4.249274563,3.864292042,7.070713155,10.89105078,5.779390571,7.582669194
,,,,,,,2621,8.062333889,6.85406422,7.124129153,11.05134579,0.474366966,8.467037337,6.323381129
,,,,,,,2622,9.985875259,3.355302424,7.994463503,1.967295318,2.287698064,2.990990749,5.029278686
,,,,,,,2623,0.101327773,8.101195752,7.058846908,6.879364884,0.826935379,6.980860947,3.634754116
,,,,,,,2624,7.950449117,3.206878424,0.72591042,8.247171907,10.81488646,8.38893419,9.193018902
,,,,,,,2625,8.516397441,1.713386158,9.865153685,4.362450961,6.76104661,3.657207989,8.706380871
,,,,,,,2626,10.14995027,5.837774255,6.209248595,4.852653292,2.913955069,10.12930619,7.310063058
,,,,,,,2627,3.699213765,7.961954877,0.145364186,9.158237578,11.17246959,5.491337718,9.486125718
,,,,,,,2628,8.512359238,2.164453897,5.256618538,4.909034203,6.023995197,2.101451327,6.661821068
,,,,,,,2629,0.354299404,8.697714546,1.837873708,0.997432087,8.555618109,8.338620441,8.497871555
,,,,,,,2630,4.417773762,7.201014755,10.8664368,7.081461462,0.828320001,0.197482903,2.805997398
,,,,,,,2631,7.226559055,3.318910208,9.016260199,0.614340329,6.431682556,6.754799923,10.61491622
,,,,,,,2632,5.0191817,4.640450539,5.353509638,10.82481496,9.018465237,4.680597914,10.43030159
,,,,,,,2633,1.97192417,0.295497051,0.808870656,10.82303821,9.575565481,8.732608186,7.312218676
,,,,,,,2634,10.44846627,0.779940553,2.819832287,4.134009299,0.288905566,0.32812631,5.655353614
,,,,,,,2635,0.193794566,10.24922156,6.607260598,6.15808654,8.510721302,9.429336032,4.952345177
,,,,,,,2636,11.18926373,4.72792847,1.762754448,8.562333001,4.206973312,9.068974149,9.872316065
,,,,,,,2637,10.13942966,5.356912043,4.565844168,4.42854151,10.92991903,8.964216461,8.363583032
,,,,,,,2638,3.742813687,3.244631748,9.687611183,8.202969237,2.343892032,4.736127959,9.92961678
,,,,,,,2639,7.214705788,2.531267031,9.70856274,4.417604407,9.934860977,8.008470172,10.39642447
,,,,,,,2640,1.580029081,7.633855921,2.067278816,7.184955329,9.933579501,9.996671833,4.24106118
,,,,,,,2641,10.60341449,2.512098287,10.02488127,2.590291433,0.81860229,10.14383827,0.765921414
,,,,,,,2642,5.81725845,10.92174169,7.278023592,1.335856814,2.556926215,3.462618026,9.906631593
,,,,,,,2643,4.808228732,2.146532251,3.870786197,0.839528724,8.234797853,10.47186829,7.337424536
,,,,,,,2644,0.209806556,0.118377763,3.461740365,10.3512253,0.835372099,8.245428012,0.898938465
,,,,,,,2645,10.73441935,10.76201625,10.60688969,10.08963549,9.152503745,2.402260444,5.537376688
,,,,,,,2646,2.824019419,1.12680449,10.69557223,0.858698021,0.488997838,11.00030797,7.434146405
,,,,,,,2647,9.725581791,7.264863855,0.4201416,6.692792337,1.175450157,0.533407604,7.346779125
,,,,,,,2648,4.020994855,1.810534664,5.146363445,0.90249653,10.6009834,9.377560343,6.73865058
,,,,,,,2649,2.669926762,10.16697614,6.854344765,6.455330126,5.383405813,7.177430901,1.351972245
,,,,,,,2650,7.585620802,1.61912571,11.08090725,9.562639993,11.11213835,6.945941824,10.21330642
,,,,,,,2651,2.02020167,0.971374268,1.257941119,7.651852352,0.596910927,7.281841264,6.385690416
,,,,,,,2652,2.141356597,9.687917575,9.729461916,4.844556509,3.204472415,10.11539082,3.52836061
,,,,,,,2653,1.936535076,3.394515593,1.221879222,1.165345141,3.369094592,6.907862775,0.082462372
,,,,,,,2654,8.724739757,6.961586396,3.013849586,0.100717232,3.343951522,1.580578083,3.988732999
,,,,,,,2655,10.56210228,1.113123455,9.173719317,4.995315516,2.673372251,8.033680624,5.492431297
,,,,,,,2656,0.841663811,10.53113417,0.140952217,1.697817274,6.392009516,5.756508521,5.490353853
,,,,,,,2657,4.864759504,2.117193008,7.535428253,5.800895658,7.342695341,6.20069848,5.531256173
,,,,,,,2658,0.508090032,7.880221907,9.935041324,10.60330764,8.695186919,1.283679007,1.891505442
,,,,,,,2659,4.115060031,5.402313935,8.69908842,3.219678125,10.88238991,7.676599958,6.553015279
,,,,,,,2660,6.098303999,2.396731694,9.652461058,5.138699916,0.11797993,1.137009787,4.320888717
,,,,,,,2661,7.233994896,0.344049614,4.200195907,3.530519349,9.644568185,3.343872434,4.547964432
,,,,,,,2662,0.08728457,1.517376749,1.456916635,3.77864548,9.787571657,6.103586063,1.447469071
,,,,,,,2663,4.491319455,8.395342459,6.05877784,4.994711897,5.457461545,0.580654242,2.009062295
,,,,,,,2664,8.959418344,1.122227857,2.14562277,1.656085681,5.428046906,8.986231556,10.46609813
,,,,,,,2665,2.369263178,1.47543305,9.594458883,10.40081024,6.610611934,9.855119765,1.269962452
,,,,,,,2666,8.330944375,8.375294414,7.854601672,8.626885075,8.601570617,0.712244604,1.469493525
,,,,,,,2667,9.717580664,9.361703978,3.170918184,6.422379049,2.93610263,10.83577102,9.303503796
,,,,,,,2668,7.106813058,8.073214607,5.4478256,7.290670323,8.697921509,6.289940743,4.60079642
,,,,,,,2669,10.49426783,2.509952397,0.227622923,0.577449858,4.909955247,4.956435412,0.957487044
,,,,,,,2670,5.021129934,0.461943102,5.570891719,10.99680272,5.065566346,10.8965507,3.361823098
,,,,,,,2671,8.721881618,10.86126597,10.81455584,2.797982538,2.47855552,7.16750061,10.12688541
,,,,,,,2672,0.721198656,0.194118521,10.4094455,2.863499048,0.50667481,4.46974625,7.492084169
,,,,,,,2673,7.606547511,10.7278724,10.48219828,7.338721661,8.899913927,8.92017468,4.409477536
,,,,,,,2674,2.94679756,8.600896617,9.624016002,8.393959345,1.188191176,1.132938904,7.305857884
,,,,,,,2675,4.081425963,0.75102673,4.31877591,4.490190698,7.374309879,8.254459027,8.855936082
,,,,,,,2676,4.745820717,10.04467195,4.694270026,1.383451752,0.309660927,2.068673203,4.954770599
,,,,,,,2677,8.360518377,7.152666444,5.964062408,6.931745616,6.645657583,6.656313723,8.409640633
,,,,,,,2678,10.71582923,11.14505825,1.911092111,5.546608964,7.153781821,0.28472348,0.295513382
,,,,,,,2679,6.38481667,2.227704246,3.76051524,7.690805444,8.398712581,1.169662295,5.285517666
,,,,,,,2680,10.38807056,0.351031152,9.38729686,9.339682755,2.48201089,2.915408863,5.54695413
,,,,,,,2681,3.484635562,4.012085472,2.046299805,7.077859309,0.361437548,6.473366548,0.178322753
,,,,,,,2682,7.175635682,6.514416326,2.139684533,1.314369217,1.29603798,3.274655944,0.656478304
,,,,,,,2683,5.21563897,5.424885709,1.712201402,7.027716383,9.690792512,11.06364832,7.019528562
,,,,,,,2684,9.64855326,3.494279754,7.030708217,6.305152397,10.86533305,0.469995466,8.612820601
,,,,,,,2685,0.469214268,8.041641124,4.168942046,2.429420749,9.654350961,3.596325317,5.246018956
,,,,,,,2686,4.366578668,10.36490038,4.794050239,0.829710995,10.33396015,7.315348683,0.267951726
,,,,,,,2687,4.820657616,3.905465325,9.527374584,0.171989281,3.259999045,8.845200195,8.229135281
,,,,,,,2688,11.18644517,2.432258372,4.31127413,2.016038684,5.599952354,0.644972692,1.167655175
,,,,,,,2689,7.902403254,2.667385779,5.064891926,10.8211467,1.290700574,4.11585703,0.592297388
,,,,,,,2690,3.599365163,10.11584529,8.624292441,8.49952435,8.375022421,2.272534247,0.995325228
,,,,,,,2691,10.19174095,10.01456802,3.198355435,9.719905533,9.086407719,10.813475,4.402733722
,,,,,,,2692,3.529443934,0.866489863,2.043307347,4.821724477,7.977309334,10.37984223,9.438409214
,,,,,,,2693,0.803862706,8.806548485,0.646918658,8.405948647,5.4894604,0.662339652,1.008719601
,,,,,,,2694,6.075875622,7.313873312,3.306528241,9.324701549,8.543830486,0.272817766,2.192644302
,,,,,,,2695,10.11514765,3.686942937,1.205390904,4.957257341,6.282531694,3.87176404,10.09489914
,,,,,,,2696,0.239914606,8.800653023,6.207233568,9.119527801,5.002320044,1.857748766,10.07043519
,,,,,,,2697,6.36425814,0.872049014,3.907857714,8.394325157,4.570263391,5.260598849,1.907491776
,,,,,,,2698,10.67532664,1.128733321,5.136185843,4.61334601,10.25465691,4.484957637,1.445641409
,,,,,,,2699,1.997787679,10.45285021,5.906931298,0.032527763,5.654167513,6.96497352,5.458230219
,,,,,,,2700,5.050364747,3.778579822,8.49217953,4.307410751,10.4548015,0.811670896,1.302926169
,,,,,,,2701,2.363404817,6.790763482,0.321464069,3.416411624,3.632967996,2.673141531,6.152886362
,,,,,,,2702,4.269433895,2.056919069,0.797450375,2.013536453,9.569472881,8.939481627,0.266737973
,,,,,,,2703,2.845697308,5.614987259,8.999034208,9.908647341,5.988819938,0.705754117,7.462739831
,,,,,,,2704,10.56188231,4.399545439,5.998596197,2.655229812,3.962765888,9.881586485,9.057670913
,,,,,,,2705,11.19302939,9.578925224,8.653567969,8.013809836,9.781945231,7.055106024,6.621827305
,,,,,,,2706,3.499976836,9.863798907,10.91701028,6.853338821,1.551897153,2.043025964,5.693694074
,,,,,,,2707,1.878375702,10.90664274,6.006297107,0.507897146,7.465464203,6.429665863,0.752193033
,,,,,,,2708,11.16884427,4.067429794,6.066772745,6.645474307,5.028344872,11.0891608,3.014093372
,,,,,,,2709,6.034107848,7.804372311,10.38175011,5.42402026,5.070320698,6.354210337,3.876752635
,,,,,,,2710,10.29361943,5.599064601,6.798864122,8.926885418,7.079800519,8.335951439,4.472647116
,,,,,,,2711,7.029411335,0.855246699,2.227229882,0.498428379,3.537394699,1.481754869,10.44465363
,,,,,,,2712,8.249847216,3.805243116,10.87485757,1.318993283,7.549012387,0.015182256,0.955233265
,,,,,,,2713,0.521813912,11.00748726,5.382556461,7.092823303,6.92622201,4.877706787,10.6965537
,,,,,,,2714,8.845728651,1.073428549,4.89985821,9.47499916,7.106866815,11.12373262,6.603367301
,,,,,,,2715,2.048013789,3.271554463,1.534321193,8.325528296,7.386303694,0.404117799,10.84230887
,,,,,,,2716,2.93814887,0.852251417,5.555334557,10.46549013,1.672782623,1.149891051,6.738269071
,,,,,,,2717,0.548011401,7.617511436,4.133167431,7.271616686,7.079426008,9.321028871,8.850435004
,,,,,,,2718,0.865013466,9.458429969,10.55172157,5.624895723,3.321300468,0.667910352,4.570528525
,,,,,,,2719,1.157054901,9.757985279,7.446258912,5.878460298,1.649550672,5.317928647,7.64033744
,,,,,,,2720,7.630520008,10.25710253,3.016966495,1.066986421,5.716623075,5.998892785,10.04811223
,,,,,,,2721,6.615195316,10.83739984,8.731379913,2.642336672,8.5550948,5.580415405,10.18093177
,,,,,,,2722,10.02984896,1.386582372,7.284961836,3.700380447,2.110048258,8.126514177,2.191337796
,,,,,,,2723,0.705854006,0.785436765,9.444111337,9.686776017,3.129619957,0.606371385,4.847339592
,,,,,,,2724,0.324716132,4.575301633,1.624149299,8.352650321,0.188209165,9.402694745,6.456594725
,,,,,,,2725,5.790870819,0.811635923,9.056704189,6.470981327,6.558990686,0.6577165,6.847912648
,,,,,,,2726,7.015537196,5.805675009,4.534109147,3.775963753,3.124637841,1.643750014,7.859965181
,,,,,,,2727,0.037537227,5.031333243,6.04648558,0.212690874,0.117578967,10.68911444,6.034942453
,,,,,,,2728,0.315275521,4.844756213,11.16083574,4.4404274,10.56010903,3.319922459,2.860992093
,,,,,,,2729,1.362055596,8.05567295,5.756072544,2.749113154,6.33939219,5.297925162,9.885474164
,,,,,,,2730,10.27613029,0.884453569,1.261250217,7.695792395,10.39260977,2.647512159,7.148780179
,,,,,,,2731,4.762251955,2.860351064,11.07403682,1.663983917,8.521684868,5.912478427,0.268345918
,,,,,,,2732,7.837733611,3.755865349,9.043532636,4.751717317,5.845001868,2.365030844,9.532317497
,,,,,,,2733,7.683794654,4.350269934,8.409016739,4.599255538,8.152446624,1.000879966,10.17476462
,,,,,,,2734,3.777343634,5.210181659,6.741629955,7.885220165,1.582973317,10.02424713,7.36456594
,,,,,,,2735,10.09357852,1.630202419,11.0457687,10.3884918,2.425518597,8.998986699,9.168190054
,,,,,,,2736,3.981433057,7.216042181,5.803231783,9.872363221,6.339186467,8.196471742,10.12753514
,,,,,,,2737,10.33785275,0.226538117,10.04662406,10.13544816,3.829959016,1.200726819,7.726133408
,,,,,,,2738,5.287666298,4.963566164,5.197207332,1.008044173,4.08605885,0.506498538,1.591280529
,,,,,,,2739,8.985834038,6.43207463,3.93656138,1.777411109,3.634090683,2.17671522,1.65226245
,,,,,,,2740,5.888052403,2.437486888,1.585169532,5.410424859,5.788138961,1.020772915,7.83702528
,,,,,,,2741,6.681050063,10.90010393,3.202732337,6.813538097,4.215216046,4.793694929,4.96485748
,,,,,,,2742,0.182170749,2.919918355,8.638063849,3.305010625,0.342432756,1.917568183,8.18778819
,,,,,,,2743,2.969922358,7.057621387,8.500439679,5.172859385,2.23066213,6.281410285,5.707117264
,,,,,,,2744,5.669509994,9.220596394,0.303694507,6.739107188,10.5042112,2.649748479,8.925682486
,,,,,,,2745,3.463094244,9.234721483,5.656116238,0.864942841,1.107442644,10.8585417,10.89682942
,,,,,,,2746,6.266943992,4.89486757,5.190952393,3.7399726,0.419683316,2.742563482,3.341339147
,,,,,,,2747,7.066624926,0.25280338,1.508158298,3.014323106,3.051093632,5.035023036,1.96975346
,,,,,,,2748,8.920286595,7.91846588,1.315263659,8.488719993,9.651109364,2.121296142,4.072888917
,,,,,,,2749,10.82984174,0.49928722,3.65923267,0.872072165,2.235414448,9.90111323,7.446091249
,,,,,,,2750,7.0826625,8.68318875,10.9615256,7.011963443,6.186427053,9.924674689,9.118467855
,,,,,,,2751,0.868665674,9.303566252,0.56608535,3.852091611,7.647694288,4.100546504,5.205888797
,,,,,,,2752,10.0967609,4.104322276,1.046214072,9.599970272,10.02788719,4.000808026,4.390012297
,,,,,,,2753,2.361836636,0.928179758,9.839230229,5.973538529,9.452647901,9.704251863,3.780147701
,,,,,,,2754,1.997597643,4.803528664,4.818164318,3.851972656,6.685275713,5.193023209,2.28057009
,,,,,,,2755,6.434593836,1.074676865,6.169742005,0.458168933,9.32120022,0.739432495,4.26570056
,,,,,,,2756,9.980814103,4.76013764,6.070689251,1.371063534,5.447690721,6.686338557,8.740682741
,,,,,,,2757,6.929395388,6.941786052,2.143292408,1.411285732,10.97226412,4.316774644,0.98882761
,,,,,,,2758,1.313721578,1.093576271,10.95429062,0.620093608,5.243585207,0.463860697,9.2360423
,,,,,,,2759,0.856361568,1.996021802,2.122958765,1.719773301,6.709996605,10.88163856,6.057152546
,,,,,,,2760,2.561808211,10.5017245,9.444360567,6.2087828,4.895385575,0.597324634,4.058219561
,,,,,,,2761,3.626501188,3.317525112,6.287512224,5.164705342,6.092190671,4.880318852,10.84419727
,,,,,,,2762,8.556709374,7.018294954,9.80526265,9.301801087,1.645768254,7.482573589,9.852709661
,,,,,,,2763,2.585548677,6.299577363,3.790781037,2.544712804,4.317324255,5.633671467,10.11191274
,,,,,,,2764,5.569011219,8.606324575,8.699185369,6.966368917,3.835225891,7.764285684,4.927347905
,,,,,,,2765,1.356786952,0.775861873,7.244044945,7.651517673,1.004009119,6.661129771,10.95918649
,,,,,,,2766,5.742622339,3.826416573,9.416541301,0.9376586,9.056166808,5.670546095,1.629569873
,,,,,,,2767,5.054178011,5.404495207,8.811228112,5.58062961,10.66762482,7.984479962,9.847557409
,,,,,,,2768,10.78548417,2.087997494,9.053495923,8.800825345,7.286605923,9.844217237,8.893330362
,,,,,,,2769,8.033071788,2.734952742,0.898026097,2.29090707,10.89919676,5.00495047,3.608989302
,,,,,,,2770,9.619541527,11.16647761,3.382644069,2.088474836,7.897702689,5.738200307,9.971977546
,,,,,,,2771,7.973884081,2.036267341,9.477652546,6.043495958,5.678873169,5.10465029,1.610211673
,,,,,,,2772,5.877066546,0.786022264,5.630086081,11.08982067,5.638304952,5.41444969,5.084170971
,,,,,,,2773,8.824485204,2.689180057,6.889012768,5.282271598,1.625740193,1.788043755,2.043562798
,,,,,,,2774,4.655326622,0.00467247,1.688564612,7.019000096,9.236397848,5.484618331,2.853798439
,,,,,,,2775,8.94634917,2.924812423,0.383716682,8.070200422,8.986773791,2.982669894,5.764833432
,,,,,,,2776,1.624327025,2.327672882,5.927424531,9.088711752,9.201882207,10.81776074,0.167801302
,,,,,,,2777,1.370017032,6.629288914,4.05485629,7.332323452,11.08181862,3.998314848,8.392487629
,,,,,,,2778,5.581294672,2.278109349,0.84535928,9.265953057,4.498505798,4.28044548,0.095050222
,,,,,,,2779,7.709105439,0.427569752,0.139576373,6.746517654,1.927757286,7.52342051,8.773420145
,,,,,,,2780,4.914426588,9.066384464,7.44520885,7.100675989,8.143790068,6.555396088,6.776554029
,,,,,,,2781,10.43212684,0.770540059,9.342921458,4.768965441,0.152440561,7.222678333,1.040748052
