Resource,SE_conventional_hydroelectric_1,SE_hydroelectric_pumped_storage_1,SE_natural_gas_fired_combined_cycle_1,SE_natural_gas_fired_combined_cycle_2,SE_natural_gas_fired_combined_cycle_3,SE_natural_gas_fired_combined_cycle_4,SE_natural_gas_fired_combustion_turbine_1,SE_natural_gas_fired_combustion_turbine_2,SE_nuclear_1,SE_nuclear_2,SE_small_hydroelectric_1,SE_solar_photovoltaic_1,SE_naturalgas_ccccsavgcf_conservative_0,SE_naturalgas_ccavgcf_moderate_0,SE_naturalgas_ctavgcf_moderate_0,SE_battery_moderate_0,SE_nuclear_mid_0,SE_utilitypv_class1_moderate_70_0_2_1,SE_utilitypv_class1_moderate_70_0_2_2,SE_utilitypv_class1_moderate_70_0_2_3,SE_utilitypv_class1_moderate_70_0_2_4,SE_utilitypv_class1_moderate_70_0_2_5,SE_utilitypv_class1_moderate_70_0_2_6,SE_utilitypv_class1_moderate_70_0_2_7,SE_utilitypv_class1_moderate_70_0_2_8,SE_landbasedwind_class4_moderate_70_1,SE_landbasedwind_class4_moderate_70_2,SE_landbasedwind_class4_moderate_70_3,SE_landbasedwind_class4_moderate_70_4,SE_landbasedwind_class4_moderate_70_5,SE_landbasedwind_class4_moderate_70_6,SE_landbasedwind_class4_moderate_70_7,SE_landbasedwind_class4_moderate_70_8,Total
t97,0.0,0.0,9.000239729635406e-9,2.1275746801440568e-8,1.121374628015963e-8,4.9302923461737155e-9,1.1993800881152292e-8,6.378631759745421e-8,8.811184073418478e-11,9.061015092723432e-11,0.0,0.0,3.9374206608954245e-9,5.8333383360436246e-9,7.249213025940615e-9,0.0,9.031264255121944e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.394891502931081e-7
t98,0.0,0.0,8.856872846912321e-9,2.165637046873285e-8,1.1039303190405738e-8,4.944456261505389e-9,1.2144760758761113e-8,6.543857853834133e-8,8.859324643439682e-11,9.149334726026024e-11,0.0,0.0,3.8517709369216055e-9,5.5123169997705485e-9,7.434032144872197e-9,0.0,9.128063923249228e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4114982937915024e-7
t99,0.0,0.0,8.656678738997064e-9,2.2052892357784994e-8,1.1005905376372008e-8,4.986889334857255e-9,1.2331004671582878e-8,6.714828176233799e-8,8.924511235379228e-11,9.239169158419088e-11,0.0,0.0,3.8365475976727815e-9,5.32587827809366e-9,8.302056958645878e-9,0.0,9.221730488709875e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.439199891851696e-7
t100,0.0,0.0,8.473723588717837e-9,2.2570160895238195e-8,1.0996658059330773e-8,5.061680145437013e-9,1.2558886508489373e-8,6.885704758027435e-8,9.000848399023411e-11,9.327311890657835e-11,0.0,0.0,3.901561642652711e-9,5.265728554336644e-9,7.130440762549239e-9,0.0,9.336651593769478e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4509253585586064e-7
t101,0.0,0.0,8.308937418764945e-9,2.322098462429117e-8,1.1052592463562248e-8,5.177588777279026e-9,1.284256360764707e-8,7.053320372144322e-8,9.105818209556577e-11,9.41854160777874e-11,0.0,0.0,4.035045032060674e-9,5.323498051849091e-9,7.545623625914721e-9,0.0,9.432401560474713e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4831960493659026e-7
t102,0.0,0.0,1.166713920643733e-8,3.493571388445797e-8,3.014278720820433e-8,6.197706989047741e-9,1.4305365342738219e-8,7.593628228239199e-8,9.281831605382493e-11,9.607614150823327e-11,0.0,0.0,4.83159812260664e-9,7.2932774737179824e-9,8.900234409662861e-9,0.0,9.544643209450045e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9449444580892162e-7
t103,0.0,0.0,1.917140565635492e-8,6.940458757962755e-8,35.10617122988396,7.849391808090047e-9,1.623780153134309e-8,8.242517635918782e-8,9.49186446243053e-11,9.802120320708057e-11,0.0,0.0,6.181917629069968e-9,1.1729609882024696e-8,8.022546455693786e-9,0.0,9.646357091305259e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.106171451195806
t104,0.0,0.0,1.0676342462385656e-8,3.053348336847498e-8,2.4830176369443102e-8,5.947094676780348e-9,1.411440136973797e-8,7.565669002762448e-8,9.481772544319054e-11,9.686159758261068e-11,0.0,0.0,5.339384715656134e-9,8.757998327516219e-9,8.008335310673076e-9,0.0,9.603114483688305e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8415161709615466e-7
t105,0.0,0.0,7.3438915967347025e-9,1.955703161827505e-8,8.527665640537205e-9,4.865894922191979e-9,1.2635641752587612e-8,7.013647054425755e-8,9.416303573586979e-11,9.578185667447117e-11,0.0,0.0,4.8374335083816456e-9,7.208266523830195e-9,8.264726643998237e-9,0.0,9.515233667287289e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.436621199798774e-7
t106,0.0,0.0,5.604702764407961e-9,1.4442254196194416e-8,5.174438643402724e-9,4.151272590746985e-9,1.1505611925198354e-8,6.539089288741676e-8,9.310677862347967e-11,9.469418726135933e-11,0.0,0.0,4.4837455755373185e-9,6.211171729126186e-9,6.741609961696571e-9,0.0,9.410513208946879e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.239876063717016e-7
t107,0.0,0.0,4.539948932707454e-9,1.1470477763098936e-8,3.7333167168393304e-9,3.638812645779643e-9,1.0607782984228159e-8,6.126378396768958e-8,9.196136641447134e-11,9.363425522128058e-11,0.0,0.0,4.201562534608497e-9,5.485024602888704e-9,6.724675703193744e-9,0.0,9.278111747160395e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.119437625901414e-7
t108,0.0,0.0,3.816691924815193e-9,9.50837624376504e-9,2.927754995512098e-9,3.2449138108569135e-9,9.851829197824296e-9,5.762744569383562e-8,9.07502180525489e-11,9.258961205139728e-11,0.0,0.0,3.941279920732121e-9,4.887490356647127e-9,7.002431863297595e-9,0.0,9.118590228192197e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0308273973967187e-7
t109,0.0,0.0,3.2953043350332365e-9,8.121581210958651e-9,2.4129283427349547e-9,2.928001504212603e-9,9.188672167109269e-9,5.439813360036061e-8,8.93442079189099e-11,9.15522704304335e-11,0.0,0.0,3.6714905496389227e-9,4.3491051476308995e-9,5.9559852020710675e-9,0.0,8.964767638695615e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.459174621448651e-8
t110,0.0,0.0,2.901128363495476e-9,7.087334293102738e-9,2.054896723826679e-9,2.663720217508737e-9,8.595351933192061e-9,5.150703238383504e-8,8.799281460949346e-11,9.055473644950453e-11,0.0,0.0,3.3318722635076405e-9,3.7137297762863193e-9,5.664855416927293e-9,0.0,8.816356861858709e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.778663249135957e-8
t111,0.0,0.0,2.5882826525788924e-9,6.2823896255681475e-9,1.7856400974814001e-9,2.4315149432448146e-9,8.025226566943709e-9,4.887494095928325e-8,8.670871241753692e-11,8.959263691036592e-11,0.0,0.0,2.9761595117850697e-9,3.1622289281615697e-9,5.959770932143871e-9,0.0,8.70100728371962e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.234946563935583e-8
t112,0.0,0.0,2.3403200720647186e-9,5.637387687423763e-9,1.5860822425157284e-9,2.228086253429273e-9,7.510530560493145e-9,4.643554432338984e-8,8.586721698389957e-11,8.865181730962436e-11,0.0,0.0,2.652926447593928e-9,2.732584419802686e-9,5.234765668980985e-9,0.0,8.623408425591249e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.66189807942435e-8
t113,0.0,0.0,2.092578997343783e-9,4.981613972769016e-9,1.3746926078232115e-9,1.9851971023764527e-9,6.869803226520044e-9,4.3496664452796134e-8,8.476885306020798e-11,8.743769760911876e-11,0.0,0.0,2.2700518793095674e-9,2.2986452618167944e-9,4.685464337269813e-9,0.0,8.506042224068951e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.031197881093484e-8
t114,0.0,0.0,2.5267266009328635e-9,5.889408483376641e-9,1.7251150411087498e-9,2.270902830041542e-9,7.595868656475503e-9,4.701567844172265e-8,8.74181968744951e-11,8.988972035040237e-11,0.0,0.0,2.5493601466591896e-9,2.698328334525459e-9,5.530368711447783e-9,0.0,8.654084609966418e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.806560600961494e-8
t115,0.0,0.0,3.0161702311520222e-9,6.889846143237614e-9,2.043298207220082e-9,2.5498629943388675e-9,8.216279859565493e-9,5.008344916464473e-8,8.99805232212642e-11,9.217961630793801e-11,0.0,0.0,2.7176529270339053e-9,2.9678402719112667e-9,5.476545352235614e-9,0.0,8.790210771540549e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.42310073985842e-8
t116,0.0,0.0,3.815605325282604e-9,8.331310941674119e-9,2.567773774474329e-9,2.908650639995904e-9,8.995033232320302e-9,5.3767351570923987e-8,9.244509974461596e-11,9.463184035993569e-11,0.0,0.0,2.9176732463755784e-9,3.3602540094021384e-9,5.933906387231258e-9,0.0,8.9404117720786e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.287404018550555e-8
t117,0.0,0.0,5.085668657634855e-9,1.0464866300593754e-8,3.3837574912810063e-9,3.340221961148862e-9,9.780396019282632e-9,5.785692217166406e-8,9.521091558084805e-11,9.715022941112703e-11,0.0,0.0,3.0618079589699056e-9,3.660956042179165e-9,7.2225286319665104e-9,0.0,9.11525931991357e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0414063897291185e-7
t118,0.0,0.0,7.705198465025487e-9,1.4072550962322766e-8,5.0675820169757e-9,3.911412102505254e-9,1.0700332814870362e-8,6.266436884137961e-8,9.74081839126029e-11,9.981182884710707e-11,0.0,0.0,3.1984197444065523e-9,4.0225895197138735e-9,6.774318353729952e-9,0.0,9.2961109688623e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1840695394337789e-7
t119,0.0,0.0,1.6255775282274512e-8,2.1566794553358542e-8,1.081254446894766e-8,4.7300156850910125e-9,1.2206576290555378e-8,6.845725877768977e-8,9.997805880504118e-11,1.0269683239812048e-10,0.0,0.0,3.7568518633054434e-9,5.152133358098291e-9,7.411389853050105e-9,0.0,9.536736428727761e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5064738238786115e-7
t120,0.0,0.0,6.369411379582817e-7,4.430850182902584e-8,0.7023684701577968,5.962574005099352e-9,1.4054610282079644e-8,7.565286085319984e-8,1.0252911169730805e-10,1.0579816608708012e-10,0.0,0.0,4.389966559875051e-9,7.374542656514807e-9,9.000423758904662e-9,0.0,9.779665826375681e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7023692681485387
t121,0.0,0.0,5.342927766484437e-7,4.3796420315427915e-8,4.259582814326988,5.839929078183588e-9,1.4014356335800471e-8,7.66736058962874e-8,1.0356139127293479e-10,1.0681082697416271e-10,0.0,0.0,4.212579798226162e-9,6.75250641672535e-9,7.724346791895293e-9,0.0,9.944547929030036e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2595835079433275
t122,0.0,0.0,3.1446969803348247e-7,4.5080531221423304e-8,4.081601971900221,5.885825519643018e-9,1.4194554799773325e-8,7.830939956459114e-8,1.0479433232276955e-10,1.0801246249765503e-10,0.0,0.0,4.217921218289281e-9,6.6732771415381684e-9,7.845304365068837e-9,0.0,1.0070877170853893e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.081602448890248
t123,0.0,0.0,2.2417334502231306e-7,4.758609197256135e-8,3.333215016663154,5.99489650244061e-9,1.4450487002368403e-8,7.999372595799689e-8,1.0589723090412752e-10,1.0922911906597687e-10,0.0,0.0,4.307391602278571e-9,6.852199925585957e-9,8.737664589501957e-9,0.0,1.0164012449179482e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.333215409075723
t124,0.0,0.0,1.7832625294524345e-7,5.203562500880961e-8,3.6849607372413162,6.179812140798342e-9,1.4793981488130612e-8,8.16656236448876e-8,1.0734829052608447e-10,1.1044548843571433e-10,0.0,0.0,4.509186776915974e-9,7.21540931818073e-9,7.586730109597673e-9,0.0,1.0267355184923703e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6849610898744047
t125,0.0,0.0,1.5384609957672668e-7,6.048608744551024e-8,1.13132995634311,6.528447536363521e-9,1.5325791952338357e-8,8.350868762011874e-8,1.0934412111016541e-10,1.1173739737114419e-10,0.0,0.0,4.884123346663429e-9,8.00970601777522e-9,8.013752932435767e-9,0.0,1.0363321055005444e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.131330297270521
t126,0.0,0.0,1.3518505442414432e-7,7.457821556012463e-8,3.9565717214124225,6.992629766610709e-9,1.5937152631955414e-8,8.51581042337829e-8,1.1164380000370268e-10,1.1302825274093144e-10,0.0,0.0,5.419913845941023e-9,9.07560056631887e-9,8.998751423505949e-9,0.0,1.0428231594458572e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.956572063086799
t127,0.0,0.0,1.276258239142336e-7,1.106980361905601e-7,19.69431350224486,7.892175835865084e-9,1.694085752718153e-8,8.728200607129407e-8,1.1403960998450636e-10,1.1445170480204182e-10,0.0,0.0,6.449323084902917e-9,1.1818502818994067e-8,7.939303476059532e-9,0.0,1.0481983038124416e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6943138792242
t128,0.0,0.0,1.763282268666621e-8,3.3323654556298844e-8,1.145899563954527e-8,5.7610213263992406e-9,1.429031049904536e-8,7.707361672044438e-8,1.1324743452892607e-10,1.1222659041615378e-10,0.0,0.0,5.566608104607504e-9,8.947327762632972e-9,7.75171418840715e-9,0.0,1.0405634112023207e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8213560185011225e-7
t129,0.0,0.0,9.2776130575568e-9,1.9865879943878047e-8,6.171393414294752e-9,4.6188181134433325e-9,1.2460852242612008e-8,6.908920245863394e-8,1.1196614977250836e-10,1.1018350779510815e-10,0.0,0.0,4.992546155199006e-9,7.3382399730797375e-9,7.863005428688153e-9,0.0,1.0255892955985605e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4200225937451325e-7
t130,0.0,0.0,6.3012798461426404e-9,1.4272657958669175e-8,4.271554418226697e-9,3.893983071363756e-9,1.1114031553070966e-8,6.262285477538766e-8,1.1021857710929445e-10,1.0815549287352964e-10,0.0,0.0,4.584852328874018e-9,6.279333784307553e-9,6.4135872152089476e-9,0.0,1.0115168210657367e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2007366070334083e-7
t131,0.0,0.0,4.7802874849827985e-9,1.1181373655797554e-8,3.2891504509046077e-9,3.382051559394478e-9,1.00725074107587e-8,5.7263822432771703e-8,1.0835571697872176e-10,1.0620933988460432e-10,0.0,0.0,4.261504166952857e-9,5.523662987159363e-9,6.3084590130599014e-9,0.0,9.94124931541744e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0637679671179945e-7
t132,0.0,0.0,3.85900565241159e-9,9.20734964764153e-9,2.6873827669993043e-9,2.994046718654425e-9,9.22340941213802e-9,5.274421620235006e-8,1.0657166689871973e-10,1.043355223735265e-10,0.0,0.0,3.968553329191143e-9,4.927752354544622e-9,6.465441772764632e-9,0.0,9.757300059682883e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.63856380465644e-8
t133,0.0,0.0,3.2373750739239285e-9,7.820166359762256e-9,2.2755933656250466e-9,2.682418502380275e-9,8.497376264016584e-9,4.887597524291238e-8,1.0485138110391146e-10,1.0252864806354417e-10,0.0,0.0,3.6706171211201997e-9,4.4023826632905085e-9,5.44541991054421e-9,0.0,9.54933357653527e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.721019786850821e-8
t134,0.0,0.0,2.7916393832426545e-9,6.791844567111364e-9,1.9768287014385218e-9,2.423235650222751e-9,7.859689412023245e-9,4.5530379349411265e-8,1.0328163751597739e-10,1.0081319745704039e-10,0.0,0.0,3.326815133142043e-9,3.874244378013477e-9,5.167475475416126e-9,0.0,9.352371272256664e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.003977059771704e-8
t135,0.0,0.0,2.4562248884242156e-9,5.9994630353690105e-9,1.750421455460327e-9,2.19901418141437e-9,7.28367814190258e-9,4.2590406033076163e-8,1.020086124730028e-10,9.91722852625731e-11,0.0,0.0,2.9506923253028765e-9,3.3410243531915476e-9,5.279466988800031e-9,0.0,9.185523247902036e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.414342753315572e-8
t136,0.0,0.0,2.193678852594562e-9,5.364909158466374e-9,1.5728574424767976e-9,1.9975885987394035e-9,6.743739615804629e-9,3.996838727695545e-8,1.0103622563783807e-10,9.760066874819536e-11,0.0,0.0,2.5197286051561426e-9,2.676768764581063e-9,4.57297393673038e-9,0.0,9.05759962700055e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.789984514216083e-8
t137,0.0,0.0,1.9803774507982e-9,4.833505688547292e-9,1.4220153570964637e-9,1.8123912055982216e-9,6.224659098806206e-9,3.7567233794015785e-8,1.0035418268412e-10,9.609035605292839e-11,0.0,0.0,2.1789444273245927e-9,2.2217615881189154e-9,4.094689025504792e-9,0.0,8.937864854399414e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.262140082309152e-8
t138,0.0,0.0,1.978930769361831e-9,4.913184982838922e-9,1.4318956768954995e-9,1.8385078229025725e-9,6.27269325227139e-9,3.7784835091128914e-8,1.0151770540912921e-10,9.722562072230033e-11,0.0,0.0,2.133635116012687e-9,2.0937541459245595e-9,4.368392106132192e-9,0.0,8.929579729824945e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.310386808689825e-8
t139,0.0,0.0,1.9641772581987343e-9,4.929388260956381e-9,1.4170800822912272e-9,1.8365085759035313e-9,6.226829269995625e-9,3.7803054850754964e-8,1.0407691712796093e-10,9.845229944360411e-11,0.0,0.0,2.0473500615286494e-9,1.924270447030834e-9,3.888322446366211e-9,0.0,8.95113377126506e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.232902180731038e-8
t140,0.0,0.0,1.577207763622931e-7,5.8996476901143226e-8,4.116233991852379e-8,8.940010605291553e-9,1.867218283162925e-8,1.2385915129160585e-7,1.212970703011574e-10,1.1262487135257839e-10,0.0,0.0,4.823107642823793e-9,8.259376102704236e-9,1.2712200698603234e-8,0.0,9.913020983689296e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.354786745061087e-7
t141,0.0,0.0,1.5425428887419363e-7,6.054472483473882e-8,4.755768955600208e-8,8.890703417874471e-9,1.8790351476023173e-8,1.3683769110922123e-7,1.24302597760586e-10,1.1423916237626262e-10,0.0,0.0,4.320331432150874e-9,6.6269621209957364e-9,1.2485810139358383e-8,0.0,9.953933970574932e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.50646634060401e-7
t142,0.0,0.0,1.275011994495719e-7,6.182986647654212e-8,6.664216984204763e-8,8.547733081916598e-9,1.8108133718502525e-8,1.3850329678720587e-7,1.2740607029129594e-10,1.1578969913796197e-10,0.0,0.0,4.020185305171083e-9,6.080380888206598e-9,1.0021668416733588e-8,0.0,1.004562235440392e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.415982859588712e-7
t143,0.0,0.0,1.125670285020752e-7,6.472949631320975e-8,6.0983237639562455,8.33812278849958e-9,1.7786354176633804e-8,1.4055618578884323e-7,1.3069451841247452e-10,1.17401990763168e-10,0.0,0.0,3.958770807214486e-9,5.737494408815647e-9,9.395691248457214e-9,0.0,1.0158911357447679e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.098324127375075
t144,0.0,0.0,1.0133419245130141e-7,6.3642343942345e-8,12.965544917341859,8.109392420690086e-9,1.7725314206367702e-8,1.431780348222889e-7,1.343752363040805e-10,1.1910743042157916e-10,0.0,0.0,3.987978532336062e-9,6.003201572361013e-9,1.0216638710515934e-8,0.0,1.0322626105053525e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.965545271895664
t145,0.0,0.0,9.641446969848487e-8,6.312022797200173e-8,11.421392295199931,7.937892382261079e-9,1.781291751648323e-8,1.465564925013941e-7,1.3806253910303386e-10,1.2090389487416261e-10,0.0,0.0,4.0484124729112495e-9,6.182185229230943e-9,8.747831885656156e-9,0.0,1.0507703386389218e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.421392646384405
t146,0.0,0.0,1.0619847826799585e-7,6.538179724836973e-8,3.127801969670321,7.935891830939772e-9,1.823146157081188e-8,1.5126783401585279e-7,1.4134220731853106e-10,1.2284992048917507e-10,0.0,0.0,4.241001584035009e-9,6.644432411081919e-9,8.923991543920859e-9,0.0,1.0697134573324907e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.127802338866373
t147,0.0,0.0,1.1763451163735998e-7,6.965605788791382e-8,0.7012613260791859,8.07936342703523e-9,1.882705177306422e-8,1.5722234463611296e-7,1.446592352186898e-10,1.248599170536579e-10,0.0,0.0,4.52095012589482e-9,7.263684224545572e-9,1.0012068184608772e-8,0.0,1.0855216643061262e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7012617196732892
t148,0.0,0.0,1.348375585522469e-7,7.760120995794127e-8,0.7625121948263346,8.504604441200803e-9,1.981183065491882e-8,1.6459789990022427e-7,1.4908643886940686e-10,1.2699419912194766e-10,0.0,0.0,4.992451261392876e-9,8.368583567138384e-9,8.708278025878316e-9,0.0,1.0973906461961267e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7625126226345706
t149,0.0,0.0,1.5074627797367638e-7,8.924051785271341e-8,0.94079605910023,9.177564742539136e-9,2.1146530017162277e-8,1.7305978925391741e-7,1.5275527045372844e-10,1.293645177881413e-10,0.0,0.0,5.682176691934161e-9,9.838661131364911e-9,9.644687794757337e-9,0.0,1.1055290090745838e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9407965280291082
t150,0.0,0.0,1.993925242838718e-7,1.200981180415733e-7,1.6328934407845637,1.0563470479240016e-8,2.333476213170849e-8,1.8450304339357875e-7,1.5680041683747834e-10,1.3119645351635495e-10,0.0,0.0,6.926948861638988e-9,1.3675004446062727e-8,1.0767352253512421e-8,0.0,1.1350040515567427e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6328940104472847
t151,0.0,0.0,5.821406888674728e-7,2.8816363690138013e-7,11.370641715115768,1.4040609214447167e-8,2.7266361333138892e-8,2.009570530175499e-7,1.6240893075636987e-10,1.3386354017691433e-10,0.0,0.0,9.581940112465865e-9,2.3430356686754898e-8,9.83144190673915e-9,0.0,1.1286017621805862e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.37064287093699
t152,0.0,0.0,1.5546488590626938e-8,3.239120388592389e-8,8.722689822305992e-9,7.159120789444504e-9,1.8856322224657804e-8,1.3599655856181203e-7,1.5533561916742734e-10,1.2849870413844222e-10,0.0,0.0,7.132787665957986e-9,1.2632853997073135e-8,9.205759511260917e-9,0.0,1.1050178165701529e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4803812115402606e-7
t153,0.0,0.0,8.048126478763616e-9,1.7924282501870475e-8,5.046327550243587e-9,5.010276199971203e-9,1.4805373066009869e-8,1.0358522550501484e-7,1.495504956357706e-10,1.235700840972495e-10,0.0,0.0,5.888317270963396e-9,8.94788993873189e-9,8.903467637186898e-9,0.0,1.0785623215607112e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7854026296064487e-7
