Resource,SE_conventional_hydroelectric_1,SE_hydroelectric_pumped_storage_1,SE_natural_gas_fired_combined_cycle_1,SE_natural_gas_fired_combined_cycle_2,SE_natural_gas_fired_combined_cycle_3,SE_natural_gas_fired_combined_cycle_4,SE_natural_gas_fired_combustion_turbine_1,SE_natural_gas_fired_combustion_turbine_2,SE_nuclear_1,SE_nuclear_2,SE_small_hydroelectric_1,SE_solar_photovoltaic_1,SE_naturalgas_ccccsavgcf_conservative_0,SE_naturalgas_ccavgcf_moderate_0,SE_naturalgas_ctavgcf_moderate_0,SE_battery_moderate_0,SE_nuclear_mid_0,SE_utilitypv_class1_moderate_70_0_2_1,SE_utilitypv_class1_moderate_70_0_2_2,SE_utilitypv_class1_moderate_70_0_2_3,SE_utilitypv_class1_moderate_70_0_2_4,SE_utilitypv_class1_moderate_70_0_2_5,SE_utilitypv_class1_moderate_70_0_2_6,SE_utilitypv_class1_moderate_70_0_2_7,SE_utilitypv_class1_moderate_70_0_2_8,SE_landbasedwind_class4_moderate_70_1,SE_landbasedwind_class4_moderate_70_2,SE_landbasedwind_class4_moderate_70_3,SE_landbasedwind_class4_moderate_70_4,SE_landbasedwind_class4_moderate_70_5,SE_landbasedwind_class4_moderate_70_6,SE_landbasedwind_class4_moderate_70_7,SE_landbasedwind_class4_moderate_70_8,Total
t77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006559865934981701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001588381448556919,4.631879292222537e-5,0.0,0.0012376686674838676,0.0018449435732106091,0.001893806864293135,0.0019311897267471068,0.0019067008837601596,0.001927118142702966,0.0013902976559162384,0.0012472049693899026,0.0201439533562636
t78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029691372938032146,0.0,0.0,0.0,0.0,0.0,0.000321351178979574,0.0002991838628521418,0.0007057367492663334,0.0017187992962135468,0.0018857741338251799,0.001219122408503537,0.000966206609840353,0.0002227173273323068,0.0011734611813031363,0.0016466519585774872,0.0017017118386632724,0.001733370532747358,0.0017122018299964292,0.0017323188858426875,0.0012953909750828222,0.0011504978834243835,0.022453633946253763
t79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002441499740598374,0.0,0.0,0.0,0.0,0.0,0.0011861952905189424,0.0008800806020800669,0.0014902053796408965,0.001979558859602548,0.0019746122816286515,0.0016806680292044112,0.0015444139229968748,0.0009334664635787119,0.001197727151504728,0.001876270275261039,0.001970285458628762,0.002036403508100193,0.001982521798394088,0.0020941329153174593,0.0011842365051429361,0.0011514245585677015,0.027603702740766383
t80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024282402118842583,0.0,0.0,0.0,0.0,0.0,0.0014704392711245434,0.0009681265439523091,0.0016407386965821731,0.002019178806222044,0.002014834673900623,0.001768234338694311,0.001629465858471485,0.00135491568477607,0.0008788822295762687,0.0019081064872328336,0.0020301735361797496,0.0021515634143725038,0.002081007426566514,0.0022196025902303518,0.0009505264600115689,0.0007867056186319156,0.02830074184840952
t81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002391515481576789,0.0,0.0,0.0,0.0,0.0,0.0015702067860463957,0.0008498972633087043,0.0017431381896788143,0.0020863288664259017,0.0020813935989281163,0.0018583834256181812,0.0016998059558667525,0.0015823395653433003,0.0008903144438488029,0.0019432812209178724,0.0020607565254658206,0.0022281966485024896,0.002107465567502645,0.00218702423171635,0.0010165403240708143,0.0007668096328547276,0.02906339772767248
t82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002369231127886451,0.0,0.0,0.0,0.0,0.0,0.001593242705239051,0.0007216015887610092,0.0017822496368336167,0.00209864933276549,0.0020926762736053206,0.0018761689541662019,0.0017108068546026114,0.0016528513415813469,0.0008793323036236341,0.001948943420983628,0.0020625086250052466,0.002218663146777544,0.00211685437360086,0.002155806985228992,0.0010278795795781062,0.0007277500427576985,0.029035216292996806
t83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023515305438195355,0.0,0.0,0.0,0.0,0.0,0.0015955283160461135,0.0006865607612911659,0.001787911276289791,0.0020937650988344103,0.0020872847890132107,0.0018777228211534092,0.001714479036749414,0.0016646387038685932,0.000865404911263223,0.0019430333528093202,0.002056297099566562,0.0022136451116239186,0.002118540435141633,0.0021270597326292773,0.0009881062330080754,0.0006921355568264302,0.028863643779934077
t84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023458171735910582,0.0,0.0,0.0,0.0,0.0,0.0015871750749507588,0.0006886269681594592,0.0017725356309007036,0.00209020750480704,0.0020834046008531004,0.0018719098210659858,0.001713097859822564,0.0016767067947049182,0.0008599745358738816,0.001943276962483878,0.0020525707877910165,0.0022259401484916452,0.00211900764932417,0.002128226556123991,0.0009813502367439953,0.0007342439753393079,0.028874072281027473
t85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023474555327993585,0.0,0.0,0.0,0.0,0.0,0.001569867150493732,0.0007232322850983131,0.0017507484482942922,0.0020878460054518655,0.0020820282225031406,0.0018654271222503741,0.0017121268877102087,0.0016741664987185937,0.0008435792480034434,0.0019403144882872564,0.002053306582808459,0.002244027600681875,0.0021249223116633076,0.002110250789883139,0.001000521268184958,0.0007770724238220913,0.02890689286665441
t86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023673944160691462,0.0,0.0,0.0,0.0,0.0,0.0015291270207923383,0.0006764287534057809,0.0016905363897993485,0.002087153203319758,0.0020816164105781354,0.001855643065233904,0.0017028446421169623,0.001671425976931401,0.0008457988464008297,0.001939255963962657,0.0020529865914606926,0.0022492303251056,0.002121416511971806,0.002089843539579306,0.001003717973745768,0.0008186867432170763,0.028783106373690512
t87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023970501679286826,0.0,0.0,0.0,0.0,0.0,0.0014438324608937198,0.0005481116463658937,0.0015353728717714035,0.0020627014891942963,0.002056874080153648,0.0018188920455988813,0.001666700905071641,0.0016639004470802438,0.0008407334345083292,0.0019275682525801453,0.0020371901655290986,0.0022426497052947525,0.00209803139943477,0.002059989709778165,0.0010202259054733643,0.0008252726021419033,0.028245097288798936
t88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024154369166353717,0.0,0.0,0.0,0.0,0.0,0.001366439831012754,0.0004469333573473382,0.0013642032700254556,0.0020008752908324823,0.0019962033693445846,0.0017279451590674118,0.0015343638552237134,0.001601617147220678,0.0008430390860720534,0.0018848413008228163,0.0019845647583810605,0.0021842855676368345,0.0020437160524458264,0.0020100903802813264,0.0010715724184045088,0.0007928675434436812,0.027268995304197897
t89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003752970314963022,0.0,0.0,0.0,0.0,0.0,0.0003161873779873054,0.00020518112033801855,0.00031980570311041564,0.00035090488381683826,0.00035040640796069056,0.00033794128209783773,0.00032446239872217786,0.0003363514699104581,0.0002962398342109423,0.0003525749659885197,0.0003497752217463401,0.0003656639401015127,0.00036012383361565953,0.00035050166115979664,0.0003172835552907897,0.00029371348489556784,0.005602414172449173
t90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002952897782506625,0.0,0.0,0.0,0.0,0.0,0.00021310006313851972,8.42745549246522e-5,0.00021028741913079385,0.0002542110451031476,0.0002534452978579793,0.0002321568660459232,0.00020942053101901856,0.0002431173644946768,0.00022411056317339683,0.0002586426915149355,0.00025389866245617565,0.0002642710824147798,0.00026082300412216125,0.00025496279431536095,0.00024038315527075138,0.0002230171318587989,0.003975412005091734
t91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00047588038268031596,0.0,0.0,0.0,0.0,0.0,5.92535320660128e-5,0.0,2.9599626075386073e-5,0.00026072900163853774,0.00026152659938816214,2.043749135819407e-5,1.4529059586337196e-5,0.00018902796326706955,0.0002295646275569988,0.00025941674696812467,0.00025797885703887635,0.00026465138944331557,0.0002631801914235732,0.0002590300064184703,0.0002453986284094694,0.00022252976658407937,0.003312733869902923
t92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002310298324032403,0.00025545746264372254,0.00025371230633933206,0.0002596573867776897,0.00025898345343851326,0.00025391127019247506,0.0002396942106446965,0.0002176631860470919,0.0019701091084867615
t93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023290529982516583,0.0002551119314880626,0.0002533096467931262,0.00025929960247594863,0.00025832446963365563,0.0002537362051953096,0.000242075200179292,0.00021208553559037466,0.0019668478911809353
t94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023068384254010385,0.00025619002526459933,0.0002539248331677457,0.0002597636339487508,0.00025826952283573845,0.0002542032234487124,0.0002442345340571816,0.0002062114237185561,0.001963481038981388
t95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022993987122958432,0.00025953866313882176,0.00025649975288510873,0.00026303294362151064,0.00026103023254520075,0.00025633922086854,0.0002471230196754567,0.0002031382241200325,0.0019766419280842556
t96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022824710087774236,0.0002579218948299683,0.00025491507816589876,0.00026137789245694876,0.00025787744488048325,0.00025448556698393077,0.0002450664890258254,0.00020061164010739922,0.001960503107328197
t97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002303210989376349,0.0002597779244965827,0.0002574644203330312,0.0002636172575876117,0.0002587991197235684,0.00025650653151387814,0.00024629737306875246,0.00020173021853751773,0.001974513944198577
t98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026187554918282894,0.00029876479187567265,0.0002973344557490043,0.0003053547588933725,0.00029799790882167887,0.0002966997872135835,0.0002818467486360599,0.00022321195103875867,0.0022630859514109593
t99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002318023509042524,0.0002583802501646103,0.0002575701256210122,0.00026478656218387187,0.0002577770951420477,0.00025732448557391763,0.00024520644644354835,0.00020114855118360067,0.001973995867216861
t100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023125316955983303,0.00025800577992717705,0.00025524832569429057,0.00026582679493003525,0.00025564268398559076,0.0002550940280343639,0.0002417286951862654,0.00019274099442794055,0.0019555404717454964
t101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005658806848600761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001171768077167962,3.5195595690273615e-5,0.0,0.00023177917597867357,0.00025943674779939363,0.0002566271440166412,0.0002718662562983809,0.0002572781486072373,0.000257434141531121,0.00024055067644576525,0.0001902421956831193,0.002683467574627478
t102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032939230800366204,0.0,0.0,0.0,0.0,0.0,0.00018461652075057815,0.0001464283414350626,0.00022902119234376704,0.00025562962036929093,0.0002644987544044852,0.00024383026330570753,0.00023155440651667072,0.0002129446135039634,0.00023071342719097575,0.00025823543977249175,0.00025578521061256354,0.0002736073383857729,0.00025670006555369995,0.00025779501811484806,0.0002367356387051418,0.00018737234874980117,0.004054860507718482
t103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004637258434740943,0.0,0.0,0.0,0.0,0.0,0.0003852390368096455,0.00031738293791851776,0.00040714044999286617,0.0004248088225722313,0.0004236112981743645,0.0004139537476718913,0.000401979375765053,0.00039634241543327203,0.00033611226726978764,0.00042985071682758585,0.0004326293521805247,0.00047633856411266606,0.0004302020708094878,0.00044962989841224044,0.00023649439775948406,0.00022649459160622998,0.006651935786789942
t104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00046496032700815704,0.0,0.0,0.0,0.0,0.0,0.0004076137715111356,0.00033432076688880434,0.0004183384784318695,0.000431020584073849,0.000430443265940994,0.0004244799374407901,0.000411675934201286,0.00041117386348746114,0.00023091764197529418,0.00043958977552337186,0.0004468185230016783,0.000505314877955243,0.000446723871667859,0.0004716393268608954,7.291894677755815e-5,6.239901008824487e-5,0.006410348902834491
t105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004605303711286979,0.0,0.0,0.0,0.0,0.0,0.00041050820835435327,0.0003452589113699055,0.00041965253804064975,0.0004311206575948745,0.000430730840889737,0.00042555464268479587,0.0004132058872822423,0.00041293564663727467,0.00022659647018584265,0.0004420519529080881,0.00044763249383174275,0.00050357062718831,0.00045130449420012486,0.0004719007147286902,5.175139858477211e-5,6.353096261034285e-5,0.006407836818220445
t106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004576098290272057,0.0,0.0,0.0,0.0,0.0,0.00040967700730412324,0.00036289411267936616,0.0004183855017485718,0.0004293891106499359,0.0004290089345886372,0.0004240955643738248,0.0004118519844548696,0.0004116516320237622,0.0002457054471214752,0.00044305669106293327,0.000447328753402039,0.0004945838045387063,0.0004540207949282893,0.0004730256034690683,5.811009400662548e-5,0.00012707408238257979,0.006497468947762012
t107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004567728356050793,0.0,0.0,0.0,0.0,0.0,0.00040866136539973764,0.00037246589719400983,0.00041722412835346577,0.000428621715400368,0.0004281750734662637,0.00042267042566108623,0.00041058881047757387,0.0004109030352163288,0.0002523301385032794,0.000442785971984095,0.00044657652983538104,0.000469877715659095,0.0004565190076407516,0.00047582511433574837,8.388641811167286e-5,0.0001958241366227789,0.006579708319466715
t108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000456546816167247,0.0,0.0,0.0,0.0,0.0,0.00040784263446030054,0.0003734346626642665,0.00041631324293133973,0.0004276880208635703,0.00042729880078695714,0.0004218330625691373,0.00041041407064142804,0.0004092238340739178,0.00025907039963975176,0.0004459725070533292,0.00044468164038337366,0.0004525016229308676,0.000457476969099313,0.00047340617777535954,7.42206839025758e-5,0.00022939172967965775,0.0065873168756223925
t109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045707413028139854,0.0,0.0,0.0,0.0,0.0,0.0004074087076111777,0.0003716101572490394,0.0004158687482486538,0.0004272201331332326,0.00042685239895945415,0.00042124493986021166,0.00041002798940789446,0.00040740728165144027,0.00026427820747041135,0.0004425610558782059,0.00044242695728857057,0.0004459021001821384,0.00045928846905483184,0.0004687866671702068,0.00014218246460855625,0.00025576946574587815,0.006665909873801301
t110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004579283486236818,0.0,0.0,0.0,0.0,0.0,0.0004056483713345705,0.00036863705306882126,0.0004150066956834005,0.00042637444857973605,0.00042613560071913525,0.00041973949256148,0.00040907834833891,0.0004056726876771489,0.000270231489893585,0.00043767196231008984,0.0004412715260448119,0.0004416129377204925,0.0004595389555831081,0.0004632652235159185,0.00019775017079446007,0.0002661723527091406,0.006711735665158492
t111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045771926852467004,0.0,0.0,0.0,0.0,0.0,0.0003991765213397216,0.00035347394807606165,0.00041178122619769594,0.00042374372424092144,0.0004235335873090662,0.00041535231917934345,0.0004066338599374615,0.0004024884184282325,0.0002821146733312282,0.0004273181178055113,0.00043897692629422946,0.0004389639107102994,0.00045409143824541587,0.00045681087362936523,0.0002455468206900806,0.0003007237520696528,0.006738449386008958
t112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004654052809200948,0.0,0.0,0.0,0.0,0.0,0.0003902970093545644,0.00034305816441863,0.00041263143943698864,0.0004255476815160364,0.0004254000887158327,0.00041478474577027157,0.0004076967981582677,0.0004004039753566901,0.00025143434508554914,0.00042906751571543736,0.00044117808529138547,0.00044158614764455706,0.00044464269761609887,0.0004554479774014908,0.00029417805155022413,0.0003368321393470786,0.006779592143299198
t113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031990571460482897,0.0,0.0,0.0,0.0,0.0,0.00026622039666916817,0.00023823621107035278,0.00028866325671002974,0.00029611840727739036,0.00029588305187644437,0.00028783465522562793,0.00028519154648360377,0.0002781900508126694,0.0002134687096049826,0.00029926499774737825,0.0003052451107214624,0.00030575275741284713,0.0003028080409805123,0.00031121861775318393,0.00021584853236730262,0.0002565322727142963,0.004766382330032081
t114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002841090160927706,0.0,0.0,0.0,0.0,0.0,0.0001931577562191303,0.0001276739153244455,0.0002258371253967533,0.0002404858314548619,0.0002406133571639657,0.00022029908938495883,0.00022110038236686658,0.00021231164634830536,0.00019918028422440852,0.000241829780646189,0.0002481533990377413,0.0002460468494973611,0.00024419658672997224,0.0002494227969691565,0.00019628815585634018,0.00020996601268732083,0.003800671985400548
t115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00046639246332347284,0.0,0.0,0.0,0.0,0.0,4.28639624173108e-5,0.0,7.28857040770817e-5,0.00024711077776373713,0.00024504623888788046,2.1289481272378577e-5,3.571142723123632e-5,8.051027017477543e-5,0.00021430421324189312,0.0002430025204103181,0.00024628960115480325,0.0002452840271871537,0.00024480606379093106,0.000245553466356796,0.00020513326856763008,0.00020993141493001592,0.0030661149007874143
t116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021875660927706724,0.0002440127319399514,0.00024450978907282483,0.00024332387692993507,0.00024331121195170224,0.0002435192855045898,0.00021200654926993709,0.00021273332012689081,0.0018621733740728985
t117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022118580471341617,0.0002472084759063183,0.00024304886458741126,0.00024300831137225032,0.00024313157068764357,0.0002419553893560078,0.0002193101054524479,0.0002173867176046315,0.0018762352396801268
t118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002200163994703886,0.0002474773975505943,0.00024287008287462997,0.00024366137222386897,0.00024388030205738098,0.00024168697473214706,0.00022302276541138295,0.00021575671650404414,0.001878372010824437
t119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021974567053541704,0.0002491747639947958,0.00024344134213313828,0.00024588369706179947,0.0002461284481126147,0.00024354085962841054,0.00022522046951934912,0.00021177022979865625,0.0018849054807841812
t120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021175324983241503,0.0002438031095379524,0.00024083067162611327,0.0002434865164104849,0.00024369207804146586,0.00024178915555239655,0.00022138753934491853,0.00020962750810987123,0.0018563698284556178
t121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019941950514164699,0.00024240258405188245,0.00023818794429353307,0.00024099935399135575,0.00024073217619849374,0.0002393916183791589,0.00021791428694772127,0.00020476999678050042,0.0018238174657842926
t122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021430434234373562,0.0003008390025071271,0.00029414773934259564,0.0002973608497995883,0.0002968858896729154,0.0002952047007056535,0.0002567553226333684,0.0002367632506143399,0.002192261097619324
t123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022808723338536905,0.0003018675358161041,0.0002948849656819602,0.0002972279617097229,0.00029728343170896954,0.0002953278990389663,0.00024679438501608504,0.00023080777889629834,0.0021922811912534756
t124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024469774053021993,0.00030084600282599683,0.00029445008699341413,0.000296151774819009,0.00029670211067138463,0.00029495956005121116,0.00023030662459263673,0.00023367854768468186,0.002191792448168554
t125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007630496469452908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.393222887915868e-5,2.2317232331162152e-5,0.0,0.00025342101430938157,0.0002993426566167204,0.0002948627435858525,0.0002958819968625903,0.0002966702277482913,0.0002949370664282469,0.00021534209548311782,0.0002290081200694977,0.00303876502925931
t126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004070670786404662,0.0,0.0,0.0,0.0,0.0,0.0001879088357163635,0.00018326637959841267,0.0002505753913782326,0.0002922736202890519,0.0003080555986798572,0.000263207689187671,0.00023463020209298449,0.00022238684962416332,0.0002514874213219928,0.0002987884911995302,0.0002941842143666801,0.00029492615431081504,0.0002955960972954724,0.0002940353188023437,0.00021042106407761889,0.00022065491083565693,0.004509465317417313
t127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009359303685414488,0.0,0.0,0.0,0.0,0.0,0.0006449117042073736,0.0005834992329272,0.0007247313979289929,0.0007954344910103828,0.0007900002910901094,0.000715098636391927,0.0006675476109042006,0.0006816795645088417,0.0004914305855245468,0.0008076599215963726,0.0008145119697278991,0.0008241586256190203,0.0008120506973306046,0.0008358030245290138,0.0002144434850086252,0.00031125686785330483,0.011650148474699864
t128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009166348891085363,0.0,0.0,0.0,0.0,0.0,0.0006929882080940371,0.0006360928740706648,0.0007460013987147639,0.0007978891662787646,0.0007933620508993044,0.0007426973502250717,0.0007139417604491369,0.0007212907584644036,0.0003014504937373934,0.0008114775200607112,0.0008512670055272897,0.0009145704952970846,0.0008570845543387356,0.000896694559514799,8.068860588030549e-5,6.143234007438169e-5,0.011535564030735383
t129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008979777549029677,0.0,0.0,0.0,0.0,0.0,0.0007034161000222059,0.0006494508941646002,0.000755662076588887,0.0008031323231989518,0.0007991486163518857,0.0007577104372433127,0.0007327407753183347,0.0007391127950304721,0.0002827211223447606,0.0008167939428340119,0.0008525718992156324,0.0009255204913642956,0.000876187296323161,0.0008916174151636369,0.00012044575666399156,3.66176371867867e-5,0.011640827333917894
t130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008915491671359632,0.0,0.0,0.0,0.0,0.0,0.0007070120531715461,0.0006606953698944798,0.0007598628306825471,0.0008059567771852016,0.0008039520616875961,0.0007613307494180339,0.0007386820235058232,0.0007445451929064019,0.0003310238367092537,0.0008139091392058238,0.0008548981199630705,0.0009383944943692768,0.0008854575789737258,0.0008986984607872728,0.00018519639470689455,3.243687359133935e-5,0.01181360112389425
t131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008881918565748492,0.0,0.0,0.0,0.0,0.0,0.0007144127775217382,0.0006652627452470427,0.0007613874615849774,0.0008087171299848706,0.0008070480762398802,0.0007642216324511165,0.0007389268040479888,0.0007489740226490106,0.00040949366855752545,0.00082118008503969,0.0008562915838317663,0.0009656600232119672,0.0008900800820812842,0.0009039470462539612,0.00030571318478280775,6.306132574155677e-5,0.012112569505802032
t132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008848648412822513,0.0,0.0,0.0,0.0,0.0,0.0007204692033626389,0.0006646404865239533,0.0007595250138704678,0.0008088589238468558,0.0008075148944044486,0.0007659026612318945,0.0007364673501140569,0.0007497128353106501,0.0004314573920173794,0.0008250059377198984,0.0008541119673592598,0.0009959035305655561,0.0008922175050256921,0.0009069135685422225,0.00042000639821103327,0.00012784451023453426,0.012351417019622793
t133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008862382237566635,0.0,0.0,0.0,0.0,0.0,0.0007246117759377377,0.0006592370514454451,0.0007536863549245064,0.0008078613609541208,0.0008065729271038435,0.0007620457005543847,0.0007365057434986725,0.0007484666374117099,0.00043618364755933095,0.0008240217364430544,0.0008475335622890878,0.0010012574084612424,0.0008813767688675266,0.0009066329039342236,0.0005118208927156391,0.00019463947255183038,0.01248869216840902
t134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008892055921023712,0.0,0.0,0.0,0.0,0.0,0.0007237902886179223,0.0006523955602728282,0.0007471418269800051,0.0008063691784627736,0.0008051377735682763,0.0007578757824624732,0.0007341901156650236,0.0007469113731199215,0.00041829408001273455,0.0008239506094725527,0.000835931684698657,0.000992778919680859,0.0008812291828902228,0.0009111694146213267,0.0006159775358122056,0.0002755392512866076,0.012617888169726761
