t111,3.631334063315001e-7,3.631334063315001e-7
t112,3.6310081568538206e-7,3.6310081568538206e-7
t113,3.6314505004665564e-7,3.6314505004665564e-7
t114,3.63120312630382e-7,3.63120312630382e-7
t115,3.6334515958140733e-7,3.6334515958140733e-7
t116,3.6388235881971135e-7,3.6388235881971135e-7
t117,3.643554139554288e-7,3.643554139554288e-7
t118,3.6514968830478357e-7,3.6514968830478357e-7
t119,3.6582701729724146e-7,3.6582701729724146e-7
t120,3.65860293751314e-7,3.65860293751314e-7
t121,3.658318650718804e-7,3.658318650718804e-7
t122,3.655658954543886e-7,3.655658954543886e-7
t123,3.6557669066901985e-7,3.6557669066901985e-7
t124,3.6562218382060694e-7,3.6562218382060694e-7
t125,3.6564960690781274e-7,3.6564960690781274e-7
t126,3.6579491970420006e-7,3.6579491970420006e-7
t127,3.6479736003964097e-7,3.6479736003964097e-7
t128,3.639337035953296e-7,3.639337035953296e-7
t129,3.637286014746596e-7,3.637286014746596e-7
t130,3.633842037836272e-7,3.633842037836272e-7
t131,3.631681324728071e-7,3.631681324728071e-7
t132,3.629675985232555e-7,3.629675985232555e-7
t133,3.6290557646747415e-7,3.6290557646747415e-7
t134,3.628507188753732e-7,3.628507188753732e-7
t135,3.6289255142810096e-7,3.6289255142810096e-7
t136,3.629678858923417e-7,3.629678858923417e-7
t137,3.6307973363823554e-7,3.6307973363823554e-7
t138,3.630018286921404e-7,3.630018286921404e-7
t139,3.6397423807145693e-7,3.6397423807145693e-7
t140,3.63719773575187e-7,3.63719773575187e-7
t141,3.642208730987716e-7,3.642208730987716e-7
t142,3.648975384471441e-7,3.648975384471441e-7
t143,3.6563419690712284e-7,3.6563419690712284e-7
t144,3.6558651133681315e-7,3.6558651133681315e-7
t145,3.655906546196434e-7,3.655906546196434e-7
t146,3.6556886277902664e-7,3.6556886277902664e-7
t147,3.654571375740698e-7,3.654571375740698e-7
t148,3.654732881873652e-7,3.654732881873652e-7
t149,3.6547385884547946e-7,3.6547385884547946e-7
t150,3.656534202116844e-7,3.656534202116844e-7
t151,3.6474454547455486e-7,3.6474454547455486e-7
t152,3.6388929074379967e-7,3.6388929074379967e-7
t153,3.6362355994805e-7,3.6362355994805e-7
t154,3.633060179439258e-7,3.633060179439258e-7
t155,3.630580818904124e-7,3.630580818904124e-7
t156,3.6291168581626594e-7,3.6291168581626594e-7
t157,3.6282041180293077e-7,3.6282041180293077e-7
t158,3.627808816691583e-7,3.627808816691583e-7
t159,3.628542437770878e-7,3.628542437770878e-7
t160,3.629246056720161e-7,3.629246056720161e-7
t161,3.632922876180172e-7,3.632922876180172e-7
t162,3.6297967621165704e-7,3.6297967621165704e-7
t163,3.6320191041927847e-7,3.6320191041927847e-7
t164,3.6371291665165226e-7,3.6371291665165226e-7
t165,3.644174523661292e-7,3.644174523661292e-7
t166,3.652872465579399e-7,3.652872465579399e-7
t167,3.661179609070045e-7,3.661179609070045e-7
t168,3.6637754599794274e-7,3.6637754599794274e-7
