,Negative Emissions,Negative Emissions,Negative Emissions,Negative Emissions,Negative Emissions,Negative Emissions,Negative Emissions,Negative Emissions,Negative Emissions,Negative Emissions
t422,8.588700058214607e-6,1.0717142880394539e-5,7.78731630814224e-6,1.0307168949782676e-5,9.704706937824718e-6,8.80230732970081e-6,1.0077777378505284e-5,8.694242389147643e-6,8.503558468629214e-6,8.320889066792409e-6
t423,8.5890194151422e-6,1.0717273793709017e-5,7.787413798116366e-6,1.0307541974735281e-5,9.705231134018064e-6,8.800191340647308e-6,1.0077959525635813e-5,8.694555074815118e-6,8.503812986906934e-6,8.321113083027475e-6
t424,8.589397526027883e-6,1.0717407968140415e-5,7.78763290774781e-6,1.0308035503665558e-5,9.705720564092353e-6,8.795781901200246e-6,1.0078155879540074e-5,8.694983348236553e-6,8.504057038050808e-6,8.321443282937796e-6
t425,8.589400732126236e-6,1.0717215987102755e-5,7.787664484333437e-6,1.030812668138781e-5,9.705694698568203e-6,8.796707360012288e-6,1.0078115096479592e-5,8.695097254632474e-6,8.503951319875763e-6,8.321374445341818e-6
t426,8.588961329924382e-6,1.071664908710092e-5,7.787189453802178e-6,1.0307797325505553e-5,9.70511841463606e-6,8.802642547832336e-6,1.0077776641546762e-5,8.694771158373314e-6,8.503507459493585e-6,8.320874965195737e-6
t427,8.589160944430548e-6,1.0716462232084789e-5,7.78725430241867e-6,1.0307874912874831e-5,9.70506497641256e-6,8.799679818244158e-6,1.0078005785420598e-5,8.695002907682415e-6,8.503545601860652e-6,8.320915636744038e-6
t428,8.589446281643105e-6,1.0716335591074305e-5,7.787274130104521e-6,1.0307959788399055e-5,9.705144599204844e-6,8.797822885207542e-6,1.0078246959358973e-5,8.695321422636529e-6,8.503573833143783e-6,8.320947623423251e-6
t429,8.589557301956496e-6,1.0716231967429498e-5,7.787148723669444e-6,1.0307971531476089e-5,9.705182548202716e-6,8.798614194052428e-6,1.007831238227285e-5,8.695547074676102e-6,8.503484835820534e-6,8.320850441202788e-6
t430,8.589774695272579e-6,1.0716284924042698e-5,7.7873364987185e-6,1.0308024983036109e-5,9.705215638872755e-6,8.797721263067515e-6,1.007833977986606e-5,8.695885180703805e-6,8.503489527534348e-6,8.320835520503244e-6
t431,8.589708091343474e-6,1.0716349055342563e-5,7.787250881741665e-6,1.030796906521489e-5,9.705154142934347e-6,8.798231060817707e-6,1.0078295707892017e-5,8.695878567606565e-6,8.503499456799283e-6,8.32077656492961e-6
t432,8.58973486016876e-6,1.0716486156756752e-5,7.787214500468315e-6,1.0307890971570888e-5,9.705197722470549e-6,8.799106699239355e-6,1.0078245454074547e-5,8.696049055481451e-6,8.503275076896635e-6,8.32061565267917e-6
t433,8.5897298680663e-6,1.071660372400846e-5,7.787167135646808e-6,1.0307671654117746e-5,9.705064654901629e-6,8.79927539134401e-6,1.0078106351971975e-5,8.696299648840396e-6,8.503037384194945e-6,8.320436932440273e-6
t434,8.589757591417023e-6,1.0716769583516414e-5,7.787171693038622e-6,1.0307460049022006e-5,9.705001871014782e-6,8.797736416458152e-6,1.007807936429457e-5,8.696586575222262e-6,8.502857740101648e-6,8.3203264465225e-6
t435,8.589623593949128e-6,1.071690785010659e-5,7.787125767969535e-6,1.0307184653138305e-5,9.704820713672628e-6,8.798367016796784e-6,1.0078036977655051e-5,8.696628360829922e-6,8.50260589760651e-6,8.320105745686215e-6
t436,8.589521471151522e-6,1.0717329283655004e-5,7.787230631079059e-6,1.0307093166323092e-5,9.70473967159105e-6,8.800899560897831e-6,1.0077989727525913e-5,8.696636755011026e-6,8.502170317137781e-6,8.32004415152923e-6
t437,8.589486683547028e-6,1.0717756702738287e-5,7.787404963560283e-6,1.03070148092172e-5,9.704677177015279e-6,8.80053371398442e-6,1.0077979776800321e-5,8.696532530673751e-6,8.502086050050102e-6,8.320002969952341e-6
t438,8.58956392070175e-6,1.071831151517006e-5,7.787565085390016e-6,1.0307091331897785e-5,9.704792374093687e-6,8.798782651827185e-6,1.0077936265704233e-5,8.696448244758993e-6,8.502111994242879e-6,8.320084941408574e-6
t439,8.58956861012095e-6,1.0718867752935972e-5,7.787884117686863e-6,1.030727794994096e-5,9.704970401980633e-6,8.797055333639508e-6,1.0077827412222544e-5,8.69627115030255e-6,8.502206544083151e-6,8.320195693365897e-6
t440,8.589224542387446e-6,1.0719349808334595e-5,7.788170765992232e-6,1.0307572380187351e-5,9.70517465641904e-6,8.796922538742801e-6,1.0077698404793225e-5,8.695697312321016e-6,8.502401760950252e-6,8.320340010003657e-6
t441,8.588911357011553e-6,1.0719546511183693e-5,7.788287828670583e-6,1.0307627616851471e-5,9.705066680221606e-6,8.800112054664047e-6,1.0077015995373376e-5,8.695206424182529e-6,8.50239332511629e-6,8.320246760861017e-6
t442,8.58879132641899e-6,1.0719687669008326e-5,7.788466582585006e-6,1.0307759205017287e-5,9.705075362533362e-6,8.800857084935099e-6,1.0076430110224539e-5,8.694845279961084e-6,8.502341808256804e-6,8.320284650599908e-6
t443,8.588544314440453e-6,1.0719682761038528e-5,7.788740927303354e-6,1.0307696315060602e-5,9.704989951066666e-6,8.800161426978063e-6,1.007580080808164e-5,8.694563622935202e-6,8.502100863233046e-6,8.3201820255577e-6
t444,8.588460118704827e-6,1.0719662294481202e-5,7.788965445703164e-6,1.0307651320608304e-5,9.704950857202604e-6,8.79981317526443e-6,1.007541321890807e-5,8.694376159715191e-6,8.501991473400193e-6,8.320185870807684e-6
t445,8.58853963658311e-6,1.071962662677573e-5,7.789040775906253e-6,1.0307736773766354e-5,9.704949664354781e-6,8.799584631057317e-6,1.007529333174273e-5,8.694261737089696e-6,8.501908990680854e-6,8.320207344170662e-6
t446,8.588397256797783e-6,1.0719589696584273e-5,7.789145444126614e-6,1.0307907402234958e-5,9.704905349992089e-6,8.800881511148389e-6,1.0075310730731414e-5,8.69395224490548e-6,8.501841072965655e-6,8.32016053621026e-6
t447,8.588426456238305e-6,1.0719732162331597e-5,7.789282909534122e-6,1.0308466071595897e-5,9.705015455269613e-6,8.798995843820557e-6,1.0075578159944827e-5,8.69383302235151e-6,8.501975467691814e-6,8.32033669011279e-6
t448,8.588521655421938e-6,1.0719880706502415e-5,7.789469952609628e-6,1.030909359474417e-5,9.70503553910959e-6,8.797206770458856e-6,1.0075886285636943e-5,8.693796381072285e-6,8.50211594329208e-6,8.320503380935476e-6
t449,8.588503735829118e-6,1.0719899060749819e-5,7.78929834633872e-6,1.0309606590172347e-5,9.704752216988509e-6,8.797305312099848e-6,1.007617124285524e-5,8.693695976566415e-6,8.502030515285105e-6,8.320504992727109e-6
t450,8.588261237447186e-6,1.0719647352227118e-5,7.789161166926994e-6,1.0309866633490911e-5,9.704115420934538e-6,8.798932172867492e-6,1.0076321750667104e-5,8.693376763612721e-6,8.501862022620225e-6,8.320245230419098e-6
t451,8.58833179021795e-6,1.071950449765446e-5,7.78916964634364e-6,1.0310259565731804e-5,9.70362891391008e-6,8.796815772939238e-6,1.007640706401647e-5,8.693345379586126e-6,8.501708766507335e-6,8.320224961690765e-6
t452,8.588314700875522e-6,1.0719302013428555e-5,7.789074091890991e-6,1.03105926767028e-5,9.703308691072964e-6,8.795373205689051e-6,1.0076601415250844e-5,8.693200643721806e-6,8.501527370561773e-6,8.32018365461495e-6
t453,8.588114088410355e-6,1.0719057122661045e-5,7.789006513464233e-6,1.031072766868298e-5,9.703080450053662e-6,8.796241128614128e-6,1.0076740948459517e-5,8.692937632261728e-6,8.501348596854117e-6,8.32006042061843e-6
t454,8.588230231282101e-6,1.0718781928341611e-5,7.788943600885239e-6,1.0310771148245188e-5,9.702849614742415e-6,8.796791425618486e-6,1.0076829880326388e-5,8.693079755022434e-6,8.501199732984121e-6,8.319979144154058e-6
t455,8.58821387359456e-6,1.0718613403193263e-5,7.788898279329652e-6,1.0310830149451903e-5,9.702679334631459e-6,8.797475854693388e-6,1.0076848795100947e-5,8.693115974573272e-6,8.501202487527426e-6,8.31998728692569e-6
t456,8.588045946265677e-6,1.071836132401546e-5,7.788814805850475e-6,1.0310713240836146e-5,9.702371462472899e-6,8.80131918903498e-6,1.007663728509473e-5,8.693014294543283e-6,8.501088570394832e-6,8.319792940725575e-6
t457,8.588040303663166e-6,1.0718225225096468e-5,7.788746059117985e-6,1.0310719176014932e-5,9.70224059516186e-6,8.804279871914532e-6,1.0076629209315501e-5,8.693106021208614e-6,8.500914413683151e-6,8.319783256687583e-6
t458,8.588233933770797e-6,1.071818626038222e-5,7.788794929762565e-6,1.031083547232234e-5,9.702272448810745e-6,8.801384651337321e-6,1.0076726271639069e-5,8.693434699675146e-6,8.500905650221454e-6,8.319943689684857e-6
t459,8.588359406751613e-6,1.0718097840575033e-5,7.788771156745363e-6,1.0310907004958899e-5,9.702269029875672e-6,8.800057280745087e-6,1.0076788589839118e-5,8.693720553752107e-6,8.500809343523974e-6,8.320011274906705e-6
t460,8.588383664588863e-6,1.0717965058512913e-5,7.788662410461446e-6,1.031094332834195e-5,9.702241551614161e-6,8.80144121607249e-6,1.0076814204968671e-5,8.693923165857372e-6,8.500673986393051e-6,8.320038167639737e-6
t461,8.588181191100025e-6,1.0717794556287825e-5,7.788499036497539e-6,1.0310817802364818e-5,9.702158579974503e-6,8.8052615002613e-6,1.0076618665161887e-5,8.693882250389559e-6,8.500468342330134e-6,8.319888553352146e-6
t462,8.588103930574926e-6,1.0717827539066372e-5,7.78836388033414e-6,1.0310800344864705e-5,9.702439402839304e-6,8.807665728189484e-6,1.0076738558787436e-5,8.693858788685533e-6,8.500340227445682e-6,8.31981036502299e-6
t463,8.58857296616007e-6,1.0718327364245707e-5,7.788633593634195e-6,1.0311219849152265e-5,9.703475436731866e-6,8.800757410896068e-6,1.0077212617111851e-5,8.694123483705335e-6,8.500707083929958e-6,8.320284748676349e-6
t464,8.588781936912152e-6,1.0718642519219448e-5,7.788598058842535e-6,1.0311365652180341e-5,9.704431146661918e-6,8.800654849744159e-6,1.0077297402364712e-5,8.694117739495816e-6,8.500881381427107e-6,8.320431443746115e-6
t465,8.588500890650635e-6,1.0718540079153713e-5,7.788231329796441e-6,1.0311050375744434e-5,9.704994754122067e-6,8.810117726268364e-6,1.0077141703608027e-5,8.693815836060861e-6,8.500693257554107e-6,8.32004612809193e-6
t466,8.588444904167533e-6,1.0718583131362697e-5,7.788219780788614e-6,1.0311026979904898e-5,9.705875796588996e-6,8.812194953983476e-6,1.0077126752001207e-5,8.693630308618578e-6,8.500845061168233e-6,8.320047499310042e-6
t467,8.588542247776486e-6,1.0718556781336361e-5,7.788049333718479e-6,1.0310940909227311e-5,9.706553164876535e-6,8.811764544354979e-6,1.0077322477813243e-5,8.693611776768992e-6,8.500941220519013e-6,8.320044263542982e-6
t468,8.588591682777724e-6,1.0718447794615334e-5,7.787968707106431e-6,1.031074596608613e-5,9.706875497645103e-6,8.812361712708064e-6,1.007743671193506e-5,8.693627812694878e-6,8.501036758198126e-6,8.320024515438379e-6
t469,8.589176110912668e-6,1.071854891540656e-5,7.788070740058387e-6,1.0310834284988329e-5,9.707265649529506e-6,8.806287959213359e-6,1.0077810779401237e-5,8.694244018008477e-6,8.501402600323214e-6,8.320377968261371e-6
t470,8.589579793918883e-6,1.071862334425821e-5,7.788233582962008e-6,1.031095104911621e-5,9.7074519189399e-6,8.800768092813296e-6,1.0078138760550253e-5,8.694729375035419e-6,8.501719820760573e-6,8.32071334710315e-6
t471,8.589571399343204e-6,1.0718391872509673e-5,7.788079310294049e-6,1.0310659157454062e-5,9.70709873459925e-6,8.803285620158172e-6,1.0078050364778558e-5,8.69491722101165e-6,8.501757757707082e-6,8.32064466388382e-6
t472,8.589580308096278e-6,1.071822977782521e-5,7.787897840048448e-6,1.0310486177277391e-5,9.706745080284979e-6,8.80396487884203e-6,1.0078131685711847e-5,8.695082763650314e-6,8.501816244901516e-6,8.320722106517439e-6
t473,8.589801035583268e-6,1.0718119880370718e-5,7.78779951448706e-6,1.0310328007749433e-5,9.706416948750506e-6,8.80174598308396e-6,1.0078277124095819e-5,8.695424485819783e-6,8.501827581168535e-6,8.320880634559254e-6
t474,8.58939583992407e-6,1.0717451547288524e-5,7.787199061574341e-6,1.0309547395987324e-5,9.705491842605778e-6,8.810120575558705e-6,1.0077992904524304e-5,8.695364987260395e-6,8.501309844155597e-6,8.320353150928446e-6
t475,8.589513426979473e-6,1.071714789025233e-5,7.787078476609902e-6,1.0309251969045818e-5,9.705108753805658e-6,8.808063517294585e-6,1.0078145614560698e-5,8.695723752805233e-6,8.501211420304778e-6,8.320372096774262e-6
t476,8.589315563713427e-6,1.0716740279925901e-5,7.786787270548402e-6,1.0308710565074066e-5,9.704681374607165e-6,8.810314208679398e-6,1.0078064447197754e-5,8.695738950007865e-6,8.501042985128353e-6,8.320133581888867e-6
t477,8.589720270529973e-6,1.071678323107296e-5,7.786957034399528e-6,1.0308684915857306e-5,9.704969203557951e-6,8.802611943554582e-6,1.0078487756136327e-5,8.696172403977517e-6,8.501345840669083e-6,8.320415923234564e-6
t478,8.58983303197955e-6,1.071668898916571e-5,7.787042031919383e-6,1.0308464314698821e-5,9.704989150674667e-6,8.799206124785934e-6,1.0078670076103507e-5,8.696330015292903e-6,8.501489808906334e-6,8.320474248697654e-6
t479,8.589968011747076e-6,1.0716474703194271e-5,7.787104491317309e-6,1.0308216846302184e-5,9.704829028107335e-6,8.798179209859225e-6,1.007864787307613e-5,8.696488618574217e-6,8.501535012222557e-6,8.320451612770604e-6
t480,8.5897544910038e-6,1.0716106920257916e-5,7.786850323754202e-6,1.0307777665228582e-5,9.704547001068961e-6,8.799714306601654e-6,1.0078401142181662e-5,8.696289502916587e-6,8.501736188106216e-6,8.320181024569463e-6
t481,8.58905513265129e-6,1.0715608199564266e-5,7.78638030160111e-6,1.0307075954731279e-5,9.703933424975045e-6,8.812028457031786e-6,1.0077919416428965e-5,8.695728951433467e-6,8.50125154262799e-6,8.319567139473103e-6
t482,8.589185351905858e-6,1.071581723207042e-5,7.786669803242931e-6,1.0307199722278392e-5,9.704197162691097e-6,8.806694384101683e-6,1.007826963477727e-5,8.695841026317195e-6,8.5012761389462e-6,8.319800136160688e-6
t483,8.58932509485169e-6,1.0715958091265573e-5,7.786812926716663e-6,1.0307098404622004e-5,9.704315322614034e-6,8.797269372812734e-6,1.00784826930061e-5,8.6958930754875e-6,8.501670338747244e-6,8.319977952414236e-6
t484,8.589228190396949e-6,1.0716054458051458e-5,7.786790695880198e-6,1.0306775932606715e-5,9.704301373681992e-6,8.795603299731593e-6,1.007847851130252e-5,8.695801795894341e-6,8.501659382084168e-6,8.319887983338901e-6
t485,8.589241317214946e-6,1.0716358568435393e-5,7.786803566780399e-6,1.0306557699844928e-5,9.704539618283651e-6,8.794037742969026e-6,1.0078577716534283e-5,8.695852907023576e-6,8.501574220390725e-6,8.319890113602852e-6
t486,8.588970344331063e-6,1.071669205958531e-5,7.786773348890415e-6,1.0306294851354857e-5,9.70473217922395e-6,8.794340853560043e-6,1.0078414633046717e-5,8.695695259255404e-6,8.501493230126625e-6,8.319875249036077e-6
t487,8.589049108954103e-6,1.0717133685539365e-5,7.78688164675905e-6,1.0306170663254437e-5,9.70522558258183e-6,8.795162674864866e-6,1.0078349673380035e-5,8.695774738713762e-6,8.501574808688622e-6,8.319940880504795e-6
t488,8.589070473068513e-6,1.0717478110730239e-5,7.786926231680327e-6,1.0306037266130358e-5,9.705827796771498e-6,8.797822445545006e-6,1.007825115166071e-5,8.695748572104532e-6,8.50165565608374e-6,8.319923689050751e-6
t489,8.589201312390139e-6,1.0717738234626993e-5,7.787061661963845e-6,1.0306059983535646e-5,9.70654494343055e-6,8.797682296923234e-6,1.00782216164536e-5,8.695725532965675e-6,8.501818680972497e-6,8.320020669368047e-6
t490,8.589225143713904e-6,1.0717701091494878e-5,7.78715641864512e-6,1.0306002734665992e-5,9.707201731018472e-6,8.796980131331916e-6,1.0078232812167217e-5,8.695563781254406e-6,8.501908837654384e-6,8.320032596987709e-6
t491,8.589022370205345e-6,1.0717553791618402e-5,7.78700169927337e-6,1.0305848393626607e-5,9.707641392038331e-6,8.796290947198095e-6,1.0077931404946193e-5,8.69520531692792e-6,8.501751982193232e-6,8.319904862789128e-6
t492,8.588947971018224e-6,1.0717485716779547e-5,7.787250597255705e-6,1.0305927163462168e-5,9.70795960583522e-6,8.796912177638333e-6,1.0077701657775185e-5,8.694926372176734e-6,8.501624731241133e-6,8.319911303325143e-6
t493,8.588948411635965e-6,1.0717533343833649e-5,7.787536692646017e-6,1.0306167507030225e-5,9.707966449082364e-6,8.79711092720058e-6,1.0077552961067121e-5,8.694751703423178e-6,8.501558705523898e-6,8.320002231778615e-6
t494,8.588909927945291e-6,1.0717499224135964e-5,7.787581426396595e-6,1.0306460835207072e-5,9.70786070580095e-6,8.795955696560823e-6,1.0077464188763016e-5,8.694580066178171e-6,8.501516240018902e-6,8.320094687793623e-6
t495,8.58882788761705e-6,1.0717354378719026e-5,7.78765761574323e-6,1.0306820658172226e-5,9.707419861856778e-6,8.794806644620017e-6,1.0077356173092935e-5,8.694400385367806e-6,8.501504926750314e-6,8.320123962359717e-6
t496,8.588640742622659e-6,1.0717030853695849e-5,7.787630324626934e-6,1.030714930794637e-5,9.706699552745758e-6,8.795323356509003e-6,1.0077052251634258e-5,8.694134360825026e-6,8.501417724447843e-6,8.32002471661596e-6
t497,8.588697039080392e-6,1.0716678082757113e-5,7.787551017657988e-6,1.030747492195758e-5,9.70611496274702e-6,8.794597667006012e-6,1.0076949805610008e-5,8.694036487221837e-6,8.501446728630637e-6,8.320071438591584e-6
t498,8.58881613457428e-6,1.0716302885556961e-5,7.78737337776257e-6,1.030765404024461e-5,9.705474777701455e-6,8.793862482950736e-6,1.0076806146784678e-5,8.693962003156353e-6,8.501450558118342e-6,8.320110613737816e-6
t499,8.588975810433403e-6,1.0716005338588411e-5,7.787258927232335e-6,1.030774453399864e-5,9.705051729278587e-6,8.792629002295963e-6,1.0076738565943822e-5,8.694002192230355e-6,8.50151595299911e-6,8.320199765939533e-6
t500,8.588975546334472e-6,1.0715719943405214e-5,7.787153131153828e-6,1.0307702940436653e-5,9.704890571944791e-6,8.791459134068107e-6,1.007667625024809e-5,8.694061104055902e-6,8.501509550293244e-6,8.320231454232362e-6
t501,8.588706102983353e-6,1.0715443736876987e-5,7.786949358701554e-6,1.0307434351798233e-5,9.70487631397149e-6,8.791442002135958e-6,1.0076490627870418e-5,8.69395723030097e-6,8.501392742565524e-6,8.320089422048894e-6
t502,8.588525180742163e-6,1.0715506695357696e-5,7.786964886039092e-6,1.0307171261520332e-5,9.705238645074442e-6,8.790211758778216e-6,1.0076547480721824e-5,8.693987093857015e-6,8.501348116940958e-6,8.319977390154172e-6
t503,8.588532922800112e-6,1.0716028487687461e-5,7.786917385579016e-6,1.0306999503497042e-5,9.70623151712508e-6,8.788004552496285e-6,1.0076575206525517e-5,8.694292212825499e-6,8.501307426087493e-6,8.319846258811075e-6
t504,8.588739417386115e-6,1.0717801572548545e-5,7.786891482073342e-6,1.0307646049086739e-5,9.70975988828985e-6,8.786733524782604e-6,1.0076675916573593e-5,8.694552174888043e-6,8.501534346777341e-6,8.319732401174772e-6
t505,8.591142536550215e-6,1.072137186231431e-5,7.789669111552653e-6,1.0310117335620406e-5,9.716790202890484e-6,8.798360680943499e-6,1.0077657362971898e-5,8.696353763753422e-6,8.50465490995817e-6,8.32164401199608e-6
t506,8.591283777403079e-6,1.0722530978855375e-5,7.789924323994107e-6,1.0311181917656227e-5,9.720484466132032e-6,8.799592574454138e-6,1.0077594199839962e-5,8.696646092826925e-6,8.505138305266473e-6,8.321617360353039e-6
t507,8.591182566351044e-6,1.072321782084131e-5,7.789747506812761e-6,1.0311205712223065e-5,9.721663320619786e-6,8.798189076311185e-6,1.0077542581111463e-5,8.696864114842161e-6,8.505330887864403e-6,8.321590513220855e-6
t508,8.591117309980374e-6,1.072368921632968e-5,7.789679499764306e-6,1.031109168002155e-5,9.72208238654826e-6,8.796631966493419e-6,1.0077439909464298e-5,8.696942668664188e-6,8.505235218617222e-6,8.32155389233317e-6
t509,8.591082604155681e-6,1.0723972119836112e-5,7.78963414273883e-6,1.0311015170417223e-5,9.722275550943983e-6,8.795003948954138e-6,1.007730638051831e-5,8.697036197784228e-6,8.504895681705348e-6,8.321572211519745e-6
t510,8.590851406591578e-6,1.0724234338580532e-5,7.78959903384134e-6,1.0311050563605569e-5,9.722522741874256e-6,8.794437242087417e-6,1.0077176310647746e-5,8.696851314659684e-6,8.504517006932314e-6,8.321616991716179e-6
t511,8.590687991870992e-6,1.0724313588334371e-5,7.789692783617079e-6,1.0311027601627945e-5,9.72281753924927e-6,8.796966659289525e-6,1.007674127509156e-5,8.696722033808298e-6,8.5042055973423e-6,8.321555838971728e-6
t512,8.590728762007508e-6,1.0724504572500782e-5,7.789973239501836e-6,1.0311247309795735e-5,9.723460017513761e-6,8.797480285552412e-6,1.0076330372604939e-5,8.696663132077596e-6,8.504147259306705e-6,8.321712821570208e-6
t513,8.590834064318882e-6,1.0724668691740864e-5,7.790126449317078e-6,1.0311405118406181e-5,9.724106415038597e-6,8.797350357581967e-6,1.0075899377192721e-5,8.6965947394174e-6,8.504165386851553e-6,8.321968889663567e-6
t514,8.59098917312367e-6,1.0724591531407837e-5,7.790079177379715e-6,1.0311266054632811e-5,9.724608123876146e-6,8.796564092953722e-6,1.0075671207759614e-5,8.696530409711093e-6,8.504276149419936e-6,8.322140398154541e-6
t515,8.590997411520766e-6,1.0724571054751339e-5,7.789923560576924e-6,1.0311153018111896e-5,9.72488877867967e-6,8.795612625703605e-6,1.0075563524895907e-5,8.696378293342716e-6,8.504017598993504e-6,8.322240325604294e-6
t516,8.590836106713386e-6,1.072444677315723e-5,7.789790348370703e-6,1.0310956401472158e-5,9.725006827637379e-6,8.797526306948414e-6,1.0075305336639566e-5,8.696001515796951e-6,8.503804870474617e-6,8.322153981481804e-6
t517,8.590833862621326e-6,1.0724319859811866e-5,7.789771159640523e-6,1.0310903558036071e-5,9.725111629105701e-6,8.79717280545171e-6,1.0075173975287946e-5,8.695762338182775e-6,8.503807485501778e-6,8.322213933451664e-6
t518,8.590821225633226e-6,1.0724197437012919e-5,7.789702505147254e-6,1.0310766245858858e-5,9.72496235184137e-6,8.796063208335484e-6,1.0075102950918916e-5,8.69549307345879e-6,8.503766524800672e-6,8.322238305268362e-6
t519,8.59082996487935e-6,1.0724072094036979e-5,7.789853852447491e-6,1.0310582347571245e-5,9.724574204534925e-6,8.795319042000494e-6,1.0075093228709394e-5,8.695284991704298e-6,8.503705362182796e-6,8.322250504484451e-6
t520,8.590759989461148e-6,1.0723788302501169e-5,7.789726964597982e-6,1.0310226345544036e-5,9.723911001163051e-6,8.795318727616671e-6,1.0075080327840406e-5,8.695139999368839e-6,8.50363739397018e-6,8.3221423738872e-6
t521,8.590541060745265e-6,1.0723432316655467e-5,7.789524116893756e-6,1.0309871451254685e-5,9.72300271641142e-6,8.795664845732231e-6,1.0075009859800245e-5,8.69493300225048e-6,8.503420095434325e-6,8.321887754124289e-6
t522,8.590477055971414e-6,1.0723121295891726e-5,7.789377077225726e-6,1.0309723658318327e-5,9.722345623414013e-6,8.79484215476402e-6,1.0075120491535541e-5,8.694888645932339e-6,8.503218657099783e-6,8.321805533969262e-6
t523,8.590483883168945e-6,1.0722846011371979e-5,7.789184815273753e-6,1.0309596817478293e-5,9.721901915982885e-6,8.793884707220495e-6,1.0075228045399883e-5,8.694953100396883e-6,8.503032680581799e-6,8.321759835065522e-6
t524,8.59065466249874e-6,1.0722616086742657e-5,7.789186322878848e-6,1.0309448546313116e-5,9.721678841302017e-6,8.792657286124898e-6,1.0075485220117869e-5,8.69520118553377e-6,8.50289318250786e-6,8.321746307350533e-6
t525,8.59080281895293e-6,1.0722369103772108e-5,7.788916981111357e-6,1.0309161030036326e-5,9.721484850977473e-6,8.792224681754086e-6,1.0075739620010339e-5,8.695391137981837e-6,8.502755533216942e-6,8.321654785780183e-6
t526,8.590965957068235e-6,1.0722079845598701e-5,7.78873820287327e-6,1.0308745792664792e-5,9.721178044439393e-6,8.79307714369909e-6,1.0075806756095808e-5,8.695592724135285e-6,8.502641749236954e-6,8.3214324653008e-6
t527,8.591018247245728e-6,1.072193539729732e-5,7.788604377737476e-6,1.0308401815582675e-5,9.720875985724239e-6,8.792982458629763e-6,1.0075919856890872e-5,8.695662201053748e-6,8.50259386656298e-6,8.321329903062595e-6
t528,8.591150163619564e-6,1.0721862273544863e-5,7.788672711174294e-6,1.0308173630223431e-5,9.720621954087468e-6,8.792611937409394e-6,1.0076041341845501e-5,8.695811586689615e-6,8.502595207167403e-6,8.321239987672972e-6
t529,8.591220306347575e-6,1.0721819064914006e-5,7.788644812336806e-6,1.030794120837568e-5,9.720364891925796e-6,8.791597415454395e-6,1.0076104862980998e-5,8.69591812861512e-6,8.502570233495178e-6,8.321161418989573e-6
t530,8.591192684915535e-6,1.0721740339727043e-5,7.788629633465609e-6,1.0307705186129593e-5,9.720152633853268e-6,8.790196399686337e-6,1.0076233506344687e-5,8.695928137699032e-6,8.502508330431472e-6,8.321052891856162e-6
t531,8.591019132575352e-6,1.0721558900781736e-5,7.788437514476058e-6,1.0307433270512604e-5,9.719923316865133e-6,8.791895162125394e-6,1.007620380783658e-5,8.695814862218604e-6,8.50242340543107e-6,8.320799846641082e-6
t532,8.591104516362234e-6,1.0721567012028929e-5,7.788398653586363e-6,1.030736570671918e-5,9.720002823248915e-6,8.791390912059068e-6,1.0076337114231897e-5,8.696022504621021e-6,8.502451332526109e-6,8.32075504783934e-6
t533,8.59128476596165e-6,1.0721702793785317e-5,7.78837774783117e-6,1.0307426147866425e-5,9.720172004781966e-6,8.79056087356076e-6,1.0076512420477062e-5,8.696352437067882e-6,8.50253669793015e-6,8.320810001829336e-6
t534,8.591284810446204e-6,1.0721947134072805e-5,7.788521299399744e-6,1.0307561694271446e-5,9.720357206170582e-6,8.789840004536357e-6,1.0076713421811485e-5,8.696455387972797e-6,8.502663808916566e-6,8.320925232097926e-6
t535,8.5913646411135e-6,1.0722136531371334e-5,7.78858928028076e-6,1.03076007106201e-5,9.720508810813539e-6,8.790078789645185e-6,1.0076781855650516e-5,8.696646545322771e-6,8.502788433723442e-6,8.321026667057177e-6
t536,8.591279454766302e-6,1.0722245019879747e-5,7.788730024615375e-6,1.0307539420755062e-5,9.720663897907214e-6,8.792549081494681e-6,1.0076379694103019e-5,8.696674012016241e-6,8.502861232840644e-6,8.320975485807047e-6
t537,8.591319352818427e-6,1.0722127501025784e-5,7.788673477671784e-6,1.0307210195114364e-5,9.720959095052345e-6,8.792935798977096e-6,1.0076266199096704e-5,8.696763012793037e-6,8.503159778818988e-6,8.320864537469071e-6
t538,8.591339929368451e-6,1.0722155562407606e-5,7.788594683886164e-6,1.0307071301217151e-5,9.721196726693169e-6,8.792844611320585e-6,1.0076109976571163e-5,8.696926279053664e-6,8.50333499030105e-6,8.32089041932799e-6
t539,8.591372312760608e-6,1.0722227152946933e-5,7.788637796837988e-6,1.0307076035341062e-5,9.72126897654526e-6,8.791923334658183e-6,1.007608542287783e-5,8.697120231204793e-6,8.503462241737316e-6,8.320897694742097e-6
t540,8.591289662607064e-6,1.0722067686199312e-5,7.788431131725815e-6,1.0306923861204877e-5,9.72128317294094e-6,8.791523703798768e-6,1.007599634154614e-5,8.69709792440746e-6,8.503836213735884e-6,8.320789628022226e-6
t541,8.59117483884967e-6,1.0722037295108377e-5,7.788172241043928e-6,1.0306825269711331e-5,9.721017885080506e-6,8.793630338540872e-6,1.0075915852550644e-5,8.697062676544186e-6,8.503881402732492e-6,8.320663218834384e-6
