,Pipeline CO2 Loss,Pipeline CO2 Loss,Pipeline CO2 Loss,Pipeline CO2 Loss,Pipeline CO2 Loss,Pipeline CO2 Loss,Pipeline CO2 Loss,Pipeline CO2 Loss,Pipeline CO2 Loss,Pipeline CO2 Loss
t212,3.1053965712761384e-8,3.3951454762016776e-8,3.283518290359085e-8,3.257478163123706e-8,3.368839097401882e-8,2.683102655640859e-8,2.3430866304267205e-8,2.863195702261541e-8,3.0951497359119325e-8,2.9217745836407712e-8
t213,3.1063689140636284e-8,3.3915955952627244e-8,3.280591664957399e-8,3.2556705402550436e-8,3.3695063398400526e-8,2.6384036364215417e-8,2.2595979654479508e-8,2.8663076542244395e-8,3.0980637798868687e-8,2.9234912548052163e-8
t214,3.102804023963843e-8,3.385407460010948e-8,3.2758241835770164e-8,3.251865361355438e-8,3.3663735988475896e-8,2.715610587813695e-8,2.3126231925986082e-8,2.860452505679802e-8,3.0929732664323156e-8,2.9164588863441608e-8
t215,3.07320174250468e-8,3.3616080926719346e-8,3.2542008940797824e-8,3.229319229517849e-8,3.351149396144605e-8,3.514367528674003e-8,2.9561856329324048e-8,2.801328304636089e-8,3.045299656778081e-8,2.8635969872646293e-8
t216,3.0924119212578464e-8,3.3628651266242785e-8,3.2602142944682646e-8,3.234515186618737e-8,3.3545300044340424e-8,3.527849332084376e-8,2.9735529929876076e-8,2.8230705681499762e-8,3.047831562480966e-8,2.8628731981391168e-8
t217,3.090950296528154e-8,3.3584631848183884e-8,3.258370429196769e-8,3.233348150781616e-8,3.348559436850091e-8,3.5309147290193255e-8,2.9727710173376444e-8,2.8217731124134606e-8,3.044808248990422e-8,2.8601648404545127e-8
t218,3.0905305074497625e-8,3.357001660376856e-8,3.256883424000123e-8,3.2327919620824044e-8,3.3446416435616016e-8,3.5292771024676274e-8,2.9699384764503142e-8,2.8206844800776963e-8,3.0436780338826664e-8,2.8588754194689858e-8
t219,3.0902160780067964e-8,3.3565018811670555e-8,3.256371128781603e-8,3.2324206975775e-8,3.3419921644707576e-8,3.528348510168998e-8,2.9665489831538172e-8,2.8194943098641725e-8,3.042878551445623e-8,2.858198163066657e-8
t220,3.087520700020158e-8,3.354120654615907e-8,3.2548202242930663e-8,3.229540217729362e-8,3.33862589632466e-8,3.524899164575768e-8,2.960779678730584e-8,2.8158835983027797e-8,3.0417786590344516e-8,2.8570847888578437e-8
t221,3.093507811818095e-8,3.358481267235245e-8,3.2626655614686527e-8,3.2342156666851804e-8,3.344896900067995e-8,3.527309215573136e-8,2.966690464762017e-8,2.8210963727108873e-8,3.0477656389209766e-8,2.8618408979277465e-8
t222,3.091930375915594e-8,3.357346999732961e-8,3.2630052394253204e-8,3.2332394119195675e-8,3.3419100054721374e-8,3.5263647875917804e-8,2.9679983793793607e-8,2.8203176242921222e-8,3.0463358221281615e-8,2.8654982284296294e-8
t223,3.0917610093344626e-8,3.358359725114805e-8,3.2659177652909746e-8,3.233279341295753e-8,3.338899946101284e-8,3.525976995457087e-8,2.9728146950989503e-8,2.8205673592329514e-8,3.047599929140567e-8,2.8721725567597426e-8
t224,3.082795054637596e-8,3.3594320128341214e-8,3.271070752106169e-8,3.232265897515574e-8,3.3334266121695445e-8,3.51965877895526e-8,2.960576000742238e-8,2.81226676288838e-8,3.053230670912477e-8,2.8791195184760963e-8
t225,3.10829564473824e-8,3.3797843645375825e-8,3.2922722696699396e-8,3.2519210562650664e-8,3.338413113168786e-8,2.7109164643199118e-8,2.2832594954420406e-8,2.8675816943719974e-8,3.102532487769361e-8,2.9363694750234177e-8
t226,3.1173584933197875e-8,3.385123406087583e-8,3.301356964724664e-8,3.256384604740032e-8,3.345560476599359e-8,2.6780237353346727e-8,2.2785185785898547e-8,2.876244922975359e-8,3.113470459667189e-8,2.9443063842233845e-8
t227,3.1127425507344755e-8,3.3763384701415575e-8,3.297674704296851e-8,3.24960267149415e-8,3.338372351315409e-8,2.6573027134858267e-8,2.2825413070424268e-8,2.8696210216046545e-8,3.119711759418548e-8,2.940513995879791e-8
t228,3.1167846944285606e-8,3.3817370469602606e-8,3.302309787160663e-8,3.2560423534694366e-8,3.3411800048893346e-8,2.6537995966480687e-8,2.2749793509008385e-8,2.8758824053406635e-8,3.112409404309001e-8,2.9466367226168754e-8
t229,3.115182933984357e-8,3.3825517949279654e-8,3.302616765538831e-8,3.257908139237049e-8,3.341490341347385e-8,2.6490809075568584e-8,2.2673759709842403e-8,2.875639398145327e-8,3.1083364767118484e-8,2.9486458909484862e-8
t230,3.108284715725997e-8,3.3752548623466005e-8,3.2963316651886704e-8,3.2541522550183926e-8,3.339294397993432e-8,2.6539835314051526e-8,2.2704043129173414e-8,2.8688990304685596e-8,3.1074690647109824e-8,2.9439046733443683e-8
t231,3.108788625572875e-8,3.3738769677650436e-8,3.295709307668209e-8,3.255244166502097e-8,3.347251173410921e-8,2.6470908322315306e-8,2.284285987683565e-8,2.8680001575163727e-8,3.114618719504143e-8,2.941181484539714e-8
t232,3.1095857685707343e-8,3.373697640263569e-8,3.2922592587047605e-8,3.2554106509674576e-8,3.352325211675636e-8,2.6654865647476643e-8,2.2891036639449608e-8,2.868963571920067e-8,3.106354901518189e-8,2.9393468716663844e-8
t233,3.107576338190231e-8,3.370763093607418e-8,3.289758904221393e-8,3.255031265222615e-8,3.3541981988558297e-8,2.67738604640957e-8,2.2880248610876e-8,2.8670327011535344e-8,3.1024674291785364e-8,2.9366680574505124e-8
t234,3.107147494950609e-8,3.368743211864816e-8,3.287953721471952e-8,3.2551653578189293e-8,3.3571148764163284e-8,2.6840437502355264e-8,2.281593761384269e-8,2.867671090502956e-8,3.0987903911274366e-8,2.9357662098576618e-8
t235,3.10399104284522e-8,3.366965650972727e-8,3.2847611801201056e-8,3.252967542742045e-8,3.356957867389218e-8,2.6847846979881033e-8,2.2708789094686293e-8,2.8644263881029865e-8,3.0975484582949746e-8,2.9336340290357244e-8
t236,3.1106036897446415e-8,3.3709843526571156e-8,3.291407036385188e-8,3.258682087401942e-8,3.3683457443453725e-8,2.6289335564804715e-8,2.2328918193918844e-8,2.8705477422624367e-8,3.1057427514311615e-8,2.93867492604166e-8
t237,3.10964196241424e-8,3.3672481826141717e-8,3.288568144228203e-8,3.2566870359678454e-8,3.3701967383457545e-8,2.616357610797199e-8,2.2412048848222606e-8,2.8670887131555466e-8,3.1025675833802625e-8,2.9362302807576394e-8
t238,3.107345321864862e-8,3.363784433128831e-8,3.285624774203273e-8,3.254968252437947e-8,3.3712667141248e-8,2.662979833196285e-8,2.296120457135644e-8,2.859281133361193e-8,3.097361394694201e-8,2.931362016193009e-8
t239,3.079048192037293e-8,3.342250879478733e-8,3.267235150209969e-8,3.235033604845843e-8,3.363763405811865e-8,3.427807215621868e-8,2.94279311820459e-8,2.7992264428964647e-8,3.050172244797688e-8,2.8800286207182944e-8
t240,3.090289974839043e-8,3.3385584616592405e-8,3.264963218491354e-8,3.233159106610843e-8,3.3614963173705505e-8,3.444181109834829e-8,2.9514892151221383e-8,2.8111471911564355e-8,3.0459938939466373e-8,2.8755386774708287e-8
t241,3.095841550231099e-8,3.3398885524419346e-8,3.2708251977119614e-8,3.2379386727589455e-8,3.370522695936432e-8,3.4514620015959986e-8,2.9550925600421184e-8,2.815604493416997e-8,3.0509431043505876e-8,2.8772152208279688e-8
t242,3.093849455754601e-8,3.3370444773184733e-8,3.268716049457191e-8,3.2358129334394985e-8,3.36970352794968e-8,3.4616699441517934e-8,2.9522257812826875e-8,2.8145591679180324e-8,3.049021073538366e-8,2.875754955862489e-8
t243,3.092703308125175e-8,3.335529042160314e-8,3.267249776055978e-8,3.234622668118174e-8,3.3709427449712226e-8,3.4859007301989395e-8,2.950878923981914e-8,2.8143212947001626e-8,3.048103686930504e-8,2.8764230978647612e-8
t244,3.090786264544208e-8,3.335234256494128e-8,3.266380937883914e-8,3.23342887561167e-8,3.370788370918802e-8,3.4768975574783125e-8,2.944695845315045e-8,2.813180113178164e-8,3.0486138096471186e-8,2.8791115019461237e-8
t245,3.098799928036177e-8,3.333260034999861e-8,3.2640356519212576e-8,3.230043318267194e-8,3.3667554760568616e-8,3.5115928128257105e-8,2.953657065962205e-8,2.822589748413233e-8,3.0461183407733926e-8,2.8786994553240122e-8
t246,3.094470695266475e-8,3.338665815080183e-8,3.271424131208423e-8,3.2346459892805365e-8,3.37431878865195e-8,3.512665630832385e-8,2.9567501394525623e-8,2.8145196713871805e-8,3.054092322959293e-8,2.8876259743523602e-8
t247,3.0932714241830915e-8,3.3392721147053026e-8,3.2715467819410924e-8,3.232561501408347e-8,3.372462091194491e-8,3.519756876835284e-8,2.9513287240700208e-8,2.812690103569415e-8,3.0552751263939244e-8,2.891648394822688e-8
t248,3.094512573492029e-8,3.34049437604336e-8,3.27309972040787e-8,3.2308055605164405e-8,3.37339213382949e-8,3.51665131885258e-8,2.9379380971771717e-8,2.8123310323119256e-8,3.059453978988016e-8,2.897516329131992e-8
t249,3.095216957753391e-8,3.342068549464307e-8,3.272875682871291e-8,3.2303056237456e-8,3.373402774156882e-8,3.514465846124128e-8,2.9178272718064388e-8,2.8091680690898876e-8,3.0634019943347897e-8,2.9023097625670253e-8
t250,3.093333748046885e-8,3.3428755308387715e-8,3.272205027680041e-8,3.2299285945581166e-8,3.372461106154368e-8,3.502564186617549e-8,2.9249966823740712e-8,2.8044272306166157e-8,3.063947521340076e-8,2.9039902404718413e-8
t251,3.0989497291568914e-8,3.34769424129603e-8,3.2814195333559786e-8,3.236331277696424e-8,3.3826146351653426e-8,3.485681434406254e-8,2.9378438312711284e-8,2.8058775273136025e-8,3.07148837340915e-8,2.908795029458639e-8
t252,3.096283756024035e-8,3.345024508355563e-8,3.278896687383565e-8,3.2347237583223144e-8,3.3837662353333924e-8,3.495511080922742e-8,2.937206033133835e-8,2.8018169080944653e-8,3.068734971275685e-8,2.9075808122739246e-8
t253,3.094921332141316e-8,3.342807610786618e-8,3.276409460752805e-8,3.2343679683974686e-8,3.383976169143145e-8,3.505949757616368e-8,2.9360890882512694e-8,2.799506735153156e-8,3.066074692013836e-8,2.905873083804039e-8
t254,3.093929816310811e-8,3.338976362835131e-8,3.273698325588289e-8,3.233897417542572e-8,3.383302291471314e-8,3.5177221938400914e-8,2.9394224567681372e-8,2.797957369644679e-8,3.062525888814333e-8,2.903380254220535e-8
t255,3.091440884612533e-8,3.334187336092162e-8,3.2694829943758675e-8,3.2314630911634704e-8,3.3801573332146394e-8,3.526517398864027e-8,2.9463478814087727e-8,2.795315556131086e-8,3.0574057089667094e-8,2.8996215271620328e-8
t256,3.096545044634505e-8,3.333312452210896e-8,3.274936751739338e-8,3.2354223410447776e-8,3.3879050974709245e-8,3.524597897942291e-8,2.9621429862976115e-8,2.8002039838825602e-8,3.0592589855734695e-8,2.9007838027720555e-8
t257,3.09375473962879e-8,3.327906625679455e-8,3.273243021194285e-8,3.234195169287688e-8,3.386607992101333e-8,3.537485757424727e-8,2.9733062974566263e-8,2.7979607148257348e-8,3.054023135456654e-8,2.8983209383450958e-8
t258,3.0922156776592503e-8,3.325388662511657e-8,3.272570903696984e-8,3.234103458636964e-8,3.3873511465487905e-8,3.544346250562993e-8,2.981911263624145e-8,2.7966636714250658e-8,3.050676960092881e-8,2.8964805349642643e-8
t259,3.0914317188870334e-8,3.325245973665227e-8,3.270979736948712e-8,3.2342408119873655e-8,3.389101429032859e-8,3.540459611864955e-8,2.9836357387859386e-8,2.7955274236201314e-8,3.0498983295076975e-8,2.8952820848293134e-8
t260,3.0902421033128464e-8,3.324110178331525e-8,3.2685601929374464e-8,3.232124349408982e-8,3.388908204916056e-8,3.521891287241656e-8,2.9704593810243487e-8,2.793794032403871e-8,3.048958798407514e-8,2.892316601072245e-8
t261,3.0953141065670704e-8,3.32426602914648e-8,3.273436951093077e-8,3.2354107487908075e-8,3.397104191169746e-8,3.538321936805675e-8,2.9799458654699447e-8,2.795090680329347e-8,3.053551269185146e-8,2.8918151134610416e-8
t262,3.094038329920906e-8,3.324110159191727e-8,3.2703068905081704e-8,3.2331292604672416e-8,3.3943999069001685e-8,3.536628856780547e-8,2.9705327548516264e-8,2.7917639854876942e-8,3.051836345253085e-8,2.887851498347498e-8
t263,3.093272536829327e-8,3.322960774487881e-8,3.266255701921685e-8,3.230277187242732e-8,3.39138640841345e-8,3.5418806144472334e-8,2.958085156794831e-8,2.7882471566322595e-8,3.051978719354138e-8,2.8832716793627017e-8
t264,3.093402547476316e-8,3.3225211888017615e-8,3.264658757117032e-8,3.2296026034363487e-8,3.390348057965272e-8,3.5332126303692945e-8,2.9460138871536804e-8,2.7869110045815898e-8,3.051223832413815e-8,2.8805393844289495e-8
t265,3.091258099972724e-8,3.321061556692739e-8,3.261896699885132e-8,3.227052271671814e-8,3.3865487864953185e-8,3.5325290110952945e-8,2.9421074692395846e-8,2.7834666816433502e-8,3.048466169885706e-8,2.8770257996419832e-8
t266,3.097006700245981e-8,3.321414101825434e-8,3.26905507906661e-8,3.232020679459409e-8,3.395428565016433e-8,3.529358142689988e-8,2.9414506422307464e-8,2.7882803158084524e-8,3.0535528598722716e-8,2.8798768304387342e-8
t267,3.1051164405941795e-8,3.3199600986339484e-8,3.267047801794069e-8,3.229642213414885e-8,3.392299172260848e-8,3.538451804850693e-8,2.950052086902033e-8,2.7983471887414748e-8,3.0501513342743694e-8,2.8769586446725778e-8
t268,3.104415174260251e-8,3.3192578082578846e-8,3.2661902366030326e-8,3.2290088095126526e-8,3.390822583507424e-8,3.532501525420853e-8,2.948384928828835e-8,2.7983782284713043e-8,3.049818120177021e-8,2.877065854124107e-8
t269,3.10392271421161e-8,3.319416390650207e-8,3.2653961835088505e-8,3.228360105570491e-8,3.389532784044271e-8,3.522577048824634e-8,2.9465024948269528e-8,2.7984297868314054e-8,3.049895251024777e-8,2.8773655775760246e-8
t270,3.101940409676127e-8,3.318953535475812e-8,3.264891528189988e-8,3.2264026747393966e-8,3.387580873840763e-8,3.5168257949598705e-8,2.9435157870004615e-8,2.7979828329450683e-8,3.049131460326364e-8,2.8776057295253842e-8
t271,3.108616836795691e-8,3.3227197428106555e-8,3.27472659804937e-8,3.231502429312659e-8,3.396878292011834e-8,3.517231262435691e-8,2.944775944648798e-8,2.8054940227994253e-8,3.057774562671761e-8,2.8850833917957323e-8
t272,3.099091595581665e-8,3.324637878048225e-8,3.278123633781597e-8,3.230720524556821e-8,3.395821637513427e-8,3.516339307572115e-8,2.9320702160450545e-8,2.7951018107067836e-8,3.061577312408093e-8,2.890974870384066e-8
t273,3.1016164016523823e-8,3.327381634861656e-8,3.279117773165056e-8,3.23044835636948e-8,3.3957110637508925e-8,3.512877819683697e-8,2.915347162074917e-8,2.7978920312949772e-8,3.065837351638574e-8,2.8966948003694583e-8
t274,3.101404027971836e-8,3.328834917872616e-8,3.278806974419419e-8,3.2311033383857304e-8,3.396447404223833e-8,3.512452533899105e-8,2.9210713704474672e-8,2.79678041421639e-8,3.068773113364405e-8,2.899482620231904e-8
t275,3.0990207947662094e-8,3.3292680675873856e-8,3.278000446943541e-8,3.2310439828343086e-8,3.3931549659746645e-8,3.520340933274614e-8,2.9042858606417322e-8,2.7942263324018022e-8,3.0682898855870656e-8,2.899372103968587e-8
t276,3.1037690889615845e-8,3.332312418307864e-8,3.281041024874384e-8,3.2354481589173365e-8,3.400701929673146e-8,3.523790218240852e-8,2.8972276366848267e-8,2.7985031095237286e-8,3.074949418379165e-8,2.900749492012489e-8
t277,3.1007699529331464e-8,3.330148299170467e-8,3.277332383145419e-8,3.2325786979514895e-8,3.399695333250298e-8,3.525262351132879e-8,2.889343572699076e-8,2.7960282780812974e-8,3.0732060205367644e-8,2.8972258954331368e-8
t278,3.099514880643362e-8,3.328647219436281e-8,3.274764758864283e-8,3.231150850654552e-8,3.4000082208717355e-8,3.522237491118028e-8,2.8875336743579126e-8,2.7949854948925024e-8,3.071368399173986e-8,2.894864683124507e-8
t279,3.098065622184275e-8,3.3275587619966896e-8,3.271432282901182e-8,3.2298580174593265e-8,3.400070659100287e-8,3.518723041022426e-8,2.8898310019787555e-8,2.7944242972190886e-8,3.068413002320327e-8,2.892265079470917e-8
t280,3.0953413982462936e-8,3.325988338938479e-8,3.268033109802238e-8,3.227499102124095e-8,3.3977184877546515e-8,3.5189631699356026e-8,2.8934532943726245e-8,2.793380069010183e-8,3.0635910899867827e-8,2.8882576562202914e-8
t281,3.100414661431042e-8,3.3276339983693235e-8,3.273596306581174e-8,3.2328551105052266e-8,3.402977538963279e-8,3.518321544816107e-8,2.9074737917038453e-8,2.8005496630523876e-8,3.066433923008368e-8,2.8879177792644638e-8
t282,3.097791663860335e-8,3.328305350372369e-8,3.2706887361809816e-8,3.232011476033492e-8,3.397778210532515e-8,3.5082854572920986e-8,2.9134300228963466e-8,2.801307441148547e-8,3.062934021935771e-8,2.8840863279710664e-8
t283,3.0970059023624206e-8,3.3309623670000475e-8,3.267859478652086e-8,3.2319177084634255e-8,3.393100857928554e-8,3.496537332145977e-8,2.9165464638770477e-8,2.8014898594758455e-8,3.062812206219637e-8,2.881751193439416e-8
t284,3.095973131577446e-8,3.331893898738861e-8,3.264478226558667e-8,3.2308675267194896e-8,3.388605146833336e-8,3.494151727204922e-8,2.9138066057734732e-8,2.79921787262785e-8,3.062663339193573e-8,2.8782052592593457e-8
t285,3.0934100326107655e-8,3.330645430909129e-8,3.259735348257224e-8,3.228387362317782e-8,3.3821861833234366e-8,3.5220846447504426e-8,2.9193824100780857e-8,2.7955172743400497e-8,3.059354746023041e-8,2.8728989359925123e-8
t286,3.098929945152388e-8,3.333574871331727e-8,3.2628328264129746e-8,3.233740129860857e-8,3.3865835297389096e-8,3.5421594499906386e-8,2.9260314224150596e-8,2.7995663432238775e-8,3.064369047217394e-8,2.8723672799303886e-8
t287,3.095677805354616e-8,3.3316616583566634e-8,3.258002837910618e-8,3.23167786980016e-8,3.378999014210834e-8,3.554161443524409e-8,2.921664673507132e-8,2.793511176160295e-8,3.0629564986433014e-8,2.867811345340986e-8
t288,3.103858387429201e-8,3.3314241152056764e-8,3.255175406397317e-8,3.231417635804245e-8,3.375780164279165e-8,3.551205352164033e-8,2.9167723680277082e-8,2.8031791261068785e-8,3.061812248645562e-8,2.864535599318507e-8
t289,3.1050212586095235e-8,3.330637329891906e-8,3.251707460519403e-8,3.229745087897573e-8,3.373362644149228e-8,3.55335437948619e-8,2.9183235473178127e-8,2.8032211772477508e-8,3.060332124772753e-8,2.861239789545188e-8
t290,3.103320301257868e-8,3.330255009133117e-8,3.2488119395596045e-8,3.227857959273961e-8,3.370646511725984e-8,3.552836213281983e-8,2.916569433477983e-8,2.800273821474164e-8,3.05807525233067e-8,2.85846483301398e-8
t291,3.10895696419535e-8,3.33202098676467e-8,3.254315748784302e-8,3.232833973647196e-8,3.377525296852896e-8,3.546568494857955e-8,2.9206211236561024e-8,2.804610731673289e-8,3.0641712229423074e-8,2.8603487604613863e-8
t292,3.107295464215168e-8,3.332220685840106e-8,3.25246854357289e-8,3.231134595126172e-8,3.374514075698011e-8,3.5368845116258426e-8,2.9188103323701962e-8,2.802847658553694e-8,3.0625900960294845e-8,2.8590509810830223e-8
t293,3.106609095561121e-8,3.332707583573842e-8,3.251186160574711e-8,3.230082408059204e-8,3.371677158703363e-8,3.5244273642044455e-8,2.9189867022132103e-8,2.8021207720928568e-8,3.062660934870668e-8,2.8598018843115428e-8
t294,3.105835547095442e-8,3.333225558979955e-8,3.250902502830551e-8,3.2293501852979206e-8,3.368972662163302e-8,3.507417099927513e-8,2.9198239076701283e-8,2.8018139789372282e-8,3.062800054621592e-8,2.8623946878741263e-8
t295,3.1053353301621256e-8,3.335569185584878e-8,3.2529562871469345e-8,3.228990192375186e-8,3.366509798395286e-8,3.50114712041738e-8,2.9219080680496057e-8,2.802337644630614e-8,3.061689753346897e-8,2.8674395374715384e-8
t296,3.1130798103223794e-8,3.3416379757091215e-8,3.266812552946262e-8,3.234677789780148e-8,3.373144788722816e-8,3.474534233019787e-8,2.9202927441908772e-8,2.81032420332851e-8,3.0713563843307825e-8,2.878409903976135e-8
t297,3.112090786416139e-8,3.3444874892141474e-8,3.271926919876749e-8,3.2329892963753364e-8,3.3702943253976535e-8,3.465711956063883e-8,2.905082449750677e-8,2.8093710338366826e-8,3.072851926467512e-8,2.8835544152924752e-8
t298,3.1013739968447115e-8,3.3456032407951915e-8,3.274423290689578e-8,3.231669583531788e-8,3.366161494550275e-8,3.4750415131452234e-8,2.9057308953528486e-8,2.795551572030707e-8,3.0758951806763074e-8,2.8864771986860938e-8
t299,3.0989062869863893e-8,3.3461241402369533e-8,3.274740070746889e-8,3.230569385912255e-8,3.3597179805046e-8,3.4965204498188636e-8,2.9190740800825923e-8,2.7912128089957936e-8,3.0753869184172227e-8,2.8863334237022823e-8
t300,3.096475172194149e-8,3.34452121943192e-8,3.272035388104007e-8,3.227463282128199e-8,3.351095651298194e-8,3.506309419781819e-8,2.914218843649785e-8,2.7878777204502535e-8,3.073347300450432e-8,2.8836603266785836e-8
t301,3.111179956219713e-8,3.3476687095722305e-8,3.276153328671781e-8,3.232110069256476e-8,3.355902955400185e-8,3.507805434556108e-8,2.9193693269004156e-8,2.8041389653109113e-8,3.076996385446664e-8,2.8833191211696915e-8
t302,3.108827882278005e-8,3.3459890051320814e-8,3.2711475967288005e-8,3.230244529029949e-8,3.35853037813876e-8,3.5052804263850975e-8,2.9213627997744388e-8,2.801493917914547e-8,3.071850905976635e-8,2.8796919760393246e-8
t303,3.1074863893402215e-8,3.3441986173901626e-8,3.265918794208912e-8,3.229441739969356e-8,3.366916779562103e-8,3.4940583313873383e-8,2.9305542137096456e-8,2.8003377093443444e-8,3.065713804725985e-8,2.877250943387365e-8
t304,3.107352324951321e-8,3.343438586159664e-8,3.2607917600933507e-8,3.229324315801435e-8,3.374524643435317e-8,3.4966895494642433e-8,2.944162445368737e-8,2.8012767644323e-8,3.058658368721863e-8,2.8745189680696744e-8
t305,3.0946289822234576e-8,3.340895037556749e-8,3.254424907855544e-8,3.2272482994112305e-8,3.378041835323067e-8,3.50143825573722e-8,2.9594372216621112e-8,2.787934866120672e-8,3.052970853393046e-8,2.870717837097205e-8
t306,3.100378226463731e-8,3.3414047935322066e-8,3.2565011216860036e-8,3.2321039387877176e-8,3.392149329154606e-8,3.488384612782767e-8,2.9771857858294466e-8,2.7953033442137063e-8,3.054733730332143e-8,2.8718121376430873e-8
t307,3.0986406620210065e-8,3.340870920086044e-8,3.253239539774962e-8,3.2299009823215416e-8,3.394696646145544e-8,3.4914306473119017e-8,2.9838061169468524e-8,2.7948607580100342e-8,3.052151742352227e-8,2.8697996692912916e-8
t308,3.097254244927131e-8,3.339561932242122e-8,3.251026817928072e-8,3.2286025126819156e-8,3.3992807748874025e-8,3.483207814213842e-8,2.995408012471164e-8,2.7924254182847564e-8,3.051069199756947e-8,2.867835951797123e-8
t309,3.096785295212749e-8,3.338788980486387e-8,3.24828341019574e-8,3.227663374399449e-8,3.401739054988073e-8,3.487208056238731e-8,3.000372150132951e-8,2.7905582402285855e-8,3.048849867157745e-8,2.865916217739031e-8
t310,3.104751276761119e-8,3.3367475980984735e-8,3.2445686863665356e-8,3.2252761136233124e-8,3.4027847817905926e-8,3.503857921770205e-8,2.999130004216582e-8,2.8001472517897125e-8,3.044868032257277e-8,2.861304529338738e-8
t311,3.1090654658118864e-8,3.3364445038449605e-8,3.2476909749553425e-8,3.228647287717118e-8,3.4112878709352185e-8,3.501226473336261e-8,2.997601113693019e-8,2.8036405690648375e-8,3.049754332665482e-8,2.8624685032286016e-8
t312,3.108651333052412e-8,3.335921818842731e-8,3.247098739136236e-8,3.228456911331552e-8,3.4103534451601435e-8,3.4948764477544445e-8,2.99408561306403e-8,2.8041236053200527e-8,3.046260862898781e-8,2.8617474241559728e-8
t313,3.108385972082857e-8,3.3362707574645444e-8,3.2456243592162266e-8,3.228883873373219e-8,3.410498356776351e-8,3.4963949774386314e-8,2.997611902555929e-8,2.803830264442813e-8,3.043990475782724e-8,2.8611571530593976e-8
t314,3.107895298265021e-8,3.3371757248150274e-8,3.243936883248555e-8,3.2290055734497666e-8,3.4107272137998326e-8,3.500651895794198e-8,2.9986308863451775e-8,2.8031351496333187e-8,3.042131503170492e-8,2.8613106372810375e-8
t315,3.106354626178228e-8,3.338114780143056e-8,3.242019217453682e-8,3.2282028394410966e-8,3.409187676502917e-8,3.5004520451884084e-8,2.997859322385183e-8,2.801654438502597e-8,3.040053889380076e-8,2.8619455766006453e-8
t316,3.111939083091075e-8,3.3419111300616746e-8,3.2490960792117336e-8,3.233979921308444e-8,3.417464222004663e-8,3.51587662383542e-8,3.0013110087894194e-8,2.806873978417348e-8,3.04518750064685e-8,2.86759462493115e-8
t317,3.110348997734001e-8,3.342051587201149e-8,3.248096126480621e-8,3.23266664914514e-8,3.4169306064444396e-8,3.503095856841036e-8,2.9992344945884715e-8,2.8055850273778216e-8,3.0449453534014316e-8,2.8697072597068242e-8
t318,3.1100061574834e-8,3.3432819637966976e-8,3.2487355371360105e-8,3.231989648850278e-8,3.417728123661645e-8,3.5057995092593165e-8,3.001243471308798e-8,2.804916945264253e-8,3.046216008294134e-8,2.8723031294872235e-8
t319,3.110026114410799e-8,3.345802631603647e-8,3.250971566959355e-8,3.230866649278217e-8,3.4181997352327984e-8,3.503804581669775e-8,3.002607699575923e-8,2.8050782313217528e-8,3.0496751672878786e-8,2.8767486877170073e-8
t320,3.110943203083331e-8,3.350072057546739e-8,3.2568003366762767e-8,3.2300802487693555e-8,3.418397393868877e-8,3.4968322730773046e-8,2.9976159079212825e-8,2.8078133033438003e-8,3.052313037123995e-8,2.8810253365543278e-8
t321,3.108364869194927e-8,3.360621439048469e-8,3.270225194384831e-8,3.234813135460418e-8,3.4233844176387673e-8,3.500076277800674e-8,2.99927995471873e-8,2.8039117929299045e-8,3.0622887307563476e-8,2.888702222911696e-8
t322,3.1095844199123244e-8,3.3636220245784664e-8,3.2728906133553344e-8,3.232240258686838e-8,3.418086167535989e-8,3.512977450920049e-8,3.0013104390735775e-8,2.8038890402565893e-8,3.062345770628481e-8,2.8886203626813798e-8
t323,3.110063614757787e-8,3.363047243422888e-8,3.274685394791479e-8,3.2305352317595814e-8,3.4107613394563044e-8,3.5184136735686605e-8,2.9966042020268465e-8,2.803943819403838e-8,3.062872819782949e-8,2.887093412299643e-8
t324,3.1086334506411034e-8,3.3634238144066075e-8,3.273823760453201e-8,3.228178689024858e-8,3.4078936781048396e-8,3.5198365673040994e-8,2.994032658942276e-8,2.80385531703883e-8,3.062165088191133e-8,2.884837487200836e-8
t325,3.117234574559053e-8,3.361040500000501e-8,3.270704777102692e-8,3.224879302842433e-8,3.405981468516548e-8,3.520103240141837e-8,2.989733350527894e-8,2.816618008211296e-8,3.0586503335607746e-8,2.8798488211197922e-8
t326,3.12055781062096e-8,3.362570113117203e-8,3.2736354226850415e-8,3.228574539800005e-8,3.4156160495666717e-8,3.517586605743299e-8,2.993019575511009e-8,2.8217048938640986e-8,3.0629815001984374e-8,2.879239757189113e-8
t327,3.1160819815428205e-8,3.3570856684541783e-8,3.268281086899144e-8,3.2261342546788034e-8,3.416986400654389e-8,3.5183683098050616e-8,2.9903723865358706e-8,2.819312098778578e-8,3.0588223999859215e-8,2.8745665792080276e-8
t328,3.111702905815462e-8,3.3546692603562906e-8,3.263667231332727e-8,3.2252342993327746e-8,3.418517995212688e-8,3.516065075626875e-8,2.98820722962063e-8,2.8178503590063342e-8,3.0565606333695555e-8,2.871108153177923e-8
