Resource,Liquid_DAC_1,Liquid_DAC_2,Liquid_DAC_3,Liquid_DAC_4,Liquid_DAC_5,Liquid_DAC_6,Liquid_DAC_7,Liquid_DAC_8,Liquid_DAC_9,Liquid_DAC_10,Solid_DAC_1,Solid_DAC_2,Solid_DAC_3,Solid_DAC_4,Solid_DAC_5,Solid_DAC_6,Solid_DAC_7,Solid_DAC_8,Solid_DAC_9,Solid_DAC_10
t184,1.6774956142997976e-6,1.9946279336979292e-6,1.4304297402048873e-6,1.8463304409408413e-6,1.8104029100471234e-6,1.7633685173462041e-6,1.847261269584263e-6,1.6919976042646758e-6,1.7398974413647413e-6,1.690491856755755e-6,9.888336257440951e-6,1.2392930182759488e-5,9.023693914379152e-6,1.1957844358326012e-5,1.1223287068020743e-5,1.0102190510184135e-5,1.1661590733168681e-5,1.0010873950687919e-5,9.742530208029778e-6,9.538388145583145e-6
t185,1.6771575852330459e-6,1.9944701960023556e-6,1.4301117629573467e-6,1.846142342927571e-6,1.8099943947452577e-6,1.763160455174767e-6,1.848657115278486e-6,1.6917074108612894e-6,1.7395364460491788e-6,1.6903794513940955e-6,9.888239320278792e-6,1.2392688911466133e-5,9.023666045871222e-6,1.1957834418502166e-5,1.122266913962245e-5,1.0101913042479618e-5,1.1661799083190641e-5,1.001076549365155e-5,9.742328117809576e-6,9.538309689955337e-6
t186,1.6764786457641733e-6,1.9941477409310388e-6,1.4293072891243418e-6,1.8456851508456833e-6,1.809300490930263e-6,1.7670553417382683e-6,1.8506315257354226e-6,1.6913803732867034e-6,1.7389181887359152e-6,1.6899431200589775e-6,9.888023187700904e-6,1.239238455550566e-5,9.023569165665033e-6,1.1957730582510895e-5,1.1222064117673927e-5,1.0103424417808684e-5,1.1662132455573337e-5,1.001057554899449e-5,9.742097241093488e-6,9.538205254128817e-6
t187,1.6764563685827765e-6,1.9942099555843097e-6,1.42916535371989e-6,1.8457883864893125e-6,1.8092514093461898e-6,1.7657502902130313e-6,1.8513477627621397e-6,1.6913561681986805e-6,1.7388832703748426e-6,1.690089245353911e-6,9.888017334885667e-6,1.2392175787125607e-5,9.023563748832347e-6,1.1957746061461161e-5,1.1221778762965262e-5,1.0102904722901189e-5,1.166213262995907e-5,1.0010511967941244e-5,9.74200529654968e-6,9.538283361287785e-6
t188,1.676711679382681e-6,1.994399374229138e-6,1.4293233988691877e-6,1.84592565779883e-6,1.809435971480243e-6,1.7648151841935035e-6,1.8513156182692884e-6,1.691565438066591e-6,1.7389990784799922e-6,1.6902319991445272e-6,9.888150002743216e-6,1.239203749156678e-5,9.023525386097762e-6,1.1957743583141703e-5,1.1221743105202452e-5,1.0102599911675332e-5,1.1662022689189723e-5,1.0010566844725632e-5,9.741953066753256e-6,9.53836849404262e-6
t189,1.6770539383235064e-6,1.9946567282516356e-6,1.4294637813698508e-6,1.8461501475114807e-6,1.8097267391337413e-6,1.762566373388608e-6,1.8497021432735407e-6,1.691894825686924e-6,1.7391421327580442e-6,1.6903831679802316e-6,9.888374362783214e-6,1.2391923860609896e-5,9.0234796361461e-6,1.1957724957047771e-5,1.122182387168117e-5,1.0101757071261642e-5,1.1661573003173151e-5,1.0010684116702834e-5,9.74190743940174e-6,9.538455261150145e-6
t190,1.6772002523608628e-6,1.994811618651126e-6,1.4295555873273524e-6,1.8462630127493407e-6,1.8098971544156555e-6,1.7617630962903603e-6,1.8495883525996088e-6,1.6919931608669486e-6,1.739207147928877e-6,1.6904360077604293e-6,9.888490446111651e-6,1.239175338163318e-5,9.023382822823417e-6,1.1957577970896707e-5,1.1221842293088998e-5,1.010164021010165e-5,1.1661564770856459e-5,1.0010738445582984e-5,9.741846093989357e-6,9.538475048041771e-6
t191,1.6773025352557485e-6,1.994965461399877e-6,1.4293968419295643e-6,1.84627762252799e-6,1.8099202925214923e-6,1.7597229547545322e-6,1.8494669009520596e-6,1.6920961300826872e-6,1.7393198095595953e-6,1.6903950262263921e-6,9.888452985383633e-6,1.2391564411915317e-5,9.023296411757211e-6,1.1957365581305563e-5,1.1221850682935135e-5,1.0100863985541657e-5,1.166149239330201e-5,1.0010629194826166e-5,9.741845098191812e-6,9.5385044632329e-6
t192,1.6777734520709999e-6,1.994844619671115e-6,1.4292934025707342e-6,1.8461454490511633e-6,1.8098464962207689e-6,1.7582848657228084e-6,1.849932314573386e-6,1.6927030288972305e-6,1.7391715666463643e-6,1.6903256674097907e-6,9.888688439528808e-6,1.2391269472594526e-5,9.023200905651536e-6,1.1957045252860152e-5,1.1221776594980622e-5,1.0100375316408203e-5,1.1661667403054499e-5,1.0010873301784055e-5,9.741684528575552e-6,9.538417272909607e-6
t193,1.6776652132788201e-6,1.9946360835573503e-6,1.429035696656763e-6,1.8459342199889534e-6,1.809701291480248e-6,1.7579914337738136e-6,1.8500212123869907e-6,1.6927799425333576e-6,1.7388941244890646e-6,1.6901294102590846e-6,9.888695456281406e-6,1.2390951498362542e-5,9.023128152421656e-6,1.195664235949935e-5,1.1221752459288637e-5,1.0100201037363235e-5,1.1661685680502885e-5,1.0010888027110568e-5,9.741548493978191e-6,9.538273023353904e-6
t194,1.6775463285354692e-6,1.9944702303912046e-6,1.4287406704660245e-6,1.8457504162929028e-6,1.809571800054311e-6,1.7578945867607184e-6,1.8500620170150779e-6,1.6927427283499948e-6,1.7387112187928982e-6,1.6900032490530149e-6,9.888701510525377e-6,1.2390646697476726e-5,9.02307132533271e-6,1.195625376985363e-5,1.1221752448019492e-5,1.010005749044201e-5,1.1661709657750337e-5,1.001090538588973e-5,9.741478212679886e-6,9.538139227675754e-6
t195,1.6775199883760323e-6,1.9944223291741545e-6,1.4287095158446546e-6,1.8456734414114184e-6,1.8095530267901836e-6,1.7573853798586148e-6,1.850100854137005e-6,1.6927496911995115e-6,1.7387022493572048e-6,1.6899803436525583e-6,9.888703701354242e-6,1.239042186393433e-5,9.02303033414236e-6,1.1955985169085247e-5,1.1221763576463069e-5,1.0099793086499237e-5,1.1661747053640781e-5,1.0010926518811198e-5,9.741488228920588e-6,9.538047113938733e-6
t196,1.677263940741162e-6,1.994307342374287e-6,1.4285319776795125e-6,1.8455228789172883e-6,1.809330235301877e-6,1.759267376823323e-6,1.8498089615770154e-6,1.6926437593921529e-6,1.7385394965924228e-6,1.6897211664142247e-6,9.888584500835833e-6,1.2390315025297228e-5,9.022982756496373e-6,1.1955808220110351e-5,1.1221765977950198e-5,1.0100606626159104e-5,1.1661748071160658e-5,1.001089039131168e-5,9.741487438308177e-6,9.537945222529128e-6
t197,1.67742705285858e-6,1.9944553513969044e-6,1.428862285811268e-6,1.8457131741310238e-6,1.8095058013126424e-6,1.7573819190490551e-6,1.849869730738099e-6,1.6927284371168971e-6,1.7387445849282953e-6,1.6899399899071096e-6,9.888594457026717e-6,1.23904377582461e-5,9.023030241561034e-6,1.1955835400532969e-5,1.1221828585706962e-5,1.0099854606474786e-5,1.1661786767393448e-5,1.0010930972180816e-5,9.741511314320437e-6,9.53797581550084e-6
t198,1.6774421637489198e-6,1.994490446505457e-6,1.4290796323844568e-6,1.8457931898424189e-6,1.80955226429239e-6,1.757509613913146e-6,1.8498003930992074e-6,1.6928005695179492e-6,1.7387234829741415e-6,1.6900614184247012e-6,9.888601528512096e-6,1.239070978195429e-5,9.023112567717163e-6,1.1955917293056239e-5,1.122190836996304e-5,1.0099981142669784e-5,1.1661849544864705e-5,1.001097341285571e-5,9.741454794679778e-6,9.538007841256735e-6
t199,1.6775547483464704e-6,1.9946686188610132e-6,1.429625781642866e-6,1.846022244676632e-6,1.8098056615614593e-6,1.7560998230462161e-6,1.8474297973699593e-6,1.6928176950885971e-6,1.7388912722377222e-6,1.690296269523678e-6,9.888630741774407e-6,1.2391074289060554e-5,9.023253851746867e-6,1.1956049456779806e-5,1.1222115151128267e-5,1.0100265635186163e-5,1.166186760618961e-5,1.0011000061943558e-5,9.741444543519946e-6,9.538075926888595e-6
t200,1.6788875888456699e-6,1.996876782562033e-6,1.432204897823527e-6,1.8484113471240936e-6,1.8123620184431902e-6,1.7228419809567697e-6,1.8174363261297816e-6,1.693504258192403e-6,1.7402137338757694e-6,1.6914851131130648e-6,9.889340559864824e-6,1.2392310294194736e-5,9.024446703334748e-6,1.1957361612493492e-5,1.1223789842704347e-5,1.0084619826538062e-5,1.165196448790318e-5,1.0011335067272394e-5,9.742116868370547e-6,9.538753296184497e-6
t201,1.6789467609510127e-6,1.996836728277571e-6,1.4324550725143507e-6,1.8482489211597435e-6,1.8124106092945547e-6,1.7267019704675146e-6,1.8173134732002238e-6,1.6933300620511235e-6,1.7403038548072276e-6,1.6914150739017555e-6,9.88924656116577e-6,1.2392577047813872e-5,9.024461638265235e-6,1.1957311989960773e-5,1.1224236708632074e-5,1.0087228531026638e-5,1.1652738064033558e-5,1.0011222507026604e-5,9.742127359477163e-6,9.538740531022182e-6
t202,1.6791154138520445e-6,1.996633642243285e-6,1.4327450781312104e-6,1.8481686794911782e-6,1.8126203061164471e-6,1.7271587887669976e-6,1.8168890224508237e-6,1.6933736731186156e-6,1.7406408947538456e-6,1.691363709590801e-6,9.88927513683812e-6,1.2392843809231543e-5,9.02453205571584e-6,1.1957274195525464e-5,1.1224698815748872e-5,1.0087262563924684e-5,1.1652698795853076e-5,1.0011130364211328e-5,9.74229924128346e-6,9.538722812945273e-6
t203,1.6792221212698554e-6,1.9966423136006926e-6,1.4327296440102135e-6,1.8481623441276152e-6,1.8127266224563746e-6,1.7257937500927722e-6,1.81673739240636e-6,1.6934872030146067e-6,1.7408155179224095e-6,1.691455132830188e-6,9.889247823626422e-6,1.2393109987942509e-5,9.02459667913085e-6,1.1957183511194441e-5,1.1225014139441866e-5,1.0086497927895646e-5,1.1652661444230903e-5,1.0011072200937379e-5,9.742502478311276e-6,9.538724985901026e-6
t204,1.6791550064272474e-6,1.9968332377052e-6,1.4330015544756679e-6,1.848356484648457e-6,1.812708025701648e-6,1.7273704316622078e-6,1.8164907681213907e-6,1.693459841750312e-6,1.740448138396175e-6,1.691564747584851e-6,9.8892314156673e-6,1.2393392802712125e-5,9.024744345603527e-6,1.1957224899340032e-5,1.122511431695503e-5,1.0086996990021784e-5,1.1652602894443783e-5,1.0011076993355233e-5,9.74239289138096e-6,9.538764615941953e-6
t205,1.6790651609266053e-6,1.9967152385290046e-6,1.4330203608477189e-6,1.8483768329227685e-6,1.8126027426343447e-6,1.726968338790982e-6,1.8163655800807106e-6,1.6933692574524898e-6,1.7403779260705264e-6,1.691574844226073e-6,9.889200047806845e-6,1.2393491851340241e-5,9.024759199278058e-6,1.1957257880052938e-5,1.1224986408887866e-5,1.0086658093725201e-5,1.1652525465939642e-5,1.0011073084988663e-5,9.742316715847271e-6,9.53873044912817e-6
t206,1.6784314510869866e-6,1.9962181731126454e-6,1.4324743109408124e-6,1.84793765262866e-6,1.8120433130390805e-6,1.7297121546728643e-6,1.8163591759669348e-6,1.6929227768884903e-6,1.740097835472761e-6,1.6910642699692556e-6,9.888981748208913e-6,1.2393469395488083e-5,9.024625135209853e-6,1.195730115187422e-5,1.1224613946558986e-5,1.0087704767653105e-5,1.1652492133770393e-5,1.0010960618955655e-5,9.742211265324326e-6,9.538548788489091e-6
t207,1.6782498320522154e-6,1.996108639202307e-6,1.432231599518759e-6,1.8479781542691183e-6,1.8119800059442308e-6,1.7289023874991779e-6,1.8165381453931839e-6,1.6928517202503373e-6,1.7398075060084385e-6,1.691033365791125e-6,9.888917144258931e-6,1.2393541751478328e-5,9.024557212780408e-6,1.1957628271972215e-5,1.1224265881565636e-5,1.0087191833017025e-5,1.1652452221681847e-5,1.0011002417450625e-5,9.741986544986754e-6,9.538525182569626e-6
t208,1.6780589771147669e-6,1.996036841734885e-6,1.431856156763496e-6,1.8479517283115152e-6,1.8119330456346654e-6,1.728353251452709e-6,1.817021599023161e-6,1.6928408860820298e-6,1.739405354507062e-6,1.6909518812441772e-6,9.888861608580882e-6,1.2393593067429224e-5,9.02447044183711e-6,1.1958031971004853e-5,1.1223966925367127e-5,1.0086820364852008e-5,1.1652441474952677e-5,1.001101704375538e-5,9.741713267031894e-6,9.538484670201807e-6
t209,1.6778398767001452e-6,1.996000572010927e-6,1.4315693716812436e-6,1.8479460171635317e-6,1.8118069026888817e-6,1.7276240678838824e-6,1.8173174821585028e-6,1.6927615017230791e-6,1.7391345199273073e-6,1.6908837342284406e-6,9.888805047973954e-6,1.2393602069948672e-5,9.02442056652931e-6,1.1958406689724254e-5,1.1223626212124763e-5,1.0086443057795135e-5,1.165234174447319e-5,1.0010994381749465e-5,9.741520295530891e-6,9.53845893289736e-6
t210,1.6776496686939648e-6,1.995971703216793e-6,1.4312698262217187e-6,1.8479625668815566e-6,1.811723397089188e-6,1.72665091997672e-6,1.8181532432369265e-6,1.692727029015162e-6,1.7388139693864714e-6,1.6908729459058886e-6,9.888753708436501e-6,1.2393574639958138e-5,9.024383256905479e-6,1.1958767473009637e-5,1.1223214023628131e-5,1.0086004322290658e-5,1.1652345335545168e-5,1.0010930833724001e-5,9.741349572473147e-6,9.538497476515747e-6
t211,1.6773491116831062e-6,1.995811774369426e-6,1.431029966143631e-6,1.847785112021895e-6,1.8114332524896647e-6,1.7280868231861772e-6,1.8205276769780325e-6,1.6924763689328593e-6,1.7386691759826045e-6,1.6907683175709548e-6,9.888565638582916e-6,1.239347485484092e-5,9.024322842700551e-6,1.195895318065993e-5,1.122294299885039e-5,1.008674384953579e-5,1.1652827938031674e-5,1.0010798447361475e-5,9.741275908263574e-6,9.538539362667158e-6
t212,1.6774639003017728e-6,1.9958967909554907e-6,1.4311095994410542e-6,1.8478421243016196e-6,1.8116397434871268e-6,1.72697496916119e-6,1.8198669753735516e-6,1.6923744918092413e-6,1.7387606731019215e-6,1.6908859131553804e-6,9.888574318099706e-6,1.2393407803541998e-5,9.024336555629247e-6,1.1959133119615693e-5,1.1222960777598971e-5,1.0086404464423804e-5,1.1652482792573672e-5,1.0010783417037243e-5,9.741241147605179e-6,9.538609515779475e-6
t213,1.6776493317417414e-6,1.9960475763913854e-6,1.431156099662142e-6,1.8478987764922842e-6,1.8118770061393608e-6,1.7259243114475797e-6,1.8162053350739448e-6,1.6925189391625123e-6,1.738870472485078e-6,1.6908774538344948e-6,9.888681896674039e-6,1.2393304006197897e-5,9.024352608423796e-6,1.1959187534910336e-5,1.1223058681312679e-5,1.0085979792202947e-5,1.1651489017504073e-5,1.0010757427096494e-5,9.741266668819727e-6,9.53865244817424e-6
t214,1.6775016488482009e-6,1.9958438054200847e-6,1.4308308155249792e-6,1.847599840939356e-6,1.8116037318208645e-6,1.7305134781325394e-6,1.82063517309698e-6,1.692396356649352e-6,1.7388905664061456e-6,1.6907455638341438e-6,9.888689977811542e-6,1.2393036274217657e-5,9.024231672580763e-6,1.195894673808462e-5,1.122291609597778e-5,1.0087342813768065e-5,1.1652241943280444e-5,1.0010801894527736e-5,9.741303376047329e-6,9.538605710280585e-6
t215,1.6765253630030156e-6,1.994283286374137e-6,1.42910496446551e-6,1.8458572806501302e-6,1.8097593547243783e-6,1.757999015735236e-6,1.8462005858771284e-6,1.6917877475395521e-6,1.7383619988734068e-6,1.690085736777998e-6,9.88802015824546e-6,1.2392031106929396e-5,9.023335384686909e-6,1.195780262355348e-5,1.1221797173882374e-5,1.0100305897094449e-5,1.1660885286322362e-5,1.0010442629208723e-5,9.741024019900715e-6,9.538144539380823e-6
t216,1.6766761279450197e-6,1.993956062579203e-6,1.428600521253562e-6,1.8455395026720079e-6,1.8092010249528507e-6,1.7613801975511737e-6,1.8485289494036625e-6,1.692244872367715e-6,1.7380726556434894e-6,1.689729611872238e-6,9.888187074099542e-6,1.2391591611173859e-5,9.023236283847932e-6,1.1957410683382349e-5,1.1221594280000813e-5,1.0100969121815642e-5,1.1661103638517e-5,1.0010632654779617e-5,9.740994289252765e-6,9.538032719574353e-6
t217,1.6766865743004832e-6,1.9938350906545565e-6,1.4285818161731715e-6,1.8454552272359743e-6,1.8090463768076026e-6,1.7612242678904362e-6,1.848821345071855e-6,1.6923131227585214e-6,1.737844694893411e-6,1.6896559348896924e-6,9.888260392620014e-6,1.2391195996935458e-5,9.023208065270249e-6,1.1957169898097228e-5,1.122145556382237e-5,1.0100806615860276e-5,1.1661175315952403e-5,1.0010631973724973e-5,9.740867034939413e-6,9.537932930045483e-6
t218,1.6766725455067614e-6,1.9937561652412943e-6,1.428404841617013e-6,1.8453589927032043e-6,1.8089431172752236e-6,1.760931779853535e-6,1.8487737457826368e-6,1.692302668594688e-6,1.737675765034446e-6,1.6895919963996474e-6,9.888312222904636e-6,1.2390881091622973e-5,9.023205273293684e-6,1.1956990618247188e-5,1.1221359162310432e-5,1.0100597349749045e-5,1.1661189789354187e-5,1.0010598579177184e-5,9.740740795187002e-6,9.537848541875113e-6
t219,1.676577078393879e-6,1.9936974886493857e-6,1.4283961136556288e-6,1.84528107824346e-6,1.8088590196140627e-6,1.7606269250259254e-6,1.8486527363409757e-6,1.6922850129062818e-6,1.7374901791579718e-6,1.6895081575481958e-6,9.888325910087979e-6,1.2390665009582302e-5,9.023223452377573e-6,1.195692252541881e-5,1.1221290987465477e-5,1.0100368378385684e-5,1.1661186374202042e-5,1.0010561916394944e-5,9.740647647243906e-6,9.537777480509728e-6
t220,1.6766223966168211e-6,1.993732260260054e-6,1.4285075888044413e-6,1.8452618578185993e-6,1.8088841754171648e-6,1.7595212521305884e-6,1.848574381337641e-6,1.6921935664427687e-6,1.7375183081113217e-6,1.689590864576769e-6,9.888318517892121e-6,1.2390559385690663e-5,9.023270040968422e-6,1.1956991870290886e-5,1.1221266479990275e-5,1.0099820293546218e-5,1.1661174083696684e-5,1.001054219428529e-5,9.740605696822093e-6,9.537764076705693e-6
t221,1.6763426671546697e-6,1.9935840250773017e-6,1.4283243354516767e-6,1.845041488772673e-6,1.8086155212786425e-6,1.762442339734883e-6,1.8482974080823022e-6,1.6919874549771017e-6,1.7372549483464711e-6,1.6893503011437408e-6,9.888220182299735e-6,1.2390546869150956e-5,9.023310618019146e-6,1.195708458694636e-5,1.1221230450097354e-5,1.0101027494642673e-5,1.16611683758162e-5,1.0010447175610615e-5,9.740534497057232e-6,9.537719564591887e-6
t222,1.6764802071906661e-6,1.9937459821298834e-6,1.4285624664421999e-6,1.8451977687232515e-6,1.8087582387213054e-6,1.761584737986884e-6,1.8484952192366264e-6,1.6920088119512995e-6,1.7373349486815524e-6,1.6896286761100236e-6,9.888271616121297e-6,1.2390733375284658e-5,9.023419353996015e-6,1.1957333820949908e-5,1.1221275137577479e-5,1.0100696489562662e-5,1.1661254089844567e-5,1.0010391606390714e-5,9.740515023224538e-6,9.537832853153515e-6
t223,1.6766676507832945e-6,1.9939592327526297e-6,1.4290257996574486e-6,1.8454091558344592e-6,1.8089532659103295e-6,1.7609144732849989e-6,1.8486123848719533e-6,1.6920451732182176e-6,1.7375966404039422e-6,1.689944443269342e-6,9.888334348801997e-6,1.2391055655720327e-5,9.02356082297495e-6,1.1957577658105482e-5,1.1221364985045903e-5,1.0100587616451206e-5,1.1661382165365077e-5,1.0010328204739676e-5,9.740582311952236e-6,9.53798392710409e-6
t224,1.6766647332252564e-6,1.9942736035498957e-6,1.4297330597314595e-6,1.8457338025266266e-6,1.8093261700983882e-6,1.759984603553824e-6,1.8459475469319536e-6,1.6918265614720728e-6,1.7380508886484127e-6,1.6901798537479693e-6,9.888249980829845e-6,1.2391405661496492e-5,9.023753854199034e-6,1.1957757151424466e-5,1.12215192400202e-5,1.0101184197442721e-5,1.1661290618291235e-5,1.001013065538865e-5,9.74076159510584e-6,9.538097493328266e-6
t225,1.6783997634152795e-6,1.996487949781461e-6,1.432237171323438e-6,1.8480892982465032e-6,1.8118498310525459e-6,1.727690882911472e-6,1.8195151734469096e-6,1.6928039850734012e-6,1.7395893825199578e-6,1.6915345310423072e-6,9.889046238953524e-6,1.2392406778471746e-5,9.024806613387054e-6,1.1958944879922678e-5,1.1222865160791275e-5,1.0086498271187117e-5,1.1652528419275816e-5,1.0010507970351928e-5,9.741504733097379e-6,9.538842043988802e-6
t226,1.678644750961819e-6,1.9966858441876603e-6,1.4326303127978325e-6,1.8482500180945618e-6,1.8121946169287135e-6,1.725301806038272e-6,1.8163076925980421e-6,1.6929268319163602e-6,1.7399716363410818e-6,1.6915722630788953e-6,9.888971921564693e-6,1.2392478168919978e-5,9.024857463155547e-6,1.195899181874626e-5,1.1223075248413777e-5,1.0086784711993843e-5,1.1652359530801035e-5,1.001046146276323e-5,9.74169771513976e-6,9.538937974327507e-6
t227,1.6784131874795108e-6,1.99626894595386e-6,1.4324811324466864e-6,1.8480052318197762e-6,1.8120707272964245e-6,1.725808569170334e-6,1.8159788203427795e-6,1.6925702586041767e-6,1.7401931698133468e-6,1.6913920738413241e-6,9.888823729186458e-6,1.239237696539984e-5,9.024794980452426e-6,1.19589168055332e-5,1.1222919217129192e-5,1.0087562337838489e-5,1.1652372356339716e-5,1.00103235338157e-5,9.741865108727006e-6,9.538842707141416e-6
t228,1.6783623650749987e-6,1.996463560975077e-6,1.4325150339821064e-6,1.8481846909502931e-6,1.8120957983908201e-6,1.7303545211655304e-6,1.8155703029577028e-6,1.6926144960303917e-6,1.73977925200633e-6,1.6914467310334538e-6,9.88885023142401e-6,1.2392456585482778e-5,9.02486049852437e-6,1.1959208458743568e-5,1.1222880423132125e-5,1.0089907197382597e-5,1.1652216778184783e-5,1.0010322492140118e-5,9.741734254301925e-6,9.538886309422412e-6
t229,1.6782987068379873e-6,1.996630015316283e-6,1.432505652308264e-6,1.8482184812085505e-6,1.8120885345109026e-6,1.7334880794100978e-6,1.8154639935068077e-6,1.6925594959560648e-6,1.7395823469893922e-6,1.6914800266444449e-6,9.888854355934236e-6,1.239249188165343e-5,9.024895325774195e-6,1.1959657616382241e-5,1.1222819130123262e-5,1.0091279936838213e-5,1.1652061728283842e-5,1.0010234238289732e-5,9.741641540771968e-6,9.538913724372666e-6
t230,1.677962252961234e-6,1.996381220779229e-6,1.4321422183692238e-6,1.8480144935905944e-6,1.8118336001244095e-6,1.7365269435655891e-6,1.8158741175367638e-6,1.692200701871603e-6,1.7395243707087209e-6,1.6912130971555087e-6,9.88879261257387e-6,1.2392361769376735e-5,9.024810677742828e-6,1.1960011684010734e-5,1.1222557202579155e-5,1.0092465484297452e-5,1.1652029677176511e-5,1.0010065980617453e-5,9.741617695538633e-6,9.538819021867451e-6
t231,1.6778659221100856e-6,1.9963327337053e-6,1.4319178505246877e-6,1.8478557726654128e-6,1.8116958392266141e-6,1.734018509307191e-6,1.8164713107431814e-6,1.6920592072631562e-6,1.739694080599609e-6,1.6910088833934114e-6,9.888756251312165e-6,1.2392174453539697e-5,9.024684250803208e-6,1.1960373248864405e-5,1.1222262206174355e-5,1.0091375305643282e-5,1.1652049660378507e-5,1.0009921334078571e-5,9.741682392735672e-6,9.53878975851154e-6
t232,1.6782528287605251e-6,1.99667164034561e-6,1.4320066409179844e-6,1.848154003788327e-6,1.8120144685524306e-6,1.7293433621936735e-6,1.817076564770863e-6,1.6923912455583599e-6,1.739712048172927e-6,1.691270279423194e-6,9.888906894601617e-6,1.239208545665926e-5,9.02468047902579e-6,1.1960791219487268e-5,1.12220918970263e-5,1.0089284719743892e-5,1.1652080002935113e-5,1.0009955883972196e-5,9.741612036340534e-6,9.53889540719758e-6
t233,1.6781914843818883e-6,1.996684618909025e-6,1.4319296367673432e-6,1.8481860905080223e-6,1.8119669810611689e-6,1.727468104306704e-6,1.8170532625765563e-6,1.6923396913285422e-6,1.7395257237456269e-6,1.691288538334058e-6,9.888929872322058e-6,1.2391964569964348e-5,9.024711638021188e-6,1.196101347514224e-5,1.1221764368391684e-5,1.0088137787301351e-5,1.1651966189452334e-5,1.0009895393087415e-5,9.741505365575648e-6,9.538900792142145e-6
t234,1.678015593565153e-6,1.996640131491716e-6,1.4316781341002157e-6,1.8480917182873055e-6,1.8117935744020933e-6,1.7261275380142732e-6,1.8166266710715304e-6,1.692264978286001e-6,1.7392111211140293e-6,1.691274326340287e-6,9.888886514847436e-6,1.2391845516460368e-5,9.024784881782515e-6,1.1961108015143092e-5,1.1221333353214154e-5,1.0087312718886505e-5,1.1651788721658511e-5,1.000978400744007e-5,9.741371015890291e-6,9.538916913613657e-6
t235,1.6778720165619634e-6,1.996546566922993e-6,1.4314204166163453e-6,1.8479811277851004e-6,1.8116789970510844e-6,1.72552248012879e-6,1.8159452196536342e-6,1.692034417327444e-6,1.739106241735286e-6,1.691264700861781e-6,9.888793970281301e-6,1.2391676024271856e-5,9.024844408233854e-6,1.1961025338940845e-5,1.1220904175159551e-5,1.0087052943673226e-5,1.1651602366221411e-5,1.0009573034311388e-5,9.741312975695252e-6,9.538941465858856e-6
t236,1.6775814109559181e-6,1.996318084795126e-6,1.4313087009059834e-6,1.8477796870300979e-6,1.81141871404967e-6,1.7282664545325954e-6,1.8136576693002306e-6,1.691679461352273e-6,1.7388930824259389e-6,1.6909335365609815e-6,9.888680366066589e-6,1.2391443284267737e-5,9.024898707349642e-6,1.1960713042574886e-5,1.1220748139602277e-5,1.0088408928928457e-5,1.1650974647119643e-5,1.0009328522297633e-5,9.741328035844277e-6,9.538880708831378e-6
t237,1.6772696890176345e-6,1.9959375085986616e-6,1.4309085469692314e-6,1.847454075363799e-6,1.811182924814466e-6,1.7333222259377591e-6,1.8141426491355695e-6,1.6912870550989334e-6,1.7386040096368934e-6,1.6906150080439036e-6,9.88858666935837e-6,1.2391107316468675e-5,9.024788821148082e-6,1.196015663369216e-5,1.1220633532738615e-5,1.0090765559450638e-5,1.1651115525630041e-5,1.0009109266994814e-5,9.741295063469465e-6,9.538738548642178e-6
t238,1.677047255080373e-6,1.9956813753391424e-6,1.4305676831993711e-6,1.8471770924038808e-6,1.8109600961325954e-6,1.7364948670564816e-6,1.8190440054411387e-6,1.691075462708681e-6,1.7385001454996336e-6,1.6904937191497524e-6,9.88851865890708e-6,1.2390760380946235e-5,9.0245963750235e-6,1.1959593629744589e-5,1.1220566973190925e-5,1.009203909497669e-5,1.1651976844401794e-5,1.0008941510071625e-5,9.741304187485546e-6,9.538657276826638e-6
t239,1.6762640340897918e-6,1.994381213360755e-6,1.429491837326559e-6,1.8458039300133563e-6,1.8094707618826663e-6,1.7555469452273482e-6,1.8450555569610021e-6,1.690651318189528e-6,1.7380923478229114e-6,1.6900621483616497e-6,9.887904230760498e-6,1.2389844465287637e-5,9.023663694529771e-6,1.1958288080155848e-5,1.1219616720252363e-5,1.0101812726119226e-5,1.1660722248021572e-5,1.0008551887084904e-5,9.740943728889928e-6,9.538268657167526e-6
t240,1.6770075074172332e-6,1.9944551100368884e-6,1.4294230278066803e-6,1.8459358899610699e-6,1.8095641701488248e-6,1.7513057356591882e-6,1.8479228837153263e-6,1.6914169864412544e-6,1.7383235120614481e-6,1.6902870603926068e-6,9.888210340630566e-6,1.2389671199641981e-5,9.023592265381392e-6,1.1957911816410268e-5,1.1219536870448614e-5,1.0099273165165744e-5,1.1660992627228225e-5,1.0008793858017132e-5,9.741020700249558e-6,9.538308218852798e-6
t241,1.6767821509006125e-6,1.9941837942694227e-6,1.4290994548644902e-6,1.8457061416781275e-6,1.8092455210218929e-6,1.753597845646102e-6,1.8477998236455624e-6,1.69122452992415e-6,1.7380776847677238e-6,1.6899525383553802e-6,9.888135800873763e-6,1.238953826021907e-5,9.023580232036495e-6,1.1957560061459519e-5,1.1219344026878756e-5,1.010024510715719e-5,1.1660970541962598e-5,1.0008723004479631e-5,9.741024269646736e-6,9.5381858619989e-6
