Resource,CAPTURE_COMP_1,CAPTURE_COMP_2,CAPTURE_COMP_3,CAPTURE_COMP_4,CAPTURE_COMP_5,CAPTURE_COMP_6,CAPTURE_COMP_7,CAPTURE_COMP_8,CAPTURE_COMP_9,CAPTURE_COMP_10
t416,1.1564709952206363e-5,1.438721307402883e-5,1.0456102610154593e-5,1.3805434299403266e-5,1.3029628938497702e-5,1.1889633674125554e-5,1.3513952344573969e-5,1.1702408201149912e-5,1.1482137436528686e-5,1.1230387004337696e-5
t417,1.1565216194172428e-5,1.4387583729130485e-5,1.0456529628767078e-5,1.3805738548359965e-5,1.3030598030438447e-5,1.1883000017657945e-5,1.3514446827369292e-5,1.1702414335367283e-5,1.1482985532470808e-5,1.123104056820116e-5
t418,1.1566130598218237e-5,1.4388250547602554e-5,1.045711060652295e-5,1.38063117985403e-5,1.30319117265891e-5,1.1869355623660527e-5,1.3514879577134998e-5,1.170280992706501e-5,1.1483974842418147e-5,1.1232120317214047e-5
t419,1.1565904384044982e-5,1.438795578572893e-5,1.0456918227952322e-5,1.3806122462831975e-5,1.303228099607249e-5,1.1866895887162271e-5,1.3514812074872697e-5,1.1702450331564698e-5,1.1484140430911666e-5,1.1232198230893492e-5
t420,1.15658274313096e-5,1.4387515988944771e-5,1.0456499400221949e-5,1.3805638498877762e-5,1.3032506909438314e-5,1.18695372970569e-5,1.3514753813613106e-5,1.1702168278177665e-5,1.1484629654915747e-5,1.1232156448703092e-5
t421,1.1565543100342749e-5,1.43869807360082e-5,1.0455867160684289e-5,1.3805175221766947e-5,1.3032465018720094e-5,1.1877804509460562e-5,1.3514019931775344e-5,1.1701718114821331e-5,1.1484838695798053e-5,1.123174173219474e-5
t422,1.1565700504400231e-5,1.4386865505233258e-5,1.0455541352431489e-5,1.3805240426673502e-5,1.3032959569217569e-5,1.1879231695873566e-5,1.3514162962386166e-5,1.170182416835977e-5,1.1485133224655716e-5,1.123172896717632e-5
t423,1.1566261173855528e-5,1.4387151582159171e-5,1.0455721223336592e-5,1.3805776559763672e-5,1.303389367926099e-5,1.1875439018055685e-5,1.3514535611397187e-5,1.1702335428243365e-5,1.1485612270609632e-5,1.1232061739660136e-5
t424,1.1566907155725034e-5,1.438745814723394e-5,1.0456098471863282e-5,1.3806528019645546e-5,1.3034819139449392e-5,1.1867511248497708e-5,1.3514914046448475e-5,1.1703037954952421e-5,1.1486076734879654e-5,1.1232607755551633e-5
t425,1.1566840854568276e-5,1.438714166056816e-5,1.0456074639850305e-5,1.3806574659353865e-5,1.303483094488045e-5,1.1869457213521447e-5,1.3514773491738273e-5,1.1703154719578562e-5,1.1485837249847308e-5,1.12324269599132e-5
t426,1.1566083839056126e-5,1.4386232172740274e-5,1.0455172644047391e-5,1.380611382545001e-5,1.3033995942736719e-5,1.1880176022514896e-5,1.3514259533559347e-5,1.17026405326613e-5,1.148507627311953e-5,1.1231568664454889e-5
t427,1.1566340923108543e-5,1.438601098679641e-5,1.045529085259556e-5,1.3806240865640333e-5,1.303394019432525e-5,1.187499721983764e-5,1.3514586932105698e-5,1.1703036660205566e-5,1.148509371235867e-5,1.1231641149454801e-5
t428,1.1566785498097541e-5,1.4385929870818522e-5,1.0455350323274535e-5,1.3806362074270327e-5,1.3034070158415001e-5,1.1871731682461993e-5,1.3515072439506716e-5,1.1703596720503975e-5,1.1485131230516233e-5,1.1231707540257579e-5
t429,1.1566951011934634e-5,1.4385822175959547e-5,1.0455078465733216e-5,1.3806336445144019e-5,1.3034084927796672e-5,1.1873461638280235e-5,1.3515114426395646e-5,1.1703960165625078e-5,1.1484956860252896e-5,1.1231520417864044e-5
t430,1.1567472787735256e-5,1.4385860058568167e-5,1.0455521465597508e-5,1.3806330802764682e-5,1.30340272432201e-5,1.187217599427081e-5,1.3515012634709038e-5,1.1704603849791594e-5,1.1484934875018422e-5,1.1231440086620718e-5
t431,1.1567421034269116e-5,1.4385913456507051e-5,1.0455432870627242e-5,1.3806246709899525e-5,1.303391094604798e-5,1.187318275194265e-5,1.3514926652253428e-5,1.1704493210797932e-5,1.1485097670722571e-5,1.1231343231623565e-5
t432,1.1567406946442235e-5,1.438601486233559e-5,1.0455378589080313e-5,1.3806115499305982e-5,1.303390810788938e-5,1.1874952122732476e-5,1.3514724832383125e-5,1.1704738315197252e-5,1.1484666311005418e-5,1.123103437032698e-5
t433,1.1567277940829594e-5,1.4386016952272835e-5,1.0455303843784968e-5,1.3805736893073871e-5,1.3033607158062717e-5,1.1875370353506879e-5,1.3514298274707564e-5,1.1705101454532935e-5,1.1484265360611679e-5,1.1230718269679629e-5
t434,1.1567280473051469e-5,1.4386121156801052e-5,1.0455291418397788e-5,1.3805375938717247e-5,1.303343685484013e-5,1.1872616934064255e-5,1.3514201155432668e-5,1.170553697003281e-5,1.1483982977170926e-5,1.1230509062084295e-5
t435,1.156698972539077e-5,1.4386119082432924e-5,1.0455134664060712e-5,1.3804894885863767e-5,1.3033042836303244e-5,1.1873986376715974e-5,1.3514100040809588e-5,1.170552288943387e-5,1.148352120674238e-5,1.1230085458597338e-5
t436,1.1567086137544139e-5,1.4386943842113861e-5,1.0455591460866634e-5,1.3805070018534491e-5,1.3033179157777825e-5,1.1879014443260962e-5,1.3514389148712198e-5,1.1705823426697311e-5,1.148257924350548e-5,1.1230187993395342e-5
t437,1.1567024711975064e-5,1.438746125928892e-5,1.0455926821933844e-5,1.3804970959384055e-5,1.3033002226957461e-5,1.1878550105214797e-5,1.3514416016895364e-5,1.1705621751699351e-5,1.1482370988498984e-5,1.1230133638604429e-5
t438,1.156722440316247e-5,1.4388281535872323e-5,1.04562150425136e-5,1.380517335568474e-5,1.3033180835900242e-5,1.187552975238091e-5,1.3514395399791332e-5,1.1705545179568211e-5,1.1482385248992371e-5,1.123032799021457e-5
t439,1.156729535107496e-5,1.4389109428507624e-5,1.0456827909722718e-5,1.3805512657371977e-5,1.3033430853007664e-5,1.1872603198685104e-5,1.3514200781967983e-5,1.1705299508745258e-5,1.1482517561742415e-5,1.1230584971144392e-5
t440,1.1566425329283763e-5,1.4389825255371214e-5,1.0457297581182186e-5,1.3805934123469508e-5,1.3033678376854636e-5,1.1872640204840873e-5,1.3513981534103641e-5,1.1703889400202074e-5,1.1482855014941426e-5,1.1230883251188562e-5
t441,1.1566001607542239e-5,1.4390215271195356e-5,1.0457492436536377e-5,1.3806022116561312e-5,1.3033474397201164e-5,1.1878686123307193e-5,1.3512472279236312e-5,1.1703121884804437e-5,1.148295732227878e-5,1.1230796306374082e-5
t442,1.15658206836168e-5,1.4390447262431972e-5,1.0457731673548287e-5,1.3806199469628712e-5,1.3033380483346007e-5,1.1880190471925006e-5,1.3510914518812049e-5,1.1702521175158806e-5,1.148282196459658e-5,1.123092215407005e-5
t443,1.1565411719897835e-5,1.4390383027356881e-5,1.0458299972900054e-5,1.3806117210425024e-5,1.303303317249442e-5,1.1878856022472743e-5,1.3509186395746649e-5,1.1702077478330562e-5,1.1482350093519793e-5,1.1230788898031856e-5
t444,1.156529552328137e-5,1.439032415090837e-5,1.0458670230156561e-5,1.3806001960604669e-5,1.3032858759683668e-5,1.1878011681309205e-5,1.3508229383280437e-5,1.1701737813558107e-5,1.148217204937135e-5,1.1230808239522033e-5
t445,1.1565563085507819e-5,1.4390223198492511e-5,1.0458737955739494e-5,1.3806035642427242e-5,1.3032758592791087e-5,1.1877311713421124e-5,1.3507905343601295e-5,1.1701693019669519e-5,1.1482019006119513e-5,1.1230808392651189e-5
t446,1.156548280741194e-5,1.4390265528444688e-5,1.0459015746355352e-5,1.3806242747573862e-5,1.3032793507178235e-5,1.1879310689052074e-5,1.3508285448424407e-5,1.1701312230389288e-5,1.1482008172908959e-5,1.1230733431357376e-5
t447,1.1565522999577814e-5,1.4390495404200172e-5,1.0459251238900445e-5,1.3806957458926506e-5,1.3032995126362769e-5,1.1875362421627979e-5,1.3509058342795222e-5,1.1701087307700229e-5,1.1482257005140566e-5,1.1231001978720429e-5
t448,1.1565696942114653e-5,1.4390766321320124e-5,1.045961591437775e-5,1.3807805693269295e-5,1.303311391117756e-5,1.1871575248755306e-5,1.3509995937776128e-5,1.1701048501994491e-5,1.1482521527739695e-5,1.1231298902130884e-5
t449,1.1565658393990818e-5,1.439081784032112e-5,1.0459149912745072e-5,1.3808460778941641e-5,1.3032755829847344e-5,1.1871396201459162e-5,1.3510985981465172e-5,1.1700888276821494e-5,1.148232731266592e-5,1.1231316386435344e-5
t450,1.1565105840560676e-5,1.439024888355787e-5,1.0458874922271368e-5,1.3808587791229349e-5,1.3031692375618035e-5,1.1874117295365371e-5,1.3511545699557607e-5,1.170022952629047e-5,1.1482031993498887e-5,1.1230766947414545e-5
t451,1.156547838666824e-5,1.4390175389674077e-5,1.045900257767631e-5,1.3809230068645097e-5,1.3031157011874466e-5,1.1869980914551533e-5,1.3511992921695129e-5,1.1700519138743114e-5,1.1481805987279263e-5,1.123079764224145e-5
t452,1.1565406348957207e-5,1.4389881395251654e-5,1.0458770430207385e-5,1.3809684627346073e-5,1.3030705695887793e-5,1.1867285832704873e-5,1.3512438377434871e-5,1.170030714834828e-5,1.1481424156642446e-5,1.1230735803554383e-5
t453,1.1564870400778807e-5,1.4389510690237991e-5,1.0458586259841695e-5,1.3809806482972184e-5,1.3030359512436813e-5,1.1868883886375536e-5,1.3512774875469384e-5,1.169966390417679e-5,1.14810991510583e-5,1.1230526697044044e-5
t454,1.1565172735374834e-5,1.4389054981982706e-5,1.0458448282356689e-5,1.3809775652632358e-5,1.3029939874836147e-5,1.1869947862224188e-5,1.3512907617222107e-5,1.1700070200730862e-5,1.1480803727709625e-5,1.1230371634690574e-5
t455,1.156500922497596e-5,1.438866258059021e-5,1.0458308126641429e-5,1.3809725086796841e-5,1.3029495778246277e-5,1.1871286211542233e-5,1.3512749889321548e-5,1.1700009059305604e-5,1.1480813988491972e-5,1.1230354169652779e-5
t456,1.156474778430368e-5,1.4388237726707115e-5,1.0458217370399826e-5,1.380951901057582e-5,1.3029012585054675e-5,1.1878155408242894e-5,1.3512348300967156e-5,1.1699866556054431e-5,1.1480771033489871e-5,1.1230003901519931e-5
t457,1.1564626284025615e-5,1.4387960812937771e-5,1.0458061812698932e-5,1.3809484703026201e-5,1.3028719411693545e-5,1.188376053628462e-5,1.3512273407774008e-5,1.16999353240987e-5,1.148040446823464e-5,1.1229992937158616e-5
t458,1.1564904906802661e-5,1.4387914684127664e-5,1.0458153139712268e-5,1.3809670934911212e-5,1.3028706449012307e-5,1.1878455825014084e-5,1.3512435207368333e-5,1.1700451991629925e-5,1.1480426375239032e-5,1.1230259406317401e-5
t459,1.1565078323073703e-5,1.4387800272708283e-5,1.0458113700609177e-5,1.3809759765003946e-5,1.3028624930810618e-5,1.1876108583137933e-5,1.3512539278329734e-5,1.1700900411889773e-5,1.1480294816569834e-5,1.123034461910351e-5
t460,1.1565038752149244e-5,1.438757246574577e-5,1.0457900850607377e-5,1.3809758711544531e-5,1.302846758473718e-5,1.1878757476622974e-5,1.3512490903790764e-5,1.1701165598639987e-5,1.1480054344255667e-5,1.1230355004840282e-5
t461,1.1564788005463237e-5,1.4387376499648894e-5,1.0457710163831992e-5,1.3809609401902875e-5,1.3028333411331892e-5,1.1885794567317219e-5,1.3512132516182393e-5,1.1701150215970287e-5,1.1479806778002528e-5,1.1230111923866072e-5
t462,1.1564672503215646e-5,1.4387422691326657e-5,1.0457469521417351e-5,1.3809551139719741e-5,1.3028684463269579e-5,1.189006171986827e-5,1.3512361408408885e-5,1.1701074060965726e-5,1.1479585624520116e-5,1.1229953803754889e-5
t463,1.156563320292491e-5,1.4388394467326616e-5,1.0458026085828907e-5,1.3810348944748618e-5,1.3030321949087035e-5,1.1877340063574739e-5,1.3513290324529741e-5,1.1701641100588702e-5,1.1480318159546303e-5,1.123083891240517e-5
t464,1.156611543229102e-5,1.4388983378823552e-5,1.0457971794507654e-5,1.38106665039666e-5,1.3031766989081831e-5,1.1876719015082348e-5,1.3513304123506378e-5,1.1701719733252315e-5,1.1480681957810486e-5,1.123116676709994e-5
t465,1.1565627597353637e-5,1.4388747166363876e-5,1.0457305550921433e-5,1.3810108273071385e-5,1.3032353058762594e-5,1.1893744498804885e-5,1.3512797519514882e-5,1.1701185426432603e-5,1.1480306603607885e-5,1.1230505022636794e-5
t466,1.156559578894764e-5,1.43890309045684e-5,1.0457503001963267e-5,1.3810253421686046e-5,1.3033584498755191e-5,1.1897233027707944e-5,1.3512799480266818e-5,1.170085528572318e-5,1.1480687060683522e-5,1.1230626804795978e-5
t467,1.1565773744453295e-5,1.4388998323364879e-5,1.0457189036405122e-5,1.381014231473438e-5,1.3034375706178687e-5,1.189647227620302e-5,1.351307487826813e-5,1.1700859081624092e-5,1.1480779852731249e-5,1.1230617249986664e-5
t468,1.156577122911461e-5,1.438878628316972e-5,1.0456973352391443e-5,1.3809832510359625e-5,1.3034613770297366e-5,1.1897696613208212e-5,1.351336171766967e-5,1.1700821262896901e-5,1.1480923052412752e-5,1.1230563458059691e-5
t469,1.1566897730797661e-5,1.4389006322055429e-5,1.0457114628191188e-5,1.381006745859372e-5,1.3035234776781407e-5,1.188686316436832e-5,1.3514212386938331e-5,1.1702099307141956e-5,1.148152654530432e-5,1.1231156778589498e-5
t470,1.1567513920194174e-5,1.438914938222578e-5,1.045744419669953e-5,1.3810317983536674e-5,1.3035696086957195e-5,1.1876814056734583e-5,1.3514827965025078e-5,1.1702909496717544e-5,1.1482034974933925e-5,1.1231697214478413e-5
t471,1.1567508963188538e-5,1.438887777364313e-5,1.0457292047306218e-5,1.3809945792215907e-5,1.3035462980305101e-5,1.1881244570192821e-5,1.3514792241358424e-5,1.170326551416339e-5,1.1482170725959172e-5,1.123155167973435e-5
t472,1.1567293069425688e-5,1.4388642504742052e-5,1.0456871965505035e-5,1.3809780592867906e-5,1.3035175747071999e-5,1.1882764571069466e-5,1.3514940317372387e-5,1.170328491346521e-5,1.1482202322164774e-5,1.1231643257526709e-5
t473,1.1567635333881997e-5,1.4388616220215309e-5,1.0456608942863659e-5,1.3809736505824892e-5,1.3034973854390139e-5,1.187884037803571e-5,1.3515184805785687e-5,1.170389327874321e-5,1.1482142957817396e-5,1.1231909998352354e-5
t474,1.1566784232618165e-5,1.4387453234938014e-5,1.0455321988389474e-5,1.3808464918800343e-5,1.3033543575466238e-5,1.1894330952377987e-5,1.3514524944904041e-5,1.1703710679071447e-5,1.148111330427002e-5,1.1230894295118894e-5
t475,1.1566946921950796e-5,1.4387034529989163e-5,1.0455040458524635e-5,1.3808159211400673e-5,1.3033047050062521e-5,1.1890579253727171e-5,1.3514729172571759e-5,1.1704336549680262e-5,1.1480832092398531e-5,1.1230886060047204e-5
t476,1.1566635526112942e-5,1.4386453815298338e-5,1.045461635056511e-5,1.3807469988766523e-5,1.3032509193263288e-5,1.1894438969090496e-5,1.3514706455992455e-5,1.1704360785035355e-5,1.1480583788617967e-5,1.1230437252492962e-5
t477,1.1567389961033508e-5,1.4386660807915703e-5,1.0454924243370322e-5,1.3807593377123236e-5,1.303306485769292e-5,1.1880173780574798e-5,1.3515537134199735e-5,1.170511109934178e-5,1.1481095091198691e-5,1.1230881131122873e-5
t478,1.1567533862342416e-5,1.4386522978300905e-5,1.0455042433946845e-5,1.3807278395139912e-5,1.303307255874557e-5,1.1874013944754355e-5,1.3515870215100915e-5,1.1705253180506993e-5,1.1481353647291548e-5,1.1230923511093953e-5
t479,1.1567831521040684e-5,1.438612428197069e-5,1.0455151549060059e-5,1.380686734219385e-5,1.3032670624281383e-5,1.1872239940524166e-5,1.3515655877263716e-5,1.1705536672896087e-5,1.1481417012863454e-5,1.123083871971611e-5
t480,1.156725464886102e-5,1.4385249833773304e-5,1.0454384239623241e-5,1.380589715843863e-5,1.3031913179205226e-5,1.1874783080586707e-5,1.3514876106467516e-5,1.1704897340648153e-5,1.1481965904905578e-5,1.1230175429590131e-5
t481,1.1566086482531201e-5,1.4384395253602376e-5,1.0453584870337084e-5,1.380475634958367e-5,1.3030923514264343e-5,1.1897560849214103e-5,1.3514057196810237e-5,1.1703965464057694e-5,1.1481085303423085e-5,1.1229117029854197e-5
t482,1.1566422841992e-5,1.4384937359128307e-5,1.0454189055718961e-5,1.38051674391009e-5,1.303147219281848e-5,1.1887892191247807e-5,1.3514847239737717e-5,1.1704319771942017e-5,1.148091670211375e-5,1.1229625489785162e-5
t483,1.156662408724835e-5,1.4385068340889438e-5,1.045434554053776e-5,1.380499849503005e-5,1.3031525511887625e-5,1.1870512276981665e-5,1.3515197671668112e-5,1.170439643163773e-5,1.1481763400362602e-5,1.1229866998445426e-5
t484,1.1566433903511927e-5,1.4385130362591026e-5,1.0454239778232854e-5,1.3804544680890432e-5,1.3031376019672384e-5,1.1867539279594994e-5,1.3515181948011452e-5,1.1704261620425395e-5,1.148173735568497e-5,1.1229728691420366e-5
t485,1.1566505812857996e-5,1.4385622705038867e-5,1.0454259714580307e-5,1.3804357021085484e-5,1.3031693040694807e-5,1.1864927387040141e-5,1.3515412171107983e-5,1.1704441706487411e-5,1.1481515011688105e-5,1.1229794507413661e-5
t486,1.1565995015946241e-5,1.438613886738269e-5,1.0454391909889654e-5,1.3804166638329595e-5,1.3031984529672004e-5,1.1865837838433396e-5,1.351520459525961e-5,1.1704099145809498e-5,1.1481464339448144e-5,1.1229890936618503e-5
t487,1.1566102415227167e-5,1.438673096226878e-5,1.0454646602110173e-5,1.3804003403316407e-5,1.3032552652559715e-5,1.1867818541126315e-5,1.3514823073420756e-5,1.1704194924571023e-5,1.1481593862019231e-5,1.1230062499833585e-5
t488,1.1566129837682439e-5,1.4387170319309932e-5,1.045476234821206e-5,1.3803780582893622e-5,1.3033240019882422e-5,1.1873044970777032e-5,1.3514557655751788e-5,1.1704096607754152e-5,1.1481730911118946e-5,1.1230090322934664e-5
t489,1.1566372755180323e-5,1.4387569527506615e-5,1.045503723965576e-5,1.3803827245756561e-5,1.3034088755121534e-5,1.1873018674656264e-5,1.3514296611890688e-5,1.1704023557915557e-5,1.1482011705847005e-5,1.1230328255344948e-5
t490,1.1566403539801397e-5,1.4387435048915102e-5,1.0455161312792148e-5,1.3803643919648222e-5,1.3034806505456961e-5,1.1872072144588603e-5,1.3514167905813017e-5,1.1703702229365102e-5,1.148217223511543e-5,1.1230342751547502e-5
t491,1.1566214342211015e-5,1.4387296071871897e-5,1.0454894480169094e-5,1.3803426389519465e-5,1.3035236490806982e-5,1.1870901072694256e-5,1.3513565182947134e-5,1.1703318445515074e-5,1.14819689844352e-5,1.1230199672560085e-5
t492,1.1566083641265833e-5,1.4387199450818713e-5,1.0455282425989133e-5,1.3803491192646308e-5,1.3035513698371592e-5,1.187212430688277e-5,1.3512928087372508e-5,1.1702786692339262e-5,1.1481715433531913e-5,1.1230242997455678e-5
t493,1.156609297804597e-5,1.4387324016573222e-5,1.0455758546646578e-5,1.3803847942854425e-5,1.3035496819124026e-5,1.1872522513971919e-5,1.3512634135267174e-5,1.1702448004553818e-5,1.148157205987374e-5,1.1230450772499171e-5
t494,1.1566007464777266e-5,1.4387241341715819e-5,1.0455713653571358e-5,1.3804215463918644e-5,1.3035451405324037e-5,1.1870620538191629e-5,1.3512562295986298e-5,1.1702093409865308e-5,1.1481492582903834e-5,1.123060294394651e-5
t495,1.156580879925643e-5,1.4386962147359596e-5,1.0455787755167513e-5,1.3804569151556802e-5,1.3034973911164386e-5,1.1868688423630258e-5,1.3512320516079974e-5,1.1701754419804383e-5,1.1481470085860355e-5,1.1230604962765856e-5
t496,1.1565554927496394e-5,1.4386538816610711e-5,1.0455887463907955e-5,1.380499745293347e-5,1.3034212087881424e-5,1.1869613137626575e-5,1.3511819230126023e-5,1.170144911696459e-5,1.1481407993424036e-5,1.1230441970152617e-5
t497,1.156557266934724e-5,1.4386030293258484e-5,1.045571034717007e-5,1.3805302270948462e-5,1.3033511110451904e-5,1.1868406307999783e-5,1.3511567839241946e-5,1.1701287720097932e-5,1.1481429283139403e-5,1.1230479728213093e-5
t498,1.1565691987474487e-5,1.4385508967580306e-5,1.0455342066600842e-5,1.3805548050664955e-5,1.3032694999668367e-5,1.1867130536812545e-5,1.3511305538377622e-5,1.1701158977972868e-5,1.1481404053698171e-5,1.1230528126603699e-5
t499,1.1565875267851675e-5,1.4385106822762208e-5,1.0455108102759189e-5,1.380576006623203e-5,1.3032162460965702e-5,1.1864850485677313e-5,1.3511224846363741e-5,1.1701237403550086e-5,1.1481483575568724e-5,1.1230685466222167e-5
t500,1.1565818880417715e-5,1.4384715993843304e-5,1.0454905494983461e-5,1.3805802083815235e-5,1.3031957757708523e-5,1.186271808059521e-5,1.3511041188860358e-5,1.1701322382414204e-5,1.1481401325879087e-5,1.1230740636689364e-5
t501,1.156548639177424e-5,1.4384301338908484e-5,1.04546533700981e-5,1.38055249281409e-5,1.3031965031228012e-5,1.1862573938119963e-5,1.3510766888824614e-5,1.1701264426818016e-5,1.1481260273187411e-5,1.1230533150947755e-5
t502,1.156513073397454e-5,1.4384224349212335e-5,1.0454655368545147e-5,1.3805077132395917e-5,1.303232412209564e-5,1.1860340482277333e-5,1.3510840271470714e-5,1.1701251109688634e-5,1.1481136462521822e-5,1.1230310856129147e-5
t503,1.1565245830383944e-5,1.4384556195187324e-5,1.045451130110733e-5,1.380479873238921e-5,1.3033440885256607e-5,1.1856248586255047e-5,1.3510902953821798e-5,1.1701928729943751e-5,1.1480967827198179e-5,1.1230056819128428e-5
t504,1.1565494512863797e-5,1.4386435014118048e-5,1.0454482585208574e-5,1.3805777439352298e-5,1.3038399166038452e-5,1.1853823727323037e-5,1.3511226477675763e-5,1.1702292892785506e-5,1.1481250164468968e-5,1.122976556924662e-5
t505,1.1569687182005569e-5,1.4390448385808012e-5,1.0459790604424275e-5,1.380943042958912e-5,1.30485092073118e-5,1.1874501167882317e-5,1.3513874858557554e-5,1.170539443148808e-5,1.1487285287108212e-5,1.1233138806055743e-5
t506,1.1569914757610533e-5,1.4391194425426788e-5,1.0460482635138047e-5,1.3811333875235736e-5,1.3053796149307706e-5,1.187674457528298e-5,1.3513921876750538e-5,1.1705955410402653e-5,1.1488129735642e-5,1.1233082346126644e-5
t507,1.1569653534610237e-5,1.4391736070234955e-5,1.0460059656531408e-5,1.3811364366080556e-5,1.3055160896759648e-5,1.1874240548089728e-5,1.351377620754635e-5,1.1706293727136034e-5,1.1488378424120201e-5,1.1233021349556314e-5
t508,1.1569534365658077e-5,1.4392322996954783e-5,1.0459936597216971e-5,1.381122136883177e-5,1.3055603495786232e-5,1.187137254305731e-5,1.3513508507381484e-5,1.1706455180963789e-5,1.1488165612393188e-5,1.123299608732917e-5
t509,1.1569472237632876e-5,1.4392737971345047e-5,1.0459898703012282e-5,1.3811165474670943e-5,1.3055803177711474e-5,1.1868385021486265e-5,1.3513167714675141e-5,1.1706655946644377e-5,1.1487550274098996e-5,1.1233087544274265e-5
t510,1.1568871613721497e-5,1.4393138791711908e-5,1.0459804422064885e-5,1.3811232838309328e-5,1.3056085703345986e-5,1.1867530370150748e-5,1.3512831840383095e-5,1.1706174934425724e-5,1.1486890778768774e-5,1.1233225207635061e-5
t511,1.1568753873360142e-5,1.439338176017257e-5,1.0460154491542853e-5,1.3811224262979515e-5,1.3056448875036108e-5,1.1872382823023742e-5,1.3511846822168606e-5,1.1706128007978359e-5,1.1486463627209498e-5,1.1233231711809081e-5
t512,1.1568857546181033e-5,1.4393729609306598e-5,1.0460750541820232e-5,1.3811572095712907e-5,1.3057297595610124e-5,1.1873505001736597e-5,1.351064669138574e-5,1.1706041028688701e-5,1.148635394938899e-5,1.123356580039799e-5
t513,1.1569115644082513e-5,1.4394116202410881e-5,1.0461088864870856e-5,1.381185172396778e-5,1.305816436941592e-5,1.1873321279492117e-5,1.350940934612965e-5,1.1706040738097923e-5,1.1486364117745597e-5,1.123406662596232e-5
t514,1.15694333962887e-5,1.4393919366048481e-5,1.046094799056468e-5,1.3811589223938715e-5,1.3058832787745517e-5,1.1871888368365968e-5,1.3508730856689967e-5,1.1706016902885432e-5,1.148664350192934e-5,1.1234270235081665e-5
t515,1.1569403353547942e-5,1.439383692070671e-5,1.0460681864600867e-5,1.3811480993575414e-5,1.305914922293427e-5,1.1870181819012631e-5,1.3508328804129923e-5,1.1705769941591512e-5,1.1486126407648024e-5,1.1234392182670306e-5
t516,1.156920700016676e-5,1.4393669538542836e-5,1.046055058420505e-5,1.3811226139972552e-5,1.3059330495674102e-5,1.1873723232461237e-5,1.3507770161947528e-5,1.1705166043706178e-5,1.1485855124548434e-5,1.1234243326545326e-5
t517,1.1569173313862752e-5,1.4393414989341198e-5,1.0460426660923388e-5,1.381102963635788e-5,1.30594624413662e-5,1.187309615437908e-5,1.3507395048606913e-5,1.1704689459735904e-5,1.1485856905960608e-5,1.1234301636918174e-5
t518,1.1569121857594515e-5,1.439320947684305e-5,1.0460211072341778e-5,1.381079374329116e-5,1.3059250311047526e-5,1.1871066590930341e-5,1.3507260699351709e-5,1.170421004924941e-5,1.1485746885906543e-5,1.1234363652812188e-5
t519,1.1569102394395418e-5,1.4393052887921853e-5,1.0460503255321976e-5,1.3810551939143354e-5,1.3058712602868386e-5,1.1869718912835969e-5,1.3507289874622007e-5,1.1703800284707487e-5,1.1485557094310013e-5,1.1234450511342852e-5
t520,1.1568911349731983e-5,1.4392552788682102e-5,1.0460149303644892e-5,1.3809990540651287e-5,1.3057759865254886e-5,1.186984652742908e-5,1.3507366828608164e-5,1.1703458920444838e-5,1.1485370169262182e-5,1.1234262392082225e-5
t521,1.1568582539789437e-5,1.4392056438832314e-5,1.0459762957031895e-5,1.3809536233679335e-5,1.3056588236725082e-5,1.1870419250264979e-5,1.3507529227649854e-5,1.1703166586817647e-5,1.148503679831786e-5,1.123383077156404e-5
t522,1.1568377910976286e-5,1.4391608540250414e-5,1.0459374306274053e-5,1.3809255339157215e-5,1.3055681971969163e-5,1.1868871137661451e-5,1.3507965725215114e-5,1.1702984699287788e-5,1.1484627962077578e-5,1.1233625377263356e-5
t523,1.15683029785129e-5,1.4391236003846665e-5,1.0458946863676267e-5,1.3809046439628397e-5,1.3055110760332786e-5,1.1867068032277735e-5,1.3508356319455207e-5,1.1702993914957316e-5,1.1484277829513478e-5,1.123349042212247e-5
t524,1.1568563298696855e-5,1.4390984916638249e-5,1.0458977076403242e-5,1.3808857795180755e-5,1.3054879005291146e-5,1.1864789744989116e-5,1.3509012687047057e-5,1.1703392605320283e-5,1.1484007668170554e-5,1.123345823939727e-5
t525,1.1568746256821508e-5,1.4390621511033119e-5,1.045840519201143e-5,1.3808431705204615e-5,1.305468058693861e-5,1.1864015165192078e-5,1.3509550500011692e-5,1.1703646383966376e-5,1.1483729445529238e-5,1.123326529849946e-5
t526,1.1569279288942178e-5,1.4390152141410399e-5,1.045816772241708e-5,1.3807904361588942e-5,1.3054344827248368e-5,1.1865320099487778e-5,1.3509717353716734e-5,1.1704281306080892e-5,1.1483610995080807e-5,1.1232864742833758e-5
t527,1.1569300481763571e-5,1.4389856195747228e-5,1.0457834194651142e-5,1.3807407790562255e-5,1.3053943289668354e-5,1.1864983221699372e-5,1.350983787384903e-5,1.1704292745002339e-5,1.1483470361859987e-5,1.1232650821181598e-5
t528,1.1569521037055173e-5,1.4389769524906306e-5,1.0457926197790616e-5,1.380708880586886e-5,1.3053614881661956e-5,1.1864172597952417e-5,1.3510048606830754e-5,1.1704522146377019e-5,1.1483465008963584e-5,1.1232487842320692e-5
t529,1.1569612359069917e-5,1.4389726424907098e-5,1.0457787832751843e-5,1.3806739638759575e-5,1.3053216203517302e-5,1.1862250156609727e-5,1.3510132870414684e-5,1.1704692834740878e-5,1.1483407593970938e-5,1.123234010461309e-5
