,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption
t206,2.458689407979324e-6,2.6861995788244415e-6,2.603391652842771e-6,2.5674385313644426e-6,2.6343639267582643e-6,2.1220750875011508e-6,1.8039306756071655e-6,2.2676293954051737e-6,2.460583734016365e-6,2.31143289388676e-6
t207,2.4558519504945415e-6,2.684366654751025e-6,2.5996422402409533e-6,2.5671193028407817e-6,2.636512626629233e-6,2.121224083879448e-6,1.8028693853828893e-6,2.2647614041284628e-6,2.4551110880126182e-6,2.3093981099099075e-6
t208,2.45431048458708e-6,2.683552836332722e-6,2.595417512174408e-6,2.567643930295511e-6,2.6405844405177066e-6,2.1224481397783865e-6,1.8089529393701653e-6,2.2633027783638817e-6,2.449146951974502e-6,2.3075568570507523e-6
t209,2.4516580778544356e-6,2.6805658207652573e-6,2.5916474291653394e-6,2.567885148599228e-6,2.6431828414650616e-6,2.114579899589092e-6,1.812093384343473e-6,2.261782944963213e-6,2.445868427821643e-6,2.305389296296716e-6
t210,2.450096395021076e-6,2.6783049627273737e-6,2.5891264440668437e-6,2.5685559566061763e-6,2.645397432961544e-6,2.108275999306915e-6,1.8192141745579222e-6,2.261628347324337e-6,2.440873070259284e-6,2.3047151674194945e-6
t211,2.4512095454325625e-6,2.6810287331334104e-6,2.592340506582861e-6,2.5715520881590736e-6,2.654513434636374e-6,2.1320558095831784e-6,1.8627352365827941e-6,2.2605430616757265e-6,2.4426306169885423e-6,2.304835358789933e-6
t212,2.4494438195894676e-6,2.6779890788221793e-6,2.589940897475748e-6,2.5694012249237785e-6,2.657239395009506e-6,2.1163510251712653e-6,1.8481565667804347e-6,2.258403027184905e-6,2.441361422711284e-6,2.3046082945829613e-6
t213,2.4502107744619525e-6,2.675189039044128e-6,2.587632463001157e-6,2.5679754261369993e-6,2.657765695863143e-6,2.081093777391323e-6,1.782303208040496e-6,2.260857641701095e-6,2.4436599333332255e-6,2.3059623533891415e-6
t214,2.4473988959073095e-6,2.6703080232706678e-6,2.583872016457807e-6,2.5649740149728715e-6,2.6552946835829926e-6,2.1419923085696255e-6,1.8241279192956935e-6,2.256239275870432e-6,2.4396446887634573e-6,2.300415431742052e-6
t215,2.424049502777755e-6,2.6515357950219804e-6,2.566816213244748e-6,2.5471903013576616e-6,2.6432862884028302e-6,2.7720278635262864e-6,2.331750699772886e-6,2.2096038766514603e-6,2.402041173127096e-6,2.2587195487782507e-6
t216,2.4392019165001726e-6,2.652527305759792e-6,2.571559403390743e-6,2.5512887167179877e-6,2.6459528109840713e-6,2.7826619063232372e-6,2.345449553292364e-6,2.226753523005997e-6,2.4040382645237574e-6,2.2581486455910145e-6
t217,2.4380490306839723e-6,2.6490551858861618e-6,2.5701050176819437e-6,2.550368193798333e-6,2.6412434060715962e-6,2.7850797996275433e-6,2.3448327543171257e-6,2.225730128775323e-6,2.4016535653801452e-6,2.2560123741552974e-6
t218,2.4377179136301604e-6,2.6479023791742583e-6,2.568932112513466e-6,2.5499294888083135e-6,2.6381531680499266e-6,2.783788088844786e-6,2.3425985308899536e-6,2.2248714481896264e-6,2.400762085549162e-6,2.2549953174955908e-6
t219,2.437469901101617e-6,2.6475081683002177e-6,2.5685280293865587e-6,2.5496366464849266e-6,2.6360633382857583e-6,2.783055643047739e-6,2.3399250000812193e-6,2.22393267756666e-6,2.400131477744542e-6,2.2544611179269086e-6
t220,2.435343867662959e-6,2.6456299281061297e-6,2.567304722370199e-6,2.5473646102410737e-6,2.633408126780146e-6,2.78033490253971e-6,2.335374345522787e-6,2.221084656415294e-6,2.399263915548565e-6,2.2535829216926846e-6
t221,2.4400663221559843e-6,2.649069448755073e-6,2.5734928893937237e-6,2.551052464363979e-6,2.638354506738125e-6,2.782235878593784e-6,2.3400365965368844e-6,2.2251963367639345e-6,2.4039862659938185e-6,2.2573343980980886e-6
t222,2.4388220879548137e-6,2.648174772516641e-6,2.5737608171937684e-6,2.5502824238403006e-6,2.635998533728023e-6,2.781490942084426e-6,2.341068240419549e-6,2.2245820833320214e-6,2.4028584693256887e-6,2.260219190873638e-6
t223,2.438688496667557e-6,2.6489735799702334e-6,2.5760581303765707e-6,2.5503139189364896e-6,2.6336242890371093e-6,2.7811850632616064e-6,2.344867206027247e-6,2.2247790667746543e-6,2.403855559081463e-6,2.2654837011874977e-6
t224,2.4316164201018477e-6,2.649819368411941e-6,2.5801226520623523e-6,2.549514544831804e-6,2.6293070871390794e-6,2.776201443293587e-6,2.335213690425027e-6,2.218231804952064e-6,2.408296919570002e-6,2.270963256552001e-6
t225,2.4517305219191996e-6,2.665872693953441e-6,2.596845774204899e-6,2.565017945449718e-6,2.633240289798908e-6,2.1382897245304115e-6,1.8009667143192564e-6,2.2618625664164148e-6,2.4471847162886672e-6,2.3161203078393264e-6
t226,2.458879025479511e-6,2.670083970042345e-6,2.604011509609026e-6,2.568538658819009e-6,2.638877916034254e-6,2.1123449249297546e-6,1.7972272210802332e-6,2.2686958617051622e-6,2.4558122609674356e-6,2.322380704133418e-6
t227,2.455238108199653e-6,2.6631546756464164e-6,2.6011070528544683e-6,2.5631892729699844e-6,2.633208138069641e-6,2.096000803417965e-6,1.8004002288168872e-6,2.263471126666773e-6,2.4607352113060736e-6,2.3193893817768403e-6
t228,2.458426430097394e-6,2.6674129113723976e-6,2.6047630674128223e-6,2.568268701265999e-6,2.635422731129288e-6,2.0932376497625145e-6,1.794435584266704e-6,2.2684099186510583e-6,2.454975332275816e-6,2.3242188052726693e-6
t229,2.457163009426164e-6,2.668055560170454e-6,2.6050052027645862e-6,2.569740377205694e-6,2.6356675152339006e-6,2.089515689115704e-6,1.7884382658832911e-6,2.2682182418525973e-6,2.451762728957207e-6,2.325803577085036e-6
t230,2.451721901441629e-6,2.6622999582680397e-6,2.600047703825289e-6,2.5667778482096943e-6,2.633935420877172e-6,2.0933827319906947e-6,1.7908269313118068e-6,2.2629016416797464e-6,2.451078540346898e-6,2.3220638466218947e-6
t231,2.4521193704384975e-6,2.661213116285262e-6,2.5995568068505925e-6,2.5676391152890876e-6,2.640211487048721e-6,2.0879459772949235e-6,1.8017763806594962e-6,2.2621926376131815e-6,2.4567179739404336e-6,2.3199158768428224e-6
t232,2.452748132963547e-6,2.6610716681223335e-6,2.596835511545199e-6,2.567770433249733e-6,2.644213736482119e-6,2.1024559802154036e-6,1.8055764194218273e-6,2.2629525500439028e-6,2.4501997217857374e-6,2.318468789148619e-6
t233,2.451163154454861e-6,2.6587569855994346e-6,2.5948633068056435e-6,2.5674711851354854e-6,2.6456910926803998e-6,2.1118419350022006e-6,1.8047254920343374e-6,2.26142953700613e-6,2.4471334000205027e-6,2.3163558207163135e-6
t234,2.450824895749812e-6,2.657163763369307e-6,2.5934394327118333e-6,2.5675769533598504e-6,2.6479916805957676e-6,2.1170933324050274e-6,1.7996528331774316e-6,2.261933079407412e-6,2.4442330625203045e-6,2.315644470342274e-6
t235,2.4483351808538495e-6,2.6557616765693967e-6,2.5909212516990133e-6,2.5658433826441263e-6,2.647867836577057e-6,2.1176777698034504e-6,1.7912012788589457e-6,2.2593737553218743e-6,2.4432534630936296e-6,2.3139626699613335e-6
t236,2.4535510387023243e-6,2.658931508111896e-6,2.5961633041006158e-6,2.5703508443411035e-6,2.656850252892741e-6,2.073624061929784e-6,1.7612381997877162e-6,2.264202096169569e-6,2.4497168761288577e-6,2.3179387785622725e-6
t237,2.4527924569844947e-6,2.655984529067328e-6,2.5939240709821386e-6,2.5687772075147443e-6,2.6583102615294056e-6,2.063704532580678e-6,1.767795296851783e-6,2.261473717595952e-6,2.4472123986555547e-6,2.3160105155708655e-6
t238,2.450980935695546e-6,2.653252427200548e-6,2.5916024288501744e-6,2.567421482537953e-6,2.6591542263818616e-6,2.1004787454355722e-6,1.811111055762072e-6,2.2553153324640423e-6,2.443105912927244e-6,2.312170574269887e-6
t239,2.4286610070882386e-6,2.6362674049364335e-6,2.5770972441495738e-6,2.551697629490705e-6,2.653235841482621e-6,2.7037516807712602e-6,2.3211870852148503e-6,2.207945991054698e-6,2.405884524639888e-6,2.2716803291761946e-6
t240,2.4375281887099404e-6,2.633354936335497e-6,2.5753052124463885e-6,2.550219081417644e-6,2.65144763001153e-6,2.7166669181852264e-6,2.328046306045537e-6,2.217348720297188e-6,2.402588766615663e-6,2.268138796400788e-6
t241,2.4419071051288076e-6,2.63440407211329e-6,2.579928966109702e-6,2.5539890600638736e-6,2.6585673671156345e-6,2.722409867569036e-6,2.330888516610762e-6,2.2208645068396095e-6,2.4064925555706507e-6,2.2694612035942533e-6
t242,2.440335800662052e-6,2.632160750826068e-6,2.5782653331279976e-6,2.5523123405471972e-6,2.6579212319389187e-6,2.73046158696465e-6,2.3286272873753817e-6,2.220039985389892e-6,2.4049765152241125e-6,2.2683093903193428e-6
t243,2.4394317537350986e-6,2.630965420955328e-6,2.5771087805789135e-6,2.551373494906046e-6,2.658898689215269e-6,2.749574105370822e-6,2.3275649266702262e-6,2.219852358119112e-6,2.4042529081403706e-6,2.2688364007222045e-6
t244,2.4379196471672227e-6,2.6307329028496462e-6,2.5764234670474725e-6,2.5504318671268528e-6,2.6587769235856865e-6,2.7424726723425193e-6,2.3226878993795144e-6,2.218952228308979e-6,2.4046552776628345e-6,2.2709569333532258e-6
t245,2.444240584948321e-6,2.6291756960560402e-6,2.574573575713292e-6,2.547761440879204e-6,2.6555958968897704e-6,2.769839250758247e-6,2.329756241868584e-6,2.2263742667965337e-6,2.4026869265458578e-6,2.2706319233170683e-6
t246,2.4408258157850536e-6,2.633439613499075e-6,2.580401386915735e-6,2.5513918899405297e-6,2.661561611369854e-6,2.7706854574747417e-6,2.332195965610978e-6,2.2200088317091392e-6,2.408976564901047e-6,2.2776728942084124e-6
t247,2.439879866668481e-6,2.6339178444868028e-6,2.5804981301407014e-6,2.5497477083301135e-6,2.660097104017045e-6,2.776278819963661e-6,2.327919715509776e-6,2.2185657234036824e-6,2.4099095248294323e-6,2.2808456590178965e-6
t248,2.440858848075263e-6,2.6348819276277837e-6,2.581723041498186e-6,2.548362674738903e-6,2.660830693795988e-6,2.7738292488275692e-6,2.3173575900194273e-6,2.2182824987487113e-6,2.413205678613542e-6,2.2854741098768387e-6
t249,2.4414144452867658e-6,2.636123588481204e-6,2.5815463273984784e-6,2.5479683395854328e-6,2.6608390865675935e-6,2.7721054133866787e-6,2.301494773216309e-6,2.215787648078922e-6,2.4163197548897407e-6,2.2892550266237237e-6
t250,2.4399290258658585e-6,2.6367601112230955e-6,2.5810173346674123e-6,2.5476709502530596e-6,2.6600963270468948e-6,2.762717740781222e-6,2.307149789573131e-6,2.2120482166628386e-6,2.4167500502548732e-6,2.29058053727057e-6
t251,2.4443587435863177e-6,2.6405609657281526e-6,2.5882854608021754e-6,2.552721194974452e-6,2.6681051266678504e-6,2.7494011314166977e-6,2.317283235895676e-6,2.2131921672660767e-6,2.422698048544651e-6,2.294370410936627e-6
t252,2.4422559038157496e-6,2.638455160333934e-6,2.5862955154496034e-6,2.551453231831772e-6,2.669013474393986e-6,2.7571544622251564e-6,2.3167801598248162e-6,2.2099892724274523e-6,2.420526247396596e-6,2.2934126727829085e-6
t253,2.4411812646569205e-6,2.6367065379199256e-6,2.5843336655670517e-6,2.551172595393725e-6,2.669179063896331e-6,2.765388177799007e-6,2.315899147150066e-6,2.2081670771929967e-6,2.418427898780967e-6,2.2920656677063947e-6
t254,2.4403991866622703e-6,2.633684564268352e-6,2.582195203338356e-6,2.550801438970745e-6,2.668647529369084e-6,2.7746739229487353e-6,2.3185284084133708e-6,2.206944984078022e-6,2.4156287090915194e-6,2.2900993983825074e-6
t255,2.438435991873522e-6,2.6299071233882025e-6,2.5788702763125155e-6,2.548881315222523e-6,2.6661668804767873e-6,2.781611317285797e-6,2.3239909759775075e-6,2.2048612006916318e-6,2.411590064559303e-6,2.2871346270395717e-6
t256,2.4424620004470023e-6,2.6292170411823917e-6,2.5831720367997455e-6,2.5520042529631265e-6,2.672278084903537e-6,2.780097272441111e-6,2.3364496817053352e-6,2.2087170461105754e-6,2.413051873647523e-6,2.288051395234643e-6
t257,2.4402610914184306e-6,2.6249530871001045e-6,2.5818360728671504e-6,2.551036296630663e-6,2.6712549670318005e-6,2.7902628300542637e-6,2.3452549672452e-6,2.2069476226566625e-6,2.40892199187089e-6,2.2861087615288856e-6
t258,2.4390471254264138e-6,2.622966993157591e-6,2.581305926712862e-6,2.5509639580157867e-6,2.671841145005062e-6,2.7956741815938044e-6,2.3520423068693125e-6,2.205924553664156e-6,2.406282628950266e-6,2.28465710645577e-6
t259,2.4384287622237295e-6,2.6228544444685615e-6,2.580050862031738e-6,2.5510722982253282e-6,2.6732217154136182e-6,2.792608517380112e-6,2.3534025212348983e-6,2.2050283154222963e-6,2.4056684684619545e-6,2.2837118048787364e-6
t260,2.4374904290836626e-6,2.62195856312246e-6,2.578142398172584e-6,2.5494028959241965e-6,2.6730693060166757e-6,2.7779623789740333e-6,2.343009404818671e-6,2.203661068339952e-6,2.4049273944658195e-6,2.2813727200970916e-6
t261,2.4414910733617266e-6,2.622081493578106e-6,2.5819890389637908e-6,2.551995109340342e-6,2.679534054532286e-6,2.7909223833092884e-6,2.3504920596621217e-6,2.2046838253934687e-6,2.4085497978866796e-6,2.2809771616871854e-6
t262,2.4404847789483083e-6,2.62195854802556e-6,2.579520140908851e-6,2.5501955396733588e-6,2.6774009960843575e-6,2.7895869324873298e-6,2.3430672798963363e-6,2.2020598281253202e-6,2.4071971172450797e-6,2.2778507807821176e-6
t263,2.439880744290512e-6,2.6210519477912428e-6,2.5763246846708475e-6,2.547945909723545e-6,2.6750240387218385e-6,2.793729361662925e-6,2.3332489873114306e-6,2.1992858588409534e-6,2.407309417672381e-6,2.27423835671657e-6
t264,2.4399832927954896e-6,2.6207052157660953e-6,2.5750650624318833e-6,2.54741381821851e-6,2.6742050189833027e-6,2.7868923153982403e-6,2.3237275313110584e-6,2.1982319421164946e-6,2.4067139854600947e-6,2.2720832042955623e-6
t265,2.4382918168234054e-6,2.619553901669406e-6,2.5728864344013743e-6,2.5454021928962165e-6,2.6712082674227782e-6,2.78635309698693e-6,2.3206462658440576e-6,2.195515163328311e-6,2.40453882384033e-6,2.2693117938352536e-6
t266,2.442826140568354e-6,2.619831978712575e-6,2.57853274953115e-6,2.5493211241725295e-6,2.6782123708017326e-6,2.7838520109453116e-6,2.3201281803691714e-6,2.1993120138061324e-6,2.4085510525730487e-6,2.2715606015492688e-6
t267,2.4492228608964778e-6,2.6186851045374722e-6,2.5769494693295463e-6,2.5474450613833983e-6,2.675743999510562e-6,2.7910248193341032e-6,2.326912742342513e-6,2.2072524617078475e-6,2.4058680310452916e-6,2.2692588240064444e-6
t268,2.448669723012765e-6,2.6181311589199884e-6,2.5762730475879535e-6,2.5469454513535633e-6,2.6745793105205618e-6,2.786331417110031e-6,2.3255977379799637e-6,2.2072769449172056e-6,2.4056052017439067e-6,2.2693433876112613e-6
t269,2.4482812852738632e-6,2.6182562439620615e-6,2.5756467222863922e-6,2.546433773110414e-6,2.673561955329037e-6,2.7785032871745107e-6,2.3241129304116335e-6,2.2073176126076597e-6,2.4056660402468162e-6,2.269579800494458e-6
t270,2.446717702819405e-6,2.6178911576614022e-6,2.575248665283546e-6,2.5448898102890967e-6,2.6720223470134363e-6,2.773966870356047e-6,2.3217571047196152e-6,2.2069650687668318e-6,2.405063585016785e-6,2.269769225160397e-6
t271,2.451983868595532e-6,2.6208618292223086e-6,2.583006273862471e-6,2.5489123439765623e-6,2.679355872041419e-6,2.7742866909586326e-6,2.322751079335282e-6,2.212889670389921e-6,2.4118810053159613e-6,2.275667381229254e-6
t272,2.4444706435737733e-6,2.6223747968562204e-6,2.58568575391864e-6,2.5482956009204867e-6,2.6785224146162055e-6,2.773583143673192e-6,2.312729181105056e-6,2.2046926047018745e-6,2.4148805004288434e-6,2.2803144031104263e-6
t273,2.446462134993189e-6,2.6245389900646746e-6,2.586469901293293e-6,2.5480809228048044e-6,2.6784351973436185e-6,2.770852825686339e-6,2.29953853693075e-6,2.206893447144434e-6,2.4182406918004795e-6,2.284826112590883e-6
t274,2.446294620993828e-6,2.6256852961829453e-6,2.5862247525500762e-6,2.548597553004787e-6,2.6790160006578364e-6,2.770517372995284e-6,2.3040536210748742e-6,2.206016636881912e-6,2.4205563327339563e-6,2.287025061412865e-6
t275,2.4444147980107793e-6,2.626026951706627e-6,2.585588587829798e-6,2.548550735123319e-6,2.6764190239639735e-6,2.776739506192543e-6,2.2908137136077837e-6,2.2040020536324373e-6,2.4201751771341825e-6,2.286937889493939e-6
t276,2.4481601102771857e-6,2.628428244387219e-6,2.5879869046469074e-6,2.5520246173278455e-6,2.6823718429240054e-6,2.779460198879816e-6,2.2852463979198496e-6,2.207375447351604e-6,2.4254280171707326e-6,2.288024331934984e-6
t277,2.445794481591653e-6,2.626721252019486e-6,2.585061639112028e-6,2.5497612724483674e-6,2.6815778698097275e-6,2.7806213732197843e-6,2.279027684348202e-6,2.2054233744224136e-6,2.4240528771613516e-6,2.285245024472661e-6
t278,2.4448045181545233e-6,2.6255372452772805e-6,2.5830363739704908e-6,2.5486350292596067e-6,2.68182466619562e-6,2.7782354542241126e-6,2.2776000907368565e-6,2.204600858270824e-6,2.4226034164607643e-6,2.2833825709137157e-6
t279,2.443661386482249e-6,2.624678702644448e-6,2.580407816726868e-6,2.547615281151073e-6,2.6818739156004943e-6,2.775463361234267e-6,2.2794121539672e-6,2.2041582023519547e-6,2.4202722879264612e-6,2.2813320814008565e-6
t280,2.4415126002210076e-6,2.623439999964843e-6,2.5777266507798397e-6,2.5457546393759574e-6,2.6800185932824124e-6,2.775652767729954e-6,2.282269309732418e-6,2.203334546411775e-6,2.416468907877275e-6,2.27817114594916e-6
t281,2.4455142382945382e-6,2.6247380468421136e-6,2.582114733800659e-6,2.54997929839316e-6,2.684166775385475e-6,2.775146673050138e-6,2.293328258162124e-6,2.2089897074878456e-6,2.418711249431734e-6,2.2779030611845365e-6
t282,2.443445296360425e-6,2.6252675891974575e-6,2.579821329340614e-6,2.549313864785776e-6,2.6800657008211015e-6,2.7672305077571367e-6,2.2980263549583483e-6,2.2095874201572763e-6,2.4159506322755414e-6,2.2748809271429533e-6
t283,2.4428255112216952e-6,2.6273633643449573e-6,2.57758969572825e-6,2.5492399037345204e-6,2.6763763451575494e-6,2.7579639384573884e-6,2.3004845102773505e-6,2.2097313062710544e-6,2.415854547686612e-6,2.2730390429535495e-6
t284,2.442010892554402e-6,2.6280981286843957e-6,2.5749226653337078e-6,2.5484115518241966e-6,2.6728302628765613e-6,2.756082244720459e-6,2.298323392254478e-6,2.2079392310834647e-6,2.415737125834503e-6,2.2702421162607135e-6
t285,2.43998919684539e-6,2.627113374647575e-6,2.5711816249622484e-6,2.5464552724164324e-6,2.6677671766855987e-6,2.778114893586579e-6,2.302721419713998e-6,2.205020309974103e-6,2.4131274066224522e-6,2.266056647373773e-6
t286,2.444343138556028e-6,2.6294240295263624e-6,2.5736248229728002e-6,2.5506773751576275e-6,2.671235671852883e-6,2.7939492987894075e-6,2.307965961530595e-6,2.2082140942541276e-6,2.4170825372436666e-6,2.2656372929932212e-6
t287,2.441777948073828e-6,2.627914944425711e-6,2.5698150726835086e-6,2.5490507261792708e-6,2.6652532331342143e-6,2.803416111870857e-6,2.3045216007609733e-6,2.20343795980558e-6,2.4159683612293415e-6,2.262043708223505e-6
t288,2.4482305462342624e-6,2.6277275775018037e-6,2.567584879377563e-6,2.5488454613963963e-6,2.66271430070148e-6,2.801084435530454e-6,2.3006626967063476e-6,2.21106374920195e-6,2.4150658110974356e-6,2.2594598978581814e-6
t289,2.4491477841973516e-6,2.627106984807787e-6,2.564849467521989e-6,2.547526205694609e-6,2.6608074332193106e-6,2.802779523926272e-6,2.301886220477954e-6,2.2110969178825842e-6,2.4138983337111287e-6,2.2568602618070336e-6
t290,2.4478061199761254e-6,2.6268054216424305e-6,2.5625655672996883e-6,2.546037695149247e-6,2.6586650293025806e-6,2.802370809941671e-6,2.3005026280107087e-6,2.2087721319114394e-6,2.412118180314299e-6,2.254671459195519e-6
t291,2.452252150902749e-6,2.628198371913309e-6,2.566906807196174e-6,2.549962626272521e-6,2.6640908090149853e-6,2.7974270213451784e-6,2.303698479889172e-6,2.2121929568011234e-6,2.4169264993796272e-6,2.256157444748954e-6
t292,2.450941609474531e-6,2.6283558885637205e-6,2.5654497870427873e-6,2.5486222073856166e-6,2.661715647943618e-6,2.7897885853733246e-6,2.3022701819497536e-6,2.210802297522299e-6,2.4156793538200486e-6,2.2551337952392823e-6
t293,2.450400222434574e-6,2.6287399389151955e-6,2.564438281736737e-6,2.547792273736538e-6,2.6594779727740427e-6,2.779962760535592e-6,2.3024092972002593e-6,2.2102289512497135e-6,2.415735229376597e-6,2.2557260852189978e-6
t294,2.4497900705699338e-6,2.629148502403975e-6,2.564214541002708e-6,2.5472147183499645e-6,2.6573447468935137e-6,2.7665455734722363e-6,2.3030696597932825e-6,2.209986961995942e-6,2.4158449628699724e-6,2.2577712110237094e-6
t295,2.449395514432692e-6,2.6309970848864673e-6,2.565834504567769e-6,2.546930766713048e-6,2.6554021137075118e-6,2.761600001398735e-6,2.304713583087256e-6,2.2104000138129174e-6,2.414969190474157e-6,2.261750437310438e-6
t296,2.455504128462839e-6,2.6357839647973016e-6,2.5767639120832816e-6,2.5514169732223088e-6,2.6606355953829695e-6,2.7406085527829873e-6,2.3034394640008257e-6,2.2166995721441456e-6,2.422593939512248e-6,2.2704035338849194e-6
t297,2.4547240160234245e-6,2.638031575717042e-6,2.580797971560538e-6,2.550085140189102e-6,2.6583872352735503e-6,2.733649804916699e-6,2.2914420392418443e-6,2.215947740593105e-6,2.4237735783634115e-6,2.2744613703510166e-6
t298,2.4462709333400804e-6,2.6389116471512876e-6,2.5827670341000678e-6,2.5490441902189234e-6,2.6551273820650566e-6,2.7410086801546553e-6,2.291953513714146e-6,2.205047362965397e-6,2.426174006148424e-6,2.2767667743646997e-6
t299,2.444324477703168e-6,2.639322517031821e-6,2.5830169007228134e-6,2.5481763872837306e-6,2.650044931146677e-6,2.7579506221833288e-6,2.3024782182469643e-6,2.201625076614329e-6,2.425773104099147e-6,2.2766533689630307e-6
t300,2.442406887158486e-6,2.638058181102717e-6,2.5808835280499526e-6,2.545726385635879e-6,2.643243896077453e-6,2.7656718685444826e-6,2.2986485531462205e-6,2.1989944586439166e-6,2.42416431452641e-6,2.274544910080701e-6
t301,2.4540055804406825e-6,2.6405408270690056e-6,2.5841316362518055e-6,2.5493916321675412e-6,2.647035753591055e-6,2.7668518801979995e-6,2.3027111000952476e-6,2.211820841622243e-6,2.4270426034940263e-6,2.2742757773932055e-6
t302,2.452150334951902e-6,2.639215926507924e-6,2.580183264799455e-6,2.547920149903302e-6,2.6491081859650646e-6,2.764860229367924e-6,2.304283491800694e-6,2.209734507445966e-6,2.4229840033772926e-6,2.2714147939347616e-6
t303,2.45109220549563e-6,2.637803722272989e-6,2.576058941956227e-6,2.5472869339330475e-6,2.655723128264226e-6,2.7560085768964295e-6,2.311533403861886e-6,2.208822524750218e-6,2.4181432416956294e-6,2.2694893804793385e-6
t304,2.4509864595204264e-6,2.6372042323986654e-6,2.572014890982723e-6,2.5471943132658374e-6,2.6617239834583386e-6,2.7580840029196572e-6,2.3222671694753405e-6,2.2095632232821616e-6,2.412578125061362e-6,2.2673344801619087e-6
t305,2.4409506677965776e-6,2.6351979574311253e-6,2.566992908602634e-6,2.545556813706719e-6,2.6644982390917236e-6,2.7618296402205343e-6,2.3343154555890984e-6,2.199039533437428e-6,2.408091983291306e-6,2.2643362618814854e-6
t306,2.4454854994834235e-6,2.635600037679147e-6,2.5686305638967143e-6,2.5493867966373703e-6,2.675625807755638e-6,2.751533317569295e-6,2.348314991496489e-6,2.2048515682969074e-6,2.4094824878288294e-6,2.2651994133815797e-6
t307,2.444114960685018e-6,2.635178934292468e-6,2.5660579257583253e-6,2.54764917054774e-6,2.677635055114801e-6,2.7539359383877303e-6,2.353536910425994e-6,2.2045024695533698e-6,2.4074458930318365e-6,2.263612038612115e-6
t308,2.4430213963997422e-6,2.6341464438808185e-6,2.564312597028827e-6,2.546624976580655e-6,2.681250878587658e-6,2.7474500138852496e-6,2.3626881381791274e-6,2.2025815465080297e-6,2.4065920158510677e-6,2.262063117059228e-6
t309,2.4426515029084517e-6,2.633536762683113e-6,2.5621486791650893e-6,2.545884212427372e-6,2.6831898963141215e-6,2.750605285001138e-6,2.3666037013080766e-6,2.201108772372815e-6,2.4048414727581143e-6,2.2605488883235667e-6
t310,2.448934830600348e-6,2.6319265813878334e-6,2.5592186162516787e-6,2.5440012126173187e-6,2.684014734300066e-6,2.763738200326766e-6,2.365623933807197e-6,2.208672297534666e-6,2.40170072063074e-6,2.2569113266174537e-6
t311,2.4523377337286273e-6,2.6316875097172815e-6,2.5616813839888393e-6,2.546660293787566e-6,2.690721716379383e-6,2.7616625926048052e-6,2.3644179907471678e-6,2.211427721588575e-6,2.405554888065019e-6,2.2578294343648066e-6
t312,2.4520110782097907e-6,2.631275231440122e-6,2.561214246110133e-6,2.546510130595743e-6,2.689984669310808e-6,2.756653882587062e-6,2.361645069128044e-6,2.2118087261214317e-6,2.402799343730322e-6,2.2572606687861283e-6
t313,2.4518017694236435e-6,2.631550463775509e-6,2.560051299381783e-6,2.5468469054681815e-6,2.6900989712540735e-6,2.7578516533272624e-6,2.3644265006791423e-6,2.2115773476220045e-6,2.4010085303633786e-6,2.2567950806217176e-6
t314,2.45141474061011e-6,2.632264274920944e-6,2.558720268872523e-6,2.5469428988440676e-6,2.690279486820724e-6,2.761209383046226e-6,2.3652302445770783e-6,2.2110290618765486e-6,2.3995422284366183e-6,2.2569161443794285e-6
t315,2.4501995046058214e-6,2.6330049736422506e-6,2.5572076715209526e-6,2.5463097262971214e-6,2.689065145904707e-6,2.7610517468732094e-6,2.3646216580310935e-6,2.209861121278786e-6,2.3979034688960493e-6,2.2574169655005086e-6
t316,2.454604356983602e-6,2.635999420770572e-6,2.5627896881482927e-6,2.5508665154705647e-6,2.695593437142716e-6,2.773218192597457e-6,2.367344244900745e-6,2.2139781380564645e-6,2.401952707729468e-6,2.261872765654249e-6
t317,2.453350145271471e-6,2.6361102091559863e-6,2.5620009553790993e-6,2.5498306457160865e-6,2.6951725371687428e-6,2.763137106331833e-6,2.3657063526834203e-6,2.212961452076089e-6,2.4017617092337497e-6,2.263539148699233e-6
t318,2.4530797231486717e-6,2.6370806933690525e-6,2.562505303355944e-6,2.549296648157304e-6,2.695801594866806e-6,2.7652696663943805e-6,2.3672909733585435e-6,2.2124344889116433e-6,2.4027639637614165e-6,2.265586693044735e-6
t319,2.453095464575363e-6,2.6390689206499358e-6,2.564269016719277e-6,2.548410859724797e-6,2.696173587951004e-6,2.7636961272528973e-6,2.3683670357617575e-6,2.2125617065238424e-6,2.4054924447858935e-6,2.269093216247372e-6
t320,2.453818836656638e-6,2.6424365159793796e-6,2.5688665757205918e-6,2.5477905705533686e-6,2.6963294951639537e-6,2.7581965790315644e-6,2.364429659991386e-6,2.2147190494289334e-6,2.40757311751759e-6,2.2724665087794837e-6
t321,2.4517851240976026e-6,2.650757552190637e-6,2.579455701453276e-6,2.5515237298417733e-6,2.7002631101696154e-6,2.7607553528106916e-6,2.3657422102727955e-6,2.211641654851128e-6,2.415441645917439e-6,2.278521806842113e-6
