,CO2 Pipeline Compressors Power Consumption,CO2 Pipeline Compressors Power Consumption,CO2 Pipeline Compressors Power Consumption,CO2 Pipeline Compressors Power Consumption,CO2 Pipeline Compressors Power Consumption,CO2 Pipeline Compressors Power Consumption,CO2 Pipeline Compressors Power Consumption,CO2 Pipeline Compressors Power Consumption,CO2 Pipeline Compressors Power Consumption,CO2 Pipeline Compressors Power Consumption
t418,2.0875464994395628e-5,2.274840627257821e-5,2.2143844711742717e-5,2.1793494175557666e-5,2.281447493062961e-5,2.3607211250502157e-5,2.0269100879546983e-5,1.8966489377865008e-5,2.0646969961363143e-5,1.9476983923509607e-5
t419,2.0865169456900556e-5,2.272864917231205e-5,2.215015044005866e-5,2.1807938315797754e-5,2.281733092846598e-5,2.3581255841460268e-5,2.025508109402697e-5,1.8951809507372188e-5,2.0638353539759145e-5,1.9486991727975748e-5
t420,2.0849712034108595e-5,2.270309583102318e-5,2.211223714848948e-5,2.178655095798551e-5,2.2816779624759214e-5,2.365786308195038e-5,2.0248565558086508e-5,1.8925223521250065e-5,2.064031679219127e-5,1.946203364942595e-5
t421,2.088908549526578e-5,2.2728332579299797e-5,2.213080269742445e-5,2.1816255356080935e-5,2.2893176497769527e-5,2.3714367890117255e-5,2.025782341878237e-5,1.8947984549724422e-5,2.0690695153942395e-5,1.946255830254538e-5
t422,2.0876108200814964e-5,2.2705166171148687e-5,2.209936462354046e-5,2.1796685772743814e-5,2.2911812842435533e-5,2.373851699943205e-5,2.026074957432351e-5,1.8935442158668024e-5,2.068422026280357e-5,1.9433194234096467e-5
t423,2.0868596267681542e-5,2.269351397385942e-5,2.2080059073375042e-5,2.1781478543466586e-5,2.2945932790132632e-5,2.372312891118021e-5,2.027622471937219e-5,1.892372513019201e-5,2.0685252582390783e-5,1.9412286594543412e-5
t424,2.0855203082497636e-5,2.267909266749661e-5,2.2058375701787804e-5,2.1770409740816705e-5,2.2979166520279365e-5,2.365816785503822e-5,2.0283484629687504e-5,1.8912751499266466e-5,2.0681585283700944e-5,1.9395692369756667e-5
t425,2.08383193874873e-5,2.2659006441020942e-5,2.204028147586585e-5,2.175672052067504e-5,2.299981385369341e-5,2.3721264267625922e-5,2.028799607389786e-5,1.8904348952767612e-5,2.066003089693378e-5,1.9374456440581882e-5
t426,2.0872779386427486e-5,2.2677243827007792e-5,2.207000660403504e-5,2.1811137239732072e-5,2.307852014355781e-5,2.368106417850563e-5,2.0371130784027487e-5,1.8943619509385802e-5,2.0690563013782846e-5,1.9396140737778533e-5
t427,2.0853168194599197e-5,2.2663875215680934e-5,2.2054103001340932e-5,2.1804367535471238e-5,2.3078950466974905e-5,2.3675213422335614e-5,2.0356008150635423e-5,1.8945104589790813e-5,2.0672519702522036e-5,1.9390340626884486e-5
t428,2.0848783869299607e-5,2.2671049799817695e-5,2.2043253648406104e-5,2.179708691094827e-5,2.3081859566681848e-5,2.362909938531138e-5,2.0375394620044037e-5,1.89511459776024e-5,2.066241054309074e-5,1.9388627793399136e-5
t429,2.0849431291085006e-5,2.268327059969475e-5,2.2031369690242204e-5,2.1791606698643142e-5,2.3078061508198588e-5,2.3669367103612523e-5,2.035183142487818e-5,1.8956741536120786e-5,2.065400423148307e-5,1.9379273432224574e-5
t430,2.089659434332699e-5,2.2669483104957913e-5,2.2071261706040122e-5,2.1766724881205064e-5,2.3047380164848262e-5,2.372972790575236e-5,2.02975654215185e-5,1.900575407559325e-5,2.0637544724389953e-5,1.9353222374784066e-5
t431,2.090929257907725e-5,2.2680434887270265e-5,2.2102778365141685e-5,2.178275394541658e-5,2.3074167885694438e-5,2.370182821173767e-5,2.0289159664674753e-5,1.8982608206434566e-5,2.0686188090844588e-5,1.936252298126573e-5
t432,2.0902849578676504e-5,2.2673691284516254e-5,2.2101790263460926e-5,2.1778382622091807e-5,2.3061816733189812e-5,2.372416841346126e-5,2.0252115263319822e-5,1.899127575526214e-5,2.0664262622866214e-5,1.9344416336283194e-5
t433,2.0875020666113514e-5,2.2652462378354188e-5,2.2099147214638127e-5,2.1761002322352733e-5,2.3052553730630093e-5,2.3717789607531496e-5,2.0188415238907024e-5,1.8992117711155378e-5,2.065747203392925e-5,1.9331336213795674e-5
t434,2.085663059518642e-5,2.2637843819022245e-5,2.2092267832062563e-5,2.174365653434186e-5,2.303864174491672e-5,2.3682494195911727e-5,2.0149629126059587e-5,1.9000760507088407e-5,2.0655919546602577e-5,1.931133976622229e-5
t435,2.0834784012252395e-5,2.2614131689220635e-5,2.208514930851325e-5,2.1724055059464675e-5,2.3011521802475855e-5,2.371737223269014e-5,2.0114720494250634e-5,1.899160285372522e-5,2.064482211609433e-5,1.928512280070602e-5
t436,2.0932214571404382e-5,2.272112651620165e-5,2.2206220548498396e-5,2.183088431200535e-5,2.3124560588953165e-5,2.3810942134497168e-5,2.0227625242698478e-5,1.9100854714825063e-5,2.0587652587494125e-5,1.9366624387622827e-5
t437,2.092512620427043e-5,2.2717735390730203e-5,2.221575549828854e-5,2.1826845314544644e-5,2.308748229668572e-5,2.3855566913765092e-5,2.0210656285720126e-5,1.9089300546435662e-5,2.056858252819148e-5,1.936463647679158e-5
t438,2.094031915232082e-5,2.274755808412619e-5,2.2232613359956287e-5,2.1841370100286748e-5,2.307474403633387e-5,2.3914913104444454e-5,2.020231442040625e-5,1.9099429544303072e-5,2.0558100449462918e-5,1.9380636822651843e-5
t439,2.0953937137758254e-5,2.277789099872119e-5,2.2252412851861913e-5,2.185231778881424e-5,2.3057759702686288e-5,2.39745567013231e-5,2.0184075440862943e-5,1.9102111486455482e-5,2.055151981217822e-5,1.9402375549882958e-5
t440,2.083561920650173e-5,2.2805190689509504e-5,2.2250586975589935e-5,2.184361621413943e-5,2.3022693176416624e-5,2.406252301504897e-5,2.0179229872242343e-5,1.8937706779022334e-5,2.0556021679805426e-5,1.9420883728216735e-5
t441,2.0874150535896693e-5,2.2880497853696227e-5,2.2252848465314893e-5,2.188149069878738e-5,2.3043026376181895e-5,2.4125161155739798e-5,2.009761235573574e-5,1.895052283000178e-5,2.0614555151314312e-5,1.946563966155609e-5
t442,2.0879610683122246e-5,2.290863951259437e-5,2.22587507127325e-5,2.188436393923807e-5,2.300328376000049e-5,2.4169120887347697e-5,1.993864763167293e-5,1.893554767959538e-5,2.0602518053947258e-5,1.9490434977180836e-5
t443,2.0888916539604385e-5,2.290646075233798e-5,2.2315358181046457e-5,2.1894312955959586e-5,2.2929955267647767e-5,2.4167708724049934e-5,1.97507226108137e-5,1.8949609344912887e-5,2.0597120627774408e-5,1.9512974441300964e-5
t444,2.0891393069026594e-5,2.2910900739949075e-5,2.231758119045885e-5,2.188560770522189e-5,2.2894389698508643e-5,2.4131240593056962e-5,1.9671337618822397e-5,1.893229916056389e-5,2.0595618614267357e-5,1.9520187560212773e-5
t445,2.0931552785997982e-5,2.29078087517383e-5,2.2307072677541064e-5,2.1863658852415588e-5,2.2854892498210134e-5,2.407746141775788e-5,1.963457993780511e-5,1.896803670355489e-5,2.0581143971722963e-5,1.9508587332897222e-5
t446,2.0981293454496933e-5,2.295313598619077e-5,2.233783164704677e-5,2.1884854708164344e-5,2.2905534591640983e-5,2.4003741505484974e-5,1.9744263932471167e-5,1.900461789838497e-5,2.0618474410163217e-5,1.9524596226442124e-5
t447,2.0960091903187198e-5,2.294215000550174e-5,2.2322378981646145e-5,2.186007472377651e-5,2.2884822735573245e-5,2.3894115026746614e-5,1.9809826576572545e-5,1.897421566684933e-5,2.0606581595292385e-5,1.9513020950889896e-5
t448,2.094860912844319e-5,2.2937857912066638e-5,2.2317943919962904e-5,2.1848351165632216e-5,2.2874441462494366e-5,2.377526880941403e-5,1.9893307961260596e-5,1.8957051545171833e-5,2.0595788296762954e-5,1.951396017201667e-5
t449,2.0944517807180493e-5,2.2940748037927215e-5,2.2256499704654776e-5,2.1850734824120527e-5,2.286602403676899e-5,2.3724727165045573e-5,2.0014257265130093e-5,1.8944708934342075e-5,2.0564484758480425e-5,1.9517392444167376e-5
t450,2.0906009139740234e-5,2.2888705467333332e-5,2.2261203658614447e-5,2.1816035769279773e-5,2.282011533416848e-5,2.3702086098985042e-5,2.0085767274184694e-5,1.8890810607227206e-5,2.0556473390046737e-5,1.9481141887358564e-5
t451,2.0994901023745492e-5,2.2905449164325618e-5,2.2292070004472796e-5,2.1873413088893887e-5,2.2881979226569687e-5,2.361752023183677e-5,2.017264488653017e-5,1.8988716910958406e-5,2.0562269830934856e-5,1.9506389056232993e-5
t452,2.0988161354447723e-5,2.287546078656325e-5,2.227923812643835e-5,2.1880129019123836e-5,2.2870046189494066e-5,2.3580979483270832e-5,2.0202728013591876e-5,1.8986047867029355e-5,2.052953177704363e-5,1.950536376656025e-5
t453,2.0929014651939058e-5,2.2853643859199232e-5,2.226965459125461e-5,2.1878766079009145e-5,2.2865692325021316e-5,2.3592919743573644e-5,2.0242310253255816e-5,1.8913612975580975e-5,2.052178243525787e-5,1.9506140244833493e-5
t454,2.0979614468298336e-5,2.2832057665815205e-5,2.226671878832837e-5,2.1873533480671984e-5,2.284326218459976e-5,2.3606573418052133e-5,2.0250933062681132e-5,1.8979197584096517e-5,2.0503406452615722e-5,1.9500954681368074e-5
t455,2.0934574522354658e-5,2.2773607576512773e-5,2.2247829478990904e-5,2.184196357205058e-5,2.276889652103105e-5,2.363751676324928e-5,2.0206267588242592e-5,1.8941895741953593e-5,2.0495766632836897e-5,1.9489227821556117e-5
t456,2.0950586613605274e-5,2.27683522461692e-5,2.2264851683800703e-5,2.186511003889479e-5,2.2793882309475443e-5,2.358066423220764e-5,2.022305440965386e-5,1.8963905628615785e-5,2.055284067029146e-5,1.9498326552550776e-5
t457,2.092508855170906e-5,2.2743767179327484e-5,2.225970909569401e-5,2.185845053342517e-5,2.276002760529792e-5,2.363489919977005e-5,2.021732309110864e-5,1.8951143012864137e-5,2.051996529598305e-5,1.9502635436947805e-5
t458,2.090654722846948e-5,2.2724822291225956e-5,2.2253207258513007e-5,2.1846046644489693e-5,2.2716839603288923e-5,2.3635006905826256e-5,2.020984161271696e-5,1.8944190267149218e-5,2.0516658798644667e-5,1.9494001827503152e-5
t459,2.0894613648586176e-5,2.2710527857060583e-5,2.224614175460966e-5,2.1836431022194877e-5,2.2672676433870704e-5,2.3674107008295878e-5,2.0204494297317987e-5,1.8941814119749893e-5,2.0511974057271602e-5,1.948128655269087e-5
t460,2.0872726334675103e-5,2.2686380461284103e-5,2.223181885450151e-5,2.1820031939462578e-5,2.2622298673609754e-5,2.3765844255804603e-5,2.0173305884881072e-5,1.8925532065304957e-5,2.0493665841976768e-5,1.9464781510482253e-5
t461,2.090788137507034e-5,2.271623993235757e-5,2.2256962725312175e-5,2.185590538629696e-5,2.2647833981479276e-5,2.3830301056177577e-5,2.0186475435705168e-5,1.8953454830585876e-5,2.0531155878546328e-5,1.9482311716867864e-5
t462,2.091009847208727e-5,2.2729555481675748e-5,2.2245860184043035e-5,2.1847652687994203e-5,2.2621002642031246e-5,2.3890930845925988e-5,2.020457192964003e-5,1.893970241278011e-5,2.0522910837210784e-5,1.9477152657777044e-5
t463,2.0928764202269045e-5,2.2773761597263977e-5,2.2241039187086443e-5,2.1849640959952083e-5,2.2598090807683218e-5,2.3913817959319695e-5,2.0231431372550205e-5,1.894042379488461e-5,2.053086893480638e-5,1.9486002406280425e-5
t464,2.094983986458765e-5,2.281472143501645e-5,2.2232536739932827e-5,2.185503242141765e-5,2.25914812887562e-5,2.384094881258194e-5,2.0219006429036656e-5,1.8944601844443453e-5,2.0541161204400887e-5,1.950570413596392e-5
t465,2.096097778578507e-5,2.2827586961533743e-5,2.221855327479339e-5,2.1850656050899376e-5,2.2542884056724672e-5,2.386061692684205e-5,2.020064943941345e-5,1.8943643441992732e-5,2.053794588430459e-5,1.9512386016132025e-5
t466,2.0968775935269196e-5,2.2885954791173776e-5,2.2255489572948783e-5,2.189811663667646e-5,2.2527772868454263e-5,2.381041974008477e-5,2.024615252559015e-5,1.8922515508845714e-5,2.0586952587589988e-5,1.9555009539913606e-5
t467,2.0980423535642927e-5,2.2873042318834963e-5,2.2244873654841646e-5,2.1891923310465598e-5,2.2442668212281405e-5,2.3809400291846414e-5,2.0241828220783556e-5,1.8924624281617846e-5,2.057102379129454e-5,1.9552096470891786e-5
t468,2.0960704992651933e-5,2.2868328282938538e-5,2.2228952159258287e-5,2.1876665973405805e-5,2.23626016846224e-5,2.385553054787092e-5,2.0286367392896e-5,1.890386378817482e-5,2.0570676108862826e-5,1.95465189103362e-5
t469,2.1006858423097635e-5,2.2864551729558806e-5,2.2209640923581366e-5,2.1867167020405013e-5,2.234720594515551e-5,2.384320282134322e-5,2.0342378350176902e-5,1.897980536625564e-5,2.0557673873757698e-5,1.9537906082248022e-5
t470,2.0977615190931314e-5,2.2827459731185988e-5,2.218541270097513e-5,2.184634130611264e-5,2.2378640208040618e-5,2.3773610654109975e-5,2.034264266412125e-5,1.89741746236792e-5,2.0537325389960578e-5,1.9522521766079754e-5
t471,2.0995544537849058e-5,2.2836297515137126e-5,2.2209456434337588e-5,2.1867862702817847e-5,2.2507545193967788e-5,2.3712498825839714e-5,2.0390052870864255e-5,1.9008668510310468e-5,2.0569544105299833e-5,1.952690088785745e-5
t472,2.0916885553796153e-5,2.279602226248593e-5,2.2170041755025442e-5,2.185742476761269e-5,2.2581632675807217e-5,2.3824788051068497e-5,2.0386662301411055e-5,1.8932825646785462e-5,2.0541070827213356e-5,1.9506470679856777e-5
t473,2.0908119097926708e-5,2.2780113908202754e-5,2.213410824219021e-5,2.1872191300280806e-5,2.265449126740373e-5,2.383842332501805e-5,2.0371152228417296e-5,1.8945184673756924e-5,2.050633525470634e-5,1.9491568788167038e-5
t474,2.089305681428478e-5,2.2753354097144503e-5,2.209158151954085e-5,2.1866616734056257e-5,2.2678347790153883e-5,2.3926129635357686e-5,2.0339931995499303e-5,1.895408073904142e-5,2.04784524857532e-5,1.9458521287400326e-5
t475,2.0887993225794618e-5,2.2735367520599364e-5,2.2065391041723592e-5,2.1869928226607072e-5,2.2691462867923216e-5,2.382756840624358e-5,2.031268561644668e-5,1.897322680287544e-5,2.043824309336634e-5,1.9430480356797608e-5
t476,2.0908890514348172e-5,2.274487262365761e-5,2.2099811650249777e-5,2.1902257287073877e-5,2.2763204805306417e-5,2.3799325601558418e-5,2.036030353763029e-5,1.8991172216147367e-5,2.0465967264880037e-5,1.941730869980093e-5
t477,2.091554012403836e-5,2.2738185315069257e-5,2.208017036033648e-5,2.1894941307614223e-5,2.2762886272340297e-5,2.365292862446516e-5,2.036551102458797e-5,1.8992448122754887e-5,2.0452818487113863e-5,1.938324171576436e-5
t478,2.0891828203203474e-5,2.272176846016664e-5,2.206196071755548e-5,2.1872890998638914e-5,2.2745831463089104e-5,2.365474412958471e-5,2.0361330859283188e-5,1.895765290177294e-5,2.045360947694442e-5,1.9351975032028967e-5
t479,2.091996554651485e-5,2.27031896181309e-5,2.2066093446289815e-5,2.184971005558665e-5,2.2696009014026515e-5,2.3681641173732172e-5,2.0303670246279168e-5,1.8979118670996585e-5,2.044496392814247e-5,1.9327728805975124e-5
t480,2.084225613072889e-5,2.2613616658086463e-5,2.1944780878043104e-5,2.1761129437649388e-5,2.259745135198164e-5,2.35630923247211e-5,2.0188137257221523e-5,1.8883618801493636e-5,2.0520012711734433e-5,1.9243300444468947e-5
t481,2.087994398635416e-5,2.264695268476164e-5,2.200078839420054e-5,2.1793172563141666e-5,2.2656029663333657e-5,2.3737752101469963e-5,2.0228093944090805e-5,1.8918159385787982e-5,2.0536112215536232e-5,1.925693858729146e-5
t482,2.0914411657964634e-5,2.2708144659965813e-5,2.2035006890975405e-5,2.1835957760507246e-5,2.2682728142868372e-5,2.3677138754296912e-5,2.0265359655738883e-5,1.896347304832285e-5,2.0463401012431985e-5,1.9291887039007604e-5
t483,2.0877200827837054e-5,2.2664550067818526e-5,2.198375064300754e-5,2.179120461837312e-5,2.26086979539211e-5,2.3564244882053983e-5,2.020488707452977e-5,1.8931206520147045e-5,2.0521612259470664e-5,1.9254029889849946e-5
t484,2.087203188099677e-5,2.266534086135039e-5,2.197025053967927e-5,2.1787156214178806e-5,2.2570847212332555e-5,2.3531738501592092e-5,2.017653903447044e-5,1.8936783961442184e-5,2.0527193375282043e-5,1.9258219611838295e-5
t485,2.0891772785667818e-5,2.269753678889952e-5,2.197743455614338e-5,2.1804177973528588e-5,2.255621514858216e-5,2.3541570063313005e-5,2.0174689906807735e-5,1.896364852865737e-5,2.050700730400749e-5,1.92749877867777e-5
t486,2.088193305059877e-5,2.2741913230549482e-5,2.2050296819735644e-5,2.185686224302196e-5,2.2586165556259064e-5,2.3624396942730194e-5,2.0205607453918073e-5,1.8942682204993027e-5,2.0556272981592403e-5,1.9325123101902826e-5
t487,2.0874476833343508e-5,2.2760080718412767e-5,2.2060396330304423e-5,2.1846310845736945e-5,2.2533196812628887e-5,2.3767954951373028e-5,2.0120294983853754e-5,1.8928417509241083e-5,2.055329056387033e-5,1.9342410408721942e-5
t488,2.0873035614306255e-5,2.279271601208767e-5,2.2066863908452966e-5,2.1838232353273347e-5,2.2481229741811005e-5,2.388008302266585e-5,2.0104428511894014e-5,1.8905471006903523e-5,2.0558734527598466e-5,1.9366563410128902e-5
t489,2.0875138653678785e-5,2.283083462088139e-5,2.2071337657697293e-5,2.1832846734763444e-5,2.2413558717993204e-5,2.391993528547424e-5,2.003800997981622e-5,1.8880600604587144e-5,2.0561130020681598e-5,1.9392134499813925e-5
t490,2.087064360614923e-5,2.282957862858402e-5,2.2052935439219136e-5,2.180475854468293e-5,2.2334716501321595e-5,2.4006234193063065e-5,1.9989115720240507e-5,1.8853518123113072e-5,2.0565147567049587e-5,1.9389997408626594e-5
t491,2.092894839534396e-5,2.286389952024142e-5,2.209183184633498e-5,2.184005663481743e-5,2.2296382238452273e-5,2.4001509896417833e-5,1.9983534367296616e-5,1.8914837199463288e-5,2.060714650699971e-5,1.943447357951575e-5
t492,2.0924181744669063e-5,2.2870867412619515e-5,2.2088040498815926e-5,2.1830915811573376e-5,2.223853940615133e-5,2.4017363037970617e-5,1.9913023458528513e-5,1.8892509625424734e-5,2.0591578775450607e-5,1.9448867910947376e-5
t493,2.091829227277123e-5,2.288348197904711e-5,2.2090268111622568e-5,2.18354132861386e-5,2.2236382121270202e-5,2.4007882198905804e-5,1.989811038942153e-5,1.887252010504531e-5,2.0575665828163253e-5,1.9472014166106892e-5
t494,2.090613791485333e-5,2.2857850091692533e-5,2.2071932903871903e-5,2.182663649774812e-5,2.227175453123776e-5,2.4052848543731685e-5,1.991493449385697e-5,1.8849182821728407e-5,2.057028855793891e-5,1.9474830567445106e-5
t495,2.088023118054841e-5,2.2805035385062247e-5,2.2062319665853836e-5,2.179760864263131e-5,2.2329646324972514e-5,2.4092778768715682e-5,1.988394665825512e-5,1.8827014835353663e-5,2.0565380097603674e-5,1.9464208769481485e-5
t496,2.090742443113517e-5,2.278841245157189e-5,2.211777730093121e-5,2.1823649646349673e-5,2.2458751741096165e-5,2.4079982594913683e-5,1.9886772864828802e-5,1.886942589978674e-5,2.060590349802947e-5,1.9484111202913734e-5
t497,2.0884088425603823e-5,2.2747920164578404e-5,2.2102267414824645e-5,2.179158704045782e-5,2.2492638377022594e-5,2.4120176765774604e-5,1.983628887809697e-5,1.885633700779031e-5,2.059298919476965e-5,1.946955503810258e-5
t498,2.0867911013257232e-5,2.272216854715404e-5,2.2080643818756122e-5,2.178833732148067e-5,2.251151532098961e-5,2.4132394171237495e-5,1.980782329964605e-5,1.8845282432511972e-5,2.058167857536457e-5,1.9465358551905523e-5
t499,2.0850583383133822e-5,2.269742839499152e-5,2.2057027990035036e-5,2.179893203352748e-5,2.252436934716527e-5,2.410167861207765e-5,1.9791548576583882e-5,1.8836177634477423e-5,2.0569348410073113e-5,1.9464185306596733e-5
t500,2.0835244282054843e-5,2.268596903193199e-5,2.204180805872729e-5,2.1811533539688296e-5,2.2530214074069363e-5,2.408711211388939e-5,1.9747052201239007e-5,1.8827871939317618e-5,2.0548196816121655e-5,1.946195644385862e-5
t501,2.0876698682220282e-5,2.2697233526189854e-5,2.208824086538173e-5,2.1858603291249544e-5,2.2588647686894136e-5,2.4040707658853344e-5,1.976459964837362e-5,1.8870318407044177e-5,2.0582354387403592e-5,1.948469913092146e-5
t502,2.0858443809781998e-5,2.2678466098545866e-5,2.208275568822763e-5,2.1845944993669618e-5,2.2570371799008172e-5,2.4019522853993806e-5,1.974466144666456e-5,1.8852135126652193e-5,2.057149257292137e-5,1.9469542447276377e-5
t503,2.0916358822138866e-5,2.2671252507402964e-5,2.2091314579847407e-5,2.1840928156800272e-5,2.2558181707885666e-5,2.3928143652768942e-5,1.9732851950284266e-5,1.893093856725592e-5,2.0560505479858118e-5,1.9463785880062357e-5
t504,2.0921921625491542e-5,2.2669593454379557e-5,2.212572326856405e-5,2.1842774624192917e-5,2.2578763907373847e-5,2.3848130454567273e-5,1.9739951357794174e-5,1.8953348861713412e-5,2.0558743287965426e-5,1.946094774158072e-5
t505,2.081828259893672e-5,2.2495221425561603e-5,2.206016871993601e-5,2.171468065496064e-5,2.2615873162245574e-5,2.3822930644033235e-5,1.9885893807603418e-5,1.8814601139259373e-5,2.0640104723845215e-5,1.9400170822252682e-5
t506,2.0853946725060694e-5,2.2529750610058464e-5,2.2130688603465054e-5,2.1771589535267407e-5,2.2665478092835128e-5,2.3786437775651523e-5,1.9899808950250513e-5,1.889166229787951e-5,2.0687647624422772e-5,1.9434801365824292e-5
t507,2.0839670076778947e-5,2.2503250328578864e-5,2.2118440719319014e-5,2.1764760800314692e-5,2.2626337847971905e-5,2.3795190312249055e-5,1.985281878639656e-5,1.890445564352711e-5,2.0682934767472994e-5,1.943479712820177e-5
t508,2.0844901050852443e-5,2.2503384005614902e-5,2.211233511970566e-5,2.1770647472593346e-5,2.2599879983015972e-5,2.377314704222481e-5,1.9806800286570594e-5,1.8916078838931744e-5,2.0672833806803016e-5,1.9450326108324594e-5
t509,2.085671575885261e-5,2.251611357117695e-5,2.2120674059194852e-5,2.1783747018383737e-5,2.257620299773631e-5,2.375481104889593e-5,1.9761703709589955e-5,1.8935892491793164e-5,2.0654020307862856e-5,1.947328888023933e-5
t510,2.0786555662166714e-5,2.251935988253668e-5,2.2126179250644118e-5,2.1784727453404128e-5,2.2540280202725962e-5,2.3818682869374837e-5,1.971635679445188e-5,1.887269917710902e-5,2.0634591583786623e-5,1.9495522560775093e-5
t511,2.0841996293081477e-5,2.2588436857017278e-5,2.2197545271852868e-5,2.1810921665839934e-5,2.2542444080988225e-5,2.392061723874435e-5,1.965200993884673e-5,1.8934867851122514e-5,2.0666515584349386e-5,1.9544997584290566e-5
t512,2.0841951504732002e-5,2.2613526485984114e-5,2.2212155620402453e-5,2.1805483929514712e-5,2.24998715887795e-5,2.3991472610155056e-5,1.95049891756628e-5,1.892652368024934e-5,2.065001267716273e-5,1.956652584430428e-5
t513,2.085496984617589e-5,2.266056083381355e-5,2.2231128271301e-5,2.1808576700130052e-5,2.2463545345973232e-5,2.4006287507597357e-5,1.9360184356923544e-5,1.893865928649243e-5,2.0630511941978546e-5,1.9591271768868876e-5
t514,2.0864943755402653e-5,2.2644829830622297e-5,2.220241604108518e-5,2.1781530746588406e-5,2.243442102021474e-5,2.4000041240274563e-5,1.927230735573254e-5,1.8936968377787436e-5,2.0655399503050925e-5,1.9561612681887813e-5
t515,2.0869248116304188e-5,2.2631475109306895e-5,2.2204731820740007e-5,2.179121358717195e-5,2.2412921902829793e-5,2.401003013503838e-5,1.9204832306599334e-5,1.891630412433309e-5,2.0626781442594585e-5,1.9559650233861692e-5
t516,2.0906670191372416e-5,2.2650134737566754e-5,2.2239920806236064e-5,2.181706805609966e-5,2.245351496348106e-5,2.4042726993398984e-5,1.9181646188388176e-5,1.890770825346379e-5,2.0666332203207866e-5,1.9582058911357373e-5
t517,2.0890936368877308e-5,2.2605755350392312e-5,2.221470392284512e-5,2.178559625362287e-5,2.244289539029018e-5,2.405489670607513e-5,1.913070890466373e-5,1.8863889833478452e-5,2.065860644017023e-5,1.9568651336396618e-5
t518,2.0884255415949128e-5,2.2566933468837276e-5,2.2201413294606698e-5,2.1777717906030743e-5,2.244567550912505e-5,2.4054702376826934e-5,1.912497294989106e-5,1.8842119653112705e-5,2.0647588816788625e-5,1.9575539873086118e-5
t519,2.0877468238182084e-5,2.254191754052045e-5,2.220837056246258e-5,2.178396527701545e-5,2.2455500530384105e-5,2.4064793308590414e-5,1.9132206565819177e-5,1.881399353649349e-5,2.0621511483225787e-5,1.9596450575943743e-5
t520,2.085860185710241e-5,2.2497186505556572e-5,2.218542242941556e-5,2.1774301927487476e-5,2.246230478019951e-5,2.4132011683878893e-5,1.9160282546455162e-5,1.8780880776339412e-5,2.0603807296408697e-5,1.9588622752436922e-5
t521,2.0889987683063187e-5,2.249850265126967e-5,2.2201183366466874e-5,2.1814626188541817e-5,2.2544402372684813e-5,2.411924526359384e-5,1.9251200129002186e-5,1.8806039195706284e-5,2.0630825848718235e-5,1.959537629774938e-5
t522,2.0864106958199474e-5,2.248245932442699e-5,2.2168855444219054e-5,2.1803182055267164e-5,2.2558910551921135e-5,2.410696333212396e-5,1.93070625713439e-5,1.8771602786354956e-5,2.0603922982885595e-5,1.9567398387207376e-5
t523,2.084061666993833e-5,2.2473904574755117e-5,2.214363852310051e-5,2.179820237793166e-5,2.257941920235768e-5,2.407433912886958e-5,1.9348603126769873e-5,1.8739595253662206e-5,2.0585049002322352e-5,1.954368738851092e-5
t524,2.0837111270525753e-5,2.2478098818086245e-5,2.2125286399253264e-5,2.1794459150093527e-5,2.260136854255492e-5,2.4043718024773743e-5,1.9395247735376453e-5,1.8732425700775147e-5,2.0564042495926433e-5,1.9531266314623135e-5
t525,2.0821897611136494e-5,2.246685895774682e-5,2.209044036027786e-5,2.1777750202092947e-5,2.261888706404189e-5,2.40554470125237e-5,1.9419005702835737e-5,1.8711161444513748e-5,2.0540623895617647e-5,1.9507791524960733e-5
t526,2.091957328746441e-5,2.246160983684036e-5,2.2109593654304854e-5,2.1804291736016417e-5,2.2683656130906713e-5,2.398464647609009e-5,1.9446467178185697e-5,1.8816794663254146e-5,2.0569223040343216e-5,1.9504478997859814e-5
t527,2.0898150861252065e-5,2.2428845514684708e-5,2.208577599496288e-5,2.179107120142426e-5,2.2689631294910982e-5,2.3926156562010044e-5,1.9426663374034995e-5,1.8786389138107865e-5,2.054941478306275e-5,1.9485326673798324e-5
t528,2.0898321569130806e-5,2.2427649385070823e-5,2.2068862880016347e-5,2.178659705052951e-5,2.2682607315776767e-5,2.3865567234019327e-5,1.942423020408474e-5,1.878133027170488e-5,2.0542970800760633e-5,1.94720812601443e-5
t529,2.088809574970745e-5,2.2426516528162485e-5,2.2047802237601044e-5,2.1776727123419983e-5,2.266285955557811e-5,2.3809730890271217e-5,1.9415698833613024e-5,1.877889731707239e-5,2.0534254743561847e-5,1.9454566343246877e-5
t530,2.087704955885531e-5,2.242743373739061e-5,2.2030084262469233e-5,2.1763227069180104e-5,2.2654637765030213e-5,2.3766489013326407e-5,1.940242645086174e-5,1.87758763231084e-5,2.0516384139003858e-5,1.942568313863445e-5
t531,2.091542605110447e-5,2.2445929443159843e-5,2.2060165257744557e-5,2.1802737809362565e-5,2.270969127499686e-5,2.3755232248714474e-5,1.9441744907824923e-5,1.8811319307112103e-5,2.0552606266026672e-5,1.9415697223710874e-5
t532,2.0903050289222605e-5,2.2446194784508396e-5,2.2034421471772545e-5,2.1794328233097916e-5,2.271229208529965e-5,2.3747561387456505e-5,1.9417966057786458e-5,1.8805597445802568e-5,2.0538513552871228e-5,1.9379029757317973e-5
