Voll,Demand_Segment,Segment_Cost_of_Demand_Curtailment_Fraction,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_H2_MW_z1,Load_H2_MW_z2,Load_H2_MW_z3
,,,,,,,3915,68.52120000000001,403.64500000000004,152.0068
,,,,,,,3916,159.489,938.0316,353.2386000000001
,,,,,,,3917,342.99980000000005,2019.0126000000002,760.4278
,,,,,,,3918,551.32,3243.7306000000003,1221.5676
,,,,,,,3919,682.0616000000001,4012.0344,1511.0106
,,,,,,,3920,781.6930000000001,4598.4026,1731.5386
,,,,,,,3921,823.4358000000001,4846.102800000001,1824.8692000000003
,,,,,,,3922,787.9938000000001,4637.388800000001,1746.5030000000002
,,,,,,,3923,783.662,4611.398,1736.6580000000001
,,,,,,,3924,812.4094,4780.732000000001,1800.4536
,,,,,,,3925,863.6034000000001,5080.4138,1913.0804
,,,,,,,3926,896.6826000000001,5275.738600000001,1986.7210000000002
,,,,,,,3927,969.5356000000002,5705.7681999999995,2148.5728000000004
,,,,,,,3928,1029.3932,6057.4316,2281.2834000000003
,,,,,,,3929,1000.6458000000001,5888.097600000001,2217.4878000000003
,,,,,,,3930,940.7882000000001,5536.434200000001,2084.7772
,,,,,,,3931,774.9984000000001,4559.4164,1716.968
,,,,,,,3932,569.041,3347.6938000000005,1260.9476000000002
,,,,,,,3933,411.91480000000007,2423.0514000000003,912.4346000000002
,,,,,,,3934,309.92060000000004,1823.6878000000002,686.7872000000001
,,,,,,,3935,183.90460000000002,1081.3748,407.1892
,,,,,,,3936,103.96320000000001,612.359,230.373
,,,,,,,3937,69.3088,407.9768,153.582
,,,,,,,3938,50.800200000000004,299.288,112.6268
,,,,,,,3939,71.67160000000001,421.75980000000004,158.7014
,,,,,,,3940,166.57740000000004,979.3806000000001,368.5968
,,,,,,,3941,358.358,2108.4052,793.9008
,,,,,,,3942,575.7356,3386.6800000000003,1275.5182000000002
,,,,,,,3943,711.9904,4189.2444000000005,1577.5628000000002
,,,,,,,3944,815.9536,4801.2096,1807.9358
,,,,,,,3945,860.0592,5059.5424,1905.5982000000001
,,,,,,,3946,823.042,4842.1648000000005,1823.294
,,,,,,,3947,818.3164,4814.9926000000005,1813.0552
,,,,,,,3948,848.2452000000001,4991.808800000001,1880.0012000000002
,,,,,,,3949,901.4082000000001,5304.486,1997.7474
,,,,,,,3950,936.0626000000001,5508.4744,2074.5384
,,,,,,,3951,1012.4598000000001,5957.406400000001,2243.4786
,,,,,,,3952,1075.074,6324.821800000001,2381.7024
,,,,,,,3953,1044.7514,6148.0056,2315.1502
,,,,,,,3954,982.5310000000001,5780.5902,2176.9264000000003
,,,,,,,3955,808.8652000000001,4760.6482000000005,1792.5776000000003
,,,,,,,3956,594.2442,3495.3688000000006,1316.4734
,,,,,,,3957,430.0296,2529.7712,952.6022000000002
,,,,,,,3958,323.70360000000005,1904.0230000000001,717.1098000000001
,,,,,,,3959,191.78060000000002,1129.0246000000002,425.30400000000003
,,,,,,,3960,108.6888,639.1374000000001,240.61180000000002
,,,,,,,3961,73.24680000000001,431.211,162.24560000000002
,,,,,,,3962,53.55680000000001,316.2214,118.92760000000001
,,,,,,,3963,75.6096,445.3878,167.7588
,,,,,,,3964,175.6348,1034.5126,389.4682
,,,,,,,3965,378.4418,2226.939,838.7940000000001
,,,,,,,3966,608.0272,3577.6730000000002,1347.1898
,,,,,,,3967,752.1580000000001,4425.1306,1666.5616000000002
,,,,,,,3968,862.0282000000001,5071.7502,1909.93
,,,,,,,3969,908.4966000000001,5344.653600000001,2012.7118
,,,,,,,3970,869.1166000000001,5115.0682,1926.0758
,,,,,,,3971,864.3910000000001,5086.3208,1915.4432000000002
,,,,,,,3972,896.2888000000002,5272.982000000001,1985.5396000000003
,,,,,,,3973,952.2084000000001,5603.3802,2109.9804
,,,,,,,3974,988.8318,5818.7888,2191.4970000000003
,,,,,,,3975,1069.5608,6292.924000000001,2369.8884000000003
,,,,,,,3976,1135.3254,6680.817000000001,2515.9882000000002
,,,,,,,3977,1103.8214,6494.1558,2445.498
,,,,,,,3978,1037.663,6106.2628,2299.3982
,,,,,,,3979,854.546,5028.826,1893.7842000000003
,,,,,,,3980,627.7172,3692.6626,1390.5078
,,,,,,,3981,454.0514,2672.3268000000003,1006.5528
,,,,,,,3982,341.8184,2011.5304,757.6712
,,,,,,,3983,202.80700000000002,1192.4264,448.932
,,,,,,,3984,114.59580000000001,675.367,254.3948
,,,,,,,3985,112.6268,663.5530000000001,250.063
,,,,,,,3986,79.5476,468.2282000000001,176.42240000000004
,,,,,,,3987,77.18480000000001,453.2638,170.9092
,,,,,,,3988,107.90120000000002,635.987,239.43040000000002
,,,,,,,3989,200.4442,1179.431,444.20640000000003
,,,,,,,3990,329.2168,1936.7084000000002,729.3176000000001
,,,,,,,3991,499.73220000000003,2940.5046,1107.3656
,,,,,,,3992,678.9112,3993.5258000000003,1503.9222
,,,,,,,3993,860.4530000000001,5063.0866,1906.7796000000003
,,,,,,,3994,952.996,5606.9244,2111.5556
,,,,,,,3995,983.7124000000001,5789.2538,2180.0768000000003
,,,,,,,3996,1028.9994,6053.8874,2279.7082
,,,,,,,3997,1093.1888000000001,6433.116800000001,2422.6576000000005
,,,,,,,3998,1141.2324,6714.290000000001,2528.5897999999997
,,,,,,,3999,1197.152,7044.294400000001,2652.6368
,,,,,,,4000,1228.2622000000001,7226.6238,2721.5518
,,,,,,,4001,1167.2232000000001,6867.084400000001,2586.0846
,,,,,,,4002,1055.7778,6211.4074,2339.172
,,,,,,,4003,877.3864000000001,5161.5366,1943.7968
,,,,,,,4004,682.0616000000001,4013.2158,1511.4044000000001
,,,,,,,4005,520.6036,3062.1888000000004,1153.0464000000002
,,,,,,,4006,406.40160000000003,2390.3660000000004,900.2268
,,,,,,,4007,283.536,1668.9244,628.5048
,,,,,,,4008,183.51080000000002,1079.4058,406.40160000000003
,,,,,,,4009,113.4144,667.8848,251.6382
,,,,,,,4010,146.09980000000002,859.2716,323.70360000000005
,,,,,,,4011,53.55680000000001,314.6462,118.5338
,,,,,,,4012,83.4856,491.46240000000006,185.086
,,,,,,,4013,155.94480000000001,917.9478,345.7564
,,,,,,,4014,255.97000000000003,1506.285,567.072
,,,,,,,4015,391.0434,2300.5796,866.36
,,,,,,,4016,553.6828,3256.726,1226.6870000000001
,,,,,,,4017,723.4106,4256.978,1603.1598000000001
,,,,,,,4018,930.9432,5478.151800000001,2063.1182000000003
,,,,,,,4019,1063.6538,6257.875800000001,2356.4992
,,,,,,,4020,1090.826,6419.727600000001,2417.5382
,,,,,,,4021,1086.1004,6390.192600000001,2406.5118
,,,,,,,4022,1053.415,6198.8058,2334.4464000000003
,,,,,,,4023,1030.9684,6066.4890000000005,2284.4338000000002
,,,,,,,4024,986.0752,5801.855400000001,2184.8024
,,,,,,,4025,938.4254,5522.2573999999995,2079.6578000000004
,,,,,,,4026,841.1568,4948.4908000000005,1863.4616
,,,,,,,4027,723.4106,4256.978,1603.1598000000001
,,,,,,,4028,578.4922,3404.0072,1281.819
,,,,,,,4029,461.13980000000004,2712.4944,1021.5172000000001
,,,,,,,4030,358.358,2109.5866,794.2946000000002
,,,,,,,4031,258.3328,1520.8556,572.979
,,,,,,,4032,176.0286,1035.6940000000002,389.862
,,,,,,,4033,63.79560000000001,374.5038,140.9804
,,,,,,,4034,48.043600000000005,282.3546,106.32600000000001
,,,,,,,4035,68.915,405.2202,152.7944
,,,,,,,4036,157.52,927.3990000000001,349.3006
,,,,,,,4037,324.49120000000005,1909.93,719.4726
,,,,,,,4038,528.0858000000001,3107.8696000000004,1170.3736000000001
,,,,,,,4039,661.1902,3890.744,1465.3298000000002
,,,,,,,4040,757.6712,4458.9974,1679.1632000000002
,,,,,,,4041,797.0512,4689.3704,1765.7992000000002
,,,,,,,4042,843.9134,4965.818,1870.1562000000001
,,,,,,,4043,1000.6458000000001,5886.916200000001,2217.094
,,,,,,,4044,1065.6228,6270.8712000000005,2361.6186000000002
,,,,,,,4045,1097.1268,6455.1696,2430.9274
,,,,,,,4046,1076.2554,6332.304000000001,2384.459
,,,,,,,4047,1065.6228,6270.8712000000005,2361.6186000000002
,,,,,,,4048,1021.5172000000001,6009.781800000001,2263.1686
,,,,,,,4049,969.1418,5702.617800000001,2147.3914
,,,,,,,4050,856.9088000000002,5042.2152,1898.9036
,,,,,,,4051,713.5656000000001,4197.908,1580.7132000000001
,,,,,,,4052,543.8378,3200.0188000000003,1205.0280000000002
,,,,,,,4053,413.49,2432.1088,915.9788000000001
,,,,,,,4054,288.26160000000004,1695.309,638.3498000000001
,,,,,,,4055,178.39140000000003,1050.2646000000002,395.3752
,,,,,,,4056,105.53840000000001,620.235,233.5234
,,,,,,,4057,98.05620000000002,577.7046,217.77140000000003
,,,,,,,4058,70.884,417.428,157.1262
,,,,,,,4059,65.3708,385.1364,144.91840000000002
,,,,,,,4060,96.87480000000001,569.8286,214.621
,,,,,,,4061,174.4534,1027.4242000000002,386.71160000000003
,,,,,,,4062,286.2926,1685.464,634.8056
,,,,,,,4063,432.39240000000007,2544.3418,958.1154
,,,,,,,4064,590.7,3475.2850000000003,1308.5973999999999
,,,,,,,4065,746.251,4390.0824,1653.1724
,,,,,,,4066,827.7676,4871.6998,1834.7142000000003
,,,,,,,4067,853.7584,5024.1004,1892.209
,,,,,,,4068,890.7756,5240.6904,1973.7256
,,,,,,,4069,947.8766,5577.7832,2100.5292000000004
,,,,,,,4070,990.407,5826.6648000000005,2194.2536
,,,,,,,4071,1036.4816,6099.5682,2297.0354
,,,,,,,4072,1062.4724,6251.9688,2354.5302
,,,,,,,4073,1010.8846000000001,5947.167600000001,2239.5406000000003
,,,,,,,4074,915.1912,5385.215,2028.0700000000002
,,,,,,,4075,759.6402,4470.4176,1683.4950000000001
,,,,,,,4076,587.9434,3459.1392000000005,1302.6904
,,,,,,,4077,448.932,2640.429,994.345
,,,,,,,4078,347.72540000000004,2046.5786,770.6666
,,,,,,,4079,244.15600000000003,1436.5824,541.0812000000001
,,,,,,,4080,155.55100000000002,914.7974,344.57500000000005
,,,,,,,4081,66.5522,390.6496,147.2812
,,,,,,,4082,48.8312,286.68640000000005,107.90120000000002
,,,,,,,4083,68.52120000000001,403.64500000000004,152.0068
,,,,,,,4084,159.489,938.0316,353.2386000000001
,,,,,,,4085,342.99980000000005,2019.0126000000002,760.4278
,,,,,,,4086,551.32,3243.7306000000003,1221.5676
,,,,,,,4087,682.0616000000001,4012.0344,1511.0106
,,,,,,,4088,781.6930000000001,4598.4026,1731.5386
,,,,,,,4089,823.4358000000001,4846.102800000001,1824.8692000000003
,,,,,,,4090,787.9938000000001,4637.388800000001,1746.5030000000002
,,,,,,,4091,783.662,4611.398,1736.6580000000001
,,,,,,,4092,812.4094,4780.732000000001,1800.4536
,,,,,,,4093,863.6034000000001,5080.4138,1913.0804
,,,,,,,4094,896.6826000000001,5275.738600000001,1986.7210000000002
,,,,,,,4095,969.5356000000002,5705.7681999999995,2148.5728000000004
,,,,,,,4096,1029.3932,6057.4316,2281.2834000000003
,,,,,,,4097,1000.6458000000001,5888.097600000001,2217.4878000000003
,,,,,,,4098,940.7882000000001,5536.434200000001,2084.7772
,,,,,,,4099,774.9984000000001,4559.4164,1716.968
,,,,,,,4100,569.041,3347.6938000000005,1260.9476000000002
,,,,,,,4101,411.91480000000007,2423.0514000000003,912.4346000000002
,,,,,,,4102,309.92060000000004,1823.6878000000002,686.7872000000001
,,,,,,,4103,183.90460000000002,1081.3748,407.1892
,,,,,,,4104,103.96320000000001,612.359,230.373
,,,,,,,4105,69.3088,407.9768,153.582
,,,,,,,4106,50.800200000000004,299.288,112.6268
,,,,,,,4107,71.67160000000001,421.75980000000004,158.7014
,,,,,,,4108,166.57740000000004,979.3806000000001,368.5968
,,,,,,,4109,358.358,2108.4052,793.9008
,,,,,,,4110,575.7356,3386.6800000000003,1275.5182000000002
,,,,,,,4111,711.9904,4189.2444000000005,1577.5628000000002
,,,,,,,4112,815.9536,4801.2096,1807.9358
,,,,,,,4113,860.0592,5059.5424,1905.5982000000001
,,,,,,,4114,823.042,4842.1648000000005,1823.294
,,,,,,,4115,818.3164,4814.9926000000005,1813.0552
,,,,,,,4116,848.2452000000001,4991.808800000001,1880.0012000000002
,,,,,,,4117,901.4082000000001,5304.486,1997.7474
,,,,,,,4118,936.0626000000001,5508.4744,2074.5384
,,,,,,,4119,1012.4598000000001,5957.406400000001,2243.4786
,,,,,,,4120,1075.074,6324.821800000001,2381.7024
,,,,,,,4121,1044.7514,6148.0056,2315.1502
,,,,,,,4122,982.5310000000001,5780.5902,2176.9264000000003
,,,,,,,4123,808.8652000000001,4760.6482000000005,1792.5776000000003
,,,,,,,4124,594.2442,3495.3688000000006,1316.4734
,,,,,,,4125,430.0296,2529.7712,952.6022000000002
,,,,,,,4126,323.70360000000005,1904.0230000000001,717.1098000000001
,,,,,,,4127,191.78060000000002,1129.0246000000002,425.30400000000003
,,,,,,,4128,108.6888,639.1374000000001,240.61180000000002
,,,,,,,4129,73.24680000000001,431.211,162.24560000000002
,,,,,,,4130,53.55680000000001,316.2214,118.92760000000001
,,,,,,,4131,75.6096,445.3878,167.7588
,,,,,,,4132,175.6348,1034.5126,389.4682
,,,,,,,4133,378.4418,2226.939,838.7940000000001
,,,,,,,4134,608.0272,3577.6730000000002,1347.1898
,,,,,,,4135,752.1580000000001,4425.1306,1666.5616000000002
,,,,,,,4136,862.0282000000001,5071.7502,1909.93
,,,,,,,4137,908.4966000000001,5344.653600000001,2012.7118
,,,,,,,4138,869.1166000000001,5115.0682,1926.0758
,,,,,,,4139,864.3910000000001,5086.3208,1915.4432000000002
,,,,,,,4140,896.2888000000002,5272.982000000001,1985.5396000000003
,,,,,,,4141,952.2084000000001,5603.3802,2109.9804
,,,,,,,4142,988.8318,5818.7888,2191.4970000000003
,,,,,,,4143,1069.5608,6292.924000000001,2369.8884000000003
,,,,,,,4144,1135.3254,6680.817000000001,2515.9882000000002
,,,,,,,4145,1103.8214,6494.1558,2445.498
,,,,,,,4146,1037.663,6106.2628,2299.3982
,,,,,,,4147,854.546,5028.826,1893.7842000000003
,,,,,,,4148,627.7172,3692.6626,1390.5078
,,,,,,,4149,454.0514,2672.3268000000003,1006.5528
,,,,,,,4150,341.8184,2011.5304,757.6712
,,,,,,,4151,202.80700000000002,1192.4264,448.932
,,,,,,,4152,114.59580000000001,675.367,254.3948
,,,,,,,4153,112.6268,663.5530000000001,250.063
,,,,,,,4154,79.5476,468.2282000000001,176.42240000000004
,,,,,,,4155,77.18480000000001,453.2638,170.9092
,,,,,,,4156,107.90120000000002,635.987,239.43040000000002
,,,,,,,4157,200.4442,1179.431,444.20640000000003
,,,,,,,4158,329.2168,1936.7084000000002,729.3176000000001
,,,,,,,4159,499.73220000000003,2940.5046,1107.3656
,,,,,,,4160,678.9112,3993.5258000000003,1503.9222
,,,,,,,4161,860.4530000000001,5063.0866,1906.7796000000003
,,,,,,,4162,952.996,5606.9244,2111.5556
,,,,,,,4163,983.7124000000001,5789.2538,2180.0768000000003
,,,,,,,4164,1028.9994,6053.8874,2279.7082
,,,,,,,4165,1093.1888000000001,6433.116800000001,2422.6576000000005
,,,,,,,4166,1141.2324,6714.290000000001,2528.5897999999997
,,,,,,,4167,1197.152,7044.294400000001,2652.6368
,,,,,,,4168,1228.2622000000001,7226.6238,2721.5518
,,,,,,,4169,1167.2232000000001,6867.084400000001,2586.0846
,,,,,,,4170,1055.7778,6211.4074,2339.172
,,,,,,,4171,877.3864000000001,5161.5366,1943.7968
,,,,,,,4172,682.0616000000001,4013.2158,1511.4044000000001
,,,,,,,4173,520.6036,3062.1888000000004,1153.0464000000002
,,,,,,,4174,406.40160000000003,2390.3660000000004,900.2268
,,,,,,,4175,283.536,1668.9244,628.5048
,,,,,,,4176,183.51080000000002,1079.4058,406.40160000000003
,,,,,,,4177,113.4144,667.8848,251.6382
,,,,,,,4178,146.09980000000002,859.2716,323.70360000000005
,,,,,,,4179,53.55680000000001,314.6462,118.5338
,,,,,,,4180,83.4856,491.46240000000006,185.086
,,,,,,,4181,155.94480000000001,917.9478,345.7564
,,,,,,,4182,255.97000000000003,1506.285,567.072
,,,,,,,4183,391.0434,2300.5796,866.36
,,,,,,,4184,553.6828,3256.726,1226.6870000000001
,,,,,,,4185,723.4106,4256.978,1603.1598000000001
,,,,,,,4186,930.9432,5478.151800000001,2063.1182000000003
,,,,,,,4187,1063.6538,6257.875800000001,2356.4992
,,,,,,,4188,1090.826,6419.727600000001,2417.5382
,,,,,,,4189,1086.1004,6390.192600000001,2406.5118
,,,,,,,4190,1053.415,6198.8058,2334.4464000000003
,,,,,,,4191,1030.9684,6066.4890000000005,2284.4338000000002
,,,,,,,4192,986.0752,5801.855400000001,2184.8024
,,,,,,,4193,938.4254,5522.2573999999995,2079.6578000000004
,,,,,,,4194,841.1568,4948.4908000000005,1863.4616
,,,,,,,4195,723.4106,4256.978,1603.1598000000001
,,,,,,,4196,578.4922,3404.0072,1281.819
,,,,,,,4197,461.13980000000004,2712.4944,1021.5172000000001
,,,,,,,4198,358.358,2109.5866,794.2946000000002
,,,,,,,4199,258.3328,1520.8556,572.979
,,,,,,,4200,176.0286,1035.6940000000002,389.862
,,,,,,,4201,63.79560000000001,374.5038,140.9804
,,,,,,,4202,48.043600000000005,282.3546,106.32600000000001
,,,,,,,4203,68.915,405.2202,152.7944
,,,,,,,4204,157.52,927.3990000000001,349.3006
,,,,,,,4205,324.49120000000005,1909.93,719.4726
,,,,,,,4206,528.0858000000001,3107.8696000000004,1170.3736000000001
,,,,,,,4207,661.1902,3890.744,1465.3298000000002
,,,,,,,4208,757.6712,4458.9974,1679.1632000000002
,,,,,,,4209,797.0512,4689.3704,1765.7992000000002
,,,,,,,4210,843.9134,4965.818,1870.1562000000001
,,,,,,,4211,1000.6458000000001,5886.916200000001,2217.094
,,,,,,,4212,1065.6228,6270.8712000000005,2361.6186000000002
,,,,,,,4213,1097.1268,6455.1696,2430.9274
,,,,,,,4214,1076.2554,6332.304000000001,2384.459
,,,,,,,4215,1065.6228,6270.8712000000005,2361.6186000000002
,,,,,,,4216,1021.5172000000001,6009.781800000001,2263.1686
,,,,,,,4217,969.1418,5702.617800000001,2147.3914
,,,,,,,4218,856.9088000000002,5042.2152,1898.9036
,,,,,,,4219,713.5656000000001,4197.908,1580.7132000000001
,,,,,,,4220,543.8378,3200.0188000000003,1205.0280000000002
,,,,,,,4221,413.49,2432.1088,915.9788000000001
,,,,,,,4222,288.26160000000004,1695.309,638.3498000000001
,,,,,,,4223,178.39140000000003,1050.2646000000002,395.3752
,,,,,,,4224,105.53840000000001,620.235,233.5234
,,,,,,,4225,98.05620000000002,577.7046,217.77140000000003
,,,,,,,4226,70.884,417.428,157.1262
,,,,,,,4227,65.3708,385.1364,144.91840000000002
,,,,,,,4228,96.87480000000001,569.8286,214.621
,,,,,,,4229,174.4534,1027.4242000000002,386.71160000000003
,,,,,,,4230,286.2926,1685.464,634.8056
,,,,,,,4231,432.39240000000007,2544.3418,958.1154
,,,,,,,4232,590.7,3475.2850000000003,1308.5973999999999
,,,,,,,4233,746.251,4390.0824,1653.1724
,,,,,,,4234,827.7676,4871.6998,1834.7142000000003
,,,,,,,4235,853.7584,5024.1004,1892.209
,,,,,,,4236,890.7756,5240.6904,1973.7256
,,,,,,,4237,947.8766,5577.7832,2100.5292000000004
,,,,,,,4238,990.407,5826.6648000000005,2194.2536
,,,,,,,4239,1036.4816,6099.5682,2297.0354
,,,,,,,4240,1062.4724,6251.9688,2354.5302
,,,,,,,4241,1010.8846000000001,5947.167600000001,2239.5406000000003
,,,,,,,4242,915.1912,5385.215,2028.0700000000002
,,,,,,,4243,759.6402,4470.4176,1683.4950000000001
,,,,,,,4244,587.9434,3459.1392000000005,1302.6904
,,,,,,,4245,448.932,2640.429,994.345
,,,,,,,4246,347.72540000000004,2046.5786,770.6666
,,,,,,,4247,244.15600000000003,1436.5824,541.0812000000001
,,,,,,,4248,155.55100000000002,914.7974,344.57500000000005
,,,,,,,4249,66.5522,390.6496,147.2812
,,,,,,,4250,48.8312,286.68640000000005,107.90120000000002
,,,,,,,4251,68.52120000000001,403.64500000000004,152.0068
,,,,,,,4252,159.489,938.0316,353.2386000000001
,,,,,,,4253,342.99980000000005,2019.0126000000002,760.4278
,,,,,,,4254,551.32,3243.7306000000003,1221.5676
,,,,,,,4255,682.0616000000001,4012.0344,1511.0106
,,,,,,,4256,781.6930000000001,4598.4026,1731.5386
,,,,,,,4257,823.4358000000001,4846.102800000001,1824.8692000000003
,,,,,,,4258,787.9938000000001,4637.388800000001,1746.5030000000002
,,,,,,,4259,783.662,4611.398,1736.6580000000001
,,,,,,,4260,812.4094,4780.732000000001,1800.4536
,,,,,,,4261,863.6034000000001,5080.4138,1913.0804
,,,,,,,4262,896.6826000000001,5275.738600000001,1986.7210000000002
,,,,,,,4263,969.5356000000002,5705.7681999999995,2148.5728000000004
,,,,,,,4264,1029.3932,6057.4316,2281.2834000000003
,,,,,,,4265,1000.6458000000001,5888.097600000001,2217.4878000000003
,,,,,,,4266,940.7882000000001,5536.434200000001,2084.7772
,,,,,,,4267,774.9984000000001,4559.4164,1716.968
,,,,,,,4268,569.041,3347.6938000000005,1260.9476000000002
,,,,,,,4269,411.91480000000007,2423.0514000000003,912.4346000000002
,,,,,,,4270,309.92060000000004,1823.6878000000002,686.7872000000001
,,,,,,,4271,183.90460000000002,1081.3748,407.1892
,,,,,,,4272,103.96320000000001,612.359,230.373
,,,,,,,4273,69.3088,407.9768,153.582
,,,,,,,4274,50.800200000000004,299.288,112.6268
,,,,,,,4275,71.67160000000001,421.75980000000004,158.7014
,,,,,,,4276,166.57740000000004,979.3806000000001,368.5968
,,,,,,,4277,358.358,2108.4052,793.9008
,,,,,,,4278,575.7356,3386.6800000000003,1275.5182000000002
,,,,,,,4279,711.9904,4189.2444000000005,1577.5628000000002
,,,,,,,4280,815.9536,4801.2096,1807.9358
,,,,,,,4281,860.0592,5059.5424,1905.5982000000001
,,,,,,,4282,823.042,4842.1648000000005,1823.294
,,,,,,,4283,818.3164,4814.9926000000005,1813.0552
,,,,,,,4284,848.2452000000001,4991.808800000001,1880.0012000000002
,,,,,,,4285,901.4082000000001,5304.486,1997.7474
,,,,,,,4286,936.0626000000001,5508.4744,2074.5384
,,,,,,,4287,1012.4598000000001,5957.406400000001,2243.4786
,,,,,,,4288,1075.074,6324.821800000001,2381.7024
,,,,,,,4289,1044.7514,6148.0056,2315.1502
,,,,,,,4290,982.5310000000001,5780.5902,2176.9264000000003
,,,,,,,4291,808.8652000000001,4760.6482000000005,1792.5776000000003
,,,,,,,4292,594.2442,3495.3688000000006,1316.4734
,,,,,,,4293,430.0296,2529.7712,952.6022000000002
,,,,,,,4294,323.70360000000005,1904.0230000000001,717.1098000000001
,,,,,,,4295,191.78060000000002,1129.0246000000002,425.30400000000003
,,,,,,,4296,108.6888,639.1374000000001,240.61180000000002
,,,,,,,4297,73.24680000000001,431.211,162.24560000000002
,,,,,,,4298,53.55680000000001,316.2214,118.92760000000001
,,,,,,,4299,75.6096,445.3878,167.7588
,,,,,,,4300,175.6348,1034.5126,389.4682
,,,,,,,4301,378.4418,2226.939,838.7940000000001
,,,,,,,4302,608.0272,3577.6730000000002,1347.1898
,,,,,,,4303,752.1580000000001,4425.1306,1666.5616000000002
,,,,,,,4304,862.0282000000001,5071.7502,1909.93
,,,,,,,4305,908.4966000000001,5344.653600000001,2012.7118
,,,,,,,4306,869.1166000000001,5115.0682,1926.0758
,,,,,,,4307,864.3910000000001,5086.3208,1915.4432000000002
,,,,,,,4308,896.2888000000002,5272.982000000001,1985.5396000000003
,,,,,,,4309,952.2084000000001,5603.3802,2109.9804
,,,,,,,4310,988.8318,5818.7888,2191.4970000000003
,,,,,,,4311,1069.5608,6292.924000000001,2369.8884000000003
,,,,,,,4312,1135.3254,6680.817000000001,2515.9882000000002
,,,,,,,4313,1103.8214,6494.1558,2445.498
,,,,,,,4314,1037.663,6106.2628,2299.3982
,,,,,,,4315,854.546,5028.826,1893.7842000000003
,,,,,,,4316,627.7172,3692.6626,1390.5078
,,,,,,,4317,454.0514,2672.3268000000003,1006.5528
,,,,,,,4318,341.8184,2011.5304,757.6712
,,,,,,,4319,202.80700000000002,1192.4264,448.932
,,,,,,,4320,114.59580000000001,675.367,254.3948
,,,,,,,4321,112.6268,663.5530000000001,250.063
,,,,,,,4322,79.5476,468.2282000000001,176.42240000000004
,,,,,,,4323,77.18480000000001,453.2638,170.9092
,,,,,,,4324,107.90120000000002,635.987,239.43040000000002
,,,,,,,4325,200.4442,1179.431,444.20640000000003
,,,,,,,4326,329.2168,1936.7084000000002,729.3176000000001
,,,,,,,4327,499.73220000000003,2940.5046,1107.3656
,,,,,,,4328,678.9112,3993.5258000000003,1503.9222
,,,,,,,4329,860.4530000000001,5063.0866,1906.7796000000003
,,,,,,,4330,952.996,5606.9244,2111.5556
,,,,,,,4331,983.7124000000001,5789.2538,2180.0768000000003
,,,,,,,4332,1028.9994,6053.8874,2279.7082
,,,,,,,4333,1093.1888000000001,6433.116800000001,2422.6576000000005
,,,,,,,4334,1141.2324,6714.290000000001,2528.5897999999997
,,,,,,,4335,1197.152,7044.294400000001,2652.6368
,,,,,,,4336,1228.2622000000001,7226.6238,2721.5518
,,,,,,,4337,1167.2232000000001,6867.084400000001,2586.0846
,,,,,,,4338,1055.7778,6211.4074,2339.172
,,,,,,,4339,877.3864000000001,5161.5366,1943.7968
,,,,,,,4340,682.0616000000001,4013.2158,1511.4044000000001
,,,,,,,4341,520.6036,3062.1888000000004,1153.0464000000002
,,,,,,,4342,406.40160000000003,2390.3660000000004,900.2268
,,,,,,,4343,283.536,1668.9244,628.5048
,,,,,,,4344,183.51080000000002,1079.4058,406.40160000000003
,,,,,,,4345,113.4144,667.8848,251.6382
,,,,,,,4346,146.09980000000002,859.2716,323.70360000000005
,,,,,,,4347,53.55680000000001,314.6462,118.5338
,,,,,,,4348,83.4856,491.46240000000006,185.086
,,,,,,,4349,155.94480000000001,917.9478,345.7564
,,,,,,,4350,255.97000000000003,1506.285,567.072
,,,,,,,4351,391.0434,2300.5796,866.36
,,,,,,,4352,553.6828,3256.726,1226.6870000000001
,,,,,,,4353,723.4106,4256.978,1603.1598000000001
,,,,,,,4354,930.9432,5478.151800000001,2063.1182000000003
,,,,,,,4355,1063.6538,6257.875800000001,2356.4992
,,,,,,,4356,1090.826,6419.727600000001,2417.5382
,,,,,,,4357,1086.1004,6390.192600000001,2406.5118
,,,,,,,4358,1053.415,6198.8058,2334.4464000000003
,,,,,,,4359,1030.9684,6066.4890000000005,2284.4338000000002
,,,,,,,4360,986.0752,5801.855400000001,2184.8024
,,,,,,,4361,938.4254,5522.2573999999995,2079.6578000000004
,,,,,,,4362,841.1568,4948.4908000000005,1863.4616
,,,,,,,4363,723.4106,4256.978,1603.1598000000001
,,,,,,,4364,578.4922,3404.0072,1281.819
,,,,,,,4365,461.13980000000004,2712.4944,1021.5172000000001
,,,,,,,4366,358.358,2109.5866,794.2946000000002
,,,,,,,4367,258.3328,1520.8556,572.979
,,,,,,,4368,176.0286,1035.6940000000002,389.862
,,,,,,,4369,63.79560000000001,374.5038,140.9804
,,,,,,,4370,48.043600000000005,282.3546,106.32600000000001
,,,,,,,4371,68.915,405.2202,152.7944
,,,,,,,4372,157.52,927.3990000000001,349.3006
,,,,,,,4373,324.49120000000005,1909.93,719.4726
,,,,,,,4374,528.0858000000001,3107.8696000000004,1170.3736000000001
,,,,,,,4375,661.1902,3890.744,1465.3298000000002
,,,,,,,4376,757.6712,4458.9974,1679.1632000000002
,,,,,,,4377,797.0512,4689.3704,1765.7992000000002
