Voll,Demand_Segment,Segment_Cost_of_Demand_Curtailment_Fraction,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_liqH2_MW_z1,Load_liqH2_MW_z2,Load_liqH2_MW_z3
,,,,,,,4142,494.4159,2909.3944,1095.7485000000001
,,,,,,,4143,534.7804,3146.4620000000004,1184.9442000000001
,,,,,,,4144,567.6627,3340.4085000000005,1257.9941000000001
,,,,,,,4145,551.9107,3247.0779,1222.749
,,,,,,,4146,518.8315,3053.1314,1149.6991
,,,,,,,4147,427.273,2514.413,946.8921000000001
,,,,,,,4148,313.8586,1846.3313,695.2539
,,,,,,,4149,227.0257,1336.1634000000001,503.2764
,,,,,,,4150,170.9092,1005.7652,378.8356
,,,,,,,4151,101.40350000000001,596.2132,224.466
,,,,,,,4152,57.297900000000006,337.6835,127.1974
,,,,,,,4153,56.3134,331.77650000000006,125.0315
,,,,,,,4154,39.7738,234.11410000000004,88.21120000000002
,,,,,,,4155,38.592400000000005,226.6319,85.4546
,,,,,,,4156,53.95060000000001,317.9935,119.71520000000001
,,,,,,,4157,100.2221,589.7155,222.10320000000002
,,,,,,,4158,164.6084,968.3542000000001,364.65880000000004
,,,,,,,4159,249.86610000000002,1470.2523,553.6828
,,,,,,,4160,339.4556,1996.7629000000002,751.9611
,,,,,,,4161,430.22650000000004,2531.5433,953.3898000000002
,,,,,,,4162,476.498,2803.4622,1055.7778
,,,,,,,4163,491.85620000000006,2894.6269,1090.0384000000001
,,,,,,,4164,514.4997,3026.9437,1139.8541
,,,,,,,4165,546.5944000000001,3216.5584000000003,1211.3288000000002
,,,,,,,4166,570.6162,3357.1450000000004,1264.2948999999999
,,,,,,,4167,598.576,3522.1472000000003,1326.3184
,,,,,,,4168,614.1311000000001,3613.3119,1360.7759
,,,,,,,4169,583.6116000000001,3433.5422000000003,1293.0423
,,,,,,,4170,527.8889,3105.7037,1169.586
,,,,,,,4171,438.69320000000005,2580.7683,971.8984
,,,,,,,4172,341.03080000000006,2006.6079,755.7022000000001
,,,,,,,4173,260.3018,1531.0944000000002,576.5232000000001
,,,,,,,4174,203.20080000000002,1195.1830000000002,450.1134
,,,,,,,4175,141.768,834.4622,314.2524
,,,,,,,4176,91.75540000000001,539.7029,203.20080000000002
,,,,,,,4177,56.7072,333.9424,125.8191
,,,,,,,4178,73.04990000000001,429.6358,161.85180000000003
,,,,,,,4179,26.778400000000005,157.3231,59.2669
,,,,,,,4180,41.7428,245.73120000000003,92.543
,,,,,,,4181,77.97240000000001,458.9739,172.8782
,,,,,,,4182,127.98500000000001,753.1425,283.536
,,,,,,,4183,195.5217,1150.2898,433.18
,,,,,,,4184,276.8414,1628.363,613.3435000000001
,,,,,,,4185,361.7053,2128.489,801.5799000000001
,,,,,,,4186,465.4716,2739.0759000000003,1031.5591000000002
,,,,,,,4187,531.8269,3128.9379000000004,1178.2496
,,,,,,,4188,545.413,3209.8638000000005,1208.7691
,,,,,,,4189,543.0502,3195.0963000000006,1203.2559
,,,,,,,4190,526.7075,3099.4029,1167.2232000000001
,,,,,,,4191,515.4842,3033.2445000000002,1142.2169000000001
,,,,,,,4192,493.0376,2900.9277000000006,1092.4012
,,,,,,,4193,469.2127,2761.1286999999998,1039.8289000000002
,,,,,,,4194,420.5784,2474.2454000000002,931.7308
,,,,,,,4195,361.7053,2128.489,801.5799000000001
,,,,,,,4196,289.2461,1702.0036,640.9095
,,,,,,,4197,230.56990000000002,1356.2472,510.75860000000006
,,,,,,,4198,179.179,1054.7933,397.1473000000001
,,,,,,,4199,129.1664,760.4278,286.4895
,,,,,,,4200,88.0143,517.8470000000001,194.931
,,,,,,,4201,31.897800000000004,187.2519,70.4902
,,,,,,,4202,24.021800000000002,141.1773,53.163000000000004
,,,,,,,4203,34.4575,202.6101,76.3972
,,,,,,,4204,78.76,463.69950000000006,174.6503
,,,,,,,4205,162.24560000000002,954.965,359.7363
,,,,,,,4206,264.04290000000003,1553.9348000000002,585.1868000000001
,,,,,,,4207,330.5951,1945.372,732.6649000000001
,,,,,,,4208,378.8356,2229.4987,839.5816000000001
,,,,,,,4209,398.5256,2344.6852,882.8996000000001
,,,,,,,4210,421.9567,2482.909,935.0781000000001
,,,,,,,4211,500.32290000000006,2943.4581000000003,1108.547
,,,,,,,4212,532.8114,3135.4356000000002,1180.8093000000001
,,,,,,,4213,548.5634,3227.5848,1215.4637
,,,,,,,4214,538.1277,3166.1520000000005,1192.2295
,,,,,,,4215,532.8114,3135.4356000000002,1180.8093000000001
,,,,,,,4216,510.75860000000006,3004.8909000000003,1131.5843
,,,,,,,4217,484.5709,2851.3089000000004,1073.6957
,,,,,,,4218,428.4544000000001,2521.1076,949.4518
,,,,,,,4219,356.78280000000007,2098.954,790.3566000000001
,,,,,,,4220,271.9189,1600.0094000000001,602.5140000000001
,,,,,,,4221,206.745,1216.0544,457.98940000000005
,,,,,,,4222,144.13080000000002,847.6545,319.17490000000004
,,,,,,,4223,89.19570000000002,525.1323000000001,197.6876
,,,,,,,4224,52.769200000000005,310.1175,116.7617
,,,,,,,4225,49.02810000000001,288.8523,108.88570000000001
,,,,,,,4226,35.442,208.714,78.5631
,,,,,,,4227,32.6854,192.5682,72.45920000000001
,,,,,,,4228,48.437400000000004,284.9143,107.3105
,,,,,,,4229,87.2267,513.7121000000001,193.35580000000002
,,,,,,,4230,143.1463,842.732,317.4028
,,,,,,,4231,216.19620000000003,1272.1709,479.0577
,,,,,,,4232,295.35,1737.6425000000002,654.2986999999999
,,,,,,,4233,373.1255,2195.0412,826.5862
,,,,,,,4234,413.8838,2435.8499,917.3571000000002
,,,,,,,4235,426.8792,2512.0502,946.1045
,,,,,,,4236,445.3878,2620.3452,986.8628
,,,,,,,4237,473.9383,2788.8916,1050.2646000000002
,,,,,,,4238,495.2035,2913.3324000000002,1097.1268
,,,,,,,4239,518.2408,3049.7841,1148.5177
,,,,,,,4240,531.2362,3125.9844,1177.2651
,,,,,,,4241,505.44230000000005,2973.5838000000003,1119.7703000000001
,,,,,,,4242,457.5956,2692.6075,1014.0350000000001
,,,,,,,4243,379.8201,2235.2088,841.7475000000001
,,,,,,,4244,293.9717,1729.5696000000003,651.3452
,,,,,,,4245,224.466,1320.2145,497.1725
,,,,,,,4246,173.86270000000002,1023.2893,385.3333
,,,,,,,4247,122.07800000000002,718.2912,270.54060000000004
,,,,,,,4248,77.77550000000001,457.3987,172.28750000000002
,,,,,,,4249,33.2761,195.3248,73.6406
,,,,,,,4250,24.4156,143.34320000000002,53.95060000000001
,,,,,,,4251,34.260600000000004,201.82250000000002,76.0034
,,,,,,,4252,79.7445,469.0158,176.61930000000004
,,,,,,,4253,171.49990000000003,1009.5063000000001,380.2139
,,,,,,,4254,275.66,1621.8653000000002,610.7838
,,,,,,,4255,341.03080000000006,2006.0172,755.5053
,,,,,,,4256,390.84650000000005,2299.2013,865.7693
,,,,,,,4257,411.71790000000004,2423.0514000000003,912.4346000000002
,,,,,,,4258,393.99690000000004,2318.6944000000003,873.2515000000001
,,,,,,,4259,391.831,2305.699,868.3290000000001
,,,,,,,4260,406.2047,2390.3660000000004,900.2268
,,,,,,,4261,431.80170000000004,2540.2069,956.5402
,,,,,,,4262,448.34130000000005,2637.8693000000003,993.3605000000001
,,,,,,,4263,484.7678000000001,2852.8840999999998,1074.2864000000002
,,,,,,,4264,514.6966,3028.7158,1140.6417000000001
,,,,,,,4265,500.32290000000006,2944.0488000000005,1108.7439000000002
,,,,,,,4266,470.39410000000004,2768.2171000000003,1042.3886
,,,,,,,4267,387.49920000000003,2279.7082,858.484
,,,,,,,4268,284.5205,1673.8469000000002,630.4738000000001
,,,,,,,4269,205.95740000000004,1211.5257000000001,456.2173000000001
,,,,,,,4270,154.96030000000002,911.8439000000001,343.39360000000005
,,,,,,,4271,91.95230000000001,540.6874,203.5946
,,,,,,,4272,51.98160000000001,306.1795,115.1865
,,,,,,,4273,34.6544,203.9884,76.791
,,,,,,,4274,25.400100000000002,149.644,56.3134
,,,,,,,4275,35.835800000000006,210.87990000000002,79.3507
,,,,,,,4276,83.28870000000002,489.69030000000004,184.2984
,,,,,,,4277,179.179,1054.2026,396.9504
,,,,,,,4278,287.8678,1693.3400000000001,637.7591000000001
,,,,,,,4279,355.9952,2094.6222000000002,788.7814000000001
,,,,,,,4280,407.9768,2400.6048,903.9679
,,,,,,,4281,430.0296,2529.7712,952.7991000000001
,,,,,,,4282,411.521,2421.0824000000002,911.647
,,,,,,,4283,409.1582,2407.4963000000002,906.5276
,,,,,,,4284,424.12260000000003,2495.9044000000004,940.0006000000001
,,,,,,,4285,450.70410000000004,2652.243,998.8737
,,,,,,,4286,468.03130000000004,2754.2372,1037.2692
,,,,,,,4287,506.22990000000004,2978.7032000000004,1121.7393
,,,,,,,4288,537.537,3162.4109000000003,1190.8512
,,,,,,,4289,522.3757,3074.0028,1157.5751
,,,,,,,4290,491.26550000000003,2890.2951,1088.4632000000001
,,,,,,,4291,404.43260000000004,2380.3241000000003,896.2888000000002
,,,,,,,4292,297.1221,1747.6844000000003,658.2367
,,,,,,,4293,215.0148,1264.8856,476.3011000000001
,,,,,,,4294,161.85180000000003,952.0115000000001,358.55490000000003
,,,,,,,4295,95.89030000000001,564.5123000000001,212.65200000000002
,,,,,,,4296,54.3444,319.56870000000004,120.30590000000001
,,,,,,,4297,36.623400000000004,215.6055,81.12280000000001
,,,,,,,4298,26.778400000000005,158.1107,59.463800000000006
,,,,,,,4299,37.8048,222.6939,83.8794
,,,,,,,4300,87.8174,517.2563,194.7341
,,,,,,,4301,189.2209,1113.4695,419.39700000000005
,,,,,,,4302,304.0136,1788.8365000000001,673.5949
,,,,,,,4303,376.07900000000006,2212.5653,833.2808000000001
,,,,,,,4304,431.01410000000004,2535.8751,954.965
,,,,,,,4305,454.24830000000003,2672.3268000000003,1006.3559
,,,,,,,4306,434.55830000000003,2557.5341,963.0379
,,,,,,,4307,432.19550000000004,2543.1604,957.7216000000001
,,,,,,,4308,448.1444000000001,2636.4910000000004,992.7698000000001
,,,,,,,4309,476.10420000000005,2801.6901,1054.9902
,,,,,,,4310,494.4159,2909.3944,1095.7485000000001
,,,,,,,4311,534.7804,3146.4620000000004,1184.9442000000001
,,,,,,,4312,567.6627,3340.4085000000005,1257.9941000000001
,,,,,,,4313,551.9107,3247.0779,1222.749
,,,,,,,4314,518.8315,3053.1314,1149.6991
,,,,,,,4315,427.273,2514.413,946.8921000000001
,,,,,,,4316,313.8586,1846.3313,695.2539
,,,,,,,4317,227.0257,1336.1634000000001,503.2764
,,,,,,,4318,170.9092,1005.7652,378.8356
,,,,,,,4319,101.40350000000001,596.2132,224.466
,,,,,,,4320,57.297900000000006,337.6835,127.1974
,,,,,,,4321,56.3134,331.77650000000006,125.0315
,,,,,,,4322,39.7738,234.11410000000004,88.21120000000002
,,,,,,,4323,38.592400000000005,226.6319,85.4546
,,,,,,,4324,53.95060000000001,317.9935,119.71520000000001
,,,,,,,4325,100.2221,589.7155,222.10320000000002
,,,,,,,4326,164.6084,968.3542000000001,364.65880000000004
,,,,,,,4327,249.86610000000002,1470.2523,553.6828
,,,,,,,4328,339.4556,1996.7629000000002,751.9611
,,,,,,,4329,430.22650000000004,2531.5433,953.3898000000002
,,,,,,,4330,476.498,2803.4622,1055.7778
,,,,,,,4331,491.85620000000006,2894.6269,1090.0384000000001
,,,,,,,4332,514.4997,3026.9437,1139.8541
,,,,,,,4333,546.5944000000001,3216.5584000000003,1211.3288000000002
,,,,,,,4334,570.6162,3357.1450000000004,1264.2948999999999
,,,,,,,4335,598.576,3522.1472000000003,1326.3184
,,,,,,,4336,614.1311000000001,3613.3119,1360.7759
,,,,,,,4337,583.6116000000001,3433.5422000000003,1293.0423
,,,,,,,4338,527.8889,3105.7037,1169.586
,,,,,,,4339,438.69320000000005,2580.7683,971.8984
,,,,,,,4340,341.03080000000006,2006.6079,755.7022000000001
,,,,,,,4341,260.3018,1531.0944000000002,576.5232000000001
,,,,,,,4342,203.20080000000002,1195.1830000000002,450.1134
,,,,,,,4343,141.768,834.4622,314.2524
,,,,,,,4344,91.75540000000001,539.7029,203.20080000000002
,,,,,,,4345,56.7072,333.9424,125.8191
,,,,,,,4346,73.04990000000001,429.6358,161.85180000000003
,,,,,,,4347,26.778400000000005,157.3231,59.2669
,,,,,,,4348,41.7428,245.73120000000003,92.543
,,,,,,,4349,77.97240000000001,458.9739,172.8782
,,,,,,,4350,127.98500000000001,753.1425,283.536
,,,,,,,4351,195.5217,1150.2898,433.18
,,,,,,,4352,276.8414,1628.363,613.3435000000001
,,,,,,,4353,361.7053,2128.489,801.5799000000001
,,,,,,,4354,465.4716,2739.0759000000003,1031.5591000000002
,,,,,,,4355,531.8269,3128.9379000000004,1178.2496
,,,,,,,4356,545.413,3209.8638000000005,1208.7691
,,,,,,,4357,543.0502,3195.0963000000006,1203.2559
,,,,,,,4358,526.7075,3099.4029,1167.2232000000001
,,,,,,,4359,515.4842,3033.2445000000002,1142.2169000000001
,,,,,,,4360,493.0376,2900.9277000000006,1092.4012
,,,,,,,4361,469.2127,2761.1286999999998,1039.8289000000002
,,,,,,,4362,420.5784,2474.2454000000002,931.7308
,,,,,,,4363,361.7053,2128.489,801.5799000000001
,,,,,,,4364,289.2461,1702.0036,640.9095
,,,,,,,4365,230.56990000000002,1356.2472,510.75860000000006
,,,,,,,4366,179.179,1054.7933,397.1473000000001
,,,,,,,4367,129.1664,760.4278,286.4895
,,,,,,,4368,88.0143,517.8470000000001,194.931
,,,,,,,4369,31.897800000000004,187.2519,70.4902
,,,,,,,4370,24.021800000000002,141.1773,53.163000000000004
,,,,,,,4371,34.4575,202.6101,76.3972
,,,,,,,4372,78.76,463.69950000000006,174.6503
,,,,,,,4373,162.24560000000002,954.965,359.7363
,,,,,,,4374,264.04290000000003,1553.9348000000002,585.1868000000001
,,,,,,,4375,330.5951,1945.372,732.6649000000001
,,,,,,,4376,378.8356,2229.4987,839.5816000000001
,,,,,,,4377,398.5256,2344.6852,882.8996000000001
,,,,,,,4378,421.9567,2482.909,935.0781000000001
,,,,,,,4379,500.32290000000006,2943.4581000000003,1108.547
,,,,,,,4380,532.8114,3135.4356000000002,1180.8093000000001
,,,,,,,4381,548.5634,3227.5848,1215.4637
,,,,,,,4382,538.1277,3166.1520000000005,1192.2295
,,,,,,,4383,532.8114,3135.4356000000002,1180.8093000000001
,,,,,,,4384,510.75860000000006,3004.8909000000003,1131.5843
,,,,,,,4385,484.5709,2851.3089000000004,1073.6957
,,,,,,,4386,428.4544000000001,2521.1076,949.4518
,,,,,,,4387,356.78280000000007,2098.954,790.3566000000001
,,,,,,,4388,271.9189,1600.0094000000001,602.5140000000001
,,,,,,,4389,206.745,1216.0544,457.98940000000005
,,,,,,,4390,144.13080000000002,847.6545,319.17490000000004
,,,,,,,4391,89.19570000000002,525.1323000000001,197.6876
,,,,,,,4392,52.769200000000005,310.1175,116.7617
,,,,,,,4393,49.02810000000001,288.8523,108.88570000000001
,,,,,,,4394,35.442,208.714,78.5631
,,,,,,,4395,32.6854,192.5682,72.45920000000001
,,,,,,,4396,48.437400000000004,284.9143,107.3105
,,,,,,,4397,87.2267,513.7121000000001,193.35580000000002
,,,,,,,4398,143.1463,842.732,317.4028
,,,,,,,4399,216.19620000000003,1272.1709,479.0577
,,,,,,,4400,295.35,1737.6425000000002,654.2986999999999
,,,,,,,4401,373.1255,2195.0412,826.5862
,,,,,,,4402,413.8838,2435.8499,917.3571000000002
,,,,,,,4403,426.8792,2512.0502,946.1045
,,,,,,,4404,445.3878,2620.3452,986.8628
,,,,,,,4405,473.9383,2788.8916,1050.2646000000002
,,,,,,,4406,495.2035,2913.3324000000002,1097.1268
,,,,,,,4407,518.2408,3049.7841,1148.5177
,,,,,,,4408,531.2362,3125.9844,1177.2651
,,,,,,,4409,505.44230000000005,2973.5838000000003,1119.7703000000001
,,,,,,,4410,457.5956,2692.6075,1014.0350000000001
,,,,,,,4411,379.8201,2235.2088,841.7475000000001
,,,,,,,4412,293.9717,1729.5696000000003,651.3452
,,,,,,,4413,224.466,1320.2145,497.1725
,,,,,,,4414,173.86270000000002,1023.2893,385.3333
,,,,,,,4415,122.07800000000002,718.2912,270.54060000000004
,,,,,,,4416,77.77550000000001,457.3987,172.28750000000002
,,,,,,,4417,33.2761,195.3248,73.6406
,,,,,,,4418,24.4156,143.34320000000002,53.95060000000001
,,,,,,,4419,34.260600000000004,201.82250000000002,76.0034
,,,,,,,4420,79.7445,469.0158,176.61930000000004
,,,,,,,4421,171.49990000000003,1009.5063000000001,380.2139
,,,,,,,4422,275.66,1621.8653000000002,610.7838
,,,,,,,4423,341.03080000000006,2006.0172,755.5053
,,,,,,,4424,390.84650000000005,2299.2013,865.7693
,,,,,,,4425,411.71790000000004,2423.0514000000003,912.4346000000002
,,,,,,,4426,393.99690000000004,2318.6944000000003,873.2515000000001
,,,,,,,4427,391.831,2305.699,868.3290000000001
,,,,,,,4428,406.2047,2390.3660000000004,900.2268
,,,,,,,4429,431.80170000000004,2540.2069,956.5402
,,,,,,,4430,448.34130000000005,2637.8693000000003,993.3605000000001
,,,,,,,4431,484.7678000000001,2852.8840999999998,1074.2864000000002
,,,,,,,4432,514.6966,3028.7158,1140.6417000000001
,,,,,,,4433,500.32290000000006,2944.0488000000005,1108.7439000000002
,,,,,,,4434,470.39410000000004,2768.2171000000003,1042.3886
,,,,,,,4435,387.49920000000003,2279.7082,858.484
,,,,,,,4436,284.5205,1673.8469000000002,630.4738000000001
,,,,,,,4437,205.95740000000004,1211.5257000000001,456.2173000000001
,,,,,,,4438,154.96030000000002,911.8439000000001,343.39360000000005
,,,,,,,4439,91.95230000000001,540.6874,203.5946
,,,,,,,4440,51.98160000000001,306.1795,115.1865
,,,,,,,4441,34.6544,203.9884,76.791
,,,,,,,4442,25.400100000000002,149.644,56.3134
,,,,,,,4443,35.835800000000006,210.87990000000002,79.3507
,,,,,,,4444,83.28870000000002,489.69030000000004,184.2984
,,,,,,,4445,179.179,1054.2026,396.9504
,,,,,,,4446,287.8678,1693.3400000000001,637.7591000000001
,,,,,,,4447,355.9952,2094.6222000000002,788.7814000000001
,,,,,,,4448,407.9768,2400.6048,903.9679
,,,,,,,4449,430.0296,2529.7712,952.7991000000001
,,,,,,,4450,411.521,2421.0824000000002,911.647
,,,,,,,4451,409.1582,2407.4963000000002,906.5276
,,,,,,,4452,424.12260000000003,2495.9044000000004,940.0006000000001
,,,,,,,4453,450.70410000000004,2652.243,998.8737
,,,,,,,4454,468.03130000000004,2754.2372,1037.2692
,,,,,,,4455,506.22990000000004,2978.7032000000004,1121.7393
,,,,,,,4456,537.537,3162.4109000000003,1190.8512
,,,,,,,4457,522.3757,3074.0028,1157.5751
,,,,,,,4458,491.26550000000003,2890.2951,1088.4632000000001
,,,,,,,4459,404.43260000000004,2380.3241000000003,896.2888000000002
,,,,,,,4460,297.1221,1747.6844000000003,658.2367
,,,,,,,4461,215.0148,1264.8856,476.3011000000001
,,,,,,,4462,161.85180000000003,952.0115000000001,358.55490000000003
,,,,,,,4463,95.89030000000001,564.5123000000001,212.65200000000002
,,,,,,,4464,54.3444,319.56870000000004,120.30590000000001
,,,,,,,4465,36.623400000000004,215.6055,81.12280000000001
,,,,,,,4466,26.778400000000005,158.1107,59.463800000000006
,,,,,,,4467,37.8048,222.6939,83.8794
,,,,,,,4468,87.8174,517.2563,194.7341
,,,,,,,4469,189.2209,1113.4695,419.39700000000005
,,,,,,,4470,304.0136,1788.8365000000001,673.5949
,,,,,,,4471,376.07900000000006,2212.5653,833.2808000000001
,,,,,,,4472,431.01410000000004,2535.8751,954.965
,,,,,,,4473,454.24830000000003,2672.3268000000003,1006.3559
,,,,,,,4474,434.55830000000003,2557.5341,963.0379
,,,,,,,4475,432.19550000000004,2543.1604,957.7216000000001
,,,,,,,4476,448.1444000000001,2636.4910000000004,992.7698000000001
,,,,,,,4477,476.10420000000005,2801.6901,1054.9902
,,,,,,,4478,494.4159,2909.3944,1095.7485000000001
,,,,,,,4479,534.7804,3146.4620000000004,1184.9442000000001
,,,,,,,4480,567.6627,3340.4085000000005,1257.9941000000001
,,,,,,,4481,551.9107,3247.0779,1222.749
,,,,,,,4482,518.8315,3053.1314,1149.6991
,,,,,,,4483,427.273,2514.413,946.8921000000001
,,,,,,,4484,313.8586,1846.3313,695.2539
,,,,,,,4485,227.0257,1336.1634000000001,503.2764
,,,,,,,4486,170.9092,1005.7652,378.8356
,,,,,,,4487,101.40350000000001,596.2132,224.466
,,,,,,,4488,57.297900000000006,337.6835,127.1974
,,,,,,,4489,56.3134,331.77650000000006,125.0315
,,,,,,,4490,39.7738,234.11410000000004,88.21120000000002
,,,,,,,4491,38.592400000000005,226.6319,85.4546
,,,,,,,4492,53.95060000000001,317.9935,119.71520000000001
,,,,,,,4493,100.2221,589.7155,222.10320000000002
,,,,,,,4494,164.6084,968.3542000000001,364.65880000000004
,,,,,,,4495,249.86610000000002,1470.2523,553.6828
,,,,,,,4496,339.4556,1996.7629000000002,751.9611
,,,,,,,4497,430.22650000000004,2531.5433,953.3898000000002
,,,,,,,4498,476.498,2803.4622,1055.7778
,,,,,,,4499,491.85620000000006,2894.6269,1090.0384000000001
,,,,,,,4500,514.4997,3026.9437,1139.8541
,,,,,,,4501,546.5944000000001,3216.5584000000003,1211.3288000000002
,,,,,,,4502,570.6162,3357.1450000000004,1264.2948999999999
,,,,,,,4503,598.576,3522.1472000000003,1326.3184
,,,,,,,4504,614.1311000000001,3613.3119,1360.7759
,,,,,,,4505,583.6116000000001,3433.5422000000003,1293.0423
,,,,,,,4506,527.8889,3105.7037,1169.586
,,,,,,,4507,438.69320000000005,2580.7683,971.8984
,,,,,,,4508,341.03080000000006,2006.6079,755.7022000000001
,,,,,,,4509,260.3018,1531.0944000000002,576.5232000000001
,,,,,,,4510,203.20080000000002,1195.1830000000002,450.1134
,,,,,,,4511,141.768,834.4622,314.2524
,,,,,,,4512,91.75540000000001,539.7029,203.20080000000002
,,,,,,,4513,56.7072,333.9424,125.8191
,,,,,,,4514,73.04990000000001,429.6358,161.85180000000003
,,,,,,,4515,26.778400000000005,157.3231,59.2669
,,,,,,,4516,41.7428,245.73120000000003,92.543
,,,,,,,4517,77.97240000000001,458.9739,172.8782
,,,,,,,4518,127.98500000000001,753.1425,283.536
,,,,,,,4519,195.5217,1150.2898,433.18
,,,,,,,4520,276.8414,1628.363,613.3435000000001
,,,,,,,4521,361.7053,2128.489,801.5799000000001
,,,,,,,4522,465.4716,2739.0759000000003,1031.5591000000002
,,,,,,,4523,531.8269,3128.9379000000004,1178.2496
,,,,,,,4524,545.413,3209.8638000000005,1208.7691
,,,,,,,4525,543.0502,3195.0963000000006,1203.2559
,,,,,,,4526,526.7075,3099.4029,1167.2232000000001
,,,,,,,4527,515.4842,3033.2445000000002,1142.2169000000001
,,,,,,,4528,493.0376,2900.9277000000006,1092.4012
,,,,,,,4529,469.2127,2761.1286999999998,1039.8289000000002
,,,,,,,4530,420.5784,2474.2454000000002,931.7308
,,,,,,,4531,361.7053,2128.489,801.5799000000001
,,,,,,,4532,289.2461,1702.0036,640.9095
,,,,,,,4533,230.56990000000002,1356.2472,510.75860000000006
,,,,,,,4534,179.179,1054.7933,397.1473000000001
,,,,,,,4535,129.1664,760.4278,286.4895
,,,,,,,4536,88.0143,517.8470000000001,194.931
,,,,,,,4537,31.897800000000004,187.2519,70.4902
,,,,,,,4538,24.021800000000002,141.1773,53.163000000000004
,,,,,,,4539,34.4575,202.6101,76.3972
,,,,,,,4540,78.76,463.69950000000006,174.6503
,,,,,,,4541,162.24560000000002,954.965,359.7363
,,,,,,,4542,264.04290000000003,1553.9348000000002,585.1868000000001
,,,,,,,4543,330.5951,1945.372,732.6649000000001
,,,,,,,4544,378.8356,2229.4987,839.5816000000001
,,,,,,,4545,398.5256,2344.6852,882.8996000000001
,,,,,,,4546,421.9567,2482.909,935.0781000000001
,,,,,,,4547,500.32290000000006,2943.4581000000003,1108.547
,,,,,,,4548,532.8114,3135.4356000000002,1180.8093000000001
,,,,,,,4549,548.5634,3227.5848,1215.4637
,,,,,,,4550,538.1277,3166.1520000000005,1192.2295
,,,,,,,4551,532.8114,3135.4356000000002,1180.8093000000001
,,,,,,,4552,510.75860000000006,3004.8909000000003,1131.5843
,,,,,,,4553,484.5709,2851.3089000000004,1073.6957
,,,,,,,4554,428.4544000000001,2521.1076,949.4518
,,,,,,,4555,356.78280000000007,2098.954,790.3566000000001
,,,,,,,4556,271.9189,1600.0094000000001,602.5140000000001
,,,,,,,4557,206.745,1216.0544,457.98940000000005
,,,,,,,4558,144.13080000000002,847.6545,319.17490000000004
,,,,,,,4559,89.19570000000002,525.1323000000001,197.6876
,,,,,,,4560,52.769200000000005,310.1175,116.7617
,,,,,,,4561,49.02810000000001,288.8523,108.88570000000001
,,,,,,,4562,35.442,208.714,78.5631
,,,,,,,4563,32.6854,192.5682,72.45920000000001
,,,,,,,4564,48.437400000000004,284.9143,107.3105
,,,,,,,4565,87.2267,513.7121000000001,193.35580000000002
,,,,,,,4566,143.1463,842.732,317.4028
,,,,,,,4567,216.19620000000003,1272.1709,479.0577
,,,,,,,4568,295.35,1737.6425000000002,654.2986999999999
,,,,,,,4569,373.1255,2195.0412,826.5862
,,,,,,,4570,413.8838,2435.8499,917.3571000000002
,,,,,,,4571,426.8792,2512.0502,946.1045
,,,,,,,4572,445.3878,2620.3452,986.8628
,,,,,,,4573,473.9383,2788.8916,1050.2646000000002
,,,,,,,4574,495.2035,2913.3324000000002,1097.1268
,,,,,,,4575,518.2408,3049.7841,1148.5177
,,,,,,,4576,531.2362,3125.9844,1177.2651
,,,,,,,4577,505.44230000000005,2973.5838000000003,1119.7703000000001
,,,,,,,4578,457.5956,2692.6075,1014.0350000000001
,,,,,,,4579,379.8201,2235.2088,841.7475000000001
,,,,,,,4580,293.9717,1729.5696000000003,651.3452
,,,,,,,4581,224.466,1320.2145,497.1725
,,,,,,,4582,173.86270000000002,1023.2893,385.3333
,,,,,,,4583,122.07800000000002,718.2912,270.54060000000004
,,,,,,,4584,77.77550000000001,457.3987,172.28750000000002
,,,,,,,4585,33.2761,195.3248,73.6406
,,,,,,,4586,24.4156,143.34320000000002,53.95060000000001
,,,,,,,4587,34.260600000000004,201.82250000000002,76.0034
,,,,,,,4588,79.7445,469.0158,176.61930000000004
,,,,,,,4589,171.49990000000003,1009.5063000000001,380.2139
,,,,,,,4590,275.66,1621.8653000000002,610.7838
,,,,,,,4591,341.03080000000006,2006.0172,755.5053
,,,,,,,4592,390.84650000000005,2299.2013,865.7693
,,,,,,,4593,411.71790000000004,2423.0514000000003,912.4346000000002
,,,,,,,4594,393.99690000000004,2318.6944000000003,873.2515000000001
,,,,,,,4595,391.831,2305.699,868.3290000000001
,,,,,,,4596,406.2047,2390.3660000000004,900.2268
,,,,,,,4597,431.80170000000004,2540.2069,956.5402
,,,,,,,4598,448.34130000000005,2637.8693000000003,993.3605000000001
,,,,,,,4599,484.7678000000001,2852.8840999999998,1074.2864000000002
,,,,,,,4600,514.6966,3028.7158,1140.6417000000001
,,,,,,,4601,500.32290000000006,2944.0488000000005,1108.7439000000002
,,,,,,,4602,470.39410000000004,2768.2171000000003,1042.3886
,,,,,,,4603,387.49920000000003,2279.7082,858.484
,,,,,,,4604,284.5205,1673.8469000000002,630.4738000000001
,,,,,,,4605,205.95740000000004,1211.5257000000001,456.2173000000001
,,,,,,,4606,154.96030000000002,911.8439000000001,343.39360000000005
,,,,,,,4607,91.95230000000001,540.6874,203.5946
,,,,,,,4608,51.98160000000001,306.1795,115.1865
,,,,,,,4609,34.6544,203.9884,76.791
,,,,,,,4610,25.400100000000002,149.644,56.3134
