,Negative Emissions,Negative Emissions,Negative Emissions,Negative Emissions,Negative Emissions,Negative Emissions,Negative Emissions,Negative Emissions,Negative Emissions,Negative Emissions
t175,0.0,0.0,0.0,0.0,0.0,4.091104459711267e-6,4.9947833263081e-6,4.373416511848991e-6,4.125523359970091e-6,4.3515545498948126e-6
t176,0.0,0.0,0.0,0.0,0.0,4.0908235631294104e-6,4.994671554041241e-6,4.373281024678073e-6,4.125504077513423e-6,4.3514947396331e-6
t177,0.0,0.0,0.0,0.0,0.0,4.090704727536804e-6,4.994739740564117e-6,4.373252189189334e-6,4.125493571665464e-6,4.351424871947307e-6
t178,0.0,0.0,0.0,0.0,0.0,4.0901017186952604e-6,4.9948656001306345e-6,4.373247052529401e-6,4.125491720471398e-6,4.351380142894378e-6
t179,0.0,0.0,0.0,0.0,0.0,4.0900856249522535e-6,4.994903759116258e-6,4.373248350353918e-6,4.125474237500995e-6,4.3513466989476545e-6
t180,0.0,0.0,0.0,0.0,0.0,4.090019897232439e-6,4.994892506201926e-6,4.373231530711604e-6,4.125478648646591e-6,4.351336012533632e-6
t181,0.0,0.0,0.0,0.0,0.0,4.089985595522039e-6,4.994813321786067e-6,4.37321306392409e-6,4.125473460117797e-6,4.351373789283837e-6
t182,0.0,0.0,0.0,0.0,0.0,4.090091855328913e-6,4.994780476060924e-6,4.373232880973918e-6,4.125474158677545e-6,4.351390846491024e-6
t183,0.0,0.0,0.0,0.0,0.0,4.090210034446785e-6,4.994712940616597e-6,4.373250652350211e-6,4.125483295810783e-6,4.351401047072885e-6
t184,0.0,0.0,0.0,0.0,0.0,4.090347026366282e-6,4.994621759630531e-6,4.373258044368142e-6,4.125495987362353e-6,4.3514176354192805e-6
t185,0.0,0.0,0.0,0.0,0.0,4.0905648941869836e-6,4.994592699326054e-6,4.373260175283197e-6,4.12549237389648e-6,4.351446317364264e-6
t186,0.0,0.0,0.0,0.0,0.0,4.090656322239665e-6,4.9945230506418305e-6,4.373262262783745e-6,4.125501676689762e-6,4.351479483310451e-6
t187,0.0,0.0,0.0,0.0,0.0,4.091009182788251e-6,4.994513145278247e-6,4.3732737913316045e-6,4.125498525607073e-6,4.35147075458436e-6
t188,0.0,0.0,0.0,0.0,0.0,4.091082206162174e-6,4.994449874457316e-6,4.373279780853471e-6,4.125507350864139e-6,4.351462562934614e-6
t189,0.0,0.0,0.0,0.0,0.0,4.091094287718043e-6,4.994382935409108e-6,4.373275425823654e-6,4.125517610631127e-6,4.351466882633027e-6
t190,0.0,0.0,0.0,0.0,0.0,4.091170961595515e-6,4.99445531212529e-6,4.373256373584144e-6,4.1255258473543876e-6,4.351484896000129e-6
t191,0.0,0.0,0.0,0.0,0.0,4.09107277728915e-6,4.9942501917809085e-6,4.373233011105938e-6,4.12552530954455e-6,4.3515350691333186e-6
t192,0.0,0.0,0.0,0.0,0.0,4.091170711644918e-6,4.994383893369824e-6,4.373391578164111e-6,4.125535963831036e-6,4.351572182098885e-6
t193,0.0,0.0,0.0,0.0,0.0,4.091120366039244e-6,4.994371543407331e-6,4.373398492265467e-6,4.1255430940006145e-6,4.351606954538975e-6
t194,0.0,0.0,0.0,0.0,0.0,4.091156160637388e-6,4.994363889402803e-6,4.3734006597423815e-6,4.125550962090308e-6,4.351640584263486e-6
t195,0.0,0.0,0.0,0.0,0.0,4.0912041722080484e-6,4.994363504520466e-6,4.373395751460623e-6,4.125550332517847e-6,4.351674722682941e-6
t196,0.0,0.0,0.0,0.0,0.0,4.091137558738961e-6,4.994321115881253e-6,4.3733914370352735e-6,4.125549561120203e-6,4.351699801981526e-6
t197,0.0,0.0,0.0,0.0,0.0,4.091106056404661e-6,4.994329429856735e-6,4.373395921964309e-6,4.125548589160901e-6,4.3517003207926616e-6
t198,0.0,0.0,0.0,0.0,0.0,4.091016930102726e-6,4.994324480790465e-6,4.373413838602985e-6,4.1255571984856284e-6,4.351664744933249e-6
t199,0.0,0.0,0.0,0.0,0.0,4.090406173994036e-6,4.993879019230719e-6,4.373306089389584e-6,4.125551243160131e-6,4.351602378818908e-6
t200,0.0,0.0,0.0,0.0,0.0,4.080681222981063e-6,4.985022564981916e-6,4.373105413510415e-6,4.125706631198775e-6,4.351357363331789e-6
t201,0.0,0.0,0.0,0.0,0.0,4.080651583996354e-6,4.985110218703456e-6,4.3730930853869855e-6,4.12570864883435e-6,4.351301555233548e-6
t202,0.0,0.0,0.0,0.0,0.0,4.080382700859759e-6,4.985151021381856e-6,4.373025296194153e-6,4.125783435395412e-6,4.3512119052534435e-6
t203,0.0,0.0,0.0,0.0,0.0,4.080454401257028e-6,4.985135765969229e-6,4.37305765494746e-6,4.125773160233151e-6,4.351217565780722e-6
t204,0.0,0.0,0.0,0.0,0.0,4.08036553348922e-6,4.985131756421554e-6,4.373154890044305e-6,4.125705011420353e-6,4.3512911991201195e-6
t205,0.0,0.0,0.0,0.0,0.0,4.080372224198451e-6,4.985121121865426e-6,4.3730378363357045e-6,4.125795532953746e-6,4.351222141440299e-6
t206,0.0,0.0,0.0,0.0,0.0,4.080475313189765e-6,4.985079098468909e-6,4.373100747717844e-6,4.125731657366308e-6,4.3513060940296864e-6
t207,0.0,0.0,0.0,0.0,0.0,4.0805734801811396e-6,4.985047856728458e-6,4.372963012173912e-6,4.125814998020934e-6,4.351245420578518e-6
t208,0.0,0.0,0.0,0.0,0.0,4.080645029332548e-6,4.985018060467211e-6,4.37313514228887e-6,4.125705253449315e-6,4.3513712490810735e-6
t209,0.0,0.0,0.0,0.0,0.0,4.080612372669946e-6,4.984956655933979e-6,4.373005459734888e-6,4.125779458155213e-6,4.351313716830145e-6
t210,0.0,0.0,0.0,0.0,0.0,4.08071770434428e-6,4.984934124544903e-6,4.37294170133666e-6,4.125813311462053e-6,4.351295247197982e-6
t211,0.0,0.0,0.0,0.0,0.0,4.0809148044277865e-6,4.984914073700363e-6,4.372986239951761e-6,4.125777524650463e-6,4.351330557203667e-6
t212,0.0,0.0,0.0,0.0,0.0,4.08046366458082e-6,4.984493796916609e-6,4.372984536162945e-6,4.125764653768335e-6,4.35131865036762e-6
t213,0.0,0.0,0.0,0.0,0.0,4.080407840008356e-6,4.984400042476786e-6,4.372897567411449e-6,4.125832445314101e-6,4.351260335687096e-6
t214,0.0,0.0,0.0,0.0,0.0,4.080727139013399e-6,4.984679667965842e-6,4.373228933422088e-6,4.125597706663669e-6,4.351492209370474e-6
t215,0.0,0.0,0.0,0.0,0.0,4.079264725298409e-6,4.983018025507788e-6,4.3732261906332345e-6,4.125571302179181e-6,4.351510126485107e-6
t216,0.0,0.0,0.0,0.0,0.0,4.090716871345969e-6,4.993759452684697e-6,4.373395102609015e-6,4.125576431630621e-6,4.351563547867776e-6
t217,0.0,0.0,0.0,0.0,0.0,4.091182668542434e-6,4.994153290386307e-6,4.373400818679849e-6,4.125576755819162e-6,4.3515938463256095e-6
t218,0.0,0.0,0.0,0.0,0.0,4.0912209742561774e-6,4.994160975294923e-6,4.373394753347688e-6,4.1255759050365775e-6,4.351608663071572e-6
t219,0.0,0.0,0.0,0.0,0.0,4.0913019849822e-6,4.994120464952673e-6,4.373387931530868e-6,4.125579425534073e-6,4.351626965009552e-6
t220,0.0,0.0,0.0,0.0,0.0,4.091363971894813e-6,4.994085155974484e-6,4.373389456741974e-6,4.125583121683196e-6,4.351634520243042e-6
t221,0.0,0.0,0.0,0.0,0.0,4.0914230182064336e-6,4.994096802217779e-6,4.373404035995557e-6,4.12558973213402e-6,4.351634260008858e-6
t222,0.0,0.0,0.0,0.0,0.0,4.091603101580242e-6,4.994285758012644e-6,4.3735644192765424e-6,4.125597255506875e-6,4.351598404678091e-6
t223,0.0,0.0,0.0,0.0,0.0,4.0912171237015375e-6,4.994036696680441e-6,4.3733348522177035e-6,4.1256102216704355e-6,4.3515213665826405e-6
t224,0.0,0.0,0.0,0.0,0.0,4.0903326529484955e-6,4.9934080530412876e-6,4.373099114364788e-6,4.1257874751982844e-6,4.351250776596937e-6
t225,0.0,0.0,0.0,0.0,0.0,4.08144476433772e-6,4.98537531443329e-6,4.373173588964747e-6,4.125750923250227e-6,4.351196561056297e-6
t226,0.0,0.0,0.0,0.0,0.0,4.080706588743725e-6,4.985113391504584e-6,4.37307164195743e-6,4.125830357509586e-6,4.351121402343267e-6
t227,0.0,0.0,0.0,0.0,0.0,4.080650699350636e-6,4.985115335051929e-6,4.3730805220369365e-6,4.125820593138002e-6,4.351118803715895e-6
t228,0.0,0.0,0.0,0.0,0.0,4.080592986678074e-6,4.985098675857796e-6,4.3730910248828524e-6,4.1258217650292426e-6,4.351117394897503e-6
t229,0.0,0.0,0.0,0.0,0.0,4.080402296161488e-6,4.985095662533719e-6,4.373186110142767e-6,4.125723513487858e-6,4.351193475165022e-6
t230,0.0,0.0,0.0,0.0,0.0,4.080091420637017e-6,4.985091503504272e-6,4.373086788226954e-6,4.125786303390718e-6,4.3511120778229605e-6
t231,0.0,0.0,0.0,0.0,0.0,4.07995505132205e-6,4.985060081356181e-6,4.373169821361095e-6,4.125694787707023e-6,4.351230902275885e-6
t232,0.0,0.0,0.0,0.0,0.0,4.0798833758290285e-6,4.985039366201055e-6,4.373057227255309e-6,4.125754478089621e-6,4.351174637120852e-6
t233,0.0,0.0,0.0,0.0,0.0,4.079979027350993e-6,4.98500223141088e-6,4.372990746053383e-6,4.12579432940562e-6,4.351151917479227e-6
t234,0.0,0.0,0.0,0.0,0.0,4.080158879137666e-6,4.984951300277948e-6,4.372971685855788e-6,4.125781694788039e-6,4.351177834683343e-6
t235,0.0,0.0,0.0,0.0,0.0,4.080311639397246e-6,4.984814772233563e-6,4.3729719168245515e-6,4.1257527063389704e-6,4.351227585737507e-6
t236,0.0,0.0,0.0,0.0,0.0,4.079819729599556e-6,4.984347906800555e-6,4.372803531699698e-6,4.1258553171079435e-6,4.351171385721194e-6
t237,0.0,0.0,0.0,0.0,0.0,4.079840507071511e-6,4.984480051292854e-6,4.373167430583934e-6,4.125570493291826e-6,4.351443485489527e-6
t238,0.0,0.0,0.0,0.0,0.0,4.080415571499866e-6,4.985037339266423e-6,4.373132641070063e-6,4.125563018110048e-6,4.351446563642535e-6
t239,0.0,0.0,0.0,0.0,0.0,4.089534289763152e-6,4.9936123249763725e-6,4.373033758383369e-6,4.125558188280779e-6,4.3514640502009454e-6
t240,0.0,0.0,0.0,0.0,0.0,4.090147583061674e-6,4.994094259525128e-6,4.373187287825494e-6,4.1255589040439466e-6,4.351510583635744e-6
t241,0.0,0.0,0.0,0.0,0.0,4.0902358312201315e-6,4.9941120806257625e-6,4.373215062828662e-6,4.125556904412507e-6,4.351559919021317e-6
t242,0.0,0.0,0.0,0.0,0.0,4.090340349020886e-6,4.994109383796058e-6,4.373254341865959e-6,4.125555344762611e-6,4.351572841446212e-6
t243,0.0,0.0,0.0,0.0,0.0,4.0904679386006e-6,4.994089013270089e-6,4.373258252157625e-6,4.125554577457821e-6,4.351554057781872e-6
t244,0.0,0.0,0.0,0.0,0.0,4.090624502065018e-6,4.994050085652795e-6,4.373254323297006e-6,4.125550998824861e-6,4.351526540514727e-6
t245,0.0,0.0,0.0,0.0,0.0,4.090956051669042e-6,4.994157808193485e-6,4.37336453041766e-6,4.125543031974099e-6,4.351489567150978e-6
t246,0.0,0.0,0.0,0.0,0.0,4.091039951914874e-6,4.994166199154551e-6,4.3732446365873805e-6,4.125533065211171e-6,4.351493394653847e-6
t247,0.0,0.0,0.0,0.0,0.0,4.091111689905176e-6,4.994186703133183e-6,4.373264664772915e-6,4.125527031011335e-6,4.3514559174463e-6
t248,0.0,0.0,0.0,0.0,0.0,4.091047592722321e-6,4.994209901578741e-6,4.373326548402766e-6,4.12551979119039e-6,4.35138811844058e-6
t249,0.0,0.0,0.0,0.0,0.0,4.091011379407696e-6,4.994268947476226e-6,4.373324356838323e-6,4.125513775085747e-6,4.35133965437053e-6
t250,0.0,0.0,0.0,0.0,0.0,4.090354980699915e-6,4.994351113341042e-6,4.373317254483955e-6,4.125512942178543e-6,4.351339367797213e-6
t251,0.0,0.0,0.0,0.0,0.0,4.0903293431264636e-6,4.994373693221736e-6,4.3732897145317375e-6,4.1255118624770885e-6,4.351357414976736e-6
t252,0.0,0.0,0.0,0.0,0.0,4.090369549919322e-6,4.994401669903306e-6,4.373267108998727e-6,4.125517549309334e-6,4.351350807344862e-6
t253,0.0,0.0,0.0,0.0,0.0,4.090435687662349e-6,4.9944060009567124e-6,4.3732563010976814e-6,4.125523318644482e-6,4.3513653553190334e-6
t254,0.0,0.0,0.0,0.0,0.0,4.090522214801675e-6,4.994391842824639e-6,4.373257167420649e-6,4.125524944062185e-6,4.351394310755704e-6
t255,0.0,0.0,0.0,0.0,0.0,4.090657492297571e-6,4.994393173876404e-6,4.37323614591087e-6,4.125535734688512e-6,4.351415703929549e-6
t256,0.0,0.0,0.0,0.0,0.0,4.09073325969059e-6,4.994352173894197e-6,4.373280945952341e-6,4.125536186338499e-6,4.351470918408153e-6
t257,0.0,0.0,0.0,0.0,0.0,4.090795687901104e-6,4.994374015179253e-6,4.3732860827476745e-6,4.1255400538290395e-6,4.351467300647676e-6
t258,0.0,0.0,0.0,0.0,0.0,4.090864503216912e-6,4.994401973971053e-6,4.3732781272895236e-6,4.125545287456687e-6,4.351487281074253e-6
t259,0.0,0.0,0.0,0.0,0.0,4.091038801401012e-6,4.994363033597746e-6,4.373273895753449e-6,4.125543759712154e-6,4.351490827767311e-6
t260,0.0,0.0,0.0,0.0,0.0,4.091261359149948e-6,4.994450109746901e-6,4.37325932866928e-6,4.125537491897134e-6,4.351507420743102e-6
t261,0.0,0.0,0.0,0.0,0.0,4.091412777560998e-6,4.994362950786995e-6,4.373253815074713e-6,4.1255345567963415e-6,4.351552053793157e-6
t262,0.0,0.0,0.0,0.0,0.0,4.091462486769539e-6,4.994258821977268e-6,4.373226697466197e-6,4.1255356728928705e-6,4.351558212763524e-6
t263,0.0,0.0,0.0,0.0,0.0,4.09147439454308e-6,4.994195614192574e-6,4.373182121938096e-6,4.12552162251e-6,4.351587877859273e-6
t264,0.0,0.0,0.0,0.0,0.0,4.0915623401208565e-6,4.994070429219492e-6,4.373147712427579e-6,4.1255276931017084e-6,4.351607201468222e-6
t265,0.0,0.0,0.0,0.0,0.0,4.091598237705145e-6,4.994038260697449e-6,4.373102402191994e-6,4.125520831152387e-6,4.3516216872251155e-6
t266,0.0,0.0,0.0,0.0,0.0,4.091632987398631e-6,4.994004251130496e-6,4.3731324300312485e-6,4.125524368307622e-6,4.351647272830568e-6
t267,0.0,0.0,0.0,0.0,0.0,4.091837204585935e-6,4.994132665765126e-6,4.373271575222373e-6,4.125527188551808e-6,4.351635204128458e-6
t268,0.0,0.0,0.0,0.0,0.0,4.09194586824937e-6,4.9941065581741115e-6,4.373294770654355e-6,4.125529914633834e-6,4.3516205425245965e-6
t269,0.0,0.0,0.0,0.0,0.0,4.092027323095555e-6,4.994082460175283e-6,4.3733080571868775e-6,4.125532516838654e-6,4.351602915857193e-6
t270,0.0,0.0,0.0,0.0,0.0,4.092072626725864e-6,4.994094764564833e-6,4.373316713826831e-6,4.125525480208669e-6,4.351595049612456e-6
t271,0.0,0.0,0.0,0.0,0.0,4.092048068208859e-6,4.99413612303283e-6,4.373409703310063e-6,4.125508335084101e-6,4.351605163569229e-6
t272,0.0,0.0,0.0,0.0,0.0,4.092047784819796e-6,4.9942174200320005e-6,4.373349132384136e-6,4.125495452549217e-6,4.351538519513646e-6
t273,0.0,0.0,0.0,0.0,0.0,4.092058961576737e-6,4.994288600671009e-6,4.373417055255974e-6,4.125508487902775e-6,4.3514560834465835e-6
t274,0.0,0.0,0.0,0.0,0.0,4.0919887537028604e-6,4.9943700677123225e-6,4.373448719267147e-6,4.125493468096476e-6,4.351427811094904e-6
t275,0.0,0.0,0.0,0.0,0.0,4.091842189766868e-6,4.994400939556885e-6,4.373406252247379e-6,4.125475696237945e-6,4.351414541064061e-6
t276,0.0,0.0,0.0,0.0,0.0,4.091809344219143e-6,4.994360044400781e-6,4.373422092797216e-6,4.125485096767319e-6,4.3514709874002846e-6
t277,0.0,0.0,0.0,0.0,0.0,4.091808080450944e-6,4.9943593587816794e-6,4.373399759521535e-6,4.12548086474772e-6,4.351488138241805e-6
t278,0.0,0.0,0.0,0.0,0.0,4.0918426152305484e-6,4.994332822098433e-6,4.373388572480962e-6,4.125480925649922e-6,4.351500270372357e-6
t279,0.0,0.0,0.0,0.0,0.0,4.091826481060319e-6,4.994274081358942e-6,4.373383633178823e-6,4.1254863529557956e-6,4.351496875262715e-6
t280,0.0,0.0,0.0,0.0,0.0,4.091789660177317e-6,4.9941687606493386e-6,4.373403932205487e-6,4.125487997107078e-6,4.351498445206785e-6
t281,0.0,0.0,0.0,0.0,0.0,4.09174688097853e-6,4.994131979285394e-6,4.3734213243291e-6,4.125494872098123e-6,4.351527435912411e-6
t282,0.0,0.0,0.0,0.0,0.0,4.091746533350852e-6,4.994127496451535e-6,4.3734026707857485e-6,4.125501582996368e-6,4.351556360613589e-6
t283,0.0,0.0,0.0,0.0,0.0,4.09174300599912e-6,4.994095110200514e-6,4.373388665241042e-6,4.125501616766412e-6,4.35157553951667e-6
t284,0.0,0.0,0.0,0.0,0.0,4.091685662999512e-6,4.994113963187381e-6,4.373358049217482e-6,4.12549977279163e-6,4.3515940771036e-6
t285,0.0,0.0,0.0,0.0,0.0,4.0916310320849615e-6,4.994078718345064e-6,4.37331760511444e-6,4.125494078305297e-6,4.351609173275954e-6
t286,0.0,0.0,0.0,0.0,0.0,4.0917011801794835e-6,4.9941099892434405e-6,4.373299378371215e-6,4.1254896155967625e-6,4.351634935829915e-6
t287,0.0,0.0,0.0,0.0,0.0,4.091703849127492e-6,4.994062948790346e-6,4.3732390217281806e-6,4.12547820200506e-6,4.351655131173323e-6
t288,0.0,0.0,0.0,0.0,0.0,4.0917695848271016e-6,4.99398548900523e-6,4.373245857187564e-6,4.12547973304344e-6,4.351674374951098e-6
t289,0.0,0.0,0.0,0.0,0.0,4.09183699157638e-6,4.993954761775266e-6,4.373282727881626e-6,4.125479250339058e-6,4.351693862185459e-6
t290,0.0,0.0,0.0,0.0,0.0,4.0918373425901665e-6,4.994004613103157e-6,4.373284435426989e-6,4.125483403639546e-6,4.351705887237364e-6
t291,0.0,0.0,0.0,0.0,0.0,4.0917295749486795e-6,4.993973074826636e-6,4.373306001497688e-6,4.125481090593911e-6,4.351727403519132e-6
t292,0.0,0.0,0.0,0.0,0.0,4.091590540431882e-6,4.993967766759132e-6,4.373286967530478e-6,4.125483864868824e-6,4.351737453265777e-6
t293,0.0,0.0,0.0,0.0,0.0,4.091403922903145e-6,4.993956376134285e-6,4.373271693009931e-6,4.125482279713801e-6,4.351727084735252e-6
t294,0.0,0.0,0.0,0.0,0.0,4.091160187944338e-6,4.9939620904082134e-6,4.37326977837742e-6,4.12546321424858e-6,4.351702953815574e-6
t295,0.0,0.0,0.0,0.0,0.0,4.090966574322718e-6,4.994028666701e-6,4.373307659328275e-6,4.125452820200776e-6,4.351657376557519e-6
t296,0.0,0.0,0.0,0.0,0.0,4.090724422213757e-6,4.994142080376362e-6,4.373427347817171e-6,4.125435366426986e-6,4.351614241962414e-6
t297,0.0,0.0,0.0,0.0,0.0,4.090591860982767e-6,4.994233375985804e-6,4.373457679616336e-6,4.125444071743415e-6,4.351533532287069e-6
t298,0.0,0.0,0.0,0.0,0.0,4.090243566940027e-6,4.9943210070457206e-6,4.3733164609914505e-6,4.125466644145121e-6,4.351491101496985e-6
t299,0.0,0.0,0.0,0.0,0.0,4.090216895601855e-6,4.994381768051891e-6,4.373254733145698e-6,4.125470141402137e-6,4.351473713793858e-6
t300,0.0,0.0,0.0,0.0,0.0,4.0902007052791394e-6,4.994433225319119e-6,4.373201186951633e-6,4.125471748854104e-6,4.351492175284351e-6
t301,0.0,0.0,0.0,0.0,0.0,4.090200988966202e-6,4.994366174445104e-6,4.373345527568844e-6,4.125467812440203e-6,4.351546977557366e-6
t302,0.0,0.0,0.0,0.0,0.0,4.090244681355493e-6,4.994356593466266e-6,4.373328850747743e-6,4.125475148962336e-6,4.351553646581028e-6
t303,0.0,0.0,0.0,0.0,0.0,4.090272868462579e-6,4.994351023702856e-6,4.373306836452446e-6,4.125498292271698e-6,4.351543725744138e-6
t304,0.0,0.0,0.0,0.0,0.0,4.090286561101226e-6,4.994353065465152e-6,4.373315637204977e-6,4.1254846416917526e-6,4.351583803747944e-6
t305,0.0,0.0,0.0,0.0,0.0,4.090289881877116e-6,4.994359458513989e-6,4.373164219170262e-6,4.125509786507549e-6,4.351596844920387e-6
t306,0.0,0.0,0.0,0.0,0.0,4.090299250218952e-6,4.994335602905765e-6,4.373178819535749e-6,4.125527867275041e-6,4.351611911723923e-6
t307,0.0,0.0,0.0,0.0,0.0,4.090386601826159e-6,4.99436124174047e-6,4.373171348227306e-6,4.125546532019307e-6,4.351587905855719e-6
t308,0.0,0.0,0.0,0.0,0.0,4.090492987696889e-6,4.994444147569596e-6,4.373182900074813e-6,4.125553778422363e-6,4.351572929560686e-6
t309,0.0,0.0,0.0,0.0,0.0,4.090489292862814e-6,4.994437586819473e-6,4.3731932467507196e-6,4.125560909150509e-6,4.351570304520761e-6
t310,0.0,0.0,0.0,0.0,0.0,4.090459362786381e-6,4.99443794310137e-6,4.373195545266462e-6,4.1255659034619985e-6,4.351580629034571e-6
t311,0.0,0.0,0.0,0.0,0.0,4.0903946203313595e-6,4.994367575796923e-6,4.3733416478721976e-6,4.125563774565761e-6,4.35160809028447e-6
t312,0.0,0.0,0.0,0.0,0.0,4.0904040650065235e-6,4.994387914383408e-6,4.373335042223776e-6,4.125571537021368e-6,4.351607057919978e-6
t313,0.0,0.0,0.0,0.0,0.0,4.090360851896212e-6,4.994418137181648e-6,4.373304277270808e-6,4.125577028341255e-6,4.351618745280325e-6
t314,0.0,0.0,0.0,0.0,0.0,4.090357445845306e-6,4.9944314789946725e-6,4.3732817060269005e-6,4.1255794182356365e-6,4.35161664065519e-6
t315,0.0,0.0,0.0,0.0,0.0,4.090361121472179e-6,4.994441598137469e-6,4.373262483448327e-6,4.125577223618141e-6,4.351590777885896e-6
t316,0.0,0.0,0.0,0.0,0.0,4.090351812256922e-6,4.994376649137143e-6,4.373290424778187e-6,4.125571704865607e-6,4.351571612587453e-6
t317,0.0,0.0,0.0,0.0,0.0,4.090374384964449e-6,4.994355410386258e-6,4.373286659404404e-6,4.125555592680135e-6,4.351529520016309e-6
t318,0.0,0.0,0.0,0.0,0.0,4.090398437828598e-6,4.994365822881817e-6,4.373286000839985e-6,4.125537312944479e-6,4.351513452329208e-6
t319,0.0,0.0,0.0,0.0,0.0,4.090414248912441e-6,4.9943942935936595e-6,4.373319879656441e-6,4.125515268090467e-6,4.35146019710326e-6
t320,0.0,0.0,0.0,0.0,0.0,4.090415574928006e-6,4.994457381345797e-6,4.373406886710795e-6,4.125495372087671e-6,4.35139879528466e-6
t321,0.0,0.0,0.0,0.0,0.0,4.0904550470420155e-6,4.994500079595198e-6,4.373402378065083e-6,4.125488836663646e-6,4.351381809360997e-6
t322,0.0,0.0,0.0,0.0,0.0,4.090080237417936e-6,4.994625356140868e-6,4.373456937831307e-6,4.125476012807321e-6,4.35137262106181e-6
t323,0.0,0.0,0.0,0.0,0.0,4.090058725504741e-6,4.994758144859782e-6,4.373514040686722e-6,4.12546766808106e-6,4.351386914426106e-6
t324,0.0,0.0,0.0,0.0,0.0,4.090042387188004e-6,4.994819000767317e-6,4.373529931469836e-6,4.1254675291159546e-6,4.351393287442061e-6
t325,0.0,0.0,0.0,0.0,0.0,4.090040714677428e-6,4.994845756420799e-6,4.373638869649435e-6,4.125468896271477e-6,4.351400828508681e-6
t326,0.0,0.0,0.0,0.0,0.0,4.090025000555815e-6,4.994798189790587e-6,4.373606273141864e-6,4.125453619692548e-6,4.351450572556424e-6
t327,0.0,0.0,0.0,0.0,0.0,4.09005667377329e-6,4.994806613109194e-6,4.373565488471173e-6,4.125468107288633e-6,4.351470750659316e-6
t328,0.0,0.0,0.0,0.0,0.0,4.090093138005568e-6,4.994788557133781e-6,4.373562919522446e-6,4.1254785379584314e-6,4.3514946548150905e-6
t329,0.0,0.0,0.0,0.0,0.0,4.09009895014048e-6,4.9947513955953125e-6,4.373399759309433e-6,4.125489568341157e-6,4.351513747099794e-6
t330,0.0,0.0,0.0,0.0,0.0,4.090102308026393e-6,4.994737645995907e-6,4.373373878328345e-6,4.1254939054179455e-6,4.35154985557106e-6
t331,0.0,0.0,0.0,0.0,0.0,4.090242719562052e-6,4.994682638138186e-6,4.3733663576452995e-6,4.125488105443884e-6,4.351598744015389e-6
t332,0.0,0.0,0.0,0.0,0.0,4.090376317093461e-6,4.99468713908958e-6,4.3733586887618125e-6,4.1255030818675e-6,4.3516288307122545e-6
t333,0.0,0.0,0.0,0.0,0.0,4.090455023272258e-6,4.994665398887872e-6,4.373362601963425e-6,4.12550781105103e-6,4.351666897247562e-6
t334,0.0,0.0,0.0,0.0,0.0,4.0905326031541565e-6,4.994656929985622e-6,4.373326390409267e-6,4.125516656048324e-6,4.351691243864986e-6
t335,0.0,0.0,0.0,0.0,0.0,4.090499419008984e-6,4.99456374371341e-6,4.37346399038261e-6,4.125521133264508e-6,4.351722601439669e-6
t336,0.0,0.0,0.0,0.0,0.0,4.090634391650015e-6,4.994310336050016e-6,4.3734310023859895e-6,4.1255003952950635e-6,4.351763057855662e-6
t337,0.0,0.0,0.0,0.0,0.0,4.092403740624831e-6,4.994020127158089e-6,4.3732732113075674e-6,4.1255396857751686e-6,4.351732207919781e-6
t338,0.0,0.0,0.0,0.0,0.0,4.0925375674797194e-6,4.993976110936736e-6,4.373255888205118e-6,4.125523784966163e-6,4.351738572279559e-6
t339,0.0,0.0,0.0,0.0,0.0,4.0926066784051565e-6,4.993954457868327e-6,4.373250656269011e-6,4.1255222718981824e-6,4.351744784800705e-6
t340,0.0,0.0,0.0,0.0,0.0,4.092644703747436e-6,4.9939339526259795e-6,4.373229372168058e-6,4.125524430491604e-6,4.351736262528241e-6
t341,0.0,0.0,0.0,0.0,0.0,4.092583373790259e-6,4.993922148986102e-6,4.373281506695589e-6,4.125536257643629e-6,4.3516964715184974e-6
t342,0.0,0.0,0.0,0.0,0.0,4.092610079825274e-6,4.9940083465859295e-6,4.373197955676088e-6,4.1255490726755755e-6,4.351646264699971e-6
t343,0.0,0.0,0.0,0.0,0.0,4.092621774029589e-6,4.994157494307446e-6,4.373226792653244e-6,4.125558365719015e-6,4.351597642414911e-6
t344,0.0,0.0,0.0,0.0,0.0,4.092629275677964e-6,4.994232585472199e-6,4.373272602295575e-6,4.1255562968487505e-6,4.351559655184506e-6
t345,0.0,0.0,0.0,0.0,0.0,4.092588879504553e-6,4.994253599752581e-6,4.373298987762476e-6,4.1255536977483434e-6,4.351533137200791e-6
t346,0.0,0.0,0.0,0.0,0.0,4.0924459638527055e-6,4.994245938057466e-6,4.373329431429646e-6,4.125528217660916e-6,4.351539540305705e-6
t347,0.0,0.0,0.0,0.0,0.0,4.092401849952376e-6,4.99427549871546e-6,4.37333177250889e-6,4.12551792025418e-6,4.351488249478717e-6
t348,0.0,0.0,0.0,0.0,0.0,4.092372771949894e-6,4.994272460676146e-6,4.373318461293038e-6,4.125522469439512e-6,4.351433046237276e-6
t349,0.0,0.0,0.0,0.0,0.0,4.092358523990472e-6,4.99425370495234e-6,4.37331153408514e-6,4.125514881787303e-6,4.351388070193688e-6
t350,0.0,0.0,0.0,0.0,0.0,4.0923841728845605e-6,4.994257647363117e-6,4.37328784252165e-6,4.125508304790471e-6,4.351358141379287e-6
