,Injection to Storage,Injection to Storage,Injection to Storage,Injection to Storage,Injection to Storage,Injection to Storage,Injection to Storage,Injection to Storage,Injection to Storage,Injection to Storage
t351,0.0,0.0,0.0,0.0,0.0,5.590836081152006e-6,6.778079476144148e-6,5.94172836396954e-6,5.612120058594637e-6,5.898621017491229e-6
t352,0.0,0.0,0.0,0.0,0.0,5.59091297783712e-6,6.778127780472408e-6,5.941682244561015e-6,5.612104674220434e-6,5.898622895138478e-6
t353,0.0,0.0,0.0,0.0,0.0,5.591016081229178e-6,6.778110171939847e-6,5.941623709686356e-6,5.6121063054384085e-6,5.898631470497738e-6
t354,0.0,0.0,0.0,0.0,0.0,5.591016651587686e-6,6.778040527819153e-6,5.9415596347275775e-6,5.612112340818804e-6,5.8986212522004454e-6
t355,0.0,0.0,0.0,0.0,0.0,5.590974241038594e-6,6.777978288941085e-6,5.941450905239175e-6,5.6121113339383045e-6,5.8986270093427415e-6
t356,0.0,0.0,0.0,0.0,0.0,5.590833214792622e-6,6.777906072248524e-6,5.941388754047892e-6,5.612105769602063e-6,5.898694476810509e-6
t357,0.0,0.0,0.0,0.0,0.0,5.590789356775719e-6,6.777881931832926e-6,5.9413008998745575e-6,5.612092988658526e-6,5.898705709690886e-6
t358,0.0,0.0,0.0,0.0,0.0,5.5906928088136775e-6,6.7777958363608465e-6,5.941166880866824e-6,5.612075931177188e-6,5.898735649300027e-6
t359,0.0,0.0,0.0,0.0,0.0,5.590482377876862e-6,6.777586636708532e-6,5.941286673793481e-6,5.612062833093276e-6,5.898743948747398e-6
t360,0.0,0.0,0.0,0.0,0.0,5.590607282371995e-6,6.777567709577392e-6,5.941250204307131e-6,5.612049065707973e-6,5.898734009112189e-6
t361,0.0,0.0,0.0,0.0,0.0,5.590709730864044e-6,6.777511944658832e-6,5.941303701497238e-6,5.6120432674150836e-6,5.898771782392687e-6
t362,0.0,0.0,0.0,0.0,0.0,5.590831651369619e-6,6.777540718393943e-6,5.941336445599594e-6,5.612019653504284e-6,5.898777416121523e-6
t363,0.0,0.0,0.0,0.0,0.0,5.59093208053528e-6,6.777550963769714e-6,5.941387923717358e-6,5.612009127322452e-6,5.898737059291868e-6
t364,0.0,0.0,0.0,0.0,0.0,5.590966918305635e-6,6.77753509638127e-6,5.941388950858147e-6,5.612015042603644e-6,5.898714634950499e-6
t365,0.0,0.0,0.0,0.0,0.0,5.590974518181857e-6,6.777541748200922e-6,5.941413851305949e-6,5.612038564736383e-6,5.898696809880453e-6
t366,0.0,0.0,0.0,0.0,0.0,5.5909100784542465e-6,6.777633035820029e-6,5.941379709239315e-6,5.612049251120797e-6,5.8987614640812425e-6
t367,0.0,0.0,0.0,0.0,0.0,5.590993143749125e-6,6.77787236408574e-6,5.941480976067239e-6,5.612046716305566e-6,5.898744093311204e-6
t368,0.0,0.0,0.0,0.0,0.0,5.590830280321106e-6,6.7778717828669715e-6,5.941549063541965e-6,5.612042991076314e-6,5.898743198894809e-6
t369,0.0,0.0,0.0,0.0,0.0,5.590836457543464e-6,6.777908728747523e-6,5.941638522057034e-6,5.612039984435806e-6,5.898778426535999e-6
t370,0.0,0.0,0.0,0.0,0.0,5.590821658220687e-6,6.777967559500823e-6,5.941673894824176e-6,5.612044010318668e-6,5.898794363028417e-6
t371,0.0,0.0,0.0,0.0,0.0,5.590553161427919e-6,6.77799964356588e-6,5.941628077884503e-6,5.61200442535212e-6,5.89892816517813e-6
t372,0.0,0.0,0.0,0.0,0.0,5.590509259731783e-6,6.778043222157588e-6,5.941605515647627e-6,5.611968467140657e-6,5.89894365967982e-6
t373,0.0,0.0,0.0,0.0,0.0,5.590512632807904e-6,6.778033647128286e-6,5.94160720095121e-6,5.611955156750033e-6,5.8989204728717664e-6
t374,0.0,0.0,0.0,0.0,0.0,5.59052156125091e-6,6.778016729929281e-6,5.941566802907876e-6,5.611932576420359e-6,5.898880939397666e-6
t375,0.0,0.0,0.0,0.0,0.0,5.590473330081649e-6,6.778023785780132e-6,5.9415271151495166e-6,5.61195037114924e-6,5.898921786957351e-6
t376,0.0,0.0,0.0,0.0,0.0,5.5903808278964945e-6,6.777974919054597e-6,5.941503026887773e-6,5.6119346445088266e-6,5.899001180732964e-6
t377,0.0,0.0,0.0,0.0,0.0,5.5904610909857915e-6,6.777954786554587e-6,5.941482262782506e-6,5.611923679144779e-6,5.898972092071347e-6
t378,0.0,0.0,0.0,0.0,0.0,5.590557135823142e-6,6.777861135468815e-6,5.9414387706556825e-6,5.611925166523175e-6,5.89893841814001e-6
t379,0.0,0.0,0.0,0.0,0.0,5.5906646306354275e-6,6.777778801604252e-6,5.941407366647418e-6,5.611928918889202e-6,5.8989094205401074e-6
t380,0.0,0.0,0.0,0.0,0.0,5.590821646314285e-6,6.777766052939901e-6,5.941410339939004e-6,5.6119386916107415e-6,5.89889869695486e-6
t381,0.0,0.0,0.0,0.0,0.0,5.590706945213439e-6,6.7776990499422324e-6,5.941501367546414e-6,5.611931333872262e-6,5.8989852339362745e-6
t382,0.0,0.0,0.0,0.0,0.0,5.59083836787696e-6,6.777848969983757e-6,5.941591723737978e-6,5.611942815200172e-6,5.8989920183442285e-6
t383,0.0,0.0,0.0,0.0,0.0,5.590887664738885e-6,6.777737242039335e-6,5.941917606468455e-6,5.611963784369744e-6,5.898998402475967e-6
t384,0.0,0.0,0.0,0.0,0.0,5.591062232589205e-6,6.777736056058712e-6,5.941995114247966e-6,5.611982202900297e-6,5.89897092967751e-6
t385,0.0,0.0,0.0,0.0,0.0,5.5910843250931935e-6,6.777723704663887e-6,5.941984441541343e-6,5.611994876595184e-6,5.898974439769372e-6
t386,0.0,0.0,0.0,0.0,0.0,5.5909836245436785e-6,6.777651992618862e-6,5.9420630797017285e-6,5.612004173024569e-6,5.8990440149637934e-6
t387,0.0,0.0,0.0,0.0,0.0,5.590902452481041e-6,6.777659529713949e-6,5.9420003017898135e-6,5.612014015335322e-6,5.8990596214076684e-6
t388,0.0,0.0,0.0,0.0,0.0,5.590863009294458e-6,6.777616689112957e-6,5.942065056010539e-6,5.611992677284831e-6,5.899020668202219e-6
t389,0.0,0.0,0.0,0.0,0.0,5.590794255162923e-6,6.777596750726107e-6,5.942160537702406e-6,5.6120377677687825e-6,5.8989465033751435e-6
t390,0.0,0.0,0.0,0.0,0.0,5.590663180695277e-6,6.777665978985623e-6,5.942052854130325e-6,5.612074631209009e-6,5.8988522972121915e-6
t391,0.0,0.0,0.0,0.0,0.0,5.590242424546264e-6,6.777745383385332e-6,5.942161337288241e-6,5.612097323759335e-6,5.898805825366728e-6
t392,0.0,0.0,0.0,0.0,0.0,5.589801700867588e-6,6.777609252747607e-6,5.942281482498537e-6,5.612098706566774e-6,5.898694608869155e-6
t393,0.0,0.0,0.0,0.0,0.0,5.589551448493814e-6,6.777646365000787e-6,5.942330200867555e-6,5.612103759604696e-6,5.898589174442181e-6
t394,0.0,0.0,0.0,0.0,0.0,5.5892940141755125e-6,6.7777080844058936e-6,5.942395579436202e-6,5.61210520403889e-6,5.8985532829055226e-6
t395,0.0,0.0,0.0,0.0,0.0,5.5890964099272304e-6,6.777782758678272e-6,5.942376133393361e-6,5.612130805844019e-6,5.898621096032865e-6
t396,0.0,0.0,0.0,0.0,0.0,5.588212527374349e-6,6.777727426844649e-6,5.942337613381092e-6,5.612159991547622e-6,5.898618627857819e-6
t397,0.0,0.0,0.0,0.0,0.0,5.587916880481153e-6,6.777791714378445e-6,5.942343221407946e-6,5.6121429271308314e-6,5.8985807396657555e-6
t398,0.0,0.0,0.0,0.0,0.0,5.587732952103344e-6,6.777805888770628e-6,5.942318445013125e-6,5.6121408588835085e-6,5.8985207860212895e-6
t399,0.0,0.0,0.0,0.0,0.0,5.587769002230653e-6,6.777832047553481e-6,5.942279901481072e-6,5.6121375017439994e-6,5.8985116485850705e-6
t400,0.0,0.0,0.0,0.0,0.0,5.5877376035312955e-6,6.777889181969169e-6,5.942213856567055e-6,5.612162451058524e-6,5.898549409241559e-6
t401,0.0,0.0,0.0,0.0,0.0,5.587670955777385e-6,6.777872507726487e-6,5.942135405157255e-6,5.612144955106061e-6,5.898690302816099e-6
t402,0.0,0.0,0.0,0.0,0.0,5.587800916380501e-6,6.777834872194752e-6,5.9421009780809605e-6,5.612137980488424e-6,5.898757569211344e-6
t403,0.0,0.0,0.0,0.0,0.0,5.588266249382887e-6,6.777765873957187e-6,5.942104458790737e-6,5.6121551652219575e-6,5.898843251141623e-6
t404,0.0,0.0,0.0,0.0,0.0,5.588572668140995e-6,6.7777578157541944e-6,5.942120175329232e-6,5.612161566377344e-6,5.898897790974608e-6
t405,0.0,0.0,0.0,0.0,0.0,5.588782962358604e-6,6.777742866927663e-6,5.942165133897122e-6,5.612185291247988e-6,5.898932536870378e-6
t406,0.0,0.0,0.0,0.0,0.0,5.589112057568695e-6,6.777881902702709e-6,5.942125223189897e-6,5.612184179354693e-6,5.898983888366281e-6
t407,0.0,0.0,0.0,0.0,0.0,5.5894774786431295e-6,6.777830342473637e-6,5.942253624817416e-6,5.612157715808361e-6,5.899008682288259e-6
t408,0.0,0.0,0.0,0.0,0.0,5.589550525033381e-6,6.777812939449877e-6,5.942224620980147e-6,5.612177156452272e-6,5.899000849984943e-6
t409,0.0,0.0,0.0,0.0,0.0,5.589551848610034e-6,6.777803989427396e-6,5.9422038101351014e-6,5.612178902245894e-6,5.8990010665058625e-6
t410,0.0,0.0,0.0,0.0,0.0,5.5894416096973045e-6,6.777836688371646e-6,5.94217911580099e-6,5.612173922669184e-6,5.899011433564652e-6
t411,0.0,0.0,0.0,0.0,0.0,5.589185400434121e-6,6.777819087389687e-6,5.942179004964543e-6,5.612150244557762e-6,5.899069248971473e-6
t412,0.0,0.0,0.0,0.0,0.0,5.589094385608221e-6,6.777831839881494e-6,5.942141924362602e-6,5.612136041179693e-6,5.899076002011166e-6
t413,0.0,0.0,0.0,0.0,0.0,5.588845465845545e-6,6.777833051091999e-6,5.942180785675049e-6,5.612149949119394e-6,5.899048330725608e-6
t414,0.0,0.0,0.0,0.0,0.0,5.588384002684206e-6,6.777916637469546e-6,5.9420370599429805e-6,5.6121593024127365e-6,5.8989731415487804e-6
t415,0.0,0.0,0.0,0.0,0.0,5.5882755993688486e-6,6.778079738819333e-6,5.942051946432469e-6,5.612154954872352e-6,5.898892566826472e-6
t416,0.0,0.0,0.0,0.0,0.0,5.587907019087427e-6,6.7781816218789795e-6,5.94202720195723e-6,5.612115724050915e-6,5.898863728897268e-6
t417,0.0,0.0,0.0,0.0,0.0,5.587639161930821e-6,6.77830168136498e-6,5.941978315846519e-6,5.6121084807740215e-6,5.898796990984749e-6
t418,0.0,0.0,0.0,0.0,0.0,5.587260398187679e-6,6.778369707138793e-6,5.941891145605183e-6,5.612029356154987e-6,5.898813252760599e-6
t419,0.0,0.0,0.0,0.0,0.0,5.587094570585709e-6,6.77843701952223e-6,5.941859414734579e-6,5.612079453128836e-6,5.898706486785691e-6
t420,0.0,0.0,0.0,0.0,0.0,5.587115978130703e-6,6.778541023860787e-6,5.94180621492184e-6,5.612083851261693e-6,5.898702844625036e-6
t421,0.0,0.0,0.0,0.0,0.0,5.587260748959578e-6,6.7786063237025486e-6,5.9417932038829866e-6,5.612069064776527e-6,5.8988130486781355e-6
t422,0.0,0.0,0.0,0.0,0.0,5.587325961932967e-6,6.778801127907244e-6,5.9417784311541615e-6,5.612044367419366e-6,5.898833116879027e-6
t423,0.0,0.0,0.0,0.0,0.0,5.587359594736833e-6,6.7790240273793105e-6,5.941802325073859e-6,5.612042538523752e-6,5.8988465474877645e-6
t424,0.0,0.0,0.0,0.0,0.0,5.587376360501033e-6,6.779308930231713e-6,5.9418452606299755e-6,5.612048504473356e-6,5.898854169900875e-6
t425,0.0,0.0,0.0,0.0,0.0,5.587340679001142e-6,6.779581757257885e-6,5.941842889749969e-6,5.6120678893231065e-6,5.898870297050179e-6
t426,0.0,0.0,0.0,0.0,0.0,5.587499849867862e-6,6.779756284257762e-6,5.94186914135284e-6,5.612061448914516e-6,5.898933306576408e-6
t427,0.0,0.0,0.0,0.0,0.0,5.588018356458599e-6,6.7798873595573406e-6,5.941828237165903e-6,5.612060467183272e-6,5.898923202776887e-6
t428,0.0,0.0,0.0,0.0,0.0,5.588418991090838e-6,6.779941973152676e-6,5.941834095267373e-6,5.612070669254031e-6,5.898924942013041e-6
t429,0.0,0.0,0.0,0.0,0.0,5.5889165033328876e-6,6.779888716139365e-6,5.94195803714366e-6,5.612086601039312e-6,5.898956702090452e-6
t430,0.0,0.0,0.0,0.0,0.0,5.589442603087612e-6,6.779756073561216e-6,5.9419805459964894e-6,5.6120854186394526e-6,5.8989755968118326e-6
t431,0.0,0.0,0.0,0.0,0.0,5.589913235891926e-6,6.779409554899689e-6,5.9421298621552395e-6,5.612066704766447e-6,5.8990324269476125e-6
t432,0.0,0.0,0.0,0.0,0.0,5.5901552757647944e-6,6.779313535600137e-6,5.942183996449653e-6,5.6120836361131115e-6,5.899066550077561e-6
t433,0.0,0.0,0.0,0.0,0.0,5.590275632678714e-6,6.779169943207917e-6,5.942222136776881e-6,5.6120944862668125e-6,5.8991063417099915e-6
t434,0.0,0.0,0.0,0.0,0.0,5.590289947280397e-6,6.778937147609186e-6,5.94220546138161e-6,5.612136869588441e-6,5.8991205513067315e-6
t435,0.0,0.0,0.0,0.0,0.0,5.590241949373959e-6,6.778746969937467e-6,5.942253884875227e-6,5.612119985356672e-6,5.899183570141527e-6
t436,0.0,0.0,0.0,0.0,0.0,5.590556935033585e-6,6.7787113979809765e-6,5.94243950218034e-6,5.6119138616565545e-6,5.89941354137327e-6
t437,0.0,0.0,0.0,0.0,0.0,5.590626224821375e-6,6.778546038326459e-6,5.9424335574771495e-6,5.6119201722457805e-6,5.899399591954486e-6
t438,0.0,0.0,0.0,0.0,0.0,5.590769482220118e-6,6.778443165779439e-6,5.94245557039593e-6,5.611923497080585e-6,5.899354362093902e-6
t439,0.0,0.0,0.0,0.0,0.0,5.590898332108044e-6,6.778326996411455e-6,5.942484614212989e-6,5.611933838962302e-6,5.89925631526122e-6
t440,0.0,0.0,0.0,0.0,0.0,5.591098731583907e-6,6.778345821775345e-6,5.942055321322584e-6,5.611929493916348e-6,5.8991840584128224e-6
t441,0.0,0.0,0.0,0.0,0.0,5.591026526488159e-6,6.7782637412158965e-6,5.941961415462686e-6,5.611919145152111e-6,5.899119014187071e-6
t442,0.0,0.0,0.0,0.0,0.0,5.590978782116615e-6,6.778286676899347e-6,5.9419610255730885e-6,5.6118965719754854e-6,5.899042061127346e-6
t443,0.0,0.0,0.0,0.0,0.0,5.590915457143421e-6,6.7782902633460256e-6,5.941923498284272e-6,5.611888688029568e-6,5.898969632024848e-6
t444,0.0,0.0,0.0,0.0,0.0,5.590800073428616e-6,6.7782609182421064e-6,5.941829093762614e-6,5.611879189232054e-6,5.8989255221518624e-6
t445,0.0,0.0,0.0,0.0,0.0,5.5905506215038895e-6,6.778244211996808e-6,5.9417877735606545e-6,5.611876887130395e-6,5.898908526332772e-6
t446,0.0,0.0,0.0,0.0,0.0,5.590046722622487e-6,6.778180381271504e-6,5.94195976853756e-6,5.611862461932673e-6,5.898968290654683e-6
t447,0.0,0.0,0.0,0.0,0.0,5.5894558415950625e-6,6.778198121725669e-6,5.941899184673215e-6,5.611860117558971e-6,5.898954781033274e-6
t448,0.0,0.0,0.0,0.0,0.0,5.588956523353611e-6,6.778208988812574e-6,5.9418480418213675e-6,5.611857918278023e-6,5.898889015289955e-6
t449,0.0,0.0,0.0,0.0,0.0,5.588687743515494e-6,6.778249774137285e-6,5.941748183691708e-6,5.611869193002693e-6,5.898840978383435e-6
t450,0.0,0.0,0.0,0.0,0.0,5.588549956371551e-6,6.778254242114158e-6,5.941571119019575e-6,5.611891324889131e-6,5.898834431482571e-6
t451,0.0,0.0,0.0,0.0,0.0,5.588350785763977e-6,6.778203445282319e-6,5.94139883163429e-6,5.611872274315166e-6,5.8989091960409865e-6
t452,0.0,0.0,0.0,0.0,0.0,5.588530151688769e-6,6.778195795169133e-6,5.9414103266642136e-6,5.6119080629857425e-6,5.898853336853394e-6
t453,0.0,0.0,0.0,0.0,0.0,5.588983542155702e-6,6.77821516090231e-6,5.9411523949153375e-6,5.61191031711468e-6,5.8988313880043445e-6
t454,0.0,0.0,0.0,0.0,0.0,5.589276437522988e-6,6.77822559525945e-6,5.941155928691156e-6,5.611927128544736e-6,5.898802182738481e-6
t455,0.0,0.0,0.0,0.0,0.0,5.589447817730316e-6,6.778228254754211e-6,5.941335761998353e-6,5.611908593649341e-6,5.898788978394283e-6
t456,0.0,0.0,0.0,0.0,0.0,5.589262443385666e-6,6.778189804886765e-6,5.941428337746598e-6,5.611941533598288e-6,5.898788349679e-6
t457,0.0,0.0,0.0,0.0,0.0,5.589377792905109e-6,6.7783183650987255e-6,5.941571920194726e-6,5.611892765651834e-6,5.898814099611036e-6
t458,0.0,0.0,0.0,0.0,0.0,5.589371899137447e-6,6.778328107318782e-6,5.941649981893895e-6,5.611894014265666e-6,5.8988115250545e-6
t459,0.0,0.0,0.0,0.0,0.0,5.589134027386691e-6,6.778277163504047e-6,5.941753912604291e-6,5.611905774386004e-6,5.898825441314756e-6
t460,0.0,0.0,0.0,0.0,0.0,5.58864691764348e-6,6.778241399305411e-6,5.941802342720824e-6,5.611899917760048e-6,5.898841521642087e-6
t461,0.0,0.0,0.0,0.0,0.0,5.588051914419543e-6,6.7781633681352295e-6,5.941874896356801e-6,5.611905176090436e-6,5.898912174855375e-6
t462,0.0,0.0,0.0,0.0,0.0,5.587834368077725e-6,6.778235950893023e-6,5.941891105714321e-6,5.611912679169095e-6,5.898878990264346e-6
t463,0.0,0.0,0.0,0.0,0.0,5.587759109583123e-6,6.778366025965217e-6,5.94187454612271e-6,5.611917688144009e-6,5.898811100175912e-6
t464,0.0,0.0,0.0,0.0,0.0,5.587618326750914e-6,6.77858702139846e-6,5.9418708658240965e-6,5.611925441106299e-6,5.898716853768306e-6
t465,0.0,0.0,0.0,0.0,0.0,5.587047453536368e-6,6.778725679277247e-6,5.941684033193813e-6,5.612004839535543e-6,5.898611375607159e-6
t466,0.0,0.0,0.0,0.0,0.0,5.5870092972572805e-6,6.779057639088185e-6,5.941813528687715e-6,5.611943208947984e-6,5.898697847633639e-6
t467,0.0,0.0,0.0,0.0,0.0,5.587041544918177e-6,6.779353251384453e-6,5.941760391225223e-6,5.6119444104907094e-6,5.898677906992968e-6
t468,0.0,0.0,0.0,0.0,0.0,5.5871559339944935e-6,6.779589336527356e-6,5.9417747465857945e-6,5.6119385116485994e-6,5.898666486815006e-6
t469,0.0,0.0,0.0,0.0,0.0,5.587513904846015e-6,6.779782639438703e-6,5.941808899364951e-6,5.611940294546221e-6,5.898647796545098e-6
t470,0.0,0.0,0.0,0.0,0.0,5.58788526081413e-6,6.779883767155928e-6,5.942070739464655e-6,5.611951414400902e-6,5.8986548444130895e-6
t471,0.0,0.0,0.0,0.0,0.0,5.587847012916771e-6,6.77986760670599e-6,5.942148199090905e-6,5.611953925888322e-6,5.898744441301834e-6
t472,0.0,0.0,0.0,0.0,0.0,5.58788189587966e-6,6.7798958403057054e-6,5.941999715829132e-6,5.611966744890453e-6,5.898746709160724e-6
t473,0.0,0.0,0.0,0.0,0.0,5.5879422244437235e-6,6.77996776339638e-6,5.9421579618168395e-6,5.6118872368038295e-6,5.8988593423613846e-6
t474,0.0,0.0,0.0,0.0,0.0,5.587909040850685e-6,6.779811915987039e-6,5.9420979918082535e-6,5.61195651559631e-6,5.8988967249656175e-6
t475,0.0,0.0,0.0,0.0,0.0,5.588186677178151e-6,6.7798437796228855e-6,5.942205550533542e-6,5.61188516616605e-6,5.899084297290533e-6
t476,0.0,0.0,0.0,0.0,0.0,5.588177486867953e-6,6.779568274170946e-6,5.942081240133312e-6,5.6120052040416525e-6,5.899101523024399e-6
t477,0.0,0.0,0.0,0.0,0.0,5.588295218439455e-6,6.779459760015212e-6,5.942116574435854e-6,5.612013744306013e-6,5.899170841891885e-6
t478,0.0,0.0,0.0,0.0,0.0,5.58849926423591e-6,6.779331409557538e-6,5.942134069240122e-6,5.6119961865190204e-6,5.89923891818789e-6
t479,0.0,0.0,0.0,0.0,0.0,5.588460205130993e-6,6.7791883408903094e-6,5.942294540886504e-6,5.611988820226092e-6,5.899270254328807e-6
t480,0.0,0.0,0.0,0.0,0.0,5.588280050393688e-6,6.778884727016379e-6,5.942076948517965e-6,5.612185730996544e-6,5.899134467238362e-6
t481,0.0,0.0,0.0,0.0,0.0,5.5882810332547406e-6,6.778764683319739e-6,5.942047132343923e-6,5.612170748455024e-6,5.899188270583793e-6
t482,0.0,0.0,0.0,0.0,0.0,5.5882833545077995e-6,6.778611170977201e-6,5.941981692404227e-6,5.612171908816985e-6,5.8991933350688446e-6
t483,0.0,0.0,0.0,0.0,0.0,5.588427185931761e-6,6.778425324801143e-6,5.941986527371686e-6,5.612159668716492e-6,5.899189260523885e-6
t484,0.0,0.0,0.0,0.0,0.0,5.588599813233156e-6,6.778258250487959e-6,5.9420331651144654e-6,5.612145683415498e-6,5.899187259098692e-6
t485,0.0,0.0,0.0,0.0,0.0,5.589039238287835e-6,6.778148898904427e-6,5.942039490219418e-6,5.612175599297171e-6,5.899165831324254e-6
t486,0.0,0.0,0.0,0.0,0.0,5.589472060226551e-6,6.77806256123314e-6,5.941852198770518e-6,5.612186446431519e-6,5.8991477393099374e-6
t487,0.0,0.0,0.0,0.0,0.0,5.589536486172702e-6,6.778089011818153e-6,5.94193431545899e-6,5.612200666081821e-6,5.899072182117475e-6
t488,0.0,0.0,0.0,0.0,0.0,5.589311496761841e-6,6.778129699230101e-6,5.941997068104366e-6,5.612203449256682e-6,5.8990013436165215e-6
t489,0.0,0.0,0.0,0.0,0.0,5.589286623269633e-6,6.778227232671793e-6,5.942029141176355e-6,5.61219812374873e-6,5.8989464324726895e-6
t490,0.0,0.0,0.0,0.0,0.0,5.589547806258375e-6,6.77826725482217e-6,5.942028716600382e-6,5.612229184633623e-6,5.898887904472026e-6
t491,0.0,0.0,0.0,0.0,0.0,5.589663375273739e-6,6.778262524010194e-6,5.942000439247402e-6,5.612232752717615e-6,5.898865195867556e-6
t492,0.0,0.0,0.0,0.0,0.0,5.589700726946592e-6,6.778283858626608e-6,5.9420049567532586e-6,5.612235452272882e-6,5.898819840453289e-6
t493,0.0,0.0,0.0,0.0,0.0,5.5897772021672995e-6,6.778286421271493e-6,5.942072067222267e-6,5.612219467067564e-6,5.898775305306345e-6
t494,0.0,0.0,0.0,0.0,0.0,5.589994927980717e-6,6.778291154816321e-6,5.942017401574164e-6,5.612200470114632e-6,5.898734055345968e-6
t495,0.0,0.0,0.0,0.0,0.0,5.590136077548259e-6,6.778300892720468e-6,5.941885792087077e-6,5.612167364738948e-6,5.898679774273621e-6
t496,0.0,0.0,0.0,0.0,0.0,5.590503970479253e-6,6.778319559062787e-6,5.941823538901601e-6,5.612158559028564e-6,5.8986862670627095e-6
t497,0.0,0.0,0.0,0.0,0.0,5.59066424747814e-6,6.778283058286598e-6,5.94173317665941e-6,5.612161479593275e-6,5.898675357270413e-6
t498,0.0,0.0,0.0,0.0,0.0,5.590811878716926e-6,6.778178908954245e-6,5.941631856159084e-6,5.6121722372120575e-6,5.898662064704358e-6
t499,0.0,0.0,0.0,0.0,0.0,5.590934847935607e-6,6.778054616001474e-6,5.941512345312075e-6,5.612164692527033e-6,5.898667106453011e-6
t500,0.0,0.0,0.0,0.0,0.0,5.591061235575429e-6,6.7780168841100965e-6,5.941411557836471e-6,5.612164312174915e-6,5.898690885089801e-6
t501,0.0,0.0,0.0,0.0,0.0,5.591090742680861e-6,6.7779420128101475e-6,5.9414151805642374e-6,5.612147104181328e-6,5.898749621239939e-6
t502,0.0,0.0,0.0,0.0,0.0,5.591078462563244e-6,6.777900213752262e-6,5.941332585415113e-6,5.612132921922895e-6,5.898769307263633e-6
t503,0.0,0.0,0.0,0.0,0.0,5.590934028898866e-6,6.777760476361587e-6,5.941465616976098e-6,5.612104395733566e-6,5.898811786251291e-6
t504,0.0,0.0,0.0,0.0,0.0,5.590796627610079e-6,6.777812282574787e-6,5.941568552017374e-6,5.61213314485069e-6,5.898841615379218e-6
t505,0.0,0.0,0.0,0.0,0.0,5.5907940022240165e-6,6.777738950997563e-6,5.942069646969092e-6,5.611999058775372e-6,5.898770000533298e-6
t506,0.0,0.0,0.0,0.0,0.0,5.590820336469205e-6,6.777781724706035e-6,5.942251781469242e-6,5.61198385389877e-6,5.898823983064478e-6
t507,0.0,0.0,0.0,0.0,0.0,5.5908473478099615e-6,6.777786657855304e-6,5.942335273856899e-6,5.611947962514576e-6,5.898821718453311e-6
t508,0.0,0.0,0.0,0.0,0.0,5.5909333310771825e-6,6.77773585870235e-6,5.942331167795413e-6,5.61195394328496e-6,5.898790540812076e-6
t509,0.0,0.0,0.0,0.0,0.0,5.5909689840810454e-6,6.777654225766785e-6,5.942217551860027e-6,5.612002876325614e-6,5.898738160010865e-6
t510,0.0,0.0,0.0,0.0,0.0,5.591013027121216e-6,6.777661738766318e-6,5.942058362240466e-6,5.612060621937432e-6,5.89869145301321e-6
t511,0.0,0.0,0.0,0.0,0.0,5.5908630133065926e-6,6.777720759348255e-6,5.942178580233414e-6,5.612039316042499e-6,5.898688538299513e-6
t512,0.0,0.0,0.0,0.0,0.0,5.590792464689287e-6,6.777878424719516e-6,5.942253629929169e-6,5.612037973989486e-6,5.898614741063549e-6
t513,0.0,0.0,0.0,0.0,0.0,5.590754269174506e-6,6.777991753469334e-6,5.9422886969608635e-6,5.612021257942844e-6,5.898614487810639e-6
t514,0.0,0.0,0.0,0.0,0.0,5.590798328495038e-6,6.77806597443127e-6,5.9423168084492864e-6,5.612112078162509e-6,5.8985194564112055e-6
t515,0.0,0.0,0.0,0.0,0.0,5.590787325270276e-6,6.778180830043646e-6,5.942189613282932e-6,5.612102416719527e-6,5.898614275866658e-6
t516,0.0,0.0,0.0,0.0,0.0,5.590686738950077e-6,6.778192696258991e-6,5.942133411903816e-6,5.612112711479059e-6,5.89870230717331e-6
t517,0.0,0.0,0.0,0.0,0.0,5.5906887732097266e-6,6.778197460064735e-6,5.942036867024457e-6,5.612099362831024e-6,5.89866320635634e-6
t518,0.0,0.0,0.0,0.0,0.0,5.590716077330212e-6,6.778176759436746e-6,5.9419409760905e-6,5.612089187234904e-6,5.898614032238684e-6
t519,0.0,0.0,0.0,0.0,0.0,5.590656713881779e-6,6.778178591035221e-6,5.941810570805343e-6,5.612069768440024e-6,5.89860058034447e-6
t520,0.0,0.0,0.0,0.0,0.0,5.5906228025464834e-6,6.778232920417022e-6,5.941672619918281e-6,5.6120575898308565e-6,5.8985591624653544e-6
t521,0.0,0.0,0.0,0.0,0.0,5.590641945516424e-6,6.778218442773653e-6,5.941606385735187e-6,5.612063517083195e-6,5.8986313411275604e-6
t522,0.0,0.0,0.0,0.0,0.0,5.590760180029936e-6,6.7781525259671806e-6,5.941451698425677e-6,5.612082992758516e-6,5.8986765747746615e-6
t523,0.0,0.0,0.0,0.0,0.0,5.5908113475781615e-6,6.7780714365226774e-6,5.941333395723119e-6,5.612108314513452e-6,5.8987245142085714e-6
t524,0.0,0.0,0.0,0.0,0.0,5.5907881526117705e-6,6.778045484830356e-6,5.941286284072894e-6,5.612134623841522e-6,5.898703884645474e-6
t525,0.0,0.0,0.0,0.0,0.0,5.590735436777633e-6,6.7780643648587435e-6,5.941272508201242e-6,5.6121399143851245e-6,5.898682505632652e-6
t526,0.0,0.0,0.0,0.0,0.0,5.590714326843167e-6,6.777869022338634e-6,5.941598473995236e-6,5.612142879561706e-6,5.898770522451275e-6
