,Captured CO2 Compressed,Captured CO2 Compressed,Captured CO2 Compressed,Captured CO2 Compressed,Captured CO2 Compressed,Captured CO2 Compressed,Captured CO2 Compressed,Captured CO2 Compressed,Captured CO2 Compressed,Captured CO2 Compressed
t157,2.0114775048916824,148.55804633174586,0.039675319414245985,0.0751256656221836,13.195735181470312,2.528382861818911,228.45816991523856,241.49618387839624,0.05837545741339005,14.163798825103132
t158,2.0114727346249492,148.5580447164091,0.039674527303581106,0.07512624096777025,13.195741450749914,2.5283837799077693,228.4581690903846,241.4961802336586,0.0583757641109566,14.163799132007325
t159,2.0114721675581655,148.55804305027442,0.0396734872135818,0.07512698983775261,13.195739962286073,2.528387363549566,228.45816742094604,241.49617849163224,0.05837573154395896,14.163798924101624
t160,2.011474178135598,148.55804058225976,0.039672869467253055,0.07512730425464978,13.19573834898221,2.5283909191739227,228.45816530003592,241.496179648359,0.05837584323100808,14.163799927362499
t161,2.0114719646501125,148.55803939959227,0.03967295499281461,0.07512685407933078,13.195738088544486,2.528399285494333,228.458165261185,241.49617860169897,0.058375187540688864,14.163797461906682
t162,2.0114499493552365,148.55801715181025,0.03966917942546086,0.07511162788964872,13.195703597961977,2.52840613520347,228.4581674897885,241.49617605385833,0.05837428138742724,14.163797610025734
t163,2.011469419092478,148.55803662206358,0.039669677864443594,0.07512636664143679,13.195724147773495,2.528409067565707,228.45816715239036,241.4961759188961,0.058374422106696994,14.163797893969347
t164,2.011472770131773,148.55803520840735,0.03967052119367253,0.07512743602603517,13.19572453160592,2.5284102275748284,228.4581641991938,241.49617713002638,0.058374495971245416,14.163797946894096
t165,2.0114811578028657,148.55804680951044,0.039675849833638234,0.0751391706660604,13.195729863769628,2.5284113713388585,228.4581617180932,241.49618742392974,0.05837490433351086,14.1637993540464
t166,2.0114865243607007,148.55804988551657,0.039717920108775874,0.0751427227046829,13.195731175248087,2.528422687021102,228.45817095754356,241.49619108512752,0.0583747174986688,14.163797604668092
t167,2.011555360932895,148.55812558958849,0.03974240045731973,0.07519363566661418,13.195803995558494,2.528421780522814,228.4582534073355,241.49626228139658,0.05837764107687051,14.163799380612824
t168,2.011558136861769,148.55813054234335,0.03973889974438677,0.07519634955918612,13.195804108978463,2.528425456065329,228.45825287578316,241.49626509664097,0.058377923004113895,14.16379949429912
t169,2.0115456188753376,148.55811876416095,0.03976716106840572,0.07518918341277724,13.195803595632176,2.5285047407867776,228.4582320987896,241.49625278580547,0.058378956044784235,14.163797522278198
t170,2.0115412576952174,148.55811349469346,0.03976597158533455,0.07518814896863706,13.195798811499222,2.5285173370365297,228.4582258396555,241.49625031996385,0.058378144353293075,14.163797668729869
t171,2.01154038064286,148.55811606051557,0.03977368920161585,0.07518843745408313,13.195801781018265,2.5285041597117033,228.45822498957992,241.49625080064837,0.058378633178608835,14.163796069771683
t172,2.0115397663500745,148.55811489512024,0.03976557061840518,0.07518788839662502,13.195802042216785,2.528501307251585,228.45822475312258,241.4962502020729,0.05837855912116637,14.163796551139239
t173,2.0115449725101855,148.5581183745375,0.03972563619598427,0.07518913594459256,13.195805288542605,2.528503247872477,228.45822614203175,241.4962531440846,0.05837858592045588,14.163796049182125
t174,2.011550691149723,148.5581205255835,0.039687559359307484,0.07519081130735636,13.195807100046517,2.5285089973596313,228.45822694911521,241.4962570590318,0.05837833893353492,14.163795592459323
t175,2.011548654990431,148.55812014228653,0.039687125849171584,0.07519026159866143,13.195807422821341,2.5285143341685274,228.45822945456192,241.49625587637087,0.05837752782746667,14.163796572431783
t176,2.0115492503469463,148.55812526994876,0.03968856322875843,0.07519072258511966,13.195808564499583,2.528462246951015,228.45823883219273,241.49625767101844,0.05837820478115195,14.1637962512834
t177,2.011546070983714,148.55812892317482,0.03964354696458519,0.0751912608559702,13.195807930995695,2.528462078213545,228.45818015116274,241.49625481691757,0.058379055717968684,14.16379841538385
t178,2.011547314300115,148.5581327086225,0.03963913890925517,0.07519278464077755,13.19580583495,2.52847686216609,228.45817993486517,241.4962555352907,0.05837964738371481,14.163799195919715
t179,2.0115480596208406,148.5581359016863,0.03968149914624311,0.0751903689823751,13.195806364758615,2.5284747686037994,228.4581793170841,241.49625546706622,0.05837983703339963,14.16380048071112
t180,2.0115467957600415,148.55813694864054,0.039680551134942524,0.0751884526257672,13.19580738398902,2.5284668602934035,228.45817765080199,241.49625388928592,0.05837939531657245,14.163802622700342
t181,2.011549886487806,148.55814398776073,0.03968321865116499,0.07519088491142402,13.195814409894114,2.5284494670275994,228.45818179619795,241.49625729122417,0.058380333703998505,14.163801421511414
t182,2.0115500152613626,148.55813969672917,0.039682135397341396,0.075190893016169,13.195812784375407,2.5284539144435945,228.45818114934232,241.4962571064395,0.05837974559646098,14.163801802451573
t183,2.0115497693458857,148.55813444901509,0.03968054102468682,0.07519029795832993,13.195810588433822,2.5284595153212397,228.4581820883796,241.49625705702178,0.05837891152813646,14.163800570487794
t184,2.011549299087694,148.55812970841518,0.0396815480174804,0.07518967144548663,13.195809805732585,2.528459847598667,228.45819033451562,241.49625689631188,0.05837815583371482,14.163799334179481
t185,2.011549634401215,148.5581243269156,0.039684852103957335,0.07518865177508904,13.1958068422856,2.52846358463676,228.45818193299007,241.49625706155888,0.05837796801751588,14.163798833915196
t186,2.0115535504759077,148.55812519130743,0.03968797940364558,0.07518939317124279,13.195810776928441,2.528454221856946,228.45818133859018,241.4962578294386,0.058377603782803114,14.163796562541918
t187,2.011553038571632,148.55812245463477,0.03968686630611547,0.07519039228266164,13.195809071644016,2.528455576330606,228.45818226650442,241.49625533270728,0.05837695978775995,14.163797299584179
t188,2.0115509496339636,148.5581198698109,0.03968574743853548,0.07518807042287953,13.195806489482639,2.5284619998640165,228.45819927989808,241.49625453130434,0.05837613721773017,14.163796725381971
t189,2.011549249868644,148.55811788523292,0.03968416999851834,0.07518814666928843,13.195803547407534,2.5284709177207296,228.45818219052276,241.49625693834116,0.05837619940731924,14.163796154474191
t190,2.011548697728197,148.55811390363095,0.03968421246724652,0.07518801130192292,13.195800290824938,2.528485748412493,228.458178968733,241.49625692704146,0.0583757824657597,14.163796752790399
t191,2.0115502730272334,148.55811599866874,0.03972350739633162,0.0751892096026265,13.195801586904903,2.5284791028746736,228.45824182902055,241.49626145078622,0.05837638829769174,14.163795544071505
t192,2.011549871194987,148.55811040884979,0.03968287702369107,0.0751896318580341,13.195796829853352,2.5285424145403965,228.45823624908053,241.4962616132313,0.05837558897275931,14.163795574594772
t193,2.011552083478896,148.55810581992267,0.039680645315445885,0.07518977051490491,13.195793792481277,2.52855672246899,228.45823266966804,241.4962612649215,0.058374793129387224,14.163794460087006
t194,2.011551516557506,148.55810295194914,0.039680130529699625,0.07519021560498663,13.195793185852258,2.5285595005766086,228.45823221187206,241.496261021347,0.058374107999179387,14.163793786017887
t195,2.0115508088858354,148.55810108744996,0.03968052104440245,0.07519034569563214,13.195793035035217,2.5285610659467497,228.4582318184209,241.49626093022417,0.0583737926299476,14.163794520025826
t196,2.011551757405251,148.55810464956073,0.03968388778744193,0.07519130367780323,13.195795606178265,2.528552970651002,228.45823081387005,241.49626214032708,0.05837393454714992,14.163792794749552
t197,2.011552431906295,148.5581047392457,0.03968523299971297,0.07519234842561096,13.195795322556831,2.5285554102998393,228.45822801580192,241.49626231074467,0.05837419924712654,14.163793595231907
t198,2.011550750020277,148.55810759936338,0.03968612078997342,0.07519498933874927,13.195796381142529,2.5285588944883184,228.45822594469047,241.49625961428907,0.05837376649896515,14.163793419623575
t199,2.011553965214755,148.5581128627534,0.03967887993061295,0.07514301695213352,13.195798331670373,2.5285586309825034,228.45822661797789,241.4962611986481,0.05837385123650547,14.163793666983516
t200,2.0115505615763,148.558112761037,0.03963570819546948,0.07515963595439921,13.195797022393483,2.528513721708394,228.4581746145883,241.49625868541304,0.058374602418362086,14.163795596674708
t201,2.0115498446087106,148.5581230949551,0.03963847744534209,0.07519358854069885,13.195803516843075,2.5284896119161897,228.45817356809954,241.4962595168086,0.05837618661689269,14.163795655875356
t202,2.01154811664201,148.55812762981407,0.03963491285150489,0.07514427312098718,13.195803886736037,2.528482532468689,228.45817193503555,241.4962591613593,0.0583767869446855,14.163797254194222
t203,2.0115481168762357,148.5581314224252,0.0396789583208896,0.0751440889864334,13.195806094416437,2.5284753961451845,228.45817428357526,241.49625990565005,0.05837675629418197,14.163798154809534
t204,2.011547275527023,148.55813266746213,0.03968051246935733,0.07514406570401094,13.195804956573705,2.5284800227920656,228.45817413431166,241.49625979604423,0.05837660232609525,14.163798093420477
t205,2.0115468748189897,148.55813242119194,0.039680637536882495,0.0751436302082209,13.195803974934403,2.528479865771979,228.4581754781506,241.49625910601904,0.05837655601339996,14.163798943467746
t206,2.0115472225372857,148.55813354849815,0.03968466364254945,0.07514370369565623,13.195806130798562,2.528466307328069,228.45817611149013,241.49625899828368,0.05837680695303436,14.163797295203592
t207,2.011547746854368,148.55812844112666,0.03968866328590482,0.07519268649079491,13.19580445925768,2.5284694330328543,228.45817622084417,241.4962582190301,0.05837668578627602,14.163797265335525
t208,2.011548539941503,148.55812482805797,0.039690078313988686,0.07519033921216808,13.195805050030398,2.528471506675625,228.45817719109124,241.4962596600602,0.058376181203956885,14.163795806078332
t209,2.011548749517383,148.55812140718902,0.03969210051538656,0.07518893359283466,13.195801190972988,2.5284741242215487,228.45818031555882,241.49626000620097,0.05837558478538475,14.163794372971857
t210,2.0115501147729584,148.5581163975146,0.03968916470526855,0.0751861847085307,13.195803051577633,2.528481016443863,228.45818938261252,241.4962577199333,0.05837445574863014,14.163794559732354
t211,2.0115512290618165,148.55811946272502,0.039690507709591004,0.07518623042841681,13.195806510495187,2.528477745571478,228.4581949758893,241.49625757407685,0.05837432974768853,14.163793010407092
t212,2.01154967177339,148.55811819894112,0.03968836844986616,0.07518487899547022,13.195805389763796,2.5284783872279855,228.4582031187495,241.4962572259267,0.05837407572411565,14.163794005820053
t213,2.0115479060727526,148.55811670854126,0.03968998403901376,0.07518546413109548,13.1958025410073,2.5284843235599586,228.45820312709742,241.4962581698311,0.058374078064366584,14.163793423250702
t214,2.011550528513969,148.55811513387664,0.039689217014174175,0.07518623566109028,13.195801692836298,2.528491781151631,228.45817551208935,241.4962583117474,0.05837408367054061,14.163793194557666
t215,2.0115511869082545,148.5581149436518,0.03972600273715912,0.075186338071039,13.195801661039873,2.528487216737121,228.45818347711094,241.49625789492202,0.05837428433164958,14.163795090176626
t216,2.0115522267678765,148.5581171190867,0.03972650437318951,0.07518785785620623,13.195803395029639,2.52847965175752,228.45824301226793,241.4962596873563,0.05837426224477487,14.163793552299298
t217,2.0115516714302384,148.55811322317692,0.03972288031721186,0.07518866943434196,13.195800211821417,2.5284850138942554,228.4582343166884,241.4962591777963,0.05837395677880155,14.163794079970737
t218,2.0115500323274125,148.55810972392047,0.03972210900888622,0.07518867526366467,13.195796798456552,2.5284929596525334,228.45823028445827,241.49625971983656,0.05837355960404633,14.163793107045015
t219,2.01154747315095,148.55810654195696,0.039723760454923346,0.0751883426219832,13.19579387891931,2.5284985978721224,228.45822781630392,241.49625933662426,0.058372759892882084,14.163792141365816
t220,2.0115477504439094,148.5581071912748,0.039765027206274874,0.07518837441447955,13.195794808264628,2.528492800233301,228.45822727607938,241.4962595205727,0.05837313267855073,14.163793344581146
t221,2.011550716099031,148.55811342726113,0.03977702851010465,0.07518897399895927,13.195799322611474,2.528481832583784,228.45823096626452,241.49626068049577,0.05837364351574822,14.16379204213442
t222,2.0115529164139705,148.55811775667885,0.03978015949753116,0.07518958160492317,13.195801639279585,2.52847753381512,228.45823187628534,241.49626242629995,0.05837424720592635,14.163793311303213
t223,2.0115537528005047,148.55811797570794,0.03977696276174616,0.07518885253127056,13.195801869764985,2.528483156487018,228.45823176906137,241.4962628521706,0.0583744288877423,14.163793598815465
t224,2.011549973848195,148.55811483475367,0.03972497740814012,0.07518571978351163,13.19580036959737,2.528492098428907,228.4581788249925,241.49626072172515,0.058374650155343606,14.163794108767428
t225,2.0115497495805816,148.55811563794703,0.03972145432770436,0.07518617823265572,13.195800050904516,2.5284959582392696,228.458173286476,241.4962612853334,0.058375474487692675,14.163796502299556
t226,2.011553537147781,148.5581215141121,0.039764022669982246,0.07518797879035619,13.19580274144069,2.5284974827212507,228.45817416803337,241.49626473903723,0.05837641427713879,14.163795953862296
t227,2.0115402019478625,148.55810638505002,0.03976573053891248,0.07517941944435076,13.195790635468887,2.5285124525467872,228.45816500295274,241.49625110946957,0.05837513138290391,14.163797082100755
t228,2.0115463931432673,148.55811078374165,0.0397598084597254,0.07518352464813532,13.195794546752074,2.528520874599198,228.45816658107745,241.49625837568726,0.05837523086511909,14.16379671080822
t229,2.0115494980776836,148.55811158651545,0.0397582590517966,0.07518324553895327,13.195797286844632,2.528528633111322,228.45816998264675,241.49625874169135,0.058374548649845225,14.163795815450056
t230,2.0115472480430543,148.55810697012066,0.039758399101886395,0.07517955639179401,13.195794825039334,2.5285340234346,228.45816945818643,241.4962568523145,0.058373876803176614,14.163796138520855
t231,2.011546936533842,148.55810984590667,0.0397620447501049,0.07517841138849671,13.195801764085422,2.5285168641054483,228.4581702359899,241.49625881988374,0.058374071593599704,14.16379382887709
t232,2.011548524361951,148.5581110314572,0.03976376507032981,0.07517847054046835,13.19580405817822,2.528513684205873,228.45817148609652,241.49625823343314,0.0583738335870477,14.163794022553612
t233,2.0115486436193106,148.5581115760412,0.0397614330374945,0.07517803182394361,13.195805413299531,2.528503688487842,228.45817305112098,241.496257122387,0.05837327600398743,14.163792910551182
t234,2.01154957312121,148.55810995432677,0.03971769338976705,0.07517547632635099,13.195807259812401,2.528495315267659,228.4581742658868,241.4962564013096,0.058372529181754576,14.163792321925571
t235,2.011546792161059,148.55810910448423,0.03971043936723093,0.07516576714805312,13.19580792263305,2.528503300679872,228.45817615013328,241.49620117658017,0.05837002737295907,14.163792657892532
t236,2.0115527713995314,148.55811031726503,0.039753194935348575,0.0751660875656652,13.195813285803844,2.528504582675256,228.45822335350982,241.49620721441372,0.058369368833968135,14.163790950773837
t237,2.0115487954276743,148.55810577849294,0.03975837521456956,0.07516863421363451,13.195805151027402,2.528529685421353,228.45817406403842,241.49620259154582,0.0583687731104102,14.163791249500306
t238,2.0115530820936103,148.55809816147456,0.03975090208852196,0.07517113893845685,13.195800820982635,2.5285674998179974,228.45816522114555,241.4962081427904,0.0583670599786166,14.1637904844773
t239,2.011550317945207,148.55809198275008,0.039750583226377575,0.07517877166565079,13.195795945078558,2.5286125646915107,228.45820217736565,241.49625531512586,0.05836714197550191,14.1637896158691
t240,2.011550254132881,148.55809117992402,0.03974915961329107,0.07518272513374061,13.19579701750008,2.528620430384671,228.45821788818466,241.4962652154074,0.05836733934158276,14.163790593443025
t241,2.0115517073626514,148.55808740876648,0.03975110187133151,0.07518432208903782,13.195802540276851,2.5286320275428706,228.45821805798693,241.49627428390818,0.05836733741143358,14.163788407562409
t242,2.0115495361076436,148.5580850862553,0.03975110055194518,0.07518329738653692,13.195802767411857,2.5286288278221196,228.45821354979918,241.4962724905864,0.05836776759134204,14.163789807164457
t243,2.011548321874674,148.558086423064,0.039753072308855615,0.07518367489085333,13.195805073450465,2.5286208145755973,228.45821562391754,241.4962711329089,0.05836823426470266,14.163789968726771
t244,2.0115482021049536,148.55808867290537,0.03975486905342002,0.07518412498611309,13.195806793606659,2.5286135611103506,228.45821610697442,241.4962709249962,0.058368692841497594,14.163790120657263
t245,2.0115491626448687,148.5580900200685,0.03975525228515357,0.07518389832839138,13.195809338281967,2.5286022373127475,228.45821585866238,241.49627076497592,0.0583692735530528,14.163791731082013
t246,2.0115523620017,148.55809549507964,0.03975805927411679,0.07518377932176667,13.195815437729987,2.528586288812773,228.45821619538583,241.49627319979086,0.058370059552880445,14.163790497286914
t247,2.011549826285109,148.5580965632022,0.03975747430584188,0.07518268905831936,13.195815279063064,2.5285823542398265,228.45821606063797,241.49627118048224,0.05836967944883666,14.163791535244545
t248,2.0115504461683718,148.55809917445555,0.03975341387698635,0.07517119936922743,13.195817629388563,2.528579573583278,228.4582208357289,241.4962029415937,0.05836905025112573,14.163791925491221
t249,2.011550478392156,148.55809902916755,0.03974938401739534,0.07516987688298282,13.19581797714774,2.5285875998545913,228.4582235705406,241.49620798753529,0.058368094551508876,14.163792001070918
t250,2.0115560869496236,148.55809669597727,0.03974796545367516,0.07517179422140402,13.195819469540865,2.528580417347258,228.4581602553742,241.49621752278986,0.05836676316138812,14.16379228463611
t251,2.0115642843495993,148.55809890934322,0.03969447973511145,0.0751706420836096,13.195821404070385,2.5285755070199296,228.45815598581748,241.4962278243667,0.05836639923165528,14.163789542355966
t252,2.0115647218557524,148.55809734313726,0.03969157879179193,0.07517059119121189,13.195821182730299,2.5285680770041643,228.45815642934767,241.49623006007187,0.05836620639622241,14.163790467508026
t253,2.011564952707278,148.55809751982522,0.03969492243126436,0.07517180661207232,13.195819998343769,2.528559873330463,228.45815768856738,241.49622976072118,0.058366244283216975,14.163790521469066
t254,2.011559205967331,148.55809690186052,0.039747161723261225,0.07517391342875739,13.195819866485008,2.5285512255282026,228.4581563966296,241.49622484029882,0.058366939579674655,14.163790559355476
t255,2.011553542185102,148.55809190352772,0.039752806737427315,0.0751729965314989,13.195820642805732,2.52854882580013,228.45815588015344,241.49621914589127,0.05836636382146461,14.163791289083425
t256,2.011550031037245,148.55809374017443,0.039754625035474625,0.07517269480832357,13.195821236403235,2.528535120196432,228.4581670121854,241.49621571866243,0.05836681289165417,14.16378930020202
t257,2.0115501582845976,148.55809542843755,0.03969905358310662,0.07517605341813678,13.195821549145824,2.5285373916221268,228.45816686954052,241.49621471413505,0.05836630374730592,14.16378979965148
t258,2.0115515057460334,148.5580962951588,0.039659041728513485,0.07517791109607418,13.195822746539932,2.5285451573695976,228.45815823036082,241.4962152011758,0.05836509571310371,14.163789111291502
t259,2.011553356140998,148.55809545290006,0.03965583021493985,0.07513337878531025,13.195824339223947,2.5285522037374983,228.4581612165759,241.49621471046098,0.058363808247302834,14.163788887458955
t260,2.0115521974756914,148.55809371212047,0.03965718502784748,0.07513349060374994,13.195821998350302,2.5285535238046823,228.4581627892574,241.49621405252975,0.0583637017006785,14.16379001640175
t261,2.0115512604298136,148.55809430886296,0.03970318599222385,0.0751733419994849,13.195825131876296,2.528553195388468,228.45816111118666,241.49621234582332,0.05836328130990443,14.163787680955569
t262,2.011548612007824,148.55809155339844,0.039702057269772544,0.07517735030736929,13.195822720703772,2.528558718438823,228.45815943844246,241.49621443726764,0.05836371707430199,14.163788804696459
t263,2.0115490834274716,148.55808987539027,0.039750943860645704,0.0751786439671666,13.195822364584595,2.5285666276287566,228.4582191200483,241.49621568632313,0.058363676970047206,14.163788277683055
t264,2.0115489353991034,148.55808891833854,0.03975423424682674,0.0751783921833066,13.195821970899063,2.528569904105296,228.45821862848504,241.49621492725714,0.05836330216187705,14.163787782753158
t265,2.0115433673403103,148.55808375355025,0.03975175483690018,0.07517542051940189,13.195822028889143,2.528573248369616,228.45820866759897,241.49621128195855,0.05836301172502985,14.163788356987746
t266,2.011544557656232,148.55808478610805,0.03975421297940632,0.07517430127600871,13.19582245534815,2.5285665024072412,228.4582089239469,241.49621056185902,0.05836348716709064,14.163786450507752
t267,2.0115439340046715,148.55808235242833,0.039754383294118276,0.07517383757861382,13.195824023703139,2.5285646823290926,228.45821009930063,241.49620898467967,0.058363757942341325,14.163787860078608
t268,2.0115433495859234,148.55808074031344,0.03975527044754949,0.07517350251126209,13.195824427463329,2.52856166559158,228.45820847597037,241.49620847533478,0.05836420323798919,14.163788100726508
t269,2.0115432597262015,148.55807937702258,0.039754865322033414,0.07517374659337424,13.19582743635609,2.528561065547136,228.45820386137882,241.49622490732682,0.05836444538113731,14.16378839447945
t270,2.011542705230969,148.5580780865791,0.03975354324518684,0.07517860040957297,13.195827210497699,2.528560151626959,228.45820000707664,241.49625946834394,0.05836538555014551,14.163790141923906
t271,2.011544555167273,148.5580828023484,0.03975204647345888,0.07517472983297922,13.195829836119827,2.5285625515088292,228.45820048455752,241.49622655542365,0.058365468354064,14.16378870505418
t272,2.0115453002081805,148.5580867052676,0.03975146821075397,0.07517454611602747,13.195832771048506,2.528560875374573,228.45820660493314,241.4962092978128,0.058366342754093754,14.163790851141345
t273,2.011548442368582,148.5580941841638,0.039750759044374834,0.0751769645516612,13.195836740806914,2.528555619094137,228.45821135175783,241.49621111258168,0.05836595661525118,14.163791876033562
t274,2.0115496534539274,148.55809608650085,0.039748720875163276,0.07517313185186891,13.19584047578953,2.528556438377505,228.45815612834514,241.49620838379315,0.058364692789931324,14.163792085850066
t275,2.0115497677648637,148.55809418575092,0.0396800179389825,0.07513361353903437,13.195838676124986,2.5285641806019385,228.45814265119535,241.49621018219693,0.05836451621808858,14.163792513404282
t276,2.011551176090274,148.55809655804592,0.03969180098813738,0.07514214958672234,13.195840497265065,2.5285660279900815,228.4581404240278,241.49621202932192,0.05836329344529206,14.163790367129815
t277,2.0115515294474684,148.5580946268368,0.03969105902627522,0.07514314191649045,13.195840904402266,2.528567685471715,228.4581383953334,241.49621099752662,0.058363025775448794,14.163791541213245
t278,2.0115493473156345,148.5580932547381,0.039676465568525644,0.075134999395544,13.19583968885893,2.5285683917404755,228.45813610683976,241.4962085129043,0.0583627646993222,14.163791408487146
t279,2.011547625583985,148.55809185630946,0.03967645510190167,0.0751352750662771,13.195839277980017,2.5285645295845405,228.45813624379022,241.49620588358735,0.05836297272588286,14.163791316865225
t280,2.0115454426554784,148.55808837264914,0.03967711795413693,0.07513482158398045,13.195838662013081,2.5285577303495934,228.45814507212765,241.4962019438685,0.05836328615484822,14.163792129746342
t281,2.011546335965814,148.55809189529796,0.039655378915419814,0.07511791481682173,13.195840776676379,2.5285557396895086,228.45814021155306,241.49620089106045,0.05836360818488848,14.16378965706401
t282,2.0115477400381327,148.5580932612428,0.039659038166981825,0.07511870692323913,13.195842670173837,2.528557557901065,228.45814134109494,241.49620170611988,0.058363412151384665,14.163790148957734
t283,2.01154705376973,148.55809179346812,0.03965990314732585,0.07511846841808613,13.195842686278466,2.5285656211268246,228.45813941657835,241.49619918366508,0.058362912004729595,14.16378969524619
t284,2.011546637535311,148.55809009213158,0.03965978158838353,0.07511835103074294,13.195841901139781,2.528568554901207,228.4581427017546,241.49619846936199,0.05836244904326026,14.163789384652366
t285,2.011544836344535,148.55808622003968,0.03965805588493832,0.07511751666265554,13.19583945098051,2.528568741025533,228.45813763903467,241.4961978870941,0.058362141594999514,14.16379026301281
t286,2.0115471426421183,148.5580883313329,0.03965584478525076,0.0751165357042396,13.195841057118688,2.5285725247238573,228.45813368139545,241.49619970626208,0.058361942333185673,14.163788133391407
t287,2.0115459317396587,148.55808135851626,0.039654759933535164,0.07511539779439975,13.195840646578146,2.5285777540412857,228.4581395409773,241.49619719320455,0.05836129736145342,14.163788733682527
t288,2.0115459037841674,148.55807871244997,0.03965414582945254,0.07511496236318496,13.195840155010496,2.5285837067718315,228.45812975153467,241.49618698494163,0.05836087847624241,14.163788186996474
t289,2.0115411331622965,148.55806962638948,0.03967978719648848,0.07513098924616286,13.195834327780275,2.52858713565475,228.45818579978277,241.49626577748745,0.0583616830900889,14.163787679643516
t290,2.0115386623884097,148.55806444756408,0.039677460817337806,0.0751297385646552,13.195830837338509,2.528596329744303,228.45818353667838,241.4962667371221,0.05836128441122671,14.163788396925813
t291,2.0115380339895137,148.55806679945368,0.03967815542462449,0.07512926152971128,13.195829720167119,2.528594988591533,228.45818224046812,241.49626794714655,0.0583618021257004,14.16378645910599
t292,2.0115375377751175,148.55806695978467,0.03968973573146432,0.07513750108077102,13.195827525732332,2.5286369164007816,228.4581817962236,241.49626750333155,0.058361401135539615,14.163787277191147
t293,2.0115373777691015,148.55806817898016,0.0396926394307473,0.0751383353453776,13.195827449096853,2.5286297648016447,228.45818223476647,241.49626761543243,0.058361434484677864,14.16378712060739
t294,2.01153780964567,148.5580700172791,0.03969634091834657,0.07517675277022462,13.19582877832492,2.5286191513118124,228.4581857911748,241.49626825406366,0.0583627348480735,14.16378718067971
t295,2.011536797752692,148.55807275880602,0.039682164076239014,0.07512851711317581,13.195828407323495,2.5286069272925618,228.45818854101677,241.4962663772708,0.05836300335532408,14.163788726402395
t296,2.0115384481420877,148.5580800685711,0.039654059016300654,0.0751105214291676,13.195830264764634,2.52859808127818,228.45819403293547,241.4962564167502,0.05836405443546895,14.163788092164951
t297,2.011539580004953,148.55808576365365,0.039650782077235235,0.07511334609574455,13.195827334220747,2.5285891320610387,228.4582011729021,241.4962052618239,0.05836510389705508,14.163790677393195
t298,2.011540967705463,148.55809244777083,0.03965102926692608,0.07511446901315522,13.19582940510314,2.5285800402718723,228.4582069674686,241.496205539668,0.05836618675353165,14.163791422164882
t299,2.0115421078119224,148.5580941289187,0.03965256320233298,0.07511399694264191,13.195830335347827,2.5285727559468736,228.4582099107151,241.496206956502,0.05836613697305761,14.163791313277098
t300,2.0115414260240554,148.5580891590975,0.039679378319691816,0.07512901873514964,13.19582785253024,2.5285705257399336,228.45820897291605,241.49620545119774,0.05836593079270929,14.16379264284691
t301,2.011542888646911,148.55808752701327,0.03968423870049808,0.07513075911356769,13.195827673617876,2.528574831916668,228.4582113994412,241.49620762564854,0.058366365383070835,14.163790747776641
t302,2.0115421276640104,148.55808498079605,0.039680002393477236,0.07512872264839195,13.195826140980376,2.528575299611334,228.45820995000105,241.49620730618736,0.05836613442137048,14.16379160655986
t303,2.0115408437779605,148.5580827296648,0.039678861370856286,0.07512809029590213,13.195825042537622,2.5285716512991403,228.45820937632166,241.49620806637125,0.05836548611610494,14.163790908368929
t304,2.0115399794497875,148.55808062089673,0.03965260225841176,0.07512731036057227,13.19582460939503,2.5285733306178186,228.45820889037597,241.4962053607051,0.05836533253931679,14.163789592903418
t305,2.011538234643438,148.55807870599932,0.03965175579942306,0.07512778681927357,13.195822064989764,2.528576595393418,228.45820709367177,241.4962043944424,0.05836479682164361,14.163789765172721
t306,2.0115426515893366,148.5580837099898,0.03965476065984381,0.07517329448357825,13.195827376828921,2.5285850944387223,228.45820764473297,241.496208495365,0.058364953060893315,14.163787253759004
t307,2.011543096193633,148.55808279780422,0.03965279020167063,0.07517420647697766,13.195829405852232,2.528589872139844,228.45821044689225,241.4962083697451,0.05836502973779291,14.163788608487645
t308,2.011542920262289,148.55808222052642,0.03965269468747677,0.07517407838700126,13.195830433789828,2.5285893970358715,228.45821010698015,241.4962066290733,0.058365200348626044,14.163789057528057
t309,2.011541615778406,148.5580824920563,0.039695122281592846,0.07517603384199009,13.195831562222823,2.528586752674434,228.45820687403923,241.4962065336668,0.058366131164326096,14.16378971405265
t310,2.01154177503006,148.55808040863107,0.0397498200804062,0.07517684607965211,13.195831338866915,2.528584727357026,228.4582042523251,241.49620853143173,0.058367021578707226,14.163791483667538
t311,2.0115404446321286,148.55807740421093,0.03974814862442164,0.07518298779013215,13.195829738577835,2.528586856049524,228.45819566578007,241.49626686044033,0.058368321065600366,14.163790116297255
t312,2.0115407811116888,148.55807689573226,0.039749006572349324,0.07518373696314667,13.195827636153629,2.5285898095269057,228.45819471214952,241.49626794315006,0.05836856505626518,14.16379120738644
t313,2.0115400922447737,148.5580760560544,0.03975092885409294,0.0751832978340938,13.195827654136695,2.5285863727247073,228.4581957875837,241.49626821860974,0.05836850309394656,14.163790934887754
t314,2.0115388685135276,148.55807464887536,0.03975177838325106,0.07518237778460418,13.195826623622791,2.528580038895693,228.45819611300956,241.4962687161063,0.05836828262862485,14.1637906141407
t315,2.0115384562847174,148.55807351418883,0.03975184167113128,0.07518214014926244,13.19582606082549,2.528583599297232,228.4581954852729,241.4962687198385,0.058368320480539485,14.163791792751999
