Voll,Demand_Segment,Cost_of_Demand_Curtailment_p_MWh,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_H2_MW_z1
,,,,,,,1939,808.8652000000001
,,,,,,,1940,594.2442
,,,,,,,1941,430.0296
,,,,,,,1942,323.70360000000005
,,,,,,,1943,191.78060000000002
,,,,,,,1944,108.6888
,,,,,,,1945,73.24680000000001
,,,,,,,1946,53.55680000000001
,,,,,,,1947,75.6096
,,,,,,,1948,175.6348
,,,,,,,1949,378.4418
,,,,,,,1950,608.0272
,,,,,,,1951,752.1580000000001
,,,,,,,1952,862.0282000000001
,,,,,,,1953,908.4966000000001
,,,,,,,1954,869.1166000000001
,,,,,,,1955,864.3910000000001
,,,,,,,1956,896.2888000000002
,,,,,,,1957,952.2084000000001
,,,,,,,1958,988.8318
,,,,,,,1959,1069.5608
,,,,,,,1960,1135.3254
,,,,,,,1961,1103.8214
,,,,,,,1962,1037.663
,,,,,,,1963,854.546
,,,,,,,1964,627.7172
,,,,,,,1965,454.0514
,,,,,,,1966,341.8184
,,,,,,,1967,202.80700000000002
,,,,,,,1968,114.59580000000001
,,,,,,,1969,112.6268
,,,,,,,1970,79.5476
,,,,,,,1971,77.18480000000001
,,,,,,,1972,107.90120000000002
,,,,,,,1973,200.4442
,,,,,,,1974,329.2168
,,,,,,,1975,499.73220000000003
,,,,,,,1976,678.9112
,,,,,,,1977,860.4530000000001
,,,,,,,1978,952.996
,,,,,,,1979,983.7124000000001
,,,,,,,1980,1028.9994
,,,,,,,1981,1093.1888000000001
,,,,,,,1982,1141.2324
,,,,,,,1983,1197.152
,,,,,,,1984,1228.2622000000001
,,,,,,,1985,1167.2232000000001
,,,,,,,1986,1055.7778
,,,,,,,1987,877.3864000000001
,,,,,,,1988,682.0616000000001
,,,,,,,1989,520.6036
,,,,,,,1990,406.40160000000003
,,,,,,,1991,283.536
,,,,,,,1992,183.51080000000002
,,,,,,,1993,113.4144
,,,,,,,1994,146.09980000000002
,,,,,,,1995,53.55680000000001
,,,,,,,1996,83.4856
,,,,,,,1997,155.94480000000001
,,,,,,,1998,255.97000000000003
,,,,,,,1999,391.0434
,,,,,,,2000,553.6828
,,,,,,,2001,723.4106
,,,,,,,2002,930.9432
,,,,,,,2003,1063.6538
,,,,,,,2004,1090.826
,,,,,,,2005,1086.1004
,,,,,,,2006,1053.415
,,,,,,,2007,1030.9684
,,,,,,,2008,986.0752
,,,,,,,2009,938.4254
,,,,,,,2010,841.1568
,,,,,,,2011,723.4106
,,,,,,,2012,578.4922
,,,,,,,2013,461.13980000000004
,,,,,,,2014,358.358
,,,,,,,2015,258.3328
,,,,,,,2016,176.0286
,,,,,,,2017,63.79560000000001
,,,,,,,2018,48.043600000000005
,,,,,,,2019,68.915
,,,,,,,2020,157.52
,,,,,,,2021,324.49120000000005
,,,,,,,2022,528.0858000000001
,,,,,,,2023,661.1902
,,,,,,,2024,757.6712
,,,,,,,2025,797.0512
,,,,,,,2026,843.9134
,,,,,,,2027,1000.6458000000001
,,,,,,,2028,1065.6228
,,,,,,,2029,1097.1268
,,,,,,,2030,1076.2554
,,,,,,,2031,1065.6228
,,,,,,,2032,1021.5172000000001
,,,,,,,2033,969.1418
,,,,,,,2034,856.9088000000002
,,,,,,,2035,713.5656000000001
,,,,,,,2036,543.8378
,,,,,,,2037,413.49
,,,,,,,2038,288.26160000000004
,,,,,,,2039,178.39140000000003
,,,,,,,2040,105.53840000000001
,,,,,,,2041,98.05620000000002
,,,,,,,2042,70.884
,,,,,,,2043,65.3708
,,,,,,,2044,96.87480000000001
,,,,,,,2045,174.4534
,,,,,,,2046,286.2926
,,,,,,,2047,432.39240000000007
,,,,,,,2048,590.7
,,,,,,,2049,746.251
,,,,,,,2050,827.7676
,,,,,,,2051,853.7584
,,,,,,,2052,890.7756
,,,,,,,2053,947.8766
,,,,,,,2054,990.407
,,,,,,,2055,1036.4816
,,,,,,,2056,1062.4724
,,,,,,,2057,1010.8846000000001
,,,,,,,2058,915.1912
,,,,,,,2059,759.6402
,,,,,,,2060,587.9434
,,,,,,,2061,448.932
,,,,,,,2062,347.72540000000004
,,,,,,,2063,244.15600000000003
,,,,,,,2064,155.55100000000002
,,,,,,,2065,66.5522
,,,,,,,2066,48.8312
,,,,,,,2067,68.52120000000001
,,,,,,,2068,159.489
,,,,,,,2069,342.99980000000005
,,,,,,,2070,551.32
,,,,,,,2071,682.0616000000001
,,,,,,,2072,781.6930000000001
,,,,,,,2073,823.4358000000001
,,,,,,,2074,787.9938000000001
,,,,,,,2075,783.662
,,,,,,,2076,812.4094
,,,,,,,2077,863.6034000000001
,,,,,,,2078,896.6826000000001
,,,,,,,2079,969.5356000000002
,,,,,,,2080,1029.3932
,,,,,,,2081,1000.6458000000001
,,,,,,,2082,940.7882000000001
,,,,,,,2083,774.9984000000001
,,,,,,,2084,569.041
,,,,,,,2085,411.91480000000007
,,,,,,,2086,309.92060000000004
,,,,,,,2087,183.90460000000002
,,,,,,,2088,103.96320000000001
,,,,,,,2089,69.3088
,,,,,,,2090,50.800200000000004
,,,,,,,2091,71.67160000000001
,,,,,,,2092,166.57740000000004
,,,,,,,2093,358.358
,,,,,,,2094,575.7356
,,,,,,,2095,711.9904
,,,,,,,2096,815.9536
,,,,,,,2097,860.0592
,,,,,,,2098,823.042
,,,,,,,2099,818.3164
,,,,,,,2100,848.2452000000001
,,,,,,,2101,901.4082000000001
,,,,,,,2102,936.0626000000001
,,,,,,,2103,1012.4598000000001
,,,,,,,2104,1075.074
,,,,,,,2105,1044.7514
,,,,,,,2106,982.5310000000001
,,,,,,,2107,808.8652000000001
,,,,,,,2108,594.2442
,,,,,,,2109,430.0296
,,,,,,,2110,323.70360000000005
,,,,,,,2111,191.78060000000002
,,,,,,,2112,108.6888
,,,,,,,2113,73.24680000000001
,,,,,,,2114,53.55680000000001
,,,,,,,2115,75.6096
,,,,,,,2116,175.6348
,,,,,,,2117,378.4418
,,,,,,,2118,608.0272
,,,,,,,2119,752.1580000000001
,,,,,,,2120,862.0282000000001
,,,,,,,2121,908.4966000000001
,,,,,,,2122,869.1166000000001
,,,,,,,2123,864.3910000000001
,,,,,,,2124,896.2888000000002
,,,,,,,2125,952.2084000000001
,,,,,,,2126,988.8318
,,,,,,,2127,1069.5608
,,,,,,,2128,1135.3254
,,,,,,,2129,1103.8214
,,,,,,,2130,1037.663
,,,,,,,2131,854.546
,,,,,,,2132,627.7172
,,,,,,,2133,454.0514
,,,,,,,2134,341.8184
,,,,,,,2135,202.80700000000002
,,,,,,,2136,114.59580000000001
,,,,,,,2137,112.6268
,,,,,,,2138,79.5476
,,,,,,,2139,77.18480000000001
,,,,,,,2140,107.90120000000002
,,,,,,,2141,200.4442
,,,,,,,2142,329.2168
,,,,,,,2143,499.73220000000003
,,,,,,,2144,678.9112
,,,,,,,2145,860.4530000000001
,,,,,,,2146,952.996
,,,,,,,2147,983.7124000000001
,,,,,,,2148,1028.9994
,,,,,,,2149,1093.1888000000001
,,,,,,,2150,1141.2324
,,,,,,,2151,1197.152
,,,,,,,2152,1228.2622000000001
,,,,,,,2153,1167.2232000000001
,,,,,,,2154,1055.7778
,,,,,,,2155,877.3864000000001
,,,,,,,2156,682.0616000000001
,,,,,,,2157,520.6036
,,,,,,,2158,406.40160000000003
,,,,,,,2159,283.536
,,,,,,,2160,183.51080000000002
,,,,,,,2161,113.4144
,,,,,,,2162,146.09980000000002
,,,,,,,2163,53.55680000000001
,,,,,,,2164,83.4856
,,,,,,,2165,155.94480000000001
,,,,,,,2166,255.97000000000003
,,,,,,,2167,391.0434
,,,,,,,2168,553.6828
,,,,,,,2169,723.4106
,,,,,,,2170,930.9432
,,,,,,,2171,1063.6538
,,,,,,,2172,1090.826
,,,,,,,2173,1086.1004
,,,,,,,2174,1053.415
,,,,,,,2175,1030.9684
,,,,,,,2176,986.0752
,,,,,,,2177,938.4254
,,,,,,,2178,841.1568
,,,,,,,2179,723.4106
,,,,,,,2180,578.4922
,,,,,,,2181,461.13980000000004
,,,,,,,2182,358.358
,,,,,,,2183,258.3328
,,,,,,,2184,176.0286
,,,,,,,2185,63.79560000000001
,,,,,,,2186,48.043600000000005
,,,,,,,2187,68.915
,,,,,,,2188,157.52
,,,,,,,2189,324.49120000000005
,,,,,,,2190,528.0858000000001
,,,,,,,2191,661.1902
,,,,,,,2192,757.6712
,,,,,,,2193,797.0512
,,,,,,,2194,843.9134
,,,,,,,2195,1000.6458000000001
,,,,,,,2196,1065.6228
,,,,,,,2197,1097.1268
,,,,,,,2198,1076.2554
,,,,,,,2199,1065.6228
,,,,,,,2200,1021.5172000000001
,,,,,,,2201,969.1418
,,,,,,,2202,856.9088000000002
,,,,,,,2203,713.5656000000001
,,,,,,,2204,543.8378
,,,,,,,2205,413.49
,,,,,,,2206,288.26160000000004
,,,,,,,2207,178.39140000000003
,,,,,,,2208,105.53840000000001
,,,,,,,2209,98.05620000000002
,,,,,,,2210,70.884
,,,,,,,2211,65.3708
,,,,,,,2212,96.87480000000001
,,,,,,,2213,174.4534
,,,,,,,2214,286.2926
,,,,,,,2215,432.39240000000007
,,,,,,,2216,590.7
,,,,,,,2217,746.251
,,,,,,,2218,827.7676
,,,,,,,2219,853.7584
,,,,,,,2220,890.7756
,,,,,,,2221,947.8766
,,,,,,,2222,990.407
,,,,,,,2223,1036.4816
,,,,,,,2224,1062.4724
,,,,,,,2225,1010.8846000000001
,,,,,,,2226,915.1912
,,,,,,,2227,759.6402
,,,,,,,2228,587.9434
,,,,,,,2229,448.932
,,,,,,,2230,347.72540000000004
,,,,,,,2231,244.15600000000003
,,,,,,,2232,155.55100000000002
,,,,,,,2233,66.5522
,,,,,,,2234,48.8312
,,,,,,,2235,68.52120000000001
,,,,,,,2236,159.489
,,,,,,,2237,342.99980000000005
,,,,,,,2238,551.32
,,,,,,,2239,682.0616000000001
,,,,,,,2240,781.6930000000001
,,,,,,,2241,823.4358000000001
,,,,,,,2242,787.9938000000001
,,,,,,,2243,783.662
,,,,,,,2244,812.4094
,,,,,,,2245,863.6034000000001
,,,,,,,2246,896.6826000000001
,,,,,,,2247,969.5356000000002
,,,,,,,2248,1029.3932
,,,,,,,2249,1000.6458000000001
,,,,,,,2250,940.7882000000001
,,,,,,,2251,774.9984000000001
,,,,,,,2252,569.041
,,,,,,,2253,411.91480000000007
,,,,,,,2254,309.92060000000004
,,,,,,,2255,183.90460000000002
,,,,,,,2256,103.96320000000001
,,,,,,,2257,69.3088
,,,,,,,2258,50.800200000000004
,,,,,,,2259,71.67160000000001
,,,,,,,2260,166.57740000000004
,,,,,,,2261,358.358
,,,,,,,2262,575.7356
,,,,,,,2263,711.9904
,,,,,,,2264,815.9536
,,,,,,,2265,860.0592
,,,,,,,2266,823.042
,,,,,,,2267,818.3164
,,,,,,,2268,848.2452000000001
,,,,,,,2269,901.4082000000001
,,,,,,,2270,936.0626000000001
,,,,,,,2271,1012.4598000000001
,,,,,,,2272,1075.074
,,,,,,,2273,1044.7514
,,,,,,,2274,982.5310000000001
,,,,,,,2275,808.8652000000001
,,,,,,,2276,594.2442
,,,,,,,2277,430.0296
,,,,,,,2278,323.70360000000005
,,,,,,,2279,191.78060000000002
,,,,,,,2280,108.6888
,,,,,,,2281,73.24680000000001
,,,,,,,2282,53.55680000000001
,,,,,,,2283,75.6096
,,,,,,,2284,175.6348
,,,,,,,2285,378.4418
,,,,,,,2286,608.0272
,,,,,,,2287,752.1580000000001
,,,,,,,2288,862.0282000000001
,,,,,,,2289,908.4966000000001
,,,,,,,2290,869.1166000000001
,,,,,,,2291,864.3910000000001
,,,,,,,2292,896.2888000000002
,,,,,,,2293,952.2084000000001
,,,,,,,2294,988.8318
,,,,,,,2295,1069.5608
,,,,,,,2296,1135.3254
,,,,,,,2297,1103.8214
,,,,,,,2298,1037.663
,,,,,,,2299,854.546
,,,,,,,2300,627.7172
,,,,,,,2301,454.0514
,,,,,,,2302,341.8184
,,,,,,,2303,202.80700000000002
,,,,,,,2304,114.59580000000001
,,,,,,,2305,112.6268
,,,,,,,2306,79.5476
,,,,,,,2307,77.18480000000001
,,,,,,,2308,107.90120000000002
,,,,,,,2309,200.4442
,,,,,,,2310,329.2168
,,,,,,,2311,499.73220000000003
,,,,,,,2312,678.9112
,,,,,,,2313,860.4530000000001
,,,,,,,2314,952.996
,,,,,,,2315,983.7124000000001
,,,,,,,2316,1028.9994
,,,,,,,2317,1093.1888000000001
,,,,,,,2318,1141.2324
,,,,,,,2319,1197.152
,,,,,,,2320,1228.2622000000001
,,,,,,,2321,1167.2232000000001
,,,,,,,2322,1055.7778
,,,,,,,2323,877.3864000000001
,,,,,,,2324,682.0616000000001
,,,,,,,2325,520.6036
,,,,,,,2326,406.40160000000003
,,,,,,,2327,283.536
,,,,,,,2328,183.51080000000002
,,,,,,,2329,113.4144
,,,,,,,2330,146.09980000000002
,,,,,,,2331,53.55680000000001
,,,,,,,2332,83.4856
,,,,,,,2333,155.94480000000001
,,,,,,,2334,255.97000000000003
,,,,,,,2335,391.0434
,,,,,,,2336,553.6828
,,,,,,,2337,723.4106
,,,,,,,2338,930.9432
,,,,,,,2339,1063.6538
,,,,,,,2340,1090.826
,,,,,,,2341,1086.1004
,,,,,,,2342,1053.415
,,,,,,,2343,1030.9684
,,,,,,,2344,986.0752
,,,,,,,2345,938.4254
,,,,,,,2346,841.1568
,,,,,,,2347,723.4106
,,,,,,,2348,578.4922
,,,,,,,2349,461.13980000000004
,,,,,,,2350,358.358
,,,,,,,2351,258.3328
,,,,,,,2352,176.0286
,,,,,,,2353,63.79560000000001
,,,,,,,2354,48.043600000000005
,,,,,,,2355,68.915
,,,,,,,2356,157.52
,,,,,,,2357,324.49120000000005
,,,,,,,2358,528.0858000000001
,,,,,,,2359,661.1902
,,,,,,,2360,757.6712
,,,,,,,2361,797.0512
,,,,,,,2362,843.9134
,,,,,,,2363,1000.6458000000001
,,,,,,,2364,1065.6228
,,,,,,,2365,1097.1268
,,,,,,,2366,1076.2554
,,,,,,,2367,1065.6228
,,,,,,,2368,1021.5172000000001
,,,,,,,2369,969.1418
,,,,,,,2370,856.9088000000002
,,,,,,,2371,713.5656000000001
,,,,,,,2372,543.8378
,,,,,,,2373,413.49
,,,,,,,2374,288.26160000000004
,,,,,,,2375,178.39140000000003
,,,,,,,2376,105.53840000000001
,,,,,,,2377,98.05620000000002
,,,,,,,2378,70.884
,,,,,,,2379,65.3708
,,,,,,,2380,96.87480000000001
,,,,,,,2381,174.4534
,,,,,,,2382,286.2926
,,,,,,,2383,432.39240000000007
,,,,,,,2384,590.7
,,,,,,,2385,746.251
,,,,,,,2386,827.7676
,,,,,,,2387,853.7584
,,,,,,,2388,890.7756
,,,,,,,2389,947.8766
,,,,,,,2390,990.407
,,,,,,,2391,1036.4816
,,,,,,,2392,1062.4724
,,,,,,,2393,1010.8846000000001
,,,,,,,2394,915.1912
,,,,,,,2395,759.6402
,,,,,,,2396,587.9434
,,,,,,,2397,448.932
,,,,,,,2398,347.72540000000004
,,,,,,,2399,244.15600000000003
,,,,,,,2400,155.55100000000002
,,,,,,,2401,66.5522
,,,,,,,2402,48.8312
,,,,,,,2403,68.52120000000001
,,,,,,,2404,159.489
,,,,,,,2405,342.99980000000005
,,,,,,,2406,551.32
,,,,,,,2407,682.0616000000001
,,,,,,,2408,781.6930000000001
,,,,,,,2409,823.4358000000001
,,,,,,,2410,787.9938000000001
,,,,,,,2411,783.662
,,,,,,,2412,812.4094
,,,,,,,2413,863.6034000000001
,,,,,,,2414,896.6826000000001
,,,,,,,2415,969.5356000000002
,,,,,,,2416,1029.3932
,,,,,,,2417,1000.6458000000001
,,,,,,,2418,940.7882000000001
,,,,,,,2419,774.9984000000001
,,,,,,,2420,569.041
,,,,,,,2421,411.91480000000007
,,,,,,,2422,309.92060000000004
,,,,,,,2423,183.90460000000002
,,,,,,,2424,103.96320000000001
,,,,,,,2425,69.3088
,,,,,,,2426,50.800200000000004
,,,,,,,2427,71.67160000000001
,,,,,,,2428,166.57740000000004
,,,,,,,2429,358.358
,,,,,,,2430,575.7356
,,,,,,,2431,711.9904
,,,,,,,2432,815.9536
,,,,,,,2433,860.0592
,,,,,,,2434,823.042
,,,,,,,2435,818.3164
,,,,,,,2436,848.2452000000001
,,,,,,,2437,901.4082000000001
,,,,,,,2438,936.0626000000001
,,,,,,,2439,1012.4598000000001
,,,,,,,2440,1075.074
,,,,,,,2441,1044.7514
,,,,,,,2442,982.5310000000001
,,,,,,,2443,808.8652000000001
,,,,,,,2444,594.2442
,,,,,,,2445,430.0296
,,,,,,,2446,323.70360000000005
,,,,,,,2447,191.78060000000002
,,,,,,,2448,108.6888
,,,,,,,2449,73.24680000000001
,,,,,,,2450,53.55680000000001
,,,,,,,2451,75.6096
,,,,,,,2452,175.6348
,,,,,,,2453,378.4418
,,,,,,,2454,608.0272
,,,,,,,2455,752.1580000000001
,,,,,,,2456,862.0282000000001
,,,,,,,2457,908.4966000000001
,,,,,,,2458,869.1166000000001
,,,,,,,2459,864.3910000000001
,,,,,,,2460,896.2888000000002
,,,,,,,2461,952.2084000000001
,,,,,,,2462,988.8318
,,,,,,,2463,1069.5608
,,,,,,,2464,1135.3254
,,,,,,,2465,1103.8214
,,,,,,,2466,1037.663
,,,,,,,2467,854.546
,,,,,,,2468,627.7172
,,,,,,,2469,454.0514
,,,,,,,2470,341.8184
,,,,,,,2471,202.80700000000002
,,,,,,,2472,114.59580000000001
,,,,,,,2473,112.6268
,,,,,,,2474,79.5476
,,,,,,,2475,77.18480000000001
,,,,,,,2476,107.90120000000002
,,,,,,,2477,200.4442
,,,,,,,2478,329.2168
,,,,,,,2479,499.73220000000003
,,,,,,,2480,678.9112
,,,,,,,2481,860.4530000000001
,,,,,,,2482,952.996
,,,,,,,2483,983.7124000000001
,,,,,,,2484,1028.9994
,,,,,,,2485,1093.1888000000001
,,,,,,,2486,1141.2324
,,,,,,,2487,1197.152
,,,,,,,2488,1228.2622000000001
,,,,,,,2489,1167.2232000000001
,,,,,,,2490,1055.7778
,,,,,,,2491,877.3864000000001
,,,,,,,2492,682.0616000000001
,,,,,,,2493,520.6036
,,,,,,,2494,406.40160000000003
,,,,,,,2495,283.536
,,,,,,,2496,183.51080000000002
,,,,,,,2497,113.4144
,,,,,,,2498,146.09980000000002
,,,,,,,2499,53.55680000000001
,,,,,,,2500,83.4856
,,,,,,,2501,155.94480000000001
,,,,,,,2502,255.97000000000003
,,,,,,,2503,391.0434
,,,,,,,2504,553.6828
,,,,,,,2505,723.4106
,,,,,,,2506,930.9432
,,,,,,,2507,1063.6538
,,,,,,,2508,1090.826
,,,,,,,2509,1086.1004
,,,,,,,2510,1053.415
,,,,,,,2511,1030.9684
,,,,,,,2512,986.0752
,,,,,,,2513,938.4254
,,,,,,,2514,841.1568
,,,,,,,2515,723.4106
,,,,,,,2516,578.4922
,,,,,,,2517,461.13980000000004
,,,,,,,2518,358.358
,,,,,,,2519,258.3328
,,,,,,,2520,176.0286
,,,,,,,2521,63.79560000000001
,,,,,,,2522,48.043600000000005
,,,,,,,2523,68.915
,,,,,,,2524,157.52
,,,,,,,2525,324.49120000000005
,,,,,,,2526,528.0858000000001
,,,,,,,2527,661.1902
,,,,,,,2528,757.6712
,,,,,,,2529,797.0512
,,,,,,,2530,843.9134
,,,,,,,2531,1000.6458000000001
,,,,,,,2532,1065.6228
,,,,,,,2533,1097.1268
,,,,,,,2534,1076.2554
,,,,,,,2535,1065.6228
,,,,,,,2536,1021.5172000000001
,,,,,,,2537,969.1418
,,,,,,,2538,856.9088000000002
,,,,,,,2539,713.5656000000001
,,,,,,,2540,543.8378
,,,,,,,2541,413.49
,,,,,,,2542,288.26160000000004
,,,,,,,2543,178.39140000000003
,,,,,,,2544,105.53840000000001
,,,,,,,2545,98.05620000000002
,,,,,,,2546,70.884
,,,,,,,2547,65.3708
,,,,,,,2548,96.87480000000001
,,,,,,,2549,174.4534
,,,,,,,2550,286.2926
,,,,,,,2551,432.39240000000007
,,,,,,,2552,590.7
,,,,,,,2553,746.251
,,,,,,,2554,827.7676
,,,,,,,2555,853.7584
,,,,,,,2556,890.7756
,,,,,,,2557,947.8766
,,,,,,,2558,990.407
,,,,,,,2559,1036.4816
,,,,,,,2560,1062.4724
,,,,,,,2561,1010.8846000000001
,,,,,,,2562,915.1912
,,,,,,,2563,759.6402
,,,,,,,2564,587.9434
,,,,,,,2565,448.932
,,,,,,,2566,347.72540000000004
,,,,,,,2567,244.15600000000003
,,,,,,,2568,155.55100000000002
,,,,,,,2569,66.5522
,,,,,,,2570,48.8312
,,,,,,,2571,68.52120000000001
,,,,,,,2572,159.489
,,,,,,,2573,342.99980000000005
,,,,,,,2574,551.32
,,,,,,,2575,682.0616000000001
,,,,,,,2576,781.6930000000001
,,,,,,,2577,823.4358000000001
,,,,,,,2578,787.9938000000001
,,,,,,,2579,783.662
,,,,,,,2580,812.4094
,,,,,,,2581,863.6034000000001
,,,,,,,2582,896.6826000000001
,,,,,,,2583,969.5356000000002
,,,,,,,2584,1029.3932
,,,,,,,2585,1000.6458000000001
,,,,,,,2586,940.7882000000001
,,,,,,,2587,774.9984000000001
,,,,,,,2588,569.041
,,,,,,,2589,411.91480000000007
,,,,,,,2590,309.92060000000004
,,,,,,,2591,183.90460000000002
,,,,,,,2592,103.96320000000001
,,,,,,,2593,69.3088
,,,,,,,2594,50.800200000000004
,,,,,,,2595,71.67160000000001
,,,,,,,2596,166.57740000000004
,,,,,,,2597,358.358
,,,,,,,2598,575.7356
,,,,,,,2599,711.9904
,,,,,,,2600,815.9536
,,,,,,,2601,860.0592
,,,,,,,2602,823.042
,,,,,,,2603,818.3164
,,,,,,,2604,848.2452000000001
,,,,,,,2605,901.4082000000001
,,,,,,,2606,936.0626000000001
,,,,,,,2607,1012.4598000000001
,,,,,,,2608,1075.074
,,,,,,,2609,1044.7514
,,,,,,,2610,982.5310000000001
,,,,,,,2611,808.8652000000001
,,,,,,,2612,594.2442
,,,,,,,2613,430.0296
,,,,,,,2614,323.70360000000005
,,,,,,,2615,191.78060000000002
,,,,,,,2616,108.6888
,,,,,,,2617,73.24680000000001
,,,,,,,2618,53.55680000000001
,,,,,,,2619,75.6096
,,,,,,,2620,175.6348
,,,,,,,2621,378.4418
,,,,,,,2622,608.0272
,,,,,,,2623,752.1580000000001
,,,,,,,2624,862.0282000000001
,,,,,,,2625,908.4966000000001
,,,,,,,2626,869.1166000000001
,,,,,,,2627,864.3910000000001
,,,,,,,2628,896.2888000000002
,,,,,,,2629,952.2084000000001
,,,,,,,2630,988.8318
,,,,,,,2631,1069.5608
,,,,,,,2632,1135.3254
,,,,,,,2633,1103.8214
,,,,,,,2634,1037.663
,,,,,,,2635,854.546
,,,,,,,2636,627.7172
,,,,,,,2637,454.0514
,,,,,,,2638,341.8184
,,,,,,,2639,202.80700000000002
,,,,,,,2640,114.59580000000001
,,,,,,,2641,112.6268
,,,,,,,2642,79.5476
,,,,,,,2643,77.18480000000001
,,,,,,,2644,107.90120000000002
,,,,,,,2645,200.4442
,,,,,,,2646,329.2168
,,,,,,,2647,499.73220000000003
,,,,,,,2648,678.9112
,,,,,,,2649,860.4530000000001
,,,,,,,2650,952.996
,,,,,,,2651,983.7124000000001
,,,,,,,2652,1028.9994
,,,,,,,2653,1093.1888000000001
,,,,,,,2654,1141.2324
,,,,,,,2655,1197.152
,,,,,,,2656,1228.2622000000001
,,,,,,,2657,1167.2232000000001
,,,,,,,2658,1055.7778
,,,,,,,2659,877.3864000000001
,,,,,,,2660,682.0616000000001
,,,,,,,2661,520.6036
,,,,,,,2662,406.40160000000003
,,,,,,,2663,283.536
,,,,,,,2664,183.51080000000002
,,,,,,,2665,113.4144
,,,,,,,2666,146.09980000000002
,,,,,,,2667,53.55680000000001
,,,,,,,2668,83.4856
,,,,,,,2669,155.94480000000001
,,,,,,,2670,255.97000000000003
,,,,,,,2671,391.0434
,,,,,,,2672,553.6828
,,,,,,,2673,723.4106
,,,,,,,2674,930.9432
,,,,,,,2675,1063.6538
,,,,,,,2676,1090.826
,,,,,,,2677,1086.1004
,,,,,,,2678,1053.415
,,,,,,,2679,1030.9684
,,,,,,,2680,986.0752
,,,,,,,2681,938.4254
,,,,,,,2682,841.1568
,,,,,,,2683,723.4106
,,,,,,,2684,578.4922
,,,,,,,2685,461.13980000000004
,,,,,,,2686,358.358
,,,,,,,2687,258.3328
,,,,,,,2688,176.0286
,,,,,,,2689,63.79560000000001
,,,,,,,2690,48.043600000000005
,,,,,,,2691,68.915
,,,,,,,2692,157.52
,,,,,,,2693,324.49120000000005
,,,,,,,2694,528.0858000000001
,,,,,,,2695,661.1902
,,,,,,,2696,757.6712
,,,,,,,2697,797.0512
,,,,,,,2698,843.9134
,,,,,,,2699,1000.6458000000001
,,,,,,,2700,1065.6228
,,,,,,,2701,1097.1268
,,,,,,,2702,1076.2554
,,,,,,,2703,1065.6228
,,,,,,,2704,1021.5172000000001
,,,,,,,2705,969.1418
,,,,,,,2706,856.9088000000002
,,,,,,,2707,713.5656000000001
,,,,,,,2708,543.8378
,,,,,,,2709,413.49
,,,,,,,2710,288.26160000000004
,,,,,,,2711,178.39140000000003
,,,,,,,2712,105.53840000000001
,,,,,,,2713,98.05620000000002
,,,,,,,2714,70.884
,,,,,,,2715,65.3708
,,,,,,,2716,96.87480000000001
,,,,,,,2717,174.4534
,,,,,,,2718,286.2926
,,,,,,,2719,432.39240000000007
,,,,,,,2720,590.7
,,,,,,,2721,746.251
,,,,,,,2722,827.7676
,,,,,,,2723,853.7584
,,,,,,,2724,890.7756
,,,,,,,2725,947.8766
,,,,,,,2726,990.407
,,,,,,,2727,1036.4816
,,,,,,,2728,1062.4724
,,,,,,,2729,1010.8846000000001
,,,,,,,2730,915.1912
,,,,,,,2731,759.6402
,,,,,,,2732,587.9434
,,,,,,,2733,448.932
,,,,,,,2734,347.72540000000004
,,,,,,,2735,244.15600000000003
,,,,,,,2736,155.55100000000002
,,,,,,,2737,66.5522
,,,,,,,2738,48.8312
,,,,,,,2739,68.52120000000001
,,,,,,,2740,159.489
,,,,,,,2741,342.99980000000005
,,,,,,,2742,551.32
,,,,,,,2743,682.0616000000001
,,,,,,,2744,781.6930000000001
,,,,,,,2745,823.4358000000001
,,,,,,,2746,787.9938000000001
,,,,,,,2747,783.662
,,,,,,,2748,812.4094
,,,,,,,2749,863.6034000000001
,,,,,,,2750,896.6826000000001
,,,,,,,2751,969.5356000000002
,,,,,,,2752,1029.3932
,,,,,,,2753,1000.6458000000001
,,,,,,,2754,940.7882000000001
,,,,,,,2755,774.9984000000001
,,,,,,,2756,569.041
,,,,,,,2757,411.91480000000007
,,,,,,,2758,309.92060000000004
,,,,,,,2759,183.90460000000002
,,,,,,,2760,103.96320000000001
,,,,,,,2761,69.3088
,,,,,,,2762,50.800200000000004
,,,,,,,2763,71.67160000000001
,,,,,,,2764,166.57740000000004
,,,,,,,2765,358.358
,,,,,,,2766,575.7356
,,,,,,,2767,711.9904
,,,,,,,2768,815.9536
,,,,,,,2769,860.0592
,,,,,,,2770,823.042
,,,,,,,2771,818.3164
,,,,,,,2772,848.2452000000001
,,,,,,,2773,901.4082000000001
,,,,,,,2774,936.0626000000001
,,,,,,,2775,1012.4598000000001
,,,,,,,2776,1075.074
,,,,,,,2777,1044.7514
,,,,,,,2778,982.5310000000001
,,,,,,,2779,808.8652000000001
,,,,,,,2780,594.2442
,,,,,,,2781,430.0296
,,,,,,,2782,323.70360000000005
,,,,,,,2783,191.78060000000002
,,,,,,,2784,108.6888
,,,,,,,2785,73.24680000000001
,,,,,,,2786,53.55680000000001
,,,,,,,2787,75.6096
,,,,,,,2788,175.6348
