Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_Tonne,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_H2_z1
,,,,,,,3277,27880
,,,,,,,3278,28028
,,,,,,,3279,27912
,,,,,,,3280,27802
,,,,,,,3281,27766
,,,,,,,3282,27598
,,,,,,,3283,27140
,,,,,,,3284,26990
,,,,,,,3285,27822
,,,,,,,3286,26578
,,,,,,,3287,23810
,,,,,,,3288,21170
,,,,,,,3289,19402
,,,,,,,3290,18364
,,,,,,,3291,17840
,,,,,,,3292,17660
,,,,,,,3293,18104
,,,,,,,3294,19450
,,,,,,,3295,22572
,,,,,,,3296,25184
,,,,,,,3297,26332
,,,,,,,3298,27048
,,,,,,,3299,27610
,,,,,,,3300,27866
,,,,,,,3301,27834
,,,,,,,3302,27896
,,,,,,,3303,27684
,,,,,,,3304,27470
,,,,,,,3305,27250
,,,,,,,3306,26840
,,,,,,,3307,26208
,,,,,,,3308,25834
,,,,,,,3309,26502
,,,,,,,3310,25608
,,,,,,,3311,23410
,,,,,,,3312,21008
,,,,,,,3313,19220
,,,,,,,3314,18190
,,,,,,,3315,17576
,,,,,,,3316,17252
,,,,,,,3317,17358
,,,,,,,3318,17586
,,,,,,,3319,18776
,,,,,,,3320,20780
,,,,,,,3321,22848
,,,,,,,3322,24142
,,,,,,,3323,24790
,,,,,,,3324,25096
,,,,,,,3325,25084
,,,,,,,3326,24930
,,,,,,,3327,24854
,,,,,,,3328,24980
,,,,,,,3329,25260
,,,,,,,3330,25502
,,,,,,,3331,25362
,,,,,,,3332,25038
,,,,,,,3333,25678
,,,,,,,3334,24984
,,,,,,,3335,23038
,,,,,,,3336,20900
,,,,,,,3337,19196
,,,,,,,3338,18096
,,,,,,,3339,17402
,,,,,,,3340,17106
,,,,,,,3341,17078
,,,,,,,3342,17036
,,,,,,,3343,17740
,,,,,,,3344,19466
,,,,,,,3345,21578
,,,,,,,3346,23242
,,,,,,,3347,24264
,,,,,,,3348,24938
,,,,,,,3349,25284
,,,,,,,3350,25336
,,,,,,,3351,25380
,,,,,,,3352,25552
,,,,,,,3353,25896
,,,,,,,3354,26240
,,,,,,,3355,26224
,,,,,,,3356,26090
,,,,,,,3357,26922
,,,,,,,3358,25758
,,,,,,,3359,23186
,,,,,,,3360,20766
,,,,,,,3361,19038
,,,,,,,3362,18200
,,,,,,,3363,17744
,,,,,,,3364,17632
,,,,,,,3365,18104
,,,,,,,3366,19544
,,,,,,,3367,22752
,,,,,,,3368,25598
,,,,,,,3369,26934
,,,,,,,3370,27846
,,,,,,,3371,28608
,,,,,,,3372,29048
,,,,,,,3373,29144
,,,,,,,3374,29334
,,,,,,,3375,29164
,,,,,,,3376,28926
,,,,,,,3377,28980
,,,,,,,3378,29028
,,,,,,,3379,28838
,,,,,,,3380,28734
,,,,,,,3381,28828
,,,,,,,3382,27036
,,,,,,,3383,24200
,,,,,,,3384,21654
,,,,,,,3385,19976
,,,,,,,3386,19048
,,,,,,,3387,18604
,,,,,,,3388,18430
,,,,,,,3389,18914
,,,,,,,3390,20506
,,,,,,,3391,23782
,,,,,,,3392,26476
,,,,,,,3393,27594
,,,,,,,3394,28350
,,,,,,,3395,29076
,,,,,,,3396,29410
,,,,,,,3397,29386
,,,,,,,3398,29412
,,,,,,,3399,29186
,,,,,,,3400,28996
,,,,,,,3401,29008
,,,,,,,3402,29084
,,,,,,,3403,28774
,,,,,,,3404,28568
,,,,,,,3405,28718
,,,,,,,3406,27158
,,,,,,,3407,24476
,,,,,,,3408,21898
,,,,,,,3409,20050
,,,,,,,3410,19144
,,,,,,,3411,18662
,,,,,,,3412,18502
,,,,,,,3413,18988
,,,,,,,3414,20448
,,,,,,,3415,23786
,,,,,,,3416,26608
,,,,,,,3417,27924
,,,,,,,3418,28794
,,,,,,,3419,29578
,,,,,,,3420,30092
,,,,,,,3421,30340
,,,,,,,3422,30670
,,,,,,,3423,30634
,,,,,,,3424,30422
,,,,,,,3425,30464
,,,,,,,3426,30404
,,,,,,,3427,29954
,,,,,,,3428,29606
,,,,,,,3429,30120
,,,,,,,3430,28856
,,,,,,,3431,25868
,,,,,,,3432,22960
,,,,,,,3433,20962
,,,,,,,3434,19760
,,,,,,,3435,19090
,,,,,,,3436,18814
,,,,,,,3437,19220
,,,,,,,3438,20674
,,,,,,,3439,24100
,,,,,,,3440,27000
,,,,,,,3441,28440
,,,,,,,3442,29514
,,,,,,,3443,30398
,,,,,,,3444,30916
,,,,,,,3445,31070
,,,,,,,3446,31206
,,,,,,,3447,31124
,,,,,,,3448,30842
,,,,,,,3449,30700
,,,,,,,3450,30262
,,,,,,,3451,29622
,,,,,,,3452,29288
,,,,,,,3453,29800
,,,,,,,3454,28556
,,,,,,,3455,25590
,,,,,,,3456,22676
,,,,,,,3457,20770
,,,,,,,3458,19724
,,,,,,,3459,19098
,,,,,,,3460,18902
,,,,,,,3461,19302
,,,,,,,3462,20730
,,,,,,,3463,23816
,,,,,,,3464,26502
,,,,,,,3465,27816
,,,,,,,3466,28628
,,,,,,,3467,29232
,,,,,,,3468,29642
,,,,,,,3469,29708
,,,,,,,3470,29820
,,,,,,,3471,29668
,,,,,,,3472,29522
,,,,,,,3473,29514
,,,,,,,3474,29274
,,,,,,,3475,28746
,,,,,,,3476,28300
,,,,,,,3477,28674
,,,,,,,3478,27852
,,,,,,,3479,25628
,,,,,,,3480,23114
,,,,,,,3481,21202
,,,,,,,3482,20046
,,,,,,,3483,19342
,,,,,,,3484,18986
,,,,,,,3485,19028
,,,,,,,3486,19314
,,,,,,,3487,20420
,,,,,,,3488,22506
,,,,,,,3489,24964
,,,,,,,3490,26974
,,,,,,,3491,28356
,,,,,,,3492,29246
,,,,,,,3493,29780
,,,,,,,3494,29948
,,,,,,,3495,30062
,,,,,,,3496,30062
,,,,,,,3497,30274
,,,,,,,3498,30274
,,,,,,,3499,29852
,,,,,,,3500,29294
,,,,,,,3501,29576
,,,,,,,3502,28740
,,,,,,,3503,26382
,,,,,,,3504,23842
,,,,,,,3505,21726
,,,,,,,3506,20366
,,,,,,,3507,19454
,,,,,,,3508,18902
,,,,,,,3509,18650
,,,,,,,3510,18362
,,,,,,,3511,19008
,,,,,,,3512,20662
,,,,,,,3513,22738
,,,,,,,3514,24576
,,,,,,,3515,25760
,,,,,,,3516,26562
,,,,,,,3517,27038
,,,,,,,3518,27116
,,,,,,,3519,27172
,,,,,,,3520,27314
,,,,,,,3521,27574
,,,,,,,3522,27690
,,,,,,,3523,27244
,,,,,,,3524,26726
,,,,,,,3525,27234
,,,,,,,3526,26674
,,,,,,,3527,24834
,,,,,,,3528,22664
,,,,,,,3529,20928
,,,,,,,3530,19784
,,,,,,,3531,19138
,,,,,,,3532,18820
,,,,,,,3533,18860
,,,,,,,3534,19042
,,,,,,,3535,19912
,,,,,,,3536,21700
,,,,,,,3537,24108
,,,,,,,3538,26108
,,,,,,,3539,27630
,,,,,,,3540,28766
,,,,,,,3541,29578
,,,,,,,3542,29874
,,,,,,,3543,30076
,,,,,,,3544,30306
,,,,,,,3545,30720
,,,,,,,3546,31022
,,,,,,,3547,30674
,,,,,,,3548,30292
,,,,,,,3549,30706
,,,,,,,3550,29334
,,,,,,,3551,26350
,,,,,,,3552,23492
,,,,,,,3553,21612
,,,,,,,3554,20470
,,,,,,,3555,19840
,,,,,,,3556,19672
,,,,,,,3557,20080
,,,,,,,3558,21624
,,,,,,,3559,25028
,,,,,,,3560,28128
,,,,,,,3561,29952
,,,,,,,3562,31420
,,,,,,,3563,32818
,,,,,,,3564,34008
,,,,,,,3565,34858
,,,,,,,3566,35606
,,,,,,,3567,35892
,,,,,,,3568,36242
,,,,,,,3569,36500
,,,,,,,3570,36226
,,,,,,,3571,35248
,,,,,,,3572,34512
,,,,,,,3573,34060
,,,,,,,3574,31612
,,,,,,,3575,28280
,,,,,,,3576,25288
,,,,,,,3577,23194
,,,,,,,3578,21942
,,,,,,,3579,21224
,,,,,,,3580,20938
,,,,,,,3581,21344
,,,,,,,3582,22820
,,,,,,,3583,26208
,,,,,,,3584,29122
,,,,,,,3585,30474
,,,,,,,3586,31376
,,,,,,,3587,32122
,,,,,,,3588,32572
,,,,,,,3589,32716
,,,,,,,3590,32964
,,,,,,,3591,32866
,,,,,,,3592,32788
,,,,,,,3593,32874
,,,,,,,3594,32682
,,,,,,,3595,31996
,,,,,,,3596,31490
,,,,,,,3597,31868
,,,,,,,3598,30526
,,,,,,,3599,27438
,,,,,,,3600,24432
,,,,,,,3601,22230
,,,,,,,3602,20966
,,,,,,,3603,20218
,,,,,,,3604,19896
,,,,,,,3605,20228
,,,,,,,3606,21556
,,,,,,,3607,24844
,,,,,,,3608,27880
,,,,,,,3609,29352
,,,,,,,3610,30570
,,,,,,,3611,31638
,,,,,,,3612,32354
,,,,,,,3613,32752
,,,,,,,3614,33274
,,,,,,,3615,33448
,,,,,,,3616,33572
,,,,,,,3617,33576
,,,,,,,3618,33104
,,,,,,,3619,32118
,,,,,,,3620,31112
,,,,,,,3621,31182
,,,,,,,3622,30036
,,,,,,,3623,26874
,,,,,,,3624,23742
,,,,,,,3625,21588
,,,,,,,3626,20276
,,,,,,,3627,19546
,,,,,,,3628,19262
,,,,,,,3629,19496
,,,,,,,3630,20588
,,,,,,,3631,23728
,,,,,,,3632,26536
,,,,,,,3633,27906
,,,,,,,3634,28810
,,,,,,,3635,29560
,,,,,,,3636,29922
,,,,,,,3637,29976
,,,,,,,3638,30134
,,,,,,,3639,30018
,,,,,,,3640,29694
,,,,,,,3641,29252
,,,,,,,3642,28474
,,,,,,,3643,27556
,,,,,,,3644,27112
,,,,,,,3645,27502
,,,,,,,3646,26616
,,,,,,,3647,24374
,,,,,,,3648,21972
,,,,,,,3649,20100
,,,,,,,3650,18992
,,,,,,,3651,18358
,,,,,,,3652,18100
,,,,,,,3653,18172
,,,,,,,3654,18570
,,,,,,,3655,19536
,,,,,,,3656,21328
,,,,,,,3657,23492
,,,,,,,3658,25196
,,,,,,,3659,26316
,,,,,,,3660,26764
,,,,,,,3661,26730
,,,,,,,3662,26426
,,,,,,,3663,26104
,,,,,,,3664,25934
,,,,,,,3665,26108
,,,,,,,3666,26352
,,,,,,,3667,26258
,,,,,,,3668,26060
,,,,,,,3669,26158
,,,,,,,3670,25284
,,,,,,,3671,23490
,,,,,,,3672,21474
,,,,,,,3673,19842
,,,,,,,3674,18714
,,,,,,,3675,18042
,,,,,,,3676,17668
,,,,,,,3677,17600
,,,,,,,3678,17568
,,,,,,,3679,18220
,,,,,,,3680,19774
,,,,,,,3681,21856
,,,,,,,3682,23492
,,,,,,,3683,24520
,,,,,,,3684,25182
,,,,,,,3685,25442
,,,,,,,3686,25336
,,,,,,,3687,25214
,,,,,,,3688,25160
,,,,,,,3689,25376
,,,,,,,3690,25688
,,,,,,,3691,25900
,,,,,,,3692,25968
,,,,,,,3693,26276
,,,,,,,3694,25176
,,,,,,,3695,22988
,,,,,,,3696,20778
,,,,,,,3697,19184
,,,,,,,3698,18258
,,,,,,,3699,17790
,,,,,,,3700,17706
,,,,,,,3701,18190
,,,,,,,3702,19700
,,,,,,,3703,22890
,,,,,,,3704,25616
,,,,,,,3705,26812
,,,,,,,3706,27566
,,,,,,,3707,28184
,,,,,,,3708,28382
,,,,,,,3709,28324
,,,,,,,3710,28228
,,,,,,,3711,27928
,,,,,,,3712,27742
,,,,,,,3713,27902
,,,,,,,3714,28184
,,,,,,,3715,27946
,,,,,,,3716,27616
,,,,,,,3717,27674
,,,,,,,3718,26288
,,,,,,,3719,23612
,,,,,,,3720,21096
,,,,,,,3721,19462
,,,,,,,3722,18582
,,,,,,,3723,18138
,,,,,,,3724,18008
,,,,,,,3725,18450
,,,,,,,3726,19870
,,,,,,,3727,23072
,,,,,,,3728,25734
,,,,,,,3729,26800
,,,,,,,3730,27384
,,,,,,,3731,27870
,,,,,,,3732,28124
,,,,,,,3733,28068
,,,,,,,3734,28072
,,,,,,,3735,27774
,,,,,,,3736,27600
,,,,,,,3737,27680
,,,,,,,3738,27734
,,,,,,,3739,27436
,,,,,,,3740,27346
,,,,,,,3741,27636
,,,,,,,3742,26602
,,,,,,,3743,23946
,,,,,,,3744,21424
,,,,,,,3745,19592
,,,,,,,3746,18622
,,,,,,,3747,18156
,,,,,,,3748,17968
,,,,,,,3749,18448
,,,,,,,3750,19804
,,,,,,,3751,22992
,,,,,,,3752,25660
,,,,,,,3753,26752
,,,,,,,3754,27388
,,,,,,,3755,28002
,,,,,,,3756,28300
,,,,,,,3757,28368
,,,,,,,3758,28470
,,,,,,,3759,28264
,,,,,,,3760,28088
,,,,,,,3761,28082
,,,,,,,3762,27978
,,,,,,,3763,27488
,,,,,,,3764,27270
,,,,,,,3765,27800
,,,,,,,3766,26838
,,,,,,,3767,24054
,,,,,,,3768,21424
,,,,,,,3769,19708
,,,,,,,3770,18708
,,,,,,,3771,18204
,,,,,,,3772,18066
,,,,,,,3773,18512
,,,,,,,3774,19876
,,,,,,,3775,23028
,,,,,,,3776,25584
,,,,,,,3777,26780
,,,,,,,3778,27768
,,,,,,,3779,28608
,,,,,,,3780,29156
,,,,,,,3781,29222
,,,,,,,3782,29414
,,,,,,,3783,29220
,,,,,,,3784,29080
,,,,,,,3785,29002
,,,,,,,3786,28764
,,,,,,,3787,28172
,,,,,,,3788,27862
,,,,,,,3789,28326
,,,,,,,3790,27376
,,,,,,,3791,24668
,,,,,,,3792,21960
,,,,,,,3793,20074
,,,,,,,3794,19090
,,,,,,,3795,18504
,,,,,,,3796,18242
,,,,,,,3797,18662
,,,,,,,3798,19912
,,,,,,,3799,23012
,,,,,,,3800,25814
,,,,,,,3801,27254
,,,,,,,3802,28364
,,,,,,,3803,29372
,,,,,,,3804,29996
,,,,,,,3805,30240
,,,,,,,3806,30622
,,,,,,,3807,30616
,,,,,,,3808,30380
,,,,,,,3809,30178
,,,,,,,3810,29646
,,,,,,,3811,28772
,,,,,,,3812,28212
,,,,,,,3813,28456
,,,,,,,3814,27654
,,,,,,,3815,25312
,,,,,,,3816,22794
,,,,,,,3817,20856
,,,,,,,3818,19608
,,,,,,,3819,18914
,,,,,,,3820,18450
,,,,,,,3821,18364
,,,,,,,3822,18454
,,,,,,,3823,19718
,,,,,,,3824,21864
,,,,,,,3825,24112
,,,,,,,3826,25564
,,,,,,,3827,26374
,,,,,,,3828,26710
,,,,,,,3829,26732
,,,,,,,3830,26542
,,,,,,,3831,26374
,,,,,,,3832,26410
,,,,,,,3833,26692
,,,,,,,3834,26894
,,,,,,,3835,26704
,,,,,,,3836,26402
,,,,,,,3837,26784
,,,,,,,3838,26548
,,,,,,,3839,24704
,,,,,,,3840,22498
,,,,,,,3841,20576
,,,,,,,3842,19376
,,,,,,,3843,18628
,,,,,,,3844,18200
,,,,,,,3845,18000
,,,,,,,3846,17816
,,,,,,,3847,18628
,,,,,,,3848,20516
,,,,,,,3849,22850
,,,,,,,3850,24808
,,,,,,,3851,26138
,,,,,,,3852,27016
,,,,,,,3853,27548
,,,,,,,3854,27694
,,,,,,,3855,27790
,,,,,,,3856,27984
,,,,,,,3857,28360
,,,,,,,3858,28624
,,,,,,,3859,28440
,,,,,,,3860,28040
,,,,,,,3861,28264
,,,,,,,3862,27620
,,,,,,,3863,24978
,,,,,,,3864,22330
,,,,,,,3865,20470
,,,,,,,3866,19394
,,,,,,,3867,18860
,,,,,,,3868,18698
,,,,,,,3869,19114
,,,,,,,3870,20486
,,,,,,,3871,23740
,,,,,,,3872,26672
,,,,,,,3873,28250
,,,,,,,3874,29354
,,,,,,,3875,30212
,,,,,,,3876,30740
,,,,,,,3877,31030
,,,,,,,3878,31312
,,,,,,,3879,31316
,,,,,,,3880,31334
,,,,,,,3881,31368
,,,,,,,3882,31094
,,,,,,,3883,30238
,,,,,,,3884,29542
,,,,,,,3885,29684
,,,,,,,3886,28576
,,,,,,,3887,25594
,,,,,,,3888,22726
,,,,,,,3889,20868
,,,,,,,3890,19732
,,,,,,,3891,19198
,,,,,,,3892,18986
,,,,,,,3893,19452
,,,,,,,3894,20760
,,,,,,,3895,24040
,,,,,,,3896,26928
,,,,,,,3897,28456
,,,,,,,3898,29410
,,,,,,,3899,30220
,,,,,,,3900,30656
,,,,,,,3901,30854
,,,,,,,3902,31216
,,,,,,,3903,31140
,,,,,,,3904,30974
,,,,,,,3905,30908
,,,,,,,3906,30620
,,,,,,,3907,30004
,,,,,,,3908,29614
,,,,,,,3909,29796
,,,,,,,3910,28490
,,,,,,,3911,25678
,,,,,,,3912,22996
,,,,,,,3913,21210
,,,,,,,3914,20194
,,,,,,,3915,19646
,,,,,,,3916,19470
,,,,,,,3917,19856
,,,,,,,3918,21384
,,,,,,,3919,24524
,,,,,,,3920,27462
,,,,,,,3921,28846
,,,,,,,3922,29636
,,,,,,,3923,30246
,,,,,,,3924,30520
,,,,,,,3925,30480
,,,,,,,3926,30542
,,,,,,,3927,30312
,,,,,,,3928,30082
,,,,,,,3929,30142
,,,,,,,3930,30120
,,,,,,,3931,29662
,,,,,,,3932,29206
,,,,,,,3933,29264
,,,,,,,3934,28366
,,,,,,,3935,25650
,,,,,,,3936,22916
,,,,,,,3937,21022
,,,,,,,3938,19916
,,,,,,,3939,19230
,,,,,,,3940,19018
,,,,,,,3941,19378
,,,,,,,3942,20734
,,,,,,,3943,23842
,,,,,,,3944,26716
,,,,,,,3945,28208
,,,,,,,3946,29070
,,,,,,,3947,29770
,,,,,,,3948,30072
,,,,,,,3949,30178
,,,,,,,3950,30414
,,,,,,,3951,30490
,,,,,,,3952,30520
,,,,,,,3953,30564
,,,,,,,3954,30334
,,,,,,,3955,29624
,,,,,,,3956,28950
,,,,,,,3957,29024
,,,,,,,3958,28416
,,,,,,,3959,25646
,,,,,,,3960,22812
,,,,,,,3961,20814
,,,,,,,3962,19564
,,,,,,,3963,18902
,,,,,,,3964,18662
,,,,,,,3965,18974
,,,,,,,3966,20060
,,,,,,,3967,23080
,,,,,,,3968,26002
,,,,,,,3969,27778
,,,,,,,3970,28940
,,,,,,,3971,29814
,,,,,,,3972,30232
,,,,,,,3973,30358
,,,,,,,3974,30606
,,,,,,,3975,30606
,,,,,,,3976,30532
,,,,,,,3977,30460
,,,,,,,3978,30018
,,,,,,,3979,29086
,,,,,,,3980,28204
,,,,,,,3981,28050
,,,,,,,3982,27530
,,,,,,,3983,25182
,,,,,,,3984,22590
,,,,,,,3985,20562
,,,,,,,3986,19342
,,,,,,,3987,18656
,,,,,,,3988,18276
,,,,,,,3989,18186
,,,,,,,3990,18208
,,,,,,,3991,19466
,,,,,,,3992,21650
,,,,,,,3993,23988
,,,,,,,3994,25578
,,,,,,,3995,26432
,,,,,,,3996,26740
,,,,,,,3997,26736
,,,,,,,3998,26494
,,,,,,,3999,26274
,,,,,,,4000,26218
,,,,,,,4001,26300
,,,,,,,4002,26364
,,,,,,,4003,26040
,,,,,,,4004,25552
,,,,,,,4005,25740
,,,,,,,4006,25460
,,,,,,,4007,23650
,,,,,,,4008,21444
,,,,,,,4009,19714
,,,,,,,4010,18628
,,,,,,,4011,17980
,,,,,,,4012,17598
,,,,,,,4013,17520
,,,,,,,4014,17380
,,,,,,,4015,18048
,,,,,,,4016,19672
,,,,,,,4017,21738
,,,,,,,4018,23318
,,,,,,,4019,24284
,,,,,,,4020,24838
,,,,,,,4021,25072
,,,,,,,4022,24944
,,,,,,,4023,24866
,,,,,,,4024,24944
,,,,,,,4025,25238
,,,,,,,4026,25544
,,,,,,,4027,25480
,,,,,,,4028,25278
,,,,,,,4029,25788
,,,,,,,4030,25468
,,,,,,,4031,23268
,,,,,,,4032,20910
,,,,,,,4033,19284
,,,,,,,4034,18332
,,,,,,,4035,17942
,,,,,,,4036,17860
,,,,,,,4037,18364
,,,,,,,4038,19724
,,,,,,,4039,22576
,,,,,,,4040,25436
,,,,,,,4041,27116
,,,,,,,4042,28208
,,,,,,,4043,29084
,,,,,,,4044,29544
,,,,,,,4045,29632
,,,,,,,4046,30042
,,,,,,,4047,29912
,,,,,,,4048,29844
,,,,,,,4049,29892
,,,,,,,4050,29718
,,,,,,,4051,29114
,,,,,,,4052,28528
,,,,,,,4053,28616
,,,,,,,4054,27792
,,,,,,,4055,24978
,,,,,,,4056,22254
,,,,,,,4057,20438
,,,,,,,4058,19342
,,,,,,,4059,18766
,,,,,,,4060,18538
,,,,,,,4061,18966
,,,,,,,4062,20206
,,,,,,,4063,23146
,,,,,,,4064,26118
,,,,,,,4065,27810
,,,,,,,4066,28860
,,,,,,,4067,29746
,,,,,,,4068,30358
,,,,,,,4069,30646
,,,,,,,4070,31030
,,,,,,,4071,31074
,,,,,,,4072,30962
,,,,,,,4073,30970
,,,,,,,4074,30880
,,,,,,,4075,30416
,,,,,,,4076,30056
,,,,,,,4077,30442
,,,,,,,4078,29826
,,,,,,,4079,27146
,,,,,,,4080,24318
,,,,,,,4081,22314
,,,,,,,4082,21124
,,,,,,,4083,20496
,,,,,,,4084,20230
,,,,,,,4085,20622
,,,,,,,4086,21930
,,,,,,,4087,25244
,,,,,,,4088,29126
,,,,,,,4089,32222
,,,,,,,4090,35046
,,,,,,,4091,37742
,,,,,,,4092,39864
,,,,,,,4093,41466
,,,,,,,4094,42924
,,,,,,,4095,43930
,,,,,,,4096,44668
,,,,,,,4097,45242
,,,,,,,4098,45290
,,,,,,,4099,44648
,,,,,,,4100,43682
,,,,,,,4101,43150
,,,,,,,4102,41996
,,,,,,,4103,38208
,,,,,,,4104,34370
,,,,,,,4105,31390
,,,,,,,4106,29528
,,,,,,,4107,28252
,,,,,,,4108,27412
,,,,,,,4109,27280
,,,,,,,4110,28106
,,,,,,,4111,31336
,,,,,,,4112,35212
,,,,,,,4113,38356
,,,,,,,4114,40972
,,,,,,,4115,43136
,,,,,,,4116,44676
,,,,,,,4117,45618
,,,,,,,4118,46384
,,,,,,,4119,46802
,,,,,,,4120,47032
,,,,,,,4121,47170
,,,,,,,4122,46782
,,,,,,,4123,45884
,,,,,,,4124,44552
,,,,,,,4125,43698
,,,,,,,4126,42264
,,,,,,,4127,38362
,,,,,,,4128,34424
,,,,,,,4129,31414
,,,,,,,4130,29430
,,,,,,,4131,28088
,,,,,,,4132,27228
,,,,,,,4133,27188
,,,,,,,4134,27984
,,,,,,,4135,31014
,,,,,,,4136,34810
,,,,,,,4137,37950
,,,,,,,4138,40584
,,,,,,,4139,42746
,,,,,,,4140,44464
,,,,,,,4141,45598
,,,,,,,4142,46250
,,,,,,,4143,46126
,,,,,,,4144,45514
,,,,,,,4145,44084
,,,,,,,4146,42190
,,,,,,,4147,39886
,,,,,,,4148,38016
,,,,,,,4149,37156
,,,,,,,4150,35756
,,,,,,,4151,32878
,,,,,,,4152,29768
,,,,,,,4153,27254
,,,,,,,4154,25688
,,,,,,,4155,24590
,,,,,,,4156,23912
,,,,,,,4157,23700
,,,,,,,4158,23812
,,,,,,,4159,24672
,,,,,,,4160,26358
,,,,,,,4161,28630
,,,,,,,4162,30700
,,,,,,,4163,32498
,,,,,,,4164,33826
,,,,,,,4165,34646
,,,,,,,4166,35022
,,,,,,,4167,35262
,,,,,,,4168,35354
,,,,,,,4169,35058
,,,,,,,4170,33966
,,,,,,,4171,32360
,,,,,,,4172,30936
,,,,,,,4173,30186
,,,,,,,4174,29474
,,,,,,,4175,27356
,,,,,,,4176,24894
,,,,,,,4177,22972
,,,,,,,4178,21562
,,,,,,,4179,20652
,,,,,,,4180,20100
,,,,,,,4181,19860
,,,,,,,4182,19576
,,,,,,,4183,20428
,,,,,,,4184,22364
,,,,,,,4185,24762
,,,,,,,4186,26858
,,,,,,,4187,28366
,,,,,,,4188,29408
,,,,,,,4189,30074
,,,,,,,4190,30512
,,,,,,,4191,30988
,,,,,,,4192,31478
,,,,,,,4193,31916
,,,,,,,4194,31926
,,,,,,,4195,31604
,,,,,,,4196,31064
,,,,,,,4197,31288
,,,,,,,4198,30852
,,,,,,,4199,28444
,,,,,,,4200,25780
,,,,,,,4201,23752
,,,,,,,4202,22522
,,,,,,,4203,21822
,,,,,,,4204,21578
,,,,,,,4205,21948
,,,,,,,4206,23170
,,,,,,,4207,25958
,,,,,,,4208,29056
,,,,,,,4209,30836
,,,,,,,4210,31814
,,,,,,,4211,32522
,,,,,,,4212,32656
,,,,,,,4213,32532
,,,,,,,4214,32428
,,,,,,,4215,32300
,,,,,,,4216,32226
,,,,,,,4217,32026
,,,,,,,4218,31814
,,,,,,,4219,31150
,,,,,,,4220,30370
,,,,,,,4221,30236
,,,,,,,4222,29204
,,,,,,,4223,26432
,,,,,,,4224,23688
,,,,,,,4225,21744
,,,,,,,4226,20566
,,,,,,,4227,19922
,,,,,,,4228,19602
,,,,,,,4229,19894
,,,,,,,4230,20952
,,,,,,,4231,23530
,,,,,,,4232,26264
,,,,,,,4233,27974
,,,,,,,4234,29076
,,,,,,,4235,30124
,,,,,,,4236,30692
,,,,,,,4237,30964
,,,,,,,4238,31124
,,,,,,,4239,31028
,,,,,,,4240,30722
,,,,,,,4241,30564
,,,,,,,4242,30308
,,,,,,,4243,29626
,,,,,,,4244,28962
,,,,,,,4245,28966
,,,,,,,4246,28078
,,,,,,,4247,25522
,,,,,,,4248,22834
,,,,,,,4249,21012
,,,,,,,4250,19898
,,,,,,,4251,19234
,,,,,,,4252,19052
,,,,,,,4253,19390
,,,,,,,4254,20566
,,,,,,,4255,23170
,,,,,,,4256,26010
,,,,,,,4257,27836
,,,,,,,4258,29114
,,,,,,,4259,30224
,,,,,,,4260,30916
,,,,,,,4261,31280
,,,,,,,4262,31736
,,,,,,,4263,31892
,,,,,,,4264,31852
,,,,,,,4265,31810
,,,,,,,4266,31570
,,,,,,,4267,30890
,,,,,,,4268,30232
,,,,,,,4269,30162
,,,,,,,4270,29456
,,,,,,,4271,26824
,,,,,,,4272,24070
,,,,,,,4273,22046
,,,,,,,4274,20822
,,,,,,,4275,20108
,,,,,,,4276,19736
,,,,,,,4277,20038
,,,,,,,4278,21162
,,,,,,,4279,23870
,,,,,,,4280,27096
,,,,,,,4281,29364
,,,,,,,4282,31006
,,,,,,,4283,32472
,,,,,,,4284,33522
,,,,,,,4285,34272
,,,,,,,4286,34912
,,,,,,,4287,35538
,,,,,,,4288,35954
,,,,,,,4289,36454
,,,,,,,4290,36508
,,,,,,,4291,35824
,,,,,,,4292,34744
,,,,,,,4293,34392
,,,,,,,4294,33554
,,,,,,,4295,30534
,,,,,,,4296,27284
,,,,,,,4297,24816
,,,,,,,4298,23292
,,,,,,,4299,22396
,,,,,,,4300,21986
,,,,,,,4301,22244
,,,,,,,4302,23444
,,,,,,,4303,26008
,,,,,,,4304,29126
,,,,,,,4305,31164
,,,,,,,4306,32572
,,,,,,,4307,34078
,,,,,,,4308,35740
,,,,,,,4309,37400
,,,,,,,4310,39188
,,,,,,,4311,40586
,,,,,,,4312,41396
,,,,,,,4313,42054
,,,,,,,4314,42070
,,,,,,,4315,41124
,,,,,,,4316,39550
,,,,,,,4317,38412
,,,,,,,4318,36898
,,,,,,,4319,33506
,,,,,,,4320,29814
,,,,,,,4321,26872
,,,,,,,4322,24838
,,,,,,,4323,23468
,,,,,,,4324,22622
,,,,,,,4325,22262
,,,,,,,4326,22106
,,,,,,,4327,23462
,,,,,,,4328,26142
,,,,,,,4329,29246
,,,,,,,4330,31948
,,,,,,,4331,34068
,,,,,,,4332,35450
,,,,,,,4333,36274
,,,,,,,4334,36906
,,,,,,,4335,37374
,,,,,,,4336,37848
,,,,,,,4337,38212
,,,,,,,4338,38096
,,,,,,,4339,37252
,,,,,,,4340,36054
,,,,,,,4341,35328
,,,,,,,4342,34642
,,,,,,,4343,32136
,,,,,,,4344,29258
,,,,,,,4345,26804
