Time_Index,solar_pv_2,onshore_wind_2,battery_2,fixed_offshore_wind_2,natural_gas_2,nuclear_2,ror_hydro_2,pumped_hydro_2,float_offshore_wind_2,comm_solar_pv_2,res_solar_pv_2,floating_offshore_wind_2
4022,0.280171115,0.088439914,1,0.930908419,1,1,0.423018017,1,0.375477071,0.164100224,0.149091059,0.930908419
4023,0.207172892,0.166177519,1,0.947973749,1,1,0.423018017,1,0.42688383,0.121344122,0.110245575,0.947973749
4024,0.198191292,0.23406476,1,0.966690973,1,1,0.423018017,1,0.371597563,0.11608347,0.105466081,0.966690973
4025,0.127905099,0.171750754,1,0.988562222,1,1,0.423018017,1,0.344547858,0.074915843,0.068063785,0.988562222
4026,0.076407306,0.255905111,1,0.997522222,1,1,0.423018017,1,0.216384879,0.04475285,0.040659602,0.997522222
4027,0.017658714,0.175307005,1,0.992715556,1,1,0.423018017,1,0.204149549,0.010342961,0.009396959,0.992715556
4028,0,0.190870167,1,0.908434873,1,1,0.423018017,1,0.188797719,0,0,0.908434873
4029,0,0.217538733,1,0.806324343,1,1,0.423018017,1,0.262976829,0,0,0.806324343
4030,0,0.512570863,1,0.653650553,1,1,0.423018017,1,0.414696415,0,0,0.653650553
4031,0,0.619310016,1,0.696145141,1,1,0.423018017,1,0.752975961,0,0,0.696145141
4032,0,0.608096222,1,0.831838685,1,1,0.423018017,1,0.712706907,0,0,0.831838685
4033,0,0.614729746,1,0.93310423,1,1,0.423018017,1,0.631129741,0,0,0.93310423
4034,0,0.613124877,1,0.991068764,1,1,0.423018017,1,0.52261809,0,0,0.991068764
4035,0,0.620845632,1,0.996678738,1,1,0.423018017,1,0.522424252,0,0,0.996678738
4036,0,0.648857435,1,0.987053302,1,1,0.423018017,1,0.503003546,0,0,0.987053302
4037,0.013205095,0.67161762,1,0.973497695,1,1,0.423018017,1,0.529109581,0.007734413,0.007026997,0.973497695
4038,0.044144505,0.773245149,1,0.888602816,1,1,0.423018017,1,0.482083556,0.025856067,0.023491183,0.888602816
4039,0.066510546,0.67989271,1,0.809720949,1,1,0.423018017,1,0.446281758,0.038956177,0.035393113,0.809720949
4040,0.189560202,0.459344364,1,0.716333727,1,1,0.423018017,1,0.510724742,0.111028118,0.100873109,0.716333727
4041,0.397911287,0.303252765,1,0.650635848,1,1,0.423018017,1,0.49623662,0.233062324,0.211745651,0.650635848
4042,0.645186411,0.313391958,1,0.507495901,1,1,0.423018017,1,0.329841309,0.377894896,0.343331343,0.507495901
4043,0.858348,0.286748681,1,0.38477288,1,1,0.423018017,1,0.145246997,0.502746683,0.456763761,0.38477288
4044,0.982524286,0.162207409,1,0.324438625,1,1,0.423018017,1,0.185265687,0.575478507,0.522843285,0.324438625
4045,0.982857143,0.219330656,1,0.249166906,1,1,0.423018017,1,0.112549558,0.575673466,0.523020413,0.249166906
4046,0.930135998,0.206447027,1,0.165948551,1,1,0.423018017,1,0.055216756,0.544793938,0.494965232,0.165948551
4047,0.736723457,0.186288612,1,0.135972954,1,1,0.423018017,1,0.058304285,0.431509451,0.392042129,0.135972954
4048,0.493370146,0.159953959,1,0.115952984,1,1,0.423018017,1,0.120099961,0.288973941,0.262543402,0.115952984
4049,0.260922248,0.138126354,1,0.121644516,1,1,0.423018017,1,0.184624058,0.152825887,0.138847912,0.121644516
4050,0.102205671,0.108138099,1,0.146088864,1,1,0.423018017,1,0.26803111,0.059863321,0.054388019,0.146088864
4051,0.038218775,0.196049881,1,0.214734146,1,1,0.423018017,1,0.441167582,0.022385282,0.020337848,0.214734146
4052,0,0.212415027,1,0.368764374,1,1,0.423018017,1,0.550467998,0,0,0.368764374
4053,0,0.351342789,1,0.498331094,1,1,0.423018017,1,0.609262875,0,0,0.498331094
4054,0,0.45434928,1,0.581012107,1,1,0.423018017,1,0.577751179,0,0,0.581012107
4055,0,0.510488672,1,0.625894614,1,1,0.423018017,1,0.621346133,0,0,0.625894614
4056,0,0.434572027,1,0.644613099,1,1,0.423018017,1,0.681647982,0,0,0.644613099
4057,0,0.354581115,1,0.718315906,1,1,0.423018017,1,0.78013807,0,0,0.718315906
4058,0,0.306468325,1,0.762794235,1,1,0.423018017,1,0.515664753,0,0,0.762794235
4059,0,0.456276691,1,0.699143998,1,1,0.423018017,1,0.479588356,0,0,0.699143998
4060,0,0.550126049,1,0.594722348,1,1,0.423018017,1,0.491812546,0,0,0.594722348
4061,0.016093705,0.367808709,1,0.504090385,1,1,0.423018017,1,0.182550155,0.009426313,0.00856415,0.504090385
4062,0.054228504,0.44133208,1,0.378535117,1,1,0.423018017,1,0.067080779,0.031762409,0.028857311,0.378535117
4063,0.082571414,0.358012665,1,0.317327416,1,1,0.423018017,1,0.070749526,0.048363257,0.043939789,0.317327416
4064,0.201489369,0.322313986,1,0.281502452,1,1,0.423018017,1,0.058181438,0.118015201,0.107221129,0.281502452
4065,0.399046671,0.145750215,1,0.299698912,1,1,0.423018017,1,0.104405915,0.233727335,0.212349838,0.299698912
4066,0.625956461,0.133544705,1,0.341556427,1,1,0.423018017,1,0.144707864,0.366631639,0.333098262,0.341556427
4067,0.826515686,0.161124584,1,0.391451751,1,1,0.423018017,1,0.279375708,0.484102042,0.439824422,0.391451751
4068,0.942698779,0.213656802,1,0.459819572,1,1,0.423018017,1,0.315885038,0.552152139,0.501650426,0.459819572
4069,0.935651925,0.293238026,1,0.504620885,1,1,0.423018017,1,0.336168116,0.548024696,0.497900493,0.504620885
4070,0.883941388,0.318057199,1,0.655060177,1,1,0.423018017,1,0.396303316,0.517737096,0.4703831,0.655060177
4071,0.697707313,0.440791749,1,0.796894802,1,1,0.423018017,1,0.702261295,0.408657138,0.371279966,0.796894802
4072,0.481067744,0.491948332,1,0.91261044,1,1,0.423018017,1,0.633935073,0.281768248,0.255996766,0.91261044
4073,0.267051002,0.521548186,1,0.965858858,1,1,0.423018017,1,0.769940481,0.156415586,0.142109285,0.965858858
4074,0.114280317,0.549874843,1,0.988193033,1,1,0.423018017,1,0.804309126,0.066935614,0.060813455,0.988193033
4075,0.046681043,0.583516817,1,0.995676156,1,1,0.423018017,1,0.80913955,0.027341754,0.024840984,0.995676156
4076,0,0.68734733,1,0.995976389,1,1,0.423018017,1,0.809705542,0,0,0.995976389
4077,0,0.647880684,1,0.996916915,1,1,0.423018017,1,0.81,0,0,0.996916915
4078,0,0.692145273,1,0.999475,1,1,0.423018017,1,0.81,0,0,0.999475
4079,0,0.712477477,1,1,1,1,0.423018017,1,0.808425102,0,0,1
4080,0,0.641553327,1,1,1,1,0.423018017,1,0.809742656,0,0,1
4081,0,0.666420549,1,1,1,1,0.423018017,1,0.799587446,0,0,1
4082,0,0.703505309,1,1,1,1,0.423018017,1,0.804815745,0,0,1
4083,0,0.623554321,1,1,1,1,0.423018017,1,0.81,0,0,1
4084,0,0.714317625,1,1,1,1,0.423018017,1,0.81,0,0,1
4085,0.012397131,0.72480452,1,0.997783333,1,1,0.423018017,1,0.81,0.007261177,0.006597045,0.997783333
4086,0.06635569,0.640466025,1,0.993220522,1,1,0.423018017,1,0.81,0.038865476,0.035310707,0.993220522
4087,0.099380198,0.689264023,1,0.98501892,1,1,0.423018017,1,0.81,0.058208401,0.052884463,0.98501892
4088,0.222080256,0.564134548,1,0.981014795,1,1,0.423018017,1,0.706279846,0.130075578,0.118178423,0.981014795
4089,0.409236499,0.435104063,1,0.964504652,1,1,0.423018017,1,0.763424351,0.239695662,0.217772282,0.964504652
4090,0.626179661,0.457908698,1,0.934081551,1,1,0.423018017,1,0.777174197,0.366762371,0.333217037,0.934081551
4091,0.82579743,0.329114636,1,0.855631902,1,1,0.423018017,1,0.637520716,0.483681349,0.439442208,0.855631902
4092,0.946160635,0.307948362,1,0.893288707,1,1,0.423018017,1,0.726134621,0.554179797,0.503492628,0.893288707
4093,0.96481682,0.349148477,1,0.943161879,1,1,0.423018017,1,0.784128419,0.565106991,0.513420384,0.943161879
4094,0.872306074,0.38706192,1,0.964806889,1,1,0.423018017,1,0.809946784,0.510922126,0.464191451,0.964806889
4095,0.668730086,0.470082977,1,0.993093416,1,1,0.423018017,1,0.802608864,0.391684762,0.355859942,0.993093416
4096,0.479975265,0.55181394,1,0.997018428,1,1,0.423018017,1,0.775110454,0.281128368,0.255415411,0.997018428
4097,0.251810125,0.517421973,1,0.999486854,1,1,0.423018017,1,0.778046487,0.147488787,0.133998961,0.999486854
4098,0.120123598,0.533389673,1,0.998041157,1,1,0.423018017,1,0.796501665,0.070358107,0.063922915,0.998041157
4099,0.036956017,0.402059511,1,0.999433048,1,1,0.423018017,1,0.809774112,0.021645667,0.01966588,0.999433048
4100,0,0.430595602,1,0.999754488,1,1,0.423018017,1,0.794219871,0,0,0.999754488
4101,0,0.309272838,1,0.995131417,1,1,0.423018017,1,0.793427671,0,0,0.995131417
4102,0,0.357841622,1,0.991782674,1,1,0.423018017,1,0.762177104,0,0,0.991782674
4103,0,0.319576379,1,0.981459001,1,1,0.423018017,1,0.711070586,0,0,0.981459001
4104,0,0.416056095,1,0.97735644,1,1,0.423018017,1,0.721149339,0,0,0.97735644
4105,0,0.451206543,1,0.90325882,1,1,0.423018017,1,0.595239339,0,0,0.90325882
4106,0,0.430166096,1,0.842873938,1,1,0.423018017,1,0.463852987,0,0,0.842873938
4107,0,0.424646289,1,0.807434927,1,1,0.423018017,1,0.407054562,0,0,0.807434927
4108,0,0.2793175,1,0.749690637,1,1,0.423018017,1,0.258461814,0,0,0.749690637
4109,0.000715167,0.163884526,1,0.613608363,1,1,0.423018017,1,0.169891929,0.000418883,0.000380571,0.613608363
4110,0.077957144,0.227769372,1,0.528239179,1,1,0.423018017,1,0.087535686,0.045660613,0.041484338,0.528239179
4111,0.173923151,0.425243707,1,0.46947548,1,1,0.423018017,1,0.044167516,0.101869274,0.092551963,0.46947548
4112,0.28286058,0.355882047,1,0.44101656,1,1,0.423018017,1,0.020276523,0.165675481,0.150522238,0.44101656
4113,0.427443637,0.425117411,1,0.321703448,1,1,0.423018017,1,0.020292827,0.250359843,0.22746108,0.321703448
4114,0.426505449,0.387248747,1,0.244706448,1,1,0.423018017,1,0.060814124,0.249810333,0.22696183,0.244706448
4115,0.494956739,0.403019588,1,0.147777252,1,1,0.423018017,1,0.046700056,0.289903231,0.263387696,0.147777252
4116,0.510424368,0.364687901,1,0.091257472,1,1,0.423018017,1,0.159229374,0.298962842,0.271618684,0.091257472
4117,0.596090224,0.362341917,1,0.075945669,1,1,0.423018017,1,0.127058839,0.349138558,0.317205158,0.075945669
4118,0.528333877,0.332653727,1,0.078111762,1,1,0.423018017,1,0.186475352,0.309452698,0.281149102,0.078111762
4119,0.468608156,0.328827449,1,0.081694301,1,1,0.423018017,1,0.153746309,0.27447049,0.249366485,0.081694301
4120,0.383101349,0.28332886,1,0.07246599,1,1,0.423018017,1,0.255946258,0.224387932,0.203864648,0.07246599
4121,0.211219592,0.265752544,1,0.082974053,1,1,0.423018017,1,0.259785712,0.123714332,0.112398998,0.082974053
4122,0.103435613,0.320432794,1,0.126712301,1,1,0.423018017,1,0.254157222,0.060583716,0.055042523,0.126712301
4123,0.024214644,0.316275257,1,0.151913283,1,1,0.423018017,1,0.291216579,0.014182863,0.01288565,0.151913283
4124,0,0.238475205,1,0.15456487,1,1,0.423018017,1,0.349644211,0,0,0.15456487
4125,0,0.300733706,1,0.151790743,1,1,0.423018017,1,0.351856566,0,0,0.151790743
4126,0,0.256149638,1,0.141246253,1,1,0.423018017,1,0.309913038,0,0,0.141246253
4127,0,0.15856206,1,0.129295954,1,1,0.423018017,1,0.195105204,0,0,0.129295954
4128,0,0.138506006,1,0.125734821,1,1,0.423018017,1,0.147809714,0,0,0.125734821
4129,0,0.173665979,1,0.118224233,1,1,0.423018017,1,0.096606339,0,0,0.118224233
4130,0,0.217310659,1,0.111422936,1,1,0.423018017,1,0.07431623,0,0,0.111422936
4131,0,0.181506501,1,0.08490601,1,1,0.423018017,1,0.128090461,0,0,0.08490601
4132,0,0.160069289,1,0.101583456,1,1,0.423018017,1,0.136563454,0,0,0.101583456
4133,0.003602927,0.115989085,1,0.121471428,1,1,0.423018017,1,0.107775811,0.002110286,0.001917272,0.121471428
4134,0.041771227,0.093472073,1,0.150890019,1,1,0.423018017,1,0.168806539,0.024466004,0.02222826,0.150890019
4135,0.128860283,0.147991454,1,0.192434086,1,1,0.423018017,1,0.179978685,0.075475308,0.06857208,0.192434086
4136,0.183318187,0.171904086,1,0.250601077,1,1,0.423018017,1,0.208499095,0.10737208,0.097551465,0.250601077
4137,0.28747694,0.151536316,1,0.345680125,1,1,0.423018017,1,0.268450299,0.16837935,0.152978802,0.345680125
4138,0.355553449,0.133862836,1,0.45945777,1,1,0.423018017,1,0.255616276,0.208252733,0.18920523,0.45945777
4139,0.533873644,0.145279396,1,0.566038002,1,1,0.423018017,1,0.229454704,0.312697418,0.284097049,0.566038002
4140,0.608098326,0.284228056,1,0.631480112,1,1,0.423018017,1,0.276190335,0.356171875,0.323595184,0.631480112
4141,0.608519012,0.3295412,1,0.678599746,1,1,0.423018017,1,0.301245257,0.356418276,0.323819049,0.678599746
4142,0.584375761,0.36909563,1,0.616248602,1,1,0.423018017,1,0.308921005,0.342277229,0.31097139,0.616248602
4143,0.482565974,0.369930968,1,0.581796862,1,1,0.423018017,1,0.258485556,0.282645783,0.256794038,0.581796862
4144,0.350225815,0.375564926,1,0.527013056,1,1,0.423018017,1,0.252400947,0.205132262,0.186370168,0.527013056
4145,0.219030273,0.38592493,1,0.572864746,1,1,0.423018017,1,0.318280722,0.128289159,0.116555396,0.572864746
4146,0.13354653,0.391944042,1,0.535614138,1,1,0.423018017,1,0.390050454,0.07822011,0.071065833,0.535614138
4147,0.045583435,0.319153496,1,0.499138359,1,1,0.423018017,1,0.30230553,0.026698869,0.024256899,0.499138359
4148,0,0.343526264,1,0.421007136,1,1,0.423018017,1,0.329953948,0,0,0.421007136
4149,0,0.241773626,1,0.336044609,1,1,0.423018017,1,0.301842376,0,0,0.336044609
4150,0,0.296683253,1,0.238444337,1,1,0.423018017,1,0.35535049,0,0,0.238444337
4151,0,0.291784137,1,0.23018521,1,1,0.423018017,1,0.355716213,0,0,0.23018521
4152,0,0.271773495,1,0.301193495,1,1,0.423018017,1,0.432548596,0,0,0.301193495
4153,0,0.188206481,1,0.482259637,1,1,0.423018017,1,0.599960013,0,0,0.482259637
4154,0,0.174285706,1,0.72434172,1,1,0.423018017,1,0.698683612,0,0,0.72434172
4155,0,0.113572304,1,0.793911341,1,1,0.423018017,1,0.711134149,0,0,0.793911341
4156,0,0.121545935,1,0.855184416,1,1,0.423018017,1,0.771400416,0,0,0.855184416
4157,0.012030731,0.13107082,1,0.87228397,1,1,0.423018017,1,0.793564519,0.007046571,0.006402068,0.87228397
4158,0.050254176,0.119339005,1,0.918857869,1,1,0.423018017,1,0.601453569,0.029434589,0.026742401,0.918857869
4159,0.099873087,0.099022488,1,0.929277984,1,1,0.423018017,1,0.50833267,0.058497093,0.05314675,0.929277984
4160,0.211284731,0.093133709,1,0.919551031,1,1,0.423018017,1,0.457154669,0.123752485,0.112433661,0.919551031
4161,0.324660081,0.125036188,1,0.93519577,1,1,0.423018017,1,0.65971965,0.190158046,0.172765545,0.93519577
4162,0.544212093,0.149264049,1,0.958828607,1,1,0.423018017,1,0.634852282,0.318752795,0.289598581,0.958828607
4163,0.734203037,0.188927688,1,0.967764137,1,1,0.423018017,1,0.6040113,0.430033205,0.390700905,0.967764137
4164,0.681140617,0.262098159,1,0.971643304,1,1,0.423018017,1,0.481764827,0.398953787,0.362464117,0.971643304
4165,0.696266044,0.34976098,1,0.985756967,1,1,0.423018017,1,0.632240994,0.407812966,0.370513005,0.985756967
4166,0.776659417,0.443545253,1,0.99798392,1,1,0.423018017,1,0.573796074,0.454900513,0.413293765,0.99798392
4167,0.503116917,0.546847384,1,0.997522222,1,1,0.423018017,1,0.729938362,0.294682764,0.267730076,0.997522222
4168,0.439664505,0.614684196,1,0.999329167,1,1,0.423018017,1,0.797688857,0.25751778,0.233964328,0.999329167
4169,0.267342058,0.672347044,1,0.999941667,1,1,0.423018017,1,0.796758716,0.156586062,0.142264168,0.999941667
4170,0.117939031,0.648254126,1,1,1,1,0.423018017,1,0.81,0.069078575,0.062760413,1
4171,0.045324787,0.628931827,1,1,1,1,0.423018017,1,0.807395183,0.026547375,0.024119262,1
4172,0,0.620047257,1,1,1,1,0.423018017,1,0.81,0,0,1
4173,0,0.608345752,1,1,1,1,0.423018017,1,0.804426046,0,0,1
4174,0,0.540499972,1,1,1,1,0.423018017,1,0.801614645,0,0,1
4175,0,0.553752823,1,1,1,1,0.423018017,1,0.803776548,0,0,1
4176,0,0.565317756,1,1,1,1,0.423018017,1,0.806346706,0,0,1
4177,0,0.456562838,1,1,1,1,0.423018017,1,0.805465244,0,0,1
4178,0,0.477786415,1,1,1,1,0.423018017,1,0.807905503,0,0,1
4179,0,0.363058936,1,1,1,1,0.423018017,1,0.81,0,0,1
4180,0,0.416222809,1,1,1,1,0.423018017,1,0.81,0,0,1
4181,0.007015306,0.502523149,1,1,1,1,0.423018017,1,0.81,0.004108965,0.003733145,1
4182,0.071706102,0.505538195,1,1,1,1,0.423018017,1,0.81,0.041999288,0.038157891,1
4183,0.141455861,0.558461025,1,0.999533333,1,1,0.423018017,1,0.790202854,0.082852718,0.075274727,0.999533333
4184,0.244081756,0.451935848,1,0.998104167,1,1,0.423018017,1,0.689727003,0.142962171,0.129886364,0.998104167
4185,0.357523155,0.369065953,1,0.988562222,1,1,0.423018017,1,0.787037311,0.209406418,0.190253395,0.988562222
4186,0.499917157,0.318865947,1,0.996443153,1,1,0.423018017,1,0.705744153,0.292808619,0.266027347,0.996443153
4187,0.625136162,0.30294196,1,0.979289485,1,1,0.423018017,1,0.608785042,0.366151178,0.332661746,0.979289485
4188,0.651588902,0.254891206,1,0.99154678,1,1,0.423018017,1,0.581849395,0.381644926,0.346738383,0.99154678
4189,0.673387057,0.274324911,1,0.99821241,1,1,0.423018017,1,0.614895018,0.394412417,0.358338116,0.99821241
4190,0.673909782,0.417795728,1,0.994511511,1,1,0.423018017,1,0.495567903,0.394718584,0.35861628,0.994511511
4191,0.586742917,0.338097023,1,0.980944614,1,1,0.423018017,1,0.496034138,0.343663706,0.312231055,0.980944614
4192,0.418911069,0.362037337,1,0.948925894,1,1,0.423018017,1,0.531143397,0.245362196,0.222920535,0.948925894
4193,0.261181064,0.406247915,1,0.963885016,1,1,0.423018017,1,0.456565901,0.15297748,0.138985639,0.963885016
4194,0.100034869,0.357301196,1,0.95321337,1,1,0.423018017,1,0.325459148,0.058591852,0.053232842,0.95321337
4195,0.029816238,0.376115265,1,0.921780667,1,1,0.423018017,1,0.3067333,0.017463796,0.015866498,0.921780667
4196,0,0.280610356,1,0.891087822,1,1,0.423018017,1,0.266965281,0,0,0.891087822
4197,0,0.164955301,1,0.661226733,1,1,0.423018017,1,0.248234448,0,0,0.661226733
4198,0,0.172418541,1,0.468071291,1,1,0.423018017,1,0.165207408,0,0,0.468071291
4199,0,0.250945885,1,0.438913062,1,1,0.423018017,1,0.097218071,0,0,0.438913062
4200,0,0.167074178,1,0.384221907,1,1,0.423018017,1,0.109446004,0,0,0.384221907
4201,0,0.173951257,1,0.298097694,1,1,0.423018017,1,0.091826426,0,0,0.298097694
4202,0,0.177844548,1,0.283417048,1,1,0.423018017,1,0.128816743,0,0,0.283417048
4203,0,0.204635916,1,0.231208119,1,1,0.423018017,1,0.050226454,0,0,0.231208119
4204,0,0.18874098,1,0.169596293,1,1,0.423018017,1,0.024364744,0,0,0.169596293
4205,0.011193,0.152047636,1,0.111317917,1,1,0.423018017,1,0.036575263,0.0065559,0.005956275,0.111317917
4206,0.053598835,0.164041767,1,0.098479998,1,1,0.423018017,1,0.021542826,0.031393603,0.028522237,0.098479998
4207,0.086462721,0.166879206,1,0.098689157,1,1,0.423018017,1,0.016829322,0.050642451,0.04601052,0.098689157
4208,0.18920734,0.161562072,1,0.089538307,1,1,0.423018017,1,0.013851106,0.110821442,0.100685336,0.089538307
4209,0.388748326,0.023689085,1,0.104527601,1,1,0.423018017,1,0.04712475,0.227695447,0.206869647,0.104527601
4210,0.604627998,0.005782552,1,0.109459499,1,1,0.423018017,1,0.027056573,0.354139254,0.321748473,0.109459499
4211,0.827917473,0.005526793,1,0.091476669,1,1,0.423018017,1,0.006520183,0.484923088,0.440570373,0.091476669
4212,0.937486663,0.028253149,1,0.06745049,1,1,0.423018017,1,0.019004831,0.549099328,0.498876836,0.06745049
4213,0.916039282,0.024980535,1,0.051744225,1,1,0.423018017,1,0.024827433,0.536537291,0.487463765,0.051744225
4214,0.801512092,0.086671221,1,0.044183635,1,1,0.423018017,1,0.015856466,0.46945708,0.426518938,0.044183635
4215,0.714124006,0.061406946,1,0.035201786,1,1,0.423018017,1,0.020485071,0.41827263,0.380015992,0.035201786
4216,0.471733806,0.150826259,1,0.025203899,1,1,0.423018017,1,0.032326965,0.276301228,0.251029778,0.025203899
4217,0.264609475,0.153608585,1,0.026166958,1,1,0.423018017,1,0.067145963,0.154985549,0.140810043,0.026166958
4218,0.106892555,0.159176254,1,0.02529936,1,1,0.423018017,1,0.113169643,0.062608496,0.05688211,0.02529936
4219,0.039455724,0.197175811,1,0.031608911,1,1,0.423018017,1,0.05750129,0.023109781,0.020996082,0.031608911
4220,0,0.147589505,1,0.038740551,1,1,0.423018017,1,0.091360735,0,0,0.038740551
4221,0,0.199361093,1,0.0765894,1,1,0.423018017,1,0.057955286,0,0,0.0765894
4222,0,0.246059089,1,0.08068309,1,1,0.423018017,1,0.093422238,0,0,0.08068309
4223,0,0.204278288,1,0.093281148,1,1,0.423018017,1,0.115986588,0,0,0.093281148
4224,0,0.332295793,1,0.137624362,1,1,0.423018017,1,0.167937374,0,0,0.137624362
4225,0,0.342210894,1,0.149730604,1,1,0.423018017,1,0.125605501,0,0,0.149730604
4226,0,0.382404441,1,0.150755428,1,1,0.423018017,1,0.130964077,0,0,0.150755428
4227,0,0.427280527,1,0.098569054,1,1,0.423018017,1,0.062768619,0,0,0.098569054
4228,0,0.399292157,1,0.078681273,1,1,0.423018017,1,0.074894231,0,0,0.078681273
4229,0.012435482,0.351839844,1,0.064849194,1,1,0.423018017,1,0.052827393,0.007283639,0.006617453,0.064849194
4230,0.051114539,0.346072111,1,0.050690532,1,1,0.423018017,1,0.038683576,0.029938516,0.027200237,0.050690532
4231,0.076898321,0.352896914,1,0.04584982,1,1,0.423018017,1,0.024809041,0.045040445,0.040920893,0.04584982
4232,0.183062813,0.236001449,1,0.035904132,1,1,0.423018017,1,0.030359737,0.107222504,0.097415569,0.035904132
4233,0.381271642,0.05970733,1,0.036377511,1,1,0.423018017,1,0.032972139,0.223316246,0.202890983,0.036377511
4234,0.617631171,0.037872405,1,0.033020763,1,1,0.423018017,1,0.022412391,0.361755398,0.328668019,0.033020763
4235,0.82908018,0.034241442,1,0.023011754,1,1,0.423018017,1,0.013991392,0.485604102,0.4411891,0.023011754
4236,0.919445452,0.021160189,1,0.019341188,1,1,0.423018017,1,0,0.538532333,0.489276334,0.019341188
4237,0.975742193,0.045164648,1,0.014510502,1,1,0.423018017,1,0.004119438,0.571506138,0.519234243,0.014510502
4238,0.888100099,0.054242933,1,0.011866873,1,1,0.423018017,1,0.016053776,0.520172912,0.472596128,0.011866873
4239,0.705964948,0.050903598,1,0.007956238,1,1,0.423018017,1,0.038031676,0.413493753,0.375674208,0.007956238
4240,0.480888486,0.030805526,1,0.013084756,1,1,0.423018017,1,0.079651356,0.281663254,0.255901375,0.013084756
4241,0.263699426,0.092054058,1,0.01259044,1,1,0.423018017,1,0.118729101,0.15445252,0.140325767,0.01259044
4242,0.111184667,0.1432761,1,0.030524495,1,1,0.423018017,1,0.134964679,0.065122447,0.059166127,0.030524495
4243,0.040456155,0.162627854,1,0.058068242,1,1,0.423018017,1,0.151442436,0.023695748,0.021528454,0.058068242
4244,0,0.204363047,1,0.081441437,1,1,0.423018017,1,0.138957369,0,0,0.081441437
4245,0,0.304966299,1,0.127288369,1,1,0.423018017,1,0.18298873,0,0,0.127288369
4246,0,0.264011506,1,0.13942163,1,1,0.423018017,1,0.099457176,0,0,0.13942163
4247,0,0.270505293,1,0.163105462,1,1,0.423018017,1,0.118354224,0,0,0.163105462
4248,0,0.333059279,1,0.197579265,1,1,0.423018017,1,0.178284494,0,0,0.197579265
4249,0,0.38093109,1,0.206063748,1,1,0.423018017,1,0.168088434,0,0,0.206063748
4250,0,0.444432344,1,0.209926465,1,1,0.423018017,1,0.142767796,0,0,0.209926465
4251,0,0.58562954,1,0.207735915,1,1,0.423018017,1,0.180962605,0,0,0.207735915
4252,0,0.589318272,1,0.196717289,1,1,0.423018017,1,0.189892203,0,0,0.196717289
4253,0.010367863,0.594077925,1,0.199585633,1,1,0.423018017,1,0.225581779,0.006072605,0.005517184,0.199585633
4254,0.050964851,0.491514614,1,0.198719741,1,1,0.423018017,1,0.226029338,0.029850841,0.027120582,0.198719741
4255,0.075361007,0.539852789,1,0.18294014,1,1,0.423018017,1,0.158457828,0.044140018,0.040102822,0.18294014
4256,0.18775952,0.425463172,1,0.19060474,1,1,0.423018017,1,0.077048013,0.109973433,0.099914888,0.19060474
4257,0.384306243,0.07508563,1,0.235195051,1,1,0.423018017,1,0.064607228,0.225093655,0.204505824,0.235195051
4258,0.61837882,0.055552653,1,0.255629398,1,1,0.423018017,1,0.05533498,0.362193307,0.329065875,0.255629398
4259,0.829195794,0.025285523,1,0.289823507,1,1,0.423018017,1,0.03417835,0.485671819,0.441250623,0.289823507
4260,0.961160093,0.03941414,1,0.309188705,1,1,0.423018017,1,0.058871603,0.562965194,0.511474483,0.309188705
4261,0.981606415,0.208062786,1,0.366252201,1,1,0.423018017,1,0.103222778,0.574940897,0.522354847,0.366252201
4262,0.897211188,0.298284069,1,0.514036878,1,1,0.423018017,1,0.189076982,0.525509407,0.477444529,0.514036878
4263,0.718603996,0.400596151,1,0.6464301,1,1,0.423018017,1,0.218975833,0.420896624,0.382399987,0.6464301
4264,0.494179161,0.396187958,1,0.714473281,1,1,0.423018017,1,0.285589999,0.289447792,0.262973913,0.714473281
4265,0.280724036,0.359182138,1,0.764366291,1,1,0.423018017,1,0.535879585,0.164424077,0.149385292,0.764366291
4266,0.129169344,0.387643541,1,0.796309859,1,1,0.423018017,1,0.765530651,0.07565633,0.068736544,0.796309859
4267,0.052405429,0.304259459,1,0.888468231,1,1,0.423018017,1,0.81,0.030694608,0.027887175,0.888468231
4268,0,0.347843052,1,0.963279877,1,1,0.423018017,1,0.81,0,0,0.963279877
4269,0,0.496405114,1,0.991642222,1,1,0.423018017,1,0.788612245,0,0,0.991642222
4270,0,0.552756926,1,0.993182222,1,1,0.423018017,1,0.735171045,0,0,0.993182222
4271,0,0.547529484,1,0.998104167,1,1,0.423018017,1,0.692283244,0,0,0.998104167
4272,0,0.574807247,1,0.999329167,1,1,0.423018017,1,0.780705639,0,0,0.999329167
4273,0,0.614374023,1,0.997026196,1,1,0.423018017,1,0.788080121,0,0,0.997026196
4274,0,0.650503333,1,0.996113606,1,1,0.423018017,1,0.803764022,0,0,0.996113606
4275,0,0.734127244,1,0.98557247,1,1,0.423018017,1,0.706719726,0,0,0.98557247
4276,0,0.75111361,1,0.948482551,1,1,0.423018017,1,0.715401837,0,0,0.948482551
4277,0.009578843,0.733731321,1,0.926612269,1,1,0.423018017,1,0.629083196,0.005610465,0.005097313,0.926612269
4278,0.066039527,0.751342141,1,0.909031452,1,1,0.423018017,1,0.442333675,0.038680294,0.035142463,0.909031452
4279,0.096251907,0.654451384,1,0.819242294,1,1,0.423018017,1,0.389121625,0.056376117,0.051219765,0.819242294
