Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1
,,,,,,,1140,36528
,,,,,,,1141,37160
,,,,,,,1142,36189
,,,,,,,1143,35736
,,,,,,,1144,37101
,,,,,,,1145,39452
,,,,,,,1146,42525
,,,,,,,1147,42901
,,,,,,,1148,41132
,,,,,,,1149,40913
,,,,,,,1150,36794
,,,,,,,1151,34603
,,,,,,,1152,32419
,,,,,,,1153,31307
,,,,,,,1154,30539
,,,,,,,1155,30561
,,,,,,,1156,30977
,,,,,,,1157,31942
,,,,,,,1158,33596
,,,,,,,1159,35804
,,,,,,,1160,38424
,,,,,,,1161,41331
,,,,,,,1162,43460
,,,,,,,1163,44083
,,,,,,,1164,45521
,,,,,,,1165,45046
,,,,,,,1166,41099
,,,,,,,1167,38735
,,,,,,,1168,36399
,,,,,,,1169,36089
,,,,,,,1170,36031
,,,,,,,1171,38195
,,,,,,,1172,39293
,,,,,,,1173,38029
,,,,,,,1174,36591
,,,,,,,1175,34284
,,,,,,,1176,30869
,,,,,,,1177,28614
,,,,,,,1178,27426
,,,,,,,1179,27242
,,,,,,,1180,27458
,,,,,,,1181,27985
,,,,,,,1182,29400
,,,,,,,1183,31388
,,,,,,,1184,33204
,,,,,,,1185,35148
,,,,,,,1186,36665
,,,,,,,1187,37009
,,,,,,,1188,37952
,,,,,,,1189,36763
,,,,,,,1190,33479
,,,,,,,1191,31718
,,,,,,,1192,30264
,,,,,,,1193,30463
,,,,,,,1194,31166
,,,,,,,1195,34152
,,,,,,,1196,35542
,,,,,,,1197,34147
,,,,,,,1198,32899
,,,,,,,1199,30577
,,,,,,,1200,27119
,,,,,,,1201,23989
,,,,,,,1202,22579
,,,,,,,1203,21788
,,,,,,,1204,21544
,,,,,,,1205,21842
,,,,,,,1206,23097
,,,,,,,1207,25040
,,,,,,,1208,28271
,,,,,,,1209,29969
,,,,,,,1210,30788
,,,,,,,1211,30934
,,,,,,,1212,31850
,,,,,,,1213,32378
,,,,,,,1214,30740
,,,,,,,1215,29893
,,,,,,,1216,30217
,,,,,,,1217,30866
,,,,,,,1218,32851
,,,,,,,1219,32822
,,,,,,,1220,30267
,,,,,,,1221,29429
,,,,,,,1222,28124
,,,,,,,1223,25932
,,,,,,,1224,23607
,,,,,,,1225,21453
,,,,,,,1226,20552
,,,,,,,1227,20068
,,,,,,,1228,20213
,,,,,,,1229,20674
,,,,,,,1230,22392
,,,,,,,1231,26570
,,,,,,,1232,32430
,,,,,,,1233,34036
,,,,,,,1234,34261
,,,,,,,1235,33792
,,,,,,,1236,34369
,,,,,,,1237,34994
,,,,,,,1238,34064
,,,,,,,1239,33973
,,,,,,,1240,35612
,,,,,,,1241,38426
,,,,,,,1242,41462
,,,,,,,1243,42900
,,,,,,,1244,41887
,,,,,,,1245,41880
,,,,,,,1246,36728
,,,,,,,1247,34274
,,,,,,,1248,32061
,,,,,,,1249,30441
,,,,,,,1250,30430
,,,,,,,1251,30207
,,,,,,,1252,30896
,,,,,,,1253,31941
,,,,,,,1254,33967
,,,,,,,1255,38276
,,,,,,,1256,43641
,,,,,,,1257,46605
,,,,,,,1258,47237
,,,,,,,1259,46601
,,,,,,,1260,47271
,,,,,,,1261,46377
,,,,,,,1262,42727
,,,,,,,1263,41227
,,,,,,,1264,41114
,,,,,,,1265,42277
,,,,,,,1266,44598
,,,,,,,1267,44790
,,,,,,,1268,42805
,,,,,,,1269,42153
,,,,,,,1270,38336
,,,,,,,1271,35724
,,,,,,,1272,33245
,,,,,,,1273,31221
,,,,,,,1274,29690
,,,,,,,1275,28836
,,,,,,,1276,28522
,,,,,,,1277,28615
,,,,,,,1278,30164
,,,,,,,1279,33334
,,,,,,,1280,37600
,,,,,,,1281,39331
,,,,,,,1282,39960
,,,,,,,1283,40080
,,,,,,,1284,40492
,,,,,,,1285,40325
,,,,,,,1286,37689
,,,,,,,1287,36648
,,,,,,,1288,36873
,,,,,,,1289,37751
,,,,,,,1290,39994
,,,,,,,1291,39421
,,,,,,,1292,37058
,,,,,,,1293,36835
,,,,,,,1294,33107
,,,,,,,1295,30742
,,,,,,,1296,28428
,,,,,,,1297,26111
,,,,,,,1298,25213
,,,,,,,1299,24696
,,,,,,,1300,25007
,,,,,,,1301,25762
,,,,,,,1302,27545
,,,,,,,1303,31535
,,,,,,,1304,37535
,,,,,,,1305,41056
,,,,,,,1306,42650
,,,,,,,1307,43112
,,,,,,,1308,44234
,,,,,,,1309,44078
,,,,,,,1310,41423
,,,,,,,1311,40468
,,,,,,,1312,40735
,,,,,,,1313,42215
,,,,,,,1314,44517
,,,,,,,1315,43602
,,,,,,,1316,40292
,,,,,,,1317,39417
,,,,,,,1318,34425
,,,,,,,1319,31681
,,,,,,,1320,29228
,,,,,,,1321,27806
,,,,,,,1322,25865
,,,,,,,1323,25491
,,,,,,,1324,25363
,,,,,,,1325,25699
,,,,,,,1326,27188
,,,,,,,1327,28561
,,,,,,,1328,30510
,,,,,,,1329,32211
,,,,,,,1330,34229
,,,,,,,1331,35675
,,,,,,,1332,37506
,,,,,,,1333,38771
,,,,,,,1334,37576
,,,,,,,1335,36873
,,,,,,,1336,36009
,,,,,,,1337,36296
,,,,,,,1338,35975
,,,,,,,1339,37761
,,,,,,,1340,38296
,,,,,,,1341,35671
,,,,,,,1342,33426
,,,,,,,1343,30533
,,,,,,,1344,26724
,,,,,,,1345,23559
,,,,,,,1346,21368
,,,,,,,1347,20673
,,,,,,,1348,20270
,,,,,,,1349,20205
,,,,,,,1350,20893
,,,,,,,1351,22334
,,,,,,,1352,23947
,,,,,,,1353,25231
,,,,,,,1354,26626
,,,,,,,1355,27828
,,,,,,,1356,29216
,,,,,,,1357,30315
,,,,,,,1358,29460
,,,,,,,1359,28484
,,,,,,,1360,28014
,,,,,,,1361,28928
,,,,,,,1362,29493
,,,,,,,1363,32742
,,,,,,,1364,34811
,,,,,,,1365,33681
,,,,,,,1366,32440
,,,,,,,1367,30200
,,,,,,,1368,26787
,,,,,,,1369,23904
,,,,,,,1370,23249
,,,,,,,1371,22886
,,,,,,,1372,23371
,,,,,,,1373,24166
,,,,,,,1374,26150
,,,,,,,1375,30938
,,,,,,,1376,36950
,,,,,,,1377,38851
,,,,,,,1378,38686
,,,,,,,1379,37827
,,,,,,,1380,38252
,,,,,,,1381,37258
,,,,,,,1382,34595
,,,,,,,1383,33660
,,,,,,,1384,34268
,,,,,,,1385,36103
,,,,,,,1386,38736
,,,,,,,1387,39040
,,,,,,,1388,36984
,,,,,,,1389,36094
,,,,,,,1390,30796
,,,,,,,1391,27900
,,,,,,,1392,25359
,,,,,,,1393,23483
,,,,,,,1394,22911
,,,,,,,1395,22536
,,,,,,,1396,23100
,,,,,,,1397,24120
,,,,,,,1398,26156
,,,,,,,1399,30802
,,,,,,,1400,37058
,,,,,,,1401,39769
,,,,,,,1402,40104
,,,,,,,1403,39940
,,,,,,,1404,40660
,,,,,,,1405,40530
,,,,,,,1406,38109
,,,,,,,1407,37259
,,,,,,,1408,37696
,,,,,,,1409,39490
,,,,,,,1410,42120
,,,,,,,1411,42457
,,,,,,,1412,41049
,,,,,,,1413,40786
,,,,,,,1414,35950
,,,,,,,1415,33230
,,,,,,,1416,31530
,,,,,,,1417,29963
,,,,,,,1418,29625
,,,,,,,1419,29315
,,,,,,,1420,30114
,,,,,,,1421,30893
,,,,,,,1422,32923
,,,,,,,1423,37607
,,,,,,,1424,43528
,,,,,,,1425,45621
,,,,,,,1426,45517
,,,,,,,1427,44839
,,,,,,,1428,45618
,,,,,,,1429,45048
,,,,,,,1430,42246
,,,,,,,1431,41576
,,,,,,,1432,41952
,,,,,,,1433,43126
,,,,,,,1434,45796
,,,,,,,1435,45924
,,,,,,,1436,43622
,,,,,,,1437,43129
,,,,,,,1438,37655
,,,,,,,1439,34479
,,,,,,,1440,32085
,,,,,,,1441,30375
,,,,,,,1442,29793
,,,,,,,1443,29419
,,,,,,,1444,30210
,,,,,,,1445,30977
,,,,,,,1446,33011
,,,,,,,1447,37848
,,,,,,,1448,43840
,,,,,,,1449,45797
,,,,,,,1450,46199
,,,,,,,1451,45979
,,,,,,,1452,46763
,,,,,,,1453,45828
,,,,,,,1454,43303
,,,,,,,1455,42657
,,,,,,,1456,42787
,,,,,,,1457,44224
,,,,,,,1458,44384
,,,,,,,1459,43593
,,,,,,,1460,40837
,,,,,,,1461,40650
,,,,,,,1462,35511
,,,,,,,1463,32366
,,,,,,,1464,30175
,,,,,,,1465,28554
,,,,,,,1466,27742
,,,,,,,1467,27292
,,,,,,,1468,27783
,,,,,,,1469,28268
,,,,,,,1470,29956
,,,,,,,1471,34350
,,,,,,,1472,40722
,,,,,,,1473,43865
,,,,,,,1474,44539
,,,,,,,1475,44315
,,,,,,,1476,45263
,,,,,,,1477,45215
,,,,,,,1478,43304
,,,,,,,1479,42678
,,,,,,,1480,42726
,,,,,,,1481,44314
,,,,,,,1482,43408
,,,,,,,1483,42442
,,,,,,,1484,39265
,,,,,,,1485,38866
,,,,,,,1486,33454
,,,,,,,1487,30590
,,,,,,,1488,28698
,,,,,,,1489,28022
,,,,,,,1490,26731
,,,,,,,1491,26538
,,,,,,,1492,26797
,,,,,,,1493,27457
,,,,,,,1494,29049
,,,,,,,1495,31159
,,,,,,,1496,33433
,,,,,,,1497,36201
,,,,,,,1498,39095
,,,,,,,1499,40536
,,,,,,,1500,42758
,,,,,,,1501,42768
,,,,,,,1502,40921
,,,,,,,1503,39423
,,,,,,,1504,37354
,,,,,,,1505,37257
,,,,,,,1506,32523
,,,,,,,1507,35531
,,,,,,,1508,37422
,,,,,,,1509,36739
,,,,,,,1510,35305
,,,,,,,1511,33076
,,,,,,,1512,30318
,,,,,,,1513,27412
,,,,,,,1514,25765
,,,,,,,1515,25506
,,,,,,,1516,25393
,,,,,,,1517,25811
,,,,,,,1518,27197
,,,,,,,1519,28730
,,,,,,,1520,30095
,,,,,,,1521,31484
,,,,,,,1522,33295
,,,,,,,1523,34610
,,,,,,,1524,36594
,,,,,,,1525,38046
,,,,,,,1526,37844
,,,,,,,1527,37553
,,,,,,,1528,37320
,,,,,,,1529,38281
,,,,,,,1530,36016
,,,,,,,1531,39212
,,,,,,,1532,40841
,,,,,,,1533,39398
,,,,,,,1534,37309
,,,,,,,1535,34507
,,,,,,,1536,31171
,,,,,,,1537,27494
,,,,,,,1538,26335
,,,,,,,1539,25699
,,,,,,,1540,25746
,,,,,,,1541,26191
,,,,,,,1542,28039
,,,,,,,1543,32552
,,,,,,,1544,38354
,,,,,,,1545,39753
,,,,,,,1546,39640
,,,,,,,1547,39318
,,,,,,,1548,39990
,,,,,,,1549,40555
,,,,,,,1550,39875
,,,,,,,1551,40301
,,,,,,,1552,41807
,,,,,,,1553,44560
,,,,,,,1554,44961
,,,,,,,1555,45058
,,,,,,,1556,43531
,,,,,,,1557,42821
,,,,,,,1558,36901
,,,,,,,1559,33267
,,,,,,,1560,30700
,,,,,,,1561,28536
,,,,,,,1562,27239
,,,,,,,1563,26677
,,,,,,,1564,26859
,,,,,,,1565,27327
,,,,,,,1566,29196
,,,,,,,1567,34363
,,,,,,,1568,40743
,,,,,,,1569,42280
,,,,,,,1570,41916
,,,,,,,1571,41204
,,,,,,,1572,42118
,,,,,,,1573,42345
,,,,,,,1574,40421
,,,,,,,1575,40011
,,,,,,,1576,40487
,,,,,,,1577,42130
,,,,,,,1578,40469
,,,,,,,1579,39960
,,,,,,,1580,38379
,,,,,,,1581,38421
,,,,,,,1582,32870
,,,,,,,1583,29443
,,,,,,,1584,27464
,,,,,,,1585,25699
,,,,,,,1586,25392
,,,,,,,1587,25208
,,,,,,,1588,26129
,,,,,,,1589,26919
,,,,,,,1590,29198
,,,,,,,1591,34318
,,,,,,,1592,40244
,,,,,,,1593,42615
,,,,,,,1594,42831
,,,,,,,1595,42678
,,,,,,,1596,43074
,,,,,,,1597,40172
,,,,,,,1598,36259
,,,,,,,1599,35109
,,,,,,,1600,35351
,,,,,,,1601,37527
,,,,,,,1602,37738
,,,,,,,1603,36707
,,,,,,,1604,34928
,,,,,,,1605,34791
,,,,,,,1606,31009
,,,,,,,1607,28149
,,,,,,,1608,26045
,,,,,,,1609,24194
,,,,,,,1610,23266
,,,,,,,1611,22822
,,,,,,,1612,23132
,,,,,,,1613,23586
,,,,,,,1614,25418
,,,,,,,1615,28866
,,,,,,,1616,33477
,,,,,,,1617,35158
,,,,,,,1618,35740
,,,,,,,1619,35991
,,,,,,,1620,36310
,,,,,,,1621,36114
,,,,,,,1622,34303
,,,,,,,1623,34199
,,,,,,,1624,35446
,,,,,,,1625,37825
,,,,,,,1626,37992
,,,,,,,1627,36497
,,,,,,,1628,33955
,,,,,,,1629,33658
,,,,,,,1630,31014
,,,,,,,1631,28311
,,,,,,,1632,26091
,,,,,,,1633,24235
,,,,,,,1634,23141
,,,,,,,1635,22591
,,,,,,,1636,22555
,,,,,,,1637,22849
,,,,,,,1638,24424
,,,,,,,1639,27525
,,,,,,,1640,32833
,,,,,,,1641,35606
,,,,,,,1642,36624
,,,,,,,1643,36954
,,,,,,,1644,37721
,,,,,,,1645,38424
,,,,,,,1646,37197
,,,,,,,1647,37032
,,,,,,,1648,37541
,,,,,,,1649,39020
,,,,,,,1650,38334
,,,,,,,1651,36438
,,,,,,,1652,34089
,,,,,,,1653,33413
,,,,,,,1654,29558
,,,,,,,1655,26957
,,,,,,,1656,25146
,,,,,,,1657,24041
,,,,,,,1658,22663
,,,,,,,1659,22647
,,,,,,,1660,22877
,,,,,,,1661,23817
,,,,,,,1662,25449
,,,,,,,1663,27721
,,,,,,,1664,30164
,,,,,,,1665,32614
,,,,,,,1666,35071
,,,,,,,1667,36108
,,,,,,,1668,37069
,,,,,,,1669,36484
,,,,,,,1670,33973
,,,,,,,1671,32336
,,,,,,,1672,31378
,,,,,,,1673,31441
,,,,,,,1674,28736
,,,,,,,1675,31506
,,,,,,,1676,33279
,,,,,,,1677,32392
,,,,,,,1678,30792
,,,,,,,1679,28251
,,,,,,,1680,25340
,,,,,,,1681,22245
,,,,,,,1682,21555
,,,,,,,1683,21809
,,,,,,,1684,22366
,,,,,,,1685,23421
,,,,,,,1686,25200
,,,,,,,1687,27002
,,,,,,,1688,28932
,,,,,,,1689,31451
,,,,,,,1690,33748
,,,,,,,1691,34730
,,,,,,,1692,36602
,,,,,,,1693,36626
,,,,,,,1694,34250
,,,,,,,1695,33023
,,,,,,,1696,31520
,,,,,,,1697,31714
,,,,,,,1698,30210
,,,,,,,1699,32081
,,,,,,,1700,33073
,,,,,,,1701,34569
,,,,,,,1702,33055
,,,,,,,1703,30755
,,,,,,,1704,28060
,,,,,,,1705,24349
,,,,,,,1706,23884
,,,,,,,1707,23725
,,,,,,,1708,24107
,,,,,,,1709,24684
,,,,,,,1710,26750
,,,,,,,1711,29769
,,,,,,,1712,34473
,,,,,,,1713,35836
,,,,,,,1714,35879
,,,,,,,1715,35588
,,,,,,,1716,36087
,,,,,,,1717,36109
,,,,,,,1718,35199
,,,,,,,1719,35847
,,,,,,,1720,37408
,,,,,,,1721,39885
,,,,,,,1722,40344
,,,,,,,1723,37453
,,,,,,,1724,33995
,,,,,,,1725,34533
,,,,,,,1726,30912
,,,,,,,1727,27803
,,,,,,,1728,25685
,,,,,,,1729,23711
,,,,,,,1730,22846
,,,,,,,1731,22042
,,,,,,,1732,22285
,,,,,,,1733,22740
,,,,,,,1734,24637
,,,,,,,1735,27611
,,,,,,,1736,32077
,,,,,,,1737,34019
,,,,,,,1738,34521
,,,,,,,1739,34337
,,,,,,,1740,34854
,,,,,,,1741,33979
,,,,,,,1742,32366
,,,,,,,1743,32543
,,,,,,,1744,34192
,,,,,,,1745,36503
,,,,,,,1746,37347
,,,,,,,1747,34520
,,,,,,,1748,31084
,,,,,,,1749,31518
,,,,,,,1750,28487
,,,,,,,1751,25540
,,,,,,,1752,23713
,,,,,,,1753,21803
,,,,,,,1754,21100
,,,,,,,1755,20724
,,,,,,,1756,21021
,,,,,,,1757,21622
,,,,,,,1758,23409
,,,,,,,1759,26305
,,,,,,,1760,30813
,,,,,,,1761,32701
,,,,,,,1762,33335
,,,,,,,1763,33486
,,,,,,,1764,33713
,,,,,,,1765,33082
,,,,,,,1766,30929
,,,,,,,1767,30810
,,,,,,,1768,32076
,,,,,,,1769,34334
,,,,,,,1770,35907
,,,,,,,1771,33304
,,,,,,,1772,29843
,,,,,,,1773,30075
,,,,,,,1774,26559
,,,,,,,1775,23855
,,,,,,,1776,22020
,,,,,,,1777,20172
,,,,,,,1778,19315
,,,,,,,1779,18967
,,,,,,,1780,19541
,,,,,,,1781,20391
,,,,,,,1782,22558
,,,,,,,1783,26193
,,,,,,,1784,31488
,,,,,,,1785,33536
,,,,,,,1786,34069
,,,,,,,1787,34160
,,,,,,,1788,34494
,,,,,,,1789,33427
,,,,,,,1790,31341
,,,,,,,1791,31064
,,,,,,,1792,31996
,,,,,,,1793,34348
,,,,,,,1794,36197
,,,,,,,1795,34041
,,,,,,,1796,31147
,,,,,,,1797,31555
,,,,,,,1798,27346
,,,,,,,1799,24521
,,,,,,,1800,22649
,,,,,,,1801,20522
,,,,,,,1802,20029
,,,,,,,1803,19907
,,,,,,,1804,20638
,,,,,,,1805,21265
,,,,,,,1806,23109
,,,,,,,1807,27068
,,,,,,,1808,33294
,,,,,,,1809,35962
,,,,,,,1810,36644
,,,,,,,1811,36949
,,,,,,,1812,37800
,,,,,,,1813,36799
,,,,,,,1814,34443
,,,,,,,1815,33940
,,,,,,,1816,34786
,,,,,,,1817,36811
,,,,,,,1818,38203
,,,,,,,1819,35348
,,,,,,,1820,31924
,,,,,,,1821,32302
,,,,,,,1822,27791
,,,,,,,1823,24978
,,,,,,,1824,23285
,,,,,,,1825,22632
,,,,,,,1826,21061
,,,,,,,1827,20918
,,,,,,,1828,21059
,,,,,,,1829,21612
,,,,,,,1830,23145
,,,,,,,1831,24859
,,,,,,,1832,26746
,,,,,,,1833,28832
,,,,,,,1834,31465
,,,,,,,1835,33045
,,,,,,,1836,35380
,,,,,,,1837,35763
,,,,,,,1838,34472
,,,,,,,1839,33398
,,,,,,,1840,32447
,,,,,,,1841,32503
,,,,,,,1842,29122
,,,,,,,1843,30837
,,,,,,,1844,31248
,,,,,,,1845,31440
,,,,,,,1846,29748
,,,,,,,1847,28053
,,,,,,,1848,25919
,,,,,,,1849,23193
,,,,,,,1850,21634
,,,,,,,1851,21497
,,,,,,,1852,21459
,,,,,,,1853,21987
,,,,,,,1854,23503
,,,,,,,1855,24827
,,,,,,,1856,25945
,,,,,,,1857,27060
,,,,,,,1858,29205
,,,,,,,1859,30397
,,,,,,,1860,31965
,,,,,,,1861,32002
,,,,,,,1862,30614
,,,,,,,1863,29570
,,,,,,,1864,28901
,,,,,,,1865,29260
,,,,,,,1866,27891
,,,,,,,1867,29718
,,,,,,,1868,30309
,,,,,,,1869,31101
,,,,,,,1870,29441
,,,,,,,1871,27099
,,,,,,,1872,24272
,,,,,,,1873,20383
,,,,,,,1874,19742
,,,,,,,1875,19423
,,,,,,,1876,20150
,,,,,,,1877,21010
,,,,,,,1878,23034
,,,,,,,1879,26154
,,,,,,,1880,30777
,,,,,,,1881,32376
,,,,,,,1882,33019
,,,,,,,1883,33463
,,,,,,,1884,33843
,,,,,,,1885,32360
,,,,,,,1886,29999
,,,,,,,1887,29992
,,,,,,,1888,31185
,,,,,,,1889,33336
,,,,,,,1890,34971
,,,,,,,1891,31449
,,,,,,,1892,27781
,,,,,,,1893,28544
,,,,,,,1894,26374
,,,,,,,1895,23678
,,,,,,,1896,21832
,,,,,,,1897,20217
,,,,,,,1898,20014
,,,,,,,1899,19884
,,,,,,,1900,20649
,,,,,,,1901,21343
,,,,,,,1902,23346
,,,,,,,1903,26314
,,,,,,,1904,30413
,,,,,,,1905,31983
,,,,,,,1906,32502
,,,,,,,1907,32811
,,,,,,,1908,33777
,,,,,,,1909,32909
,,,,,,,1910,32009
,,,,,,,1911,32269
,,,,,,,1912,33798
,,,,,,,1913,36022
,,,,,,,1914,36601
,,,,,,,1915,33056
,,,,,,,1916,29087
,,,,,,,1917,29498
,,,,,,,1918,27427
,,,,,,,1919,24859
,,,,,,,1920,23151
,,,,,,,1921,21443
,,,,,,,1922,20641
,,,,,,,1923,20243
,,,,,,,1924,20538
,,,,,,,1925,20895
,,,,,,,1926,22634
,,,,,,,1927,24884
,,,,,,,1928,28733
,,,,,,,1929,29997
,,,,,,,1930,30707
,,,,,,,1931,31336
,,,,,,,1932,32473
,,,,,,,1933,33095
,,,,,,,1934,32856
,,,,,,,1935,34020
,,,,,,,1936,36412
,,,,,,,1937,39302
,,,,,,,1938,40815
,,,,,,,1939,37037
,,,,,,,1940,32506
,,,,,,,1941,32438
,,,,,,,1942,30134
,,,,,,,1943,27329
,,,,,,,1944,25267
,,,,,,,1945,23347
,,,,,,,1946,22499
,,,,,,,1947,22085
,,,,,,,1948,22477
,,,,,,,1949,22915
,,,,,,,1950,24551
,,,,,,,1951,26726
,,,,,,,1952,30415
,,,,,,,1953,32130
,,,,,,,1954,32821
,,,,,,,1955,33507
,,,,,,,1956,34602
,,,,,,,1957,35078
,,,,,,,1958,34020
,,,,,,,1959,34550
,,,,,,,1960,36426
,,,,,,,1961,38813
,,,,,,,1962,38671
,,,,,,,1963,34827
,,,,,,,1964,30546
,,,,,,,1965,30637
,,,,,,,1966,28715
,,,,,,,1967,26116
,,,,,,,1968,24290
,,,,,,,1969,22517
,,,,,,,1970,21624
,,,,,,,1971,21190
,,,,,,,1972,21467
,,,,,,,1973,21684
,,,,,,,1974,23000
,,,,,,,1975,25422
,,,,,,,1976,29772
,,,,,,,1977,32023
,,,,,,,1978,32909
,,,,,,,1979,33589
,,,,,,,1980,34095
,,,,,,,1981,34142
,,,,,,,1982,32312
,,,,,,,1983,32053
,,,,,,,1984,33246
,,,,,,,1985,35124
,,,,,,,1986,36044
,,,,,,,1987,32262
,,,,,,,1988,28131
,,,,,,,1989,28304
,,,,,,,1990,26138
,,,,,,,1991,24116
,,,,,,,1992,22771
,,,,,,,1993,22438
,,,,,,,1994,21082
,,,,,,,1995,21134
,,,,,,,1996,21332
,,,,,,,1997,22216
,,,,,,,1998,23672
,,,,,,,1999,25623
,,,,,,,2000,27430
,,,,,,,2001,29640
,,,,,,,2002,32065
,,,,,,,2003,33445
,,,,,,,2004,35079
,,,,,,,2005,34997
,,,,,,,2006,32938
,,,,,,,2007,31585
,,,,,,,2008,30897
,,,,,,,2009,31152
,,,,,,,2010,28794
,,,,,,,2011,30653
,,,,,,,2012,31235
,,,,,,,2013,31308
,,,,,,,2014,29565
,,,,,,,2015,27727
,,,,,,,2016,25501
,,,,,,,2017,23206
,,,,,,,2018,21909
,,,,,,,2019,21934
,,,,,,,2020,22270
,,,,,,,2021,23164
,,,,,,,2022,24797
,,,,,,,2023,26428
,,,,,,,2024,27779
,,,,,,,2025,29270
,,,,,,,2026,31435
,,,,,,,2027,32721
,,,,,,,2028,34573
,,,,,,,2029,34284
,,,,,,,2030,32615
,,,,,,,2031,31699
,,,,,,,2032,31218
,,,,,,,2033,31874
,,,,,,,2034,29847
,,,,,,,2035,32207
,,,,,,,2036,32983
,,,,,,,2037,33694
,,,,,,,2038,32117
,,,,,,,2039,29853
,,,,,,,2040,27103
,,,,,,,2041,23528
,,,,,,,2042,23235
,,,,,,,2043,23220
,,,,,,,2044,23974
,,,,,,,2045,24922
,,,,,,,2046,27306
,,,,,,,2047,31092
,,,,,,,2048,36109
,,,,,,,2049,38560
,,,,,,,2050,39403
,,,,,,,2051,39389
,,,,,,,2052,39793
,,,,,,,2053,38530
,,,,,,,2054,35654
,,,,,,,2055,35394
,,,,,,,2056,36216
,,,,,,,2057,38043
,,,,,,,2058,39362
,,,,,,,2059,37479
,,,,,,,2060,34500
,,,,,,,2061,35538
,,,,,,,2062,31491
,,,,,,,2063,28498
,,,,,,,2064,26617
,,,,,,,2065,24618
,,,,,,,2066,23968
,,,,,,,2067,23744
,,,,,,,2068,24244
,,,,,,,2069,24997
,,,,,,,2070,27097
,,,,,,,2071,31015
,,,,,,,2072,36383
,,,,,,,2073,38125
,,,,,,,2074,38176
,,,,,,,2075,37480
,,,,,,,2076,37577
,,,,,,,2077,36405
,,,,,,,2078,33710
,,,,,,,2079,33275
,,,,,,,2080,34113
,,,,,,,2081,36155
,,,,,,,2082,37272
,,,,,,,2083,35298
,,,,,,,2084,32219
,,,,,,,2085,32994
,,,,,,,2086,28714
,,,,,,,2087,25823
,,,,,,,2088,24089
,,,,,,,2089,23043
,,,,,,,2090,22464
,,,,,,,2091,22233
,,,,,,,2092,23505
,,,,,,,2093,24346
,,,,,,,2094,26377
,,,,,,,2095,29700
,,,,,,,2096,35184
,,,,,,,2097,36720
,,,,,,,2098,36964
,,,,,,,2099,36491
,,,,,,,2100,36878
,,,,,,,2101,35403
,,,,,,,2102,32891
,,,,,,,2103,32924
,,,,,,,2104,34148
,,,,,,,2105,35925
,,,,,,,2106,36881
,,,,,,,2107,34424
,,,,,,,2108,31039
,,,,,,,2109,31449
,,,,,,,2110,27150
,,,,,,,2111,24081
,,,,,,,2112,22194
,,,,,,,2113,20314
,,,,,,,2114,19745
,,,,,,,2115,19525
,,,,,,,2116,20010
,,,,,,,2117,20790
,,,,,,,2118,23030
,,,,,,,2119,26632
,,,,,,,2120,31725
,,,,,,,2121,33300
,,,,,,,2122,33839
,,,,,,,2123,34415
,,,,,,,2124,35758
,,,,,,,2125,36363
,,,,,,,2126,35863
,,,,,,,2127,37019
,,,,,,,2128,39089
,,,,,,,2129,41723
,,,,,,,2130,43625
,,,,,,,2131,40610
,,,,,,,2132,36802
,,,,,,,2133,36999
,,,,,,,2134,32654
,,,,,,,2135,29034
,,,,,,,2136,26565
,,,,,,,2137,24317
,,,,,,,2138,23107
,,,,,,,2139,22497
,,,,,,,2140,22702
,,,,,,,2141,22934
,,,,,,,2142,24468
,,,,,,,2143,27825
,,,,,,,2144,33442
,,,,,,,2145,35373
,,,,,,,2146,35665
,,,,,,,2147,35425
,,,,,,,2148,36027
,,,,,,,2149,35123
,,,,,,,2150,32997
,,,,,,,2151,32691
,,,,,,,2152,33692
,,,,,,,2153,35555
,,,,,,,2154,35876
,,,,,,,2155,33112
,,,,,,,2156,29806
,,,,,,,2157,30440
,,,,,,,2158,26506
,,,,,,,2159,23889
,,,,,,,2160,22285
,,,,,,,2161,21507
,,,,,,,2162,19744
,,,,,,,2163,19642
,,,,,,,2164,19747
,,,,,,,2165,20274
,,,,,,,2166,21794
,,,,,,,2167,23641
,,,,,,,2168,25602
,,,,,,,2169,27861
,,,,,,,2170,30097
,,,,,,,2171,31343
,,,,,,,2172,33668
,,,,,,,2173,34515
,,,,,,,2174,33914
,,,,,,,2175,33113
,,,,,,,2176,32209
,,,,,,,2177,32237
,,,,,,,2178,29162
,,,,,,,2179,31161
,,,,,,,2180,31860
,,,,,,,2181,32246
,,,,,,,2182,30294
,,,,,,,2183,27951
,,,,,,,2184,25652
,,,,,,,2185,22640
,,,,,,,2186,21087
,,,,,,,2187,20997
,,,,,,,2188,21234
,,,,,,,2189,21836
,,,,,,,2190,23300
,,,,,,,2191,24591
,,,,,,,2192,25618
,,,,,,,2193,26883
,,,,,,,2194,28922
,,,,,,,2195,30152
,,,,,,,2196,31603
,,,,,,,2197,31970
,,,,,,,2198,30729
,,,,,,,2199,30592
,,,,,,,2200,30373
,,,,,,,2201,30947
,,,,,,,2202,29045
,,,,,,,2203,31429
,,,,,,,2204,32741
,,,,,,,2205,32855
,,,,,,,2206,29962
,,,,,,,2207,27150
,,,,,,,2208,24144
