Time_Index,Price_mmbtu_global,Price_mmbtu_z1,Price_mmbtu_z2,Price_mmbtu_z3,Price_mmbtu_z4,Price_mmbtu_z5,Price_mmbtu_z6,Price_mmbtu_z7,Price_mmbtu_z8,Price_mmbtu_z9
2151,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2152,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2153,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2154,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2155,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2156,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2157,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2158,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2159,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2160,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2161,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2162,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2163,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2164,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2165,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2166,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2167,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2168,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2169,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2170,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2171,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2172,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2173,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2174,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2175,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2176,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2177,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2178,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2179,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2180,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2181,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2182,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2183,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2184,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2185,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2186,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2187,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2188,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2189,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2190,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2191,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2192,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2193,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2194,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2195,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2196,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2197,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2198,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2199,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2200,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2201,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2202,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2203,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2204,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2205,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2206,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2207,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2208,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2209,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2210,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2211,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2212,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2213,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2214,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2215,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2216,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2217,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2218,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2219,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2220,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2221,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2222,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2223,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2224,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2225,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2226,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2227,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2228,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2229,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2230,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2231,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2232,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2233,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2234,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2235,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2236,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2237,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2238,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2239,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2240,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2241,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2242,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2243,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2244,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2245,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2246,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2247,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2248,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2249,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2250,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2251,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2252,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2253,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2254,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2255,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2256,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2257,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2258,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2259,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2260,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2261,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2262,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2263,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2264,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2265,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2266,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2267,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2268,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2269,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2270,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2271,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2272,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2273,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2274,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2275,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2276,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2277,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2278,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2279,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2280,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2281,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2282,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2283,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2284,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2285,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2286,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2287,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2288,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2289,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2290,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2291,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2292,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2293,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2294,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2295,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2296,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2297,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2298,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2299,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2300,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2301,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2302,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2303,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2304,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2305,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2306,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2307,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2308,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2309,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2310,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2311,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2312,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2313,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2314,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2315,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2316,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2317,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2318,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2319,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2320,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2321,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2322,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2323,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2324,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2325,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2326,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2327,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2328,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2329,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2330,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2331,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2332,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2333,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2334,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2335,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2336,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2337,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2338,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2339,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2340,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2341,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2342,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2343,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2344,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2345,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2346,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2347,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2348,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2349,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2350,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2351,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2352,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2353,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2354,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2355,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2356,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2357,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2358,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2359,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2360,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2361,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2362,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2363,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2364,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2365,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2366,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2367,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2368,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2369,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2370,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2371,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2372,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2373,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2374,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2375,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2376,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2377,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2378,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2379,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2380,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2381,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2382,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2383,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2384,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2385,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2386,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2387,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2388,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2389,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2390,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2391,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2392,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2393,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2394,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2395,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2396,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2397,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2398,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2399,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2400,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2401,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2402,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2403,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2404,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2405,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2406,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2407,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2408,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2409,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2410,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2411,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2412,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2413,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2414,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2415,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2416,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2417,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2418,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2419,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2420,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2421,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2422,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2423,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2424,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2425,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2426,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2427,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2428,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2429,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2430,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2431,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2432,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2433,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2434,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2435,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2436,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2437,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2438,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2439,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2440,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2441,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2442,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2443,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2444,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2445,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2446,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2447,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2448,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2449,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2450,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2451,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2452,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2453,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2454,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2455,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2456,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2457,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2458,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2459,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2460,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2461,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2462,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2463,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2464,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2465,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2466,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2467,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2468,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2469,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2470,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2471,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
2472,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31,21.31
