Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7,Load_MW_z8,Load_MW_z9
,,,,,,,,4722,20289,37738,66625,112585,158937,100013,222459,141576,78136
,,,,,,,,4723,19789,38024,67986,111311,157868,100072,216097,134743,74614
,,,,,,,,4724,18928,37735,67387,105155,149663,95171,198552,123043,68457
,,,,,,,,4725,17337,38283,64564,96286,138611,87636,181451,113975,63599
,,,,,,,,4726,16460,36543,59294,88215,129189,81189,164539,104072,58071
,,,,,,,,4727,16105,34059,54150,80475,118600,74773,144075,89632,49414
,,,,,,,,4728,15595,32196,49384,71836,105380,67071,123864,77098,42321
,,,,,,,,4729,14815,30043,43293,63140,92616,58854,107344,67847,36924
,,,,,,,,4730,13927,26749,37653,56410,84800,53255,98607,63573,34688
,,,,,,,,4731,13469,24040,33059,52222,80168,50066,93668,61216,33441
,,,,,,,,4732,13166,22432,30214,49536,77316,48032,89932,59313,32287
,,,,,,,,4733,13013,21583,28659,47466,76163,46424,91078,61666,33601
,,,,,,,,4734,13142,21199,27482,47909,79329,47218,98245,67744,37048
,,,,,,,,4735,13564,21181,27599,51229,87387,50552,113239,81176,44831
,,,,,,,,4736,14199,22162,29511,57822,99882,56772,129149,90917,50423
,,,,,,,,4737,15037,24590,34285,64682,112338,62702,149425,106250,59366
,,,,,,,,4738,16151,26848,39063,74100,126935,71150,168980,116059,64684
,,,,,,,,4739,17084,29061,45173,83219,136289,78084,182280,122505,68022
,,,,,,,,4740,17879,32244,50873,88576,143768,82181,197108,132146,73149
,,,,,,,,4741,18696,34141,54449,95451,151369,88024,203740,132520,73050
,,,,,,,,4742,19200,35403,58828,98402,152470,89347,206971,134309,73827
,,,,,,,,4743,19645,36917,61211,101107,155181,91078,212194,138273,75811
,,,,,,,,4744,19728,36640,62804,104712,159671,93815,220370,143354,78692
,,,,,,,,4745,19714,36844,65304,109318,163866,97463,223894,142994,78448
,,,,,,,,4746,19481,37594,68392,112127,164362,98749,227214,147428,81273
,,,,,,,,4747,19061,38192,70384,111883,164692,99839,220069,139867,77456
,,,,,,,,4748,18403,38128,70604,105903,155402,94928,201619,127777,71180
,,,,,,,,4749,17609,38752,67710,96848,143682,87618,184179,118598,66377
,,,,,,,,4750,16635,36938,61889,88534,133765,81226,166925,108436,60669
,,,,,,,,4751,16326,34411,56367,80717,122626,74912,145829,93465,51734
,,,,,,,,4752,15851,32496,51292,71898,110382,67146,127744,84202,44263
,,,,,,,,4753,14973,30265,44938,68290,104657,63905,117434,78654,41048
,,,,,,,,4754,13974,27689,39959,63914,99086,60247,111582,75534,39127
,,,,,,,,4755,13402,26868,36816,61337,96511,58289,108995,74463,38576
,,,,,,,,4756,13096,26046,34899,59554,95442,57058,108771,75339,39044
,,,,,,,,4757,13048,25831,33871,59048,97764,56880,115888,82716,43048
,,,,,,,,4758,13282,25928,33577,62484,109536,60589,139915,105769,55746
,,,,,,,,4759,14072,26894,35235,73848,133900,72454,172352,129119,68497
,,,,,,,,4760,15468,30161,42226,87643,156099,85205,192780,140453,74341
,,,,,,,,4761,17638,37199,51454,95570,166551,91562,199490,144118,75934
,,,,,,,,4762,19628,42013,57686,99008,171576,93589,208913,151428,79410
,,,,,,,,4763,21485,43530,60058,105182,179159,98113,220490,159267,83387
,,,,,,,,4764,23343,43921,63265,110268,187516,102114,230502,165016,86298
,,,,,,,,4765,24852,45320,66832,115313,194173,105731,236356,167712,87456
,,,,,,,,4766,25989,46947,70530,118672,198007,107683,242050,171328,89312
,,,,,,,,4767,26925,48146,73272,122551,204378,110420,256682,182642,95379
,,,,,,,,4768,27631,48835,75984,130272,216198,116786,276270,195013,101733
,,,,,,,,4769,27785,50068,81124,139093,227022,123620,297047,206734,107645
,,,,,,,,4770,27399,52494,87289,148615,226583,130611,279055,182107,94712
,,,,,,,,4771,26504,54317,93737,135720,197248,117982,235617,151262,78379
,,,,,,,,4772,24723,53631,87201,116050,171144,101240,206614,138052,71998
,,,,,,,,4773,21691,47127,74343,105140,158173,93875,187705,125322,65566
,,,,,,,,4774,20219,40612,65482,95639,144852,86569,168377,112050,58456
,,,,,,,,4775,19151,37871,59099,86197,131359,78736,149314,99457,51511
,,,,,,,,4776,17361,35301,52928,77304,117866,71282,131350,87247,44918
,,,,,,,,4777,15948,32381,46905,68347,106511,63961,119761,81518,41614
,,,,,,,,4778,14743,29477,40812,63781,100918,60426,113595,78232,39630
,,,,,,,,4779,13919,27135,37301,61226,98116,58401,110758,76932,39003
,,,,,,,,4780,13497,26370,35281,59431,96908,57155,110334,77720,39411
,,,,,,,,4781,13409,26186,34192,58884,99120,56931,117406,85040,43412
,,,,,,,,4782,13591,26320,33901,62297,110822,60640,141722,108500,56170
,,,,,,,,4783,14342,27267,35489,73583,135185,72573,174734,132071,68919
,,,,,,,,4784,15689,30511,42507,87344,156667,85373,196128,143831,74787
,,,,,,,,4785,17916,37721,51769,95095,167072,91842,203405,147534,76448
,,,,,,,,4786,19984,42220,57992,98527,172286,94016,213481,155209,79997
,,,,,,,,4787,22259,43317,60276,104692,179710,98688,225480,162721,84105
,,,,,,,,4788,24276,43397,63350,109610,187229,102661,235651,168725,86988
,,,,,,,,4789,25831,44735,66988,114424,193429,106203,241675,171433,88264
,,,,,,,,4790,27092,46066,70596,117731,197335,108118,247487,175281,90034
,,,,,,,,4791,28027,47010,73159,121655,203868,110791,262247,186635,96194
,,,,,,,,4792,28657,47387,75827,128978,215879,117201,282042,198905,102420
,,,,,,,,4793,28741,48482,80877,136959,227178,124292,303234,210519,108264
,,,,,,,,4794,28351,50887,87074,145681,226908,131349,285337,185349,95158
,,,,,,,,4795,27489,52894,93450,132854,198680,118792,241240,153822,78742
,,,,,,,,4796,25690,52677,87561,113566,172463,102007,211294,140486,72185
,,,,,,,,4797,22462,46333,74906,103174,159205,94398,191784,127235,65636
,,,,,,,,4798,20858,39949,65803,94217,145602,87042,172152,113591,58378
,,,,,,,,4799,19638,37424,59316,84907,131842,79239,152900,100788,51316
,,,,,,,,4800,17681,35035,53103,76130,118680,71712,134748,87991,44213
,,,,,,,,4801,16144,32252,47014,67763,107204,64303,122999,82113,40981
,,,,,,,,4802,14918,29194,40897,63311,101591,60749,116789,78678,38971
,,,,,,,,4803,14000,26815,37211,60815,98771,58671,113825,77268,38350
,,,,,,,,4804,13584,26036,35248,59141,97479,57384,113282,77996,38764
,,,,,,,,4805,13469,25843,34151,58682,99638,57162,120184,85254,42679
,,,,,,,,4806,13624,25954,33867,62201,111423,60789,144856,108835,55314
,,,,,,,,4807,14361,26893,35448,73529,135948,72625,177979,132362,67943
,,,,,,,,4808,15767,30117,42399,87395,157993,85458,199406,144101,73459
,,,,,,,,4809,17849,36950,51428,95107,168697,92115,207569,147745,75137
,,,,,,,,4810,19838,41384,57139,98673,173911,94275,219013,155718,78632
,,,,,,,,4811,21967,42458,59384,104877,181166,98987,231218,163704,82820
,,,,,,,,4812,24008,42454,62338,109829,189307,102950,242081,169820,85786
,,,,,,,,4813,25597,43520,65926,114747,196262,106664,248667,172692,87151
,,,,,,,,4814,26805,44733,69416,118332,200552,108722,255366,176379,88995
,,,,,,,,4815,27752,45467,72045,122452,207575,111657,270762,187442,95013
,,,,,,,,4816,28498,45662,74613,130070,220128,118197,290886,199241,101010
,,,,,,,,4817,28690,46572,79949,138465,231005,125402,312844,210452,106286
,,,,,,,,4818,28257,48990,85906,147500,230207,132757,292365,185396,93604
,,,,,,,,4819,27299,51309,92224,134429,200566,120267,246304,153863,77690
,,,,,,,,4820,25314,51655,86297,115030,174482,103286,216020,140645,71426
,,,,,,,,4821,22245,45514,73827,104331,160879,95420,196110,127609,65134
,,,,,,,,4822,20660,39243,64821,95187,146980,87879,175882,114085,58182
,,,,,,,,4823,19400,36864,58469,85833,133267,79928,156053,101421,51345
,,,,,,,,4824,17523,34636,52244,77004,120018,72295,137055,90565,45505
,,,,,,,,4825,16055,31928,46377,68456,107615,64709,125146,84681,42324
,,,,,,,,4826,14830,29186,40385,63994,101810,61067,118622,81122,40322
,,,,,,,,4827,13948,26837,36644,61422,98995,58920,115524,79675,39655
,,,,,,,,4828,13589,26093,34719,59630,97684,57661,114771,80237,40187
,,,,,,,,4829,13461,25945,33700,59090,99690,57346,121389,87498,44283
,,,,,,,,4830,13638,26104,33405,62476,111510,60882,146229,111843,57330
,,,,,,,,4831,14390,27044,35085,73667,135399,72623,179046,135965,70453
,,,,,,,,4832,15758,30239,41969,87505,156539,85410,200737,148756,76802
,,,,,,,,4833,17823,37161,51006,95577,166181,91923,209258,153078,79118
,,,,,,,,4834,19808,41562,56664,98977,170566,94011,220628,161367,83676
,,,,,,,,4835,21715,42553,58784,105199,177012,98676,232415,168624,88521
,,,,,,,,4836,23352,42475,61646,110313,183726,102619,243077,174810,92323
,,,,,,,,4837,24744,43532,65115,115631,188718,106426,249643,177094,94074
,,,,,,,,4838,25925,44706,68394,119246,192070,108578,256231,181182,96587
,,,,,,,,4839,26851,45418,70786,123354,198226,111630,271838,193023,103533
,,,,,,,,4840,27569,45604,73266,131175,209908,118339,292569,205916,110316
,,,,,,,,4841,27759,46571,77925,139958,220966,125803,314858,217432,115848
,,,,,,,,4842,27337,49109,83583,149364,221258,133425,293706,192133,101213
,,,,,,,,4843,26338,51578,89149,136245,195429,120547,247914,160831,84280
,,,,,,,,4844,24334,52002,83522,116710,169674,103577,217368,147119,77078
,,,,,,,,4845,21459,45826,71238,105950,156668,95728,197057,132626,70080
,,,,,,,,4846,19928,39510,62680,96321,143491,88017,176555,118410,62763
,,,,,,,,4847,18820,37088,56851,86822,129950,79937,156896,105440,55650
,,,,,,,,4848,17191,34807,51037,77852,116456,72340,137698,93388,50079
,,,,,,,,4849,15845,32075,45324,69004,105046,64820,125883,87415,46728
,,,,,,,,4850,14720,29261,39677,64400,99597,61304,119300,83566,44497
,,,,,,,,4851,13902,26830,36203,61733,96903,59167,116085,81870,43621
,,,,,,,,4852,13526,26041,34346,59920,95661,57858,115209,82080,43871
,,,,,,,,4853,13420,25848,33381,59304,97747,57577,121762,89076,48107
,,,,,,,,4854,13604,25951,33109,62483,109148,61005,146453,113512,62154
,,,,,,,,4855,14346,26887,34817,73587,132677,72588,179290,137538,76147
,,,,,,,,4856,15705,30101,41735,87534,153215,85366,200924,150963,83901
,,,,,,,,4857,17799,36945,50832,95458,162190,91889,209352,154935,86625
,,,,,,,,4858,19826,41443,56491,98862,166045,94050,220747,163155,88847
,,,,,,,,4859,21635,42525,58671,104951,172405,98731,232463,170092,93344
,,,,,,,,4860,23284,42484,61444,109996,178908,102753,243405,176226,97011
,,,,,,,,4861,24660,43554,64728,115256,183713,106569,250226,179159,98357
,,,,,,,,4862,25807,44816,67867,118939,186659,108556,256826,183712,100830
,,,,,,,,4863,26638,45633,70209,123290,192155,111362,272135,196066,107138
,,,,,,,,4864,27337,45843,72580,131556,202937,117973,293018,209266,114598
,,,,,,,,4865,27468,46810,77147,140656,213280,125206,315320,220773,121471
,,,,,,,,4866,27013,49303,82883,150631,213763,132634,293724,194299,105337
,,,,,,,,4867,25993,51712,88614,137573,188501,119851,247694,163005,88273
,,,,,,,,4868,24048,52014,83198,117781,163015,102997,216984,149215,80953
,,,,,,,,4869,21155,45790,71017,106520,151203,95294,196340,133889,72728
,,,,,,,,4870,19535,39422,62462,96745,139196,87584,175946,119185,64758
,,,,,,,,4871,18460,36986,56714,87049,126282,79570,156299,106083,57658
,,,,,,,,4872,16941,34736,51027,78048,112661,72075,134458,89058,49678
,,,,,,,,4873,15685,32014,45300,64137,93958,59817,116205,79055,43834
,,,,,,,,4874,14645,28457,38927,57280,86183,54365,106692,73856,41188
,,,,,,,,4875,13923,23779,33918,52924,81523,51103,101149,70637,39369
,,,,,,,,4876,13519,22065,31102,50173,78742,49084,96988,67963,37839
,,,,,,,,4877,13363,21113,29519,48130,77831,47498,98228,70704,39508
,,,,,,,,4878,13469,20661,28295,48629,81721,48357,107287,79708,44451
,,,,,,,,4879,13880,20647,28527,52017,90559,52200,123356,94615,53624
,,,,,,,,4880,14720,21763,30536,58815,103237,58587,141389,107589,60458
,,,,,,,,4881,16019,24067,35377,65757,115066,64780,164065,124779,70091
,,,,,,,,4882,17357,26603,40147,75313,129545,73460,186120,136764,76000
,,,,,,,,4883,18534,28788,46427,84438,138568,80568,199676,143428,79804
,,,,,,,,4884,19900,32049,52254,89781,145546,84610,214964,153184,85063
,,,,,,,,4885,21064,33984,55922,97118,152279,90445,222289,154508,85478
,,,,,,,,4886,21900,35630,60123,100773,153367,92019,226278,157285,86723
,,,,,,,,4887,22502,37221,62525,104524,155931,94079,232152,161395,88647
,,,,,,,,4888,22740,37098,64191,109093,159939,97015,240158,166746,90890
,,,,,,,,4889,22693,37260,66399,114597,163218,100712,244167,166229,89447
,,,,,,,,4890,22311,37824,69196,118712,161779,102200,243279,164403,88689
,,,,,,,,4891,21762,38121,71021,117187,159862,102043,234016,154912,83800
,,,,,,,,4892,20731,37761,70542,110756,150728,97230,214024,140908,76547
,,,,,,,,4893,18610,38206,67526,101218,139419,89622,194947,129004,71043
,,,,,,,,4894,17515,36401,61791,91523,129870,82802,176437,117058,64871
,,,,,,,,4895,16942,33922,56158,82872,119205,76079,154733,101406,55866
,,,,,,,,4896,16166,32085,51123,73733,105872,68221,133290,86726,47981
,,,,,,,,4897,15255,29950,44866,64243,92220,59845,116061,77069,42426
,,,,,,,,4898,14289,26637,38409,57279,84520,54313,106529,72067,39789
,,,,,,,,4899,13689,23608,33885,52928,79988,51064,101116,69104,38173
,,,,,,,,4900,13318,21847,31070,50140,77206,49018,96941,66407,36759
,,,,,,,,4901,13194,20872,29492,47998,76075,47385,97823,68715,37918
,,,,,,,,4902,13341,20385,28263,48366,79186,48166,105902,76085,41612
,,,,,,,,4903,13721,20310,28402,51351,86720,51398,121042,90135,49651
,,,,,,,,4904,14353,21317,30190,57845,98422,57439,138389,101888,55475
,,,,,,,,4905,15309,23366,34745,64604,109043,63056,160536,118316,64231
,,,,,,,,4906,16485,26594,39261,73952,122476,71269,182359,129492,69298
,,,,,,,,4907,17445,28851,45412,83122,130936,78162,196143,135628,72567
,,,,,,,,4908,18409,32531,51057,88668,137776,82173,211824,145369,77151
,,,,,,,,4909,19357,34274,54672,96222,144437,88118,219286,145928,76621
,,,,,,,,4910,19958,35972,58971,99863,145174,89388,223017,147751,77089
,,,,,,,,4911,20553,37782,61224,103563,147271,91205,228758,151159,78805
,,,,,,,,4912,20708,38028,62615,108241,150887,94062,237275,156050,81463
,,,,,,,,4913,20811,38410,64837,113591,153886,97399,241976,154943,81174
,,,,,,,,4914,20622,39221,67714,117593,153779,98225,242836,157722,83713
,,,,,,,,4915,20210,39392,69488,116605,154761,99171,233834,148264,79170
,,,,,,,,4916,19424,38631,69587,110174,146495,94417,214207,134932,72564
,,,,,,,,4917,18504,38968,66636,100726,135945,86948,195206,124548,67520
,,,,,,,,4918,17351,36988,61197,91213,127068,80588,176814,113667,61731
,,,,,,,,4919,16880,34327,55898,82519,116782,74196,155114,98350,52791
,,,,,,,,4920,16236,32311,50763,73382,105370,66563,135571,86560,43310
,,,,,,,,4921,15307,30000,44410,69252,100332,63055,124569,80994,40146
,,,,,,,,4922,14290,27412,38984,64616,95192,59527,118156,77669,38431
,,,,,,,,4923,13705,26785,35868,61891,92951,57605,115177,76481,37972
,,,,,,,,4924,13365,25908,34125,60026,92137,56475,114602,77144,38508
,,,,,,,,4925,13274,25616,33190,59374,94571,56361,121441,84373,42420
,,,,,,,,4926,13487,25652,32937,62775,105814,60028,146227,107960,54667
,,,,,,,,4927,14263,26571,34686,73956,128559,71767,178738,131089,66378
,,,,,,,,4928,15738,29810,41707,87636,148288,84451,199813,142038,70271
,,,,,,,,4929,18144,36636,50759,95401,156548,90264,207733,145315,70719
,,,,,,,,4930,20296,41704,56408,98976,160122,92253,218826,152369,73135
,,,,,,,,4931,22825,43067,58829,105485,166366,96805,230559,159890,76394
,,,,,,,,4932,24840,43372,61645,110792,173034,100848,241058,165100,78309
,,,,,,,,4933,26443,44724,65124,116207,177469,104418,247380,167194,78651
,,,,,,,,4934,27689,46243,68292,120132,180304,106351,253614,170343,79645
,,,,,,,,4935,28658,47164,70706,124746,185696,108936,268389,180862,85181
,,,,,,,,4936,29237,47513,72908,133002,196369,115008,288313,192118,91236
,,,,,,,,4937,29320,48569,77718,141639,206890,121571,309726,202801,96715
,,,,,,,,4938,28873,51038,83226,151547,207628,127935,288939,178280,85537
,,,,,,,,4939,27937,53234,88729,138257,183516,115276,243206,146897,70125
,,,,,,,,4940,26054,53120,83147,118527,158982,98586,212903,134300,64641
,,,,,,,,4941,22709,46755,70977,107502,147553,91544,193113,122003,59219
,,,,,,,,4942,21009,40288,62710,97785,136079,84914,172971,108858,52905
,,,,,,,,4943,19770,37644,56957,87910,123572,77320,153713,96626,46822
,,,,,,,,4944,17749,35147,51129,78831,111231,70100,134579,84966,41240
,,,,,,,,4945,16190,32218,45349,69771,100777,63201,123061,79372,38304
,,,,,,,,4946,14958,29254,40033,65013,95630,59794,116808,76128,36664
,,,,,,,,4947,14019,26784,36383,62281,93321,57847,113832,74964,36352
,,,,,,,,4948,13634,25913,34534,60423,92450,56710,113334,75886,37070
,,,,,,,,4949,13512,25655,33574,59803,94792,56571,120242,83101,41140
,,,,,,,,4950,13690,25709,33344,63164,105793,60199,144444,106229,53632
,,,,,,,,4951,14418,26637,35089,74289,128154,71938,176694,129290,65851
,,,,,,,,4952,15808,29887,42007,87932,147574,84783,197198,140139,70371
,,,,,,,,4953,18058,36725,51080,95470,155439,90973,204287,143296,71264
,,,,,,,,4954,20146,41526,56688,98780,158648,93008,214567,150305,74299
,,,,,,,,4955,22455,42711,58752,105052,164620,97701,226057,157920,78186
,,,,,,,,4956,24467,42898,61484,110333,170981,101772,236487,163669,80824
,,,,,,,,4957,26044,44136,64825,115789,175432,105459,242493,166144,81932
,,,,,,,,4958,27251,45626,68003,119759,177916,107442,248386,169820,83586
,,,,,,,,4959,28174,46553,70475,124417,182979,110122,262957,180833,89625
,,,,,,,,4960,28795,46803,72909,133012,193396,116561,282400,192498,95690
,,,,,,,,4961,28851,47829,77751,141885,203860,123709,303246,203596,101106
,,,,,,,,4962,28384,50254,83775,152036,205347,130720,284399,179150,89152
,,,,,,,,4963,27446,52464,89572,138771,181884,117957,239271,147900,73247
,,,,,,,,4964,25521,52516,84024,118940,157664,101196,209488,135192,67333
,,,,,,,,4965,22268,46212,71646,107694,146473,93757,190383,122580,61244
,,,,,,,,4966,20621,39783,62824,97963,135338,86611,170849,109313,54446
,,,,,,,,4967,19417,37251,56921,87998,122959,78911,151652,96949,48002
,,,,,,,,4968,17454,34876,51065,78911,110650,71499,134053,84308,41643
,,,,,,,,4969,15967,32060,45260,69903,100405,64456,122498,78715,38706
,,,,,,,,4970,14808,29161,39602,65175,95319,60943,116390,75557,36935
,,,,,,,,4971,13891,26663,36042,62385,93047,58933,113493,74365,36471
,,,,,,,,4972,13539,25801,34193,60479,92197,57714,113113,75117,36996
,,,,,,,,4973,13450,25556,33245,59807,94461,57471,120208,82267,40924
,,,,,,,,4974,13634,25614,32983,63143,105333,61121,144530,104874,53168
,,,,,,,,4975,14394,26541,34649,74367,127457,72759,176977,127120,65142
,,,,,,,,4976,15750,29763,41484,88172,146356,85499,197704,136964,69479
,,,,,,,,4977,17910,36511,50646,96007,153982,91894,204937,139605,70139
,,,,,,,,4978,19868,41230,56279,99565,157008,93967,215608,145980,73008
,,,,,,,,4979,21693,42441,58402,106041,162907,98693,227599,153120,76631
,,,,,,,,4980,23269,42555,61154,111299,169213,102782,238222,158520,78959
,,,,,,,,4981,24632,43763,64473,116765,173530,106623,244769,160919,79758
,,,,,,,,4982,25777,45313,67720,120788,175992,108757,250692,164353,81333
,,,,,,,,4983,26625,46228,70217,125394,181175,111713,265117,175364,87404
,,,,,,,,4984,27311,46576,72754,133783,191936,118521,284235,186881,93745
,,,,,,,,4985,27551,47618,77574,142851,202592,125759,305162,197508,99331
,,,,,,,,4986,27209,50082,83546,153340,204622,133373,286032,174167,87888
,,,,,,,,4987,26276,52374,89398,139821,181255,120463,241086,144436,72241
,,,,,,,,4988,24313,52504,83891,119992,157307,103510,211434,132658,66601
,,,,,,,,4989,21435,46174,71658,108774,146528,95942,192203,120539,60973
,,,,,,,,4990,19932,39699,62874,98561,135506,88218,172434,107756,54299
,,,,,,,,4991,18878,37165,56833,88410,123286,80144,153144,95677,47892
,,,,,,,,4992,17223,34827,51001,79285,111688,72594,134792,84229,41677
,,,,,,,,4993,15861,32042,45206,70284,101334,64780,123111,78663,38631
,,,,,,,,4994,14740,29198,39860,65674,96300,61202,116980,75592,36905
,,,,,,,,4995,13934,26611,36440,62958,93994,59134,114053,74483,36488
,,,,,,,,4996,13562,25712,34574,61050,93073,57805,113618,75428,37063
,,,,,,,,4997,13456,25441,33597,60343,95393,57496,120467,82793,41035
,,,,,,,,4998,13652,25477,33360,63697,106534,61086,145071,105345,53409
,,,,,,,,4999,14399,26391,34999,74885,129063,72732,177496,127983,65400
,,,,,,,,5000,15759,29616,41838,88719,148653,85360,198635,138458,69763
,,,,,,,,5001,17922,36297,50906,96402,157051,91724,206497,141441,70485
,,,,,,,,5002,19923,41143,56620,99739,160609,93720,217570,148287,73408
,,,,,,,,5003,21976,42488,58668,106201,166785,98407,229575,155808,77197
,,,,,,,,5004,23934,42927,61490,111247,173596,102523,240396,161397,79738
,,,,,,,,5005,25549,44712,64983,116333,178186,106235,247136,163765,80686
,,,,,,,,5006,26808,46209,68559,119728,180958,108340,253691,167266,82286
,,,,,,,,5007,27848,47187,71145,123512,186242,111061,268871,178329,88126
,,,,,,,,5008,28628,47748,73708,131195,197077,117712,288963,189984,94254
,,,,,,,,5009,28821,48827,78596,139790,208113,124732,310621,200876,99816
,,,,,,,,5010,28404,51221,84596,148509,209572,132160,289647,177213,88336
,,,,,,,,5011,27450,53274,90519,134991,185436,119213,244228,147353,72889
,,,,,,,,5012,25472,53121,85020,115388,160922,102350,214114,135115,67284
,,,,,,,,5013,22225,46666,72745,104827,149435,94710,194311,122771,61615
,,,,,,,,5014,20646,40076,64082,95697,137769,87206,174257,109786,55028
,,,,,,,,5015,19484,37389,57804,86364,125031,79175,154786,97550,48597
,,,,,,,,5016,17605,34911,51793,77651,112517,71686,136263,86719,42395
,,,,,,,,5017,16137,32053,45836,69057,102009,63810,124564,81058,39335
,,,,,,,,5018,14960,29166,39995,64607,96866,60356,118002,77806,37625
,,,,,,,,5019,14039,26633,36512,61969,94427,58303,114883,76532,37225
,,,,,,,,5020,13679,25709,34652,60157,93476,57122,114188,77302,37882
,,,,,,,,5021,13527,25403,33672,59541,95773,56888,120863,84529,41886
,,,,,,,,5022,13706,25416,33483,62852,106977,60485,145546,107831,54164
,,,,,,,,5023,14440,26317,35202,74095,129752,72049,178176,131213,66126
,,,,,,,,5024,15846,29547,42014,87901,149767,84714,199842,142916,70601
,,,,,,,,5025,18002,36225,50955,95643,158490,90755,207953,146728,71406
,,,,,,,,5026,19945,41313,56517,98804,162542,92636,219095,154455,74273
,,,,,,,,5027,22038,43029,58607,104868,169117,97082,230917,162055,77927
,,,,,,,,5028,23972,43546,61293,109807,175888,101103,241800,168127,80456
,,,,,,,,5029,25502,45191,64701,114763,180568,104619,248797,170975,81397
,,,,,,,,5030,26726,47129,67956,118148,183408,106293,255791,174943,83081
,,,,,,,,5031,27758,48192,70422,121633,188772,108508,271804,186379,89132
,,,,,,,,5032,28534,48928,73049,128794,199481,114485,293096,198595,95547
,,,,,,,,5033,28727,50189,77654,136511,209837,120863,316219,210061,101333
,,,,,,,,5034,28301,52697,83349,144524,210301,127193,295380,184412,89539
,,,,,,,,5035,27332,54582,89259,131681,185351,114688,249339,153056,73748
,,,,,,,,5036,25385,54005,84104,112739,160266,97958,218154,139755,67977
,,,,,,,,5037,21971,47295,72010,102456,148649,90820,197386,126313,62249
,,,,,,,,5038,20316,40589,63385,93846,136849,84278,176837,112731,55632
,,,,,,,,5039,19115,37743,57275,84866,123955,76868,157050,100082,49195
,,,,,,,,5040,17268,35113,51394,76270,109633,69775,135063,84256,43781
,,,,,,,,5041,15930,32161,45649,62927,91233,58009,117007,74508,38384
,,,,,,,,5042,14838,28503,39422,56177,83478,52714,107296,69710,36084
,,,,,,,,5043,14077,23816,34202,52030,79025,49594,101784,66860,34723
,,,,,,,,5044,13695,22020,31357,49428,76362,47629,97551,64685,33578
,,,,,,,,5045,13532,21024,29766,47527,75503,46161,98752,67456,35200
,,,,,,,,5046,13615,20518,28593,48195,79059,47139,107995,75701,39328
,,,,,,,,5047,14024,20489,28816,51689,87173,50706,124059,90472,47749
,,,,,,,,5048,14876,21616,30847,58332,99655,57107,142132,102575,54014
,,,,,,,,5049,16303,23968,35570,65257,111402,63116,165022,119616,63377
,,,,,,,,5050,17779,27148,40442,74728,125924,71609,187393,130954,68888
,,,,,,,,5051,19378,29779,46811,83721,135373,78457,201254,137859,72416
,,,,,,,,5052,21127,34013,52631,88966,142573,82529,216621,147496,77354
,,,,,,,,5053,22433,35967,56438,95785,149601,88210,224018,148304,77294
,,,,,,,,5054,23388,37802,60728,98870,150911,89504,227840,150196,78124
,,,,,,,,5055,24047,39887,63158,101845,153391,91313,233787,153482,79867
,,,,,,,,5056,24339,40647,64960,105567,157225,93985,242554,158358,82258
,,,,,,,,5057,24470,41276,67308,110389,160396,97748,247441,157691,81298
,,,,,,,,5058,24127,42189,70209,113455,159227,99015,246270,156607,81890
,,,,,,,,5059,23440,41848,72019,112508,157785,99129,236761,146980,77805
,,,,,,,,5060,22209,40015,71671,106492,149129,94292,216419,133512,71157
,,,,,,,,5061,19390,39629,68634,97272,137887,86660,196825,122852,66013
,,,,,,,,5062,18216,37449,62725,88616,128509,80347,178024,111595,60160
,,,,,,,,5063,17583,34653,56872,80689,117727,74025,156196,96378,51248
,,,,,,,,5064,16662,32476,51710,71872,104241,66375,133922,82096,42889
,,,,,,,,5065,15604,30112,45341,62944,90993,58617,116559,72424,37568
,,,,,,,,5066,14576,26710,39071,56170,83326,53041,106931,67619,35212
,,,,,,,,5067,13965,23868,34255,52016,78839,49871,101510,64878,33871
,,,,,,,,5068,13584,22068,31385,49373,76017,47859,97243,62530,32632
,,,,,,,,5069,13413,21067,29763,47324,74936,46296,98042,64731,33878
,,,,,,,,5070,13510,20574,28491,47843,77971,47034,105825,71118,37296
,,,,,,,,5071,13903,20511,28596,50919,85587,50211,120934,84770,44801
,,,,,,,,5072,14543,21539,30446,57512,97606,56357,137867,95612,50074
,,,,,,,,5073,15566,23682,35110,64369,108949,62352,160159,111916,58888
,,,,,,,,5074,16801,26472,39829,73902,123072,70841,182325,122364,64038
,,,,,,,,5075,17971,29035,45957,83142,132337,78048,196468,129001,67389
,,,,,,,,5076,19080,32463,51625,88754,139635,82277,212165,138529,72354
,,,,,,,,5077,19965,34448,55175,96198,147025,88503,219313,138753,72159
,,,,,,,,5078,20543,36166,59466,99709,148232,90198,222566,140500,72756
,,,,,,,,5079,21156,37904,61755,103150,150778,92287,227796,143776,74521
,,,,,,,,5080,21229,38026,63554,107681,155027,95291,236001,148633,77105
,,,,,,,,5081,21334,38285,65678,112810,159015,99362,240327,148069,76487
,,,,,,,,5082,21124,38835,68481,116315,159645,101108,241591,151705,79324
,,,,,,,,5083,20701,38986,70442,115143,160347,101826,232177,142845,75762
,,,,,,,,5084,19823,38534,70642,108858,151338,96848,212499,130260,69638
