Conventional_diesel_co2_per_mmbtu,Global_conventional_diesel_price_per_mmbtu,Syn_diesel_co2_per_mmbtu,Bio_diesel_co2_per_mmbtu,Time_Index,Load_mmbtu_z1,Load_mmbtu_z2,Load_mmbtu_z3,Load_mmbtu_z4,Load_mmbtu_z5,Load_mmbtu_z6,Load_mmbtu_z7,Load_mmbtu_z8,Load_mmbtu_z9
,,,,4412,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4413,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4414,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4415,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4416,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4417,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4418,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4419,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4420,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4421,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4422,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4423,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4424,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4425,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4426,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4427,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4428,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4429,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4430,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4431,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4432,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4433,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4434,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4435,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4436,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4437,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4438,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4439,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4440,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4441,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4442,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4443,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4444,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4445,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4446,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4447,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4448,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4449,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4450,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4451,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4452,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4453,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4454,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4455,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4456,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4457,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4458,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4459,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4460,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4461,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4462,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4463,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4464,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4465,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4466,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4467,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4468,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4469,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4470,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4471,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4472,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4473,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4474,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4475,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4476,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4477,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4478,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4479,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4480,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4481,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4482,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4483,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4484,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4485,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4486,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4487,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4488,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4489,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4490,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4491,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4492,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4493,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4494,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4495,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4496,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4497,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4498,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4499,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4500,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4501,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4502,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4503,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4504,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4505,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4506,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4507,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4508,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4509,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4510,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4511,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4512,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4513,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4514,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4515,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4516,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4517,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4518,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4519,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4520,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4521,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4522,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4523,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4524,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4525,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4526,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4527,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4528,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4529,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4530,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4531,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4532,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4533,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4534,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4535,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4536,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4537,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4538,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4539,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4540,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4541,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4542,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4543,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4544,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4545,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4546,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4547,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4548,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4549,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4550,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4551,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4552,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4553,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4554,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4555,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4556,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4557,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4558,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4559,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4560,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4561,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4562,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4563,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4564,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4565,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4566,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4567,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4568,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4569,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4570,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4571,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4572,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4573,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4574,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4575,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4576,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4577,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4578,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4579,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4580,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4581,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4582,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4583,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4584,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4585,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4586,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4587,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4588,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4589,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4590,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4591,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4592,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4593,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4594,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4595,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4596,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4597,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4598,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4599,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4600,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4601,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4602,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4603,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4604,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4605,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4606,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4607,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4608,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4609,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4610,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4611,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4612,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4613,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4614,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4615,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4616,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4617,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4618,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4619,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4620,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4621,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4622,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4623,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4624,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4625,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4626,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4627,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4628,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4629,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4630,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4631,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4632,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4633,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4634,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4635,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4636,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4637,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4638,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4639,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4640,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4641,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4642,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4643,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4644,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4645,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4646,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4647,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4648,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4649,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4650,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4651,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4652,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4653,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4654,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4655,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4656,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4657,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4658,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4659,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4660,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4661,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4662,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4663,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4664,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4665,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4666,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4667,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4668,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4669,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4670,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4671,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4672,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4673,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4674,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4675,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4676,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4677,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4678,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4679,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4680,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4681,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4682,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4683,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4684,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4685,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4686,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4687,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4688,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4689,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4690,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4691,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4692,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4693,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4694,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4695,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4696,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4697,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4698,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4699,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4700,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4701,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4702,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4703,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4704,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4705,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4706,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4707,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4708,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4709,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4710,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4711,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4712,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4713,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4714,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4715,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4716,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4717,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4718,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4719,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4720,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4721,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4722,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4723,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4724,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4725,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4726,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4727,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4728,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4729,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4730,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4731,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4732,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4733,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4734,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4735,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4736,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4737,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4738,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4739,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4740,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4741,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4742,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4743,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4744,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4745,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4746,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4747,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4748,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4749,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4750,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4751,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4752,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4753,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4754,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4755,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4756,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4757,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4758,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4759,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4760,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4761,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4762,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4763,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4764,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4765,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4766,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4767,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4768,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4769,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4770,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4771,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4772,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4773,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4774,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4775,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4776,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4777,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4778,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4779,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4780,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4781,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4782,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4783,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4784,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4785,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4786,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4787,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4788,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4789,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4790,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4791,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4792,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4793,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4794,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4795,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4796,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4797,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4798,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4799,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4800,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4801,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4802,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4803,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4804,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4805,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4806,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4807,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4808,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4809,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4810,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4811,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4812,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4813,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4814,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4815,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4816,6927,4158,3979,9384,9976,10402,15694,8816,3150
,,,,4817,6927,4158,3979,9384,9976,10402,15694,8816,3150
