Conventional_jetfuel_co2_per_mmbtu,Global_conventional_jetfuel_price_per_mmbtu,Syn_jetfuel_co2_per_mmbtu,Bio_jetfuel_co2_per_mmbtu,Time_Index,Load_mmbtu_z1,Load_mmbtu_z2,Load_mmbtu_z3,Load_mmbtu_z4,Load_mmbtu_z5,Load_mmbtu_z6,Load_mmbtu_z7,Load_mmbtu_z8,Load_mmbtu_z9
,,,,5079,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5080,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5081,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5082,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5083,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5084,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5085,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5086,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5087,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5088,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5089,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5090,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5091,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5092,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5093,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5094,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5095,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5096,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5097,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5098,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5099,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5100,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5101,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5102,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5103,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5104,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5105,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5106,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5107,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5108,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5109,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5110,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5111,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5112,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5113,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5114,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5115,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5116,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5117,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5118,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5119,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5120,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5121,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5122,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5123,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5124,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5125,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5126,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5127,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5128,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5129,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5130,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5131,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5132,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5133,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5134,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5135,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5136,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5137,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5138,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5139,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5140,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5141,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5142,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5143,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5144,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5145,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5146,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5147,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5148,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5149,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5150,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5151,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5152,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5153,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5154,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5155,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5156,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5157,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5158,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5159,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5160,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5161,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5162,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5163,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5164,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5165,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5166,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5167,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5168,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5169,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5170,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5171,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5172,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5173,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5174,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5175,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5176,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5177,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5178,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5179,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5180,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5181,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5182,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5183,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5184,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5185,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5186,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5187,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5188,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5189,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5190,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5191,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5192,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5193,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5194,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5195,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5196,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5197,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5198,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5199,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5200,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5201,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5202,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5203,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5204,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5205,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5206,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5207,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5208,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5209,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5210,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5211,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5212,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5213,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5214,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5215,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5216,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5217,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5218,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5219,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5220,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5221,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5222,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5223,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5224,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5225,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5226,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5227,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5228,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5229,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5230,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5231,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5232,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5233,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5234,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5235,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5236,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5237,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5238,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5239,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5240,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5241,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5242,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5243,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5244,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5245,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5246,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5247,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5248,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5249,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5250,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5251,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5252,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5253,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5254,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5255,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5256,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5257,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5258,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5259,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5260,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5261,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5262,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5263,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5264,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5265,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5266,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5267,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5268,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5269,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5270,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5271,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5272,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5273,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5274,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5275,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5276,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5277,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5278,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5279,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5280,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5281,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5282,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5283,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5284,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5285,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5286,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5287,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5288,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5289,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5290,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5291,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5292,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5293,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5294,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5295,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5296,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5297,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5298,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5299,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5300,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5301,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5302,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5303,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5304,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5305,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5306,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5307,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5308,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5309,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5310,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5311,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5312,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5313,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5314,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5315,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5316,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5317,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5318,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5319,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5320,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5321,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5322,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5323,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5324,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5325,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5326,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5327,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5328,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5329,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5330,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5331,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5332,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5333,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5334,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5335,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5336,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5337,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5338,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5339,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5340,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5341,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5342,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5343,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5344,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5345,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5346,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5347,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5348,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5349,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5350,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5351,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5352,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5353,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5354,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5355,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5356,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5357,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5358,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5359,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5360,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5361,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5362,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5363,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5364,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5365,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5366,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5367,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5368,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5369,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5370,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5371,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5372,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5373,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5374,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5375,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5376,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5377,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5378,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5379,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5380,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5381,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5382,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5383,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5384,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5385,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5386,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5387,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5388,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5389,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5390,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5391,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5392,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5393,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5394,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5395,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5396,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5397,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5398,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5399,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5400,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5401,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5402,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5403,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5404,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5405,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5406,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5407,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5408,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5409,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5410,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5411,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5412,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5413,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5414,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5415,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5416,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5417,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5418,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5419,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5420,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5421,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5422,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5423,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5424,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5425,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5426,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5427,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5428,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5429,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5430,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5431,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5432,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5433,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5434,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5435,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5436,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5437,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5438,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5439,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5440,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5441,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5442,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5443,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5444,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5445,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5446,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5447,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5448,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5449,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5450,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5451,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5452,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5453,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5454,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5455,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5456,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5457,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5458,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5459,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5460,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5461,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5462,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5463,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5464,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5465,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5466,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5467,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5468,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5469,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5470,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5471,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5472,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5473,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5474,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5475,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5476,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5477,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5478,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5479,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5480,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5481,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5482,54205,16428,29331,27806,30552,11485,59245,32396,33614
,,,,5483,54205,16428,29331,27806,30552,11485,59245,32396,33614
