Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1
,,,,,,,,2050,139292
,,,,,,,,2051,141309
,,,,,,,,2052,145527
,,,,,,,,2053,145324
,,,,,,,,2054,143717
,,,,,,,,2055,144943
,,,,,,,,2056,148514
,,,,,,,,2057,152194
,,,,,,,,2058,154971
,,,,,,,,2059,153829
,,,,,,,,2060,145415
,,,,,,,,2061,134687
,,,,,,,,2062,122697
,,,,,,,,2063,111741
,,,,,,,,2064,106198
,,,,,,,,2065,103814
,,,,,,,,2066,103186
,,,,,,,,2067,105069
,,,,,,,,2068,109039
,,,,,,,,2069,118947
,,,,,,,,2070,146533
,,,,,,,,2071,167302
,,,,,,,,2072,172633
,,,,,,,,2073,165195
,,,,,,,,2074,164103
,,,,,,,,2075,165147
,,,,,,,,2076,165401
,,,,,,,,2077,164078
,,,,,,,,2078,163080
,,,,,,,,2079,169301
,,,,,,,,2080,179878
,,,,,,,,2081,192476
,,,,,,,,2082,186280
,,,,,,,,2083,163162
,,,,,,,,2084,147496
,,,,,,,,2085,134585
,,,,,,,,2086,123387
,,,,,,,,2087,113442
,,,,,,,,2088,104743
,,,,,,,,2089,101053
,,,,,,,,2090,100403
,,,,,,,,2091,102123
,,,,,,,,2092,105995
,,,,,,,,2093,115362
,,,,,,,,2094,140708
,,,,,,,,2095,161259
,,,,,,,,2096,166426
,,,,,,,,2097,158025
,,,,,,,,2098,156691
,,,,,,,,2099,158708
,,,,,,,,2100,159608
,,,,,,,,2101,159085
,,,,,,,,2102,159401
,,,,,,,,2103,166713
,,,,,,,,2104,178171
,,,,,,,,2105,191304
,,,,,,,,2106,185762
,,,,,,,,2107,162422
,,,,,,,,2108,146142
,,,,,,,,2109,132885
,,,,,,,,2110,120551
,,,,,,,,2111,109924
,,,,,,,,2112,102960
,,,,,,,,2113,99020
,,,,,,,,2114,98243
,,,,,,,,2115,99993
,,,,,,,,2116,103903
,,,,,,,,2117,113493
,,,,,,,,2118,138900
,,,,,,,,2119,161076
,,,,,,,,2120,167669
,,,,,,,,2121,161529
,,,,,,,,2122,161724
,,,,,,,,2123,164396
,,,,,,,,2124,165795
,,,,,,,,2125,165518
,,,,,,,,2126,165717
,,,,,,,,2127,172681
,,,,,,,,2128,183778
,,,,,,,,2129,196859
,,,,,,,,2130,190562
,,,,,,,,2131,166635
,,,,,,,,2132,150699
,,,,,,,,2133,137426
,,,,,,,,2134,125251
,,,,,,,,2135,114663
,,,,,,,,2136,105561
,,,,,,,,2137,101427
,,,,,,,,2138,100571
,,,,,,,,2139,102169
,,,,,,,,2140,105896
,,,,,,,,2141,115391
,,,,,,,,2142,140623
,,,,,,,,2143,162749
,,,,,,,,2144,168770
,,,,,,,,2145,161627
,,,,,,,,2146,160985
,,,,,,,,2147,162997
,,,,,,,,2148,163535
,,,,,,,,2149,162947
,,,,,,,,2150,162762
,,,,,,,,2151,169518
,,,,,,,,2152,180683
,,,,,,,,2153,193499
,,,,,,,,2154,187481
,,,,,,,,2155,164042
,,,,,,,,2156,148122
,,,,,,,,2157,135198
,,,,,,,,2158,123101
,,,,,,,,2159,112630
,,,,,,,,2160,104543
,,,,,,,,2161,101061
,,,,,,,,2162,100614
,,,,,,,,2163,102436
,,,,,,,,2164,106453
,,,,,,,,2165,115058
,,,,,,,,2166,140055
,,,,,,,,2167,160833
,,,,,,,,2168,165442
,,,,,,,,2169,158543
,,,,,,,,2170,158701
,,,,,,,,2171,158823
,,,,,,,,2172,159236
,,,,,,,,2173,159339
,,,,,,,,2174,159301
,,,,,,,,2175,165352
,,,,,,,,2176,176418
,,,,,,,,2177,190077
,,,,,,,,2178,182523
,,,,,,,,2179,158792
,,,,,,,,2180,144968
,,,,,,,,2181,132893
,,,,,,,,2182,121304
,,,,,,,,2183,110727
,,,,,,,,2184,96673
,,,,,,,,2185,87829
,,,,,,,,2186,84281
,,,,,,,,2187,83880
,,,,,,,,2188,84088
,,,,,,,,2189,87155
,,,,,,,,2190,95647
,,,,,,,,2191,104360
,,,,,,,,2192,112634
,,,,,,,,2193,118757
,,,,,,,,2194,124403
,,,,,,,,2195,126452
,,,,,,,,2196,130448
,,,,,,,,2197,131612
,,,,,,,,2198,130011
,,,,,,,,2199,130530
,,,,,,,,2200,133663
,,,,,,,,2201,134005
,,,,,,,,2202,140070
,,,,,,,,2203,140235
,,,,,,,,2204,132054
,,,,,,,,2205,124681
,,,,,,,,2206,113356
,,,,,,,,2207,101122
,,,,,,,,2208,89610
,,,,,,,,2209,81600
,,,,,,,,2210,77591
,,,,,,,,2211,76916
,,,,,,,,2212,76983
,,,,,,,,2213,79296
,,,,,,,,2214,86400
,,,,,,,,2215,95842
,,,,,,,,2216,105870
,,,,,,,,2217,113506
,,,,,,,,2218,120135
,,,,,,,,2219,124305
,,,,,,,,2220,129782
,,,,,,,,2221,132093
,,,,,,,,2222,131629
,,,,,,,,2223,132970
,,,,,,,,2224,136670
,,,,,,,,2225,137459
,,,,,,,,2226,143781
,,,,,,,,2227,143598
,,,,,,,,2228,134778
,,,,,,,,2229,126759
,,,,,,,,2230,114438
,,,,,,,,2231,100974
,,,,,,,,2232,91438
,,,,,,,,2233,86141
,,,,,,,,2234,83571
,,,,,,,,2235,83841
,,,,,,,,2236,86465
,,,,,,,,2237,93872
,,,,,,,,2238,115351
,,,,,,,,2239,138965
,,,,,,,,2240,148652
,,,,,,,,2241,147001
,,,,,,,,2242,150325
,,,,,,,,2243,155520
,,,,,,,,2244,159127
,,,,,,,,2245,161289
,,,,,,,,2246,162918
,,,,,,,,2247,169743
,,,,,,,,2248,181201
,,,,,,,,2249,194414
,,,,,,,,2250,187376
,,,,,,,,2251,162670
,,,,,,,,2252,147380
,,,,,,,,2253,134513
,,,,,,,,2254,120603
,,,,,,,,2255,107261
,,,,,,,,2256,94696
,,,,,,,,2257,87285
,,,,,,,,2258,85007
,,,,,,,,2259,85666
,,,,,,,,2260,88886
,,,,,,,,2261,97694
,,,,,,,,2262,120589
,,,,,,,,2263,144828
,,,,,,,,2264,153925
,,,,,,,,2265,151450
,,,,,,,,2266,154009
,,,,,,,,2267,157400
,,,,,,,,2268,159050
,,,,,,,,2269,159915
,,,,,,,,2270,159801
,,,,,,,,2271,165376
,,,,,,,,2272,176146
,,,,,,,,2273,189346
,,,,,,,,2274,181915
,,,,,,,,2275,158323
,,,,,,,,2276,144301
,,,,,,,,2277,132309
,,,,,,,,2278,119882
,,,,,,,,2279,108701
,,,,,,,,2280,96777
,,,,,,,,2281,91578
,,,,,,,,2282,91245
,,,,,,,,2283,93438
,,,,,,,,2284,98081
,,,,,,,,2285,107199
,,,,,,,,2286,130671
,,,,,,,,2287,151548
,,,,,,,,2288,156387
,,,,,,,,2289,150117
,,,,,,,,2290,150254
,,,,,,,,2291,151305
,,,,,,,,2292,152289
,,,,,,,,2293,152412
,,,,,,,,2294,152016
,,,,,,,,2295,157482
,,,,,,,,2296,168257
,,,,,,,,2297,180951
,,,,,,,,2298,174336
,,,,,,,,2299,151560
,,,,,,,,2300,138370
,,,,,,,,2301,126975
,,,,,,,,2302,115008
,,,,,,,,2303,103847
,,,,,,,,2304,93571
,,,,,,,,2305,88278
,,,,,,,,2306,87214
,,,,,,,,2307,88926
,,,,,,,,2308,93052
,,,,,,,,2309,101625
,,,,,,,,2310,124371
,,,,,,,,2311,144816
,,,,,,,,2312,150591
,,,,,,,,2313,146153
,,,,,,,,2314,147532
,,,,,,,,2315,151051
,,,,,,,,2316,153900
,,,,,,,,2317,155643
,,,,,,,,2318,156982
,,,,,,,,2319,163611
,,,,,,,,2320,174869
,,,,,,,,2321,187709
,,,,,,,,2322,180843
,,,,,,,,2323,157181
,,,,,,,,2324,142706
,,,,,,,,2325,130679
,,,,,,,,2326,117514
,,,,,,,,2327,104735
,,,,,,,,2328,92608
,,,,,,,,2329,85698
,,,,,,,,2330,82876
,,,,,,,,2331,83113
,,,,,,,,2332,85580
,,,,,,,,2333,92988
,,,,,,,,2334,114354
,,,,,,,,2335,137774
,,,,,,,,2336,147434
,,,,,,,,2337,145794
,,,,,,,,2338,149220
,,,,,,,,2339,154799
,,,,,,,,2340,158747
,,,,,,,,2341,161154
,,,,,,,,2342,163149
,,,,,,,,2343,170355
,,,,,,,,2344,182053
,,,,,,,,2345,195584
,,,,,,,,2346,188626
,,,,,,,,2347,163711
,,,,,,,,2348,148312
,,,,,,,,2349,135772
,,,,,,,,2350,121939
,,,,,,,,2351,108512
,,,,,,,,2352,92932
,,,,,,,,2353,81452
,,,,,,,,2354,74974
,,,,,,,,2355,72174
,,,,,,,,2356,70339
,,,,,,,,2357,71931
,,,,,,,,2358,78717
,,,,,,,,2359,93259
,,,,,,,,2360,108126
,,,,,,,,2361,119794
,,,,,,,,2362,129959
,,,,,,,,2363,137901
,,,,,,,,2364,145511
,,,,,,,,2365,149878
,,,,,,,,2366,150903
,,,,,,,,2367,153079
,,,,,,,,2368,157534
,,,,,,,,2369,158956
,,,,,,,,2370,164002
,,,,,,,,2371,161160
,,,,,,,,2372,150211
,,,,,,,,2373,139915
,,,,,,,,2374,125579
,,,,,,,,2375,110120
,,,,,,,,2376,94143
,,,,,,,,2377,82208
,,,,,,,,2378,75326
,,,,,,,,2379,72320
,,,,,,,,2380,70239
,,,,,,,,2381,71671
,,,,,,,,2382,77975
,,,,,,,,2383,92153
,,,,,,,,2384,106994
,,,,,,,,2385,118732
,,,,,,,,2386,129124
,,,,,,,,2387,137502
,,,,,,,,2388,145433
,,,,,,,,2389,150006
,,,,,,,,2390,151172
,,,,,,,,2391,153145
,,,,,,,,2392,157399
,,,,,,,,2393,158660
,,,,,,,,2394,164249
,,,,,,,,2395,162007
,,,,,,,,2396,150798
,,,,,,,,2397,140216
,,,,,,,,2398,125547
,,,,,,,,2399,109833
,,,,,,,,2400,97698
,,,,,,,,2401,90004
,,,,,,,,2402,85741
,,,,,,,,2403,84669
,,,,,,,,2404,86002
,,,,,,,,2405,93085
,,,,,,,,2406,113506
,,,,,,,,2407,140512
,,,,,,,,2408,152985
,,,,,,,,2409,153792
,,,,,,,,2410,158971
,,,,,,,,2411,166736
,,,,,,,,2412,172386
,,,,,,,,2413,176703
,,,,,,,,2414,180399
,,,,,,,,2415,188249
,,,,,,,,2416,200768
,,,,,,,,2417,214701
,,,,,,,,2418,206186
,,,,,,,,2419,179304
,,,,,,,,2420,161243
,,,,,,,,2421,145747
,,,,,,,,2422,129606
,,,,,,,,2423,114104
,,,,,,,,2424,97958
,,,,,,,,2425,88071
,,,,,,,,2426,84482
,,,,,,,,2427,83792
,,,,,,,,2428,85510
,,,,,,,,2429,92797
,,,,,,,,2430,113473
,,,,,,,,2431,139063
,,,,,,,,2432,149626
,,,,,,,,2433,148646
,,,,,,,,2434,151789
,,,,,,,,2435,157431
,,,,,,,,2436,161410
,,,,,,,,2437,164222
,,,,,,,,2438,166632
,,,,,,,,2439,173361
,,,,,,,,2440,185044
,,,,,,,,2441,198454
,,,,,,,,2442,190771
,,,,,,,,2443,165216
,,,,,,,,2444,149157
,,,,,,,,2445,135803
,,,,,,,,2446,121555
,,,,,,,,2447,107814
,,,,,,,,2448,93830
,,,,,,,,2449,86532
,,,,,,,,2450,84028
,,,,,,,,2451,84344
,,,,,,,,2452,87296
,,,,,,,,2453,95067
,,,,,,,,2454,116328
,,,,,,,,2455,139984
,,,,,,,,2456,148648
,,,,,,,,2457,146211
,,,,,,,,2458,148458
,,,,,,,,2459,152652
,,,,,,,,2460,155645
,,,,,,,,2461,157558
,,,,,,,,2462,158580
,,,,,,,,2463,165059
,,,,,,,,2464,176355
,,,,,,,,2465,189217
,,,,,,,,2466,182052
,,,,,,,,2467,157756
,,,,,,,,2468,143083
,,,,,,,,2469,130673
,,,,,,,,2470,117365
,,,,,,,,2471,104722
,,,,,,,,2472,92303
,,,,,,,,2473,85417
,,,,,,,,2474,83227
,,,,,,,,2475,83925
,,,,,,,,2476,86977
,,,,,,,,2477,94657
,,,,,,,,2478,116129
,,,,,,,,2479,138819
,,,,,,,,2480,147027
,,,,,,,,2481,144396
,,,,,,,,2482,146979
,,,,,,,,2483,151865
,,,,,,,,2484,155685
,,,,,,,,2485,157282
,,,,,,,,2486,158683
,,,,,,,,2487,165468
,,,,,,,,2488,176852
,,,,,,,,2489,189668
,,,,,,,,2490,182629
,,,,,,,,2491,158666
,,,,,,,,2492,143699
,,,,,,,,2493,131378
,,,,,,,,2494,117995
,,,,,,,,2495,105157
,,,,,,,,2496,93210
,,,,,,,,2497,86524
,,,,,,,,2498,84062
,,,,,,,,2499,84412
,,,,,,,,2500,87022
,,,,,,,,2501,94424
,,,,,,,,2502,115900
,,,,,,,,2503,139250
,,,,,,,,2504,148664
,,,,,,,,2505,146787
,,,,,,,,2506,149754
,,,,,,,,2507,154543
,,,,,,,,2508,157744
,,,,,,,,2509,159592
,,,,,,,,2510,160942
,,,,,,,,2511,167492
,,,,,,,,2512,178762
,,,,,,,,2513,191866
,,,,,,,,2514,184459
,,,,,,,,2515,159920
,,,,,,,,2516,145251
,,,,,,,,2517,133033
,,,,,,,,2518,119794
,,,,,,,,2519,106978
,,,,,,,,2520,91285
,,,,,,,,2521,79861
,,,,,,,,2522,74571
,,,,,,,,2523,72836
,,,,,,,,2524,71909
,,,,,,,,2525,74268
,,,,,,,,2526,81448
,,,,,,,,2527,94325
,,,,,,,,2528,107008
,,,,,,,,2529,117401
,,,,,,,,2530,126094
,,,,,,,,2531,132219
,,,,,,,,2532,137764
,,,,,,,,2533,140450
,,,,,,,,2534,139932
,,,,,,,,2535,140415
,,,,,,,,2536,143644
,,,,,,,,2537,144169
,,,,,,,,2538,149327
,,,,,,,,2539,148212
,,,,,,,,2540,139009
,,,,,,,,2541,130468
,,,,,,,,2542,117797
,,,,,,,,2543,104047
,,,,,,,,2544,89411
,,,,,,,,2545,80371
,,,,,,,,2546,75686
,,,,,,,,2547,74367
,,,,,,,,2548,73840
,,,,,,,,2549,76110
,,,,,,,,2550,83167
,,,,,,,,2551,94709
,,,,,,,,2552,106118
,,,,,,,,2553,115092
,,,,,,,,2554,122360
,,,,,,,,2555,127180
,,,,,,,,2556,132348
,,,,,,,,2557,134596
,,,,,,,,2558,133535
,,,,,,,,2559,134270
,,,,,,,,2560,137438
,,,,,,,,2561,137890
,,,,,,,,2562,143681
,,,,,,,,2563,143269
,,,,,,,,2564,134519
,,,,,,,,2565,126424
,,,,,,,,2566,114364
,,,,,,,,2567,101349
,,,,,,,,2568,91262
,,,,,,,,2569,86009
,,,,,,,,2570,83878
,,,,,,,,2571,84621
,,,,,,,,2572,87784
,,,,,,,,2573,95829
,,,,,,,,2574,117889
,,,,,,,,2575,140738
,,,,,,,,2576,148749
,,,,,,,,2577,146253
,,,,,,,,2578,148677
,,,,,,,,2579,153650
,,,,,,,,2580,157159
,,,,,,,,2581,159285
,,,,,,,,2582,161035
,,,,,,,,2583,167583
,,,,,,,,2584,179049
,,,,,,,,2585,192046
,,,,,,,,2586,184932
,,,,,,,,2587,160706
,,,,,,,,2588,145440
,,,,,,,,2589,132998
,,,,,,,,2590,119458
,,,,,,,,2591,106390
,,,,,,,,2592,94314
,,,,,,,,2593,86959
,,,,,,,,2594,83329
,,,,,,,,2595,82560
,,,,,,,,2596,84205
,,,,,,,,2597,91394
,,,,,,,,2598,111993
,,,,,,,,2599,137994
,,,,,,,,2600,149363
,,,,,,,,2601,149081
,,,,,,,,2602,153408
,,,,,,,,2603,160218
,,,,,,,,2604,165303
,,,,,,,,2605,169378
,,,,,,,,2606,172982
,,,,,,,,2607,180681
,,,,,,,,2608,193457
,,,,,,,,2609,207769
,,,,,,,,2610,200247
,,,,,,,,2611,174407
,,,,,,,,2612,157817
,,,,,,,,2613,143533
,,,,,,,,2614,127965
,,,,,,,,2615,112809
,,,,,,,,2616,98204
,,,,,,,,2617,89160
,,,,,,,,2618,85221
,,,,,,,,2619,84259
,,,,,,,,2620,85578
,,,,,,,,2621,92668
,,,,,,,,2622,113088
,,,,,,,,2623,139916
,,,,,,,,2624,151753
,,,,,,,,2625,151966
,,,,,,,,2626,156530
,,,,,,,,2627,163414
,,,,,,,,2628,168310
,,,,,,,,2629,172111
,,,,,,,,2630,175209
,,,,,,,,2631,182810
,,,,,,,,2632,195261
,,,,,,,,2633,209197
,,,,,,,,2634,200969
,,,,,,,,2635,174747
,,,,,,,,2636,157547
,,,,,,,,2637,143244
,,,,,,,,2638,127980
,,,,,,,,2639,113136
,,,,,,,,2640,98128
,,,,,,,,2641,89148
,,,,,,,,2642,85441
,,,,,,,,2643,84621
,,,,,,,,2644,86054
,,,,,,,,2645,93228
,,,,,,,,2646,113787
,,,,,,,,2647,140461
,,,,,,,,2648,151869
,,,,,,,,2649,151538
,,,,,,,,2650,155633
,,,,,,,,2651,162081
,,,,,,,,2652,166741
,,,,,,,,2653,170028
,,,,,,,,2654,172478
,,,,,,,,2655,179384
,,,,,,,,2656,191143
,,,,,,,,2657,204439
,,,,,,,,2658,196512
,,,,,,,,2659,170410
,,,,,,,,2660,153829
,,,,,,,,2661,139955
,,,,,,,,2662,125066
,,,,,,,,2663,110672
,,,,,,,,2664,95648
,,,,,,,,2665,87649
,,,,,,,,2666,84310
,,,,,,,,2667,83772
,,,,,,,,2668,85441
,,,,,,,,2669,92243
,,,,,,,,2670,113021
,,,,,,,,2671,138011
,,,,,,,,2672,149068
,,,,,,,,2673,148213
,,,,,,,,2674,152007
,,,,,,,,2675,157660
,,,,,,,,2676,161896
,,,,,,,,2677,164568
,,,,,,,,2678,166518
,,,,,,,,2679,173699
,,,,,,,,2680,185558
,,,,,,,,2681,198883
,,,,,,,,2682,191418
,,,,,,,,2683,166101
,,,,,,,,2684,150191
,,,,,,,,2685,137115
,,,,,,,,2686,123124
,,,,,,,,2687,109733
,,,,,,,,2688,92371
,,,,,,,,2689,79987
,,,,,,,,2690,73548
,,,,,,,,2691,70798
,,,,,,,,2692,68829
,,,,,,,,2693,70209
,,,,,,,,2694,76592
,,,,,,,,2695,91186
,,,,,,,,2696,105448
,,,,,,,,2697,116801
,,,,,,,,2698,126411
,,,,,,,,2699,134195
,,,,,,,,2700,141730
,,,,,,,,2701,145879
,,,,,,,,2702,147040
,,,,,,,,2703,149340
,,,,,,,,2704,154047
,,,,,,,,2705,155527
,,,,,,,,2706,160524
,,,,,,,,2707,158012
,,,,,,,,2708,147236
,,,,,,,,2709,136897
,,,,,,,,2710,122475
,,,,,,,,2711,107177
,,,,,,,,2712,92572
,,,,,,,,2713,80987
,,,,,,,,2714,74065
,,,,,,,,2715,70929
,,,,,,,,2716,68595
,,,,,,,,2717,69713
,,,,,,,,2718,75614
,,,,,,,,2719,91258
,,,,,,,,2720,106458
,,,,,,,,2721,118337
,,,,,,,,2722,128528
,,,,,,,,2723,137091
,,,,,,,,2724,145304
,,,,,,,,2725,149988
,,,,,,,,2726,151186
,,,,,,,,2727,153453
,,,,,,,,2728,158149
,,,,,,,,2729,159710
,,,,,,,,2730,165080
,,,,,,,,2731,162342
,,,,,,,,2732,151009
,,,,,,,,2733,140396
,,,,,,,,2734,125355
,,,,,,,,2735,109456
,,,,,,,,2736,97157
,,,,,,,,2737,89391
,,,,,,,,2738,85097
,,,,,,,,2739,83962
,,,,,,,,2740,85100
,,,,,,,,2741,92236
,,,,,,,,2742,112784
,,,,,,,,2743,140226
,,,,,,,,2744,153256
,,,,,,,,2745,154309
,,,,,,,,2746,159899
,,,,,,,,2747,167740
,,,,,,,,2748,173334
,,,,,,,,2749,177525
,,,,,,,,2750,181394
,,,,,,,,2751,188997
,,,,,,,,2752,201343
,,,,,,,,2753,215150
,,,,,,,,2754,206499
,,,,,,,,2755,180068
,,,,,,,,2756,162047
,,,,,,,,2757,146684
,,,,,,,,2758,130519
,,,,,,,,2759,115024
,,,,,,,,2760,100296
,,,,,,,,2761,91146
,,,,,,,,2762,86837
,,,,,,,,2763,85683
,,,,,,,,2764,87022
,,,,,,,,2765,93868
,,,,,,,,2766,114358
,,,,,,,,2767,141892
,,,,,,,,2768,154580
,,,,,,,,2769,155564
,,,,,,,,2770,161372
,,,,,,,,2771,169016
,,,,,,,,2772,174476
,,,,,,,,2773,178723
,,,,,,,,2774,182315
,,,,,,,,2775,190468
,,,,,,,,2776,203683
,,,,,,,,2777,218399
,,,,,,,,2778,209269
,,,,,,,,2779,182191
,,,,,,,,2780,164005
,,,,,,,,2781,148722
,,,,,,,,2782,132506
,,,,,,,,2783,116937
,,,,,,,,2784,102417
,,,,,,,,2785,93160
,,,,,,,,2786,88811
,,,,,,,,2787,87674
,,,,,,,,2788,88908
,,,,,,,,2789,95724
,,,,,,,,2790,116312
,,,,,,,,2791,143970
,,,,,,,,2792,157560
,,,,,,,,2793,158609
,,,,,,,,2794,165055
,,,,,,,,2795,172756
,,,,,,,,2796,178575
,,,,,,,,2797,182974
,,,,,,,,2798,186563
,,,,,,,,2799,194922
,,,,,,,,2800,207555
,,,,,,,,2801,222265
,,,,,,,,2802,212412
,,,,,,,,2803,184681
,,,,,,,,2804,166030
,,,,,,,,2805,150512
,,,,,,,,2806,134267
,,,,,,,,2807,118555
,,,,,,,,2808,102374
,,,,,,,,2809,92731
,,,,,,,,2810,88946
,,,,,,,,2811,87966
,,,,,,,,2812,89079
,,,,,,,,2813,95849
,,,,,,,,2814,116447
,,,,,,,,2815,143761
,,,,,,,,2816,155958
,,,,,,,,2817,156162
,,,,,,,,2818,161323
,,,,,,,,2819,167515
,,,,,,,,2820,172217
,,,,,,,,2821,175332
,,,,,,,,2822,177726
,,,,,,,,2823,185015
,,,,,,,,2824,196640
,,,,,,,,2825,210482
,,,,,,,,2826,200964
,,,,,,,,2827,174299
,,,,,,,,2828,156903
,,,,,,,,2829,142561
,,,,,,,,2830,127269
,,,,,,,,2831,112565
,,,,,,,,2832,96640
,,,,,,,,2833,88699
,,,,,,,,2834,85424
,,,,,,,,2835,85077
,,,,,,,,2836,87038
,,,,,,,,2837,93970
,,,,,,,,2838,114900
,,,,,,,,2839,140075
,,,,,,,,2840,149943
,,,,,,,,2841,148272
,,,,,,,,2842,151706
,,,,,,,,2843,156897
,,,,,,,,2844,160802
,,,,,,,,2845,162500
,,,,,,,,2846,163542
,,,,,,,,2847,170136
,,,,,,,,2848,180773
,,,,,,,,2849,192973
,,,,,,,,2850,184555
,,,,,,,,2851,159843
,,,,,,,,2852,144857
,,,,,,,,2853,132685
,,,,,,,,2854,119480
,,,,,,,,2855,106655
,,,,,,,,2856,89587
,,,,,,,,2857,77840
,,,,,,,,2858,72181
,,,,,,,,2859,70146
,,,,,,,,2860,68460
,,,,,,,,2861,69959
,,,,,,,,2862,76722
,,,,,,,,2863,89989
,,,,,,,,2864,102642
,,,,,,,,2865,112689
,,,,,,,,2866,120791
,,,,,,,,2867,127051
,,,,,,,,2868,133458
,,,,,,,,2869,136529
,,,,,,,,2870,136761
,,,,,,,,2871,138210
,,,,,,,,2872,141834
,,,,,,,,2873,142265
,,,,,,,,2874,147746
,,,,,,,,2875,146729
,,,,,,,,2876,137354
,,,,,,,,2877,128777
,,,,,,,,2878,116011
,,,,,,,,2879,102144
,,,,,,,,2880,90185
,,,,,,,,2881,78860
,,,,,,,,2882,72783
,,,,,,,,2883,70271
,,,,,,,,2884,68827
,,,,,,,,2885,70508
,,,,,,,,2886,77754
,,,,,,,,2887,90752
,,,,,,,,2888,102124
,,,,,,,,2889,113640
,,,,,,,,2890,122228
,,,,,,,,2891,129206
,,,,,,,,2892,136371
,,,,,,,,2893,140361
,,,,,,,,2894,140661
,,,,,,,,2895,142439
,,,,,,,,2896,147173
,,,,,,,,2897,149109
,,,,,,,,2898,154119
,,,,,,,,2899,151659
,,,,,,,,2900,141884
,,,,,,,,2901,133271
,,,,,,,,2902,121099
,,,,,,,,2903,106412
,,,,,,,,2904,95077
,,,,,,,,2905,88839
,,,,,,,,2906,85251
,,,,,,,,2907,84272
,,,,,,,,2908,86310
,,,,,,,,2909,94067
,,,,,,,,2910,115441
,,,,,,,,2911,141829
,,,,,,,,2912,152545
,,,,,,,,2913,151746
,,,,,,,,2914,155773
,,,,,,,,2915,163394
,,,,,,,,2916,169176
,,,,,,,,2917,172502
,,,,,,,,2918,176441
,,,,,,,,2919,184456
,,,,,,,,2920,197510
,,,,,,,,2921,211114
,,,,,,,,2922,202569
,,,,,,,,2923,175683
,,,,,,,,2924,157862
,,,,,,,,2925,145001
,,,,,,,,2926,128856
,,,,,,,,2927,113265
,,,,,,,,2928,99425
,,,,,,,,2929,90581
,,,,,,,,2930,86916
,,,,,,,,2931,85921
,,,,,,,,2932,87883
,,,,,,,,2933,95862
,,,,,,,,2934,117330
,,,,,,,,2935,144186
,,,,,,,,2936,154506
,,,,,,,,2937,153611
,,,,,,,,2938,157858
,,,,,,,,2939,165267
,,,,,,,,2940,170602
,,,,,,,,2941,173477
,,,,,,,,2942,176607
,,,,,,,,2943,184122
,,,,,,,,2944,196691
,,,,,,,,2945,209691
,,,,,,,,2946,200501
,,,,,,,,2947,173411
,,,,,,,,2948,155912
,,,,,,,,2949,143391
,,,,,,,,2950,127655
,,,,,,,,2951,112577
,,,,,,,,2952,97398
,,,,,,,,2953,90390
,,,,,,,,2954,88053
,,,,,,,,2955,88192
,,,,,,,,2956,91249
,,,,,,,,2957,99905
,,,,,,,,2958,122132
,,,,,,,,2959,146636
,,,,,,,,2960,154625
,,,,,,,,2961,151668
,,,,,,,,2962,154057
,,,,,,,,2963,158978
,,,,,,,,2964,162353
,,,,,,,,2965,163457
,,,,,,,,2966,164740
,,,,,,,,2967,171516
,,,,,,,,2968,183376
,,,,,,,,2969,195835
,,,,,,,,2970,187343
,,,,,,,,2971,162318
,,,,,,,,2972,146867
,,,,,,,,2973,136548
,,,,,,,,2974,122690
,,,,,,,,2975,109864
,,,,,,,,2976,97505
,,,,,,,,2977,91731
,,,,,,,,2978,90472
,,,,,,,,2979,91371
,,,,,,,,2980,95164
,,,,,,,,2981,104055
,,,,,,,,2982,127351
,,,,,,,,2983,150038
,,,,,,,,2984,155930
,,,,,,,,2985,151123
,,,,,,,,2986,152200
,,,,,,,,2987,155692
,,,,,,,,2988,158475
,,,,,,,,2989,159009
,,,,,,,,2990,160133
,,,,,,,,2991,166614
,,,,,,,,2992,178044
,,,,,,,,2993,190010
,,,,,,,,2994,182297
,,,,,,,,2995,158229
,,,,,,,,2996,143465
,,,,,,,,2997,133452
,,,,,,,,2998,120127
,,,,,,,,2999,107615
,,,,,,,,3000,96178
,,,,,,,,3001,90602
,,,,,,,,3002,89237
,,,,,,,,3003,90050
,,,,,,,,3004,93548
,,,,,,,,3005,102275
,,,,,,,,3006,125561
,,,,,,,,3007,147379
,,,,,,,,3008,153627
,,,,,,,,3009,149356
,,,,,,,,3010,150830
,,,,,,,,3011,154804
,,,,,,,,3012,157851
,,,,,,,,3013,158782
,,,,,,,,3014,160382
,,,,,,,,3015,167266
,,,,,,,,3016,179236
,,,,,,,,3017,191502
,,,,,,,,3018,183735
,,,,,,,,3019,158906
,,,,,,,,3020,143498
,,,,,,,,3021,133343
,,,,,,,,3022,119694
,,,,,,,,3023,106664
,,,,,,,,3024,92254
,,,,,,,,3025,79915
,,,,,,,,3026,74721
,,,,,,,,3027,73078
,,,,,,,,3028,72698
,,,,,,,,3029,75352
,,,,,,,,3030,84000
,,,,,,,,3031,94924
,,,,,,,,3032,104273
,,,,,,,,3033,114547
,,,,,,,,3034,122358
,,,,,,,,3035,128113
,,,,,,,,3036,134114
,,,,,,,,3037,137276
,,,,,,,,3038,136933
,,,,,,,,3039,137913
,,,,,,,,3040,141760
,,,,,,,,3041,142894
,,,,,,,,3042,147455
