Conventional_ng_co2_per_mmbtu,Syn_ng_co2_per_mmbtu,Bio_ng_co2_per_mmbtu,Time_Index,Load_mmbtu_z1
,,,1650,51899
,,,1651,51899
,,,1652,51899
,,,1653,51899
,,,1654,51899
,,,1655,51899
,,,1656,51899
,,,1657,51899
,,,1658,51899
,,,1659,51899
,,,1660,51899
,,,1661,51899
,,,1662,51899
,,,1663,51899
,,,1664,51899
,,,1665,51899
,,,1666,51899
,,,1667,51899
,,,1668,51899
,,,1669,51899
,,,1670,51899
,,,1671,51899
,,,1672,51899
,,,1673,51899
,,,1674,51899
,,,1675,51899
,,,1676,51899
,,,1677,51899
,,,1678,51899
,,,1679,51899
,,,1680,51899
,,,1681,51899
,,,1682,51899
,,,1683,51899
,,,1684,51899
,,,1685,51899
,,,1686,51899
,,,1687,51899
,,,1688,51899
,,,1689,51899
,,,1690,51899
,,,1691,51899
,,,1692,51899
,,,1693,51899
,,,1694,51899
,,,1695,51899
,,,1696,51899
,,,1697,51899
,,,1698,51899
,,,1699,51899
,,,1700,51899
,,,1701,51899
,,,1702,51899
,,,1703,51899
,,,1704,51899
,,,1705,51899
,,,1706,51899
,,,1707,51899
,,,1708,51899
,,,1709,51899
,,,1710,51899
,,,1711,51899
,,,1712,51899
,,,1713,51899
,,,1714,51899
,,,1715,51899
,,,1716,51899
,,,1717,51899
,,,1718,51899
,,,1719,51899
,,,1720,51899
,,,1721,51899
,,,1722,51899
,,,1723,51899
,,,1724,51899
,,,1725,51899
,,,1726,51899
,,,1727,51899
,,,1728,51899
,,,1729,51899
,,,1730,51899
,,,1731,51899
,,,1732,51899
,,,1733,51899
,,,1734,51899
,,,1735,51899
,,,1736,51899
,,,1737,51899
,,,1738,51899
,,,1739,51899
,,,1740,51899
,,,1741,51899
,,,1742,51899
,,,1743,51899
,,,1744,51899
,,,1745,51899
,,,1746,51899
,,,1747,51899
,,,1748,51899
,,,1749,51899
,,,1750,51899
,,,1751,51899
,,,1752,51899
,,,1753,51899
,,,1754,51899
,,,1755,51899
,,,1756,51899
,,,1757,51899
,,,1758,51899
,,,1759,51899
,,,1760,51899
,,,1761,51899
,,,1762,51899
,,,1763,51899
,,,1764,51899
,,,1765,51899
,,,1766,51899
,,,1767,51899
,,,1768,51899
,,,1769,51899
,,,1770,51899
,,,1771,51899
,,,1772,51899
,,,1773,51899
,,,1774,51899
,,,1775,51899
,,,1776,51899
,,,1777,51899
,,,1778,51899
,,,1779,51899
,,,1780,51899
,,,1781,51899
,,,1782,51899
,,,1783,51899
,,,1784,51899
,,,1785,51899
,,,1786,51899
,,,1787,51899
,,,1788,51899
,,,1789,51899
,,,1790,51899
,,,1791,51899
,,,1792,51899
,,,1793,51899
,,,1794,51899
,,,1795,51899
,,,1796,51899
,,,1797,51899
,,,1798,51899
,,,1799,51899
,,,1800,51899
,,,1801,51899
,,,1802,51899
,,,1803,51899
,,,1804,51899
,,,1805,51899
,,,1806,51899
,,,1807,51899
,,,1808,51899
,,,1809,51899
,,,1810,51899
,,,1811,51899
,,,1812,51899
,,,1813,51899
,,,1814,51899
,,,1815,51899
,,,1816,51899
,,,1817,51899
,,,1818,51899
,,,1819,51899
,,,1820,51899
,,,1821,51899
,,,1822,51899
,,,1823,51899
,,,1824,51899
,,,1825,51899
,,,1826,51899
,,,1827,51899
,,,1828,51899
,,,1829,51899
,,,1830,51899
,,,1831,51899
,,,1832,51899
,,,1833,51899
,,,1834,51899
,,,1835,51899
,,,1836,51899
,,,1837,51899
,,,1838,51899
,,,1839,51899
,,,1840,51899
,,,1841,51899
,,,1842,51899
,,,1843,51899
,,,1844,51899
,,,1845,51899
,,,1846,51899
,,,1847,51899
,,,1848,51899
,,,1849,51899
,,,1850,51899
,,,1851,51899
,,,1852,51899
,,,1853,51899
,,,1854,51899
,,,1855,51899
,,,1856,51899
,,,1857,51899
,,,1858,51899
,,,1859,51899
,,,1860,51899
,,,1861,51899
,,,1862,51899
,,,1863,51899
,,,1864,51899
,,,1865,51899
,,,1866,51899
,,,1867,51899
,,,1868,51899
,,,1869,51899
,,,1870,51899
,,,1871,51899
,,,1872,51899
,,,1873,51899
,,,1874,51899
,,,1875,51899
,,,1876,51899
,,,1877,51899
,,,1878,51899
,,,1879,51899
,,,1880,51899
,,,1881,51899
,,,1882,51899
,,,1883,51899
,,,1884,51899
,,,1885,51899
,,,1886,51899
,,,1887,51899
,,,1888,51899
,,,1889,51899
,,,1890,51899
,,,1891,51899
,,,1892,51899
,,,1893,51899
,,,1894,51899
,,,1895,51899
,,,1896,51899
,,,1897,51899
,,,1898,51899
,,,1899,51899
,,,1900,51899
,,,1901,51899
,,,1902,51899
,,,1903,51899
,,,1904,51899
,,,1905,51899
,,,1906,51899
,,,1907,51899
,,,1908,51899
,,,1909,51899
,,,1910,51899
,,,1911,51899
,,,1912,51899
,,,1913,51899
,,,1914,51899
,,,1915,51899
,,,1916,51899
,,,1917,51899
,,,1918,51899
,,,1919,51899
,,,1920,51899
,,,1921,51899
,,,1922,51899
,,,1923,51899
,,,1924,51899
,,,1925,51899
,,,1926,51899
,,,1927,51899
,,,1928,51899
,,,1929,51899
,,,1930,51899
,,,1931,51899
,,,1932,51899
,,,1933,51899
,,,1934,51899
,,,1935,51899
,,,1936,51899
,,,1937,51899
,,,1938,51899
,,,1939,51899
,,,1940,51899
,,,1941,51899
,,,1942,51899
,,,1943,51899
,,,1944,51899
,,,1945,51899
,,,1946,51899
,,,1947,51899
,,,1948,51899
,,,1949,51899
,,,1950,51899
,,,1951,51899
,,,1952,51899
,,,1953,51899
,,,1954,51899
,,,1955,51899
,,,1956,51899
,,,1957,51899
,,,1958,51899
,,,1959,51899
,,,1960,51899
,,,1961,51899
,,,1962,51899
,,,1963,51899
,,,1964,51899
,,,1965,51899
,,,1966,51899
,,,1967,51899
,,,1968,51899
,,,1969,51899
,,,1970,51899
,,,1971,51899
,,,1972,51899
,,,1973,51899
,,,1974,51899
,,,1975,51899
,,,1976,51899
,,,1977,51899
,,,1978,51899
,,,1979,51899
,,,1980,51899
,,,1981,51899
,,,1982,51899
,,,1983,51899
,,,1984,51899
,,,1985,51899
,,,1986,51899
,,,1987,51899
,,,1988,51899
,,,1989,51899
,,,1990,51899
,,,1991,51899
,,,1992,51899
,,,1993,51899
,,,1994,51899
,,,1995,51899
,,,1996,51899
,,,1997,51899
,,,1998,51899
,,,1999,51899
,,,2000,51899
,,,2001,51899
,,,2002,51899
,,,2003,51899
,,,2004,51899
,,,2005,51899
,,,2006,51899
,,,2007,51899
,,,2008,51899
,,,2009,51899
,,,2010,51899
,,,2011,51899
,,,2012,51899
,,,2013,51899
,,,2014,51899
,,,2015,51899
,,,2016,51899
,,,2017,51899
,,,2018,51899
,,,2019,51899
,,,2020,51899
,,,2021,51899
,,,2022,51899
,,,2023,51899
,,,2024,51899
,,,2025,51899
,,,2026,51899
,,,2027,51899
,,,2028,51899
,,,2029,51899
,,,2030,51899
,,,2031,51899
,,,2032,51899
,,,2033,51899
,,,2034,51899
,,,2035,51899
,,,2036,51899
,,,2037,51899
,,,2038,51899
,,,2039,51899
,,,2040,51899
,,,2041,51899
,,,2042,51899
,,,2043,51899
,,,2044,51899
,,,2045,51899
,,,2046,51899
,,,2047,51899
,,,2048,51899
,,,2049,51899
,,,2050,51899
,,,2051,51899
,,,2052,51899
,,,2053,51899
,,,2054,51899
,,,2055,51899
,,,2056,51899
,,,2057,51899
,,,2058,51899
,,,2059,51899
,,,2060,51899
,,,2061,51899
,,,2062,51899
,,,2063,51899
,,,2064,51899
,,,2065,51899
,,,2066,51899
,,,2067,51899
,,,2068,51899
,,,2069,51899
,,,2070,51899
,,,2071,51899
,,,2072,51899
,,,2073,51899
,,,2074,51899
,,,2075,51899
,,,2076,51899
,,,2077,51899
,,,2078,51899
,,,2079,51899
,,,2080,51899
,,,2081,51899
,,,2082,51899
,,,2083,51899
,,,2084,51899
,,,2085,51899
,,,2086,51899
,,,2087,51899
,,,2088,51899
,,,2089,51899
,,,2090,51899
,,,2091,51899
,,,2092,51899
,,,2093,51899
,,,2094,51899
,,,2095,51899
,,,2096,51899
,,,2097,51899
,,,2098,51899
,,,2099,51899
,,,2100,51899
,,,2101,51899
,,,2102,51899
,,,2103,51899
,,,2104,51899
,,,2105,51899
,,,2106,51899
,,,2107,51899
,,,2108,51899
,,,2109,51899
,,,2110,51899
,,,2111,51899
,,,2112,51899
,,,2113,51899
,,,2114,51899
,,,2115,51899
,,,2116,51899
,,,2117,51899
,,,2118,51899
,,,2119,51899
,,,2120,51899
,,,2121,51899
,,,2122,51899
,,,2123,51899
,,,2124,51899
,,,2125,51899
,,,2126,51899
,,,2127,51899
,,,2128,51899
,,,2129,51899
,,,2130,51899
,,,2131,51899
,,,2132,51899
,,,2133,51899
,,,2134,51899
,,,2135,51899
,,,2136,51899
,,,2137,51899
,,,2138,51899
,,,2139,51899
,,,2140,51899
,,,2141,51899
,,,2142,51899
,,,2143,51899
,,,2144,51899
,,,2145,51899
,,,2146,51899
,,,2147,51899
,,,2148,51899
,,,2149,51899
,,,2150,51899
,,,2151,51899
,,,2152,51899
,,,2153,51899
,,,2154,51899
,,,2155,51899
,,,2156,51899
,,,2157,51899
,,,2158,51899
,,,2159,51899
,,,2160,51899
,,,2161,51899
,,,2162,51899
,,,2163,51899
,,,2164,51899
,,,2165,51899
,,,2166,51899
,,,2167,51899
,,,2168,51899
,,,2169,51899
,,,2170,51899
,,,2171,51899
,,,2172,51899
,,,2173,51899
,,,2174,51899
,,,2175,51899
,,,2176,51899
,,,2177,51899
,,,2178,51899
,,,2179,51899
,,,2180,51899
,,,2181,51899
,,,2182,51899
,,,2183,51899
,,,2184,51899
,,,2185,51899
,,,2186,51899
,,,2187,51899
,,,2188,51899
,,,2189,51899
,,,2190,51899
,,,2191,51899
,,,2192,51899
,,,2193,51899
,,,2194,51899
,,,2195,51899
,,,2196,51899
,,,2197,51899
,,,2198,51899
,,,2199,51899
,,,2200,51899
,,,2201,51899
,,,2202,51899
,,,2203,51899
,,,2204,51899
,,,2205,51899
,,,2206,51899
,,,2207,51899
,,,2208,51899
,,,2209,51899
,,,2210,51899
,,,2211,51899
,,,2212,51899
,,,2213,51899
,,,2214,51899
,,,2215,51899
,,,2216,51899
,,,2217,51899
,,,2218,51899
,,,2219,51899
,,,2220,51899
,,,2221,51899
,,,2222,51899
,,,2223,51899
,,,2224,51899
,,,2225,51899
,,,2226,51899
,,,2227,51899
,,,2228,51899
,,,2229,51899
,,,2230,51899
,,,2231,51899
,,,2232,51899
,,,2233,51899
,,,2234,51899
,,,2235,51899
,,,2236,51899
,,,2237,51899
,,,2238,51899
,,,2239,51899
,,,2240,51899
,,,2241,51899
,,,2242,51899
,,,2243,51899
,,,2244,51899
,,,2245,51899
,,,2246,51899
,,,2247,51899
,,,2248,51899
,,,2249,51899
,,,2250,51899
,,,2251,51899
,,,2252,51899
,,,2253,51899
,,,2254,51899
,,,2255,51899
,,,2256,51899
,,,2257,51899
,,,2258,51899
,,,2259,51899
,,,2260,51899
,,,2261,51899
,,,2262,51899
,,,2263,51899
,,,2264,51899
,,,2265,51899
,,,2266,51899
,,,2267,51899
,,,2268,51899
,,,2269,51899
,,,2270,51899
,,,2271,51899
,,,2272,51899
,,,2273,51899
,,,2274,51899
,,,2275,51899
,,,2276,51899
,,,2277,51899
,,,2278,51899
,,,2279,51899
,,,2280,51899
,,,2281,51899
,,,2282,51899
,,,2283,51899
,,,2284,51899
,,,2285,51899
,,,2286,51899
,,,2287,51899
,,,2288,51899
,,,2289,51899
,,,2290,51899
,,,2291,51899
,,,2292,51899
,,,2293,51899
,,,2294,51899
,,,2295,51899
,,,2296,51899
,,,2297,51899
,,,2298,51899
,,,2299,51899
,,,2300,51899
,,,2301,51899
,,,2302,51899
,,,2303,51899
,,,2304,51899
,,,2305,51899
,,,2306,51899
,,,2307,51899
,,,2308,51899
,,,2309,51899
,,,2310,51899
,,,2311,51899
,,,2312,51899
,,,2313,51899
,,,2314,51899
,,,2315,51899
,,,2316,51899
,,,2317,51899
,,,2318,51899
,,,2319,51899
,,,2320,51899
,,,2321,51899
,,,2322,51899
,,,2323,51899
,,,2324,51899
,,,2325,51899
,,,2326,51899
,,,2327,51899
,,,2328,51899
,,,2329,51899
,,,2330,51899
,,,2331,51899
,,,2332,51899
,,,2333,51899
,,,2334,51899
,,,2335,51899
,,,2336,51899
,,,2337,51899
,,,2338,51899
,,,2339,51899
,,,2340,51899
,,,2341,51899
,,,2342,51899
,,,2343,51899
,,,2344,51899
,,,2345,51899
,,,2346,51899
,,,2347,51899
,,,2348,51899
,,,2349,51899
,,,2350,51899
,,,2351,51899
,,,2352,51899
,,,2353,51899
,,,2354,51899
,,,2355,51899
,,,2356,51899
,,,2357,51899
,,,2358,51899
,,,2359,51899
,,,2360,51899
,,,2361,51899
,,,2362,51899
,,,2363,51899
,,,2364,51899
,,,2365,51899
,,,2366,51899
,,,2367,51899
,,,2368,51899
,,,2369,51899
,,,2370,51899
,,,2371,51899
,,,2372,51899
,,,2373,51899
,,,2374,51899
,,,2375,51899
,,,2376,51899
,,,2377,51899
,,,2378,51899
,,,2379,51899
,,,2380,51899
,,,2381,51899
,,,2382,51899
,,,2383,51899
,,,2384,51899
,,,2385,51899
,,,2386,51899
,,,2387,51899
,,,2388,51899
,,,2389,51899
,,,2390,51899
,,,2391,51899
,,,2392,51899
,,,2393,51899
,,,2394,51899
,,,2395,51899
,,,2396,51899
,,,2397,51899
,,,2398,51899
,,,2399,51899
,,,2400,51899
,,,2401,51899
,,,2402,51899
,,,2403,51899
,,,2404,51899
,,,2405,51899
,,,2406,51899
,,,2407,51899
,,,2408,51899
,,,2409,51899
,,,2410,51899
,,,2411,51899
,,,2412,51899
,,,2413,51899
,,,2414,51899
,,,2415,51899
,,,2416,51899
,,,2417,51899
,,,2418,51899
,,,2419,51899
,,,2420,51899
,,,2421,51899
,,,2422,51899
,,,2423,51899
,,,2424,51899
,,,2425,51899
,,,2426,51899
,,,2427,51899
,,,2428,51899
,,,2429,51899
,,,2430,51899
,,,2431,51899
,,,2432,51899
,,,2433,51899
,,,2434,51899
,,,2435,51899
,,,2436,51899
,,,2437,51899
,,,2438,51899
,,,2439,51899
,,,2440,51899
,,,2441,51899
,,,2442,51899
,,,2443,51899
,,,2444,51899
,,,2445,51899
,,,2446,51899
,,,2447,51899
,,,2448,51899
,,,2449,51899
,,,2450,51899
,,,2451,51899
,,,2452,51899
,,,2453,51899
,,,2454,51899
,,,2455,51899
,,,2456,51899
,,,2457,51899
,,,2458,51899
,,,2459,51899
,,,2460,51899
,,,2461,51899
,,,2462,51899
,,,2463,51899
,,,2464,51899
,,,2465,51899
,,,2466,51899
,,,2467,51899
,,,2468,51899
,,,2469,51899
,,,2470,51899
,,,2471,51899
,,,2472,51899
,,,2473,51899
,,,2474,51899
,,,2475,51899
,,,2476,51899
,,,2477,51899
,,,2478,51899
,,,2479,51899
,,,2480,51899
,,,2481,51899
,,,2482,51899
,,,2483,51899
,,,2484,51899
,,,2485,51899
,,,2486,51899
,,,2487,51899
,,,2488,51899
,,,2489,51899
,,,2490,51899
,,,2491,51899
,,,2492,51899
,,,2493,51899
,,,2494,51899
,,,2495,51899
,,,2496,51899
,,,2497,51899
,,,2498,51899
,,,2499,51899
,,,2500,51899
,,,2501,51899
,,,2502,51899
,,,2503,51899
,,,2504,51899
,,,2505,51899
,,,2506,51899
,,,2507,51899
,,,2508,51899
,,,2509,51899
,,,2510,51899
,,,2511,51899
,,,2512,51899
,,,2513,51899
,,,2514,51899
,,,2515,51899
,,,2516,51899
,,,2517,51899
,,,2518,51899
,,,2519,51899
,,,2520,51899
,,,2521,51899
,,,2522,51899
,,,2523,51899
,,,2524,51899
,,,2525,51899
,,,2526,51899
,,,2527,51899
,,,2528,51899
,,,2529,51899
,,,2530,51899
,,,2531,51899
,,,2532,51899
,,,2533,51899
,,,2534,51899
,,,2535,51899
,,,2536,51899
,,,2537,51899
,,,2538,51899
,,,2539,51899
,,,2540,51899
,,,2541,51899
,,,2542,51899
,,,2543,51899
,,,2544,51899
,,,2545,51899
,,,2546,51899
,,,2547,51899
,,,2548,51899
,,,2549,51899
,,,2550,51899
,,,2551,51899
,,,2552,51899
,,,2553,51899
,,,2554,51899
,,,2555,51899
,,,2556,51899
,,,2557,51899
,,,2558,51899
,,,2559,51899
,,,2560,51899
,,,2561,51899
,,,2562,51899
,,,2563,51899
,,,2564,51899
,,,2565,51899
,,,2566,51899
,,,2567,51899
,,,2568,51899
,,,2569,51899
,,,2570,51899
,,,2571,51899
,,,2572,51899
,,,2573,51899
,,,2574,51899
,,,2575,51899
,,,2576,51899
,,,2577,51899
,,,2578,51899
,,,2579,51899
,,,2580,51899
,,,2581,51899
,,,2582,51899
,,,2583,51899
,,,2584,51899
,,,2585,51899
,,,2586,51899
,,,2587,51899
,,,2588,51899
,,,2589,51899
,,,2590,51899
,,,2591,51899
,,,2592,51899
,,,2593,51899
,,,2594,51899
,,,2595,51899
,,,2596,51899
,,,2597,51899
,,,2598,51899
,,,2599,51899
,,,2600,51899
,,,2601,51899
,,,2602,51899
,,,2603,51899
,,,2604,51899
,,,2605,51899
,,,2606,51899
,,,2607,51899
,,,2608,51899
,,,2609,51899
,,,2610,51899
,,,2611,51899
,,,2612,51899
,,,2613,51899
,,,2614,51899
,,,2615,51899
,,,2616,51899
,,,2617,51899
,,,2618,51899
,,,2619,51899
,,,2620,51899
,,,2621,51899
,,,2622,51899
,,,2623,51899
,,,2624,51899
,,,2625,51899
,,,2626,51899
,,,2627,51899
,,,2628,51899
,,,2629,51899
,,,2630,51899
,,,2631,51899
,,,2632,51899
,,,2633,51899
,,,2634,51899
,,,2635,51899
,,,2636,51899
,,,2637,51899
,,,2638,51899
,,,2639,51899
,,,2640,51899
,,,2641,51899
,,,2642,51899
,,,2643,51899
,,,2644,51899
,,,2645,51899
,,,2646,51899
,,,2647,51899
,,,2648,51899
,,,2649,51899
,,,2650,51899
,,,2651,51899
,,,2652,51899
,,,2653,51899
,,,2654,51899
,,,2655,51899
,,,2656,51899
,,,2657,51899
,,,2658,51899
,,,2659,51899
,,,2660,51899
,,,2661,51899
,,,2662,51899
,,,2663,51899
,,,2664,51899
,,,2665,51899
,,,2666,51899
,,,2667,51899
,,,2668,51899
,,,2669,51899
,,,2670,51899
,,,2671,51899
,,,2672,51899
,,,2673,51899
,,,2674,51899
,,,2675,51899
,,,2676,51899
,,,2677,51899
,,,2678,51899
,,,2679,51899
,,,2680,51899
,,,2681,51899
,,,2682,51899
,,,2683,51899
,,,2684,51899
,,,2685,51899
,,,2686,51899
,,,2687,51899
,,,2688,51899
,,,2689,51899
,,,2690,51899
,,,2691,51899
,,,2692,51899
,,,2693,51899
,,,2694,51899
,,,2695,51899
,,,2696,51899
,,,2697,51899
,,,2698,51899
,,,2699,51899
,,,2700,51899
,,,2701,51899
,,,2702,51899
,,,2703,51899
,,,2704,51899
,,,2705,51899
,,,2706,51899
,,,2707,51899
,,,2708,51899
,,,2709,51899
,,,2710,51899
,,,2711,51899
,,,2712,51899
,,,2713,51899
,,,2714,51899
,,,2715,51899
,,,2716,51899
,,,2717,51899
,,,2718,51899
,,,2719,51899
,,,2720,51899
,,,2721,51899
,,,2722,51899
,,,2723,51899
,,,2724,51899
,,,2725,51899
,,,2726,51899
,,,2727,51899
,,,2728,51899
,,,2729,51899
,,,2730,51899
,,,2731,51899
,,,2732,51899
,,,2733,51899
,,,2734,51899
,,,2735,51899
,,,2736,51899
,,,2737,51899
,,,2738,51899
,,,2739,51899
,,,2740,51899
,,,2741,51899
,,,2742,51899
,,,2743,51899
,,,2744,51899
,,,2745,51899
,,,2746,51899
,,,2747,51899
,,,2748,51899
,,,2749,51899
,,,2750,51899
,,,2751,51899
,,,2752,51899
,,,2753,51899
,,,2754,51899
,,,2755,51899
,,,2756,51899
,,,2757,51899
,,,2758,51899
,,,2759,51899
,,,2760,51899
,,,2761,51899
,,,2762,51899
,,,2763,51899
,,,2764,51899
,,,2765,51899
,,,2766,51899
,,,2767,51899
,,,2768,51899
,,,2769,51899
,,,2770,51899
,,,2771,51899
,,,2772,51899
,,,2773,51899
,,,2774,51899
,,,2775,51899
,,,2776,51899
,,,2777,51899
,,,2778,51899
,,,2779,51899
,,,2780,51899
,,,2781,51899
,,,2782,51899
,,,2783,51899
,,,2784,51899
,,,2785,51899
,,,2786,51899
,,,2787,51899
,,,2788,51899
,,,2789,51899
,,,2790,51899
,,,2791,51899
,,,2792,51899
,,,2793,51899
,,,2794,51899
,,,2795,51899
,,,2796,51899
,,,2797,51899
,,,2798,51899
,,,2799,51899
,,,2800,51899
,,,2801,51899
,,,2802,51899
,,,2803,51899
,,,2804,51899
,,,2805,51899
,,,2806,51899
,,,2807,51899
,,,2808,51899
,,,2809,51899
,,,2810,51899
,,,2811,51899
,,,2812,51899
,,,2813,51899
,,,2814,51899
,,,2815,51899
,,,2816,51899
,,,2817,51899
,,,2818,51899
,,,2819,51899
,,,2820,51899
,,,2821,51899
,,,2822,51899
,,,2823,51899
,,,2824,51899
,,,2825,51899
,,,2826,51899
,,,2827,51899
,,,2828,51899
,,,2829,51899
,,,2830,51899
,,,2831,51899
,,,2832,51899
,,,2833,51899
,,,2834,51899
,,,2835,51899
,,,2836,51899
,,,2837,51899
,,,2838,51899
,,,2839,51899
,,,2840,51899
,,,2841,51899
,,,2842,51899
,,,2843,51899
,,,2844,51899
,,,2845,51899
,,,2846,51899
,,,2847,51899
,,,2848,51899
,,,2849,51899
,,,2850,51899
,,,2851,51899
,,,2852,51899
,,,2853,51899
,,,2854,51899
,,,2855,51899
,,,2856,51899
,,,2857,51899
,,,2858,51899
,,,2859,51899
,,,2860,51899
,,,2861,51899
,,,2862,51899
,,,2863,51899
,,,2864,51899
,,,2865,51899
,,,2866,51899
,,,2867,51899
,,,2868,51899
,,,2869,51899
,,,2870,51899
,,,2871,51899
,,,2872,51899
,,,2873,51899
,,,2874,51899
,,,2875,51899
,,,2876,51899
,,,2877,51899
,,,2878,51899
,,,2879,51899
,,,2880,51899
,,,2881,51899
,,,2882,51899
,,,2883,51899
,,,2884,51899
,,,2885,51899
,,,2886,51899
,,,2887,51899
,,,2888,51899
,,,2889,51899
,,,2890,51899
,,,2891,51899
,,,2892,51899
,,,2893,51899
,,,2894,51899
,,,2895,51899
,,,2896,51899
,,,2897,51899
,,,2898,51899
,,,2899,51899
,,,2900,51899
,,,2901,51899
,,,2902,51899
,,,2903,51899
,,,2904,51899
,,,2905,51899
,,,2906,51899
,,,2907,51899
,,,2908,51899
,,,2909,51899
,,,2910,51899
,,,2911,51899
,,,2912,51899
,,,2913,51899
,,,2914,51899
,,,2915,51899
,,,2916,51899
,,,2917,51899
,,,2918,51899
,,,2919,51899
,,,2920,51899
,,,2921,51899
,,,2922,51899
,,,2923,51899
,,,2924,51899
,,,2925,51899
,,,2926,51899
,,,2927,51899
,,,2928,51899
,,,2929,51899
,,,2930,51899
,,,2931,51899
,,,2932,51899
,,,2933,51899
,,,2934,51899
,,,2935,51899
,,,2936,51899
,,,2937,51899
,,,2938,51899
,,,2939,51899
,,,2940,51899
,,,2941,51899
,,,2942,51899
,,,2943,51899
,,,2944,51899
,,,2945,51899
,,,2946,51899
,,,2947,51899
,,,2948,51899
,,,2949,51899
,,,2950,51899
,,,2951,51899
,,,2952,51899
,,,2953,51899
,,,2954,51899
,,,2955,51899
,,,2956,51899
,,,2957,51899
,,,2958,51899
,,,2959,51899
,,,2960,51899
,,,2961,51899
,,,2962,51899
,,,2963,51899
,,,2964,51899
,,,2965,51899
,,,2966,51899
,,,2967,51899
,,,2968,51899
,,,2969,51899
,,,2970,51899
,,,2971,51899
,,,2972,51899
,,,2973,51899
,,,2974,51899
,,,2975,51899
,,,2976,51899
,,,2977,51899
,,,2978,51899
,,,2979,51899
,,,2980,51899
,,,2981,51899
,,,2982,51899
,,,2983,51899
,,,2984,51899
,,,2985,51899
,,,2986,51899
,,,2987,51899
,,,2988,51899
,,,2989,51899
,,,2990,51899
,,,2991,51899
,,,2992,51899
,,,2993,51899
,,,2994,51899
,,,2995,51899
,,,2996,51899
,,,2997,51899
,,,2998,51899
,,,2999,51899
,,,3000,51899
,,,3001,51899
,,,3002,51899
,,,3003,51899
,,,3004,51899
,,,3005,51899
,,,3006,51899
,,,3007,51899
,,,3008,51899
,,,3009,51899
,,,3010,51899
,,,3011,51899
,,,3012,51899
,,,3013,51899
,,,3014,51899
,,,3015,51899
,,,3016,51899
,,,3017,51899
,,,3018,51899
,,,3019,51899
,,,3020,51899
,,,3021,51899
,,,3022,51899
,,,3023,51899
,,,3024,51899
,,,3025,51899
,,,3026,51899
,,,3027,51899
,,,3028,51899
,,,3029,51899
,,,3030,51899
,,,3031,51899
,,,3032,51899
,,,3033,51899
,,,3034,51899
,,,3035,51899
,,,3036,51899
,,,3037,51899
,,,3038,51899
,,,3039,51899
,,,3040,51899
,,,3041,51899
,,,3042,51899
,,,3043,51899
,,,3044,51899
,,,3045,51899
,,,3046,51899
,,,3047,51899
,,,3048,51899
,,,3049,51899
,,,3050,51899
,,,3051,51899
,,,3052,51899
,,,3053,51899
,,,3054,51899
,,,3055,51899
,,,3056,51899
,,,3057,51899
,,,3058,51899
,,,3059,51899
,,,3060,51899
,,,3061,51899
,,,3062,51899
,,,3063,51899
,,,3064,51899
,,,3065,51899
,,,3066,51899
,,,3067,51899
,,,3068,51899
,,,3069,51899
,,,3070,51899
,,,3071,51899
,,,3072,51899
,,,3073,51899
,,,3074,51899
,,,3075,51899
,,,3076,51899
,,,3077,51899
,,,3078,51899
,,,3079,51899
,,,3080,51899
,,,3081,51899
,,,3082,51899
,,,3083,51899
,,,3084,51899
,,,3085,51899
,,,3086,51899
,,,3087,51899
,,,3088,51899
,,,3089,51899
,,,3090,51899
,,,3091,51899
,,,3092,51899
,,,3093,51899
,,,3094,51899
,,,3095,51899
,,,3096,51899
,,,3097,51899
,,,3098,51899
,,,3099,51899
,,,3100,51899
,,,3101,51899
,,,3102,51899
,,,3103,51899
,,,3104,51899
,,,3105,51899
,,,3106,51899
,,,3107,51899
,,,3108,51899
,,,3109,51899
,,,3110,51899
,,,3111,51899
,,,3112,51899
,,,3113,51899
,,,3114,51899
,,,3115,51899
,,,3116,51899
,,,3117,51899
,,,3118,51899
,,,3119,51899
,,,3120,51899
,,,3121,51899
,,,3122,51899
,,,3123,51899
,,,3124,51899
,,,3125,51899
,,,3126,51899
,,,3127,51899
,,,3128,51899
,,,3129,51899
,,,3130,51899
,,,3131,51899
,,,3132,51899
,,,3133,51899
,,,3134,51899
,,,3135,51899
,,,3136,51899
,,,3137,51899
,,,3138,51899
,,,3139,51899
,,,3140,51899
,,,3141,51899
,,,3142,51899
,,,3143,51899
,,,3144,51899
,,,3145,51899
,,,3146,51899
,,,3147,51899
,,,3148,51899
,,,3149,51899
,,,3150,51899
,,,3151,51899
,,,3152,51899
,,,3153,51899
,,,3154,51899
,,,3155,51899
,,,3156,51899
,,,3157,51899
,,,3158,51899
,,,3159,51899
,,,3160,51899
,,,3161,51899
,,,3162,51899
,,,3163,51899
,,,3164,51899
,,,3165,51899
,,,3166,51899
,,,3167,51899
,,,3168,51899
,,,3169,51899
,,,3170,51899
,,,3171,51899
,,,3172,51899
,,,3173,51899
,,,3174,51899
,,,3175,51899
,,,3176,51899
,,,3177,51899
,,,3178,51899
,,,3179,51899
,,,3180,51899
,,,3181,51899
,,,3182,51899
,,,3183,51899
,,,3184,51899
,,,3185,51899
,,,3186,51899
,,,3187,51899
,,,3188,51899
,,,3189,51899
,,,3190,51899
,,,3191,51899
,,,3192,51899
,,,3193,51899
,,,3194,51899
,,,3195,51899
,,,3196,51899
