Region,Resource,Zone,Cluster,AnnualSum
SE3 0,SE3 0 CCGT,10,1,2596.7236
SE3 1,SE3 0 biomass,10,1,1.3993304e8
SE3 2,SE3 0 coal,10,1,677.89465
SE3 3,SE3 0 nuclear,10,1,0.0
SE3 4,SE3 0 offwind-ac,10,1,1902.2676
SE3 5,SE3 0 offwind-dc,10,1,3430.835
SE3 6,SE3 0 oil,10,1,949.6153
SE3 7,SE3 0 onwind,10,1,4.1128403e8
SE3 8,SE3 0 ror,10,1,0.0
SE3 9,SE3 0 solar,10,1,276.19904
DE0 0,DE0 0 hydro,2,1,3.5349936e8
FR0 0,FR0 0 hydro,5,1,1.5613527e9
GB5 0,GB5 0 hydro,7,1,0.0
NO3 0,NO3 0 hydro,9,1,5.2744086e8
SE3 0,SE3 0 hydro,10,1,2.9277335e9
DE0 0,DE0 0 PHS,2,1,1.3965064e9
FR0 0,FR0 0 PHS,5,1,6.929015e8
GB5 0,GB5 0 PHS,7,1,15769.67
NO3 0,NO3 0 PHS,9,1,0.0
SE3 0,SE3 0 PHS,10,1,0.0
BE0 0,BE0 0 Battery,1,1,365296.3
DE0 0,DE0 0 Battery,2,1,348982.25
DK0 0,DK0 0 Battery,3,1,255039.33
DK3 0,DK3 0 Battery,4,1,48121.516
FR0 0,FR0 0 Battery,5,1,27227.174
GB4 0,GB4 0 Battery,6,1,91288.01
GB5 0,GB5 0 Battery,7,1,3.9686717e8
NL0 0,NL0 0 Battery,8,1,1.9036574e8
NO0 0,NO0 0 Battery,9,1,653.9092
SE3 0,SE3 0 Battery,10,1,3166.554
