Voll,Demand_Segment,Cost_of_Demand_Curtailment_p_MWh,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_H2_MW_z1,Load_H2_MW_z2,Load_H2_MW_z3,Load_H2_MW_z4,Load_H2_MW_z5,Load_H2_MW_z6,Load_H2_MW_z7,Load_H2_MW_z8,Load_H2_MW_z9,Load_H2_MW_z10
,,,,,,,59,158.23034478856002,2747.0479131656,56.489328574800005,43.14211068706,1101.9707825808,53.89722005558,2195.4797955376002,493.2070604098,193.54595412724,398.632489134
,,,,,,,60,158.23034478856002,2747.0479131656,56.489328574800005,43.14211068706,1101.9707825808,53.89722005558,2195.4797955376002,493.2070604098,193.54595412724,398.632489134
,,,,,,,61,158.23034478856002,2747.0479131656,56.489328574800005,43.14211068706,1101.9707825808,53.89722005558,2195.4797955376002,493.2070604098,193.54595412724,398.632489134
,,,,,,,62,158.23034478856002,2747.0479131656,56.489328574800005,43.14211068706,1101.9707825808,53.89722005558,2195.4797955376002,493.2070604098,193.54595412724,398.632489134
,,,,,,,63,158.23034478856002,2747.0479131656,56.489328574800005,43.14211068706,1101.9707825808,53.89722005558,2195.4797955376002,493.2070604098,193.54595412724,398.632489134
,,,,,,,64,52.74344827598001,915.6826375906,18.8297761916,14.38070357548,367.32359423298004,17.9657400054,731.8265986438001,164.40235352244,64.51531805554,132.87749637800002
,,,,,,,65,52.74344827598001,915.6826375906,18.8297761916,14.38070357548,367.32359423298004,17.9657400054,731.8265986438001,164.40235352244,64.51531805554,132.87749637800002
,,,,,,,66,52.74344827598001,915.6826375906,18.8297761916,14.38070357548,367.32359423298004,17.9657400054,731.8265986438001,164.40235352244,64.51531805554,132.87749637800002
,,,,,,,67,52.74344827598001,915.6826375906,18.8297761916,14.38070357548,367.32359423298004,17.9657400054,731.8265986438001,164.40235352244,64.51531805554,132.87749637800002
,,,,,,,68,210.97379306454002,3662.7305507562005,75.31910480578,57.52281426254,1469.2943771682,71.86296006098,2927.3063941814003,657.609414011,258.0612721434,531.5099855120001
,,,,,,,69,210.97379306454002,3662.7305507562005,75.31910480578,57.52281426254,1469.2943771682,71.86296006098,2927.3063941814003,657.609414011,258.0612721434,531.5099855120001
,,,,,,,70,210.97379306454002,3662.7305507562005,75.31910480578,57.52281426254,1469.2943771682,71.86296006098,2927.3063941814003,657.609414011,258.0612721434,531.5099855120001
,,,,,,,71,210.97379306454002,3662.7305507562005,75.31910480578,57.52281426254,1469.2943771682,71.86296006098,2927.3063941814003,657.609414011,258.0612721434,531.5099855120001
,,,,,,,72,580.1779309964,10072.509014678,207.12753818636,158.18773921214,4040.5595353420003,197.62314017754002,8050.092584688001,1808.4258884318,709.6684984928,1461.6524601580002
,,,,,,,73,532.4397922052,9243.723898486,190.08469210896,145.17175245078002,3708.0946465574007,181.36233399856002,7387.715723520001,1659.6251819906001,651.2756305044,1341.3849276982003
,,,,,,,74,532.4397922052,9243.723898486,190.08469210896,145.17175245078002,3708.0946465574007,181.36233399856002,7387.715723520001,1659.6251819906001,651.2756305044,1341.3849276982003
,,,,,,,75,532.4397922052,9243.723898486,190.08469210896,145.17175245078002,3708.0946465574007,181.36233399856002,7387.715723520001,1659.6251819906001,651.2756305044,1341.3849276982003
,,,,,,,76,425.95183368540006,7394.979120364001,152.06775366354,116.13740196850001,2966.4757170884,145.08986717522,5910.172578816,1327.7001453562002,521.0205042460001,1073.1079424736001
,,,,,,,77,319.46387524436005,5546.234338304,114.0508152575,87.10305148622,2224.8567880132,108.81740039126001,4432.629434112,995.7751091156001,390.76537830264,804.8309568552
,,,,,,,78,212.97591684270003,3697.4895593944,76.03387685146001,58.06870096456,1483.2378585442,72.54493360730001,2955.0862886204,663.8500728750001,260.51025220176,536.5539712368001
,,,,,,,79,53.243979220519996,924.3723898486,19.00846920302,14.51717524114,370.80946465574,18.136233391980003,738.771572352,165.96251819906,65.12756305044,134.13849276982
,,,,,,,80,53.243979220519996,924.3723898486,19.00846920302,14.51717524114,370.80946465574,18.136233391980003,738.771572352,165.96251819906,65.12756305044,134.13849276982
,,,,,,,81,53.243979220519996,924.3723898486,19.00846920302,14.51717524114,370.80946465574,18.136233391980003,738.771572352,165.96251819906,65.12756305044,134.13849276982
,,,,,,,82,159.73193762218003,2773.1171695458,57.025407609060004,43.551525723420006,1112.4283940066,54.408700175940005,2216.3147166622,497.88755455780006,195.38268915132,402.4154784276
,,,,,,,83,159.73193762218003,2773.1171695458,57.025407609060004,43.551525723420006,1112.4283940066,54.408700175940005,2216.3147166622,497.88755455780006,195.38268915132,402.4154784276
,,,,,,,84,159.73193762218003,2773.1171695458,57.025407609060004,43.551525723420006,1112.4283940066,54.408700175940005,2216.3147166622,497.88755455780006,195.38268915132,402.4154784276
,,,,,,,85,159.73193762218003,2773.1171695458,57.025407609060004,43.551525723420006,1112.4283940066,54.408700175940005,2216.3147166622,497.88755455780006,195.38268915132,402.4154784276
,,,,,,,86,159.73193762218003,2773.1171695458,57.025407609060004,43.551525723420006,1112.4283940066,54.408700175940005,2216.3147166622,497.88755455780006,195.38268915132,402.4154784276
,,,,,,,87,159.73193762218003,2773.1171695458,57.025407609060004,43.551525723420006,1112.4283940066,54.408700175940005,2216.3147166622,497.88755455780006,195.38268915132,402.4154784276
,,,,,,,88,53.243979220519996,924.3723898486,19.00846920302,14.51717524114,370.80946465574,18.136233391980003,738.771572352,165.96251819906,65.12756305044,134.13849276982
,,,,,,,89,53.243979220519996,924.3723898486,19.00846920302,14.51717524114,370.80946465574,18.136233391980003,738.771572352,165.96251819906,65.12756305044,134.13849276982
,,,,,,,90,53.243979220519996,924.3723898486,19.00846920302,14.51717524114,370.80946465574,18.136233391980003,738.771572352,165.96251819906,65.12756305044,134.13849276982
,,,,,,,91,53.243979220519996,924.3723898486,19.00846920302,14.51717524114,370.80946465574,18.136233391980003,738.771572352,165.96251819906,65.12756305044,134.13849276982
,,,,,,,92,212.97591684270003,3697.4895593944,76.03387685146001,58.06870096456,1483.2378585442,72.54493360730001,2955.0862886204,663.8500728750001,260.51025220176,536.5539712368001
,,,,,,,93,212.97591684270003,3697.4895593944,76.03387685146001,58.06870096456,1483.2378585442,72.54493360730001,2955.0862886204,663.8500728750001,260.51025220176,536.5539712368001
,,,,,,,94,212.97591684270003,3697.4895593944,76.03387685146001,58.06870096456,1483.2378585442,72.54493360730001,2955.0862886204,663.8500728750001,260.51025220176,536.5539712368001
,,,,,,,95,212.97591684270003,3697.4895593944,76.03387685146001,58.06870096456,1483.2378585442,72.54493360730001,2955.0862886204,663.8500728750001,260.51025220176,536.5539712368001
,,,,,,,96,585.6837712682,10168.096289516001,209.09316131198003,159.68892769192001,4078.9041130640003,199.49856739054002,8126.487295872001,1825.587699914,716.4031936336,1475.5234205074003
,,,,,,,97,452.3548410788,7853.363549020001,161.49381008486,123.33628322796001,3150.3553812786,154.08339301212,6276.519938084001,1409.99883255,553.3164285638001,1139.6255026442
,,,,,,,98,452.3548410788,7853.363549020001,161.49381008486,123.33628322796001,3150.3553812786,154.08339301212,6276.519938084001,1409.99883255,553.3164285638001,1139.6255026442
,,,,,,,99,452.3548410788,7853.363549020001,161.49381008486,123.33628322796001,3150.3553812786,154.08339301212,6276.519938084001,1409.99883255,553.3164285638001,1139.6255026442
,,,,,,,100,361.88387278428,6282.690839216,129.19504808364002,98.66902659812001,2520.2843051804,123.26671444120001,5021.215948892,1127.9990660400001,442.6531429298,911.7004020366
,,,,,,,101,271.41290456852,4712.018129412,96.89628604304,74.0017699289,1890.2132286884,92.4500358309,3765.9119624566,845.99929953,331.98985721704,683.7753018228
,,,,,,,102,180.94193639214,3141.3454188204005,64.59752404182001,49.334513299060006,1260.1421525902,61.633357220600004,2510.6079752336,563.9995330200001,221.3265714649,455.8502012152
,,,,,,,103,45.235484107880005,785.336354902,16.1493810203,12.33362831492,315.03553812786004,15.408339285460002,627.6519938084,140.99988325500001,55.33164285638001,113.96255026442
,,,,,,,104,45.235484107880005,785.336354902,16.1493810203,12.33362831492,315.03553812786004,15.408339285460002,627.6519938084,140.99988325500001,55.33164285638001,113.96255026442
,,,,,,,105,45.235484107880005,785.336354902,16.1493810203,12.33362831492,315.03553812786004,15.408339285460002,627.6519938084,140.99988325500001,55.33164285638001,113.96255026442
,,,,,,,106,135.70645228426,2356.0090643122003,48.44814302152,37.00088498414,945.1066143442,46.22501789576,1882.9559814252,422.999649765,165.99492860852,341.88765083264
,,,,,,,107,135.70645228426,2356.0090643122003,48.44814302152,37.00088498414,945.1066143442,46.22501789576,1882.9559814252,422.999649765,165.99492860852,341.88765083264
,,,,,,,108,135.70645228426,2356.0090643122003,48.44814302152,37.00088498414,945.1066143442,46.22501789576,1882.9559814252,422.999649765,165.99492860852,341.88765083264
,,,,,,,109,135.70645228426,2356.0090643122003,48.44814302152,37.00088498414,945.1066143442,46.22501789576,1882.9559814252,422.999649765,165.99492860852,341.88765083264
,,,,,,,110,135.70645228426,2356.0090643122003,48.44814302152,37.00088498414,945.1066143442,46.22501789576,1882.9559814252,422.999649765,165.99492860852,341.88765083264
,,,,,,,111,135.70645228426,2356.0090643122003,48.44814302152,37.00088498414,945.1066143442,46.22501789576,1882.9559814252,422.999649765,165.99492860852,341.88765083264
,,,,,,,112,45.235484107880005,785.336354902,16.1493810203,12.33362831492,315.03553812786004,15.408339285460002,627.6519938084,140.99988325500001,55.33164285638001,113.96255026442
,,,,,,,113,45.235484107880005,785.336354902,16.1493810203,12.33362831492,315.03553812786004,15.408339285460002,627.6519938084,140.99988325500001,55.33164285638001,113.96255026442
,,,,,,,114,45.235484107880005,785.336354902,16.1493810203,12.33362831492,315.03553812786004,15.408339285460002,627.6519938084,140.99988325500001,55.33164285638001,113.96255026442
,,,,,,,115,45.235484107880005,785.336354902,16.1493810203,12.33362831492,315.03553812786004,15.408339285460002,627.6519938084,140.99988325500001,55.33164285638001,113.96255026442
,,,,,,,116,180.94193639214,3141.3454188204005,64.59752404182001,49.334513299060006,1260.1421525902,61.633357220600004,2510.6079752336,563.9995330200001,221.3265714649,455.8502012152
,,,,,,,117,180.94193639214,3141.3454188204005,64.59752404182001,49.334513299060006,1260.1421525902,61.633357220600004,2510.6079752336,563.9995330200001,221.3265714649,455.8502012152
,,,,,,,118,180.94193639214,3141.3454188204005,64.59752404182001,49.334513299060006,1260.1421525902,61.633357220600004,2510.6079752336,563.9995330200001,221.3265714649,455.8502012152
,,,,,,,119,180.94193639214,3141.3454188204005,64.59752404182001,49.334513299060006,1260.1421525902,61.633357220600004,2510.6079752336,563.9995330200001,221.3265714649,455.8502012152
,,,,,,,120,497.59032495040003,8638.699903922,177.64319110516,135.66991154288002,3465.3909195246,169.49173233695998,6904.17193268,1550.998715805,608.6480717746001,1253.588052948
,,,,,,,121,383.53183610610006,6658.522619452001,136.92352087678,104.5714268566,2671.0482003150005,130.64055316466,5321.586060098,1195.4761884318,469.1327396976001,966.2384968984
,,,,,,,122,383.53183610610006,6658.522619452001,136.92352087678,104.5714268566,2671.0482003150005,130.64055316466,5321.586060098,1195.4761884318,469.1327396976001,966.2384968984
,,,,,,,123,383.53183610610006,6658.522619452001,136.92352087678,104.5714268566,2671.0482003150005,130.64055316466,5321.586060098,1195.4761884318,469.1327396976001,966.2384968984
,,,,,,,124,306.82546888488,5326.818094774,109.53881670930001,83.65714148528001,2136.838560252,104.51244250810001,4257.268848866,956.3809508242,375.30619175808005,772.9907973612001
,,,,,,,125,230.11910166366002,3995.1135740340005,82.15411250244001,62.74285611396,1602.6289201890002,78.38433189092001,3192.9516364526003,717.2857132166001,281.47964381856,579.7430982178
,,,,,,,126,153.41273444244,2663.4090481746002,54.769408334960005,41.828570742640004,1068.419280126,52.25622127374,2128.634424433,478.19047560900003,187.65309587904002,386.49539871998
,,,,,,,127,38.3531836303,665.8522619452,13.692352083740001,10.457142685660001,267.1048200315,13.064055328280002,532.1586060098,119.54761884318,46.913273969760006,96.62384968984001
,,,,,,,128,38.3531836303,665.8522619452,13.692352083740001,10.457142685660001,267.1048200315,13.064055328280002,532.1586060098,119.54761884318,46.913273969760006,96.62384968984001
,,,,,,,129,38.3531836303,665.8522619452,13.692352083740001,10.457142685660001,267.1048200315,13.064055328280002,532.1586060098,119.54761884318,46.913273969760006,96.62384968984001
,,,,,,,130,115.05955085152002,1997.5567862294001,41.07705625122001,31.37142805698,801.3144598976,39.192165945460005,1596.4758180294,358.64285656892,140.73982190928,289.87154903014
,,,,,,,131,115.05955085152002,1997.5567862294001,41.07705625122001,31.37142805698,801.3144598976,39.192165945460005,1596.4758180294,358.64285656892,140.73982190928,289.87154903014
,,,,,,,132,115.05955085152002,1997.5567862294001,41.07705625122001,31.37142805698,801.3144598976,39.192165945460005,1596.4758180294,358.64285656892,140.73982190928,289.87154903014
,,,,,,,133,115.05955085152002,1997.5567862294001,41.07705625122001,31.37142805698,801.3144598976,39.192165945460005,1596.4758180294,358.64285656892,140.73982190928,289.87154903014
,,,,,,,134,115.05955085152002,1997.5567862294001,41.07705625122001,31.37142805698,801.3144598976,39.192165945460005,1596.4758180294,358.64285656892,140.73982190928,289.87154903014
,,,,,,,135,115.05955085152002,1997.5567862294001,41.07705625122001,31.37142805698,801.3144598976,39.192165945460005,1596.4758180294,358.64285656892,140.73982190928,289.87154903014
,,,,,,,136,38.3531836303,665.8522619452,13.692352083740001,10.457142685660001,267.1048200315,13.064055328280002,532.1586060098,119.54761884318,46.913273969760006,96.62384968984001
,,,,,,,137,38.3531836303,665.8522619452,13.692352083740001,10.457142685660001,267.1048200315,13.064055328280002,532.1586060098,119.54761884318,46.913273969760006,96.62384968984001
,,,,,,,138,38.3531836303,665.8522619452,13.692352083740001,10.457142685660001,267.1048200315,13.064055328280002,532.1586060098,119.54761884318,46.913273969760006,96.62384968984001
,,,,,,,139,38.3531836303,665.8522619452,13.692352083740001,10.457142685660001,267.1048200315,13.064055328280002,532.1586060098,119.54761884318,46.913273969760006,96.62384968984001
,,,,,,,140,153.41273444244,2663.4090481746002,54.769408334960005,41.828570742640004,1068.419280126,52.25622127374,2128.634424433,478.19047560900003,187.65309587904002,386.49539871998
,,,,,,,141,153.41273444244,2663.4090481746002,54.769408334960005,41.828570742640004,1068.419280126,52.25622127374,2128.634424433,478.19047560900003,187.65309587904002,386.49539871998
,,,,,,,142,153.41273444244,2663.4090481746002,54.769408334960005,41.828570742640004,1068.419280126,52.25622127374,2128.634424433,478.19047560900003,187.65309587904002,386.49539871998
,,,,,,,143,153.41273444244,2663.4090481746002,54.769408334960005,41.828570742640004,1068.419280126,52.25622127374,2128.634424433,478.19047560900003,187.65309587904002,386.49539871998
,,,,,,,144,421.88501973640007,7324.374883760001,150.61587296052002,115.02856954226,2938.1530201496003,143.70460845356,5853.744665714,1315.0238076294002,516.0460135886001,1062.862346667
,,,,,,,145,510.54156343080007,8863.547240152,182.26687279042002,139.20111633978001,3555.5878162507997,173.90324856212,7083.873123294001,1591.3679768470001,624.4899113376,1286.2163350146002
,,,,,,,146,510.54156343080007,8863.547240152,182.26687279042002,139.20111633978001,3555.5878162507997,173.90324856212,7083.873123294001,1591.3679768470001,624.4899113376,1286.2163350146002
,,,,,,,147,510.54156343080007,8863.547240152,182.26687279042002,139.20111633978001,3555.5878162507997,173.90324856212,7083.873123294001,1591.3679768470001,624.4899113376,1286.2163350146002
,,,,,,,148,408.4332504296,7090.837791334001,145.81349822446,111.3608930797,2844.4702530794,139.12259884182,5667.098500998,1273.0943814775999,499.5919288338,1028.9730681692001
,,,,,,,149,306.32493794034,5318.128342516001,109.3601236585,83.52066981962,2133.3526899080002,104.34194912152,4250.323874764,954.8207861082001,374.69394676318,771.7298009300001
,,,,,,,150,204.21662529356,3545.4188960608003,72.90674913192001,55.680446520160004,1422.2351263428,69.56129944060001,2833.5492497114,636.5471907387999,249.79596449566003,514.4865340846001
,,,,,,,151,51.05415634308,886.3547240152001,18.226687282980002,13.920111630040001,355.55878162508,17.39032484046,708.3873123294001,159.13679768469999,62.44899113376,128.62163350146
,,,,,,,152,51.05415634308,886.3547240152001,18.226687282980002,13.920111630040001,355.55878162508,17.39032484046,708.3873123294001,159.13679768469999,62.44899113376,128.62163350146
,,,,,,,153,51.05415634308,886.3547240152001,18.226687282980002,13.920111630040001,355.55878162508,17.39032484046,708.3873123294001,159.13679768469999,62.44899113376,128.62163350146
,,,,,,,154,153.16246898986,2659.0641720456006,54.68006184894,41.760334890120006,1066.6763449540001,52.17097456076,2125.161937382,477.410393251,187.34697336189998,385.86490050438005
,,,,,,,155,153.16246898986,2659.0641720456006,54.68006184894,41.760334890120006,1066.6763449540001,52.17097456076,2125.161937382,477.410393251,187.34697336189998,385.86490050438005
,,,,,,,156,153.16246898986,2659.0641720456006,54.68006184894,41.760334890120006,1066.6763449540001,52.17097456076,2125.161937382,477.410393251,187.34697336189998,385.86490050438005
,,,,,,,157,153.16246898986,2659.0641720456006,54.68006184894,41.760334890120006,1066.6763449540001,52.17097456076,2125.161937382,477.410393251,187.34697336189998,385.86490050438005
,,,,,,,158,153.16246898986,2659.0641720456006,54.68006184894,41.760334890120006,1066.6763449540001,52.17097456076,2125.161937382,477.410393251,187.34697336189998,385.86490050438005
,,,,,,,159,153.16246898986,2659.0641720456006,54.68006184894,41.760334890120006,1066.6763449540001,52.17097456076,2125.161937382,477.410393251,187.34697336189998,385.86490050438005
