Time_Index,lignite,coal,ng,ngccus90,oil,biomass,uranium,None
692,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
693,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
694,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
695,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
696,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
697,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
698,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
699,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
700,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
701,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
702,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
703,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
704,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
705,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
706,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
707,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
708,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
709,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
710,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
711,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
712,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
713,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
714,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
715,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
716,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
717,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
718,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
719,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
720,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
721,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
722,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
723,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
724,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
725,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
726,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
727,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
728,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
729,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
730,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
731,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
732,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
733,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
734,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
735,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
736,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
737,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
738,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
739,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
740,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
741,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
742,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
743,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
744,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
745,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
746,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
747,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
748,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
749,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
750,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
751,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
752,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
753,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
754,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
755,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
756,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
757,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
758,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
759,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
760,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
761,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
762,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
763,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
764,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
765,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
766,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
767,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
768,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
769,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
770,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
771,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
772,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
773,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
774,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
775,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
776,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
777,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
778,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
779,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
780,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
781,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
782,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
783,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
784,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
785,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
786,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
787,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
788,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
789,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
790,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
791,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
792,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
793,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
794,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
795,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
796,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
797,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
798,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
799,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
800,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
801,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
802,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
803,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
804,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
805,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
806,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
807,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
808,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
809,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
810,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
811,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
812,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
813,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
814,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
815,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
816,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
817,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
818,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
819,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
820,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
821,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
822,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
823,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
824,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
825,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
826,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
827,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
828,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
829,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
830,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
831,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
832,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
833,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
834,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
835,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
836,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
837,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
838,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
839,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
840,2.95348,4.6755,6.35178,6.35178,10.04668,2.05,0.445466,0.0
