Global_conventional_jetfuel_price_per_mmbtu,Conventional_jetfuel_co2_per_mmbtu,Syn_jetfuel_co2_per_mmbtu,Bio_jetfuel_co2_per_mmbtu,Time_Index,Load_mmbtu_z1,Load_mmbtu_z2,Load_mmbtu_z3
,,,,4550,59290,32442,33624
,,,,4551,59290,32442,33624
,,,,4552,59290,32442,33624
,,,,4553,59290,32442,33624
,,,,4554,59290,32442,33624
,,,,4555,59290,32442,33624
,,,,4556,59290,32442,33624
,,,,4557,59290,32442,33624
,,,,4558,59290,32442,33624
,,,,4559,59290,32442,33624
,,,,4560,59290,32442,33624
,,,,4561,59290,32442,33624
,,,,4562,59290,32442,33624
,,,,4563,59290,32442,33624
,,,,4564,59290,32442,33624
,,,,4565,59290,32442,33624
,,,,4566,59290,32442,33624
,,,,4567,59290,32442,33624
,,,,4568,59290,32442,33624
,,,,4569,59290,32442,33624
,,,,4570,59290,32442,33624
,,,,4571,59290,32442,33624
,,,,4572,59290,32442,33624
,,,,4573,59290,32442,33624
,,,,4574,59290,32442,33624
,,,,4575,59290,32442,33624
,,,,4576,59290,32442,33624
,,,,4577,59290,32442,33624
,,,,4578,59290,32442,33624
,,,,4579,59290,32442,33624
,,,,4580,59290,32442,33624
,,,,4581,59290,32442,33624
,,,,4582,59290,32442,33624
,,,,4583,59290,32442,33624
,,,,4584,59290,32442,33624
,,,,4585,59290,32442,33624
,,,,4586,59290,32442,33624
,,,,4587,59290,32442,33624
,,,,4588,59290,32442,33624
,,,,4589,59290,32442,33624
,,,,4590,59290,32442,33624
,,,,4591,59290,32442,33624
,,,,4592,59290,32442,33624
,,,,4593,59290,32442,33624
,,,,4594,59290,32442,33624
,,,,4595,59290,32442,33624
,,,,4596,59290,32442,33624
,,,,4597,59290,32442,33624
,,,,4598,59290,32442,33624
,,,,4599,59290,32442,33624
,,,,4600,59290,32442,33624
,,,,4601,59290,32442,33624
,,,,4602,59290,32442,33624
,,,,4603,59290,32442,33624
,,,,4604,59290,32442,33624
,,,,4605,59290,32442,33624
,,,,4606,59290,32442,33624
,,,,4607,59290,32442,33624
,,,,4608,59290,32442,33624
,,,,4609,59290,32442,33624
,,,,4610,59290,32442,33624
,,,,4611,59290,32442,33624
,,,,4612,59290,32442,33624
,,,,4613,59290,32442,33624
,,,,4614,59290,32442,33624
,,,,4615,59290,32442,33624
,,,,4616,59290,32442,33624
,,,,4617,59290,32442,33624
,,,,4618,59290,32442,33624
,,,,4619,59290,32442,33624
,,,,4620,59290,32442,33624
,,,,4621,59290,32442,33624
,,,,4622,59290,32442,33624
,,,,4623,59290,32442,33624
,,,,4624,59290,32442,33624
,,,,4625,59290,32442,33624
,,,,4626,59290,32442,33624
,,,,4627,59290,32442,33624
,,,,4628,59290,32442,33624
,,,,4629,59290,32442,33624
,,,,4630,59290,32442,33624
,,,,4631,59290,32442,33624
,,,,4632,59290,32442,33624
,,,,4633,59290,32442,33624
,,,,4634,59290,32442,33624
,,,,4635,59290,32442,33624
,,,,4636,59290,32442,33624
,,,,4637,59290,32442,33624
,,,,4638,59290,32442,33624
,,,,4639,59290,32442,33624
,,,,4640,59290,32442,33624
,,,,4641,59290,32442,33624
,,,,4642,59290,32442,33624
,,,,4643,59290,32442,33624
,,,,4644,59290,32442,33624
,,,,4645,59290,32442,33624
,,,,4646,59290,32442,33624
,,,,4647,59290,32442,33624
,,,,4648,59290,32442,33624
,,,,4649,59290,32442,33624
,,,,4650,59290,32442,33624
,,,,4651,59290,32442,33624
,,,,4652,59290,32442,33624
,,,,4653,59290,32442,33624
,,,,4654,59290,32442,33624
,,,,4655,59290,32442,33624
,,,,4656,59290,32442,33624
,,,,4657,59290,32442,33624
,,,,4658,59290,32442,33624
,,,,4659,59290,32442,33624
,,,,4660,59290,32442,33624
,,,,4661,59290,32442,33624
,,,,4662,59290,32442,33624
,,,,4663,59290,32442,33624
,,,,4664,59290,32442,33624
,,,,4665,59290,32442,33624
,,,,4666,59290,32442,33624
,,,,4667,59290,32442,33624
,,,,4668,59290,32442,33624
,,,,4669,59290,32442,33624
,,,,4670,59290,32442,33624
,,,,4671,59290,32442,33624
,,,,4672,59290,32442,33624
,,,,4673,59290,32442,33624
,,,,4674,59290,32442,33624
,,,,4675,59290,32442,33624
,,,,4676,59290,32442,33624
,,,,4677,59290,32442,33624
,,,,4678,59290,32442,33624
,,,,4679,59290,32442,33624
,,,,4680,59290,32442,33624
,,,,4681,59290,32442,33624
,,,,4682,59290,32442,33624
,,,,4683,59290,32442,33624
,,,,4684,59290,32442,33624
,,,,4685,59290,32442,33624
,,,,4686,59290,32442,33624
,,,,4687,59290,32442,33624
,,,,4688,59290,32442,33624
,,,,4689,59290,32442,33624
,,,,4690,59290,32442,33624
,,,,4691,59290,32442,33624
,,,,4692,59290,32442,33624
,,,,4693,59290,32442,33624
,,,,4694,59290,32442,33624
,,,,4695,59290,32442,33624
,,,,4696,59290,32442,33624
,,,,4697,59290,32442,33624
,,,,4698,59290,32442,33624
,,,,4699,59290,32442,33624
,,,,4700,59290,32442,33624
,,,,4701,59290,32442,33624
,,,,4702,59290,32442,33624
,,,,4703,59290,32442,33624
,,,,4704,59290,32442,33624
,,,,4705,59290,32442,33624
,,,,4706,59290,32442,33624
,,,,4707,59290,32442,33624
,,,,4708,59290,32442,33624
,,,,4709,59290,32442,33624
,,,,4710,59290,32442,33624
,,,,4711,59290,32442,33624
,,,,4712,59290,32442,33624
,,,,4713,59290,32442,33624
,,,,4714,59290,32442,33624
,,,,4715,59290,32442,33624
,,,,4716,59290,32442,33624
,,,,4717,59290,32442,33624
,,,,4718,59290,32442,33624
,,,,4719,59290,32442,33624
,,,,4720,59290,32442,33624
,,,,4721,59290,32442,33624
,,,,4722,59290,32442,33624
,,,,4723,59290,32442,33624
,,,,4724,59290,32442,33624
,,,,4725,59290,32442,33624
,,,,4726,59290,32442,33624
,,,,4727,59290,32442,33624
,,,,4728,59290,32442,33624
,,,,4729,59290,32442,33624
,,,,4730,59290,32442,33624
,,,,4731,59290,32442,33624
,,,,4732,59290,32442,33624
,,,,4733,59290,32442,33624
,,,,4734,59290,32442,33624
,,,,4735,59290,32442,33624
,,,,4736,59290,32442,33624
,,,,4737,59290,32442,33624
,,,,4738,59290,32442,33624
,,,,4739,59290,32442,33624
,,,,4740,59290,32442,33624
,,,,4741,59290,32442,33624
,,,,4742,59290,32442,33624
,,,,4743,59290,32442,33624
,,,,4744,59290,32442,33624
,,,,4745,59290,32442,33624
,,,,4746,59290,32442,33624
,,,,4747,59290,32442,33624
,,,,4748,59290,32442,33624
,,,,4749,59290,32442,33624
,,,,4750,59290,32442,33624
,,,,4751,59290,32442,33624
,,,,4752,59290,32442,33624
,,,,4753,59290,32442,33624
,,,,4754,59290,32442,33624
,,,,4755,59290,32442,33624
,,,,4756,59290,32442,33624
,,,,4757,59290,32442,33624
,,,,4758,59290,32442,33624
,,,,4759,59290,32442,33624
,,,,4760,59290,32442,33624
,,,,4761,59290,32442,33624
,,,,4762,59290,32442,33624
,,,,4763,59290,32442,33624
,,,,4764,59290,32442,33624
,,,,4765,59290,32442,33624
,,,,4766,59290,32442,33624
,,,,4767,59290,32442,33624
,,,,4768,59290,32442,33624
,,,,4769,59290,32442,33624
,,,,4770,59290,32442,33624
,,,,4771,59290,32442,33624
,,,,4772,59290,32442,33624
,,,,4773,59290,32442,33624
,,,,4774,59290,32442,33624
,,,,4775,59290,32442,33624
,,,,4776,59290,32442,33624
,,,,4777,59290,32442,33624
,,,,4778,59290,32442,33624
,,,,4779,59290,32442,33624
,,,,4780,59290,32442,33624
,,,,4781,59290,32442,33624
,,,,4782,59290,32442,33624
,,,,4783,59290,32442,33624
,,,,4784,59290,32442,33624
,,,,4785,59290,32442,33624
,,,,4786,59290,32442,33624
,,,,4787,59290,32442,33624
,,,,4788,59290,32442,33624
,,,,4789,59290,32442,33624
,,,,4790,59290,32442,33624
,,,,4791,59290,32442,33624
,,,,4792,59290,32442,33624
,,,,4793,59290,32442,33624
,,,,4794,59290,32442,33624
,,,,4795,59290,32442,33624
,,,,4796,59290,32442,33624
,,,,4797,59290,32442,33624
,,,,4798,59290,32442,33624
,,,,4799,59290,32442,33624
,,,,4800,59290,32442,33624
,,,,4801,59290,32442,33624
,,,,4802,59290,32442,33624
,,,,4803,59290,32442,33624
,,,,4804,59290,32442,33624
,,,,4805,59290,32442,33624
,,,,4806,59290,32442,33624
,,,,4807,59290,32442,33624
,,,,4808,59290,32442,33624
,,,,4809,59290,32442,33624
,,,,4810,59290,32442,33624
,,,,4811,59290,32442,33624
,,,,4812,59290,32442,33624
,,,,4813,59290,32442,33624
,,,,4814,59290,32442,33624
,,,,4815,59290,32442,33624
,,,,4816,59290,32442,33624
,,,,4817,59290,32442,33624
,,,,4818,59290,32442,33624
,,,,4819,59290,32442,33624
,,,,4820,59290,32442,33624
,,,,4821,59290,32442,33624
,,,,4822,59290,32442,33624
,,,,4823,59290,32442,33624
,,,,4824,59290,32442,33624
,,,,4825,59290,32442,33624
,,,,4826,59290,32442,33624
,,,,4827,59290,32442,33624
,,,,4828,59290,32442,33624
,,,,4829,59290,32442,33624
,,,,4830,59290,32442,33624
,,,,4831,59290,32442,33624
,,,,4832,59290,32442,33624
,,,,4833,59290,32442,33624
,,,,4834,59290,32442,33624
,,,,4835,59290,32442,33624
,,,,4836,59290,32442,33624
,,,,4837,59290,32442,33624
,,,,4838,59290,32442,33624
,,,,4839,59290,32442,33624
,,,,4840,59290,32442,33624
,,,,4841,59290,32442,33624
,,,,4842,59290,32442,33624
,,,,4843,59290,32442,33624
,,,,4844,59290,32442,33624
,,,,4845,59290,32442,33624
,,,,4846,59290,32442,33624
,,,,4847,59290,32442,33624
,,,,4848,59290,32442,33624
,,,,4849,59290,32442,33624
,,,,4850,59290,32442,33624
,,,,4851,59290,32442,33624
,,,,4852,59290,32442,33624
,,,,4853,59290,32442,33624
,,,,4854,59290,32442,33624
,,,,4855,59290,32442,33624
,,,,4856,59290,32442,33624
,,,,4857,59290,32442,33624
,,,,4858,59290,32442,33624
,,,,4859,59290,32442,33624
,,,,4860,59290,32442,33624
,,,,4861,59290,32442,33624
,,,,4862,59290,32442,33624
,,,,4863,59290,32442,33624
,,,,4864,59290,32442,33624
,,,,4865,59290,32442,33624
,,,,4866,59290,32442,33624
,,,,4867,59290,32442,33624
,,,,4868,59290,32442,33624
,,,,4869,59290,32442,33624
,,,,4870,59290,32442,33624
,,,,4871,59290,32442,33624
,,,,4872,59290,32442,33624
,,,,4873,59290,32442,33624
,,,,4874,59290,32442,33624
,,,,4875,59290,32442,33624
,,,,4876,59290,32442,33624
,,,,4877,59290,32442,33624
,,,,4878,59290,32442,33624
,,,,4879,59290,32442,33624
,,,,4880,59290,32442,33624
,,,,4881,59290,32442,33624
,,,,4882,59290,32442,33624
,,,,4883,59290,32442,33624
,,,,4884,59290,32442,33624
,,,,4885,59290,32442,33624
,,,,4886,59290,32442,33624
,,,,4887,59290,32442,33624
,,,,4888,59290,32442,33624
,,,,4889,59290,32442,33624
,,,,4890,59290,32442,33624
,,,,4891,59290,32442,33624
,,,,4892,59290,32442,33624
,,,,4893,59290,32442,33624
,,,,4894,59290,32442,33624
,,,,4895,59290,32442,33624
,,,,4896,59290,32442,33624
,,,,4897,59290,32442,33624
,,,,4898,59290,32442,33624
,,,,4899,59290,32442,33624
,,,,4900,59290,32442,33624
,,,,4901,59290,32442,33624
,,,,4902,59290,32442,33624
,,,,4903,59290,32442,33624
,,,,4904,59290,32442,33624
,,,,4905,59290,32442,33624
,,,,4906,59290,32442,33624
,,,,4907,59290,32442,33624
,,,,4908,59290,32442,33624
,,,,4909,59290,32442,33624
,,,,4910,59290,32442,33624
,,,,4911,59290,32442,33624
,,,,4912,59290,32442,33624
,,,,4913,59290,32442,33624
,,,,4914,59290,32442,33624
,,,,4915,59290,32442,33624
,,,,4916,59290,32442,33624
,,,,4917,59290,32442,33624
,,,,4918,59290,32442,33624
,,,,4919,59290,32442,33624
,,,,4920,59290,32442,33624
,,,,4921,59290,32442,33624
,,,,4922,59290,32442,33624
,,,,4923,59290,32442,33624
,,,,4924,59290,32442,33624
,,,,4925,59290,32442,33624
,,,,4926,59290,32442,33624
,,,,4927,59290,32442,33624
,,,,4928,59290,32442,33624
,,,,4929,59290,32442,33624
,,,,4930,59290,32442,33624
,,,,4931,59290,32442,33624
,,,,4932,59290,32442,33624
,,,,4933,59290,32442,33624
,,,,4934,59290,32442,33624
,,,,4935,59290,32442,33624
,,,,4936,59290,32442,33624
,,,,4937,59290,32442,33624
,,,,4938,59290,32442,33624
,,,,4939,59290,32442,33624
,,,,4940,59290,32442,33624
,,,,4941,59290,32442,33624
,,,,4942,59290,32442,33624
,,,,4943,59290,32442,33624
,,,,4944,59290,32442,33624
,,,,4945,59290,32442,33624
,,,,4946,59290,32442,33624
,,,,4947,59290,32442,33624
,,,,4948,59290,32442,33624
,,,,4949,59290,32442,33624
,,,,4950,59290,32442,33624
,,,,4951,59290,32442,33624
,,,,4952,59290,32442,33624
,,,,4953,59290,32442,33624
,,,,4954,59290,32442,33624
,,,,4955,59290,32442,33624
,,,,4956,59290,32442,33624
,,,,4957,59290,32442,33624
,,,,4958,59290,32442,33624
,,,,4959,59290,32442,33624
,,,,4960,59290,32442,33624
,,,,4961,59290,32442,33624
,,,,4962,59290,32442,33624
,,,,4963,59290,32442,33624
,,,,4964,59290,32442,33624
,,,,4965,59290,32442,33624
,,,,4966,59290,32442,33624
,,,,4967,59290,32442,33624
,,,,4968,59290,32442,33624
,,,,4969,59290,32442,33624
,,,,4970,59290,32442,33624
,,,,4971,59290,32442,33624
,,,,4972,59290,32442,33624
,,,,4973,59290,32442,33624
,,,,4974,59290,32442,33624
,,,,4975,59290,32442,33624
,,,,4976,59290,32442,33624
,,,,4977,59290,32442,33624
,,,,4978,59290,32442,33624
,,,,4979,59290,32442,33624
,,,,4980,59290,32442,33624
,,,,4981,59290,32442,33624
,,,,4982,59290,32442,33624
,,,,4983,59290,32442,33624
,,,,4984,59290,32442,33624
,,,,4985,59290,32442,33624
,,,,4986,59290,32442,33624
,,,,4987,59290,32442,33624
,,,,4988,59290,32442,33624
,,,,4989,59290,32442,33624
,,,,4990,59290,32442,33624
,,,,4991,59290,32442,33624
,,,,4992,59290,32442,33624
,,,,4993,59290,32442,33624
,,,,4994,59290,32442,33624
,,,,4995,59290,32442,33624
,,,,4996,59290,32442,33624
,,,,4997,59290,32442,33624
,,,,4998,59290,32442,33624
,,,,4999,59290,32442,33624
,,,,5000,59290,32442,33624
,,,,5001,59290,32442,33624
,,,,5002,59290,32442,33624
,,,,5003,59290,32442,33624
,,,,5004,59290,32442,33624
,,,,5005,59290,32442,33624
,,,,5006,59290,32442,33624
,,,,5007,59290,32442,33624
,,,,5008,59290,32442,33624
,,,,5009,59290,32442,33624
,,,,5010,59290,32442,33624
,,,,5011,59290,32442,33624
,,,,5012,59290,32442,33624
,,,,5013,59290,32442,33624
,,,,5014,59290,32442,33624
,,,,5015,59290,32442,33624
,,,,5016,59290,32442,33624
,,,,5017,59290,32442,33624
,,,,5018,59290,32442,33624
,,,,5019,59290,32442,33624
,,,,5020,59290,32442,33624
,,,,5021,59290,32442,33624
,,,,5022,59290,32442,33624
,,,,5023,59290,32442,33624
,,,,5024,59290,32442,33624
,,,,5025,59290,32442,33624
,,,,5026,59290,32442,33624
,,,,5027,59290,32442,33624
,,,,5028,59290,32442,33624
,,,,5029,59290,32442,33624
,,,,5030,59290,32442,33624
,,,,5031,59290,32442,33624
,,,,5032,59290,32442,33624
,,,,5033,59290,32442,33624
,,,,5034,59290,32442,33624
,,,,5035,59290,32442,33624
,,,,5036,59290,32442,33624
,,,,5037,59290,32442,33624
,,,,5038,59290,32442,33624
,,,,5039,59290,32442,33624
,,,,5040,59290,32442,33624
,,,,5041,59290,32442,33624
,,,,5042,59290,32442,33624
,,,,5043,59290,32442,33624
,,,,5044,59290,32442,33624
,,,,5045,59290,32442,33624
,,,,5046,59290,32442,33624
,,,,5047,59290,32442,33624
,,,,5048,59290,32442,33624
,,,,5049,59290,32442,33624
,,,,5050,59290,32442,33624
,,,,5051,59290,32442,33624
,,,,5052,59290,32442,33624
,,,,5053,59290,32442,33624
,,,,5054,59290,32442,33624
,,,,5055,59290,32442,33624
,,,,5056,59290,32442,33624
,,,,5057,59290,32442,33624
,,,,5058,59290,32442,33624
,,,,5059,59290,32442,33624
,,,,5060,59290,32442,33624
,,,,5061,59290,32442,33624
,,,,5062,59290,32442,33624
,,,,5063,59290,32442,33624
,,,,5064,59290,32442,33624
,,,,5065,59290,32442,33624
,,,,5066,59290,32442,33624
,,,,5067,59290,32442,33624
,,,,5068,59290,32442,33624
,,,,5069,59290,32442,33624
,,,,5070,59290,32442,33624
,,,,5071,59290,32442,33624
,,,,5072,59290,32442,33624
,,,,5073,59290,32442,33624
,,,,5074,59290,32442,33624
,,,,5075,59290,32442,33624
,,,,5076,59290,32442,33624
,,,,5077,59290,32442,33624
,,,,5078,59290,32442,33624
,,,,5079,59290,32442,33624
,,,,5080,59290,32442,33624
,,,,5081,59290,32442,33624
,,,,5082,59290,32442,33624
,,,,5083,59290,32442,33624
,,,,5084,59290,32442,33624
,,,,5085,59290,32442,33624
,,,,5086,59290,32442,33624
,,,,5087,59290,32442,33624
,,,,5088,59290,32442,33624
,,,,5089,59290,32442,33624
,,,,5090,59290,32442,33624
,,,,5091,59290,32442,33624
,,,,5092,59290,32442,33624
,,,,5093,59290,32442,33624
,,,,5094,59290,32442,33624
,,,,5095,59290,32442,33624
,,,,5096,59290,32442,33624
,,,,5097,59290,32442,33624
,,,,5098,59290,32442,33624
,,,,5099,59290,32442,33624
,,,,5100,59290,32442,33624
,,,,5101,59290,32442,33624
,,,,5102,59290,32442,33624
,,,,5103,59290,32442,33624
,,,,5104,59290,32442,33624
,,,,5105,59290,32442,33624
,,,,5106,59290,32442,33624
,,,,5107,59290,32442,33624
,,,,5108,59290,32442,33624
,,,,5109,59290,32442,33624
,,,,5110,59290,32442,33624
,,,,5111,59290,32442,33624
,,,,5112,59290,32442,33624
,,,,5113,59290,32442,33624
,,,,5114,59290,32442,33624
,,,,5115,59290,32442,33624
,,,,5116,59290,32442,33624
,,,,5117,59290,32442,33624
,,,,5118,59290,32442,33624
,,,,5119,59290,32442,33624
,,,,5120,59290,32442,33624
,,,,5121,59290,32442,33624
,,,,5122,59290,32442,33624
,,,,5123,59290,32442,33624
,,,,5124,59290,32442,33624
,,,,5125,59290,32442,33624
,,,,5126,59290,32442,33624
,,,,5127,59290,32442,33624
,,,,5128,59290,32442,33624
,,,,5129,59290,32442,33624
,,,,5130,59290,32442,33624
,,,,5131,59290,32442,33624
,,,,5132,59290,32442,33624
,,,,5133,59290,32442,33624
,,,,5134,59290,32442,33624
,,,,5135,59290,32442,33624
,,,,5136,59290,32442,33624
,,,,5137,59290,32442,33624
,,,,5138,59290,32442,33624
,,,,5139,59290,32442,33624
,,,,5140,59290,32442,33624
,,,,5141,59290,32442,33624
,,,,5142,59290,32442,33624
,,,,5143,59290,32442,33624
,,,,5144,59290,32442,33624
,,,,5145,59290,32442,33624
,,,,5146,59290,32442,33624
,,,,5147,59290,32442,33624
,,,,5148,59290,32442,33624
,,,,5149,59290,32442,33624
,,,,5150,59290,32442,33624
,,,,5151,59290,32442,33624
,,,,5152,59290,32442,33624
,,,,5153,59290,32442,33624
,,,,5154,59290,32442,33624
,,,,5155,59290,32442,33624
,,,,5156,59290,32442,33624
,,,,5157,59290,32442,33624
,,,,5158,59290,32442,33624
,,,,5159,59290,32442,33624
,,,,5160,59290,32442,33624
,,,,5161,59290,32442,33624
,,,,5162,59290,32442,33624
,,,,5163,59290,32442,33624
,,,,5164,59290,32442,33624
,,,,5165,59290,32442,33624
,,,,5166,59290,32442,33624
,,,,5167,59290,32442,33624
,,,,5168,59290,32442,33624
,,,,5169,59290,32442,33624
,,,,5170,59290,32442,33624
,,,,5171,59290,32442,33624
,,,,5172,59290,32442,33624
,,,,5173,59290,32442,33624
,,,,5174,59290,32442,33624
,,,,5175,59290,32442,33624
,,,,5176,59290,32442,33624
,,,,5177,59290,32442,33624
,,,,5178,59290,32442,33624
,,,,5179,59290,32442,33624
,,,,5180,59290,32442,33624
,,,,5181,59290,32442,33624
,,,,5182,59290,32442,33624
,,,,5183,59290,32442,33624
,,,,5184,59290,32442,33624
,,,,5185,59290,32442,33624
,,,,5186,59290,32442,33624
,,,,5187,59290,32442,33624
,,,,5188,59290,32442,33624
,,,,5189,59290,32442,33624
,,,,5190,59290,32442,33624
,,,,5191,59290,32442,33624
,,,,5192,59290,32442,33624
,,,,5193,59290,32442,33624
,,,,5194,59290,32442,33624
,,,,5195,59290,32442,33624
,,,,5196,59290,32442,33624
,,,,5197,59290,32442,33624
,,,,5198,59290,32442,33624
,,,,5199,59290,32442,33624
,,,,5200,59290,32442,33624
,,,,5201,59290,32442,33624
,,,,5202,59290,32442,33624
,,,,5203,59290,32442,33624
,,,,5204,59290,32442,33624
,,,,5205,59290,32442,33624
,,,,5206,59290,32442,33624
,,,,5207,59290,32442,33624
,,,,5208,59290,32442,33624
,,,,5209,59290,32442,33624
,,,,5210,59290,32442,33624
,,,,5211,59290,32442,33624
,,,,5212,59290,32442,33624
,,,,5213,59290,32442,33624
,,,,5214,59290,32442,33624
,,,,5215,59290,32442,33624
,,,,5216,59290,32442,33624
,,,,5217,59290,32442,33624
,,,,5218,59290,32442,33624
,,,,5219,59290,32442,33624
,,,,5220,59290,32442,33624
,,,,5221,59290,32442,33624
,,,,5222,59290,32442,33624
,,,,5223,59290,32442,33624
,,,,5224,59290,32442,33624
,,,,5225,59290,32442,33624
,,,,5226,59290,32442,33624
,,,,5227,59290,32442,33624
,,,,5228,59290,32442,33624
,,,,5229,59290,32442,33624
,,,,5230,59290,32442,33624
,,,,5231,59290,32442,33624
,,,,5232,59290,32442,33624
,,,,5233,59290,32442,33624
,,,,5234,59290,32442,33624
,,,,5235,59290,32442,33624
,,,,5236,59290,32442,33624
,,,,5237,59290,32442,33624
,,,,5238,59290,32442,33624
,,,,5239,59290,32442,33624
,,,,5240,59290,32442,33624
,,,,5241,59290,32442,33624
,,,,5242,59290,32442,33624
,,,,5243,59290,32442,33624
,,,,5244,59290,32442,33624
,,,,5245,59290,32442,33624
,,,,5246,59290,32442,33624
,,,,5247,59290,32442,33624
,,,,5248,59290,32442,33624
,,,,5249,59290,32442,33624
,,,,5250,59290,32442,33624
,,,,5251,59290,32442,33624
,,,,5252,59290,32442,33624
,,,,5253,59290,32442,33624
,,,,5254,59290,32442,33624
,,,,5255,59290,32442,33624
,,,,5256,59290,32442,33624
,,,,5257,59290,32442,33624
,,,,5258,59290,32442,33624
,,,,5259,59290,32442,33624
,,,,5260,59290,32442,33624
,,,,5261,59290,32442,33624
,,,,5262,59290,32442,33624
,,,,5263,59290,32442,33624
,,,,5264,59290,32442,33624
,,,,5265,59290,32442,33624
,,,,5266,59290,32442,33624
,,,,5267,59290,32442,33624
,,,,5268,59290,32442,33624
,,,,5269,59290,32442,33624
,,,,5270,59290,32442,33624
,,,,5271,59290,32442,33624
,,,,5272,59290,32442,33624
,,,,5273,59290,32442,33624
,,,,5274,59290,32442,33624
,,,,5275,59290,32442,33624
,,,,5276,59290,32442,33624
,,,,5277,59290,32442,33624
,,,,5278,59290,32442,33624
,,,,5279,59290,32442,33624
,,,,5280,59290,32442,33624
,,,,5281,59290,32442,33624
,,,,5282,59290,32442,33624
,,,,5283,59290,32442,33624
,,,,5284,59290,32442,33624
,,,,5285,59290,32442,33624
,,,,5286,59290,32442,33624
,,,,5287,59290,32442,33624
,,,,5288,59290,32442,33624
,,,,5289,59290,32442,33624
,,,,5290,59290,32442,33624
,,,,5291,59290,32442,33624
,,,,5292,59290,32442,33624
,,,,5293,59290,32442,33624
,,,,5294,59290,32442,33624
,,,,5295,59290,32442,33624
,,,,5296,59290,32442,33624
,,,,5297,59290,32442,33624
,,,,5298,59290,32442,33624
,,,,5299,59290,32442,33624
,,,,5300,59290,32442,33624
,,,,5301,59290,32442,33624
,,,,5302,59290,32442,33624
,,,,5303,59290,32442,33624
,,,,5304,59290,32442,33624
,,,,5305,59290,32442,33624
,,,,5306,59290,32442,33624
,,,,5307,59290,32442,33624
,,,,5308,59290,32442,33624
,,,,5309,59290,32442,33624
,,,,5310,59290,32442,33624
,,,,5311,59290,32442,33624
,,,,5312,59290,32442,33624
,,,,5313,59290,32442,33624
,,,,5314,59290,32442,33624
,,,,5315,59290,32442,33624
,,,,5316,59290,32442,33624
,,,,5317,59290,32442,33624
,,,,5318,59290,32442,33624
,,,,5319,59290,32442,33624
,,,,5320,59290,32442,33624
,,,,5321,59290,32442,33624
,,,,5322,59290,32442,33624
,,,,5323,59290,32442,33624
,,,,5324,59290,32442,33624
,,,,5325,59290,32442,33624
,,,,5326,59290,32442,33624
,,,,5327,59290,32442,33624
,,,,5328,59290,32442,33624
,,,,5329,59290,32442,33624
,,,,5330,59290,32442,33624
,,,,5331,59290,32442,33624
,,,,5332,59290,32442,33624
,,,,5333,59290,32442,33624
,,,,5334,59290,32442,33624
,,,,5335,59290,32442,33624
,,,,5336,59290,32442,33624
,,,,5337,59290,32442,33624
,,,,5338,59290,32442,33624
,,,,5339,59290,32442,33624
,,,,5340,59290,32442,33624
,,,,5341,59290,32442,33624
,,,,5342,59290,32442,33624
,,,,5343,59290,32442,33624
,,,,5344,59290,32442,33624
,,,,5345,59290,32442,33624
,,,,5346,59290,32442,33624
,,,,5347,59290,32442,33624
,,,,5348,59290,32442,33624
,,,,5349,59290,32442,33624
,,,,5350,59290,32442,33624
,,,,5351,59290,32442,33624
,,,,5352,59290,32442,33624
,,,,5353,59290,32442,33624
,,,,5354,59290,32442,33624
,,,,5355,59290,32442,33624
,,,,5356,59290,32442,33624
,,,,5357,59290,32442,33624
,,,,5358,59290,32442,33624
,,,,5359,59290,32442,33624
,,,,5360,59290,32442,33624
,,,,5361,59290,32442,33624
,,,,5362,59290,32442,33624
,,,,5363,59290,32442,33624
,,,,5364,59290,32442,33624
,,,,5365,59290,32442,33624
,,,,5366,59290,32442,33624
,,,,5367,59290,32442,33624
,,,,5368,59290,32442,33624
,,,,5369,59290,32442,33624
,,,,5370,59290,32442,33624
,,,,5371,59290,32442,33624
,,,,5372,59290,32442,33624
,,,,5373,59290,32442,33624
,,,,5374,59290,32442,33624
,,,,5375,59290,32442,33624
,,,,5376,59290,32442,33624
,,,,5377,59290,32442,33624
,,,,5378,59290,32442,33624
,,,,5379,59290,32442,33624
,,,,5380,59290,32442,33624
,,,,5381,59290,32442,33624
,,,,5382,59290,32442,33624
,,,,5383,59290,32442,33624
,,,,5384,59290,32442,33624
,,,,5385,59290,32442,33624
,,,,5386,59290,32442,33624
,,,,5387,59290,32442,33624
,,,,5388,59290,32442,33624
,,,,5389,59290,32442,33624
,,,,5390,59290,32442,33624
,,,,5391,59290,32442,33624
,,,,5392,59290,32442,33624
,,,,5393,59290,32442,33624
,,,,5394,59290,32442,33624
,,,,5395,59290,32442,33624
,,,,5396,59290,32442,33624
,,,,5397,59290,32442,33624
,,,,5398,59290,32442,33624
,,,,5399,59290,32442,33624
,,,,5400,59290,32442,33624
,,,,5401,59290,32442,33624
,,,,5402,59290,32442,33624
,,,,5403,59290,32442,33624
,,,,5404,59290,32442,33624
,,,,5405,59290,32442,33624
,,,,5406,59290,32442,33624
,,,,5407,59290,32442,33624
,,,,5408,59290,32442,33624
,,,,5409,59290,32442,33624
,,,,5410,59290,32442,33624
,,,,5411,59290,32442,33624
,,,,5412,59290,32442,33624
,,,,5413,59290,32442,33624
,,,,5414,59290,32442,33624
,,,,5415,59290,32442,33624
