Global_conventional_diesel_price_per_mmbtu,Conventional_diesel_co2_per_mmbtu,Syn_diesel_co2_per_mmbtu,Bio_diesel_co2_per_mmbtu,Time_Index,Load_mmbtu_z1,Load_mmbtu_z2,Load_mmbtu_z3
,,,,4650,69613,44748,28273
,,,,4651,69613,44748,28273
,,,,4652,69613,44748,28273
,,,,4653,69613,44748,28273
,,,,4654,69613,44748,28273
,,,,4655,69613,44748,28273
,,,,4656,69613,44748,28273
,,,,4657,69613,44748,28273
,,,,4658,69613,44748,28273
,,,,4659,69613,44748,28273
,,,,4660,69613,44748,28273
,,,,4661,69613,44748,28273
,,,,4662,69613,44748,28273
,,,,4663,69613,44748,28273
,,,,4664,69613,44748,28273
,,,,4665,69613,44748,28273
,,,,4666,69613,44748,28273
,,,,4667,69613,44748,28273
,,,,4668,69613,44748,28273
,,,,4669,69613,44748,28273
,,,,4670,69613,44748,28273
,,,,4671,69613,44748,28273
,,,,4672,69613,44748,28273
,,,,4673,69613,44748,28273
,,,,4674,69613,44748,28273
,,,,4675,69613,44748,28273
,,,,4676,69613,44748,28273
,,,,4677,69613,44748,28273
,,,,4678,69613,44748,28273
,,,,4679,69613,44748,28273
,,,,4680,69613,44748,28273
,,,,4681,69613,44748,28273
,,,,4682,69613,44748,28273
,,,,4683,69613,44748,28273
,,,,4684,69613,44748,28273
,,,,4685,69613,44748,28273
,,,,4686,69613,44748,28273
,,,,4687,69613,44748,28273
,,,,4688,69613,44748,28273
,,,,4689,69613,44748,28273
,,,,4690,69613,44748,28273
,,,,4691,69613,44748,28273
,,,,4692,69613,44748,28273
,,,,4693,69613,44748,28273
,,,,4694,69613,44748,28273
,,,,4695,69613,44748,28273
,,,,4696,69613,44748,28273
,,,,4697,69613,44748,28273
,,,,4698,69613,44748,28273
,,,,4699,69613,44748,28273
,,,,4700,69613,44748,28273
,,,,4701,69613,44748,28273
,,,,4702,69613,44748,28273
,,,,4703,69613,44748,28273
,,,,4704,69613,44748,28273
,,,,4705,69613,44748,28273
,,,,4706,69613,44748,28273
,,,,4707,69613,44748,28273
,,,,4708,69613,44748,28273
,,,,4709,69613,44748,28273
,,,,4710,69613,44748,28273
,,,,4711,69613,44748,28273
,,,,4712,69613,44748,28273
,,,,4713,69613,44748,28273
,,,,4714,69613,44748,28273
,,,,4715,69613,44748,28273
,,,,4716,69613,44748,28273
,,,,4717,69613,44748,28273
,,,,4718,69613,44748,28273
,,,,4719,69613,44748,28273
,,,,4720,69613,44748,28273
,,,,4721,69613,44748,28273
,,,,4722,69613,44748,28273
,,,,4723,69613,44748,28273
,,,,4724,69613,44748,28273
,,,,4725,69613,44748,28273
,,,,4726,69613,44748,28273
,,,,4727,69613,44748,28273
,,,,4728,69613,44748,28273
,,,,4729,69613,44748,28273
,,,,4730,69613,44748,28273
,,,,4731,69613,44748,28273
,,,,4732,69613,44748,28273
,,,,4733,69613,44748,28273
,,,,4734,69613,44748,28273
,,,,4735,69613,44748,28273
,,,,4736,69613,44748,28273
,,,,4737,69613,44748,28273
,,,,4738,69613,44748,28273
,,,,4739,69613,44748,28273
,,,,4740,69613,44748,28273
,,,,4741,69613,44748,28273
,,,,4742,69613,44748,28273
,,,,4743,69613,44748,28273
,,,,4744,69613,44748,28273
,,,,4745,69613,44748,28273
,,,,4746,69613,44748,28273
,,,,4747,69613,44748,28273
,,,,4748,69613,44748,28273
,,,,4749,69613,44748,28273
,,,,4750,69613,44748,28273
,,,,4751,69613,44748,28273
,,,,4752,69613,44748,28273
,,,,4753,69613,44748,28273
,,,,4754,69613,44748,28273
,,,,4755,69613,44748,28273
,,,,4756,69613,44748,28273
,,,,4757,69613,44748,28273
,,,,4758,69613,44748,28273
,,,,4759,69613,44748,28273
,,,,4760,69613,44748,28273
,,,,4761,69613,44748,28273
,,,,4762,69613,44748,28273
,,,,4763,69613,44748,28273
,,,,4764,69613,44748,28273
,,,,4765,69613,44748,28273
,,,,4766,69613,44748,28273
,,,,4767,69613,44748,28273
,,,,4768,69613,44748,28273
,,,,4769,69613,44748,28273
,,,,4770,69613,44748,28273
,,,,4771,69613,44748,28273
,,,,4772,69613,44748,28273
,,,,4773,69613,44748,28273
,,,,4774,69613,44748,28273
,,,,4775,69613,44748,28273
,,,,4776,69613,44748,28273
,,,,4777,69613,44748,28273
,,,,4778,69613,44748,28273
,,,,4779,69613,44748,28273
,,,,4780,69613,44748,28273
,,,,4781,69613,44748,28273
,,,,4782,69613,44748,28273
,,,,4783,69613,44748,28273
,,,,4784,69613,44748,28273
,,,,4785,69613,44748,28273
,,,,4786,69613,44748,28273
,,,,4787,69613,44748,28273
,,,,4788,69613,44748,28273
,,,,4789,69613,44748,28273
,,,,4790,69613,44748,28273
,,,,4791,69613,44748,28273
,,,,4792,69613,44748,28273
,,,,4793,69613,44748,28273
,,,,4794,69613,44748,28273
,,,,4795,69613,44748,28273
,,,,4796,69613,44748,28273
,,,,4797,69613,44748,28273
,,,,4798,69613,44748,28273
,,,,4799,69613,44748,28273
,,,,4800,69613,44748,28273
,,,,4801,69613,44748,28273
,,,,4802,69613,44748,28273
,,,,4803,69613,44748,28273
,,,,4804,69613,44748,28273
,,,,4805,69613,44748,28273
,,,,4806,69613,44748,28273
,,,,4807,69613,44748,28273
,,,,4808,69613,44748,28273
,,,,4809,69613,44748,28273
,,,,4810,69613,44748,28273
,,,,4811,69613,44748,28273
,,,,4812,69613,44748,28273
,,,,4813,69613,44748,28273
,,,,4814,69613,44748,28273
,,,,4815,69613,44748,28273
,,,,4816,69613,44748,28273
,,,,4817,69613,44748,28273
,,,,4818,69613,44748,28273
,,,,4819,69613,44748,28273
,,,,4820,69613,44748,28273
,,,,4821,69613,44748,28273
,,,,4822,69613,44748,28273
,,,,4823,69613,44748,28273
,,,,4824,69613,44748,28273
,,,,4825,69613,44748,28273
,,,,4826,69613,44748,28273
,,,,4827,69613,44748,28273
,,,,4828,69613,44748,28273
,,,,4829,69613,44748,28273
,,,,4830,69613,44748,28273
,,,,4831,69613,44748,28273
,,,,4832,69613,44748,28273
,,,,4833,69613,44748,28273
,,,,4834,69613,44748,28273
,,,,4835,69613,44748,28273
,,,,4836,69613,44748,28273
,,,,4837,69613,44748,28273
,,,,4838,69613,44748,28273
,,,,4839,69613,44748,28273
,,,,4840,69613,44748,28273
,,,,4841,69613,44748,28273
,,,,4842,69613,44748,28273
,,,,4843,69613,44748,28273
,,,,4844,69613,44748,28273
,,,,4845,69613,44748,28273
,,,,4846,69613,44748,28273
,,,,4847,69613,44748,28273
,,,,4848,69613,44748,28273
,,,,4849,69613,44748,28273
,,,,4850,69613,44748,28273
,,,,4851,69613,44748,28273
,,,,4852,69613,44748,28273
,,,,4853,69613,44748,28273
,,,,4854,69613,44748,28273
,,,,4855,69613,44748,28273
,,,,4856,69613,44748,28273
,,,,4857,69613,44748,28273
,,,,4858,69613,44748,28273
,,,,4859,69613,44748,28273
,,,,4860,69613,44748,28273
,,,,4861,69613,44748,28273
,,,,4862,69613,44748,28273
,,,,4863,69613,44748,28273
,,,,4864,69613,44748,28273
,,,,4865,69613,44748,28273
,,,,4866,69613,44748,28273
,,,,4867,69613,44748,28273
,,,,4868,69613,44748,28273
,,,,4869,69613,44748,28273
,,,,4870,69613,44748,28273
,,,,4871,69613,44748,28273
,,,,4872,69613,44748,28273
,,,,4873,69613,44748,28273
,,,,4874,69613,44748,28273
,,,,4875,69613,44748,28273
,,,,4876,69613,44748,28273
,,,,4877,69613,44748,28273
,,,,4878,69613,44748,28273
,,,,4879,69613,44748,28273
,,,,4880,69613,44748,28273
,,,,4881,69613,44748,28273
,,,,4882,69613,44748,28273
,,,,4883,69613,44748,28273
,,,,4884,69613,44748,28273
,,,,4885,69613,44748,28273
,,,,4886,69613,44748,28273
,,,,4887,69613,44748,28273
,,,,4888,69613,44748,28273
,,,,4889,69613,44748,28273
,,,,4890,69613,44748,28273
,,,,4891,69613,44748,28273
,,,,4892,69613,44748,28273
,,,,4893,69613,44748,28273
,,,,4894,69613,44748,28273
,,,,4895,69613,44748,28273
,,,,4896,69613,44748,28273
,,,,4897,69613,44748,28273
,,,,4898,69613,44748,28273
,,,,4899,69613,44748,28273
,,,,4900,69613,44748,28273
,,,,4901,69613,44748,28273
,,,,4902,69613,44748,28273
,,,,4903,69613,44748,28273
,,,,4904,69613,44748,28273
,,,,4905,69613,44748,28273
,,,,4906,69613,44748,28273
,,,,4907,69613,44748,28273
,,,,4908,69613,44748,28273
,,,,4909,69613,44748,28273
,,,,4910,69613,44748,28273
,,,,4911,69613,44748,28273
,,,,4912,69613,44748,28273
,,,,4913,69613,44748,28273
,,,,4914,69613,44748,28273
,,,,4915,69613,44748,28273
,,,,4916,69613,44748,28273
,,,,4917,69613,44748,28273
,,,,4918,69613,44748,28273
,,,,4919,69613,44748,28273
,,,,4920,69613,44748,28273
,,,,4921,69613,44748,28273
,,,,4922,69613,44748,28273
,,,,4923,69613,44748,28273
,,,,4924,69613,44748,28273
,,,,4925,69613,44748,28273
,,,,4926,69613,44748,28273
,,,,4927,69613,44748,28273
,,,,4928,69613,44748,28273
,,,,4929,69613,44748,28273
,,,,4930,69613,44748,28273
,,,,4931,69613,44748,28273
,,,,4932,69613,44748,28273
,,,,4933,69613,44748,28273
,,,,4934,69613,44748,28273
,,,,4935,69613,44748,28273
,,,,4936,69613,44748,28273
,,,,4937,69613,44748,28273
,,,,4938,69613,44748,28273
,,,,4939,69613,44748,28273
,,,,4940,69613,44748,28273
,,,,4941,69613,44748,28273
,,,,4942,69613,44748,28273
,,,,4943,69613,44748,28273
,,,,4944,69613,44748,28273
,,,,4945,69613,44748,28273
,,,,4946,69613,44748,28273
,,,,4947,69613,44748,28273
,,,,4948,69613,44748,28273
,,,,4949,69613,44748,28273
,,,,4950,69613,44748,28273
,,,,4951,69613,44748,28273
,,,,4952,69613,44748,28273
,,,,4953,69613,44748,28273
,,,,4954,69613,44748,28273
,,,,4955,69613,44748,28273
,,,,4956,69613,44748,28273
,,,,4957,69613,44748,28273
,,,,4958,69613,44748,28273
,,,,4959,69613,44748,28273
,,,,4960,69613,44748,28273
,,,,4961,69613,44748,28273
,,,,4962,69613,44748,28273
,,,,4963,69613,44748,28273
,,,,4964,69613,44748,28273
,,,,4965,69613,44748,28273
,,,,4966,69613,44748,28273
,,,,4967,69613,44748,28273
,,,,4968,69613,44748,28273
,,,,4969,69613,44748,28273
,,,,4970,69613,44748,28273
,,,,4971,69613,44748,28273
,,,,4972,69613,44748,28273
,,,,4973,69613,44748,28273
,,,,4974,69613,44748,28273
,,,,4975,69613,44748,28273
,,,,4976,69613,44748,28273
,,,,4977,69613,44748,28273
,,,,4978,69613,44748,28273
,,,,4979,69613,44748,28273
,,,,4980,69613,44748,28273
,,,,4981,69613,44748,28273
,,,,4982,69613,44748,28273
,,,,4983,69613,44748,28273
,,,,4984,69613,44748,28273
,,,,4985,69613,44748,28273
,,,,4986,69613,44748,28273
,,,,4987,69613,44748,28273
,,,,4988,69613,44748,28273
,,,,4989,69613,44748,28273
,,,,4990,69613,44748,28273
,,,,4991,69613,44748,28273
,,,,4992,69613,44748,28273
,,,,4993,69613,44748,28273
,,,,4994,69613,44748,28273
,,,,4995,69613,44748,28273
,,,,4996,69613,44748,28273
,,,,4997,69613,44748,28273
,,,,4998,69613,44748,28273
,,,,4999,69613,44748,28273
,,,,5000,69613,44748,28273
,,,,5001,69613,44748,28273
,,,,5002,69613,44748,28273
,,,,5003,69613,44748,28273
,,,,5004,69613,44748,28273
,,,,5005,69613,44748,28273
,,,,5006,69613,44748,28273
,,,,5007,69613,44748,28273
,,,,5008,69613,44748,28273
,,,,5009,69613,44748,28273
,,,,5010,69613,44748,28273
,,,,5011,69613,44748,28273
,,,,5012,69613,44748,28273
,,,,5013,69613,44748,28273
,,,,5014,69613,44748,28273
,,,,5015,69613,44748,28273
,,,,5016,69613,44748,28273
,,,,5017,69613,44748,28273
,,,,5018,69613,44748,28273
,,,,5019,69613,44748,28273
,,,,5020,69613,44748,28273
,,,,5021,69613,44748,28273
,,,,5022,69613,44748,28273
,,,,5023,69613,44748,28273
,,,,5024,69613,44748,28273
,,,,5025,69613,44748,28273
,,,,5026,69613,44748,28273
,,,,5027,69613,44748,28273
,,,,5028,69613,44748,28273
,,,,5029,69613,44748,28273
,,,,5030,69613,44748,28273
,,,,5031,69613,44748,28273
,,,,5032,69613,44748,28273
,,,,5033,69613,44748,28273
,,,,5034,69613,44748,28273
,,,,5035,69613,44748,28273
,,,,5036,69613,44748,28273
,,,,5037,69613,44748,28273
,,,,5038,69613,44748,28273
,,,,5039,69613,44748,28273
,,,,5040,69613,44748,28273
,,,,5041,69613,44748,28273
,,,,5042,69613,44748,28273
,,,,5043,69613,44748,28273
,,,,5044,69613,44748,28273
,,,,5045,69613,44748,28273
,,,,5046,69613,44748,28273
,,,,5047,69613,44748,28273
,,,,5048,69613,44748,28273
,,,,5049,69613,44748,28273
,,,,5050,69613,44748,28273
,,,,5051,69613,44748,28273
,,,,5052,69613,44748,28273
,,,,5053,69613,44748,28273
,,,,5054,69613,44748,28273
,,,,5055,69613,44748,28273
,,,,5056,69613,44748,28273
,,,,5057,69613,44748,28273
,,,,5058,69613,44748,28273
,,,,5059,69613,44748,28273
,,,,5060,69613,44748,28273
,,,,5061,69613,44748,28273
,,,,5062,69613,44748,28273
,,,,5063,69613,44748,28273
,,,,5064,69613,44748,28273
,,,,5065,69613,44748,28273
,,,,5066,69613,44748,28273
,,,,5067,69613,44748,28273
,,,,5068,69613,44748,28273
,,,,5069,69613,44748,28273
,,,,5070,69613,44748,28273
,,,,5071,69613,44748,28273
,,,,5072,69613,44748,28273
,,,,5073,69613,44748,28273
,,,,5074,69613,44748,28273
,,,,5075,69613,44748,28273
,,,,5076,69613,44748,28273
,,,,5077,69613,44748,28273
,,,,5078,69613,44748,28273
,,,,5079,69613,44748,28273
,,,,5080,69613,44748,28273
,,,,5081,69613,44748,28273
,,,,5082,69613,44748,28273
,,,,5083,69613,44748,28273
,,,,5084,69613,44748,28273
,,,,5085,69613,44748,28273
,,,,5086,69613,44748,28273
,,,,5087,69613,44748,28273
,,,,5088,69613,44748,28273
,,,,5089,69613,44748,28273
,,,,5090,69613,44748,28273
,,,,5091,69613,44748,28273
,,,,5092,69613,44748,28273
,,,,5093,69613,44748,28273
,,,,5094,69613,44748,28273
,,,,5095,69613,44748,28273
,,,,5096,69613,44748,28273
,,,,5097,69613,44748,28273
,,,,5098,69613,44748,28273
,,,,5099,69613,44748,28273
,,,,5100,69613,44748,28273
,,,,5101,69613,44748,28273
,,,,5102,69613,44748,28273
,,,,5103,69613,44748,28273
,,,,5104,69613,44748,28273
,,,,5105,69613,44748,28273
,,,,5106,69613,44748,28273
,,,,5107,69613,44748,28273
,,,,5108,69613,44748,28273
,,,,5109,69613,44748,28273
,,,,5110,69613,44748,28273
,,,,5111,69613,44748,28273
,,,,5112,69613,44748,28273
,,,,5113,69613,44748,28273
,,,,5114,69613,44748,28273
,,,,5115,69613,44748,28273
,,,,5116,69613,44748,28273
,,,,5117,69613,44748,28273
,,,,5118,69613,44748,28273
,,,,5119,69613,44748,28273
,,,,5120,69613,44748,28273
,,,,5121,69613,44748,28273
,,,,5122,69613,44748,28273
,,,,5123,69613,44748,28273
,,,,5124,69613,44748,28273
,,,,5125,69613,44748,28273
,,,,5126,69613,44748,28273
,,,,5127,69613,44748,28273
,,,,5128,69613,44748,28273
,,,,5129,69613,44748,28273
,,,,5130,69613,44748,28273
,,,,5131,69613,44748,28273
,,,,5132,69613,44748,28273
,,,,5133,69613,44748,28273
,,,,5134,69613,44748,28273
,,,,5135,69613,44748,28273
,,,,5136,69613,44748,28273
,,,,5137,69613,44748,28273
,,,,5138,69613,44748,28273
,,,,5139,69613,44748,28273
,,,,5140,69613,44748,28273
,,,,5141,69613,44748,28273
,,,,5142,69613,44748,28273
,,,,5143,69613,44748,28273
,,,,5144,69613,44748,28273
,,,,5145,69613,44748,28273
,,,,5146,69613,44748,28273
,,,,5147,69613,44748,28273
,,,,5148,69613,44748,28273
,,,,5149,69613,44748,28273
,,,,5150,69613,44748,28273
,,,,5151,69613,44748,28273
,,,,5152,69613,44748,28273
,,,,5153,69613,44748,28273
,,,,5154,69613,44748,28273
,,,,5155,69613,44748,28273
,,,,5156,69613,44748,28273
,,,,5157,69613,44748,28273
,,,,5158,69613,44748,28273
,,,,5159,69613,44748,28273
,,,,5160,69613,44748,28273
,,,,5161,69613,44748,28273
,,,,5162,69613,44748,28273
,,,,5163,69613,44748,28273
,,,,5164,69613,44748,28273
,,,,5165,69613,44748,28273
,,,,5166,69613,44748,28273
,,,,5167,69613,44748,28273
,,,,5168,69613,44748,28273
,,,,5169,69613,44748,28273
,,,,5170,69613,44748,28273
,,,,5171,69613,44748,28273
,,,,5172,69613,44748,28273
,,,,5173,69613,44748,28273
,,,,5174,69613,44748,28273
,,,,5175,69613,44748,28273
,,,,5176,69613,44748,28273
,,,,5177,69613,44748,28273
,,,,5178,69613,44748,28273
,,,,5179,69613,44748,28273
,,,,5180,69613,44748,28273
,,,,5181,69613,44748,28273
,,,,5182,69613,44748,28273
,,,,5183,69613,44748,28273
,,,,5184,69613,44748,28273
,,,,5185,69613,44748,28273
,,,,5186,69613,44748,28273
,,,,5187,69613,44748,28273
,,,,5188,69613,44748,28273
,,,,5189,69613,44748,28273
,,,,5190,69613,44748,28273
,,,,5191,69613,44748,28273
,,,,5192,69613,44748,28273
,,,,5193,69613,44748,28273
,,,,5194,69613,44748,28273
,,,,5195,69613,44748,28273
,,,,5196,69613,44748,28273
,,,,5197,69613,44748,28273
,,,,5198,69613,44748,28273
,,,,5199,69613,44748,28273
,,,,5200,69613,44748,28273
,,,,5201,69613,44748,28273
,,,,5202,69613,44748,28273
,,,,5203,69613,44748,28273
,,,,5204,69613,44748,28273
,,,,5205,69613,44748,28273
,,,,5206,69613,44748,28273
,,,,5207,69613,44748,28273
,,,,5208,69613,44748,28273
,,,,5209,69613,44748,28273
,,,,5210,69613,44748,28273
,,,,5211,69613,44748,28273
,,,,5212,69613,44748,28273
,,,,5213,69613,44748,28273
,,,,5214,69613,44748,28273
,,,,5215,69613,44748,28273
,,,,5216,69613,44748,28273
,,,,5217,69613,44748,28273
,,,,5218,69613,44748,28273
,,,,5219,69613,44748,28273
,,,,5220,69613,44748,28273
,,,,5221,69613,44748,28273
,,,,5222,69613,44748,28273
,,,,5223,69613,44748,28273
,,,,5224,69613,44748,28273
,,,,5225,69613,44748,28273
,,,,5226,69613,44748,28273
,,,,5227,69613,44748,28273
,,,,5228,69613,44748,28273
,,,,5229,69613,44748,28273
,,,,5230,69613,44748,28273
,,,,5231,69613,44748,28273
,,,,5232,69613,44748,28273
,,,,5233,69613,44748,28273
,,,,5234,69613,44748,28273
,,,,5235,69613,44748,28273
,,,,5236,69613,44748,28273
,,,,5237,69613,44748,28273
,,,,5238,69613,44748,28273
,,,,5239,69613,44748,28273
,,,,5240,69613,44748,28273
,,,,5241,69613,44748,28273
,,,,5242,69613,44748,28273
,,,,5243,69613,44748,28273
,,,,5244,69613,44748,28273
,,,,5245,69613,44748,28273
,,,,5246,69613,44748,28273
,,,,5247,69613,44748,28273
,,,,5248,69613,44748,28273
,,,,5249,69613,44748,28273
,,,,5250,69613,44748,28273
,,,,5251,69613,44748,28273
,,,,5252,69613,44748,28273
,,,,5253,69613,44748,28273
,,,,5254,69613,44748,28273
,,,,5255,69613,44748,28273
,,,,5256,69613,44748,28273
,,,,5257,69613,44748,28273
,,,,5258,69613,44748,28273
,,,,5259,69613,44748,28273
,,,,5260,69613,44748,28273
,,,,5261,69613,44748,28273
,,,,5262,69613,44748,28273
,,,,5263,69613,44748,28273
,,,,5264,69613,44748,28273
,,,,5265,69613,44748,28273
,,,,5266,69613,44748,28273
,,,,5267,69613,44748,28273
,,,,5268,69613,44748,28273
,,,,5269,69613,44748,28273
,,,,5270,69613,44748,28273
,,,,5271,69613,44748,28273
,,,,5272,69613,44748,28273
,,,,5273,69613,44748,28273
,,,,5274,69613,44748,28273
,,,,5275,69613,44748,28273
,,,,5276,69613,44748,28273
,,,,5277,69613,44748,28273
,,,,5278,69613,44748,28273
,,,,5279,69613,44748,28273
,,,,5280,69613,44748,28273
,,,,5281,69613,44748,28273
,,,,5282,69613,44748,28273
,,,,5283,69613,44748,28273
,,,,5284,69613,44748,28273
,,,,5285,69613,44748,28273
,,,,5286,69613,44748,28273
,,,,5287,69613,44748,28273
,,,,5288,69613,44748,28273
,,,,5289,69613,44748,28273
,,,,5290,69613,44748,28273
,,,,5291,69613,44748,28273
,,,,5292,69613,44748,28273
,,,,5293,69613,44748,28273
,,,,5294,69613,44748,28273
,,,,5295,69613,44748,28273
,,,,5296,69613,44748,28273
,,,,5297,69613,44748,28273
,,,,5298,69613,44748,28273
,,,,5299,69613,44748,28273
,,,,5300,69613,44748,28273
,,,,5301,69613,44748,28273
,,,,5302,69613,44748,28273
,,,,5303,69613,44748,28273
,,,,5304,69613,44748,28273
,,,,5305,69613,44748,28273
,,,,5306,69613,44748,28273
,,,,5307,69613,44748,28273
,,,,5308,69613,44748,28273
,,,,5309,69613,44748,28273
,,,,5310,69613,44748,28273
,,,,5311,69613,44748,28273
,,,,5312,69613,44748,28273
,,,,5313,69613,44748,28273
,,,,5314,69613,44748,28273
,,,,5315,69613,44748,28273
,,,,5316,69613,44748,28273
,,,,5317,69613,44748,28273
,,,,5318,69613,44748,28273
,,,,5319,69613,44748,28273
,,,,5320,69613,44748,28273
,,,,5321,69613,44748,28273
,,,,5322,69613,44748,28273
,,,,5323,69613,44748,28273
,,,,5324,69613,44748,28273
,,,,5325,69613,44748,28273
,,,,5326,69613,44748,28273
,,,,5327,69613,44748,28273
,,,,5328,69613,44748,28273
,,,,5329,69613,44748,28273
,,,,5330,69613,44748,28273
,,,,5331,69613,44748,28273
,,,,5332,69613,44748,28273
,,,,5333,69613,44748,28273
,,,,5334,69613,44748,28273
,,,,5335,69613,44748,28273
,,,,5336,69613,44748,28273
,,,,5337,69613,44748,28273
,,,,5338,69613,44748,28273
,,,,5339,69613,44748,28273
,,,,5340,69613,44748,28273
,,,,5341,69613,44748,28273
,,,,5342,69613,44748,28273
,,,,5343,69613,44748,28273
,,,,5344,69613,44748,28273
,,,,5345,69613,44748,28273
,,,,5346,69613,44748,28273
,,,,5347,69613,44748,28273
,,,,5348,69613,44748,28273
,,,,5349,69613,44748,28273
,,,,5350,69613,44748,28273
,,,,5351,69613,44748,28273
,,,,5352,69613,44748,28273
,,,,5353,69613,44748,28273
,,,,5354,69613,44748,28273
,,,,5355,69613,44748,28273
,,,,5356,69613,44748,28273
,,,,5357,69613,44748,28273
,,,,5358,69613,44748,28273
,,,,5359,69613,44748,28273
,,,,5360,69613,44748,28273
,,,,5361,69613,44748,28273
,,,,5362,69613,44748,28273
,,,,5363,69613,44748,28273
,,,,5364,69613,44748,28273
,,,,5365,69613,44748,28273
,,,,5366,69613,44748,28273
,,,,5367,69613,44748,28273
,,,,5368,69613,44748,28273
,,,,5369,69613,44748,28273
,,,,5370,69613,44748,28273
,,,,5371,69613,44748,28273
,,,,5372,69613,44748,28273
,,,,5373,69613,44748,28273
,,,,5374,69613,44748,28273
,,,,5375,69613,44748,28273
,,,,5376,69613,44748,28273
,,,,5377,69613,44748,28273
,,,,5378,69613,44748,28273
,,,,5379,69613,44748,28273
,,,,5380,69613,44748,28273
,,,,5381,69613,44748,28273
,,,,5382,69613,44748,28273
,,,,5383,69613,44748,28273
,,,,5384,69613,44748,28273
,,,,5385,69613,44748,28273
,,,,5386,69613,44748,28273
,,,,5387,69613,44748,28273
,,,,5388,69613,44748,28273
,,,,5389,69613,44748,28273
,,,,5390,69613,44748,28273
,,,,5391,69613,44748,28273
,,,,5392,69613,44748,28273
,,,,5393,69613,44748,28273
,,,,5394,69613,44748,28273
,,,,5395,69613,44748,28273
,,,,5396,69613,44748,28273
,,,,5397,69613,44748,28273
,,,,5398,69613,44748,28273
,,,,5399,69613,44748,28273
,,,,5400,69613,44748,28273
,,,,5401,69613,44748,28273
,,,,5402,69613,44748,28273
,,,,5403,69613,44748,28273
,,,,5404,69613,44748,28273
,,,,5405,69613,44748,28273
,,,,5406,69613,44748,28273
,,,,5407,69613,44748,28273
,,,,5408,69613,44748,28273
,,,,5409,69613,44748,28273
,,,,5410,69613,44748,28273
,,,,5411,69613,44748,28273
,,,,5412,69613,44748,28273
,,,,5413,69613,44748,28273
,,,,5414,69613,44748,28273
,,,,5415,69613,44748,28273
,,,,5416,69613,44748,28273
,,,,5417,69613,44748,28273
,,,,5418,69613,44748,28273
,,,,5419,69613,44748,28273
,,,,5420,69613,44748,28273
,,,,5421,69613,44748,28273
,,,,5422,69613,44748,28273
,,,,5423,69613,44748,28273
,,,,5424,69613,44748,28273
,,,,5425,69613,44748,28273
,,,,5426,69613,44748,28273
,,,,5427,69613,44748,28273
,,,,5428,69613,44748,28273
,,,,5429,69613,44748,28273
,,,,5430,69613,44748,28273
,,,,5431,69613,44748,28273
,,,,5432,69613,44748,28273
,,,,5433,69613,44748,28273
,,,,5434,69613,44748,28273
,,,,5435,69613,44748,28273
,,,,5436,69613,44748,28273
,,,,5437,69613,44748,28273
,,,,5438,69613,44748,28273
,,,,5439,69613,44748,28273
,,,,5440,69613,44748,28273
,,,,5441,69613,44748,28273
,,,,5442,69613,44748,28273
,,,,5443,69613,44748,28273
,,,,5444,69613,44748,28273
,,,,5445,69613,44748,28273
,,,,5446,69613,44748,28273
,,,,5447,69613,44748,28273
,,,,5448,69613,44748,28273
,,,,5449,69613,44748,28273
,,,,5450,69613,44748,28273
,,,,5451,69613,44748,28273
,,,,5452,69613,44748,28273
,,,,5453,69613,44748,28273
,,,,5454,69613,44748,28273
,,,,5455,69613,44748,28273
,,,,5456,69613,44748,28273
,,,,5457,69613,44748,28273
,,,,5458,69613,44748,28273
,,,,5459,69613,44748,28273
,,,,5460,69613,44748,28273
,,,,5461,69613,44748,28273
,,,,5462,69613,44748,28273
,,,,5463,69613,44748,28273
,,,,5464,69613,44748,28273
,,,,5465,69613,44748,28273
,,,,5466,69613,44748,28273
,,,,5467,69613,44748,28273
,,,,5468,69613,44748,28273
,,,,5469,69613,44748,28273
,,,,5470,69613,44748,28273
,,,,5471,69613,44748,28273
,,,,5472,69613,44748,28273
,,,,5473,69613,44748,28273
,,,,5474,69613,44748,28273
,,,,5475,69613,44748,28273
,,,,5476,69613,44748,28273
,,,,5477,69613,44748,28273
,,,,5478,69613,44748,28273
,,,,5479,69613,44748,28273
,,,,5480,69613,44748,28273
,,,,5481,69613,44748,28273
,,,,5482,69613,44748,28273
,,,,5483,69613,44748,28273
,,,,5484,69613,44748,28273
,,,,5485,69613,44748,28273
,,,,5486,69613,44748,28273
,,,,5487,69613,44748,28273
,,,,5488,69613,44748,28273
,,,,5489,69613,44748,28273
,,,,5490,69613,44748,28273
,,,,5491,69613,44748,28273
,,,,5492,69613,44748,28273
,,,,5493,69613,44748,28273
,,,,5494,69613,44748,28273
,,,,5495,69613,44748,28273
,,,,5496,69613,44748,28273
,,,,5497,69613,44748,28273
,,,,5498,69613,44748,28273
,,,,5499,69613,44748,28273
,,,,5500,69613,44748,28273
,,,,5501,69613,44748,28273
,,,,5502,69613,44748,28273
,,,,5503,69613,44748,28273
,,,,5504,69613,44748,28273
,,,,5505,69613,44748,28273
,,,,5506,69613,44748,28273
,,,,5507,69613,44748,28273
,,,,5508,69613,44748,28273
,,,,5509,69613,44748,28273
,,,,5510,69613,44748,28273
,,,,5511,69613,44748,28273
,,,,5512,69613,44748,28273
,,,,5513,69613,44748,28273
,,,,5514,69613,44748,28273
,,,,5515,69613,44748,28273
,,,,5516,69613,44748,28273
