Global_conventional_diesel_price_per_mmbtu,Conventional_diesel_co2_per_mmbtu,Syn_diesel_co2_per_mmbtu,Bio_diesel_co2_per_mmbtu,Time_Index,Load_mmbtu_z1
,,,,2870,69613
,,,,2871,69613
,,,,2872,69613
,,,,2873,69613
,,,,2874,69613
,,,,2875,69613
,,,,2876,69613
,,,,2877,69613
,,,,2878,69613
,,,,2879,69613
,,,,2880,69613
,,,,2881,69613
,,,,2882,69613
,,,,2883,69613
,,,,2884,69613
,,,,2885,69613
,,,,2886,69613
,,,,2887,69613
,,,,2888,69613
,,,,2889,69613
,,,,2890,69613
,,,,2891,69613
,,,,2892,69613
,,,,2893,69613
,,,,2894,69613
,,,,2895,69613
,,,,2896,69613
,,,,2897,69613
,,,,2898,69613
,,,,2899,69613
,,,,2900,69613
,,,,2901,69613
,,,,2902,69613
,,,,2903,69613
,,,,2904,69613
,,,,2905,69613
,,,,2906,69613
,,,,2907,69613
,,,,2908,69613
,,,,2909,69613
,,,,2910,69613
,,,,2911,69613
,,,,2912,69613
,,,,2913,69613
,,,,2914,69613
,,,,2915,69613
,,,,2916,69613
,,,,2917,69613
,,,,2918,69613
,,,,2919,69613
,,,,2920,69613
,,,,2921,69613
,,,,2922,69613
,,,,2923,69613
,,,,2924,69613
,,,,2925,69613
,,,,2926,69613
,,,,2927,69613
,,,,2928,69613
,,,,2929,69613
,,,,2930,69613
,,,,2931,69613
,,,,2932,69613
,,,,2933,69613
,,,,2934,69613
,,,,2935,69613
,,,,2936,69613
,,,,2937,69613
,,,,2938,69613
,,,,2939,69613
,,,,2940,69613
,,,,2941,69613
,,,,2942,69613
,,,,2943,69613
,,,,2944,69613
,,,,2945,69613
,,,,2946,69613
,,,,2947,69613
,,,,2948,69613
,,,,2949,69613
,,,,2950,69613
,,,,2951,69613
,,,,2952,69613
,,,,2953,69613
,,,,2954,69613
,,,,2955,69613
,,,,2956,69613
,,,,2957,69613
,,,,2958,69613
,,,,2959,69613
,,,,2960,69613
,,,,2961,69613
,,,,2962,69613
,,,,2963,69613
,,,,2964,69613
,,,,2965,69613
,,,,2966,69613
,,,,2967,69613
,,,,2968,69613
,,,,2969,69613
,,,,2970,69613
,,,,2971,69613
,,,,2972,69613
,,,,2973,69613
,,,,2974,69613
,,,,2975,69613
,,,,2976,69613
,,,,2977,69613
,,,,2978,69613
,,,,2979,69613
,,,,2980,69613
,,,,2981,69613
,,,,2982,69613
,,,,2983,69613
,,,,2984,69613
,,,,2985,69613
,,,,2986,69613
,,,,2987,69613
,,,,2988,69613
,,,,2989,69613
,,,,2990,69613
,,,,2991,69613
,,,,2992,69613
,,,,2993,69613
,,,,2994,69613
,,,,2995,69613
,,,,2996,69613
,,,,2997,69613
,,,,2998,69613
,,,,2999,69613
,,,,3000,69613
,,,,3001,69613
,,,,3002,69613
,,,,3003,69613
,,,,3004,69613
,,,,3005,69613
,,,,3006,69613
,,,,3007,69613
,,,,3008,69613
,,,,3009,69613
,,,,3010,69613
,,,,3011,69613
,,,,3012,69613
,,,,3013,69613
,,,,3014,69613
,,,,3015,69613
,,,,3016,69613
,,,,3017,69613
,,,,3018,69613
,,,,3019,69613
,,,,3020,69613
,,,,3021,69613
,,,,3022,69613
,,,,3023,69613
,,,,3024,69613
,,,,3025,69613
,,,,3026,69613
,,,,3027,69613
,,,,3028,69613
,,,,3029,69613
,,,,3030,69613
,,,,3031,69613
,,,,3032,69613
,,,,3033,69613
,,,,3034,69613
,,,,3035,69613
,,,,3036,69613
,,,,3037,69613
,,,,3038,69613
,,,,3039,69613
,,,,3040,69613
,,,,3041,69613
,,,,3042,69613
,,,,3043,69613
,,,,3044,69613
,,,,3045,69613
,,,,3046,69613
,,,,3047,69613
,,,,3048,69613
,,,,3049,69613
,,,,3050,69613
,,,,3051,69613
,,,,3052,69613
,,,,3053,69613
,,,,3054,69613
,,,,3055,69613
,,,,3056,69613
,,,,3057,69613
,,,,3058,69613
,,,,3059,69613
,,,,3060,69613
,,,,3061,69613
,,,,3062,69613
,,,,3063,69613
,,,,3064,69613
,,,,3065,69613
,,,,3066,69613
,,,,3067,69613
,,,,3068,69613
,,,,3069,69613
,,,,3070,69613
,,,,3071,69613
,,,,3072,69613
,,,,3073,69613
,,,,3074,69613
,,,,3075,69613
,,,,3076,69613
,,,,3077,69613
,,,,3078,69613
,,,,3079,69613
,,,,3080,69613
,,,,3081,69613
,,,,3082,69613
,,,,3083,69613
,,,,3084,69613
,,,,3085,69613
,,,,3086,69613
,,,,3087,69613
,,,,3088,69613
,,,,3089,69613
,,,,3090,69613
,,,,3091,69613
,,,,3092,69613
,,,,3093,69613
,,,,3094,69613
,,,,3095,69613
,,,,3096,69613
,,,,3097,69613
,,,,3098,69613
,,,,3099,69613
,,,,3100,69613
,,,,3101,69613
,,,,3102,69613
,,,,3103,69613
,,,,3104,69613
,,,,3105,69613
,,,,3106,69613
,,,,3107,69613
,,,,3108,69613
,,,,3109,69613
,,,,3110,69613
,,,,3111,69613
,,,,3112,69613
,,,,3113,69613
,,,,3114,69613
,,,,3115,69613
,,,,3116,69613
,,,,3117,69613
,,,,3118,69613
,,,,3119,69613
,,,,3120,69613
,,,,3121,69613
,,,,3122,69613
,,,,3123,69613
,,,,3124,69613
,,,,3125,69613
,,,,3126,69613
,,,,3127,69613
,,,,3128,69613
,,,,3129,69613
,,,,3130,69613
,,,,3131,69613
,,,,3132,69613
,,,,3133,69613
,,,,3134,69613
,,,,3135,69613
,,,,3136,69613
,,,,3137,69613
,,,,3138,69613
,,,,3139,69613
,,,,3140,69613
,,,,3141,69613
,,,,3142,69613
,,,,3143,69613
,,,,3144,69613
,,,,3145,69613
,,,,3146,69613
,,,,3147,69613
,,,,3148,69613
,,,,3149,69613
,,,,3150,69613
,,,,3151,69613
,,,,3152,69613
,,,,3153,69613
,,,,3154,69613
,,,,3155,69613
,,,,3156,69613
,,,,3157,69613
,,,,3158,69613
,,,,3159,69613
,,,,3160,69613
,,,,3161,69613
,,,,3162,69613
,,,,3163,69613
,,,,3164,69613
,,,,3165,69613
,,,,3166,69613
,,,,3167,69613
,,,,3168,69613
,,,,3169,69613
,,,,3170,69613
,,,,3171,69613
,,,,3172,69613
,,,,3173,69613
,,,,3174,69613
,,,,3175,69613
,,,,3176,69613
,,,,3177,69613
,,,,3178,69613
,,,,3179,69613
,,,,3180,69613
,,,,3181,69613
,,,,3182,69613
,,,,3183,69613
,,,,3184,69613
,,,,3185,69613
,,,,3186,69613
,,,,3187,69613
,,,,3188,69613
,,,,3189,69613
,,,,3190,69613
,,,,3191,69613
,,,,3192,69613
,,,,3193,69613
,,,,3194,69613
,,,,3195,69613
,,,,3196,69613
,,,,3197,69613
,,,,3198,69613
,,,,3199,69613
,,,,3200,69613
,,,,3201,69613
,,,,3202,69613
,,,,3203,69613
,,,,3204,69613
,,,,3205,69613
,,,,3206,69613
,,,,3207,69613
,,,,3208,69613
,,,,3209,69613
,,,,3210,69613
,,,,3211,69613
,,,,3212,69613
,,,,3213,69613
,,,,3214,69613
,,,,3215,69613
,,,,3216,69613
,,,,3217,69613
,,,,3218,69613
,,,,3219,69613
,,,,3220,69613
,,,,3221,69613
,,,,3222,69613
,,,,3223,69613
,,,,3224,69613
,,,,3225,69613
,,,,3226,69613
,,,,3227,69613
,,,,3228,69613
,,,,3229,69613
,,,,3230,69613
,,,,3231,69613
,,,,3232,69613
,,,,3233,69613
,,,,3234,69613
,,,,3235,69613
,,,,3236,69613
,,,,3237,69613
,,,,3238,69613
,,,,3239,69613
,,,,3240,69613
,,,,3241,69613
,,,,3242,69613
,,,,3243,69613
,,,,3244,69613
,,,,3245,69613
,,,,3246,69613
,,,,3247,69613
,,,,3248,69613
,,,,3249,69613
,,,,3250,69613
,,,,3251,69613
,,,,3252,69613
,,,,3253,69613
,,,,3254,69613
,,,,3255,69613
,,,,3256,69613
,,,,3257,69613
,,,,3258,69613
,,,,3259,69613
,,,,3260,69613
,,,,3261,69613
,,,,3262,69613
,,,,3263,69613
,,,,3264,69613
,,,,3265,69613
,,,,3266,69613
,,,,3267,69613
,,,,3268,69613
,,,,3269,69613
,,,,3270,69613
,,,,3271,69613
,,,,3272,69613
,,,,3273,69613
,,,,3274,69613
,,,,3275,69613
,,,,3276,69613
,,,,3277,69613
,,,,3278,69613
,,,,3279,69613
,,,,3280,69613
,,,,3281,69613
,,,,3282,69613
,,,,3283,69613
,,,,3284,69613
,,,,3285,69613
,,,,3286,69613
,,,,3287,69613
,,,,3288,69613
,,,,3289,69613
,,,,3290,69613
,,,,3291,69613
,,,,3292,69613
,,,,3293,69613
,,,,3294,69613
,,,,3295,69613
,,,,3296,69613
,,,,3297,69613
,,,,3298,69613
,,,,3299,69613
,,,,3300,69613
,,,,3301,69613
,,,,3302,69613
,,,,3303,69613
,,,,3304,69613
,,,,3305,69613
,,,,3306,69613
,,,,3307,69613
,,,,3308,69613
,,,,3309,69613
,,,,3310,69613
,,,,3311,69613
,,,,3312,69613
,,,,3313,69613
,,,,3314,69613
,,,,3315,69613
,,,,3316,69613
,,,,3317,69613
,,,,3318,69613
,,,,3319,69613
,,,,3320,69613
,,,,3321,69613
,,,,3322,69613
,,,,3323,69613
,,,,3324,69613
,,,,3325,69613
,,,,3326,69613
,,,,3327,69613
,,,,3328,69613
,,,,3329,69613
,,,,3330,69613
,,,,3331,69613
,,,,3332,69613
,,,,3333,69613
,,,,3334,69613
,,,,3335,69613
,,,,3336,69613
,,,,3337,69613
,,,,3338,69613
,,,,3339,69613
,,,,3340,69613
,,,,3341,69613
,,,,3342,69613
,,,,3343,69613
,,,,3344,69613
,,,,3345,69613
,,,,3346,69613
,,,,3347,69613
,,,,3348,69613
,,,,3349,69613
,,,,3350,69613
,,,,3351,69613
,,,,3352,69613
,,,,3353,69613
,,,,3354,69613
,,,,3355,69613
,,,,3356,69613
,,,,3357,69613
,,,,3358,69613
,,,,3359,69613
,,,,3360,69613
,,,,3361,69613
,,,,3362,69613
,,,,3363,69613
,,,,3364,69613
,,,,3365,69613
,,,,3366,69613
,,,,3367,69613
,,,,3368,69613
,,,,3369,69613
,,,,3370,69613
,,,,3371,69613
,,,,3372,69613
,,,,3373,69613
,,,,3374,69613
,,,,3375,69613
,,,,3376,69613
,,,,3377,69613
,,,,3378,69613
,,,,3379,69613
,,,,3380,69613
,,,,3381,69613
,,,,3382,69613
,,,,3383,69613
,,,,3384,69613
,,,,3385,69613
,,,,3386,69613
,,,,3387,69613
,,,,3388,69613
,,,,3389,69613
,,,,3390,69613
,,,,3391,69613
,,,,3392,69613
,,,,3393,69613
,,,,3394,69613
,,,,3395,69613
,,,,3396,69613
,,,,3397,69613
,,,,3398,69613
,,,,3399,69613
,,,,3400,69613
,,,,3401,69613
,,,,3402,69613
,,,,3403,69613
,,,,3404,69613
,,,,3405,69613
,,,,3406,69613
,,,,3407,69613
,,,,3408,69613
,,,,3409,69613
,,,,3410,69613
,,,,3411,69613
,,,,3412,69613
,,,,3413,69613
,,,,3414,69613
,,,,3415,69613
,,,,3416,69613
,,,,3417,69613
,,,,3418,69613
,,,,3419,69613
,,,,3420,69613
,,,,3421,69613
,,,,3422,69613
,,,,3423,69613
,,,,3424,69613
,,,,3425,69613
,,,,3426,69613
,,,,3427,69613
,,,,3428,69613
,,,,3429,69613
,,,,3430,69613
,,,,3431,69613
,,,,3432,69613
,,,,3433,69613
,,,,3434,69613
,,,,3435,69613
,,,,3436,69613
,,,,3437,69613
,,,,3438,69613
,,,,3439,69613
,,,,3440,69613
,,,,3441,69613
,,,,3442,69613
,,,,3443,69613
,,,,3444,69613
,,,,3445,69613
,,,,3446,69613
,,,,3447,69613
,,,,3448,69613
,,,,3449,69613
,,,,3450,69613
,,,,3451,69613
,,,,3452,69613
,,,,3453,69613
,,,,3454,69613
,,,,3455,69613
,,,,3456,69613
,,,,3457,69613
,,,,3458,69613
,,,,3459,69613
,,,,3460,69613
,,,,3461,69613
,,,,3462,69613
,,,,3463,69613
,,,,3464,69613
,,,,3465,69613
,,,,3466,69613
,,,,3467,69613
,,,,3468,69613
,,,,3469,69613
,,,,3470,69613
,,,,3471,69613
,,,,3472,69613
,,,,3473,69613
,,,,3474,69613
,,,,3475,69613
,,,,3476,69613
,,,,3477,69613
,,,,3478,69613
,,,,3479,69613
,,,,3480,69613
,,,,3481,69613
,,,,3482,69613
,,,,3483,69613
,,,,3484,69613
,,,,3485,69613
,,,,3486,69613
,,,,3487,69613
,,,,3488,69613
,,,,3489,69613
,,,,3490,69613
,,,,3491,69613
,,,,3492,69613
,,,,3493,69613
,,,,3494,69613
,,,,3495,69613
,,,,3496,69613
,,,,3497,69613
,,,,3498,69613
,,,,3499,69613
,,,,3500,69613
,,,,3501,69613
,,,,3502,69613
,,,,3503,69613
,,,,3504,69613
,,,,3505,69613
,,,,3506,69613
,,,,3507,69613
,,,,3508,69613
,,,,3509,69613
,,,,3510,69613
,,,,3511,69613
,,,,3512,69613
,,,,3513,69613
,,,,3514,69613
,,,,3515,69613
,,,,3516,69613
,,,,3517,69613
,,,,3518,69613
,,,,3519,69613
,,,,3520,69613
,,,,3521,69613
,,,,3522,69613
,,,,3523,69613
,,,,3524,69613
,,,,3525,69613
,,,,3526,69613
,,,,3527,69613
,,,,3528,69613
,,,,3529,69613
,,,,3530,69613
,,,,3531,69613
,,,,3532,69613
,,,,3533,69613
,,,,3534,69613
,,,,3535,69613
,,,,3536,69613
,,,,3537,69613
,,,,3538,69613
,,,,3539,69613
,,,,3540,69613
,,,,3541,69613
,,,,3542,69613
,,,,3543,69613
,,,,3544,69613
,,,,3545,69613
,,,,3546,69613
,,,,3547,69613
,,,,3548,69613
,,,,3549,69613
,,,,3550,69613
,,,,3551,69613
,,,,3552,69613
,,,,3553,69613
,,,,3554,69613
,,,,3555,69613
,,,,3556,69613
,,,,3557,69613
,,,,3558,69613
,,,,3559,69613
,,,,3560,69613
,,,,3561,69613
,,,,3562,69613
,,,,3563,69613
,,,,3564,69613
,,,,3565,69613
,,,,3566,69613
,,,,3567,69613
,,,,3568,69613
,,,,3569,69613
,,,,3570,69613
,,,,3571,69613
,,,,3572,69613
,,,,3573,69613
,,,,3574,69613
,,,,3575,69613
,,,,3576,69613
,,,,3577,69613
,,,,3578,69613
,,,,3579,69613
,,,,3580,69613
,,,,3581,69613
,,,,3582,69613
,,,,3583,69613
,,,,3584,69613
,,,,3585,69613
,,,,3586,69613
,,,,3587,69613
,,,,3588,69613
,,,,3589,69613
,,,,3590,69613
,,,,3591,69613
,,,,3592,69613
,,,,3593,69613
,,,,3594,69613
,,,,3595,69613
,,,,3596,69613
,,,,3597,69613
,,,,3598,69613
,,,,3599,69613
,,,,3600,69613
,,,,3601,69613
,,,,3602,69613
,,,,3603,69613
,,,,3604,69613
,,,,3605,69613
,,,,3606,69613
,,,,3607,69613
,,,,3608,69613
,,,,3609,69613
,,,,3610,69613
,,,,3611,69613
,,,,3612,69613
,,,,3613,69613
,,,,3614,69613
,,,,3615,69613
,,,,3616,69613
,,,,3617,69613
,,,,3618,69613
,,,,3619,69613
,,,,3620,69613
,,,,3621,69613
,,,,3622,69613
,,,,3623,69613
,,,,3624,69613
,,,,3625,69613
,,,,3626,69613
,,,,3627,69613
,,,,3628,69613
,,,,3629,69613
,,,,3630,69613
,,,,3631,69613
,,,,3632,69613
,,,,3633,69613
,,,,3634,69613
,,,,3635,69613
,,,,3636,69613
,,,,3637,69613
,,,,3638,69613
,,,,3639,69613
,,,,3640,69613
,,,,3641,69613
,,,,3642,69613
,,,,3643,69613
,,,,3644,69613
,,,,3645,69613
,,,,3646,69613
,,,,3647,69613
,,,,3648,69613
,,,,3649,69613
,,,,3650,69613
,,,,3651,69613
,,,,3652,69613
,,,,3653,69613
,,,,3654,69613
,,,,3655,69613
,,,,3656,69613
,,,,3657,69613
,,,,3658,69613
,,,,3659,69613
,,,,3660,69613
,,,,3661,69613
,,,,3662,69613
,,,,3663,69613
,,,,3664,69613
,,,,3665,69613
,,,,3666,69613
,,,,3667,69613
,,,,3668,69613
,,,,3669,69613
,,,,3670,69613
,,,,3671,69613
,,,,3672,69613
,,,,3673,69613
,,,,3674,69613
,,,,3675,69613
,,,,3676,69613
,,,,3677,69613
,,,,3678,69613
,,,,3679,69613
,,,,3680,69613
,,,,3681,69613
,,,,3682,69613
,,,,3683,69613
,,,,3684,69613
,,,,3685,69613
,,,,3686,69613
,,,,3687,69613
,,,,3688,69613
,,,,3689,69613
,,,,3690,69613
,,,,3691,69613
,,,,3692,69613
,,,,3693,69613
,,,,3694,69613
,,,,3695,69613
,,,,3696,69613
,,,,3697,69613
,,,,3698,69613
,,,,3699,69613
,,,,3700,69613
,,,,3701,69613
,,,,3702,69613
,,,,3703,69613
,,,,3704,69613
,,,,3705,69613
,,,,3706,69613
,,,,3707,69613
,,,,3708,69613
,,,,3709,69613
,,,,3710,69613
,,,,3711,69613
,,,,3712,69613
,,,,3713,69613
,,,,3714,69613
,,,,3715,69613
,,,,3716,69613
,,,,3717,69613
,,,,3718,69613
,,,,3719,69613
,,,,3720,69613
,,,,3721,69613
,,,,3722,69613
,,,,3723,69613
,,,,3724,69613
,,,,3725,69613
,,,,3726,69613
,,,,3727,69613
,,,,3728,69613
,,,,3729,69613
,,,,3730,69613
,,,,3731,69613
,,,,3732,69613
,,,,3733,69613
,,,,3734,69613
,,,,3735,69613
,,,,3736,69613
,,,,3737,69613
,,,,3738,69613
,,,,3739,69613
,,,,3740,69613
,,,,3741,69613
,,,,3742,69613
,,,,3743,69613
,,,,3744,69613
,,,,3745,69613
,,,,3746,69613
,,,,3747,69613
,,,,3748,69613
,,,,3749,69613
,,,,3750,69613
,,,,3751,69613
,,,,3752,69613
,,,,3753,69613
,,,,3754,69613
,,,,3755,69613
,,,,3756,69613
,,,,3757,69613
,,,,3758,69613
,,,,3759,69613
,,,,3760,69613
,,,,3761,69613
,,,,3762,69613
,,,,3763,69613
,,,,3764,69613
,,,,3765,69613
,,,,3766,69613
,,,,3767,69613
,,,,3768,69613
,,,,3769,69613
,,,,3770,69613
,,,,3771,69613
,,,,3772,69613
,,,,3773,69613
,,,,3774,69613
,,,,3775,69613
,,,,3776,69613
,,,,3777,69613
,,,,3778,69613
,,,,3779,69613
,,,,3780,69613
,,,,3781,69613
,,,,3782,69613
,,,,3783,69613
,,,,3784,69613
,,,,3785,69613
,,,,3786,69613
,,,,3787,69613
,,,,3788,69613
,,,,3789,69613
,,,,3790,69613
,,,,3791,69613
,,,,3792,69613
,,,,3793,69613
,,,,3794,69613
,,,,3795,69613
,,,,3796,69613
,,,,3797,69613
,,,,3798,69613
,,,,3799,69613
,,,,3800,69613
,,,,3801,69613
,,,,3802,69613
,,,,3803,69613
,,,,3804,69613
,,,,3805,69613
,,,,3806,69613
,,,,3807,69613
,,,,3808,69613
,,,,3809,69613
,,,,3810,69613
,,,,3811,69613
,,,,3812,69613
,,,,3813,69613
,,,,3814,69613
,,,,3815,69613
,,,,3816,69613
,,,,3817,69613
,,,,3818,69613
,,,,3819,69613
,,,,3820,69613
,,,,3821,69613
,,,,3822,69613
,,,,3823,69613
,,,,3824,69613
,,,,3825,69613
,,,,3826,69613
,,,,3827,69613
,,,,3828,69613
,,,,3829,69613
,,,,3830,69613
,,,,3831,69613
,,,,3832,69613
,,,,3833,69613
,,,,3834,69613
,,,,3835,69613
,,,,3836,69613
,,,,3837,69613
,,,,3838,69613
,,,,3839,69613
,,,,3840,69613
,,,,3841,69613
,,,,3842,69613
,,,,3843,69613
,,,,3844,69613
,,,,3845,69613
,,,,3846,69613
,,,,3847,69613
,,,,3848,69613
,,,,3849,69613
,,,,3850,69613
,,,,3851,69613
,,,,3852,69613
,,,,3853,69613
,,,,3854,69613
,,,,3855,69613
,,,,3856,69613
,,,,3857,69613
,,,,3858,69613
,,,,3859,69613
,,,,3860,69613
,,,,3861,69613
,,,,3862,69613
,,,,3863,69613
,,,,3864,69613
,,,,3865,69613
,,,,3866,69613
,,,,3867,69613
,,,,3868,69613
,,,,3869,69613
,,,,3870,69613
,,,,3871,69613
,,,,3872,69613
,,,,3873,69613
,,,,3874,69613
,,,,3875,69613
,,,,3876,69613
,,,,3877,69613
,,,,3878,69613
,,,,3879,69613
,,,,3880,69613
,,,,3881,69613
,,,,3882,69613
,,,,3883,69613
,,,,3884,69613
,,,,3885,69613
,,,,3886,69613
,,,,3887,69613
,,,,3888,69613
,,,,3889,69613
,,,,3890,69613
,,,,3891,69613
,,,,3892,69613
,,,,3893,69613
,,,,3894,69613
,,,,3895,69613
,,,,3896,69613
,,,,3897,69613
,,,,3898,69613
,,,,3899,69613
,,,,3900,69613
,,,,3901,69613
,,,,3902,69613
,,,,3903,69613
,,,,3904,69613
,,,,3905,69613
,,,,3906,69613
,,,,3907,69613
,,,,3908,69613
,,,,3909,69613
,,,,3910,69613
,,,,3911,69613
,,,,3912,69613
,,,,3913,69613
,,,,3914,69613
,,,,3915,69613
,,,,3916,69613
,,,,3917,69613
,,,,3918,69613
,,,,3919,69613
,,,,3920,69613
,,,,3921,69613
,,,,3922,69613
,,,,3923,69613
,,,,3924,69613
,,,,3925,69613
,,,,3926,69613
,,,,3927,69613
,,,,3928,69613
,,,,3929,69613
,,,,3930,69613
,,,,3931,69613
,,,,3932,69613
,,,,3933,69613
,,,,3934,69613
,,,,3935,69613
,,,,3936,69613
,,,,3937,69613
,,,,3938,69613
,,,,3939,69613
,,,,3940,69613
,,,,3941,69613
,,,,3942,69613
,,,,3943,69613
,,,,3944,69613
,,,,3945,69613
,,,,3946,69613
,,,,3947,69613
,,,,3948,69613
,,,,3949,69613
,,,,3950,69613
,,,,3951,69613
,,,,3952,69613
,,,,3953,69613
,,,,3954,69613
,,,,3955,69613
,,,,3956,69613
,,,,3957,69613
,,,,3958,69613
,,,,3959,69613
,,,,3960,69613
,,,,3961,69613
,,,,3962,69613
,,,,3963,69613
,,,,3964,69613
,,,,3965,69613
,,,,3966,69613
,,,,3967,69613
,,,,3968,69613
,,,,3969,69613
,,,,3970,69613
,,,,3971,69613
,,,,3972,69613
,,,,3973,69613
,,,,3974,69613
,,,,3975,69613
,,,,3976,69613
,,,,3977,69613
,,,,3978,69613
,,,,3979,69613
,,,,3980,69613
,,,,3981,69613
,,,,3982,69613
,,,,3983,69613
,,,,3984,69613
,,,,3985,69613
,,,,3986,69613
,,,,3987,69613
,,,,3988,69613
,,,,3989,69613
,,,,3990,69613
,,,,3991,69613
,,,,3992,69613
,,,,3993,69613
,,,,3994,69613
,,,,3995,69613
,,,,3996,69613
,,,,3997,69613
,,,,3998,69613
,,,,3999,69613
,,,,4000,69613
,,,,4001,69613
,,,,4002,69613
,,,,4003,69613
,,,,4004,69613
,,,,4005,69613
,,,,4006,69613
,,,,4007,69613
,,,,4008,69613
,,,,4009,69613
,,,,4010,69613
,,,,4011,69613
,,,,4012,69613
,,,,4013,69613
,,,,4014,69613
,,,,4015,69613
,,,,4016,69613
,,,,4017,69613
,,,,4018,69613
,,,,4019,69613
,,,,4020,69613
,,,,4021,69613
,,,,4022,69613
,,,,4023,69613
,,,,4024,69613
,,,,4025,69613
,,,,4026,69613
,,,,4027,69613
,,,,4028,69613
,,,,4029,69613
,,,,4030,69613
,,,,4031,69613
,,,,4032,69613
,,,,4033,69613
,,,,4034,69613
,,,,4035,69613
,,,,4036,69613
,,,,4037,69613
,,,,4038,69613
,,,,4039,69613
,,,,4040,69613
,,,,4041,69613
,,,,4042,69613
,,,,4043,69613
,,,,4044,69613
,,,,4045,69613
,,,,4046,69613
,,,,4047,69613
,,,,4048,69613
,,,,4049,69613
,,,,4050,69613
,,,,4051,69613
,,,,4052,69613
,,,,4053,69613
,,,,4054,69613
,,,,4055,69613
,,,,4056,69613
,,,,4057,69613
,,,,4058,69613
,,,,4059,69613
,,,,4060,69613
,,,,4061,69613
,,,,4062,69613
,,,,4063,69613
,,,,4064,69613
,,,,4065,69613
,,,,4066,69613
,,,,4067,69613
,,,,4068,69613
,,,,4069,69613
,,,,4070,69613
,,,,4071,69613
,,,,4072,69613
,,,,4073,69613
,,,,4074,69613
,,,,4075,69613
,,,,4076,69613
,,,,4077,69613
,,,,4078,69613
,,,,4079,69613
,,,,4080,69613
,,,,4081,69613
,,,,4082,69613
,,,,4083,69613
,,,,4084,69613
,,,,4085,69613
,,,,4086,69613
,,,,4087,69613
,,,,4088,69613
,,,,4089,69613
,,,,4090,69613
,,,,4091,69613
,,,,4092,69613
,,,,4093,69613
,,,,4094,69613
,,,,4095,69613
,,,,4096,69613
,,,,4097,69613
,,,,4098,69613
,,,,4099,69613
,,,,4100,69613
,,,,4101,69613
,,,,4102,69613
,,,,4103,69613
,,,,4104,69613
,,,,4105,69613
,,,,4106,69613
,,,,4107,69613
,,,,4108,69613
,,,,4109,69613
,,,,4110,69613
,,,,4111,69613
,,,,4112,69613
,,,,4113,69613
,,,,4114,69613
,,,,4115,69613
,,,,4116,69613
,,,,4117,69613
,,,,4118,69613
,,,,4119,69613
,,,,4120,69613
,,,,4121,69613
,,,,4122,69613
,,,,4123,69613
,,,,4124,69613
,,,,4125,69613
,,,,4126,69613
,,,,4127,69613
,,,,4128,69613
,,,,4129,69613
,,,,4130,69613
,,,,4131,69613
,,,,4132,69613
,,,,4133,69613
,,,,4134,69613
,,,,4135,69613
,,,,4136,69613
,,,,4137,69613
,,,,4138,69613
,,,,4139,69613
,,,,4140,69613
,,,,4141,69613
,,,,4142,69613
,,,,4143,69613
,,,,4144,69613
,,,,4145,69613
,,,,4146,69613
,,,,4147,69613
,,,,4148,69613
,,,,4149,69613
,,,,4150,69613
,,,,4151,69613
,,,,4152,69613
,,,,4153,69613
,,,,4154,69613
,,,,4155,69613
,,,,4156,69613
,,,,4157,69613
,,,,4158,69613
,,,,4159,69613
,,,,4160,69613
,,,,4161,69613
,,,,4162,69613
,,,,4163,69613
,,,,4164,69613
,,,,4165,69613
,,,,4166,69613
,,,,4167,69613
,,,,4168,69613
,,,,4169,69613
,,,,4170,69613
,,,,4171,69613
,,,,4172,69613
,,,,4173,69613
,,,,4174,69613
,,,,4175,69613
,,,,4176,69613
,,,,4177,69613
,,,,4178,69613
,,,,4179,69613
,,,,4180,69613
,,,,4181,69613
,,,,4182,69613
,,,,4183,69613
,,,,4184,69613
,,,,4185,69613
,,,,4186,69613
,,,,4187,69613
,,,,4188,69613
,,,,4189,69613
,,,,4190,69613
,,,,4191,69613
,,,,4192,69613
,,,,4193,69613
,,,,4194,69613
,,,,4195,69613
,,,,4196,69613
,,,,4197,69613
,,,,4198,69613
,,,,4199,69613
,,,,4200,69613
,,,,4201,69613
,,,,4202,69613
,,,,4203,69613
,,,,4204,69613
,,,,4205,69613
,,,,4206,69613
,,,,4207,69613
,,,,4208,69613
,,,,4209,69613
,,,,4210,69613
,,,,4211,69613
,,,,4212,69613
,,,,4213,69613
,,,,4214,69613
,,,,4215,69613
,,,,4216,69613
,,,,4217,69613
,,,,4218,69613
,,,,4219,69613
,,,,4220,69613
,,,,4221,69613
,,,,4222,69613
,,,,4223,69613
,,,,4224,69613
,,,,4225,69613
,,,,4226,69613
,,,,4227,69613
,,,,4228,69613
,,,,4229,69613
,,,,4230,69613
,,,,4231,69613
,,,,4232,69613
,,,,4233,69613
,,,,4234,69613
,,,,4235,69613
,,,,4236,69613
,,,,4237,69613
,,,,4238,69613
,,,,4239,69613
,,,,4240,69613
,,,,4241,69613
,,,,4242,69613
,,,,4243,69613
,,,,4244,69613
,,,,4245,69613
,,,,4246,69613
,,,,4247,69613
,,,,4248,69613
,,,,4249,69613
,,,,4250,69613
,,,,4251,69613
,,,,4252,69613
,,,,4253,69613
,,,,4254,69613
,,,,4255,69613
,,,,4256,69613
,,,,4257,69613
,,,,4258,69613
,,,,4259,69613
