ng_co2_per_mmbtu,Time_Index,Load_mmbtu_z1
,2134,81008
,2135,81008
,2136,81008
,2137,81008
,2138,81008
,2139,81008
,2140,81008
,2141,81008
,2142,81008
,2143,81008
,2144,81008
,2145,81008
,2146,81008
,2147,81008
,2148,81008
,2149,81008
,2150,81008
,2151,81008
,2152,81008
,2153,81008
,2154,81008
,2155,81008
,2156,81008
,2157,81008
,2158,81008
,2159,81008
,2160,81008
,2161,81008
,2162,81008
,2163,81008
,2164,81008
,2165,81008
,2166,81008
,2167,81008
,2168,81008
,2169,81008
,2170,81008
,2171,81008
,2172,81008
,2173,81008
,2174,81008
,2175,81008
,2176,81008
,2177,81008
,2178,81008
,2179,81008
,2180,81008
,2181,81008
,2182,81008
,2183,81008
,2184,81008
,2185,81008
,2186,81008
,2187,81008
,2188,81008
,2189,81008
,2190,81008
,2191,81008
,2192,81008
,2193,81008
,2194,81008
,2195,81008
,2196,81008
,2197,81008
,2198,81008
,2199,81008
,2200,81008
,2201,81008
,2202,81008
,2203,81008
,2204,81008
,2205,81008
,2206,81008
,2207,81008
,2208,81008
,2209,81008
,2210,81008
,2211,81008
,2212,81008
,2213,81008
,2214,81008
,2215,81008
,2216,81008
,2217,81008
,2218,81008
,2219,81008
,2220,81008
,2221,81008
,2222,81008
,2223,81008
,2224,81008
,2225,81008
,2226,81008
,2227,81008
,2228,81008
,2229,81008
,2230,81008
,2231,81008
,2232,81008
,2233,81008
,2234,81008
,2235,81008
,2236,81008
,2237,81008
,2238,81008
,2239,81008
,2240,81008
,2241,81008
,2242,81008
,2243,81008
,2244,81008
,2245,81008
,2246,81008
,2247,81008
,2248,81008
,2249,81008
,2250,81008
,2251,81008
,2252,81008
,2253,81008
,2254,81008
,2255,81008
,2256,81008
,2257,81008
,2258,81008
,2259,81008
,2260,81008
,2261,81008
,2262,81008
,2263,81008
,2264,81008
,2265,81008
,2266,81008
,2267,81008
,2268,81008
,2269,81008
,2270,81008
,2271,81008
,2272,81008
,2273,81008
,2274,81008
,2275,81008
,2276,81008
,2277,81008
,2278,81008
,2279,81008
,2280,81008
,2281,81008
,2282,81008
,2283,81008
,2284,81008
,2285,81008
,2286,81008
,2287,81008
,2288,81008
,2289,81008
,2290,81008
,2291,81008
,2292,81008
,2293,81008
,2294,81008
,2295,81008
,2296,81008
,2297,81008
,2298,81008
,2299,81008
,2300,81008
,2301,81008
,2302,81008
,2303,81008
,2304,81008
,2305,81008
,2306,81008
,2307,81008
,2308,81008
,2309,81008
,2310,81008
,2311,81008
,2312,81008
,2313,81008
,2314,81008
,2315,81008
,2316,81008
,2317,81008
,2318,81008
,2319,81008
,2320,81008
,2321,81008
,2322,81008
,2323,81008
,2324,81008
,2325,81008
,2326,81008
,2327,81008
,2328,81008
,2329,81008
,2330,81008
,2331,81008
,2332,81008
,2333,81008
,2334,81008
,2335,81008
,2336,81008
,2337,81008
,2338,81008
,2339,81008
,2340,81008
,2341,81008
,2342,81008
,2343,81008
,2344,81008
,2345,81008
,2346,81008
,2347,81008
,2348,81008
,2349,81008
,2350,81008
,2351,81008
,2352,81008
,2353,81008
,2354,81008
,2355,81008
,2356,81008
,2357,81008
,2358,81008
,2359,81008
,2360,81008
,2361,81008
,2362,81008
,2363,81008
,2364,81008
,2365,81008
,2366,81008
,2367,81008
,2368,81008
,2369,81008
,2370,81008
,2371,81008
,2372,81008
,2373,81008
,2374,81008
,2375,81008
,2376,81008
,2377,81008
,2378,81008
,2379,81008
,2380,81008
,2381,81008
,2382,81008
,2383,81008
,2384,81008
,2385,81008
,2386,81008
,2387,81008
,2388,81008
,2389,81008
,2390,81008
,2391,81008
,2392,81008
,2393,81008
,2394,81008
,2395,81008
,2396,81008
,2397,81008
,2398,81008
,2399,81008
,2400,81008
,2401,81008
,2402,81008
,2403,81008
,2404,81008
,2405,81008
,2406,81008
,2407,81008
,2408,81008
,2409,81008
,2410,81008
,2411,81008
,2412,81008
,2413,81008
,2414,81008
,2415,81008
,2416,81008
,2417,81008
,2418,81008
,2419,81008
,2420,81008
,2421,81008
,2422,81008
,2423,81008
,2424,81008
,2425,81008
,2426,81008
,2427,81008
,2428,81008
,2429,81008
,2430,81008
,2431,81008
,2432,81008
,2433,81008
,2434,81008
,2435,81008
,2436,81008
,2437,81008
,2438,81008
,2439,81008
,2440,81008
,2441,81008
,2442,81008
,2443,81008
,2444,81008
,2445,81008
,2446,81008
,2447,81008
,2448,81008
,2449,81008
,2450,81008
,2451,81008
,2452,81008
,2453,81008
,2454,81008
,2455,81008
,2456,81008
,2457,81008
,2458,81008
,2459,81008
,2460,81008
,2461,81008
,2462,81008
,2463,81008
,2464,81008
,2465,81008
,2466,81008
,2467,81008
,2468,81008
,2469,81008
,2470,81008
,2471,81008
,2472,81008
,2473,81008
,2474,81008
,2475,81008
,2476,81008
,2477,81008
,2478,81008
,2479,81008
,2480,81008
,2481,81008
,2482,81008
,2483,81008
,2484,81008
,2485,81008
,2486,81008
,2487,81008
,2488,81008
,2489,81008
,2490,81008
,2491,81008
,2492,81008
,2493,81008
,2494,81008
,2495,81008
,2496,81008
,2497,81008
,2498,81008
,2499,81008
,2500,81008
,2501,81008
,2502,81008
,2503,81008
,2504,81008
,2505,81008
,2506,81008
,2507,81008
,2508,81008
,2509,81008
,2510,81008
,2511,81008
,2512,81008
,2513,81008
,2514,81008
,2515,81008
,2516,81008
,2517,81008
,2518,81008
,2519,81008
,2520,81008
,2521,81008
,2522,81008
,2523,81008
,2524,81008
,2525,81008
,2526,81008
,2527,81008
,2528,81008
,2529,81008
,2530,81008
,2531,81008
,2532,81008
,2533,81008
,2534,81008
,2535,81008
,2536,81008
,2537,81008
,2538,81008
,2539,81008
,2540,81008
,2541,81008
,2542,81008
,2543,81008
,2544,81008
,2545,81008
,2546,81008
,2547,81008
,2548,81008
,2549,81008
,2550,81008
,2551,81008
,2552,81008
,2553,81008
,2554,81008
,2555,81008
,2556,81008
,2557,81008
,2558,81008
,2559,81008
,2560,81008
,2561,81008
,2562,81008
,2563,81008
,2564,81008
,2565,81008
,2566,81008
,2567,81008
,2568,81008
,2569,81008
,2570,81008
,2571,81008
,2572,81008
,2573,81008
,2574,81008
,2575,81008
,2576,81008
,2577,81008
,2578,81008
,2579,81008
,2580,81008
,2581,81008
,2582,81008
,2583,81008
,2584,81008
,2585,81008
,2586,81008
,2587,81008
,2588,81008
,2589,81008
,2590,81008
,2591,81008
,2592,81008
,2593,81008
,2594,81008
,2595,81008
,2596,81008
,2597,81008
,2598,81008
,2599,81008
,2600,81008
,2601,81008
,2602,81008
,2603,81008
,2604,81008
,2605,81008
,2606,81008
,2607,81008
,2608,81008
,2609,81008
,2610,81008
,2611,81008
,2612,81008
,2613,81008
,2614,81008
,2615,81008
,2616,81008
,2617,81008
,2618,81008
,2619,81008
,2620,81008
,2621,81008
,2622,81008
,2623,81008
,2624,81008
,2625,81008
,2626,81008
,2627,81008
,2628,81008
,2629,81008
,2630,81008
,2631,81008
,2632,81008
,2633,81008
,2634,81008
,2635,81008
,2636,81008
,2637,81008
,2638,81008
,2639,81008
,2640,81008
,2641,81008
,2642,81008
,2643,81008
,2644,81008
,2645,81008
,2646,81008
,2647,81008
,2648,81008
,2649,81008
,2650,81008
,2651,81008
,2652,81008
,2653,81008
,2654,81008
,2655,81008
,2656,81008
,2657,81008
,2658,81008
,2659,81008
,2660,81008
,2661,81008
,2662,81008
,2663,81008
,2664,81008
,2665,81008
,2666,81008
,2667,81008
,2668,81008
,2669,81008
,2670,81008
,2671,81008
,2672,81008
,2673,81008
,2674,81008
,2675,81008
,2676,81008
,2677,81008
,2678,81008
,2679,81008
,2680,81008
,2681,81008
,2682,81008
,2683,81008
,2684,81008
,2685,81008
,2686,81008
,2687,81008
,2688,81008
,2689,81008
,2690,81008
,2691,81008
,2692,81008
,2693,81008
,2694,81008
,2695,81008
,2696,81008
,2697,81008
,2698,81008
,2699,81008
,2700,81008
,2701,81008
,2702,81008
,2703,81008
,2704,81008
,2705,81008
,2706,81008
,2707,81008
,2708,81008
,2709,81008
,2710,81008
,2711,81008
,2712,81008
,2713,81008
,2714,81008
,2715,81008
,2716,81008
,2717,81008
,2718,81008
,2719,81008
,2720,81008
,2721,81008
,2722,81008
,2723,81008
,2724,81008
,2725,81008
,2726,81008
,2727,81008
,2728,81008
,2729,81008
,2730,81008
,2731,81008
,2732,81008
,2733,81008
,2734,81008
,2735,81008
,2736,81008
,2737,81008
,2738,81008
,2739,81008
,2740,81008
,2741,81008
,2742,81008
,2743,81008
,2744,81008
,2745,81008
,2746,81008
,2747,81008
,2748,81008
,2749,81008
,2750,81008
,2751,81008
,2752,81008
,2753,81008
,2754,81008
,2755,81008
,2756,81008
,2757,81008
,2758,81008
,2759,81008
,2760,81008
,2761,81008
,2762,81008
,2763,81008
,2764,81008
,2765,81008
,2766,81008
,2767,81008
,2768,81008
,2769,81008
,2770,81008
,2771,81008
,2772,81008
,2773,81008
,2774,81008
,2775,81008
,2776,81008
,2777,81008
,2778,81008
,2779,81008
,2780,81008
,2781,81008
,2782,81008
,2783,81008
,2784,81008
,2785,81008
,2786,81008
,2787,81008
,2788,81008
,2789,81008
,2790,81008
,2791,81008
,2792,81008
,2793,81008
,2794,81008
,2795,81008
,2796,81008
,2797,81008
,2798,81008
,2799,81008
,2800,81008
,2801,81008
,2802,81008
,2803,81008
,2804,81008
,2805,81008
,2806,81008
,2807,81008
,2808,81008
,2809,81008
,2810,81008
,2811,81008
,2812,81008
,2813,81008
,2814,81008
,2815,81008
,2816,81008
,2817,81008
,2818,81008
,2819,81008
,2820,81008
,2821,81008
,2822,81008
,2823,81008
,2824,81008
,2825,81008
,2826,81008
,2827,81008
,2828,81008
,2829,81008
,2830,81008
,2831,81008
,2832,81008
,2833,81008
,2834,81008
,2835,81008
,2836,81008
,2837,81008
,2838,81008
,2839,81008
,2840,81008
,2841,81008
,2842,81008
,2843,81008
,2844,81008
,2845,81008
,2846,81008
,2847,81008
,2848,81008
,2849,81008
,2850,81008
,2851,81008
,2852,81008
,2853,81008
,2854,81008
,2855,81008
,2856,81008
,2857,81008
,2858,81008
,2859,81008
,2860,81008
,2861,81008
,2862,81008
,2863,81008
,2864,81008
,2865,81008
,2866,81008
,2867,81008
,2868,81008
,2869,81008
,2870,81008
,2871,81008
,2872,81008
,2873,81008
,2874,81008
,2875,81008
,2876,81008
,2877,81008
,2878,81008
,2879,81008
,2880,81008
,2881,81008
,2882,81008
,2883,81008
,2884,81008
,2885,81008
,2886,81008
,2887,81008
,2888,81008
,2889,81008
,2890,81008
,2891,81008
,2892,81008
,2893,81008
,2894,81008
,2895,81008
,2896,81008
,2897,81008
,2898,81008
,2899,81008
,2900,81008
,2901,81008
,2902,81008
,2903,81008
,2904,81008
,2905,81008
,2906,81008
,2907,81008
,2908,81008
,2909,81008
,2910,81008
,2911,81008
,2912,81008
,2913,81008
,2914,81008
,2915,81008
,2916,81008
,2917,81008
,2918,81008
,2919,81008
,2920,81008
,2921,81008
,2922,81008
,2923,81008
,2924,81008
,2925,81008
,2926,81008
,2927,81008
,2928,81008
,2929,81008
,2930,81008
,2931,81008
,2932,81008
,2933,81008
,2934,81008
,2935,81008
,2936,81008
,2937,81008
,2938,81008
,2939,81008
,2940,81008
,2941,81008
,2942,81008
,2943,81008
,2944,81008
,2945,81008
,2946,81008
,2947,81008
,2948,81008
,2949,81008
,2950,81008
,2951,81008
,2952,81008
,2953,81008
,2954,81008
,2955,81008
,2956,81008
,2957,81008
,2958,81008
,2959,81008
,2960,81008
,2961,81008
,2962,81008
,2963,81008
,2964,81008
,2965,81008
,2966,81008
,2967,81008
,2968,81008
,2969,81008
,2970,81008
,2971,81008
,2972,81008
,2973,81008
,2974,81008
,2975,81008
,2976,81008
,2977,81008
,2978,81008
,2979,81008
,2980,81008
,2981,81008
,2982,81008
,2983,81008
,2984,81008
,2985,81008
,2986,81008
,2987,81008
,2988,81008
,2989,81008
,2990,81008
,2991,81008
,2992,81008
,2993,81008
,2994,81008
,2995,81008
,2996,81008
,2997,81008
,2998,81008
,2999,81008
,3000,81008
,3001,81008
,3002,81008
,3003,81008
,3004,81008
,3005,81008
,3006,81008
,3007,81008
,3008,81008
,3009,81008
,3010,81008
,3011,81008
,3012,81008
,3013,81008
,3014,81008
,3015,81008
,3016,81008
,3017,81008
,3018,81008
,3019,81008
,3020,81008
,3021,81008
,3022,81008
,3023,81008
,3024,81008
,3025,81008
,3026,81008
,3027,81008
,3028,81008
,3029,81008
,3030,81008
,3031,81008
,3032,81008
,3033,81008
,3034,81008
,3035,81008
,3036,81008
,3037,81008
,3038,81008
,3039,81008
,3040,81008
,3041,81008
,3042,81008
,3043,81008
,3044,81008
,3045,81008
,3046,81008
,3047,81008
,3048,81008
,3049,81008
,3050,81008
,3051,81008
,3052,81008
,3053,81008
,3054,81008
,3055,81008
,3056,81008
,3057,81008
,3058,81008
,3059,81008
,3060,81008
,3061,81008
,3062,81008
,3063,81008
,3064,81008
,3065,81008
,3066,81008
,3067,81008
,3068,81008
,3069,81008
,3070,81008
,3071,81008
,3072,81008
,3073,81008
,3074,81008
,3075,81008
,3076,81008
,3077,81008
,3078,81008
,3079,81008
,3080,81008
,3081,81008
,3082,81008
,3083,81008
,3084,81008
,3085,81008
,3086,81008
,3087,81008
,3088,81008
,3089,81008
,3090,81008
,3091,81008
,3092,81008
,3093,81008
,3094,81008
,3095,81008
,3096,81008
,3097,81008
,3098,81008
,3099,81008
,3100,81008
,3101,81008
,3102,81008
,3103,81008
,3104,81008
,3105,81008
,3106,81008
,3107,81008
,3108,81008
,3109,81008
,3110,81008
,3111,81008
,3112,81008
,3113,81008
,3114,81008
,3115,81008
,3116,81008
,3117,81008
,3118,81008
,3119,81008
,3120,81008
,3121,81008
,3122,81008
,3123,81008
,3124,81008
,3125,81008
,3126,81008
,3127,81008
,3128,81008
,3129,81008
,3130,81008
,3131,81008
,3132,81008
,3133,81008
,3134,81008
,3135,81008
,3136,81008
,3137,81008
,3138,81008
,3139,81008
,3140,81008
,3141,81008
,3142,81008
,3143,81008
,3144,81008
,3145,81008
,3146,81008
,3147,81008
,3148,81008
,3149,81008
,3150,81008
,3151,81008
,3152,81008
,3153,81008
,3154,81008
,3155,81008
,3156,81008
,3157,81008
,3158,81008
,3159,81008
,3160,81008
,3161,81008
,3162,81008
,3163,81008
,3164,81008
,3165,81008
,3166,81008
,3167,81008
,3168,81008
,3169,81008
,3170,81008
,3171,81008
,3172,81008
,3173,81008
,3174,81008
,3175,81008
,3176,81008
,3177,81008
,3178,81008
,3179,81008
,3180,81008
,3181,81008
,3182,81008
,3183,81008
,3184,81008
,3185,81008
,3186,81008
,3187,81008
,3188,81008
,3189,81008
,3190,81008
,3191,81008
,3192,81008
,3193,81008
,3194,81008
,3195,81008
,3196,81008
,3197,81008
,3198,81008
,3199,81008
,3200,81008
,3201,81008
,3202,81008
,3203,81008
,3204,81008
,3205,81008
,3206,81008
,3207,81008
,3208,81008
,3209,81008
,3210,81008
,3211,81008
,3212,81008
,3213,81008
,3214,81008
,3215,81008
,3216,81008
,3217,81008
,3218,81008
,3219,81008
,3220,81008
,3221,81008
,3222,81008
,3223,81008
,3224,81008
,3225,81008
,3226,81008
,3227,81008
,3228,81008
,3229,81008
,3230,81008
,3231,81008
,3232,81008
,3233,81008
,3234,81008
,3235,81008
,3236,81008
,3237,81008
,3238,81008
,3239,81008
,3240,81008
,3241,81008
,3242,81008
,3243,81008
,3244,81008
,3245,81008
,3246,81008
,3247,81008
,3248,81008
,3249,81008
,3250,81008
,3251,81008
,3252,81008
,3253,81008
,3254,81008
,3255,81008
,3256,81008
,3257,81008
,3258,81008
,3259,81008
,3260,81008
,3261,81008
,3262,81008
,3263,81008
,3264,81008
,3265,81008
,3266,81008
,3267,81008
,3268,81008
,3269,81008
,3270,81008
,3271,81008
,3272,81008
,3273,81008
,3274,81008
,3275,81008
,3276,81008
,3277,81008
,3278,81008
,3279,81008
,3280,81008
,3281,81008
,3282,81008
,3283,81008
,3284,81008
,3285,81008
,3286,81008
,3287,81008
,3288,81008
,3289,81008
,3290,81008
,3291,81008
,3292,81008
,3293,81008
,3294,81008
,3295,81008
,3296,81008
,3297,81008
,3298,81008
,3299,81008
,3300,81008
,3301,81008
,3302,81008
,3303,81008
,3304,81008
,3305,81008
,3306,81008
,3307,81008
,3308,81008
,3309,81008
,3310,81008
,3311,81008
,3312,81008
,3313,81008
,3314,81008
,3315,81008
,3316,81008
,3317,81008
,3318,81008
,3319,81008
,3320,81008
,3321,81008
,3322,81008
,3323,81008
,3324,81008
,3325,81008
,3326,81008
,3327,81008
,3328,81008
,3329,81008
,3330,81008
,3331,81008
,3332,81008
,3333,81008
,3334,81008
,3335,81008
,3336,81008
,3337,81008
,3338,81008
,3339,81008
,3340,81008
,3341,81008
,3342,81008
,3343,81008
,3344,81008
,3345,81008
,3346,81008
,3347,81008
,3348,81008
,3349,81008
,3350,81008
,3351,81008
,3352,81008
,3353,81008
,3354,81008
,3355,81008
,3356,81008
,3357,81008
,3358,81008
,3359,81008
,3360,81008
,3361,81008
,3362,81008
,3363,81008
,3364,81008
,3365,81008
,3366,81008
,3367,81008
,3368,81008
,3369,81008
,3370,81008
,3371,81008
,3372,81008
,3373,81008
,3374,81008
,3375,81008
,3376,81008
,3377,81008
,3378,81008
,3379,81008
,3380,81008
,3381,81008
,3382,81008
,3383,81008
,3384,81008
,3385,81008
,3386,81008
,3387,81008
,3388,81008
,3389,81008
,3390,81008
,3391,81008
,3392,81008
,3393,81008
,3394,81008
,3395,81008
,3396,81008
,3397,81008
,3398,81008
,3399,81008
,3400,81008
,3401,81008
,3402,81008
,3403,81008
,3404,81008
,3405,81008
,3406,81008
,3407,81008
,3408,81008
,3409,81008
,3410,81008
,3411,81008
,3412,81008
,3413,81008
,3414,81008
,3415,81008
,3416,81008
,3417,81008
,3418,81008
,3419,81008
,3420,81008
,3421,81008
,3422,81008
,3423,81008
,3424,81008
,3425,81008
,3426,81008
,3427,81008
,3428,81008
,3429,81008
,3430,81008
,3431,81008
,3432,81008
,3433,81008
,3434,81008
,3435,81008
,3436,81008
,3437,81008
,3438,81008
,3439,81008
,3440,81008
,3441,81008
,3442,81008
,3443,81008
,3444,81008
,3445,81008
,3446,81008
,3447,81008
,3448,81008
,3449,81008
,3450,81008
,3451,81008
,3452,81008
,3453,81008
,3454,81008
,3455,81008
,3456,81008
,3457,81008
,3458,81008
,3459,81008
,3460,81008
,3461,81008
,3462,81008
,3463,81008
,3464,81008
,3465,81008
,3466,81008
,3467,81008
,3468,81008
,3469,81008
,3470,81008
,3471,81008
,3472,81008
,3473,81008
,3474,81008
,3475,81008
,3476,81008
,3477,81008
,3478,81008
,3479,81008
,3480,81008
,3481,81008
,3482,81008
,3483,81008
,3484,81008
,3485,81008
,3486,81008
,3487,81008
,3488,81008
,3489,81008
,3490,81008
,3491,81008
,3492,81008
,3493,81008
,3494,81008
,3495,81008
,3496,81008
,3497,81008
,3498,81008
,3499,81008
,3500,81008
,3501,81008
,3502,81008
,3503,81008
,3504,81008
,3505,81008
,3506,81008
,3507,81008
,3508,81008
,3509,81008
,3510,81008
,3511,81008
,3512,81008
,3513,81008
,3514,81008
,3515,81008
,3516,81008
,3517,81008
,3518,81008
,3519,81008
,3520,81008
,3521,81008
,3522,81008
,3523,81008
,3524,81008
,3525,81008
,3526,81008
,3527,81008
,3528,81008
,3529,81008
,3530,81008
,3531,81008
,3532,81008
,3533,81008
,3534,81008
,3535,81008
,3536,81008
,3537,81008
,3538,81008
,3539,81008
,3540,81008
,3541,81008
,3542,81008
,3543,81008
,3544,81008
,3545,81008
,3546,81008
,3547,81008
,3548,81008
,3549,81008
,3550,81008
,3551,81008
,3552,81008
,3553,81008
,3554,81008
,3555,81008
,3556,81008
,3557,81008
,3558,81008
,3559,81008
,3560,81008
,3561,81008
,3562,81008
,3563,81008
,3564,81008
,3565,81008
,3566,81008
,3567,81008
,3568,81008
,3569,81008
,3570,81008
,3571,81008
,3572,81008
,3573,81008
,3574,81008
,3575,81008
,3576,81008
,3577,81008
,3578,81008
,3579,81008
,3580,81008
,3581,81008
,3582,81008
,3583,81008
,3584,81008
,3585,81008
,3586,81008
,3587,81008
,3588,81008
,3589,81008
,3590,81008
,3591,81008
,3592,81008
,3593,81008
,3594,81008
,3595,81008
,3596,81008
,3597,81008
,3598,81008
,3599,81008
,3600,81008
,3601,81008
,3602,81008
,3603,81008
,3604,81008
,3605,81008
,3606,81008
,3607,81008
,3608,81008
,3609,81008
,3610,81008
,3611,81008
,3612,81008
,3613,81008
,3614,81008
,3615,81008
,3616,81008
,3617,81008
,3618,81008
,3619,81008
,3620,81008
,3621,81008
,3622,81008
,3623,81008
,3624,81008
,3625,81008
,3626,81008
,3627,81008
,3628,81008
,3629,81008
,3630,81008
,3631,81008
,3632,81008
,3633,81008
,3634,81008
,3635,81008
,3636,81008
,3637,81008
,3638,81008
,3639,81008
,3640,81008
,3641,81008
,3642,81008
,3643,81008
,3644,81008
,3645,81008
,3646,81008
,3647,81008
,3648,81008
,3649,81008
,3650,81008
,3651,81008
,3652,81008
,3653,81008
,3654,81008
,3655,81008
,3656,81008
,3657,81008
,3658,81008
,3659,81008
,3660,81008
,3661,81008
,3662,81008
,3663,81008
,3664,81008
,3665,81008
,3666,81008
,3667,81008
,3668,81008
,3669,81008
,3670,81008
,3671,81008
,3672,81008
,3673,81008
,3674,81008
,3675,81008
,3676,81008
,3677,81008
,3678,81008
,3679,81008
,3680,81008
,3681,81008
,3682,81008
,3683,81008
,3684,81008
,3685,81008
,3686,81008
,3687,81008
,3688,81008
,3689,81008
,3690,81008
,3691,81008
,3692,81008
,3693,81008
,3694,81008
,3695,81008
,3696,81008
,3697,81008
,3698,81008
,3699,81008
,3700,81008
,3701,81008
,3702,81008
,3703,81008
,3704,81008
,3705,81008
,3706,81008
,3707,81008
,3708,81008
,3709,81008
,3710,81008
,3711,81008
,3712,81008
,3713,81008
,3714,81008
,3715,81008
,3716,81008
,3717,81008
,3718,81008
,3719,81008
,3720,81008
,3721,81008
,3722,81008
,3723,81008
,3724,81008
,3725,81008
,3726,81008
,3727,81008
,3728,81008
,3729,81008
,3730,81008
,3731,81008
,3732,81008
,3733,81008
,3734,81008
,3735,81008
,3736,81008
,3737,81008
,3738,81008
,3739,81008
,3740,81008
,3741,81008
,3742,81008
,3743,81008
,3744,81008
,3745,81008
,3746,81008
,3747,81008
,3748,81008
,3749,81008
,3750,81008
,3751,81008
,3752,81008
,3753,81008
,3754,81008
,3755,81008
,3756,81008
,3757,81008
,3758,81008
,3759,81008
,3760,81008
,3761,81008
,3762,81008
,3763,81008
,3764,81008
,3765,81008
,3766,81008
,3767,81008
,3768,81008
,3769,81008
,3770,81008
,3771,81008
,3772,81008
,3773,81008
,3774,81008
,3775,81008
,3776,81008
,3777,81008
,3778,81008
,3779,81008
,3780,81008
,3781,81008
,3782,81008
,3783,81008
,3784,81008
,3785,81008
,3786,81008
,3787,81008
,3788,81008
,3789,81008
,3790,81008
,3791,81008
,3792,81008
,3793,81008
,3794,81008
,3795,81008
,3796,81008
,3797,81008
,3798,81008
,3799,81008
,3800,81008
,3801,81008
,3802,81008
,3803,81008
,3804,81008
,3805,81008
,3806,81008
,3807,81008
,3808,81008
,3809,81008
,3810,81008
,3811,81008
,3812,81008
,3813,81008
,3814,81008
,3815,81008
,3816,81008
,3817,81008
,3818,81008
,3819,81008
,3820,81008
,3821,81008
,3822,81008
,3823,81008
,3824,81008
,3825,81008
,3826,81008
,3827,81008
,3828,81008
,3829,81008
,3830,81008
,3831,81008
,3832,81008
,3833,81008
,3834,81008
,3835,81008
,3836,81008
,3837,81008
,3838,81008
,3839,81008
,3840,81008
,3841,81008
,3842,81008
,3843,81008
,3844,81008
,3845,81008
,3846,81008
,3847,81008
,3848,81008
,3849,81008
,3850,81008
,3851,81008
,3852,81008
,3853,81008
,3854,81008
,3855,81008
,3856,81008
,3857,81008
,3858,81008
,3859,81008
,3860,81008
,3861,81008
,3862,81008
,3863,81008
,3864,81008
,3865,81008
,3866,81008
,3867,81008
,3868,81008
,3869,81008
,3870,81008
,3871,81008
,3872,81008
,3873,81008
,3874,81008
,3875,81008
,3876,81008
,3877,81008
,3878,81008
,3879,81008
,3880,81008
,3881,81008
,3882,81008
,3883,81008
,3884,81008
,3885,81008
,3886,81008
,3887,81008
,3888,81008
,3889,81008
,3890,81008
,3891,81008
,3892,81008
,3893,81008
,3894,81008
,3895,81008
,3896,81008
,3897,81008
,3898,81008
,3899,81008
,3900,81008
,3901,81008
,3902,81008
,3903,81008
,3904,81008
,3905,81008
,3906,81008
,3907,81008
,3908,81008
,3909,81008
,3910,81008
,3911,81008
,3912,81008
,3913,81008
,3914,81008
,3915,81008
,3916,81008
,3917,81008
,3918,81008
,3919,81008
,3920,81008
,3921,81008
,3922,81008
,3923,81008
,3924,81008
,3925,81008
,3926,81008
,3927,81008
,3928,81008
,3929,81008
,3930,81008
,3931,81008
,3932,81008
,3933,81008
,3934,81008
,3935,81008
,3936,81008
,3937,81008
,3938,81008
,3939,81008
,3940,81008
,3941,81008
,3942,81008
,3943,81008
,3944,81008
,3945,81008
,3946,81008
,3947,81008
,3948,81008
,3949,81008
,3950,81008
,3951,81008
,3952,81008
,3953,81008
,3954,81008
,3955,81008
,3956,81008
,3957,81008
,3958,81008
,3959,81008
,3960,81008
,3961,81008
,3962,81008
,3963,81008
,3964,81008
,3965,81008
,3966,81008
,3967,81008
,3968,81008
,3969,81008
,3970,81008
,3971,81008
,3972,81008
,3973,81008
,3974,81008
,3975,81008
,3976,81008
,3977,81008
,3978,81008
,3979,81008
,3980,81008
,3981,81008
,3982,81008
,3983,81008
,3984,81008
,3985,81008
,3986,81008
,3987,81008
,3988,81008
,3989,81008
,3990,81008
,3991,81008
,3992,81008
,3993,81008
,3994,81008
,3995,81008
,3996,81008
,3997,81008
,3998,81008
,3999,81008
,4000,81008
,4001,81008
,4002,81008
,4003,81008
,4004,81008
,4005,81008
,4006,81008
,4007,81008
,4008,81008
,4009,81008
,4010,81008
,4011,81008
,4012,81008
,4013,81008
,4014,81008
,4015,81008
,4016,81008
,4017,81008
,4018,81008
,4019,81008
,4020,81008
,4021,81008
,4022,81008
,4023,81008
,4024,81008
,4025,81008
,4026,81008
,4027,81008
,4028,81008
,4029,81008
,4030,81008
,4031,81008
,4032,81008
,4033,81008
,4034,81008
,4035,81008
,4036,81008
,4037,81008
,4038,81008
,4039,81008
,4040,81008
,4041,81008
,4042,81008
,4043,81008
,4044,81008
,4045,81008
,4046,81008
,4047,81008
,4048,81008
,4049,81008
,4050,81008
,4051,81008
,4052,81008
,4053,81008
,4054,81008
,4055,81008
,4056,81008
,4057,81008
,4058,81008
,4059,81008
,4060,81008
,4061,81008
,4062,81008
,4063,81008
,4064,81008
,4065,81008
,4066,81008
,4067,81008
,4068,81008
,4069,81008
,4070,81008
,4071,81008
,4072,81008
,4073,81008
,4074,81008
,4075,81008
,4076,81008
,4077,81008
,4078,81008
,4079,81008
,4080,81008
,4081,81008
,4082,81008
,4083,81008
,4084,81008
,4085,81008
,4086,81008
,4087,81008
,4088,81008
,4089,81008
,4090,81008
,4091,81008
,4092,81008
,4093,81008
,4094,81008
,4095,81008
,4096,81008
,4097,81008
,4098,81008
,4099,81008
,4100,81008
,4101,81008
,4102,81008
,4103,81008
,4104,81008
,4105,81008
,4106,81008
,4107,81008
,4108,81008
,4109,81008
,4110,81008
,4111,81008
,4112,81008
,4113,81008
,4114,81008
,4115,81008
,4116,81008
,4117,81008
,4118,81008
,4119,81008
,4120,81008
,4121,81008
,4122,81008
,4123,81008
,4124,81008
,4125,81008
,4126,81008
,4127,81008
,4128,81008
