Time_Index,None,east_north_central_reference_naturalgas,south_atlantic_reference_naturalgas,east_north_central_reference_uranium,south_atlantic_reference_uranium,middle_atlantic_reference_naturalgas,middle_atlantic_reference_uranium,east_south_central_reference_naturalgas,east_south_central_reference_uranium,east_north_central_reference_coal,south_atlantic_reference_coal,middle_atlantic_reference_coal,east_south_central_reference_coal
26450,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26451,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26452,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26453,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26454,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26455,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26456,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26457,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26458,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26459,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26460,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26461,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26462,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26463,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26464,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26465,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26466,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26467,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26468,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26469,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26470,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26471,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26472,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26473,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26474,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26475,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26476,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26477,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26478,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26479,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26480,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26481,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26482,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26483,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26484,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26485,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26486,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26487,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26488,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26489,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26490,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26491,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26492,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26493,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26494,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26495,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26496,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26497,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26498,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26499,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26500,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26501,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26502,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26503,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26504,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26505,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26506,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26507,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26508,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26509,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26510,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26511,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26512,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26513,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26514,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26515,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26516,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26517,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26518,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26519,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26520,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26521,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26522,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26523,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26524,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26525,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26526,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26527,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26528,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26529,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26530,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26531,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26532,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26533,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26534,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26535,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26536,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26537,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26538,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26539,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26540,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26541,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26542,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26543,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26544,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26545,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26546,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26547,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26548,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26549,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26550,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26551,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26552,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26553,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26554,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26555,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26556,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26557,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26558,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26559,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26560,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26561,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26562,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26563,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26564,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26565,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26566,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26567,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26568,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26569,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26570,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26571,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26572,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26573,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26574,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26575,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26576,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26577,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26578,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26579,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26580,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26581,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26582,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26583,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26584,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26585,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26586,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26587,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26588,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26589,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26590,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26591,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26592,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26593,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26594,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26595,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26596,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26597,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26598,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26599,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26600,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26601,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26602,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26603,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26604,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26605,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26606,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26607,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26608,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26609,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26610,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26611,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26612,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26613,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26614,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26615,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26616,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26617,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26618,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26619,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26620,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26621,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26622,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26623,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26624,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26625,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26626,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26627,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26628,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26629,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26630,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26631,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26632,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26633,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26634,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26635,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26636,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26637,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26638,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26639,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26640,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26641,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26642,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26643,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26644,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26645,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26646,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26647,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26648,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26649,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26650,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26651,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26652,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26653,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26654,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26655,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26656,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26657,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26658,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26659,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26660,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26661,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26662,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26663,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26664,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26665,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26666,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26667,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26668,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26669,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26670,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26671,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26672,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26673,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26674,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26675,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26676,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26677,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26678,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26679,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26680,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26681,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26682,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26683,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26684,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26685,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26686,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26687,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26688,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26689,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26690,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26691,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26692,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26693,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26694,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26695,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26696,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26697,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26698,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26699,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26700,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26701,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26702,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26703,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26704,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26705,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26706,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26707,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26708,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
26709,0,3.48,4.2,0.7,0.7,3.34,0.7,3.69,0.7,1.82,2.42,1.95,1.96
