Voll,Demand_Segment,Segment_Cost_of_Demand_Curtailment_Fraction,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_H2_MW_z1
,,,,,,,1138,14771
,,,,,,,1139,14771
,,,,,,,1140,14771
,,,,,,,1141,14771
,,,,,,,1142,14771
,,,,,,,1143,14771
,,,,,,,1144,14771
,,,,,,,1145,14771
,,,,,,,1146,14771
,,,,,,,1147,14771
,,,,,,,1148,14771
,,,,,,,1149,14771
,,,,,,,1150,14771
,,,,,,,1151,14771
,,,,,,,1152,14771
,,,,,,,1153,14771
,,,,,,,1154,14771
,,,,,,,1155,14771
,,,,,,,1156,14771
,,,,,,,1157,14771
,,,,,,,1158,14771
,,,,,,,1159,14771
,,,,,,,1160,14771
,,,,,,,1161,14771
,,,,,,,1162,14771
,,,,,,,1163,14771
,,,,,,,1164,14771
,,,,,,,1165,14771
,,,,,,,1166,14771
,,,,,,,1167,14771
,,,,,,,1168,14771
,,,,,,,1169,14771
,,,,,,,1170,14771
,,,,,,,1171,14771
,,,,,,,1172,14771
,,,,,,,1173,14771
,,,,,,,1174,14771
,,,,,,,1175,14771
,,,,,,,1176,14771
,,,,,,,1177,14771
,,,,,,,1178,14771
,,,,,,,1179,14771
,,,,,,,1180,14771
,,,,,,,1181,14771
,,,,,,,1182,14771
,,,,,,,1183,14771
,,,,,,,1184,14771
,,,,,,,1185,14771
,,,,,,,1186,14771
,,,,,,,1187,14771
,,,,,,,1188,14771
,,,,,,,1189,14771
,,,,,,,1190,14771
,,,,,,,1191,14771
,,,,,,,1192,14771
,,,,,,,1193,14771
,,,,,,,1194,14771
,,,,,,,1195,14771
,,,,,,,1196,14771
,,,,,,,1197,14771
,,,,,,,1198,14771
,,,,,,,1199,14771
,,,,,,,1200,14771
,,,,,,,1201,14771
,,,,,,,1202,14771
,,,,,,,1203,14771
,,,,,,,1204,14771
,,,,,,,1205,14771
,,,,,,,1206,14771
,,,,,,,1207,14771
,,,,,,,1208,14771
,,,,,,,1209,14771
,,,,,,,1210,14771
,,,,,,,1211,14771
,,,,,,,1212,14771
,,,,,,,1213,14771
,,,,,,,1214,14771
,,,,,,,1215,14771
,,,,,,,1216,14771
,,,,,,,1217,14771
,,,,,,,1218,14771
,,,,,,,1219,14771
,,,,,,,1220,14771
,,,,,,,1221,14771
,,,,,,,1222,14771
,,,,,,,1223,14771
,,,,,,,1224,14771
,,,,,,,1225,14771
,,,,,,,1226,14771
,,,,,,,1227,14771
,,,,,,,1228,14771
,,,,,,,1229,14771
,,,,,,,1230,14771
,,,,,,,1231,14771
,,,,,,,1232,14771
,,,,,,,1233,14771
,,,,,,,1234,14771
,,,,,,,1235,14771
,,,,,,,1236,14771
,,,,,,,1237,14771
,,,,,,,1238,14771
,,,,,,,1239,14771
,,,,,,,1240,14771
,,,,,,,1241,14771
,,,,,,,1242,14771
,,,,,,,1243,14771
,,,,,,,1244,14771
,,,,,,,1245,14771
,,,,,,,1246,14771
,,,,,,,1247,14771
,,,,,,,1248,14771
,,,,,,,1249,14771
,,,,,,,1250,14771
,,,,,,,1251,14771
,,,,,,,1252,14771
,,,,,,,1253,14771
,,,,,,,1254,14771
,,,,,,,1255,14771
,,,,,,,1256,14771
,,,,,,,1257,14771
,,,,,,,1258,14771
,,,,,,,1259,14771
,,,,,,,1260,14771
,,,,,,,1261,14771
,,,,,,,1262,14771
,,,,,,,1263,14771
,,,,,,,1264,14771
,,,,,,,1265,14771
,,,,,,,1266,14771
,,,,,,,1267,14771
,,,,,,,1268,14771
,,,,,,,1269,14771
,,,,,,,1270,14771
,,,,,,,1271,14771
,,,,,,,1272,14771
,,,,,,,1273,14771
,,,,,,,1274,14771
,,,,,,,1275,14771
,,,,,,,1276,14771
,,,,,,,1277,14771
,,,,,,,1278,14771
,,,,,,,1279,14771
,,,,,,,1280,14771
,,,,,,,1281,14771
,,,,,,,1282,14771
,,,,,,,1283,14771
,,,,,,,1284,14771
,,,,,,,1285,14771
,,,,,,,1286,14771
,,,,,,,1287,14771
,,,,,,,1288,14771
,,,,,,,1289,14771
,,,,,,,1290,14771
,,,,,,,1291,14771
,,,,,,,1292,14771
,,,,,,,1293,14771
,,,,,,,1294,14771
,,,,,,,1295,14771
,,,,,,,1296,14771
,,,,,,,1297,14771
,,,,,,,1298,14771
,,,,,,,1299,14771
,,,,,,,1300,14771
,,,,,,,1301,14771
,,,,,,,1302,14771
,,,,,,,1303,14771
,,,,,,,1304,14771
,,,,,,,1305,14771
,,,,,,,1306,14771
,,,,,,,1307,14771
,,,,,,,1308,14771
,,,,,,,1309,14771
,,,,,,,1310,14771
,,,,,,,1311,14771
,,,,,,,1312,14771
,,,,,,,1313,14771
,,,,,,,1314,14771
,,,,,,,1315,14771
,,,,,,,1316,14771
,,,,,,,1317,14771
,,,,,,,1318,14771
,,,,,,,1319,14771
,,,,,,,1320,14771
,,,,,,,1321,14771
,,,,,,,1322,14771
,,,,,,,1323,14771
,,,,,,,1324,14771
,,,,,,,1325,14771
,,,,,,,1326,14771
,,,,,,,1327,14771
,,,,,,,1328,14771
,,,,,,,1329,14771
,,,,,,,1330,14771
,,,,,,,1331,14771
,,,,,,,1332,14771
,,,,,,,1333,14771
,,,,,,,1334,14771
,,,,,,,1335,14771
,,,,,,,1336,14771
,,,,,,,1337,14771
,,,,,,,1338,14771
,,,,,,,1339,14771
,,,,,,,1340,14771
,,,,,,,1341,14771
,,,,,,,1342,14771
,,,,,,,1343,14771
,,,,,,,1344,14771
,,,,,,,1345,14771
,,,,,,,1346,14771
,,,,,,,1347,14771
,,,,,,,1348,14771
,,,,,,,1349,14771
,,,,,,,1350,14771
,,,,,,,1351,14771
,,,,,,,1352,14771
,,,,,,,1353,14771
,,,,,,,1354,14771
,,,,,,,1355,14771
,,,,,,,1356,14771
,,,,,,,1357,14771
,,,,,,,1358,14771
,,,,,,,1359,14771
,,,,,,,1360,14771
,,,,,,,1361,14771
,,,,,,,1362,14771
,,,,,,,1363,14771
,,,,,,,1364,14771
,,,,,,,1365,14771
,,,,,,,1366,14771
,,,,,,,1367,14771
,,,,,,,1368,14771
,,,,,,,1369,14771
,,,,,,,1370,14771
,,,,,,,1371,14771
,,,,,,,1372,14771
,,,,,,,1373,14771
,,,,,,,1374,14771
,,,,,,,1375,14771
,,,,,,,1376,14771
,,,,,,,1377,14771
,,,,,,,1378,14771
,,,,,,,1379,14771
,,,,,,,1380,14771
,,,,,,,1381,14771
,,,,,,,1382,14771
,,,,,,,1383,14771
,,,,,,,1384,14771
,,,,,,,1385,14771
,,,,,,,1386,14771
,,,,,,,1387,14771
,,,,,,,1388,14771
,,,,,,,1389,14771
,,,,,,,1390,14771
,,,,,,,1391,14771
,,,,,,,1392,14771
,,,,,,,1393,14771
,,,,,,,1394,14771
,,,,,,,1395,14771
,,,,,,,1396,14771
,,,,,,,1397,14771
,,,,,,,1398,14771
,,,,,,,1399,14771
,,,,,,,1400,14771
,,,,,,,1401,14771
,,,,,,,1402,14771
,,,,,,,1403,14771
,,,,,,,1404,14771
,,,,,,,1405,14771
,,,,,,,1406,14771
,,,,,,,1407,14771
,,,,,,,1408,14771
,,,,,,,1409,14771
,,,,,,,1410,14771
,,,,,,,1411,14771
,,,,,,,1412,14771
,,,,,,,1413,14771
,,,,,,,1414,14771
,,,,,,,1415,14771
,,,,,,,1416,14771
,,,,,,,1417,14771
,,,,,,,1418,14771
,,,,,,,1419,14771
,,,,,,,1420,14771
,,,,,,,1421,14771
,,,,,,,1422,14771
,,,,,,,1423,14771
,,,,,,,1424,14771
,,,,,,,1425,14771
,,,,,,,1426,14771
,,,,,,,1427,14771
,,,,,,,1428,14771
,,,,,,,1429,14771
,,,,,,,1430,14771
,,,,,,,1431,14771
,,,,,,,1432,14771
,,,,,,,1433,14771
,,,,,,,1434,14771
,,,,,,,1435,14771
,,,,,,,1436,14771
,,,,,,,1437,14771
,,,,,,,1438,14771
,,,,,,,1439,14771
,,,,,,,1440,14771
,,,,,,,1441,14771
,,,,,,,1442,14771
,,,,,,,1443,14771
,,,,,,,1444,14771
,,,,,,,1445,14771
,,,,,,,1446,14771
,,,,,,,1447,14771
,,,,,,,1448,14771
,,,,,,,1449,14771
,,,,,,,1450,14771
,,,,,,,1451,14771
,,,,,,,1452,14771
,,,,,,,1453,14771
,,,,,,,1454,14771
,,,,,,,1455,14771
,,,,,,,1456,14771
,,,,,,,1457,14771
,,,,,,,1458,14771
,,,,,,,1459,14771
,,,,,,,1460,14771
,,,,,,,1461,14771
,,,,,,,1462,14771
,,,,,,,1463,14771
,,,,,,,1464,14771
,,,,,,,1465,14771
,,,,,,,1466,14771
,,,,,,,1467,14771
,,,,,,,1468,14771
,,,,,,,1469,14771
,,,,,,,1470,14771
,,,,,,,1471,14771
,,,,,,,1472,14771
,,,,,,,1473,14771
,,,,,,,1474,14771
,,,,,,,1475,14771
,,,,,,,1476,14771
,,,,,,,1477,14771
,,,,,,,1478,14771
,,,,,,,1479,14771
,,,,,,,1480,14771
,,,,,,,1481,14771
,,,,,,,1482,14771
,,,,,,,1483,14771
,,,,,,,1484,14771
,,,,,,,1485,14771
,,,,,,,1486,14771
,,,,,,,1487,14771
,,,,,,,1488,14771
,,,,,,,1489,14771
,,,,,,,1490,14771
,,,,,,,1491,14771
,,,,,,,1492,14771
,,,,,,,1493,14771
,,,,,,,1494,14771
,,,,,,,1495,14771
,,,,,,,1496,14771
,,,,,,,1497,14771
,,,,,,,1498,14771
,,,,,,,1499,14771
,,,,,,,1500,14771
,,,,,,,1501,14771
,,,,,,,1502,14771
,,,,,,,1503,14771
,,,,,,,1504,14771
,,,,,,,1505,14771
,,,,,,,1506,14771
,,,,,,,1507,14771
,,,,,,,1508,14771
,,,,,,,1509,14771
,,,,,,,1510,14771
,,,,,,,1511,14771
,,,,,,,1512,14771
,,,,,,,1513,14771
,,,,,,,1514,14771
,,,,,,,1515,14771
,,,,,,,1516,14771
,,,,,,,1517,14771
,,,,,,,1518,14771
,,,,,,,1519,14771
,,,,,,,1520,14771
,,,,,,,1521,14771
,,,,,,,1522,14771
,,,,,,,1523,14771
,,,,,,,1524,14771
,,,,,,,1525,14771
,,,,,,,1526,14771
,,,,,,,1527,14771
,,,,,,,1528,14771
,,,,,,,1529,14771
,,,,,,,1530,14771
,,,,,,,1531,14771
,,,,,,,1532,14771
,,,,,,,1533,14771
,,,,,,,1534,14771
,,,,,,,1535,14771
,,,,,,,1536,14771
,,,,,,,1537,14771
,,,,,,,1538,14771
,,,,,,,1539,14771
,,,,,,,1540,14771
,,,,,,,1541,14771
,,,,,,,1542,14771
,,,,,,,1543,14771
,,,,,,,1544,14771
,,,,,,,1545,14771
,,,,,,,1546,14771
,,,,,,,1547,14771
,,,,,,,1548,14771
,,,,,,,1549,14771
,,,,,,,1550,14771
,,,,,,,1551,14771
,,,,,,,1552,14771
,,,,,,,1553,14771
,,,,,,,1554,14771
,,,,,,,1555,14771
,,,,,,,1556,14771
,,,,,,,1557,14771
,,,,,,,1558,14771
,,,,,,,1559,14771
,,,,,,,1560,14771
,,,,,,,1561,14771
,,,,,,,1562,14771
,,,,,,,1563,14771
,,,,,,,1564,14771
,,,,,,,1565,14771
,,,,,,,1566,14771
,,,,,,,1567,14771
,,,,,,,1568,14771
,,,,,,,1569,14771
,,,,,,,1570,14771
,,,,,,,1571,14771
,,,,,,,1572,14771
,,,,,,,1573,14771
,,,,,,,1574,14771
,,,,,,,1575,14771
,,,,,,,1576,14771
,,,,,,,1577,14771
,,,,,,,1578,14771
,,,,,,,1579,14771
,,,,,,,1580,14771
,,,,,,,1581,14771
,,,,,,,1582,14771
,,,,,,,1583,14771
,,,,,,,1584,14771
,,,,,,,1585,14771
,,,,,,,1586,14771
,,,,,,,1587,14771
,,,,,,,1588,14771
,,,,,,,1589,14771
,,,,,,,1590,14771
,,,,,,,1591,14771
,,,,,,,1592,14771
,,,,,,,1593,14771
,,,,,,,1594,14771
,,,,,,,1595,14771
,,,,,,,1596,14771
,,,,,,,1597,14771
,,,,,,,1598,14771
,,,,,,,1599,14771
,,,,,,,1600,14771
,,,,,,,1601,14771
,,,,,,,1602,14771
,,,,,,,1603,14771
,,,,,,,1604,14771
,,,,,,,1605,14771
,,,,,,,1606,14771
,,,,,,,1607,14771
,,,,,,,1608,14771
,,,,,,,1609,14771
,,,,,,,1610,14771
,,,,,,,1611,14771
,,,,,,,1612,14771
,,,,,,,1613,14771
,,,,,,,1614,14771
,,,,,,,1615,14771
,,,,,,,1616,14771
,,,,,,,1617,14771
,,,,,,,1618,14771
,,,,,,,1619,14771
,,,,,,,1620,14771
,,,,,,,1621,14771
,,,,,,,1622,14771
,,,,,,,1623,14771
,,,,,,,1624,14771
,,,,,,,1625,14771
,,,,,,,1626,14771
,,,,,,,1627,14771
,,,,,,,1628,14771
,,,,,,,1629,14771
,,,,,,,1630,14771
,,,,,,,1631,14771
,,,,,,,1632,14771
,,,,,,,1633,14771
,,,,,,,1634,14771
,,,,,,,1635,14771
,,,,,,,1636,14771
,,,,,,,1637,14771
,,,,,,,1638,14771
,,,,,,,1639,14771
,,,,,,,1640,14771
,,,,,,,1641,14771
,,,,,,,1642,14771
,,,,,,,1643,14771
,,,,,,,1644,14771
,,,,,,,1645,14771
,,,,,,,1646,14771
,,,,,,,1647,14771
,,,,,,,1648,14771
,,,,,,,1649,14771
,,,,,,,1650,14771
,,,,,,,1651,14771
,,,,,,,1652,14771
,,,,,,,1653,14771
,,,,,,,1654,14771
,,,,,,,1655,14771
,,,,,,,1656,14771
,,,,,,,1657,14771
,,,,,,,1658,14771
,,,,,,,1659,14771
,,,,,,,1660,14771
,,,,,,,1661,14771
,,,,,,,1662,14771
,,,,,,,1663,14771
,,,,,,,1664,14771
,,,,,,,1665,14771
,,,,,,,1666,14771
,,,,,,,1667,14771
,,,,,,,1668,14771
,,,,,,,1669,14771
,,,,,,,1670,14771
,,,,,,,1671,14771
,,,,,,,1672,14771
,,,,,,,1673,14771
,,,,,,,1674,14771
,,,,,,,1675,14771
,,,,,,,1676,14771
,,,,,,,1677,14771
,,,,,,,1678,14771
,,,,,,,1679,14771
,,,,,,,1680,14771
,,,,,,,1681,14771
,,,,,,,1682,14771
,,,,,,,1683,14771
,,,,,,,1684,14771
,,,,,,,1685,14771
,,,,,,,1686,14771
,,,,,,,1687,14771
,,,,,,,1688,14771
,,,,,,,1689,14771
,,,,,,,1690,14771
,,,,,,,1691,14771
,,,,,,,1692,14771
,,,,,,,1693,14771
,,,,,,,1694,14771
,,,,,,,1695,14771
,,,,,,,1696,14771
,,,,,,,1697,14771
,,,,,,,1698,14771
,,,,,,,1699,14771
,,,,,,,1700,14771
,,,,,,,1701,14771
,,,,,,,1702,14771
,,,,,,,1703,14771
,,,,,,,1704,14771
,,,,,,,1705,14771
,,,,,,,1706,14771
,,,,,,,1707,14771
,,,,,,,1708,14771
,,,,,,,1709,14771
,,,,,,,1710,14771
,,,,,,,1711,14771
,,,,,,,1712,14771
,,,,,,,1713,14771
,,,,,,,1714,14771
,,,,,,,1715,14771
,,,,,,,1716,14771
,,,,,,,1717,14771
,,,,,,,1718,14771
,,,,,,,1719,14771
,,,,,,,1720,14771
,,,,,,,1721,14771
,,,,,,,1722,14771
,,,,,,,1723,14771
,,,,,,,1724,14771
,,,,,,,1725,14771
,,,,,,,1726,14771
,,,,,,,1727,14771
,,,,,,,1728,14771
,,,,,,,1729,14771
,,,,,,,1730,14771
,,,,,,,1731,14771
,,,,,,,1732,14771
,,,,,,,1733,14771
,,,,,,,1734,14771
,,,,,,,1735,14771
,,,,,,,1736,14771
,,,,,,,1737,14771
,,,,,,,1738,14771
,,,,,,,1739,14771
,,,,,,,1740,14771
,,,,,,,1741,14771
,,,,,,,1742,14771
,,,,,,,1743,14771
,,,,,,,1744,14771
,,,,,,,1745,14771
,,,,,,,1746,14771
,,,,,,,1747,14771
,,,,,,,1748,14771
,,,,,,,1749,14771
,,,,,,,1750,14771
,,,,,,,1751,14771
,,,,,,,1752,14771
,,,,,,,1753,14771
,,,,,,,1754,14771
,,,,,,,1755,14771
,,,,,,,1756,14771
,,,,,,,1757,14771
,,,,,,,1758,14771
,,,,,,,1759,14771
,,,,,,,1760,14771
,,,,,,,1761,14771
,,,,,,,1762,14771
,,,,,,,1763,14771
,,,,,,,1764,14771
,,,,,,,1765,14771
,,,,,,,1766,14771
,,,,,,,1767,14771
,,,,,,,1768,14771
,,,,,,,1769,14771
,,,,,,,1770,14771
,,,,,,,1771,14771
,,,,,,,1772,14771
,,,,,,,1773,14771
,,,,,,,1774,14771
,,,,,,,1775,14771
,,,,,,,1776,14771
,,,,,,,1777,14771
,,,,,,,1778,14771
,,,,,,,1779,14771
,,,,,,,1780,14771
,,,,,,,1781,14771
,,,,,,,1782,14771
,,,,,,,1783,14771
,,,,,,,1784,14771
,,,,,,,1785,14771
,,,,,,,1786,14771
,,,,,,,1787,14771
,,,,,,,1788,14771
,,,,,,,1789,14771
,,,,,,,1790,14771
,,,,,,,1791,14771
,,,,,,,1792,14771
,,,,,,,1793,14771
,,,,,,,1794,14771
,,,,,,,1795,14771
,,,,,,,1796,14771
,,,,,,,1797,14771
,,,,,,,1798,14771
,,,,,,,1799,14771
,,,,,,,1800,14771
,,,,,,,1801,14771
,,,,,,,1802,14771
,,,,,,,1803,14771
,,,,,,,1804,14771
,,,,,,,1805,14771
,,,,,,,1806,14771
,,,,,,,1807,14771
,,,,,,,1808,14771
,,,,,,,1809,14771
,,,,,,,1810,14771
,,,,,,,1811,14771
,,,,,,,1812,14771
,,,,,,,1813,14771
,,,,,,,1814,14771
,,,,,,,1815,14771
,,,,,,,1816,14771
,,,,,,,1817,14771
,,,,,,,1818,14771
,,,,,,,1819,14771
,,,,,,,1820,14771
,,,,,,,1821,14771
,,,,,,,1822,14771
,,,,,,,1823,14771
,,,,,,,1824,14771
,,,,,,,1825,14771
,,,,,,,1826,14771
,,,,,,,1827,14771
,,,,,,,1828,14771
,,,,,,,1829,14771
,,,,,,,1830,14771
,,,,,,,1831,14771
,,,,,,,1832,14771
,,,,,,,1833,14771
,,,,,,,1834,14771
,,,,,,,1835,14771
,,,,,,,1836,14771
,,,,,,,1837,14771
,,,,,,,1838,14771
,,,,,,,1839,14771
,,,,,,,1840,14771
,,,,,,,1841,14771
,,,,,,,1842,14771
,,,,,,,1843,14771
,,,,,,,1844,14771
,,,,,,,1845,14771
,,,,,,,1846,14771
,,,,,,,1847,14771
,,,,,,,1848,14771
,,,,,,,1849,14771
,,,,,,,1850,14771
,,,,,,,1851,14771
,,,,,,,1852,14771
,,,,,,,1853,14771
,,,,,,,1854,14771
,,,,,,,1855,14771
,,,,,,,1856,14771
,,,,,,,1857,14771
,,,,,,,1858,14771
,,,,,,,1859,14771
,,,,,,,1860,14771
,,,,,,,1861,14771
,,,,,,,1862,14771
,,,,,,,1863,14771
,,,,,,,1864,14771
,,,,,,,1865,14771
,,,,,,,1866,14771
,,,,,,,1867,14771
,,,,,,,1868,14771
,,,,,,,1869,14771
,,,,,,,1870,14771
,,,,,,,1871,14771
,,,,,,,1872,14771
,,,,,,,1873,14771
,,,,,,,1874,14771
,,,,,,,1875,14771
,,,,,,,1876,14771
,,,,,,,1877,14771
,,,,,,,1878,14771
,,,,,,,1879,14771
,,,,,,,1880,14771
,,,,,,,1881,14771
,,,,,,,1882,14771
,,,,,,,1883,14771
,,,,,,,1884,14771
,,,,,,,1885,14771
,,,,,,,1886,14771
,,,,,,,1887,14771
,,,,,,,1888,14771
,,,,,,,1889,14771
,,,,,,,1890,14771
,,,,,,,1891,14771
,,,,,,,1892,14771
,,,,,,,1893,14771
,,,,,,,1894,14771
,,,,,,,1895,14771
,,,,,,,1896,14771
,,,,,,,1897,14771
,,,,,,,1898,14771
,,,,,,,1899,14771
,,,,,,,1900,14771
,,,,,,,1901,14771
,,,,,,,1902,14771
,,,,,,,1903,14771
,,,,,,,1904,14771
,,,,,,,1905,14771
,,,,,,,1906,14771
,,,,,,,1907,14771
,,,,,,,1908,14771
,,,,,,,1909,14771
,,,,,,,1910,14771
,,,,,,,1911,14771
,,,,,,,1912,14771
,,,,,,,1913,14771
,,,,,,,1914,14771
,,,,,,,1915,14771
,,,,,,,1916,14771
,,,,,,,1917,14771
,,,,,,,1918,14771
,,,,,,,1919,14771
,,,,,,,1920,14771
,,,,,,,1921,14771
,,,,,,,1922,14771
,,,,,,,1923,14771
,,,,,,,1924,14771
,,,,,,,1925,14771
,,,,,,,1926,14771
,,,,,,,1927,14771
,,,,,,,1928,14771
,,,,,,,1929,14771
,,,,,,,1930,14771
,,,,,,,1931,14771
,,,,,,,1932,14771
,,,,,,,1933,14771
,,,,,,,1934,14771
,,,,,,,1935,14771
,,,,,,,1936,14771
,,,,,,,1937,14771
,,,,,,,1938,14771
,,,,,,,1939,14771
,,,,,,,1940,14771
,,,,,,,1941,14771
,,,,,,,1942,14771
,,,,,,,1943,14771
,,,,,,,1944,14771
,,,,,,,1945,14771
,,,,,,,1946,14771
,,,,,,,1947,14771
,,,,,,,1948,14771
,,,,,,,1949,14771
,,,,,,,1950,14771
,,,,,,,1951,14771
,,,,,,,1952,14771
,,,,,,,1953,14771
,,,,,,,1954,14771
,,,,,,,1955,14771
,,,,,,,1956,14771
,,,,,,,1957,14771
,,,,,,,1958,14771
,,,,,,,1959,14771
,,,,,,,1960,14771
,,,,,,,1961,14771
,,,,,,,1962,14771
,,,,,,,1963,14771
,,,,,,,1964,14771
,,,,,,,1965,14771
,,,,,,,1966,14771
,,,,,,,1967,14771
,,,,,,,1968,14771
,,,,,,,1969,14771
,,,,,,,1970,14771
,,,,,,,1971,14771
,,,,,,,1972,14771
,,,,,,,1973,14771
,,,,,,,1974,14771
,,,,,,,1975,14771
,,,,,,,1976,14771
,,,,,,,1977,14771
,,,,,,,1978,14771
,,,,,,,1979,14771
,,,,,,,1980,14771
,,,,,,,1981,14771
,,,,,,,1982,14771
,,,,,,,1983,14771
,,,,,,,1984,14771
,,,,,,,1985,14771
,,,,,,,1986,14771
,,,,,,,1987,14771
,,,,,,,1988,14771
,,,,,,,1989,14771
,,,,,,,1990,14771
,,,,,,,1991,14771
,,,,,,,1992,14771
,,,,,,,1993,14771
,,,,,,,1994,14771
,,,,,,,1995,14771
,,,,,,,1996,14771
,,,,,,,1997,14771
,,,,,,,1998,14771
,,,,,,,1999,14771
,,,,,,,2000,14771
,,,,,,,2001,14771
,,,,,,,2002,14771
,,,,,,,2003,14771
,,,,,,,2004,14771
,,,,,,,2005,14771
,,,,,,,2006,14771
,,,,,,,2007,14771
,,,,,,,2008,14771
,,,,,,,2009,14771
,,,,,,,2010,14771
,,,,,,,2011,14771
,,,,,,,2012,14771
,,,,,,,2013,14771
,,,,,,,2014,14771
,,,,,,,2015,14771
,,,,,,,2016,14771
,,,,,,,2017,14771
,,,,,,,2018,14771
,,,,,,,2019,14771
,,,,,,,2020,14771
,,,,,,,2021,14771
,,,,,,,2022,14771
,,,,,,,2023,14771
,,,,,,,2024,14771
,,,,,,,2025,14771
,,,,,,,2026,14771
,,,,,,,2027,14771
,,,,,,,2028,14771
,,,,,,,2029,14771
,,,,,,,2030,14771
,,,,,,,2031,14771
,,,,,,,2032,14771
,,,,,,,2033,14771
,,,,,,,2034,14771
,,,,,,,2035,14771
,,,,,,,2036,14771
,,,,,,,2037,14771
,,,,,,,2038,14771
,,,,,,,2039,14771
,,,,,,,2040,14771
,,,,,,,2041,14771
,,,,,,,2042,14771
,,,,,,,2043,14771
,,,,,,,2044,14771
,,,,,,,2045,14771
,,,,,,,2046,14771
,,,,,,,2047,14771
,,,,,,,2048,14771
,,,,,,,2049,14771
,,,,,,,2050,14771
,,,,,,,2051,14771
,,,,,,,2052,14771
,,,,,,,2053,14771
,,,,,,,2054,14771
,,,,,,,2055,14771
,,,,,,,2056,14771
,,,,,,,2057,14771
,,,,,,,2058,14771
,,,,,,,2059,14771
,,,,,,,2060,14771
,,,,,,,2061,14771
,,,,,,,2062,14771
,,,,,,,2063,14771
,,,,,,,2064,14771
,,,,,,,2065,14771
,,,,,,,2066,14771
,,,,,,,2067,14771
,,,,,,,2068,14771
,,,,,,,2069,14771
,,,,,,,2070,14771
,,,,,,,2071,14771
,,,,,,,2072,14771
,,,,,,,2073,14771
,,,,,,,2074,14771
,,,,,,,2075,14771
,,,,,,,2076,14771
,,,,,,,2077,14771
,,,,,,,2078,14771
,,,,,,,2079,14771
,,,,,,,2080,14771
,,,,,,,2081,14771
,,,,,,,2082,14771
,,,,,,,2083,14771
,,,,,,,2084,14771
,,,,,,,2085,14771
,,,,,,,2086,14771
,,,,,,,2087,14771
,,,,,,,2088,14771
,,,,,,,2089,14771
,,,,,,,2090,14771
,,,,,,,2091,14771
,,,,,,,2092,14771
,,,,,,,2093,14771
,,,,,,,2094,14771
,,,,,,,2095,14771
,,,,,,,2096,14771
,,,,,,,2097,14771
,,,,,,,2098,14771
,,,,,,,2099,14771
,,,,,,,2100,14771
,,,,,,,2101,14771
,,,,,,,2102,14771
,,,,,,,2103,14771
,,,,,,,2104,14771
,,,,,,,2105,14771
,,,,,,,2106,14771
,,,,,,,2107,14771
,,,,,,,2108,14771
,,,,,,,2109,14771
,,,,,,,2110,14771
,,,,,,,2111,14771
,,,,,,,2112,14771
,,,,,,,2113,14771
,,,,,,,2114,14771
,,,,,,,2115,14771
,,,,,,,2116,14771
,,,,,,,2117,14771
,,,,,,,2118,14771
,,,,,,,2119,14771
,,,,,,,2120,14771
,,,,,,,2121,14771
,,,,,,,2122,14771
,,,,,,,2123,14771
,,,,,,,2124,14771
,,,,,,,2125,14771
,,,,,,,2126,14771
,,,,,,,2127,14771
,,,,,,,2128,14771
,,,,,,,2129,14771
,,,,,,,2130,14771
,,,,,,,2131,14771
,,,,,,,2132,14771
,,,,,,,2133,14771
,,,,,,,2134,14771
,,,,,,,2135,14771
,,,,,,,2136,14771
,,,,,,,2137,14771
,,,,,,,2138,14771
,,,,,,,2139,14771
,,,,,,,2140,14771
,,,,,,,2141,14771
,,,,,,,2142,14771
,,,,,,,2143,14771
,,,,,,,2144,14771
,,,,,,,2145,14771
,,,,,,,2146,14771
,,,,,,,2147,14771
,,,,,,,2148,14771
,,,,,,,2149,14771
,,,,,,,2150,14771
,,,,,,,2151,14771
,,,,,,,2152,14771
,,,,,,,2153,14771
,,,,,,,2154,14771
,,,,,,,2155,14771
,,,,,,,2156,14771
,,,,,,,2157,14771
,,,,,,,2158,14771
,,,,,,,2159,14771
,,,,,,,2160,14771
,,,,,,,2161,14771
,,,,,,,2162,14771
,,,,,,,2163,14771
,,,,,,,2164,14771
,,,,,,,2165,14771
,,,,,,,2166,14771
,,,,,,,2167,14771
,,,,,,,2168,14771
,,,,,,,2169,14771
,,,,,,,2170,14771
,,,,,,,2171,14771
,,,,,,,2172,14771
,,,,,,,2173,14771
,,,,,,,2174,14771
,,,,,,,2175,14771
,,,,,,,2176,14771
,,,,,,,2177,14771
,,,,,,,2178,14771
,,,,,,,2179,14771
,,,,,,,2180,14771
,,,,,,,2181,14771
,,,,,,,2182,14771
,,,,,,,2183,14771
,,,,,,,2184,14771
,,,,,,,2185,14771
,,,,,,,2186,14771
,,,,,,,2187,14771
,,,,,,,2188,14771
,,,,,,,2189,14771
,,,,,,,2190,14771
,,,,,,,2191,14771
,,,,,,,2192,14771
,,,,,,,2193,14771
,,,,,,,2194,14771
,,,,,,,2195,14771
,,,,,,,2196,14771
,,,,,,,2197,14771
,,,,,,,2198,14771
,,,,,,,2199,14771
,,,,,,,2200,14771
,,,,,,,2201,14771
,,,,,,,2202,14771
,,,,,,,2203,14771
,,,,,,,2204,14771
,,,,,,,2205,14771
,,,,,,,2206,14771
