Conventional_ethanol_co2_per_mmbtu,Conventional_ethanol_price_per_mmbtu,Bio_ethanol_co2_per_mmbtu,Time_Index,Load_mmbtu_z1,Load_mmbtu_z2,Load_mmbtu_z3
,,,4257,1569.36,881.63,315.01
,,,4258,1569.36,881.63,315.01
,,,4259,1569.36,881.63,315.01
,,,4260,1569.36,881.63,315.01
,,,4261,1569.36,881.63,315.01
,,,4262,1569.36,881.63,315.01
,,,4263,1569.36,881.63,315.01
,,,4264,1569.36,881.63,315.01
,,,4265,1569.36,881.63,315.01
,,,4266,1569.36,881.63,315.01
,,,4267,1569.36,881.63,315.01
,,,4268,1569.36,881.63,315.01
,,,4269,1569.36,881.63,315.01
,,,4270,1569.36,881.63,315.01
,,,4271,1569.36,881.63,315.01
,,,4272,1569.36,881.63,315.01
,,,4273,1569.36,881.63,315.01
,,,4274,1569.36,881.63,315.01
,,,4275,1569.36,881.63,315.01
,,,4276,1569.36,881.63,315.01
,,,4277,1569.36,881.63,315.01
,,,4278,1569.36,881.63,315.01
,,,4279,1569.36,881.63,315.01
,,,4280,1569.36,881.63,315.01
,,,4281,1569.36,881.63,315.01
,,,4282,1569.36,881.63,315.01
,,,4283,1569.36,881.63,315.01
,,,4284,1569.36,881.63,315.01
,,,4285,1569.36,881.63,315.01
,,,4286,1569.36,881.63,315.01
,,,4287,1569.36,881.63,315.01
,,,4288,1569.36,881.63,315.01
,,,4289,1569.36,881.63,315.01
,,,4290,1569.36,881.63,315.01
,,,4291,1569.36,881.63,315.01
,,,4292,1569.36,881.63,315.01
,,,4293,1569.36,881.63,315.01
,,,4294,1569.36,881.63,315.01
,,,4295,1569.36,881.63,315.01
,,,4296,1569.36,881.63,315.01
,,,4297,1569.36,881.63,315.01
,,,4298,1569.36,881.63,315.01
,,,4299,1569.36,881.63,315.01
,,,4300,1569.36,881.63,315.01
,,,4301,1569.36,881.63,315.01
,,,4302,1569.36,881.63,315.01
,,,4303,1569.36,881.63,315.01
,,,4304,1569.36,881.63,315.01
,,,4305,1569.36,881.63,315.01
,,,4306,1569.36,881.63,315.01
,,,4307,1569.36,881.63,315.01
,,,4308,1569.36,881.63,315.01
,,,4309,1569.36,881.63,315.01
,,,4310,1569.36,881.63,315.01
,,,4311,1569.36,881.63,315.01
,,,4312,1569.36,881.63,315.01
,,,4313,1569.36,881.63,315.01
,,,4314,1569.36,881.63,315.01
,,,4315,1569.36,881.63,315.01
,,,4316,1569.36,881.63,315.01
,,,4317,1569.36,881.63,315.01
,,,4318,1569.36,881.63,315.01
,,,4319,1569.36,881.63,315.01
,,,4320,1569.36,881.63,315.01
,,,4321,1569.36,881.63,315.01
,,,4322,1569.36,881.63,315.01
,,,4323,1569.36,881.63,315.01
,,,4324,1569.36,881.63,315.01
,,,4325,1569.36,881.63,315.01
,,,4326,1569.36,881.63,315.01
,,,4327,1569.36,881.63,315.01
,,,4328,1569.36,881.63,315.01
,,,4329,1569.36,881.63,315.01
,,,4330,1569.36,881.63,315.01
,,,4331,1569.36,881.63,315.01
,,,4332,1569.36,881.63,315.01
,,,4333,1569.36,881.63,315.01
,,,4334,1569.36,881.63,315.01
,,,4335,1569.36,881.63,315.01
,,,4336,1569.36,881.63,315.01
,,,4337,1569.36,881.63,315.01
,,,4338,1569.36,881.63,315.01
,,,4339,1569.36,881.63,315.01
,,,4340,1569.36,881.63,315.01
,,,4341,1569.36,881.63,315.01
,,,4342,1569.36,881.63,315.01
,,,4343,1569.36,881.63,315.01
,,,4344,1569.36,881.63,315.01
,,,4345,1569.36,881.63,315.01
,,,4346,1569.36,881.63,315.01
,,,4347,1569.36,881.63,315.01
,,,4348,1569.36,881.63,315.01
,,,4349,1569.36,881.63,315.01
,,,4350,1569.36,881.63,315.01
,,,4351,1569.36,881.63,315.01
,,,4352,1569.36,881.63,315.01
,,,4353,1569.36,881.63,315.01
,,,4354,1569.36,881.63,315.01
,,,4355,1569.36,881.63,315.01
,,,4356,1569.36,881.63,315.01
,,,4357,1569.36,881.63,315.01
,,,4358,1569.36,881.63,315.01
,,,4359,1569.36,881.63,315.01
,,,4360,1569.36,881.63,315.01
,,,4361,1569.36,881.63,315.01
,,,4362,1569.36,881.63,315.01
,,,4363,1569.36,881.63,315.01
,,,4364,1569.36,881.63,315.01
,,,4365,1569.36,881.63,315.01
,,,4366,1569.36,881.63,315.01
,,,4367,1569.36,881.63,315.01
,,,4368,1569.36,881.63,315.01
,,,4369,1569.36,881.63,315.01
,,,4370,1569.36,881.63,315.01
,,,4371,1569.36,881.63,315.01
,,,4372,1569.36,881.63,315.01
,,,4373,1569.36,881.63,315.01
,,,4374,1569.36,881.63,315.01
,,,4375,1569.36,881.63,315.01
,,,4376,1569.36,881.63,315.01
,,,4377,1569.36,881.63,315.01
,,,4378,1569.36,881.63,315.01
,,,4379,1569.36,881.63,315.01
,,,4380,1569.36,881.63,315.01
,,,4381,1569.36,881.63,315.01
,,,4382,1569.36,881.63,315.01
,,,4383,1569.36,881.63,315.01
,,,4384,1569.36,881.63,315.01
,,,4385,1569.36,881.63,315.01
,,,4386,1569.36,881.63,315.01
,,,4387,1569.36,881.63,315.01
,,,4388,1569.36,881.63,315.01
,,,4389,1569.36,881.63,315.01
,,,4390,1569.36,881.63,315.01
,,,4391,1569.36,881.63,315.01
,,,4392,1569.36,881.63,315.01
,,,4393,1569.36,881.63,315.01
,,,4394,1569.36,881.63,315.01
,,,4395,1569.36,881.63,315.01
,,,4396,1569.36,881.63,315.01
,,,4397,1569.36,881.63,315.01
,,,4398,1569.36,881.63,315.01
,,,4399,1569.36,881.63,315.01
,,,4400,1569.36,881.63,315.01
,,,4401,1569.36,881.63,315.01
,,,4402,1569.36,881.63,315.01
,,,4403,1569.36,881.63,315.01
,,,4404,1569.36,881.63,315.01
,,,4405,1569.36,881.63,315.01
,,,4406,1569.36,881.63,315.01
,,,4407,1569.36,881.63,315.01
,,,4408,1569.36,881.63,315.01
,,,4409,1569.36,881.63,315.01
,,,4410,1569.36,881.63,315.01
,,,4411,1569.36,881.63,315.01
,,,4412,1569.36,881.63,315.01
,,,4413,1569.36,881.63,315.01
,,,4414,1569.36,881.63,315.01
,,,4415,1569.36,881.63,315.01
,,,4416,1569.36,881.63,315.01
,,,4417,1569.36,881.63,315.01
,,,4418,1569.36,881.63,315.01
,,,4419,1569.36,881.63,315.01
,,,4420,1569.36,881.63,315.01
,,,4421,1569.36,881.63,315.01
,,,4422,1569.36,881.63,315.01
,,,4423,1569.36,881.63,315.01
,,,4424,1569.36,881.63,315.01
,,,4425,1569.36,881.63,315.01
,,,4426,1569.36,881.63,315.01
,,,4427,1569.36,881.63,315.01
,,,4428,1569.36,881.63,315.01
,,,4429,1569.36,881.63,315.01
,,,4430,1569.36,881.63,315.01
,,,4431,1569.36,881.63,315.01
,,,4432,1569.36,881.63,315.01
,,,4433,1569.36,881.63,315.01
,,,4434,1569.36,881.63,315.01
,,,4435,1569.36,881.63,315.01
,,,4436,1569.36,881.63,315.01
,,,4437,1569.36,881.63,315.01
,,,4438,1569.36,881.63,315.01
,,,4439,1569.36,881.63,315.01
,,,4440,1569.36,881.63,315.01
,,,4441,1569.36,881.63,315.01
,,,4442,1569.36,881.63,315.01
,,,4443,1569.36,881.63,315.01
,,,4444,1569.36,881.63,315.01
,,,4445,1569.36,881.63,315.01
,,,4446,1569.36,881.63,315.01
,,,4447,1569.36,881.63,315.01
,,,4448,1569.36,881.63,315.01
,,,4449,1569.36,881.63,315.01
,,,4450,1569.36,881.63,315.01
,,,4451,1569.36,881.63,315.01
,,,4452,1569.36,881.63,315.01
,,,4453,1569.36,881.63,315.01
,,,4454,1569.36,881.63,315.01
,,,4455,1569.36,881.63,315.01
,,,4456,1569.36,881.63,315.01
,,,4457,1569.36,881.63,315.01
,,,4458,1569.36,881.63,315.01
,,,4459,1569.36,881.63,315.01
,,,4460,1569.36,881.63,315.01
,,,4461,1569.36,881.63,315.01
,,,4462,1569.36,881.63,315.01
,,,4463,1569.36,881.63,315.01
,,,4464,1569.36,881.63,315.01
,,,4465,1569.36,881.63,315.01
,,,4466,1569.36,881.63,315.01
,,,4467,1569.36,881.63,315.01
,,,4468,1569.36,881.63,315.01
,,,4469,1569.36,881.63,315.01
,,,4470,1569.36,881.63,315.01
,,,4471,1569.36,881.63,315.01
,,,4472,1569.36,881.63,315.01
,,,4473,1569.36,881.63,315.01
,,,4474,1569.36,881.63,315.01
,,,4475,1569.36,881.63,315.01
,,,4476,1569.36,881.63,315.01
,,,4477,1569.36,881.63,315.01
,,,4478,1569.36,881.63,315.01
,,,4479,1569.36,881.63,315.01
,,,4480,1569.36,881.63,315.01
,,,4481,1569.36,881.63,315.01
,,,4482,1569.36,881.63,315.01
,,,4483,1569.36,881.63,315.01
,,,4484,1569.36,881.63,315.01
,,,4485,1569.36,881.63,315.01
,,,4486,1569.36,881.63,315.01
,,,4487,1569.36,881.63,315.01
,,,4488,1569.36,881.63,315.01
,,,4489,1569.36,881.63,315.01
,,,4490,1569.36,881.63,315.01
,,,4491,1569.36,881.63,315.01
,,,4492,1569.36,881.63,315.01
,,,4493,1569.36,881.63,315.01
,,,4494,1569.36,881.63,315.01
,,,4495,1569.36,881.63,315.01
,,,4496,1569.36,881.63,315.01
,,,4497,1569.36,881.63,315.01
,,,4498,1569.36,881.63,315.01
,,,4499,1569.36,881.63,315.01
,,,4500,1569.36,881.63,315.01
,,,4501,1569.36,881.63,315.01
,,,4502,1569.36,881.63,315.01
,,,4503,1569.36,881.63,315.01
,,,4504,1569.36,881.63,315.01
,,,4505,1569.36,881.63,315.01
,,,4506,1569.36,881.63,315.01
,,,4507,1569.36,881.63,315.01
,,,4508,1569.36,881.63,315.01
,,,4509,1569.36,881.63,315.01
,,,4510,1569.36,881.63,315.01
,,,4511,1569.36,881.63,315.01
,,,4512,1569.36,881.63,315.01
,,,4513,1569.36,881.63,315.01
,,,4514,1569.36,881.63,315.01
,,,4515,1569.36,881.63,315.01
,,,4516,1569.36,881.63,315.01
,,,4517,1569.36,881.63,315.01
,,,4518,1569.36,881.63,315.01
,,,4519,1569.36,881.63,315.01
,,,4520,1569.36,881.63,315.01
,,,4521,1569.36,881.63,315.01
,,,4522,1569.36,881.63,315.01
,,,4523,1569.36,881.63,315.01
,,,4524,1569.36,881.63,315.01
,,,4525,1569.36,881.63,315.01
,,,4526,1569.36,881.63,315.01
,,,4527,1569.36,881.63,315.01
,,,4528,1569.36,881.63,315.01
,,,4529,1569.36,881.63,315.01
,,,4530,1569.36,881.63,315.01
,,,4531,1569.36,881.63,315.01
,,,4532,1569.36,881.63,315.01
,,,4533,1569.36,881.63,315.01
,,,4534,1569.36,881.63,315.01
,,,4535,1569.36,881.63,315.01
,,,4536,1569.36,881.63,315.01
,,,4537,1569.36,881.63,315.01
,,,4538,1569.36,881.63,315.01
,,,4539,1569.36,881.63,315.01
,,,4540,1569.36,881.63,315.01
,,,4541,1569.36,881.63,315.01
,,,4542,1569.36,881.63,315.01
,,,4543,1569.36,881.63,315.01
,,,4544,1569.36,881.63,315.01
,,,4545,1569.36,881.63,315.01
,,,4546,1569.36,881.63,315.01
,,,4547,1569.36,881.63,315.01
,,,4548,1569.36,881.63,315.01
,,,4549,1569.36,881.63,315.01
,,,4550,1569.36,881.63,315.01
,,,4551,1569.36,881.63,315.01
,,,4552,1569.36,881.63,315.01
,,,4553,1569.36,881.63,315.01
,,,4554,1569.36,881.63,315.01
,,,4555,1569.36,881.63,315.01
,,,4556,1569.36,881.63,315.01
,,,4557,1569.36,881.63,315.01
,,,4558,1569.36,881.63,315.01
,,,4559,1569.36,881.63,315.01
,,,4560,1569.36,881.63,315.01
,,,4561,1569.36,881.63,315.01
,,,4562,1569.36,881.63,315.01
,,,4563,1569.36,881.63,315.01
,,,4564,1569.36,881.63,315.01
,,,4565,1569.36,881.63,315.01
,,,4566,1569.36,881.63,315.01
,,,4567,1569.36,881.63,315.01
,,,4568,1569.36,881.63,315.01
,,,4569,1569.36,881.63,315.01
,,,4570,1569.36,881.63,315.01
,,,4571,1569.36,881.63,315.01
,,,4572,1569.36,881.63,315.01
,,,4573,1569.36,881.63,315.01
,,,4574,1569.36,881.63,315.01
,,,4575,1569.36,881.63,315.01
,,,4576,1569.36,881.63,315.01
,,,4577,1569.36,881.63,315.01
,,,4578,1569.36,881.63,315.01
,,,4579,1569.36,881.63,315.01
,,,4580,1569.36,881.63,315.01
,,,4581,1569.36,881.63,315.01
,,,4582,1569.36,881.63,315.01
,,,4583,1569.36,881.63,315.01
,,,4584,1569.36,881.63,315.01
,,,4585,1569.36,881.63,315.01
,,,4586,1569.36,881.63,315.01
,,,4587,1569.36,881.63,315.01
,,,4588,1569.36,881.63,315.01
,,,4589,1569.36,881.63,315.01
,,,4590,1569.36,881.63,315.01
,,,4591,1569.36,881.63,315.01
,,,4592,1569.36,881.63,315.01
,,,4593,1569.36,881.63,315.01
,,,4594,1569.36,881.63,315.01
,,,4595,1569.36,881.63,315.01
,,,4596,1569.36,881.63,315.01
,,,4597,1569.36,881.63,315.01
,,,4598,1569.36,881.63,315.01
,,,4599,1569.36,881.63,315.01
,,,4600,1569.36,881.63,315.01
,,,4601,1569.36,881.63,315.01
,,,4602,1569.36,881.63,315.01
,,,4603,1569.36,881.63,315.01
,,,4604,1569.36,881.63,315.01
,,,4605,1569.36,881.63,315.01
,,,4606,1569.36,881.63,315.01
,,,4607,1569.36,881.63,315.01
,,,4608,1569.36,881.63,315.01
,,,4609,1569.36,881.63,315.01
,,,4610,1569.36,881.63,315.01
,,,4611,1569.36,881.63,315.01
,,,4612,1569.36,881.63,315.01
,,,4613,1569.36,881.63,315.01
,,,4614,1569.36,881.63,315.01
,,,4615,1569.36,881.63,315.01
,,,4616,1569.36,881.63,315.01
,,,4617,1569.36,881.63,315.01
,,,4618,1569.36,881.63,315.01
,,,4619,1569.36,881.63,315.01
,,,4620,1569.36,881.63,315.01
,,,4621,1569.36,881.63,315.01
,,,4622,1569.36,881.63,315.01
,,,4623,1569.36,881.63,315.01
,,,4624,1569.36,881.63,315.01
,,,4625,1569.36,881.63,315.01
,,,4626,1569.36,881.63,315.01
,,,4627,1569.36,881.63,315.01
,,,4628,1569.36,881.63,315.01
,,,4629,1569.36,881.63,315.01
,,,4630,1569.36,881.63,315.01
,,,4631,1569.36,881.63,315.01
,,,4632,1569.36,881.63,315.01
,,,4633,1569.36,881.63,315.01
,,,4634,1569.36,881.63,315.01
,,,4635,1569.36,881.63,315.01
,,,4636,1569.36,881.63,315.01
,,,4637,1569.36,881.63,315.01
,,,4638,1569.36,881.63,315.01
,,,4639,1569.36,881.63,315.01
,,,4640,1569.36,881.63,315.01
,,,4641,1569.36,881.63,315.01
,,,4642,1569.36,881.63,315.01
,,,4643,1569.36,881.63,315.01
,,,4644,1569.36,881.63,315.01
,,,4645,1569.36,881.63,315.01
,,,4646,1569.36,881.63,315.01
,,,4647,1569.36,881.63,315.01
,,,4648,1569.36,881.63,315.01
,,,4649,1569.36,881.63,315.01
,,,4650,1569.36,881.63,315.01
,,,4651,1569.36,881.63,315.01
,,,4652,1569.36,881.63,315.01
,,,4653,1569.36,881.63,315.01
,,,4654,1569.36,881.63,315.01
,,,4655,1569.36,881.63,315.01
,,,4656,1569.36,881.63,315.01
,,,4657,1569.36,881.63,315.01
,,,4658,1569.36,881.63,315.01
,,,4659,1569.36,881.63,315.01
,,,4660,1569.36,881.63,315.01
,,,4661,1569.36,881.63,315.01
,,,4662,1569.36,881.63,315.01
,,,4663,1569.36,881.63,315.01
,,,4664,1569.36,881.63,315.01
,,,4665,1569.36,881.63,315.01
,,,4666,1569.36,881.63,315.01
,,,4667,1569.36,881.63,315.01
,,,4668,1569.36,881.63,315.01
,,,4669,1569.36,881.63,315.01
,,,4670,1569.36,881.63,315.01
,,,4671,1569.36,881.63,315.01
,,,4672,1569.36,881.63,315.01
,,,4673,1569.36,881.63,315.01
,,,4674,1569.36,881.63,315.01
,,,4675,1569.36,881.63,315.01
,,,4676,1569.36,881.63,315.01
,,,4677,1569.36,881.63,315.01
,,,4678,1569.36,881.63,315.01
,,,4679,1569.36,881.63,315.01
,,,4680,1569.36,881.63,315.01
,,,4681,1569.36,881.63,315.01
,,,4682,1569.36,881.63,315.01
,,,4683,1569.36,881.63,315.01
,,,4684,1569.36,881.63,315.01
,,,4685,1569.36,881.63,315.01
,,,4686,1569.36,881.63,315.01
,,,4687,1569.36,881.63,315.01
,,,4688,1569.36,881.63,315.01
,,,4689,1569.36,881.63,315.01
,,,4690,1569.36,881.63,315.01
,,,4691,1569.36,881.63,315.01
,,,4692,1569.36,881.63,315.01
,,,4693,1569.36,881.63,315.01
,,,4694,1569.36,881.63,315.01
,,,4695,1569.36,881.63,315.01
,,,4696,1569.36,881.63,315.01
,,,4697,1569.36,881.63,315.01
,,,4698,1569.36,881.63,315.01
,,,4699,1569.36,881.63,315.01
,,,4700,1569.36,881.63,315.01
,,,4701,1569.36,881.63,315.01
,,,4702,1569.36,881.63,315.01
,,,4703,1569.36,881.63,315.01
,,,4704,1569.36,881.63,315.01
,,,4705,1569.36,881.63,315.01
,,,4706,1569.36,881.63,315.01
,,,4707,1569.36,881.63,315.01
,,,4708,1569.36,881.63,315.01
,,,4709,1569.36,881.63,315.01
,,,4710,1569.36,881.63,315.01
,,,4711,1569.36,881.63,315.01
,,,4712,1569.36,881.63,315.01
,,,4713,1569.36,881.63,315.01
,,,4714,1569.36,881.63,315.01
,,,4715,1569.36,881.63,315.01
,,,4716,1569.36,881.63,315.01
,,,4717,1569.36,881.63,315.01
,,,4718,1569.36,881.63,315.01
,,,4719,1569.36,881.63,315.01
,,,4720,1569.36,881.63,315.01
,,,4721,1569.36,881.63,315.01
,,,4722,1569.36,881.63,315.01
,,,4723,1569.36,881.63,315.01
,,,4724,1569.36,881.63,315.01
,,,4725,1569.36,881.63,315.01
,,,4726,1569.36,881.63,315.01
,,,4727,1569.36,881.63,315.01
,,,4728,1569.36,881.63,315.01
,,,4729,1569.36,881.63,315.01
,,,4730,1569.36,881.63,315.01
,,,4731,1569.36,881.63,315.01
,,,4732,1569.36,881.63,315.01
,,,4733,1569.36,881.63,315.01
,,,4734,1569.36,881.63,315.01
,,,4735,1569.36,881.63,315.01
,,,4736,1569.36,881.63,315.01
,,,4737,1569.36,881.63,315.01
,,,4738,1569.36,881.63,315.01
,,,4739,1569.36,881.63,315.01
,,,4740,1569.36,881.63,315.01
,,,4741,1569.36,881.63,315.01
,,,4742,1569.36,881.63,315.01
,,,4743,1569.36,881.63,315.01
,,,4744,1569.36,881.63,315.01
,,,4745,1569.36,881.63,315.01
,,,4746,1569.36,881.63,315.01
,,,4747,1569.36,881.63,315.01
,,,4748,1569.36,881.63,315.01
,,,4749,1569.36,881.63,315.01
,,,4750,1569.36,881.63,315.01
,,,4751,1569.36,881.63,315.01
,,,4752,1569.36,881.63,315.01
,,,4753,1569.36,881.63,315.01
,,,4754,1569.36,881.63,315.01
,,,4755,1569.36,881.63,315.01
,,,4756,1569.36,881.63,315.01
,,,4757,1569.36,881.63,315.01
,,,4758,1569.36,881.63,315.01
,,,4759,1569.36,881.63,315.01
,,,4760,1569.36,881.63,315.01
,,,4761,1569.36,881.63,315.01
,,,4762,1569.36,881.63,315.01
,,,4763,1569.36,881.63,315.01
,,,4764,1569.36,881.63,315.01
,,,4765,1569.36,881.63,315.01
,,,4766,1569.36,881.63,315.01
,,,4767,1569.36,881.63,315.01
,,,4768,1569.36,881.63,315.01
,,,4769,1569.36,881.63,315.01
,,,4770,1569.36,881.63,315.01
,,,4771,1569.36,881.63,315.01
,,,4772,1569.36,881.63,315.01
,,,4773,1569.36,881.63,315.01
,,,4774,1569.36,881.63,315.01
,,,4775,1569.36,881.63,315.01
,,,4776,1569.36,881.63,315.01
,,,4777,1569.36,881.63,315.01
,,,4778,1569.36,881.63,315.01
,,,4779,1569.36,881.63,315.01
,,,4780,1569.36,881.63,315.01
,,,4781,1569.36,881.63,315.01
,,,4782,1569.36,881.63,315.01
,,,4783,1569.36,881.63,315.01
,,,4784,1569.36,881.63,315.01
,,,4785,1569.36,881.63,315.01
,,,4786,1569.36,881.63,315.01
,,,4787,1569.36,881.63,315.01
,,,4788,1569.36,881.63,315.01
,,,4789,1569.36,881.63,315.01
,,,4790,1569.36,881.63,315.01
,,,4791,1569.36,881.63,315.01
,,,4792,1569.36,881.63,315.01
,,,4793,1569.36,881.63,315.01
,,,4794,1569.36,881.63,315.01
,,,4795,1569.36,881.63,315.01
,,,4796,1569.36,881.63,315.01
,,,4797,1569.36,881.63,315.01
,,,4798,1569.36,881.63,315.01
,,,4799,1569.36,881.63,315.01
,,,4800,1569.36,881.63,315.01
,,,4801,1569.36,881.63,315.01
,,,4802,1569.36,881.63,315.01
,,,4803,1569.36,881.63,315.01
,,,4804,1569.36,881.63,315.01
,,,4805,1569.36,881.63,315.01
,,,4806,1569.36,881.63,315.01
,,,4807,1569.36,881.63,315.01
,,,4808,1569.36,881.63,315.01
,,,4809,1569.36,881.63,315.01
,,,4810,1569.36,881.63,315.01
,,,4811,1569.36,881.63,315.01
,,,4812,1569.36,881.63,315.01
,,,4813,1569.36,881.63,315.01
,,,4814,1569.36,881.63,315.01
,,,4815,1569.36,881.63,315.01
,,,4816,1569.36,881.63,315.01
,,,4817,1569.36,881.63,315.01
,,,4818,1569.36,881.63,315.01
,,,4819,1569.36,881.63,315.01
,,,4820,1569.36,881.63,315.01
,,,4821,1569.36,881.63,315.01
,,,4822,1569.36,881.63,315.01
,,,4823,1569.36,881.63,315.01
,,,4824,1569.36,881.63,315.01
,,,4825,1569.36,881.63,315.01
,,,4826,1569.36,881.63,315.01
,,,4827,1569.36,881.63,315.01
,,,4828,1569.36,881.63,315.01
,,,4829,1569.36,881.63,315.01
,,,4830,1569.36,881.63,315.01
,,,4831,1569.36,881.63,315.01
,,,4832,1569.36,881.63,315.01
,,,4833,1569.36,881.63,315.01
,,,4834,1569.36,881.63,315.01
,,,4835,1569.36,881.63,315.01
,,,4836,1569.36,881.63,315.01
,,,4837,1569.36,881.63,315.01
,,,4838,1569.36,881.63,315.01
,,,4839,1569.36,881.63,315.01
,,,4840,1569.36,881.63,315.01
,,,4841,1569.36,881.63,315.01
,,,4842,1569.36,881.63,315.01
,,,4843,1569.36,881.63,315.01
,,,4844,1569.36,881.63,315.01
,,,4845,1569.36,881.63,315.01
,,,4846,1569.36,881.63,315.01
,,,4847,1569.36,881.63,315.01
,,,4848,1569.36,881.63,315.01
,,,4849,1569.36,881.63,315.01
,,,4850,1569.36,881.63,315.01
,,,4851,1569.36,881.63,315.01
,,,4852,1569.36,881.63,315.01
,,,4853,1569.36,881.63,315.01
,,,4854,1569.36,881.63,315.01
,,,4855,1569.36,881.63,315.01
,,,4856,1569.36,881.63,315.01
,,,4857,1569.36,881.63,315.01
,,,4858,1569.36,881.63,315.01
,,,4859,1569.36,881.63,315.01
,,,4860,1569.36,881.63,315.01
,,,4861,1569.36,881.63,315.01
,,,4862,1569.36,881.63,315.01
,,,4863,1569.36,881.63,315.01
,,,4864,1569.36,881.63,315.01
,,,4865,1569.36,881.63,315.01
,,,4866,1569.36,881.63,315.01
,,,4867,1569.36,881.63,315.01
,,,4868,1569.36,881.63,315.01
,,,4869,1569.36,881.63,315.01
,,,4870,1569.36,881.63,315.01
,,,4871,1569.36,881.63,315.01
,,,4872,1569.36,881.63,315.01
,,,4873,1569.36,881.63,315.01
,,,4874,1569.36,881.63,315.01
,,,4875,1569.36,881.63,315.01
,,,4876,1569.36,881.63,315.01
,,,4877,1569.36,881.63,315.01
,,,4878,1569.36,881.63,315.01
,,,4879,1569.36,881.63,315.01
,,,4880,1569.36,881.63,315.01
,,,4881,1569.36,881.63,315.01
,,,4882,1569.36,881.63,315.01
,,,4883,1569.36,881.63,315.01
,,,4884,1569.36,881.63,315.01
,,,4885,1569.36,881.63,315.01
,,,4886,1569.36,881.63,315.01
,,,4887,1569.36,881.63,315.01
,,,4888,1569.36,881.63,315.01
,,,4889,1569.36,881.63,315.01
,,,4890,1569.36,881.63,315.01
,,,4891,1569.36,881.63,315.01
,,,4892,1569.36,881.63,315.01
,,,4893,1569.36,881.63,315.01
,,,4894,1569.36,881.63,315.01
,,,4895,1569.36,881.63,315.01
,,,4896,1569.36,881.63,315.01
,,,4897,1569.36,881.63,315.01
,,,4898,1569.36,881.63,315.01
,,,4899,1569.36,881.63,315.01
,,,4900,1569.36,881.63,315.01
,,,4901,1569.36,881.63,315.01
,,,4902,1569.36,881.63,315.01
,,,4903,1569.36,881.63,315.01
,,,4904,1569.36,881.63,315.01
,,,4905,1569.36,881.63,315.01
,,,4906,1569.36,881.63,315.01
,,,4907,1569.36,881.63,315.01
,,,4908,1569.36,881.63,315.01
,,,4909,1569.36,881.63,315.01
,,,4910,1569.36,881.63,315.01
,,,4911,1569.36,881.63,315.01
,,,4912,1569.36,881.63,315.01
,,,4913,1569.36,881.63,315.01
,,,4914,1569.36,881.63,315.01
,,,4915,1569.36,881.63,315.01
,,,4916,1569.36,881.63,315.01
,,,4917,1569.36,881.63,315.01
,,,4918,1569.36,881.63,315.01
,,,4919,1569.36,881.63,315.01
,,,4920,1569.36,881.63,315.01
,,,4921,1569.36,881.63,315.01
,,,4922,1569.36,881.63,315.01
,,,4923,1569.36,881.63,315.01
,,,4924,1569.36,881.63,315.01
,,,4925,1569.36,881.63,315.01
,,,4926,1569.36,881.63,315.01
,,,4927,1569.36,881.63,315.01
,,,4928,1569.36,881.63,315.01
,,,4929,1569.36,881.63,315.01
,,,4930,1569.36,881.63,315.01
,,,4931,1569.36,881.63,315.01
,,,4932,1569.36,881.63,315.01
,,,4933,1569.36,881.63,315.01
,,,4934,1569.36,881.63,315.01
,,,4935,1569.36,881.63,315.01
,,,4936,1569.36,881.63,315.01
,,,4937,1569.36,881.63,315.01
,,,4938,1569.36,881.63,315.01
,,,4939,1569.36,881.63,315.01
,,,4940,1569.36,881.63,315.01
,,,4941,1569.36,881.63,315.01
,,,4942,1569.36,881.63,315.01
,,,4943,1569.36,881.63,315.01
,,,4944,1569.36,881.63,315.01
,,,4945,1569.36,881.63,315.01
,,,4946,1569.36,881.63,315.01
,,,4947,1569.36,881.63,315.01
,,,4948,1569.36,881.63,315.01
,,,4949,1569.36,881.63,315.01
,,,4950,1569.36,881.63,315.01
,,,4951,1569.36,881.63,315.01
,,,4952,1569.36,881.63,315.01
,,,4953,1569.36,881.63,315.01
,,,4954,1569.36,881.63,315.01
,,,4955,1569.36,881.63,315.01
,,,4956,1569.36,881.63,315.01
,,,4957,1569.36,881.63,315.01
,,,4958,1569.36,881.63,315.01
,,,4959,1569.36,881.63,315.01
,,,4960,1569.36,881.63,315.01
,,,4961,1569.36,881.63,315.01
,,,4962,1569.36,881.63,315.01
,,,4963,1569.36,881.63,315.01
,,,4964,1569.36,881.63,315.01
,,,4965,1569.36,881.63,315.01
,,,4966,1569.36,881.63,315.01
,,,4967,1569.36,881.63,315.01
,,,4968,1569.36,881.63,315.01
,,,4969,1569.36,881.63,315.01
,,,4970,1569.36,881.63,315.01
,,,4971,1569.36,881.63,315.01
,,,4972,1569.36,881.63,315.01
,,,4973,1569.36,881.63,315.01
,,,4974,1569.36,881.63,315.01
,,,4975,1569.36,881.63,315.01
,,,4976,1569.36,881.63,315.01
,,,4977,1569.36,881.63,315.01
,,,4978,1569.36,881.63,315.01
,,,4979,1569.36,881.63,315.01
,,,4980,1569.36,881.63,315.01
,,,4981,1569.36,881.63,315.01
,,,4982,1569.36,881.63,315.01
,,,4983,1569.36,881.63,315.01
,,,4984,1569.36,881.63,315.01
,,,4985,1569.36,881.63,315.01
,,,4986,1569.36,881.63,315.01
,,,4987,1569.36,881.63,315.01
