Resource,Zone,StartCap,RetCap,NewCap,EndCap,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
GB4 0 offwind-dc,6,145.6826026,0.00280814214288951,0.4394807868499703,146.11927524470707,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
GB4 0 oil,6,7.571661583,0.004568250374123294,19.366541474659034,26.93363480728491,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
GB4 0 onwind,6,333.8240164,0.004248589276083826,1430.5833331658362,1764.4031009765602,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
GB4 0 solar,6,322.7540555,0.05104960198282768,0.16220728285519856,322.8652131808724,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
GB5 0 CCGT,7,20189.85568,1.0705659771149132,5255.910753086823,25444.69586710971,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
GB5 0 OCGT,7,20189.85568,4.310042438938626,3.438511618603596,20188.984149179665,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
GB5 0 biomass,7,4419.504799,0.0038510237867562,1.3465399836075336,4420.847487959822,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
GB5 0 coal,7,5617.104708,1574.8369962491465,0.5781723966101077,4042.8458841474635,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
GB5 0 nuclear,7,8058.178361,0.0,0.7591758336331003,8058.937536833633,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
GB5 0 offwind-ac,7,5934.317397,0.002552575812544042,0.6050740804856265,5934.919918504673,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
GB5 0 offwind-dc,7,5934.317397,0.002108790078540919,16725.99123366834,22660.30652187826,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
GB5 0 oil,7,308.4283384,0.037984855908858174,2.699598011314222,311.0899515554053,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
GB5 0 onwind,7,13598.17598,0.0031616541472966556,152.14176487043042,13750.314583216283,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
GB5 0 ror,7,1873.018929,0.003519338113588931,0.0,1873.0154096618865,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
GB5 0 solar,7,13147.24594,0.03184198995161709,0.6594698033990642,13147.873567813447,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
NL0 0 CCGT,8,9250.0,0.0072141369391438255,1997.4621428233054,11247.454928686368,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
NL0 0 OCGT,8,9250.0,2.224475901588618,2.799068346893102,9250.574592445304,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
NL0 0 coal,8,4012.0,3926.4221979043195,1.0900631214045582,86.66786521708491,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
NL0 0 nuclear,8,485.0,0.0,12.50480121785291,497.5048012178529,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
NL0 0 offwind-ac,8,1178.5,0.0023588897318224116,0.11790972369244399,1178.6155508339607,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
NL0 0 offwind-dc,8,1178.5,0.002088158032324103,6104.091459670158,7282.589371512126,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
NL0 0 onwind,8,4500.0,0.0036218442067821217,9974.35051740325,14474.346895559043,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
NL0 0 solar,8,7900.0,0.07194128044525487,0.3696502656741779,7900.297708985228,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
NO3 0 CCGT,9,321.0,0.004124215371745173,6385.157475979745,6706.153351764373,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
NO3 0 OCGT,9,321.0,0.10265042014649607,0.7152784888224377,321.6126280686759,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
NO3 0 offwind-ac,9,0.0,0.0,6.230412504846925,6.230412504846925,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
NO3 0 offwind-dc,9,0.0,0.0,8.893439817342859,8.893439817342859,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
NO3 0 onwind,9,3068.0,2849.9139914133516,0.9997576690137062,219.0857662556623,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
NO3 0 solar,9,0.0,0.0,4.462513859377477,4.462513859377477,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
NO3 0 coal,9,0.0,0.0,11.495809400324513,11.495809400324513,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
NO3 0 nuclear,9,0.0,0.0,8.104909652566782,8.104909652566782,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
SE3 0 CCGT,10,0.0,0.0,5867.245202963409,5867.245202963409,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
SE3 0 biomass,10,0.0,0.0,8.765060892837045,8.765060892837045,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
SE3 0 coal,10,0.0,0.0,11.915357368354979,11.915357368354979,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
SE3 0 nuclear,10,6871.0,0.0,0.0,6871.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
SE3 0 offwind-ac,10,0.0,0.0,12.268113008886475,12.268113008886475,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
SE3 0 offwind-dc,10,0.0,0.0,965.9923838054056,965.9923838054056,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
SE3 0 oil,10,0.0,0.0,16.24973139972429,16.24973139972429,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
SE3 0 onwind,10,10017.0,0.007790279242516691,0.988735382395488,10017.980945103154,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
SE3 0 ror,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
SE3 0 solar,10,0.0,0.0,5.375952620498872,5.375952620498872,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
DE0 0 hydro,2,1298.0,0.029791168475374434,0.0,1297.9702088315246,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
FR0 0 hydro,5,6655.0,0.36932586820776137,0.0,6654.630674131792,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
GB5 0 hydro,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
NO3 0 hydro,9,33055.0,14.333041861724965,0.0,33040.666958138274,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
SE3 0 hydro,10,16334.0,1.5939099174874038,0.0,16332.406090082513,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
DE0 0 PHS,2,9422.0,0.8411764260158958,0.0,9421.158823573984,73672.62365,8.785367106352448,0.0,73663.83828289364,0,0.0,0.0,0.0
FR0 0 PHS,5,4655.0,13.126997829195378,0.0,4641.873002170804,60951.72621,171.8825518945868,0.0,60779.84365810541,0,0.0,0.0,0.0
GB5 0 PHS,7,103.2477524,44.53222607283,0.0,58.71552632717,35.29332389,15.222513265131097,0.0,20.070810624868905,0,0.0,0.0,0.0
NO3 0 PHS,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
SE3 0 PHS,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
BE0 0 Battery,1,0.0,0.0,29.279681966638535,29.279681966638535,0.0,0.0,30.47765410315967,30.47765410315967,0,0.0,0.0,0.0
DE0 0 Battery,2,0.0,0.0,37.254916260806205,37.254916260806205,0.0,0.0,44.10472199439456,44.10472199439456,0,0.0,0.0,0.0
DK0 0 Battery,3,0.0,0.0,37.42522075312961,37.42522075312961,0.0,0.0,41.013038933323095,41.013038933323095,0,0.0,0.0,0.0
DK3 0 Battery,4,0.0,0.0,39.2886196556576,39.2886196556576,0.0,0.0,45.42621460930913,45.42621460930913,0,0.0,0.0,0.0
FR0 0 Battery,5,0.0,0.0,29.069487570040447,29.069487570040447,0.0,0.0,25.6207869627577,25.6207869627577,0,0.0,0.0,0.0
GB4 0 Battery,6,0.0,0.0,69.32081045732252,69.32081045732252,0.0,0.0,73.98279486702316,73.98279486702316,0,0.0,0.0,0.0
GB5 0 Battery,7,0.0,0.0,62.75038937867942,62.75038937867942,0.0,0.0,69.41236745163206,69.41236745163206,0,0.0,0.0,0.0
NL0 0 Battery,8,0.0,0.0,34.623099599988585,34.623099599988585,0.0,0.0,38.420051531694135,38.420051531694135,0,0.0,0.0,0.0
NO0 0 Battery,9,0.0,0.0,28.735294086162476,28.735294086162476,0.0,0.0,17.72316622957075,17.72316622957075,0,0.0,0.0,0.0
SE3 0 Battery,10,0.0,0.0,28.103093244368544,28.103093244368544,0.0,0.0,17.276816378046846,17.276816378046846,0,0.0,0.0,0.0
Total,n/a,600695.775365883,91295.9725014226,121762.5533779397,631162.3562424002,134659.64318388997,195.89043226607035,403.45761306091117,134867.21036468487,0,0.0,0.0,0.0
