BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t57,1.652466361503377e6,6091.986152349068,-766507.0492019166,0.0,0.0,0.0,3.261432759538469e-7,-33311.998611630166,-409.28055063120894,-800997.633346547,1.338096443649515e6,0.0025025327570622757,-663403.6784217005,0.0,0.0,0.0,3.26377293670782e-7,21822.016692771453,-545.339966781801,-689315.6823592326,373902.306748466,0.002255146959038848,-131610.1425409202,0.0,0.0,0.0,3.264033511609252e-7,11489.981918858713,-136.05941615059206,-251484.9137024362
t58,1.722986310121284e6,5298.880435995137,-766190.1268165176,0.0,0.0,0.0,3.2614327592528577e-7,-30543.42325051055,-392.8801390996385,-873842.7747974402,1.3848991733275908e6,0.002504387423702986,-654947.9289835619,0.0,0.0,0.0,3.261432925666109e-7,19053.42452427813,-528.9396987313193,-742856.0554988811,383451.54154958366,0.0022551491965699805,-127271.00837775841,0.0,0.0,0.0,3.264033451136961e-7,11489.998726232421,-136.0595596316808,-265359.4406933385
t59,1.7880165027035344e6,5310.78219119457,-765366.1123417454,0.0,0.0,0.0,3.261432759546685e-7,-18875.47762501753,-331.5844556528561,-951499.4206197346,1.47695269573443e6,0.00025921902995662376,-666142.9340031109,0.0,0.0,0.0,3.2614327783933036e-7,7756.466381436019,-465.4110874965454,-790599.9488642102,408686.4253634194,0.0022551480452495526,-140153.98582321918,0.0,0.0,0.0,3.261433852602969e-7,11119.011243581512,-133.82663184368928,-276992.41757056175
t60,1.852785598236748e6,7022.588883527037,-760602.3135913362,0.0,0.0,0.0,3.261432762937036e-7,-11064.605538131345,-298.11283915273145,-1.0306219369494452e6,1.5245682999235862e6,0.00025977793005060694,-666142.9340031209,0.0,0.0,0.0,3.261432772500309e-7,2888.579934868516,-415.26313720284764,-833447.9625452858,464155.6390407849,0.0022551275455329756,-183755.527574283,0.0,0.0,0.0,3.2614328707728937e-7,8176.0256032628295,-117.15029805011618,-285843.1994557389
t61,1.878103163570007e6,15230.557231944023,-720649.5224755536,0.0,0.0,0.0,3.2614327688621585e-7,-13686.997009883453,-300.8755972851411,-1.1014723448078935e6,1.5583227095033564e6,0.0002593968096710475,-666142.9340035821,0.0,0.0,0.0,3.2614327855775575e-7,9016.32580628933,-401.0979836386441,-873358.4484158097,504182.42612970696,0.0022551250644511495,-211658.30925391417,0.0,0.0,0.0,3.261432820896468e-7,4670.671203594125,-100.22238635350303,-294390.24826318177
t62,1.8911670691174706e6,17927.594752533205,-672651.1128770815,0.0,0.0,0.0,3.261432770469666e-7,-16318.673606678083,-314.24774066945633,-1.162573276664076e6,1.474509098897704e6,0.00250481980977961,-573811.8151627806,0.0,0.0,0.0,3.26143279081339e-7,11585.781861538446,-414.4115138506275,-906577.8987178539,498455.25179883436,0.0022551240732069378,-198732.02745347284,0.0,0.0,0.0,3.261432826593849e-7,4732.891745139636,-100.16377318117118,-301667.69280569535
t63,1.8944149984434384e6,26700.113517469195,-629142.9395350405,0.0,0.0,0.0,3.261432771188687e-7,-23277.996390986562,-351.67436996380707,-1.2110677221564793e6,1.292244474467753e6,0.0025048672772016584,-375645.58042034926,0.0,0.0,0.0,3.2614328114064466e-7,18548.824347086367,-451.703829585719,-929673.153376535,476837.0881589368,0.002255143266999174,-171562.83565841094,0.0,0.0,0.0,3.2614328493087146e-7,4729.1720439001965,-100.02945962191193,-307195.6348204594
t64,1.6698699164412133e6,38627.5515500613,-379118.1990824461,0.0,0.0,0.0,3.2614327592521716e-7,-28741.182563989554,-383.0063919235878,-1.2429489685648324e6,1.0642502023600445e6,0.00250488573217246,-139209.48936097443,0.0,0.0,0.0,3.261432867298966e-7,28312.7248849629,-469.60179976325185,-947564.2692597321,465649.8650349201,0.002255153841385915,-151372.075896641,0.0,0.0,0.0,3.2614328749799115e-7,428.45767902665466,-86.59540783966408,-311933.8708331143
t65,1.5119023177509997e6,42998.886274725955,-203014.94996202036,0.0,0.0,0.0,3.2614327616672235e-7,-33311.99945642896,-409.2805559182809,-1.2608325887553098e6,800213.4540290385,113515.45074692041,-0.0008997798867889234,0.0,0.0,0.0,3.267460573421779e-7,44801.99846195605,-545.340117075166,-954696.538429385,446672.630612334,0.0022551588137127015,-117657.08147211182,0.0,0.0,0.0,3.2640334754021594e-7,-11489.99900552709,-136.05956115688502,-315129.142810879
t66,1.3170327194560126e6,0.02384527869262909,-0.007446338768015537,0.0,0.0,0.0,3.2614332755066404e-7,-33311.99945645482,-409.2805559204341,-1.255572700463993e6,505089.9448220589,419379.2110367837,-0.0008997681696537377,0.0,0.0,0.0,3.267461317871591e-7,21822.046347747833,-545.3396077513805,-942456.8392187519,270088.84338495514,32514.06930747964,-0.000848958640988242,0.0,0.0,0.0,3.267802840611719e-7,11489.953108706983,-136.0590518309465,-312966.5632974109
t67,571566.9226687544,691717.5890533498,-0.005313604807556965,0.0,0.0,0.0,3.2627362697002255e-7,-33311.99948537029,-409.28055607567336,-1.227083076013975e6,270882.53287108464,629935.3192477057,-0.000899760834842861,0.0,0.0,0.0,3.2691471928807667e-7,21822.020088700036,-545.3399087598016,-918805.5093366741,102826.112522131,193112.87002936087,-0.0008489502610538914,0.0,0.0,0.0,3.269608150946655e-7,11489.979396670253,-136.05935268412819,-306302.6595719206
t68,373970.0357335287,785429.397716537,-6.0385639370214364e-5,0.0,0.0,0.0,3.2738540297322457e-7,23039.111171445948,-283.0649928199272,-1.1798015665100613e6,238660.10819613657,666142.9344610239,-0.00014064172802393058,0.0,0.0,0.0,3.273256019238049e-7,-11549.112150522118,-419.1245537442856,-889672.0030674139,75693.63929683292,233760.99907326335,-0.0008489511079939893,0.0,0.0,0.0,3.269608242842937e-7,-11489.99902092383,-136.05956092435838,-296838.33686972014
t69,388763.89083657024,776910.8904485847,-0.00531243761187325,0.0,0.0,0.0,3.2627363043223076e-7,-33311.99948539022,-409.2805560757478,-1.1294733457554393e6,249480.36289361867,602723.2146142485,-0.000899764799148696,0.0,0.0,0.0,3.269147472412227e-7,21822.022354152534,-545.3398821520417,-870191.2373608112,85573.60163296098,195980.58407247727,-0.0008489526783810979,0.0,0.0,0.0,3.269608230057559e-7,11489.977131237683,-136.05932607629387,-291917.8610104247
t70,401931.84377729805,713115.7945557019,-0.005313453994594403,0.0,0.0,0.0,3.262736273542528e-7,-33311.999485397726,-409.28055607572645,-1.0788462023875404e6,248530.52406379356,553003.7203237545,-0.0008997695753978768,0.0,0.0,0.0,3.2691474837652216e-7,21822.023014327744,-545.3398744201879,-819521.9047767433,87264.69012370208,182134.0983349583,-0.0008489611759123772,0.0,0.0,0.0,3.269608227967124e-7,11489.97647106998,-136.05931834446142,-279762.46323949844
t71,420522.734052925,605572.4329937946,-0.0053137450418475896,0.0,0.0,0.0,3.2627362681270905e-7,-33311.9994853966,-409.2805560759749,-989893.7308904508,244445.84002701717,486569.60375219816,-0.0008997717829287086,0.0,0.0,0.0,3.269147488386176e-7,21822.023328872903,-545.3398707771848,-749003.104435777,87694.9328980739,158061.2730269078,-0.0008489657045108387,0.0,0.0,0.0,3.269608228643607e-7,11489.976156523695,-136.05931470120993,-256119.88046866143
t72,430311.0982561574,501479.7329767162,-0.0053139037161979985,0.0,0.0,0.0,3.2627362671195787e-7,-33311.99948539931,-409.28055607604335,-895589.3949133436,246984.66355422305,423279.56246485893,-0.0008997727182665019,0.0,0.0,0.0,3.2691474889299965e-7,21822.02299222518,-545.3398747583968,-688251.8862796911,81101.02573503116,141067.26901622224,-0.0008489769303946758,0.0,0.0,0.0,3.269608231203925e-7,11489.976493174134,-136.05931868235348,-232531.9696518166
t73,434156.1437067711,417304.98385193397,-0.005313950853987365,0.0,0.0,0.0,3.2627362668314265e-7,-33311.99948539922,-409.2805560760751,-815259.6911069374,252386.41060108982,372400.53336878243,-0.0008997732826775753,0.0,0.0,0.0,3.2691474892819387e-7,21822.02269784954,-545.3398782363998,-642774.6038792942,82818.98754932269,121963.62555418127,-0.0008489834131988235,0.0,0.0,0.0,3.2696082303511913e-7,11489.976787549676,-136.0593221603248,-215146.2882823059
t74,438915.059081724,354353.8836955336,-0.00531397087572183,0.0,0.0,0.0,3.2627362665258425e-7,-33311.99948539785,-409.28055607613334,-757067.5062184122,255320.29605671062,339843.5539442595,-0.0008997735209361549,0.0,0.0,0.0,3.2691474894852097e-7,21822.022490099538,-545.3398806972974,-613151.5096416088,87212.28958906869,106374.72211451911,-0.0008489869754685873,0.0,0.0,0.0,3.269608230451141e-7,11489.976995298313,-136.0593246211641,-203950.68703702005
t75,447614.0497297736,305099.1424350002,-0.005314003877911255,0.0,0.0,0.0,3.2627362660632693e-7,-33311.99948540048,-409.2805560762109,-716511.7555132314,255326.5706646488,319552.6225238593,-0.0008997734609604707,0.0,0.0,0.0,3.2691474897092245e-7,21822.02231560956,-545.3398827601354,-592866.8525794434,90190.87388086815,97029.89243571697,-0.00084898372911104,0.0,0.0,0.0,3.2696082302913823e-7,11489.977169790922,-136.05932668392447,-197584.44172770935
t76,452832.51091597154,276530.226426182,-0.005314005096355906,0.0,0.0,0.0,3.2627362648212564e-7,-33311.999485396045,-409.2805560760819,-693161.3006068609,255803.31626955915,310885.8563857055,-0.0008997740940299565,0.0,0.0,0.0,3.269147489270004e-7,21822.02203207549,-545.3398861010548,-584676.8316261555,100998.52726700137,84047.51009697068,-0.0008489655219772498,0.0,0.0,0.0,3.269608225764762e-7,11489.977453320555,-136.0593300249729,-195409.71289113184
t77,466416.76261464733,259726.80817406395,-0.005282664965590628,0.0,0.0,0.0,3.2627362633634534e-7,-33311.99948539312,-409.28055607550294,-689942.1340023391,357989.1455005997,197385.54714980748,-0.0008997741342390286,0.0,0.0,0.0,3.269147476853492e-7,44801.993688038725,-545.3400755438363,-596342.3227256726,226668.22466823086,0.0008490291845229675,-15440.868348315069,0.0,0.0,0.0,3.268349821963118e-7,-11489.994202645601,-136.0595194683333,-198611.05953045125
t78,743267.6595035931,0.7244036896149666,-0.001500571768975438,0.0,0.0,0.0,3.2627337824816747e-7,-33311.999369677804,-409.28055533927807,-707066.9506360362,627187.1434916529,0.000899783452266753,-29655.651186751376,0.0,0.0,0.0,3.267960130481604e-7,27545.126065740213,-477.5693930567897,-621377.7963703355,421007.7355758061,0.0008489363733459737,-215272.52556537866,0.0,0.0,0.0,3.268277481385452e-7,5766.873303937591,-68.28883771751164,-210511.32151608067
t79,1.2734330067079444e6,0.001524431175724511,-439412.93566849205,0.0,0.0,0.0,3.261432803984185e-7,-33311.99945650024,-409.280555919347,-742966.406788248,810896.6547452412,0.0008997741046655947,-184900.41383349584,0.0,0.0,0.0,3.267461335862833e-7,44801.998888937815,-545.3401198068995,-666963.8760970492,516802.22595931194,8.925095437604469e-5,-264487.5806595091,0.0,0.0,0.0,3.2614334580570467e-7,-11489.999432437573,-136.05956388755246,-231930.5781579027
t80,1.5230850706489945e6,16008.300972171905,-653532.1422306128,0.0,0.0,0.0,3.261432796170484e-7,-33311.99945649107,-409.28055591916814,-794507.5635313594,940953.5431516756,0.0008997725848225516,-259253.071044032,0.0,0.0,0.0,3.2674612441654095e-7,44801.998888972055,-545.3401198069992,-722668.1071712195,540529.854050218,8.929901779034877e-5,-264487.5806594398,0.0,0.0,0.0,3.261432897375395e-7,-11489.999432480992,-136.05956388783105,-255658.20619050533
t81,1.7063522048010495e6,5886.871050573256,-752412.8244839321,0.0,0.0,0.0,3.261432778861281e-7,-33311.99751247053,-409.28054374998015,-868772.5873953183,1.0754908914262133e6,0.0008997717788734629,-336043.2085287807,0.0,0.0,0.0,3.2627357761697533e-7,44801.9923785442,-545.3400790268518,-780415.310261782,551320.1829741565,0.00020161498423951988,-264487.58009070414,0.0,0.0,0.0,3.262085460190064e-7,-11489.994866073668,-136.05953527687157,-274216.29724007036
t82,1.8097117824333387e6,4469.344948595708,-769035.4396247232,0.0,0.0,0.0,3.261432771088229e-7,-28772.385432547537,-382.56827778735396,-958685.0603619707,1.2090694705292676e6,0.0008997713509402427,-399864.2662118644,0.0,0.0,0.0,3.2614328762645217e-7,31481.03590242392,-475.49555732882436,-836844.8568447307,537105.0678940667,0.0008484035457597128,-243746.8778664584,0.0,0.0,0.0,3.2614328547113956e-7,-2708.6504698763824,-92.9272795414704,-289554.8176656519
t83,1.897641923118542e6,4637.05719834879,-768939.5172603336,0.0,0.0,0.0,3.261432769616755e-7,-24497.185796786755,-358.7813374303719,-1.0512016091712094e6,1.270580542869622e6,0.0008997714753694215,-403721.7511389085,0.0,0.0,0.0,3.2614328263414924e-7,23715.43653147699,-457.5080061726872,-886770.741032301,514035.238460731,0.0008489862739669424,-209212.2992830479,0.0,0.0,0.0,3.261432834716734e-7,781.7492653097656,-98.72666874231533,-304498.4850901789
t84,1.9789329578768678e6,5003.331049033493,-767272.2425420841,0.0,0.0,0.0,3.261432768295629e-7,-22369.829399733608,-347.4402721854151,-1.1366762310330567e6,1.3091806704164213e6,0.0008997715888824885,-405773.021280668,0.0,0.0,0.0,3.261432814464998e-7,18628.397887928495,-447.511767327671,-918249.4341132775,486659.3688972169,0.0008490014192690555,-171186.22688092757,0.0,0.0,0.0,3.261432844472639e-7,3741.4315118051113,-100.07149514225594,-318105.726972675
t85,2.038850062722252e6,5728.621677531714,-763395.298960204,0.0,0.0,0.0,3.261432767209885e-7,-19995.880371862135,-334.87143057281,-1.2035946568245536e6,1.375402447663311e6,0.0008997714725496216,-441795.3141653062,0.0,0.0,0.0,3.2614328024211973e-7,12627.037892934692,-447.4141967731654,-942444.7506269389,444995.20666230744,0.0008489971720276775,-120094.54097893412,0.0,0.0,0.0,3.2614328798279554e-7,7368.842478927442,-112.54276620035535,-331135.876007476
t86,1.966375805857273e6,16307.681879274163,-647154.0452945456,0.0,0.0,0.0,3.2614327605663686e-7,-20663.147719912035,-340.2132243399067,-1.257262762931367e6,1.354794030258243e6,0.0008997718348558101,-404786.81847470393,0.0,0.0,0.0,3.2614328040239107e-7,11118.156157832742,-464.4229252220346,-957301.6299650803,392663.2149435764,0.0008490101497076567,-58198.88944252248,0.0,0.0,0.0,3.2614329802136924e-7,9544.991562079293,-124.20970088212795,-342853.89814646484
t87,1.9409007041518355e6,19807.160785093947,-590718.5743013184,0.0,0.0,0.0,3.261432761902419e-7,-21151.093163867008,-342.1865381867042,-1.2912307191208655e6,1.3425287885581108e6,0.0008997717906206355,-384545.59473900293,0.0,0.0,0.0,3.2614328066180423e-7,9661.094019894976,-478.24610033645195,-963793.2037686456,334726.86613361846,6474.398777140333,-0.0007712795945370998,0.0,0.0,0.0,3.265355113266658e-7,11489.999143972032,-136.05956214974776,-351564.96281588427
t88,1.8250649735016106e6,23107.891234015147,-454078.1333670841,0.0,0.0,0.0,3.261432763242849e-7,-24077.59328376657,-357.26944868364455,-1.312379494010215e6,1.2618199860777669e6,0.000899772454112286,-307177.6665356229,0.0,0.0,0.0,3.2614328205453476e-7,12587.593822541327,-493.3290127450116,-963351.9701674723,267587.29082820186,78619.49441843732,-0.0007702672496670733,0.0,0.0,0.0,3.267802892892812e-7,11489.999461225245,-136.05956406136707,-356570.4839369453
t89,1.6459192557266739e6,26573.917649360817,-264053.28700611816,0.0,0.0,0.0,3.261432766207676e-7,-30260.342529441958,-391.52009889543933,-1.3204733986158697e6,1.0987737800035435e6,0.0008997735699058096,-175812.72456559024,0.0,0.0,0.0,3.2614329307372105e-7,18770.34306808989,-527.57966295704,-937784.5984830386,196477.67885954742,151594.02736513843,-0.0007702730275133372,0.0,0.0,0.0,3.2678046327633513e-7,11489.999461352068,-136.05956406160072,-358435.4050342339
t90,1.3458902304514814e6,0.0024483802711358083,-0.002135279441431742,0.0,0.0,0.0,3.2614328519797567e-7,-33311.999456483536,-409.2805559191721,-1.309327034247713e6,773772.006518133,117163.44125769759,-0.0008997744607641828,0.0,0.0,0.0,3.267461223955957e-7,21822.001556684336,-545.3401089036234,-908923.0855295704,143521.25935612668,200194.91591886122,-0.0007702744824767058,0.0,0.0,0.0,3.269198595408741e-7,11489.9978997992,-136.0595529844513,-354079.87269952416
t91,685480.300015297,621659.1794446156,-0.000945123071629389,0.0,0.0,0.0,3.2684820141144014e-7,-30736.313826319296,-377.6349947063183,-1.2735770394021398e6,375786.08510288433,475008.86840625096,-0.0008997726934000111,0.0,0.0,0.0,3.268838130456642e-7,20212.97902395914,-502.24776974671795,-867259.7538461657,122529.6695651602,212137.4569393567,-0.0007702784730815836,0.0,0.0,0.0,3.2691987018579464e-7,10523.334802360157,-124.61277504039967,-344087.05444206606
t92,446646.87080818193,783727.5621900922,-0.0009446957370749035,0.0,0.0,0.0,3.2687767757169516e-7,-1219.282804808156,-14.9804853473302,-1.2270543334550061e6,282017.67068754666,554253.6313002099,-0.0008997699147007265,0.0,0.0,0.0,3.2691474772364017e-7,-5021.414784759241,-88.88013743055303,-828328.4439124926,125707.2833235834,199667.45477559557,-0.0007702777854292422,0.0,0.0,0.0,3.269522975685807e-7,6240.697589567398,-73.89965208322283,-330613.45511377306
t93,440933.1452497778,773957.2758974624,-0.0009450699807434584,0.0,0.0,0.0,3.268776495626856e-7,-30772.96395730261,-378.0852870054688,-1.1812904310646525e6,292487.7608827059,481690.2427286732,-0.0008997724920964678,0.0,0.0,0.0,3.269147462790136e-7,22823.945341136776,-472.21413136787834,-793313.8377262221,130100.31631583525,183480.09831387797,-0.0007702783742960517,0.0,0.0,0.0,3.2695238483305147e-7,7949.018616165836,-94.12884436240957,-320486.99430211185
t94,433550.3547897636,733065.70461761,-0.0009451172121123647,0.0,0.0,0.0,3.268776459748946e-7,-31352.46136806147,-385.2051544516012,-1.132422332305653e6,289231.60661082383,417408.00402707874,-0.000899773232778088,0.0,0.0,0.0,3.269147471500083e-7,20624.724752400572,-512.2383651331902,-723496.175710408,134252.5701869469,161221.74279575955,-0.0007702782619214803,0.0,0.0,0.0,3.2695341989938224e-7,10727.736615660899,-127.03321068158901,-305093.80192253814
t95,437918.8511390889,648803.9142305421,-0.0009451270853232108,0.0,0.0,0.0,3.268776450912732e-7,-31318.33189652058,-384.7858302075081,-1.0525640064663375e6,290195.889477159,325752.7292225251,-0.0008997737478661158,0.0,0.0,0.0,3.2691474765091985e-7,19828.334981151667,-520.8453744749564,-631991.579982124,139343.21245191054,130420.03389535105,-0.0007702747747285778,0.0,0.0,0.0,3.2704485963486283e-7,11489.996915368914,-136.05954426744827,-280126.9429327796
t96,446266.6476764789,551521.4207635466,-0.0009451280387174979,0.0,0.0,0.0,3.268776448090266e-7,-31414.229210663343,-385.96405146039854,-963531.0558041348,285691.2556181292,272156.71444348275,-0.0008997735382180599,0.0,0.0,0.0,3.269147476879496e-7,19924.232295086418,-522.023595730991,-573984.4721675827,141374.03713366314,102584.04696066897,-0.0007702734509805083,0.0,0.0,0.0,3.270448640377748e-7,11489.996915576923,-136.0595442705925,-254321.78064847444
t97,457473.9815623107,461362.9721778677,-0.0009451281847311158,0.0,0.0,0.0,3.268776447581631e-7,-31441.253960254577,-386.29608510079566,-884552.252269269,292431.45990468207,221605.2700128492,-0.0008997735771367199,0.0,0.0,0.0,3.269147476809624e-7,19951.257044600512,-522.3556293729237,-530199.5926210018,135463.28628246073,87737.67932975384,-0.0007702697867338591,0.0,0.0,0.0,3.2704486514381435e-7,11489.996915654065,-136.059544272128,-233564.66211611318
t98,480916.0101821292,374195.14125372766,-0.0009451290507358628,0.0,0.0,0.0,3.268776446767768e-7,-31443.400589205216,-386.32245918512416,-820824.250523325,300394.5210199511,184615.40621290012,-0.0008997737032196071,0.0,0.0,0.0,3.2691474760506996e-7,19953.403673503533,-522.3820034587325,-501174.88367805834,137973.26695096563,70083.56748000633,-0.0007702678595600324,0.0,0.0,0.0,3.2704486514357464e-7,11489.99691570168,-136.05954427360834,-218420.53086028155
t99,504098.0734940701,301947.44784001133,-0.00094512836135386,0.0,0.0,0.0,3.268776445925817e-7,-31424.536531432743,-386.0906900893768,-771777.9478987181,304161.18919819006,161259.44285398416,-0.0008997734404611393,0.0,0.0,0.0,3.2691474749165394e-7,19934.539615696707,-522.1502343642278,-481567.18775741936,138070.76137798652,59713.82047182619,-0.0007702667114237553,0.0,0.0,0.0,3.27044864831227e-7,11489.996915736036,-136.05954427485096,-208148.2781713079
t100,521560.749423368,250766.90008665135,-0.000945126853943011,0.0,0.0,0.0,3.2687764447911657e-7,-31348.816178651115,-385.16036863335495,-738137.6568814653,306271.564195854,147920.09458566655,-0.0008997353293566518,0.0,0.0,0.0,3.2691474725643967e-7,19858.819262931713,-521.2199129085354,-470264.3544122915,146540.34529840806,45017.70861706716,-0.0007702491551424759,0.0,0.0,0.0,3.2704486388564516e-7,11489.996915719401,-136.0595442751805,-201921.750077755
t101,541741.1419027599,186234.06851213163,-0.0006777129384162479,0.0,0.0,0.0,3.26877643941304e-7,-6771.589209655214,-83.19767647550718,-718966.3700491793,469251.7629950345,5214.0884900242245,-0.00027872598346575204,0.0,0.0,0.0,3.269147309393647e-7,-4718.407705429248,-219.25722073690133,-466565.2453175224,181557.17152461538,6295.3388547113445,-0.0004913281182373358,0.0,0.0,0.0,3.2704485459033525e-7,11489.996915084463,-136.05954426139414,-198216.20652939667
t102,677127.2451290607,0.001425321407147892,-0.0010062634347955332,0.0,0.0,0.0,3.267502890191696e-7,33311.999372739054,-409.2805553709455,-707549.8256267145,1.0185714608990212e6,0.0002834760615656774,-477337.3239018849,0.0,0.0,0.0,3.262264684625463e-7,-44801.99871160116,-545.3401186725787,-468306.00253859017,219266.11901092596,0.0005090322441588229,-30575.30206776355,0.0,0.0,0.0,3.2674198530917033e-7,11489.999338862104,-136.05956330163315,-199054.5098239433
t103,924502.1755265412,0.0006781866726628324,-240034.0790259736,0.0,0.0,0.0,3.265777624346041e-7,33311.999248778244,-409.2805546191846,-714890.675187383,1.234697287170608e6,0.0007325645725134514,-666142.9320890445,0.0,0.0,0.0,3.261432762491793e-7,-44801.99867756429,-545.340118484911,-495626.22003590467,338087.28303885006,0.0009809398231563488,-135825.6724171516,0.0,0.0,0.0,3.267419817409407e-7,11489.99942878605,-136.05956386572637,-212625.30373711133
t104,1.0961578165072938e6,0.0013507970352543697,-369754.3270019481,0.0,0.0,0.0,3.265777617827098e-7,33311.99924878123,-409.2805546190934,-756826.0687230731,1.2795701402233858e6,0.0007282490294160983,-666142.9320840985,0.0,0.0,0.0,3.2614327589427505e-7,-44801.99867755368,-545.3401184846545,-540499.072845653,423169.42192460474,0.0009809446039912573,-198389.04081305978,0.0,0.0,0.0,3.26741973548095e-7,11489.999428772451,-136.05956386556107,-235144.07412033147
t105,1.351998578085997e6,0.001350797930943004,-543201.6689307004,0.0,0.0,0.0,3.265777329792248e-7,33311.99924873428,-409.2805546183529,-839219.4882634495,1.3304766629704218e6,0.0007286486813043655,-666142.9320845936,0.0,0.0,0.0,3.261432757575834e-7,-43757.58575851901,-539.4019046660754,-592461.8847537088,458053.45735665323,0.0009809410301892321,-208068.05451091498,0.0,0.0,0.0,3.2614331450162004e-7,10445.58650978473,-130.12135004772253,-259266.55515398868
t106,1.6117000270517082e6,0.0013507636545855572,-698573.2027770699,0.0,0.0,0.0,3.26143280473386e-7,24693.45886163059,-361.49280427795486,-934656.281063933,1.369149761677445e6,0.0007289461955297533,-666142.9320849455,0.0,0.0,0.0,3.261432757272139e-7,-34511.24759976014,-488.1547786352524,-640483.8157307362,459682.7160123334,0.000980927293800938,-189381.51050768286,0.0,0.0,0.0,3.2614330024467996e-7,9817.788738129557,-126.66197435729752,-278960.6079142799
t107,1.7924482809948782e6,0.0013505243414814738,-776938.4162487162,0.0,0.0,0.0,3.2614327818085065e-7,18012.64946703095,-325.00779142609866,-1.0304322360602502e6,1.4017022480762408e6,0.0007290536773244816,-666142.9320853907,0.0,0.0,0.0,3.261432758580932e-7,-28045.929038865972,-452.82643028304886,-679572.2773579779,447980.6302147439,0.0009809320530375677,-164066.85992581543,0.0,0.0,0.0,3.261433038611134e-7,10033.279571835019,-127.81863885695019,-292786.5376127447
t108,1.8880671901129894e6,0.001350038904931232,-781558.3448170507,0.0,0.0,0.0,3.2614327750700206e-7,13584.497919281004,-305.9643761981496,-1.117039314745474e6,1.427771285300909e6,0.0007294431086390628,-666142.9320858713,0.0,0.0,0.0,3.261432758675757e-7,-22684.387191378366,-428.769421767767,-711050.9704389544,474185.0050627025,0.0009809328345652714,-179573.03746931776,0.0,0.0,0.0,3.2614329235093005e-7,9099.889272097362,-122.80504556961746,-302560.6680542342
t109,1.9352723967349865e6,0.0013507231590212457,-758528.4299117813,0.0,0.0,0.0,3.2614327725733317e-7,10959.638801660883,-296.5309586338742,-1.1846648074876068e6,1.4500555352095352e6,0.0007296565899033991,-666142.9320861036,0.0,0.0,0.0,3.2614327587896916e-7,-19007.796462008624,-413.9535605221958,-737041.442836842,493230.9888676005,0.0009809330756843301,-191107.88574743102,0.0,0.0,0.0,3.261432869824818e-7,8048.157660347741,-117.4226018883216,-309030.1826099745
t110,1.9753200564514704e6,0.0013507575541927413,-738461.3734810731,0.0,0.0,0.0,3.261432771987278e-7,-1326.9602738168524,-259.37540044219566,-1.232561407753456e6,1.4603468035964966e6,0.0007303218070194503,-666142.9320867663,0.0,0.0,0.0,3.261432765726959e-7,-6952.839031205473,-377.91974998411536,-759459.7363539968,477862.47946137673,0.0009809345001768228,-171036.42783259755,0.0,0.0,0.0,3.261432890406067e-7,8279.799305022325,-118.5443495419197,-313962.80779237935
t111,2.026034920243242e6,0.0013507772025177292,-726022.8938981046,0.0,0.0,0.0,3.261432770283573e-7,-30576.145776088444,-392.721700264398,-1.26621894430609e6,1.3149561577472962e6,0.0070475039530844,-536216.5680858269,0.0,0.0,0.0,3.261432910206555e-7,25127.120513327365,-495.7410353098293,-775839.7782605725,454940.11401056766,0.0009809289164375637,-142192.27841816418,0.0,0.0,0.0,3.261432976167755e-7,5449.025262761078,-103.01933504543126,-317085.18383148784
t112,1.9275230309130906e6,0.0013507888009920144,-602369.00846074,0.0,0.0,0.0,3.2614327732865504e-7,-33311.99610797131,-409.2805349588064,-1.2885921522075164e6,1.0533241355773802e6,0.007047696812479853,-260301.9221281695,0.0,0.0,0.0,3.262264669829263e-7,22892.101799580436,-532.6686888531137,-787813.5284513202,369592.7080969664,0.000980937417632284,-60089.100138254376,0.0,0.0,0.0,3.2623052885948617e-7,10419.894308390876,-123.38815389430734,-318822.53703612793
t113,1.7486540351867022e6,0.001350790650635654,-414864.80260970193,0.0,0.0,0.0,3.2614327811738163e-7,-33311.99610803537,-409.2805349592094,-1.2972264169217874e6,859092.4213739189,0.007049390368077391,-59069.483363199855,0.0,0.0,0.0,3.2622646961739187e-7,21821.99672547078,-545.3400985273846,-793718.8055519566,266700.32284745725,41734.22093869273,-0.0009809748842658506,0.0,0.0,0.0,3.2678029554806015e-7,11489.999382564585,-136.05956356817524,-318798.2383899092
t114,1.3954836381204496e6,0.0013508055556552129,-69024.25942734488,0.0,0.0,0.0,3.261432839738394e-7,-33311.999485774,-409.28055610238863,-1.2898970643847066e6,581763.980672439,188593.8097503748,-0.001088079095866154,0.0,0.0,0.0,3.267809641699444e-7,21822.00630251533,-545.3400662215171,-788345.426491091,179548.90300348145,126382.88614314188,-0.0009809770396623715,0.0,0.0,0.0,3.268508542019598e-7,11489.993183258675,-136.05951011912845,-316295.4778293787
