Zone,1,2,3
t121,102.14744789370694,44.096433213126915,108.50919932534114
t122,102.1474478930428,44.09643321148903,108.50919932532193
t123,102.14744789202425,44.096433209898045,108.50919932180341
t124,102.14744789021918,44.096433208107456,108.50919930691343
t125,102.14744788634862,44.096433197286714,108.50919887408241
t126,44.27109695711792,9.112088294653884e-7,9.355582708662842
t127,1.174776556497028e-7,3.2420914158480523e-7,9.355582618659362
t128,1.6441021002744663e-8,4.347816397796785e-8,9.355581208660304
t129,1.1312873596219314e-8,3.258389615380656e-8,6.961415242679816e-7
t130,1.2880750867522062e-8,4.0936238348748213e-8,1.988716585260209e-7
t131,2.184129078826129e-8,8.940342584943994e-8,1.3632650231707693e-7
t132,4.275663825949625e-8,1.1992363877676682e-7,8.866555994563192e-8
t133,5.3687970736931305e-8,1.4816328178076973e-7,1.1220445228693986e-7
t134,5.091981196836444e-8,1.7620772042641116e-7,1.2378914740492087e-7
t135,3.04041360990453e-8,1.9873154827210773e-7,1.6983733265505814e-7
t136,3.7466006955159345e-8,3.4328362232754483e-7,2.7660072074506055e-7
t137,4.577687510300033e-8,8.188896066458892e-7,6.386824036103637e-7
t138,2.967430626806425e-7,104.81701262085082,41.325677407435904
t139,132.64124080209834,104.81701266773476,41.32567751239352
t140,127.87866990835789,104.81701268215946,41.32567752285237
t141,122.89774847740611,104.81701267370953,41.325677525591395
t142,117.44721541167104,104.8170126651449,41.32567752067641
t143,110.09802538539462,104.81701266017055,41.32567751526348
t144,110.09802538245964,104.81701265759172,41.32567751401133
t145,110.09802538107475,104.81701265612415,41.3256775124901
t146,110.09802537937192,104.81701265438306,41.32567750925962
t147,110.09802537846612,104.81701265329954,41.32567750779444
t148,110.09802537724475,104.81701265182343,41.32567750301523
t149,110.0980253745615,104.8170126439629,41.325676018515466
t150,101.23223915916459,78.23812141990085,34.97805313723676
t151,93.18696851931139,78.23812136114309,5.456736097996785e-8
t152,82.18000529902474,78.23812131426534,3.2159773675735246e-8
t153,8.951972978304662e-7,9.923553822531817e-7,3.45930378981664e-8
t154,1.672756673755791e-7,2.6527456671382705e-7,4.700882727844896e-8
t155,9.684263570432972e-8,2.062516815977758e-7,7.534716150475535e-8
t156,9.327476785974417e-8,2.0175298878555808e-7,8.800269088972146e-8
t157,9.147205127320611e-8,1.9005707146081894e-7,1.1674377109661093e-7
t158,1.077364656816565e-7,2.0680673005575587e-7,1.6461106224314457e-7
t159,1.3078349998235548e-7,2.1239039525835253e-7,2.426264388588512e-7
t160,1.7723823495721742e-7,3.227421811262728e-7,7.575349360012889e-7
t161,4.3118837739006113e-7,3.374573338411677e-5,17.13365710560486
t162,109.18076859284278,92.43634377394129,90.33575761744737
t163,133.02920839071936,92.43634385129954,90.33575766563857
t164,128.64195497984133,92.43634412898153,90.33575768331825
t165,123.98633614746714,92.43634385506334,90.33575768280456
t166,118.2522639581484,92.43634381533732,90.33575766949458
t167,110.09802538696165,92.43634380226815,90.33575765985589
t168,110.09802538398223,92.43634379738793,90.33575765143483
