Resource,Zone,StartCap,RetCap,NewCap,EndCap,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap,MaxAnnualGeneration,AnnualGeneration,CapacityFactor,AnnualEmissions
NE_BECCS_Gasoline_Gasification_Herb,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SE_BECCS_Gasoline_Gasification_Wood,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIDAT_BECCS_Gasoline_Gasification_Wood,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE_BECCS_Gasoline_Gasification_Wood,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SE_BECCS_FT_RCB_Herb,1,0.0,0.0,2444.0293251356266,2444.0293251356266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.140969688818809e7,1.92687270491343e7,0.8999999929828534,0.0
MIDAT_BECCS_FT_RCB_Herb,2,0.0,0.0,920.8556811045155,920.8556811045155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0666957664755555e6,7.260026039864445e6,0.8999999814095437,0.0
NE_BECCS_FT_RCB_Herb,3,0.0,0.0,0.0005700633648405496,0.0005700633648405496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9937550760032146,4.412503542349921,0.8836043168303516,0.0
SE_BECCS_FT_RCB_Wood,1,0.0,0.0,1955.2105588406773,1955.2105588406773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7127644495444335e7,1.5414879895669073e7,0.8999999912287513,0.0
MIDAT_BECCS_FT_RCB_Wood,2,0.0,0.0,0.004929650337364273,0.004929650337364273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.183736955311026,38.72460833327641,0.8967405570608866,0.0
NE_BECCS_FT_RCB_Wood,3,0.0,0.0,0.0005147196958988143,0.0005147196958988143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.508944536073614,3.9803409308602262,0.8827655561108997,0.0
SE_BECCS_FT_OTB_Herb,1,0.0,0.0,0.0014519527083765432,0.0014519527083765432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.719105725378519,11.21574421754487,0.8818028924129484,0.0
MIDAT_BECCS_FT_OTB_Herb,2,0.0,0.0,0.001683617417171461,0.001683617417171461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.748488574422,13.016488824156161,0.8825642545318433,0.0
NE_BECCS_FT_OTB_Herb,3,0.0,0.0,0.0010009605387784131,0.0010009605387784131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.768414319698898,7.713756479271487,0.8797208021913331,0.0
SE_BECCS_FT_OTB_Wood,1,0.0,0.0,0.0014510262001258868,0.0014510262001258868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.710989513102769,11.207504895243726,0.8817177359552364,0.0
MIDAT_BECCS_FT_OTB_Wood,2,0.0,0.0,0.0015621646605814303,0.0015621646605814303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.68456242669333,12.071148958540933,0.8820997399956869,0.0
NE_BECCS_FT_OTB_Wood,3,0.0,0.0,0.0009483463049285013,0.0009483463049285013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.307513631173672,7.304988984615927,0.8793231415479351,0.0
SE_BECCS_FT_OTAB_Herb,1,0.0,0.0,0.0005863083133183726,0.0005863083133183726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.136060824668943,4.516986038808852,0.8794650595089097,0.0
MIDAT_BECCS_FT_OTAB_Herb,2,0.0,0.0,0.00054506933972284,0.00054506933972284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.774807415972079,4.196425126870791,0.8788679335701463,0.0
NE_BECCS_FT_OTAB_Herb,3,0.0,0.0,0.00037508807717398556,0.00037508807717398556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2857715560441134,2.884122965185985,0.8777612551550324,0.0
SE_BECCS_FT_OTAB_Wood,1,0.0,0.0,0.0005861677802126035,0.0005861677802126035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.134829754662406,4.5156468955062365,0.8794151142802829,0.0
MIDAT_BECCS_FT_OTAB_Wood,2,0.0,0.0,0.0005259132163877603,0.0005259132163877603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.60699977555678,4.048553339435756,0.8787830554965607,0.0
NE_BECCS_FT_OTAB_Wood,3,0.0,0.0,0.00036358960673508203,0.00036358960673508203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1850449549993187,2.794994516527373,0.877536912670663,0.0
SE_BECCS_FT_SB95_Herb,1,0.0,0.0,0.00035495514487153155,0.00035495514487153155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1094070690746163,2.722939536155394,0.8757102160206262,0.0
MIDAT_BECCS_FT_SB95_Herb,2,0.0,0.0,0.0003544356730999331,0.0003544356730999331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.104856496355414,2.7188926174659898,0.8756902680228598,0.0
NE_BECCS_FT_SB95_Herb,3,0.0,0.0,0.000327204359421168,0.000327204359421168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8663101885294315,2.5097396712642883,0.8755994662782528,0.0
SE_BECCS_FT_SB95_Wood,1,0.0,0.0,0.0003549532125491336,0.0003549532125491336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1093901419304104,2.7228897702724932,0.8756989782510968,0.0
MIDAT_BECCS_FT_SB95_Wood,2,0.0,0.0,0.00035198745934634926,0.00035198745934634926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0834101438740196,2.7000669783628486,0.8756755839722523,0.0
NE_BECCS_FT_SB95_Wood,3,0.0,0.0,0.00032488607460245527,0.00032488607460245527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8460020135175084,2.4919117541578597,0.8755832716639537,0.0
Total,n/a,651343.632,0.0005435454147967049,1.774463579195347e7,1.839597942340992e7,0.0,0.0,2.8307083319848455e7,2.8307083319848455e7,0.0,0.0,0.0,0.0,1.6114877974907095e11,4.4805275776261734e10,-,4.0412927629401547e8
