Zone,1,2,3,Total
t84,0.0038857611331322463,0.004654489185492427,0.0038256619839834613,0.012365912302608136
t85,0.003945509316698571,0.004612491916089046,0.004013919878167007,0.012571921110954624
t86,0.004044930379361685,0.004662111479627917,0.0044135854322160835,0.013120627291205686
t87,0.0042001895785489535,0.004815488195223239,0.006265844343917291,0.015281522117689482
t88,0.004436715232560894,0.005119955489655891,3808.576533048625,3808.5860897193475
t89,0.004832568408214748,0.005773755992802192,7897.893806915655,7897.904413240056
t90,0.0056584343393686195,18441.355578085164,12067.307257289465,30508.668493808967
t91,33249.88303957194,50200.06540594098,13725.632583138915,97175.58102865182
t92,32236.634837617556,49215.00390627754,17249.04408111748,98700.68282501257
t93,32236.63580849539,49215.00447770095,16744.106694444934,98195.74698064127
t94,32236.636341297886,49215.00491404311,16744.1074935412,98195.7487488822
t95,32236.636647580508,49215.005140678746,16744.110950711438,98195.75273897068
t96,32236.636775713367,49215.00519097652,16744.11125453236,98195.75322122224
t97,32236.636727846457,49215.00506002678,16744.11131212125,98195.75309999449
t98,32236.636511041637,49215.00474229028,16744.111216167155,98195.75246949907
t99,32236.636082424626,49215.004161585995,16744.11094818882,98195.75119219944
t100,32236.63529269813,49215.003022230194,16744.110371997,98195.74868692532
t101,32236.633128798756,42285.37304487443,13637.279492793368,88159.28566646656
t102,12447.965779310449,0.005836295837612581,0.022350106246275817,12447.993965712532
t103,0.00994531317713049,0.0049165254914122596,0.014580253058665957,0.029442091727208707
t104,0.008404705459613674,0.004560163145686327,0.011683452855365083,0.024648321460665083
t105,0.007167286767628321,0.004363536796804514,0.0043808595202822044,0.01591168308471504
t106,0.005075964881830488,0.004253601640462574,0.003986410767282564,0.013315977289575624
t107,0.00465448792013211,0.004208883663337256,0.003808737608133133,0.012672109191602499
t108,0.004448209820806825,0.00422056679117912,0.0037424015939668312,0.012411178205952776
t109,0.00435005731675889,0.004283328573905728,0.0037572050823034817,0.0123905909729681
t110,0.004337419144869288,0.004415071361787595,0.003862324480999554,0.012614814987656438
t111,0.004406050114048847,0.004646792560698317,0.004095652208798329,0.013148494883545492
t112,0.004565759854973316,0.005110132270674512,0.004644974389699784,0.014320866515347612
t113,0.004872595107116205,0.005798624148829634,5102.830263159381,5102.840934378636
t114,0.005511612610015242,4648.599596667739,8194.484003499776,12843.089111780126
t115,32199.016893239277,4506.941112691276,8114.005178376351,44819.9631843069
t116,32268.337960065284,4506.9418089955525,8114.00562569761,44889.285394758444
t117,32236.61508279703,4506.942219769177,8114.005893040522,44857.56319560673
t118,32236.61560888194,4506.9424489743615,8114.006039107131,44857.56409696343
t119,32236.615887452954,4506.942547109395,8114.00609022846,44857.56452479081
t120,32236.615989315265,4506.94252672634,8114.00605508738,44857.56457112899
t121,32236.61591571852,4506.942380410481,8114.005922959182,44857.564219088184
t122,32236.615675060493,4506.942093272018,8114.005684532804,44857.56345286532
t123,32236.615218297182,4506.941605031337,8114.005297537306,44857.56212086582
t124,32236.61438890884,4506.940753471241,8114.004656531011,44857.55979891109
t125,32236.612154205053,4506.9381489578245,8114.003042044827,44857.55334520771
t126,0.005602044099022835,0.005476199705760885,0.0041882623936968155,0.015266506198480537
t127,0.004750246282610766,0.004761477130092127,0.0037657352732333492,0.01327745868593624
t128,0.0044037972331357434,0.004463871051464009,0.0035473182295494648,0.012414986514149217
t129,0.004205614229516549,0.004296100581149548,0.0034201347441740974,0.011921849554840195
t130,0.004085438044348616,0.004200734728708226,0.003344295032802633,0.011630467805859475
t131,0.004023518049457193,0.0041639444679804774,0.0033109134929554277,0.011498376010393097
t132,0.0040084699210243815,0.004178576318837193,0.0033139038202380715,0.011500950060099647
t133,0.004031323943377727,0.004240636469448536,0.0033470434753023804,0.011619003888128645
t134,0.00410195455453968,0.004367079974153628,0.0034222150969909423,0.01189124962568425
t135,0.004232191856496317,0.004585250533588696,0.0035531307044273062,0.01237057309451232
t136,0.004441523716794584,0.0049581551888347765,0.0037634967493181495,0.01316317565494751
t137,0.004798992726495295,0.005860100720950838,0.004151174848344489,0.014810268295790623
t138,0.005519275180539015,23887.489331582583,0.00724019619846724,23887.50209105396
t139,33249.09331004858,23159.547425764813,0.007632965940645566,56408.64836877933
t140,32236.63644035132,23159.548161903,0.0078890637804478,55396.1924913181
t141,32236.62283829176,23159.548611973958,0.0080605183590032,55396.17951078408
t142,32236.623463172527,23159.54888188545,0.00816305841055124,55396.180508116384
t143,32236.623823639005,23159.54902473547,0.008211532994221862,55396.18105990747
t144,32236.624001376298,23159.549056538726,0.00820835622432692,55396.18126627125
t145,32236.624014560344,23159.548977548227,0.008149614708377774,55396.18114172328
t146,32236.623876557125,23159.54877817899,0.008034216126701443,55396.18068895224
t147,32236.623559090083,23159.548419436007,0.007849000394040986,55396.17982752649
t148,32236.622954980052,23159.547787382005,0.00755784785209207,55396.178300209904
t149,32236.621617458797,23159.54634893111,0.007019409759311401,55396.17498579967
t150,19298.99850745572,0.020573191790410707,0.004642388605316459,19299.023723036116
t151,0.040237566062942674,0.012490960874294577,0.0038688438404220564,0.056597370777659306
t152,0.015306834283000479,0.01035746271133335,0.0036228837430585794,0.029287180737392407
t153,0.005309480229210586,0.005250785273221074,0.003489067091264638,0.0140493325936963
t154,0.0047821803060949285,0.004818333457251269,0.0034159039015305673,0.013016417664876764
t155,0.004535230257402839,0.004612188287907911,0.003393722571946822,0.01254114111725757
t156,0.0044208185642965305,0.004521115090168611,0.003417902258381287,0.012359835912846428
t157,0.004395685245256326,0.004510550299853634,0.003485951657104834,0.012392187202214794
t158,0.004458139670669932,0.0045825226381515,0.0036178225767133946,0.012658484885534827
t159,0.004623377664115456,0.004755012300218568,0.0038479960029531306,0.013226385967287153
t160,0.004939517506005952,0.005081638059171352,0.00427615498050268,0.014297310545679984
t161,0.005616750057198189,0.005893873734341606,614.8049676184302,614.8164782422217
t162,4238.3571389310155,30907.736603250447,7440.160839816752,42586.25458199821
t163,32937.69792747005,29965.860678137742,7258.785908601496,70162.34451420928
t164,32236.623648276385,29965.861654150467,7258.786398685822,69461.27170111268
t165,32236.624516134732,29965.861764546873,7258.786672436989,69461.2729531186
t166,32236.6249946705,29965.86196877844,7258.7868039104405,69461.27376735938
t167,32236.62526761534,29965.86205579386,7258.78682231325,69461.27414572245
t168,32236.625380639332,29965.862025166003,7258.78673104013,69461.27413684547
