Time_Index,NG,None,coal,uranium
4386,2.031,0,2.467,0.699
4387,2.031,0,2.467,0.699
4388,2.031,0,2.467,0.699
4389,2.031,0,2.467,0.699
4390,2.031,0,2.467,0.699
4391,2.031,0,2.467,0.699
4392,2.031,0,2.467,0.699
4393,2.031,0,2.467,0.699
4394,2.031,0,2.467,0.699
4395,2.031,0,2.467,0.699
4396,2.031,0,2.467,0.699
4397,2.031,0,2.467,0.699
4398,2.031,0,2.467,0.699
4399,2.031,0,2.467,0.699
4400,2.031,0,2.467,0.699
4401,2.031,0,2.467,0.699
4402,2.031,0,2.467,0.699
4403,2.031,0,2.467,0.699
4404,2.031,0,2.467,0.699
4405,2.031,0,2.467,0.699
4406,2.031,0,2.467,0.699
4407,2.031,0,2.467,0.699
4408,2.031,0,2.467,0.699
4409,2.031,0,2.467,0.699
4410,2.031,0,2.467,0.699
4411,2.031,0,2.467,0.699
4412,2.031,0,2.467,0.699
4413,2.031,0,2.467,0.699
4414,2.031,0,2.467,0.699
4415,2.031,0,2.467,0.699
4416,2.031,0,2.467,0.699
4417,2.031,0,2.467,0.699
4418,2.031,0,2.467,0.699
4419,2.031,0,2.467,0.699
4420,2.031,0,2.467,0.699
4421,2.031,0,2.467,0.699
4422,2.031,0,2.467,0.699
4423,2.031,0,2.467,0.699
4424,2.031,0,2.467,0.699
4425,2.031,0,2.467,0.699
4426,2.031,0,2.467,0.699
4427,2.031,0,2.467,0.699
4428,2.031,0,2.467,0.699
4429,2.031,0,2.467,0.699
4430,2.031,0,2.467,0.699
4431,2.031,0,2.467,0.699
4432,2.031,0,2.467,0.699
4433,2.031,0,2.467,0.699
4434,2.031,0,2.467,0.699
4435,2.031,0,2.467,0.699
4436,2.031,0,2.467,0.699
4437,2.031,0,2.467,0.699
4438,2.031,0,2.467,0.699
4439,2.031,0,2.467,0.699
4440,2.031,0,2.467,0.699
4441,2.031,0,2.467,0.699
4442,2.031,0,2.467,0.699
4443,2.031,0,2.467,0.699
4444,2.031,0,2.467,0.699
4445,2.031,0,2.467,0.699
4446,2.031,0,2.467,0.699
4447,2.031,0,2.467,0.699
4448,2.031,0,2.467,0.699
4449,2.031,0,2.467,0.699
4450,2.031,0,2.467,0.699
4451,2.031,0,2.467,0.699
4452,2.031,0,2.467,0.699
4453,2.031,0,2.467,0.699
4454,2.031,0,2.467,0.699
4455,2.031,0,2.467,0.699
4456,2.031,0,2.467,0.699
4457,2.031,0,2.467,0.699
4458,2.031,0,2.467,0.699
4459,2.031,0,2.467,0.699
4460,2.031,0,2.467,0.699
4461,2.031,0,2.467,0.699
4462,2.031,0,2.467,0.699
4463,2.031,0,2.467,0.699
4464,2.031,0,2.467,0.699
4465,2.031,0,2.467,0.699
4466,2.031,0,2.467,0.699
4467,2.031,0,2.467,0.699
4468,2.031,0,2.467,0.699
4469,2.031,0,2.467,0.699
4470,2.031,0,2.467,0.699
4471,2.031,0,2.467,0.699
4472,2.031,0,2.467,0.699
4473,2.031,0,2.467,0.699
4474,2.031,0,2.467,0.699
4475,2.031,0,2.467,0.699
4476,2.031,0,2.467,0.699
4477,2.031,0,2.467,0.699
4478,2.031,0,2.467,0.699
4479,2.031,0,2.467,0.699
4480,2.031,0,2.467,0.699
4481,2.031,0,2.467,0.699
4482,2.031,0,2.467,0.699
4483,2.031,0,2.467,0.699
4484,2.031,0,2.467,0.699
4485,2.031,0,2.467,0.699
4486,2.031,0,2.467,0.699
4487,2.031,0,2.467,0.699
4488,2.031,0,2.467,0.699
4489,2.031,0,2.467,0.699
4490,2.031,0,2.467,0.699
4491,2.031,0,2.467,0.699
4492,2.031,0,2.467,0.699
4493,2.031,0,2.467,0.699
4494,2.031,0,2.467,0.699
4495,2.031,0,2.467,0.699
4496,2.031,0,2.467,0.699
4497,2.031,0,2.467,0.699
4498,2.031,0,2.467,0.699
4499,2.031,0,2.467,0.699
4500,2.031,0,2.467,0.699
4501,2.031,0,2.467,0.699
4502,2.031,0,2.467,0.699
4503,2.031,0,2.467,0.699
4504,2.031,0,2.467,0.699
4505,2.031,0,2.467,0.699
4506,2.031,0,2.467,0.699
4507,2.031,0,2.467,0.699
4508,2.031,0,2.467,0.699
4509,2.031,0,2.467,0.699
4510,2.031,0,2.467,0.699
4511,2.031,0,2.467,0.699
4512,2.031,0,2.467,0.699
4513,2.031,0,2.467,0.699
4514,2.031,0,2.467,0.699
4515,2.031,0,2.467,0.699
4516,2.031,0,2.467,0.699
4517,2.031,0,2.467,0.699
4518,2.031,0,2.467,0.699
4519,2.031,0,2.467,0.699
4520,2.031,0,2.467,0.699
4521,2.031,0,2.467,0.699
4522,2.031,0,2.467,0.699
4523,2.031,0,2.467,0.699
4524,2.031,0,2.467,0.699
4525,2.031,0,2.467,0.699
4526,2.031,0,2.467,0.699
4527,2.031,0,2.467,0.699
4528,2.031,0,2.467,0.699
4529,2.031,0,2.467,0.699
4530,2.031,0,2.467,0.699
4531,2.031,0,2.467,0.699
4532,2.031,0,2.467,0.699
4533,2.031,0,2.467,0.699
4534,2.031,0,2.467,0.699
4535,2.031,0,2.467,0.699
4536,2.031,0,2.467,0.699
4537,2.031,0,2.467,0.699
4538,2.031,0,2.467,0.699
4539,2.031,0,2.467,0.699
4540,2.031,0,2.467,0.699
4541,2.031,0,2.467,0.699
4542,2.031,0,2.467,0.699
4543,2.031,0,2.467,0.699
4544,2.031,0,2.467,0.699
4545,2.031,0,2.467,0.699
4546,2.031,0,2.467,0.699
4547,2.031,0,2.467,0.699
4548,2.031,0,2.467,0.699
4549,2.031,0,2.467,0.699
4550,2.031,0,2.467,0.699
4551,2.031,0,2.467,0.699
4552,2.031,0,2.467,0.699
4553,2.031,0,2.467,0.699
4554,2.031,0,2.467,0.699
4555,2.031,0,2.467,0.699
4556,2.031,0,2.467,0.699
4557,2.031,0,2.467,0.699
4558,2.031,0,2.467,0.699
4559,2.031,0,2.467,0.699
4560,2.031,0,2.467,0.699
4561,2.031,0,2.467,0.699
4562,2.031,0,2.467,0.699
4563,2.031,0,2.467,0.699
4564,2.031,0,2.467,0.699
4565,2.031,0,2.467,0.699
4566,2.031,0,2.467,0.699
4567,2.031,0,2.467,0.699
4568,2.031,0,2.467,0.699
4569,2.031,0,2.467,0.699
4570,2.031,0,2.467,0.699
4571,2.031,0,2.467,0.699
4572,2.031,0,2.467,0.699
4573,2.031,0,2.467,0.699
4574,2.031,0,2.467,0.699
4575,2.031,0,2.467,0.699
4576,2.031,0,2.467,0.699
4577,2.031,0,2.467,0.699
4578,2.031,0,2.467,0.699
4579,2.031,0,2.467,0.699
4580,2.031,0,2.467,0.699
4581,2.031,0,2.467,0.699
4582,2.031,0,2.467,0.699
4583,2.031,0,2.467,0.699
4584,2.031,0,2.467,0.699
4585,2.031,0,2.467,0.699
4586,2.031,0,2.467,0.699
4587,2.031,0,2.467,0.699
4588,2.031,0,2.467,0.699
4589,2.031,0,2.467,0.699
4590,2.031,0,2.467,0.699
4591,2.031,0,2.467,0.699
4592,2.031,0,2.467,0.699
4593,2.031,0,2.467,0.699
4594,2.031,0,2.467,0.699
4595,2.031,0,2.467,0.699
4596,2.031,0,2.467,0.699
4597,2.031,0,2.467,0.699
4598,2.031,0,2.467,0.699
4599,2.031,0,2.467,0.699
4600,2.031,0,2.467,0.699
4601,2.031,0,2.467,0.699
4602,2.031,0,2.467,0.699
4603,2.031,0,2.467,0.699
4604,2.031,0,2.467,0.699
4605,2.031,0,2.467,0.699
4606,2.031,0,2.467,0.699
4607,2.031,0,2.467,0.699
4608,2.031,0,2.467,0.699
4609,2.031,0,2.467,0.699
4610,2.031,0,2.467,0.699
4611,2.031,0,2.467,0.699
4612,2.031,0,2.467,0.699
4613,2.031,0,2.467,0.699
4614,2.031,0,2.467,0.699
4615,2.031,0,2.467,0.699
4616,2.031,0,2.467,0.699
4617,2.031,0,2.467,0.699
4618,2.031,0,2.467,0.699
4619,2.031,0,2.467,0.699
4620,2.031,0,2.467,0.699
4621,2.031,0,2.467,0.699
4622,2.031,0,2.467,0.699
4623,2.031,0,2.467,0.699
4624,2.031,0,2.467,0.699
4625,2.031,0,2.467,0.699
4626,2.031,0,2.467,0.699
4627,2.031,0,2.467,0.699
4628,2.031,0,2.467,0.699
4629,2.031,0,2.467,0.699
4630,2.031,0,2.467,0.699
4631,2.031,0,2.467,0.699
4632,2.031,0,2.467,0.699
4633,2.031,0,2.467,0.699
4634,2.031,0,2.467,0.699
4635,2.031,0,2.467,0.699
4636,2.031,0,2.467,0.699
4637,2.031,0,2.467,0.699
4638,2.031,0,2.467,0.699
4639,2.031,0,2.467,0.699
4640,2.031,0,2.467,0.699
4641,2.031,0,2.467,0.699
4642,2.031,0,2.467,0.699
4643,2.031,0,2.467,0.699
4644,2.031,0,2.467,0.699
4645,2.031,0,2.467,0.699
4646,2.031,0,2.467,0.699
4647,2.031,0,2.467,0.699
4648,2.031,0,2.467,0.699
4649,2.031,0,2.467,0.699
4650,2.031,0,2.467,0.699
4651,2.031,0,2.467,0.699
4652,2.031,0,2.467,0.699
4653,2.031,0,2.467,0.699
4654,2.031,0,2.467,0.699
4655,2.031,0,2.467,0.699
4656,2.031,0,2.467,0.699
4657,2.031,0,2.467,0.699
4658,2.031,0,2.467,0.699
4659,2.031,0,2.467,0.699
4660,2.031,0,2.467,0.699
4661,2.031,0,2.467,0.699
4662,2.031,0,2.467,0.699
4663,2.031,0,2.467,0.699
4664,2.031,0,2.467,0.699
4665,2.031,0,2.467,0.699
4666,2.031,0,2.467,0.699
4667,2.031,0,2.467,0.699
4668,2.031,0,2.467,0.699
4669,2.031,0,2.467,0.699
4670,2.031,0,2.467,0.699
4671,2.031,0,2.467,0.699
4672,2.031,0,2.467,0.699
4673,2.031,0,2.467,0.699
4674,2.031,0,2.467,0.699
4675,2.031,0,2.467,0.699
4676,2.031,0,2.467,0.699
4677,2.031,0,2.467,0.699
4678,2.031,0,2.467,0.699
4679,2.031,0,2.467,0.699
4680,2.031,0,2.467,0.699
4681,2.031,0,2.467,0.699
4682,2.031,0,2.467,0.699
4683,2.031,0,2.467,0.699
4684,2.031,0,2.467,0.699
4685,2.031,0,2.467,0.699
4686,2.031,0,2.467,0.699
4687,2.031,0,2.467,0.699
4688,2.031,0,2.467,0.699
4689,2.031,0,2.467,0.699
4690,2.031,0,2.467,0.699
4691,2.031,0,2.467,0.699
4692,2.031,0,2.467,0.699
4693,2.031,0,2.467,0.699
4694,2.031,0,2.467,0.699
4695,2.031,0,2.467,0.699
4696,2.031,0,2.467,0.699
4697,2.031,0,2.467,0.699
4698,2.031,0,2.467,0.699
4699,2.031,0,2.467,0.699
4700,2.031,0,2.467,0.699
4701,2.031,0,2.467,0.699
4702,2.031,0,2.467,0.699
4703,2.031,0,2.467,0.699
4704,2.031,0,2.467,0.699
4705,2.031,0,2.467,0.699
4706,2.031,0,2.467,0.699
4707,2.031,0,2.467,0.699
4708,2.031,0,2.467,0.699
4709,2.031,0,2.467,0.699
4710,2.031,0,2.467,0.699
4711,2.031,0,2.467,0.699
4712,2.031,0,2.467,0.699
4713,2.031,0,2.467,0.699
4714,2.031,0,2.467,0.699
4715,2.031,0,2.467,0.699
4716,2.031,0,2.467,0.699
4717,2.031,0,2.467,0.699
4718,2.031,0,2.467,0.699
4719,2.031,0,2.467,0.699
4720,2.031,0,2.467,0.699
4721,2.031,0,2.467,0.699
4722,2.031,0,2.467,0.699
4723,2.031,0,2.467,0.699
4724,2.031,0,2.467,0.699
4725,2.031,0,2.467,0.699
4726,2.031,0,2.467,0.699
4727,2.031,0,2.467,0.699
4728,2.031,0,2.467,0.699
4729,2.031,0,2.467,0.699
4730,2.031,0,2.467,0.699
4731,2.031,0,2.467,0.699
4732,2.031,0,2.467,0.699
4733,2.031,0,2.467,0.699
4734,2.031,0,2.467,0.699
4735,2.031,0,2.467,0.699
4736,2.031,0,2.467,0.699
4737,2.031,0,2.467,0.699
4738,2.031,0,2.467,0.699
4739,2.031,0,2.467,0.699
4740,2.031,0,2.467,0.699
4741,2.031,0,2.467,0.699
4742,2.031,0,2.467,0.699
4743,2.031,0,2.467,0.699
4744,2.031,0,2.467,0.699
4745,2.031,0,2.467,0.699
4746,2.031,0,2.467,0.699
4747,2.031,0,2.467,0.699
4748,2.031,0,2.467,0.699
4749,2.031,0,2.467,0.699
4750,2.031,0,2.467,0.699
4751,2.031,0,2.467,0.699
4752,2.031,0,2.467,0.699
4753,2.031,0,2.467,0.699
4754,2.031,0,2.467,0.699
4755,2.031,0,2.467,0.699
4756,2.031,0,2.467,0.699
4757,2.031,0,2.467,0.699
4758,2.031,0,2.467,0.699
4759,2.031,0,2.467,0.699
4760,2.031,0,2.467,0.699
4761,2.031,0,2.467,0.699
4762,2.031,0,2.467,0.699
4763,2.031,0,2.467,0.699
4764,2.031,0,2.467,0.699
4765,2.031,0,2.467,0.699
4766,2.031,0,2.467,0.699
4767,2.031,0,2.467,0.699
4768,2.031,0,2.467,0.699
4769,2.031,0,2.467,0.699
4770,2.031,0,2.467,0.699
4771,2.031,0,2.467,0.699
4772,2.031,0,2.467,0.699
4773,2.031,0,2.467,0.699
4774,2.031,0,2.467,0.699
4775,2.031,0,2.467,0.699
4776,2.031,0,2.467,0.699
4777,2.031,0,2.467,0.699
4778,2.031,0,2.467,0.699
4779,2.031,0,2.467,0.699
4780,2.031,0,2.467,0.699
4781,2.031,0,2.467,0.699
4782,2.031,0,2.467,0.699
4783,2.031,0,2.467,0.699
4784,2.031,0,2.467,0.699
4785,2.031,0,2.467,0.699
4786,2.031,0,2.467,0.699
4787,2.031,0,2.467,0.699
4788,2.031,0,2.467,0.699
4789,2.031,0,2.467,0.699
4790,2.031,0,2.467,0.699
4791,2.031,0,2.467,0.699
4792,2.031,0,2.467,0.699
4793,2.031,0,2.467,0.699
4794,2.031,0,2.467,0.699
4795,2.031,0,2.467,0.699
4796,2.031,0,2.467,0.699
4797,2.031,0,2.467,0.699
4798,2.031,0,2.467,0.699
4799,2.031,0,2.467,0.699
4800,2.031,0,2.467,0.699
4801,2.031,0,2.467,0.699
4802,2.031,0,2.467,0.699
4803,2.031,0,2.467,0.699
4804,2.031,0,2.467,0.699
4805,2.031,0,2.467,0.699
4806,2.031,0,2.467,0.699
4807,2.031,0,2.467,0.699
4808,2.031,0,2.467,0.699
4809,2.031,0,2.467,0.699
4810,2.031,0,2.467,0.699
4811,2.031,0,2.467,0.699
4812,2.031,0,2.467,0.699
4813,2.031,0,2.467,0.699
4814,2.031,0,2.467,0.699
4815,2.031,0,2.467,0.699
4816,2.031,0,2.467,0.699
4817,2.031,0,2.467,0.699
4818,2.031,0,2.467,0.699
4819,2.031,0,2.467,0.699
4820,2.031,0,2.467,0.699
4821,2.031,0,2.467,0.699
4822,2.031,0,2.467,0.699
4823,2.031,0,2.467,0.699
4824,2.031,0,2.467,0.699
4825,2.031,0,2.467,0.699
4826,2.031,0,2.467,0.699
4827,2.031,0,2.467,0.699
4828,2.031,0,2.467,0.699
4829,2.031,0,2.467,0.699
4830,2.031,0,2.467,0.699
4831,2.031,0,2.467,0.699
4832,2.031,0,2.467,0.699
4833,2.031,0,2.467,0.699
4834,2.031,0,2.467,0.699
4835,2.031,0,2.467,0.699
4836,2.031,0,2.467,0.699
4837,2.031,0,2.467,0.699
4838,2.031,0,2.467,0.699
4839,2.031,0,2.467,0.699
4840,2.031,0,2.467,0.699
4841,2.031,0,2.467,0.699
4842,2.031,0,2.467,0.699
4843,2.031,0,2.467,0.699
4844,2.031,0,2.467,0.699
4845,2.031,0,2.467,0.699
4846,2.031,0,2.467,0.699
4847,2.031,0,2.467,0.699
4848,2.031,0,2.467,0.699
4849,2.031,0,2.467,0.699
4850,2.031,0,2.467,0.699
4851,2.031,0,2.467,0.699
4852,2.031,0,2.467,0.699
4853,2.031,0,2.467,0.699
4854,2.031,0,2.467,0.699
4855,2.031,0,2.467,0.699
4856,2.031,0,2.467,0.699
4857,2.031,0,2.467,0.699
4858,2.031,0,2.467,0.699
4859,2.031,0,2.467,0.699
4860,2.031,0,2.467,0.699
4861,2.031,0,2.467,0.699
4862,2.031,0,2.467,0.699
4863,2.031,0,2.467,0.699
4864,2.031,0,2.467,0.699
4865,2.031,0,2.467,0.699
4866,2.031,0,2.467,0.699
4867,2.031,0,2.467,0.699
4868,2.031,0,2.467,0.699
4869,2.031,0,2.467,0.699
4870,2.031,0,2.467,0.699
4871,2.031,0,2.467,0.699
4872,2.031,0,2.467,0.699
4873,2.031,0,2.467,0.699
4874,2.031,0,2.467,0.699
4875,2.031,0,2.467,0.699
4876,2.031,0,2.467,0.699
4877,2.031,0,2.467,0.699
4878,2.031,0,2.467,0.699
4879,2.031,0,2.467,0.699
4880,2.031,0,2.467,0.699
4881,2.031,0,2.467,0.699
4882,2.031,0,2.467,0.699
4883,2.031,0,2.467,0.699
4884,2.031,0,2.467,0.699
4885,2.031,0,2.467,0.699
4886,2.031,0,2.467,0.699
4887,2.031,0,2.467,0.699
4888,2.031,0,2.467,0.699
4889,2.031,0,2.467,0.699
4890,2.031,0,2.467,0.699
4891,2.031,0,2.467,0.699
4892,2.031,0,2.467,0.699
4893,2.031,0,2.467,0.699
4894,2.031,0,2.467,0.699
4895,2.031,0,2.467,0.699
4896,2.031,0,2.467,0.699
4897,2.031,0,2.467,0.699
4898,2.031,0,2.467,0.699
4899,2.031,0,2.467,0.699
4900,2.031,0,2.467,0.699
4901,2.031,0,2.467,0.699
4902,2.031,0,2.467,0.699
4903,2.031,0,2.467,0.699
4904,2.031,0,2.467,0.699
4905,2.031,0,2.467,0.699
4906,2.031,0,2.467,0.699
4907,2.031,0,2.467,0.699
4908,2.031,0,2.467,0.699
4909,2.031,0,2.467,0.699
4910,2.031,0,2.467,0.699
4911,2.031,0,2.467,0.699
4912,2.031,0,2.467,0.699
4913,2.031,0,2.467,0.699
4914,2.031,0,2.467,0.699
4915,2.031,0,2.467,0.699
4916,2.031,0,2.467,0.699
4917,2.031,0,2.467,0.699
4918,2.031,0,2.467,0.699
4919,2.031,0,2.467,0.699
4920,2.031,0,2.467,0.699
4921,2.031,0,2.467,0.699
4922,2.031,0,2.467,0.699
4923,2.031,0,2.467,0.699
4924,2.031,0,2.467,0.699
4925,2.031,0,2.467,0.699
4926,2.031,0,2.467,0.699
4927,2.031,0,2.467,0.699
4928,2.031,0,2.467,0.699
4929,2.031,0,2.467,0.699
4930,2.031,0,2.467,0.699
4931,2.031,0,2.467,0.699
4932,2.031,0,2.467,0.699
4933,2.031,0,2.467,0.699
4934,2.031,0,2.467,0.699
4935,2.031,0,2.467,0.699
4936,2.031,0,2.467,0.699
4937,2.031,0,2.467,0.699
4938,2.031,0,2.467,0.699
4939,2.031,0,2.467,0.699
4940,2.031,0,2.467,0.699
4941,2.031,0,2.467,0.699
4942,2.031,0,2.467,0.699
4943,2.031,0,2.467,0.699
4944,2.031,0,2.467,0.699
4945,2.031,0,2.467,0.699
4946,2.031,0,2.467,0.699
4947,2.031,0,2.467,0.699
4948,2.031,0,2.467,0.699
4949,2.031,0,2.467,0.699
4950,2.031,0,2.467,0.699
4951,2.031,0,2.467,0.699
4952,2.031,0,2.467,0.699
4953,2.031,0,2.467,0.699
4954,2.031,0,2.467,0.699
4955,2.031,0,2.467,0.699
4956,2.031,0,2.467,0.699
4957,2.031,0,2.467,0.699
4958,2.031,0,2.467,0.699
4959,2.031,0,2.467,0.699
4960,2.031,0,2.467,0.699
4961,2.031,0,2.467,0.699
4962,2.031,0,2.467,0.699
4963,2.031,0,2.467,0.699
4964,2.031,0,2.467,0.699
4965,2.031,0,2.467,0.699
4966,2.031,0,2.467,0.699
4967,2.031,0,2.467,0.699
4968,2.031,0,2.467,0.699
4969,2.031,0,2.467,0.699
4970,2.031,0,2.467,0.699
4971,2.031,0,2.467,0.699
4972,2.031,0,2.467,0.699
4973,2.031,0,2.467,0.699
4974,2.031,0,2.467,0.699
4975,2.031,0,2.467,0.699
4976,2.031,0,2.467,0.699
4977,2.031,0,2.467,0.699
4978,2.031,0,2.467,0.699
4979,2.031,0,2.467,0.699
4980,2.031,0,2.467,0.699
4981,2.031,0,2.467,0.699
4982,2.031,0,2.467,0.699
4983,2.031,0,2.467,0.699
4984,2.031,0,2.467,0.699
4985,2.031,0,2.467,0.699
4986,2.031,0,2.467,0.699
4987,2.031,0,2.467,0.699
4988,2.031,0,2.467,0.699
4989,2.031,0,2.467,0.699
4990,2.031,0,2.467,0.699
4991,2.031,0,2.467,0.699
4992,2.031,0,2.467,0.699
4993,2.031,0,2.467,0.699
4994,2.031,0,2.467,0.699
4995,2.031,0,2.467,0.699
4996,2.031,0,2.467,0.699
4997,2.031,0,2.467,0.699
4998,2.031,0,2.467,0.699
4999,2.031,0,2.467,0.699
5000,2.031,0,2.467,0.699
5001,2.031,0,2.467,0.699
5002,2.031,0,2.467,0.699
5003,2.031,0,2.467,0.699
5004,2.031,0,2.467,0.699
5005,2.031,0,2.467,0.699
5006,2.031,0,2.467,0.699
5007,2.031,0,2.467,0.699
5008,2.031,0,2.467,0.699
5009,2.031,0,2.467,0.699
5010,2.031,0,2.467,0.699
5011,2.031,0,2.467,0.699
5012,2.031,0,2.467,0.699
5013,2.031,0,2.467,0.699
5014,2.031,0,2.467,0.699
5015,2.031,0,2.467,0.699
5016,2.031,0,2.467,0.699
5017,2.031,0,2.467,0.699
5018,2.031,0,2.467,0.699
5019,2.031,0,2.467,0.699
5020,2.031,0,2.467,0.699
5021,2.031,0,2.467,0.699
5022,2.031,0,2.467,0.699
5023,2.031,0,2.467,0.699
5024,2.031,0,2.467,0.699
5025,2.031,0,2.467,0.699
5026,2.031,0,2.467,0.699
5027,2.031,0,2.467,0.699
5028,2.031,0,2.467,0.699
5029,2.031,0,2.467,0.699
5030,2.031,0,2.467,0.699
5031,2.031,0,2.467,0.699
5032,2.031,0,2.467,0.699
5033,2.031,0,2.467,0.699
5034,2.031,0,2.467,0.699
5035,2.031,0,2.467,0.699
5036,2.031,0,2.467,0.699
5037,2.031,0,2.467,0.699
5038,2.031,0,2.467,0.699
5039,2.031,0,2.467,0.699
5040,2.031,0,2.467,0.699
5041,2.031,0,2.467,0.699
5042,2.031,0,2.467,0.699
5043,2.031,0,2.467,0.699
5044,2.031,0,2.467,0.699
5045,2.031,0,2.467,0.699
5046,2.031,0,2.467,0.699
5047,2.031,0,2.467,0.699
5048,2.031,0,2.467,0.699
5049,2.031,0,2.467,0.699
5050,2.031,0,2.467,0.699
5051,2.031,0,2.467,0.699
5052,2.031,0,2.467,0.699
5053,2.031,0,2.467,0.699
5054,2.031,0,2.467,0.699
5055,2.031,0,2.467,0.699
5056,2.031,0,2.467,0.699
5057,2.031,0,2.467,0.699
5058,2.031,0,2.467,0.699
5059,2.031,0,2.467,0.699
5060,2.031,0,2.467,0.699
5061,2.031,0,2.467,0.699
5062,2.031,0,2.467,0.699
5063,2.031,0,2.467,0.699
5064,2.031,0,2.467,0.699
5065,2.031,0,2.467,0.699
5066,2.031,0,2.467,0.699
5067,2.031,0,2.467,0.699
5068,2.031,0,2.467,0.699
5069,2.031,0,2.467,0.699
5070,2.031,0,2.467,0.699
5071,2.031,0,2.467,0.699
5072,2.031,0,2.467,0.699
5073,2.031,0,2.467,0.699
5074,2.031,0,2.467,0.699
5075,2.031,0,2.467,0.699
5076,2.031,0,2.467,0.699
5077,2.031,0,2.467,0.699
5078,2.031,0,2.467,0.699
5079,2.031,0,2.467,0.699
5080,2.031,0,2.467,0.699
5081,2.031,0,2.467,0.699
5082,2.031,0,2.467,0.699
5083,2.031,0,2.467,0.699
5084,2.031,0,2.467,0.699
5085,2.031,0,2.467,0.699
5086,2.031,0,2.467,0.699
5087,2.031,0,2.467,0.699
5088,2.031,0,2.467,0.699
5089,2.031,0,2.467,0.699
5090,2.031,0,2.467,0.699
5091,2.031,0,2.467,0.699
5092,2.031,0,2.467,0.699
5093,2.031,0,2.467,0.699
5094,2.031,0,2.467,0.699
5095,2.031,0,2.467,0.699
5096,2.031,0,2.467,0.699
5097,2.031,0,2.467,0.699
5098,2.031,0,2.467,0.699
5099,2.031,0,2.467,0.699
5100,2.031,0,2.467,0.699
5101,2.031,0,2.467,0.699
5102,2.031,0,2.467,0.699
5103,2.031,0,2.467,0.699
5104,2.031,0,2.467,0.699
5105,2.031,0,2.467,0.699
5106,2.031,0,2.467,0.699
5107,2.031,0,2.467,0.699
5108,2.031,0,2.467,0.699
5109,2.031,0,2.467,0.699
5110,2.031,0,2.467,0.699
5111,2.031,0,2.467,0.699
5112,2.031,0,2.467,0.699
5113,2.031,0,2.467,0.699
5114,2.031,0,2.467,0.699
5115,2.031,0,2.467,0.699
5116,2.031,0,2.467,0.699
5117,2.031,0,2.467,0.699
5118,2.031,0,2.467,0.699
5119,2.031,0,2.467,0.699
5120,2.031,0,2.467,0.699
5121,2.031,0,2.467,0.699
5122,2.031,0,2.467,0.699
5123,2.031,0,2.467,0.699
5124,2.031,0,2.467,0.699
5125,2.031,0,2.467,0.699
5126,2.031,0,2.467,0.699
5127,2.031,0,2.467,0.699
5128,2.031,0,2.467,0.699
5129,2.031,0,2.467,0.699
5130,2.031,0,2.467,0.699
5131,2.031,0,2.467,0.699
5132,2.031,0,2.467,0.699
5133,2.031,0,2.467,0.699
5134,2.031,0,2.467,0.699
5135,2.031,0,2.467,0.699
5136,2.031,0,2.467,0.699
5137,2.031,0,2.467,0.699
5138,2.031,0,2.467,0.699
5139,2.031,0,2.467,0.699
5140,2.031,0,2.467,0.699
5141,2.031,0,2.467,0.699
5142,2.031,0,2.467,0.699
5143,2.031,0,2.467,0.699
5144,2.031,0,2.467,0.699
5145,2.031,0,2.467,0.699
5146,2.031,0,2.467,0.699
5147,2.031,0,2.467,0.699
5148,2.031,0,2.467,0.699
5149,2.031,0,2.467,0.699
5150,2.031,0,2.467,0.699
5151,2.031,0,2.467,0.699
5152,2.031,0,2.467,0.699
5153,2.031,0,2.467,0.699
5154,2.031,0,2.467,0.699
5155,2.031,0,2.467,0.699
5156,2.031,0,2.467,0.699
5157,2.031,0,2.467,0.699
5158,2.031,0,2.467,0.699
5159,2.031,0,2.467,0.699
5160,2.031,0,2.467,0.699
5161,2.031,0,2.467,0.699
5162,2.031,0,2.467,0.699
5163,2.031,0,2.467,0.699
5164,2.031,0,2.467,0.699
5165,2.031,0,2.467,0.699
5166,2.031,0,2.467,0.699
5167,2.031,0,2.467,0.699
5168,2.031,0,2.467,0.699
5169,2.031,0,2.467,0.699
5170,2.031,0,2.467,0.699
5171,2.031,0,2.467,0.699
5172,2.031,0,2.467,0.699
5173,2.031,0,2.467,0.699
5174,2.031,0,2.467,0.699
5175,2.031,0,2.467,0.699
5176,2.031,0,2.467,0.699
5177,2.031,0,2.467,0.699
5178,2.031,0,2.467,0.699
5179,2.031,0,2.467,0.699
5180,2.031,0,2.467,0.699
5181,2.031,0,2.467,0.699
5182,2.031,0,2.467,0.699
5183,2.031,0,2.467,0.699
5184,2.031,0,2.467,0.699
5185,2.031,0,2.467,0.699
5186,2.031,0,2.467,0.699
5187,2.031,0,2.467,0.699
5188,2.031,0,2.467,0.699
5189,2.031,0,2.467,0.699
5190,2.031,0,2.467,0.699
5191,2.031,0,2.467,0.699
5192,2.031,0,2.467,0.699
5193,2.031,0,2.467,0.699
5194,2.031,0,2.467,0.699
5195,2.031,0,2.467,0.699
5196,2.031,0,2.467,0.699
5197,2.031,0,2.467,0.699
5198,2.031,0,2.467,0.699
5199,2.031,0,2.467,0.699
5200,2.031,0,2.467,0.699
5201,2.031,0,2.467,0.699
5202,2.031,0,2.467,0.699
5203,2.031,0,2.467,0.699
5204,2.031,0,2.467,0.699
5205,2.031,0,2.467,0.699
5206,2.031,0,2.467,0.699
5207,2.031,0,2.467,0.699
