Resource,BE0 0 CCGT,BE0 0 OCGT,BE0 0 biomass,BE0 0 coal,BE0 0 nuclear,BE0 0 offwind-ac,BE0 0 offwind-dc,BE0 0 onwind,BE0 0 ror,BE0 0 solar,DE0 0 CCGT,DE0 0 OCGT,DE0 0 biomass,DE0 0 coal,DE0 0 lignite,DE0 0 nuclear,DE0 0 offwind-ac,DE0 0 offwind-dc,DE0 0 oil,DE0 0 onwind,DE0 0 ror,DE0 0 solar,DK0 0 OCGT,DK0 0 biomass,DK0 0 coal,DK0 0 offwind-ac,DK0 0 offwind-dc,DK0 0 onwind,DK0 0 solar,DK0 0 nuclear,DK0 0 CCGT,DK3 0 CCGT,DK3 0 OCGT,DK3 0 biomass,DK3 0 coal,DK3 0 offwind-ac,DK3 0 offwind-dc,DK3 0 oil,DK3 0 onwind,DK3 0 nuclear,FR0 0 CCGT,FR0 0 OCGT,FR0 0 coal,FR0 0 nuclear,FR0 0 offwind-ac,FR0 0 offwind-dc,FR0 0 oil,FR0 0 onwind,FR0 0 ror,FR0 0 solar,GB4 0 CCGT,GB4 0 coal,GB4 0 offwind-ac,GB4 0 offwind-dc,GB4 0 oil,GB4 0 onwind,GB4 0 solar,GB5 0 CCGT,GB5 0 OCGT,GB5 0 biomass,GB5 0 coal,GB5 0 nuclear,GB5 0 offwind-ac,GB5 0 offwind-dc,GB5 0 oil,GB5 0 onwind,GB5 0 ror,GB5 0 solar,NL0 0 CCGT,NL0 0 OCGT,NL0 0 coal,NL0 0 nuclear,NL0 0 offwind-ac,NL0 0 offwind-dc,NL0 0 onwind,NL0 0 solar,NO3 0 CCGT,NO3 0 OCGT,NO3 0 offwind-ac,NO3 0 offwind-dc,NO3 0 onwind,NO3 0 solar,NO3 0 coal,NO3 0 nuclear,SE3 0 CCGT,SE3 0 biomass,SE3 0 coal,SE3 0 nuclear,SE3 0 offwind-ac,SE3 0 offwind-dc,SE3 0 oil,SE3 0 onwind,SE3 0 ror,SE3 0 solar,DE0 0 hydro,FR0 0 hydro,GB5 0 hydro,NO3 0 hydro,SE3 0 hydro,DE0 0 PHS,FR0 0 PHS,GB5 0 PHS,NO3 0 PHS,SE3 0 PHS,BE0 0 Battery,DE0 0 Battery,DK0 0 Battery,DK3 0 Battery,FR0 0 Battery,GB4 0 Battery,GB5 0 Battery,NL0 0 Battery,NO0 0 Battery,SE3 0 Battery,BE0 0 CCGT_CCS,DE0 0 CCGT_CCS,DK0 0 CCGT_CCS,DK3 0 CCGT_CCS,FR0 0 CCGT_CCS,GB4 0 CCGT_CCS,GB5 0 CCGT_CCS,NL0 0 CCGT_CCS,NO3 0 CCGT_CCS,SE3 0 CCGT_CCS,Total
t137,2.042822165817717e-12,7.894562144365989e-12,4.719439043176199e-12,5.791201026275094e-14,1.9629377939338317e-13,0.0,0.0,0.0,0.0,0.0,2.0236987125462765e-12,8.006172262831426e-12,6.003830966999855e-12,5.868344698120738e-14,5.861610133780894e-14,1.683344006972853e-13,0.0,0.0,1.2479622127549123e-13,0.0,0.0,0.0,7.255414857997888e-12,1.4221316686179267e-10,6.064046712976491e-14,0.0,0.0,0.0,0.0,3.633649496666773e-13,1.814045846194878e-12,2.0038618326066598e-12,7.112609991587906e-12,4.812424941585159e-12,5.870953973399738e-14,0.0,0.0,1.2491330794748812e-13,0.0,0.0,1.9458532793250282e-12,7.974550091696818e-12,5.6667101954536354e-14,2.2170383383652735e-13,0.0,0.0,1.1663231568866522e-13,0.0,0.0,0.0,1.9831939049623385e-12,5.738624887957182e-14,0.0,0.0,1.2701421952337524e-13,0.0,0.0,2.0413389968425224e-12,8.17150772540339e-12,3.0063609463601616e-12,5.704745323110405e-14,1.21263738552049e-13,0.0,0.0,1.2545443115566818e-13,0.0,0.0,0.0,2.0241182615615227e-12,8.166286419079542e-12,5.883138605875815e-14,1.9415654589898128e-13,0.0,0.0,0.0,0.0,1.89942868228858e-12,7.965846058310353e-12,0.0,0.0,0.0,0.0,5.815569526283874e-14,4.2979819828477377e-13,1.673208458631632e-12,1.241473578184229e-11,5.863957533711649e-14,2.8148154670102496e-13,0.0,0.0,1.2249936003361095e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9660369677189882e-12,3.0679119157617964e-12,3.4828749412456347e-12,2.98444277010234e-12,2.2386657782397253e-12,2.57379039300987e-12,3.112921725993938e-12,2.899928657221016e-12,2.6323077576567707e-12,2.6108854489098953e-12,2.8709724046449126e-10
t138,1.9547308150606702e-12,7.744722065837309e-12,3.6379984334762275e-12,5.727809101987159e-14,1.7958318917900017e-13,0.0,0.0,0.0,0.0,0.0,1.985362803150752e-12,7.932053240644962e-12,4.81903876616749e-12,5.826467131909553e-14,5.819932016702701e-14,1.6026812084467436e-13,0.0,0.0,1.232508577061115e-13,0.0,0.0,0.0,7.017136128231393e-12,2.7415475120826536e-11,6.007099498303199e-14,0.0,0.0,0.0,0.0,3.2084779370585795e-13,1.7161413053861825e-12,1.9647231186594755e-12,7.077914438987098e-12,3.9221982240364616e-12,5.830871070172262e-14,0.0,0.0,1.234246220351356e-13,0.0,0.0,1.9428949246018988e-12,7.971359317243319e-12,5.642345279499377e-14,2.142443444964411e-13,0.0,0.0,1.1592997670688316e-13,0.0,0.0,0.0,1.863421742523429e-12,5.6346941171864704e-14,0.0,0.0,1.232348039994798e-13,0.0,0.0,1.945171482299215e-12,7.976826395866885e-12,2.3994480302860144e-12,5.621111194545508e-14,1.1392549163313445e-13,0.0,0.0,1.22578699325879e-13,0.0,0.0,0.0,1.9359623884569982e-12,7.983449527195445e-12,5.816605156387414e-14,1.775766790092392e-13,0.0,0.0,0.0,0.0,1.9021083337279818e-12,7.975269237627401e-12,0.0,0.0,0.0,0.0,5.815638515284774e-14,4.2976185874136763e-13,1.6754130756819278e-12,1.2138195474000343e-11,5.860173908738301e-14,2.7972024340776405e-13,0.0,0.0,1.223248210274528e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5001283501226397e-12,2.745970807691208e-12,2.8030633422557714e-12,2.7104331567962076e-12,2.227395849907696e-12,2.184056663369768e-12,2.606135762832054e-12,2.449185227975407e-12,2.6372277985409245e-12,2.583041618308169e-12,1.6358635193950085e-10
t139,1.9010444285149553e-12,7.63047166371799e-12,2.9766770475101202e-12,5.66403331362872e-14,1.6513614010166277e-13,0.0,0.0,0.0,0.0,0.0,1.9606835025426818e-12,7.883478979770905e-12,4.04019851163705e-12,5.785081011766137e-14,5.778717047867426e-14,1.5294906745656676e-13,0.0,0.0,1.2170707974145654e-13,0.0,0.0,0.0,6.917631759550956e-12,1.5259881763736364e-11,5.950384535512321e-14,0.0,0.0,0.0,0.0,2.8657031037929535e-13,1.6599078278570947e-12,1.9418061214762134e-12,7.058089353268048e-12,3.3328125964193368e-12,5.791137814323231e-14,0.0,0.0,1.2193667257046554e-13,0.0,0.0,1.931791119462617e-12,7.953195925514542e-12,5.6164615094762705e-14,2.0690234433162328e-13,0.0,0.0,1.150516814340052e-13,0.0,0.0,0.0,1.7680952981474198e-12,5.533157593528894e-14,0.0,0.0,1.1949306521053016e-13,0.0,0.0,1.8898246176246306e-12,7.842577202391914e-12,2.0146113220296372e-12,5.539077222525312e-14,1.0735484598993569e-13,0.0,0.0,1.197836288280986e-13,0.0,0.0,0.0,1.88298926785655e-12,7.849884824124174e-12,5.74987467974849e-14,1.6331047976587093e-13,0.0,0.0,0.0,0.0,1.905088207897753e-12,7.981561119341065e-12,0.0,0.0,0.0,0.0,5.817243080608915e-14,4.2975746705817465e-13,1.6842090073502057e-12,1.1924643272423648e-11,5.856777046140123e-14,2.7835220115992086e-13,0.0,0.0,1.2217624957930797e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.206412962492973e-12,2.5453250122935364e-12,2.4486974129396174e-12,2.5302990926121334e-12,2.2017206833974936e-12,1.887398780011264e-12,2.3098873196134653e-12,2.164378801112851e-12,2.64401341613718e-12,2.5816131607943287e-12,1.458522020637289e-10
t140,1.8182017329004786e-12,7.400056009501673e-12,2.551470070915531e-12,5.601940690972433e-14,1.5299855378706044e-13,0.0,0.0,0.0,0.0,0.0,1.9285715704568242e-12,7.793007872647495e-12,3.5269859664048036e-12,5.743722527288449e-14,5.737483787368671e-14,1.4614068289654901e-13,0.0,0.0,1.2009773443338825e-13,0.0,0.0,0.0,6.787509474596414e-12,1.0264514504983297e-11,5.895759644061091e-14,0.0,0.0,0.0,0.0,2.5955821283503403e-13,1.6075889927187861e-12,1.911051101207241e-12,7.011391967277435e-12,2.953427229438313e-12,5.751505505793716e-14,0.0,0.0,1.2037207879948262e-13,0.0,0.0,1.9007283866321506e-12,7.877825551132812e-12,5.588779462572624e-14,1.996024374179104e-13,0.0,0.0,1.1392311949771373e-13,0.0,0.0,0.0,1.6527023713759319e-12,5.437170158829015e-14,0.0,0.0,1.1610182152859325e-13,0.0,0.0,1.7968467385641037e-12,7.54196591097928e-12,1.7474291741124294e-12,5.457919670945969e-14,1.0147616954370602e-13,0.0,0.0,1.1685555211240196e-13,0.0,0.0,0.0,1.8007156762463713e-12,7.578867834457889e-12,5.685736720887328e-14,1.5123818892894533e-13,0.0,0.0,0.0,0.0,1.9085092634120748e-12,7.991421925295088e-12,0.0,0.0,0.0,0.0,5.819643311823082e-14,4.2976695994817135e-13,1.6911423496126353e-12,1.1750204832255884e-11,5.853839607604001e-14,2.7697371346563916e-13,0.0,0.0,1.2201898918507512e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9569135804414324e-12,2.38801076274514e-12,2.2008590333073674e-12,2.3839225142451035e-12,2.1362905449075242e-12,1.6539536635794508e-12,2.0485867127830904e-12,1.9196823117522896e-12,2.6513561863830795e-12,2.5848565325946723e-12,1.3576942757512524e-10
t141,1.8719053401860796e-12,7.56181888658179e-12,2.360915169384694e-12,5.5764357060415144e-14,1.491566142807197e-13,0.0,0.0,0.0,0.0,0.0,1.897874712905027e-12,7.702845399645226e-12,3.139203303425982e-12,5.70880825999899e-14,5.702599075198204e-14,1.406654370267755e-13,0.0,0.0,1.186746903395162e-13,0.0,0.0,0.0,6.97919631908502e-12,9.009457268843494e-12,5.873428414292035e-14,0.0,0.0,0.0,0.0,2.509524250699413e-13,1.6635978161388752e-12,1.8839513161313364e-12,6.96066886291167e-12,2.676951682481236e-12,5.718032723057785e-14,0.0,0.0,1.1901726784265165e-13,0.0,0.0,1.8606338304810305e-12,7.771180353752882e-12,5.563415239790945e-14,1.9367624594702742e-13,0.0,0.0,1.1272318108899371e-13,0.0,0.0,0.0,1.856557994515035e-12,5.4214257102361967e-14,0.0,0.0,1.160163184491445e-13,0.0,0.0,1.8490851991701624e-12,7.714086933260191e-12,1.5891720055348104e-12,5.413970541818766e-14,9.895032731228601e-14,0.0,0.0,1.15340432506737e-13,0.0,0.0,0.0,1.8514780595531297e-12,7.741165942589677e-12,5.660554406425506e-14,1.473209708083141e-13,0.0,0.0,0.0,0.0,1.9080815453508037e-12,7.988908386363263e-12,0.0,0.0,0.0,0.0,5.822099372529798e-14,4.298114929760967e-13,1.6992564850081961e-12,1.1563183055770884e-11,5.851645757042211e-14,2.7587584226355877e-13,0.0,0.0,1.2194084380140686e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.019590217152191e-12,2.285418134603164e-12,2.309913826252729e-12,2.2836226057621864e-12,2.055924914733414e-12,1.7937896409446545e-12,2.145307602641562e-12,1.9790553607045298e-12,2.651695993510235e-12,2.5992791835515557e-12,1.342380195907042e-10
t142,1.9404737106342455e-12,7.722000405185946e-12,2.246415614954964e-12,5.56649169737629e-14,1.4850926582304056e-13,0.0,0.0,0.0,0.0,0.0,1.9265428824155644e-12,7.788776708828098e-12,2.914249441453809e-12,5.69193226477646e-14,5.685697673633924e-14,1.382029532294329e-13,0.0,0.0,1.1787950810103532e-13,0.0,0.0,0.0,7.035585409827114e-12,7.79953245988604e-12,5.85103265568618e-14,0.0,0.0,0.0,0.0,2.426235988206075e-13,1.6943124570149006e-12,1.9113305796469682e-12,7.051943437548526e-12,2.513686881109403e-12,5.701498755316615e-14,0.0,0.0,1.1821206184729024e-13,0.0,0.0,1.7558106195515e-12,7.414163144348217e-12,5.5364691051534085e-14,1.8727368873378775e-13,0.0,0.0,1.1126013564763739e-13,0.0,0.0,0.0,1.953621159582569e-12,5.404796105779782e-14,0.0,0.0,1.1549259543206234e-13,0.0,0.0,1.9118108044901393e-12,7.852411494336317e-12,1.4773415197934345e-12,5.3861609349175324e-14,9.753081078995656e-14,0.0,0.0,1.1425260413493902e-13,0.0,0.0,0.0,1.916921021725109e-12,7.89812848683149e-12,5.6517958974221367e-14,1.4664558440999812e-13,0.0,0.0,0.0,0.0,1.9079827678068625e-12,7.988370858416233e-12,0.0,0.0,0.0,0.0,5.824279409422473e-14,4.297746893568841e-13,1.7031421910511286e-12,1.1387761155412765e-11,5.84898333414144e-14,2.7401342555154996e-13,0.0,0.0,1.217868340896261e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.160203641575473e-12,2.3492154980637053e-12,2.4000461800858363e-12,2.3331137550376617e-12,1.8877446710901415e-12,1.7479012763038574e-12,2.3556157656831824e-12,2.1141333699175878e-12,2.652534938484177e-12,2.6092264484352814e-12,1.3330699989083235e-10
t143,1.943838628319407e-12,7.698629058988815e-12,2.1454463646982775e-12,5.559275758482547e-14,1.4826656673869322e-13,0.0,0.0,0.0,0.0,0.0,1.9223746966206008e-12,7.750323936023272e-12,2.7521361639555978e-12,5.6786197250122543e-14,5.672272219920273e-14,1.362919847988342e-13,0.0,0.0,1.1716746762059635e-13,0.0,0.0,0.0,7.0659810990712325e-12,6.651440652153707e-12,5.828159505527425e-14,0.0,0.0,0.0,0.0,2.343937222059651e-13,1.7060922337450883e-12,1.8993132510758213e-12,7.043953133902249e-12,2.38333213099685e-12,5.687756513716418e-14,0.0,0.0,1.174682803013201e-13,0.0,0.0,1.843485929133187e-12,7.69936273631097e-12,5.5603293806067784e-14,1.9492704169536908e-13,0.0,0.0,1.1159830572350876e-13,0.0,0.0,0.0,1.920635463761347e-12,5.3876049922632547e-14,0.0,0.0,1.1476604902535727e-13,0.0,0.0,1.907811389239427e-12,7.789225815541735e-12,1.3901973934553175e-12,5.3639227558412635e-14,9.656282269393049e-14,0.0,0.0,1.1317263076139833e-13,0.0,0.0,0.0,1.9208132967048756e-12,7.860071647185232e-12,5.6454949106246564e-14,1.4645959419454893e-13,0.0,0.0,0.0,0.0,1.9086234567574e-12,7.992738136490262e-12,0.0,0.0,0.0,0.0,5.826302592669095e-14,4.2975839530338664e-13,1.7072514811496331e-12,1.123116145410793e-11,5.845954739081234e-14,2.7207737102340664e-13,0.0,0.0,1.216496361941082e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2447047348773918e-12,2.322799390385708e-12,2.46734257568423e-12,2.308265082355572e-12,2.032512039513556e-12,1.4287754718372033e-12,2.0624177359181737e-12,2.197335097257997e-12,2.6542577646425868e-12,2.6160244082846086e-12,1.3144379064936314e-10
t144,1.8026796957351175e-12,7.253434503861003e-12,2.0378413217922506e-12,5.5468717765388835e-14,1.466128732953025e-13,0.0,0.0,0.0,0.0,0.0,1.786200040266716e-12,7.28204104210765e-12,2.592096690382609e-12,5.659643676932813e-14,5.653112265015363e-14,1.3343693244600068e-13,0.0,0.0,1.1601052788501196e-13,0.0,0.0,0.0,7.136605373292755e-12,5.788258724890235e-12,5.804236042691298e-14,0.0,0.0,0.0,0.0,2.2471972984566898e-13,1.7185618684591484e-12,1.76578128977537e-12,6.727236506865869e-12,2.2497143933165735e-12,5.670019437097385e-14,0.0,0.0,1.164710746345525e-13,0.0,0.0,1.7605168587957684e-12,7.323757998281033e-12,5.578821384598455e-14,1.9921767629760215e-13,0.0,0.0,1.1141146293579682e-13,0.0,0.0,0.0,1.785940081867829e-12,5.3732987830622274e-14,0.0,0.0,1.138129693426566e-13,0.0,0.0,1.7262404630611936e-12,7.131707820648759e-12,1.3034504784602766e-12,5.3372945254020574e-14,9.492510520956762e-14,0.0,0.0,1.1161114398532772e-13,0.0,0.0,0.0,1.7860915229074574e-12,7.38018963482258e-12,5.632983218748391e-14,1.4499401364833504e-13,0.0,0.0,0.0,0.0,1.9130173208918167e-12,8.003102292079187e-12,0.0,0.0,0.0,0.0,5.828503548022562e-14,4.2976069729179803e-13,1.7050068660528494e-12,1.1071768285450969e-11,5.845024461161425e-14,2.7045787546508e-13,0.0,0.0,1.2172040742986777e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1077831697092425e-12,2.04930176622613e-12,2.502989236613187e-12,2.0464389456817954e-12,1.9133507026781238e-12,1.1008131927112939e-12,1.59737744137383e-12,2.0717258101352733e-12,2.6613960731988022e-12,2.607227123616554e-12,1.2464410511691452e-10
t145,1.303771552445744e-12,3.8786586081458945e-12,1.1079001256758179e-12,6.756852991604614e-14,7.086288589990039e-14,0.0,0.0,0.0,0.0,0.0,1.204835052749356e-12,3.732474524604557e-12,9.8872555807451e-13,6.466892668304663e-14,6.465862465921506e-14,6.288034803855673e-14,0.0,0.0,8.340385781832589e-14,0.0,0.0,0.0,3.3405722709285882e-12,9.58270306386667e-13,6.526469402090107e-14,0.0,0.0,0.0,0.0,6.674356335730024e-14,1.0853191050617562e-12,1.1607609816247095e-12,3.32888485781244e-12,9.825196358729266e-13,6.472633630000129e-14,0.0,0.0,8.268704840021696e-14,0.0,0.0,1.3074532372885664e-12,3.991550044080754e-12,6.852510222064843e-14,9.231361652045243e-14,0.0,0.0,8.510508681759466e-14,0.0,0.0,0.0,1.3339835881873366e-12,7.164519642915155e-14,0.0,0.0,8.750458471496703e-14,0.0,0.0,1.4088093911991131e-12,4.252632165170351e-12,2.555813067088299e-12,7.225100641099656e-14,1.0712367453906348e-13,0.0,0.0,8.899240463235997e-14,0.0,0.0,0.0,1.2067777218854505e-12,3.808659121011347e-12,6.470495745669687e-14,6.309316591404897e-14,0.0,0.0,0.0,0.0,1.1165420363051063e-12,3.7526277511890574e-12,0.0,0.0,0.0,0.0,6.470183031394218e-14,6.69506148795063e-14,1.066538708031479e-12,1.1451541945755164e-12,6.473247531203192e-14,7.6145348481257e-14,0.0,0.0,8.195483754156895e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.692205913812648e-12,4.373927628519503e-12,6.723349335977095e-12,3.9954047812853e-12,4.979937756295644,3.3229181027741734e-12,11.704125846578412,3.773431757688868e-12,3.7659735330618105e-12,3.6056627648703404e-12,16.684063602962176
t146,1.1944407577924022e-12,3.6723098111930155e-12,1.1106034272896286e-12,6.754625128465132e-14,7.000332201972334e-14,0.0,0.0,0.0,0.0,0.0,1.2310553986182976e-12,3.773248569503267e-12,1.0215610600554983e-12,6.526551972944754e-14,6.524900550015466e-14,6.375016849601745e-14,0.0,0.0,8.405595709800964e-14,0.0,0.0,0.0,3.309560397602261e-12,9.371485092737232e-13,6.48706829460468e-14,0.0,0.0,0.0,0.0,6.53871942885531e-14,1.0575322849488213e-12,1.1535206462863992e-12,3.3192272745230317e-12,9.8348271919013e-13,6.466709456012494e-14,0.0,0.0,8.237461831139816e-14,0.0,0.0,1.248264564362077e-12,3.862121003373994e-12,6.881342234651055e-14,9.139128567279355e-14,0.0,0.0,8.492669700029919e-14,0.0,0.0,0.0,1.1435523781262733e-12,7.069606146164169e-14,0.0,0.0,8.594017009078102e-14,0.0,0.0,1.202537001075044e-12,3.840370740616253e-12,2.4104815187438716e-12,7.10878529238013e-14,1.0179475310610375e-13,0.0,0.0,8.679322604199283e-14,0.0,0.0,0.0,1.2309679568562832e-12,3.8490665932968764e-12,6.527175669069167e-14,6.392238265057493e-14,0.0,0.0,0.0,0.0,1.1095530835744878e-12,3.7400027355741185e-12,0.0,0.0,0.0,0.0,6.465033673151708e-14,6.698160566156842e-14,1.057729344457086e-12,1.1340098136799956e-12,6.46561487183701e-14,7.617256380337522e-14,0.0,0.0,8.173567668362005e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.025170467962039e-12,4.8906275789816435e-12,4.350401998488413e-12,3.840481897496445e-12,3.583070749616386,2.5032510408183942e-12,1.4061759407344616e-11,4.946244852501227e-12,3.67184543217425e-12,3.5291806618228514e-12,3.5830707497126353
t147,1.1768618073259497e-12,3.659858124102498e-12,1.1509901973795444e-12,6.78007642667362e-14,7.028305759034448e-14,0.0,0.0,0.0,0.0,0.0,1.263826083464389e-12,3.836237386731507e-12,1.0592934515368321e-12,6.590978705635779e-14,6.588513707583018e-14,6.472142883117983e-14,0.0,0.0,8.500461362965527e-14,0.0,0.0,0.0,3.2869497137213387e-12,9.167094666380414e-13,6.450223998537821e-14,0.0,0.0,0.0,0.0,6.431555908092811e-14,1.035979869071921e-12,1.149459764817035e-12,3.3164496274423173e-12,9.83597957769942e-13,6.465863164265003e-14,0.0,0.0,8.223686160879231e-14,0.0,0.0,1.2172097126038389e-12,3.812503665769346e-12,6.916243628813947e-14,9.13152115596699e-14,0.0,0.0,8.497202776649469e-14,0.0,0.0,0.0,1.07011087319132e-12,6.989585418375911e-14,0.0,0.0,8.470137063221787e-14,0.0,0.0,1.1166871505795894e-12,3.6964040703613555e-12,2.381997253901241e-12,7.022812483691077e-14,9.855258586609395e-14,0.0,0.0,8.534635622549677e-14,0.0,0.0,0.0,1.2608811551221104e-12,3.909350349139863e-12,6.588771483404366e-14,6.49869281042526e-14,0.0,0.0,0.0,0.0,1.1033799384160737e-12,3.72943068074698e-12,0.0,0.0,0.0,0.0,6.461264804342411e-14,6.69867434673162e-14,1.0499395405407967e-12,1.1262664010043515e-12,6.458108451419275e-14,7.591148578590012e-14,0.0,0.0,8.142718493265122e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.806963273362516e-12,5.940427520177457e-12,3.230181916025463e-12,3.698979652447764e-12,4.575829860452809,2.1678612884516418e-12,4.903316307034925e-12,7.534555143830305e-12,3.5759009305527704e-12,3.465164773277731e-12,4.575829860541277
t148,1.179174918028961e-12,3.666893760720763e-12,1.2071461429654476e-12,6.815671560226735e-14,7.098626764604879e-14,0.0,0.0,0.0,0.0,0.0,1.3249630412527268e-12,3.953222418965565e-12,1.1000319481806322e-12,6.661688365830948e-14,6.658611245314956e-14,6.59195455569655e-14,0.0,0.0,8.611929724871402e-14,0.0,0.0,0.0,3.2613505079252077e-12,9.01995099026388e-13,6.420230468491385e-14,0.0,0.0,0.0,0.0,6.344650380592209e-14,1.0185653221522242e-12,1.1472259363904677e-12,3.3129851949400724e-12,9.843717399705419e-13,6.466857456335753e-14,0.0,0.0,8.223450484645264e-14,0.0,0.0,1.2127363752126432e-12,3.811762955929315e-12,6.96501760199026e-14,9.181955552157011e-14,0.0,0.0,8.532592662421142e-14,0.0,0.0,0.0,1.0421788405066445e-12,6.925936789115176e-14,0.0,0.0,8.383458915879516e-14,0.0,0.0,1.0832945694482884e-12,3.644018470566821e-12,2.4527858451017605e-12,6.95793546950549e-14,9.62420508407087e-14,0.0,0.0,8.438921382081274e-14,0.0,0.0,0.0,1.3173465797723384e-12,4.018778714490312e-12,6.655488485708528e-14,6.630898574334091e-14,0.0,0.0,0.0,0.0,1.1015490824844016e-12,3.72692921616782e-12,0.0,0.0,0.0,0.0,6.460704791699428e-14,6.699663266744511e-14,1.0484851780233487e-12,1.126803041465778e-12,6.456434429565155e-14,7.585520121192576e-14,0.0,0.0,8.132610102375691e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.810467053597282e-12,8.58537738238357e-12,2.646939850126896e-12,3.5558414496542514e-12,10.786193036404539,1.977804387688941e-12,3.4283331305047274e-12,2.427288994722331e-11,3.5097659057435794e-12,3.448080613410618e-12,10.786193036510253
t149,1.2002887382079707e-12,3.7072619710752635e-12,1.2773900505708846e-12,6.860643766856455e-14,7.209818617539036e-14,0.0,0.0,0.0,0.0,0.0,1.2558693563579414e-12,3.83655677699484e-12,1.0887195474467535e-12,6.644755788562346e-14,6.64131263430937e-14,6.507900323212516e-14,0.0,0.0,8.595791953366821e-14,0.0,0.0,0.0,3.3263376489368843e-12,9.146212505040425e-13,6.43376794787941e-14,0.0,0.0,0.0,0.0,6.405625122146098e-14,1.0563457339129171e-12,1.1496707780878652e-12,3.3159178722265234e-12,9.863366078469595e-13,6.469290619186226e-14,0.0,0.0,8.23263653927115e-14,0.0,0.0,1.228668649466099e-12,3.852093964720468e-12,7.022011799751777e-14,9.292246809878459e-14,0.0,0.0,8.58446274513262e-14,0.0,0.0,0.0,1.0397626270026116e-12,6.876655660937029e-14,0.0,0.0,8.320743842070343e-14,0.0,0.0,1.071361818170317e-12,3.6288971140735245e-12,2.5943721582019074e-12,6.908032746786214e-14,9.473207160019176e-14,0.0,0.0,8.37284081949779e-14,0.0,0.0,0.0,1.2468913296106618e-12,3.8845445035913105e-12,6.635921236052638e-14,6.553812867725414e-14,0.0,0.0,0.0,0.0,1.1024553834627733e-12,3.730160551999318e-12,0.0,0.0,0.0,0.0,6.462664859409429e-14,6.703624449101051e-14,1.0499144400576066e-12,1.1309527539903618e-12,6.45775696712248e-14,7.59105272005921e-14,0.0,0.0,8.136318328864082e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.852978200496801e-12,6.534564057999165e-12,2.897326211523583e-12,3.4588285237842005e-12,26.147224585999055,1.880856943128295e-12,2.8066593770242504e-12,8.115587736632053e-12,3.460633653787891e-12,3.44199853406197e-12,26.14722458608601
