Resource,Zone,THERM,MUST_RUN,STOR,FLEX,HYDRO,VRE,LDS,Num_VRE_Bins,New_Build,Existing_Cap_MW,Existing_Cap_MWh,Existing_Charge_Cap_MW,Max_Cap_MW,Max_Cap_MWh,Max_Charge_Cap_MW,Min_Cap_MW,Min_Cap_MWh,Inv_Cost_per_MWyr,Min_Charge_Cap_MW,Inv_Cost_per_MWhyr,Fixed_OM_Cost_per_MWyr,Inv_Cost_Charge_per_MWyr,Fixed_OM_Cost_per_MWhyr,Var_OM_Cost_per_MWh,Fixed_OM_Cost_Charge_per_MWyr,VRE_Trans_Cost_per_MWyr,Heat_Rate_MMBTU_per_MWh,Var_OM_Cost_per_MWh_In,Fuel,Cap_Size,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Up_Time,Down_Time,Ramp_Up_Percentage,Ramp_Dn_Percentage,Hydro_Energy_to_Power_Ratio,Min_Power,Self_Disch,Eff_Up,Eff_Down,Min_Duration,Max_Duration,Reg_Max,Rsv_Max,Resource_Type,Reg_Cost,Rsv_Cost,CapRes_1,CapRes_2,CapRes_3,CapRes_4,CapRes_5,CapRes_6,CapRes_7,CapRes_8,CapRes_9,CapRes_10,CapRes_11,CapRes_12,CapRes_13,CapRes_14,CapRes_15,ESR_1,ESR_2,region,cluster,CCS_Rate
MIS_INKY_nuclear_nuclear_moderate_0,1,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,412594,0,0,144972,0,0,2.352,0,0,10.455,0,east_north_central_reference_uranium,1000,1000,0,36,36,0.25,0.25,1,0.3,0,1,1,0,0,0.041666667,0.083333333,Nuclear_Nuclear_Moderate,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,MIS_INKY,0,0
MIS_INKY_utilitypv_class1_moderate_0_2_1,1,0,0,0,0,0,1,0,1,1,0,0,0,4333709.356,-1,-1,0,0,63717,0,0,16641,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,UtilityPV_Class1_Moderate_0.2,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,MIS_INKY,1,0
MIS_INKY_landbasedwind_class4_moderate_1,1,0,0,0,0,0,1,0,1,1,0,0,0,261790.2435,-1,-1,0,0,73719,0,0,38950,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,LandbasedWind_Class4_Moderate_,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,MIS_INKY,1,0
PJM_WMAC_naturalgas_ccccsavgcf_conservative_0,2,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,199619,0,0,65100,0,0,5.73,0,0,7.159,0,middle_atlantic_reference_naturalgas_ccs90,377,97,0.2,4,4,1,1,1,0.5,0,1,1,0,0,0.106666667,0.213333333,NaturalGas_CCCCSAvgCF_Conservative,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PJM_WMAC,0,0.9
PJM_WMAC_naturalgas_ccavgcf_moderate_0,2,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,110867,0,0,27300,0,0,1.74,0,0,6.363,0,middle_atlantic_reference_naturalgas,573,61,0.2,4,4,1,1,1,0.3,0,1,1,0,0,0.106666667,0.213333333,NaturalGas_CCAvgCF_Moderate,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PJM_WMAC,0,0
PJM_WMAC_naturalgas_ctavgcf_moderate_0,2,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,88512,0,0,20900,0,0,4.94,0,0,9.717,0,middle_atlantic_reference_naturalgas,237,140,0.19,0,0,1,1,1,0.25,0,1,1,0,0,0.63,1.26,NaturalGas_CTAvgCF_Moderate,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PJM_WMAC,0,0
PJM_WMAC_battery_moderate_0,2,0,0,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,18465,0,13764,4923,0,3670,0.15,0,0,0,0.15,None,1,0,0,0,0,1,1,1,0,0,0.92,0.92,1,10,0,0,Battery_*_Moderate,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PJM_WMAC,0,0
PJM_WMAC_nuclear_nuclear_moderate_0,2,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,411850,0,0,144972,0,0,2.352,0,0,10.455,0,middle_atlantic_reference_uranium,1000,1000,0,36,36,0.25,0.25,1,0.3,0,1,1,0,0,0.041666667,0.083333333,Nuclear_Nuclear_Moderate,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,PJM_WMAC,0,0
PJM_WMAC_utilitypv_class1_moderate_0_2_1,2,0,0,0,0,0,1,0,1,1,0,0,0,279452.0537,-1,-1,0,0,63773,0,0,16641,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,UtilityPV_Class1_Moderate_0.2,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,PJM_WMAC,1,0
PJM_WMAC_utilitypv_class1_moderate_0_2_2,2,0,0,0,0,0,1,0,1,1,0,0,0,428540.2035,-1,-1,0,0,65491,0,0,16641,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,UtilityPV_Class1_Moderate_0.2,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,PJM_WMAC,2,0
PJM_WMAC_utilitypv_class1_moderate_0_2_3,2,0,0,0,0,0,1,0,1,1,0,0,0,122742.3918,-1,-1,0,0,69263,0,0,16641,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,UtilityPV_Class1_Moderate_0.2,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,PJM_WMAC,3,0
PJM_WMAC_landbasedwind_class4_moderate_1,2,0,0,0,0,0,1,0,1,1,0,0,0,22381.658,-1,-1,0,0,96148,0,0,38950,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,LandbasedWind_Class4_Moderate_,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,PJM_WMAC,1,0
PJM_WMAC_landbasedwind_class4_moderate_2,2,0,0,0,0,0,1,0,1,1,0,0,0,19092.695,-1,-1,0,0,95639,0,0,38950,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,LandbasedWind_Class4_Moderate_,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,PJM_WMAC,2,0
PJM_SMAC_naturalgas_ccccsavgcf_conservative_0,3,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,199619,0,0,65100,0,0,5.73,0,0,7.159,0,middle_atlantic_reference_naturalgas_ccs90,377,97,0.2,4,4,1,1,1,0.5,0,1,1,0,0,0.106666667,0.213333333,NaturalGas_CCCCSAvgCF_Conservative,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PJM_SMAC,0,0.9
PJM_SMAC_naturalgas_ccavgcf_moderate_0,3,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,110867,0,0,27300,0,0,1.74,0,0,6.363,0,south_atlantic_reference_naturalgas,573,61,0.2,4,4,1,1,1,0.3,0,1,1,0,0,0.106666667,0.213333333,NaturalGas_CCAvgCF_Moderate,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PJM_SMAC,0,0
PJM_SMAC_naturalgas_ctavgcf_moderate_0,3,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,88512,0,0,20900,0,0,4.94,0,0,9.717,0,south_atlantic_reference_naturalgas,237,140,0.19,0,0,1,1,1,0.25,0,1,1,0,0,0.63,1.26,NaturalGas_CTAvgCF_Moderate,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PJM_SMAC,0,0
PJM_SMAC_battery_moderate_0,3,0,0,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,18465,0,13764,4923,0,3670,0.15,0,0,0,0.15,None,1,0,0,0,0,1,1,1,0,0,0.92,0.92,1,10,0,0,Battery_*_Moderate,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PJM_SMAC,0,0
PJM_SMAC_nuclear_nuclear_moderate_0,3,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,411850,0,0,144972,0,0,2.352,0,0,10.455,0,south_atlantic_reference_uranium,1000,1000,0,36,36,0.25,0.25,1,0.3,0,1,1,0,0,0.041666667,0.083333333,Nuclear_Nuclear_Moderate,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,1,PJM_SMAC,0,0
PJM_SMAC_utilitypv_class1_moderate_0_2_1,3,0,0,0,0,0,1,0,1,1,0,0,0,100684.7953,-1,-1,0,0,63423,0,0,16641,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,UtilityPV_Class1_Moderate_0.2,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,PJM_SMAC,1,0
PJM_SMAC_utilitypv_class1_moderate_0_2_2,3,0,0,0,0,0,1,0,1,1,0,0,0,59467.00942,-1,-1,0,0,65090,0,0,16641,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,UtilityPV_Class1_Moderate_0.2,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,PJM_SMAC,2,0
PJM_SMAC_utilitypv_class1_moderate_0_2_3,3,0,0,0,0,0,1,0,1,1,0,0,0,6732.269876,-1,-1,0,0,67272,0,0,16641,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,UtilityPV_Class1_Moderate_0.2,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,PJM_SMAC,3,0
PJM_SMAC_landbasedwind_class4_moderate_1,3,0,0,0,0,0,1,0,1,1,0,0,0,5127.925651,-1,-1,0,0,94614,0,0,38950,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,LandbasedWind_Class4_Moderate_,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,PJM_SMAC,1,0
PJM_SMAC_landbasedwind_class4_moderate_2,3,0,0,0,0,0,1,0,1,1,0,0,0,3075.204018,-1,-1,0,0,94605,0,0,38950,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,LandbasedWind_Class4_Moderate_,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,PJM_SMAC,2,0
PJM_SMAC_landbasedwind_class4_moderate_3,3,0,0,0,0,0,1,0,1,1,0,0,0,1246.770326,-1,-1,0,0,95386,0,0,38950,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,LandbasedWind_Class4_Moderate_,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,PJM_SMAC,3,0
PJM_West_naturalgas_ccccsavgcf_conservative_0,4,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,183505,0,0,65100,0,0,5.73,0,0,7.159,0,east_north_central_reference_naturalgas_ccs90,377,97,0.2,4,4,1,1,1,0.5,0,1,1,0,0,0.106666667,0.213333333,NaturalGas_CCCCSAvgCF_Conservative,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,PJM_West,0,0.9
PJM_West_naturalgas_ccavgcf_moderate_0,4,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,90777,0,0,27300,0,0,1.74,0,0,6.363,0,east_north_central_reference_naturalgas,573,61,0.2,4,4,1,1,1,0.3,0,1,1,0,0,0.106666667,0.213333333,NaturalGas_CCAvgCF_Moderate,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,PJM_West,0,0
PJM_West_naturalgas_ctavgcf_moderate_0,4,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,75507,0,0,20900,0,0,4.94,0,0,9.717,0,east_north_central_reference_naturalgas,237,140,0.19,0,0,1,1,1,0.25,0,1,1,0,0,0.63,1.26,NaturalGas_CTAvgCF_Moderate,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,PJM_West,0,0
PJM_West_battery_moderate_0,4,0,0,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,18282,0,13627,4923,0,3670,0.15,0,0,0,0.15,None,1,0,0,0,0,1,1,1,0,0,0.92,0.92,1,10,0,0,Battery_*_Moderate,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,PJM_West,0,0
PJM_West_nuclear_nuclear_moderate_0,4,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,363857,0,0,144972,0,0,2.352,0,0,10.455,0,east_north_central_reference_uranium,1000,1000,0,36,36,0.25,0.25,1,0.3,0,1,1,0,0,0.041666667,0.083333333,Nuclear_Nuclear_Moderate,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,1,PJM_West,0,0
PJM_West_utilitypv_class1_moderate_0_2_1,4,0,0,0,0,0,1,0,1,1,0,0,0,95023928.65,-1,-1,0,0,62194,0,0,16641,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,UtilityPV_Class1_Moderate_0.2,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,1,1,PJM_West,1,0
PJM_West_utilitypv_class1_moderate_0_2_2,4,0,0,0,0,0,1,0,1,1,0,0,0,93702750.25,-1,-1,0,0,65544,0,0,16641,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,UtilityPV_Class1_Moderate_0.2,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,1,1,PJM_West,2,0
PJM_West_utilitypv_class1_moderate_0_2_3,4,0,0,0,0,0,1,0,1,1,0,0,0,34111684.46,-1,-1,0,0,72271,0,0,16641,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,UtilityPV_Class1_Moderate_0.2,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,1,1,PJM_West,3,0
PJM_West_landbasedwind_class4_moderate_1,4,0,0,0,0,0,1,0,1,1,0,0,0,5811554.429,-1,-1,0,0,74846,0,0,38950,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,LandbasedWind_Class4_Moderate_,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,1,1,PJM_West,1,0
PJM_West_landbasedwind_class4_moderate_2,4,0,0,0,0,0,1,0,1,1,0,0,0,5501175.007,-1,-1,0,0,77239,0,0,38950,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,LandbasedWind_Class4_Moderate_,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,1,1,PJM_West,2,0
PJM_AP_naturalgas_ccccsavgcf_conservative_0,5,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,183505,0,0,65100,0,0,5.73,0,0,7.159,0,south_atlantic_reference_naturalgas_ccs90,377,97,0.2,4,4,1,1,1,0.5,0,1,1,0,0,0.106666667,0.213333333,NaturalGas_CCCCSAvgCF_Conservative,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,PJM_AP,0,0.9
PJM_AP_naturalgas_ccavgcf_moderate_0,5,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,90777,0,0,27300,0,0,1.74,0,0,6.363,0,south_atlantic_reference_naturalgas,573,61,0.2,4,4,1,1,1,0.3,0,1,1,0,0,0.106666667,0.213333333,NaturalGas_CCAvgCF_Moderate,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,PJM_AP,0,0
PJM_AP_naturalgas_ctavgcf_moderate_0,5,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,75507,0,0,20900,0,0,4.94,0,0,9.717,0,south_atlantic_reference_naturalgas,237,140,0.19,0,0,1,1,1,0.25,0,1,1,0,0,0.63,1.26,NaturalGas_CTAvgCF_Moderate,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,PJM_AP,0,0
PJM_AP_battery_moderate_0,5,0,0,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,18282,0,13627,4923,0,3670,0.15,0,0,0,0.15,None,1,0,0,0,0,1,1,1,0,0,0.92,0.92,1,10,0,0,Battery_*_Moderate,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,PJM_AP,0,0
PJM_AP_nuclear_nuclear_moderate_0,5,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,363857,0,0,144972,0,0,2.352,0,0,10.455,0,south_atlantic_reference_uranium,1000,1000,0,36,36,0.25,0.25,1,0.3,0,1,1,0,0,0.041666667,0.083333333,Nuclear_Nuclear_Moderate,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,1,PJM_AP,0,0
PJM_AP_utilitypv_class1_moderate_0_2_1,5,0,0,0,0,0,1,0,1,1,0,0,0,14026253.28,-1,-1,0,0,62650,0,0,16641,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,UtilityPV_Class1_Moderate_0.2,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,1,1,PJM_AP,1,0
PJM_AP_landbasedwind_class4_moderate_1,5,0,0,0,0,0,1,0,1,1,0,0,0,839570.7162,-1,-1,0,0,78104,0,0,38950,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,LandbasedWind_Class4_Moderate_,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,1,1,PJM_AP,1,0
PJM_AP_landbasedwind_class4_moderate_2,5,0,0,0,0,0,1,0,1,1,0,0,0,739370.8673,-1,-1,0,0,79168,0,0,38950,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,LandbasedWind_Class4_Moderate_,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,1,1,PJM_AP,2,0
PJM_AP_landbasedwind_class4_moderate_3,5,0,0,0,0,0,1,0,1,1,0,0,0,168934.1329,-1,-1,0,0,82900,0,0,38950,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,LandbasedWind_Class4_Moderate_,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,1,1,PJM_AP,3,0
PJM_COMD_naturalgas_ccccsavgcf_conservative_0,6,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,208150,0,0,65100,0,0,5.73,0,0,7.159,0,east_north_central_reference_naturalgas_ccs90,377,97,0.2,4,4,1,1,1,0.5,0,1,1,0,0,0.106666667,0.213333333,NaturalGas_CCCCSAvgCF_Conservative,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,PJM_COMD,0,0.9
PJM_COMD_naturalgas_ccavgcf_moderate_0,6,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,116168,0,0,27300,0,0,1.74,0,0,6.363,0,east_north_central_reference_naturalgas,573,61,0.2,4,4,1,1,1,0.3,0,1,1,0,0,0.106666667,0.213333333,NaturalGas_CCAvgCF_Moderate,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,PJM_COMD,0,0
PJM_COMD_naturalgas_ctavgcf_moderate_0,6,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,97498,0,0,20900,0,0,4.94,0,0,9.717,0,east_north_central_reference_naturalgas,237,140,0.19,0,0,1,1,1,0.25,0,1,1,0,0,0.63,1.26,NaturalGas_CTAvgCF_Moderate,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,PJM_COMD,0,0
PJM_COMD_battery_moderate_0,6,0,0,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,18520,0,13805,4923,0,3670,0.15,0,0,0,0.15,None,1,0,0,0,0,1,1,1,0,0,0.92,0.92,1,10,0,0,Battery_*_Moderate,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,PJM_COMD,0,0
PJM_COMD_nuclear_nuclear_moderate_0,6,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,452775,0,0,144972,0,0,2.352,0,0,10.455,0,east_north_central_reference_uranium,1000,1000,0,36,36,0.25,0.25,1,0.3,0,1,1,0,0,0.041666667,0.083333333,Nuclear_Nuclear_Moderate,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,1,PJM_COMD,0,0
PJM_COMD_utilitypv_class1_moderate_0_2_1,6,0,0,0,0,0,1,0,1,1,0,0,0,451580.7801,-1,-1,0,0,66185,0,0,16641,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,UtilityPV_Class1_Moderate_0.2,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,1,1,PJM_COMD,1,0
PJM_COMD_utilitypv_class1_moderate_0_2_2,6,0,0,0,0,0,1,0,1,1,0,0,0,482763.7755,-1,-1,0,0,69372,0,0,16641,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,UtilityPV_Class1_Moderate_0.2,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,1,1,PJM_COMD,2,0
PJM_COMD_utilitypv_class1_moderate_0_2_3,6,0,0,0,0,0,1,0,1,1,0,0,0,198971.0078,-1,-1,0,0,73709,0,0,16641,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,UtilityPV_Class1_Moderate_0.2,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,1,1,PJM_COMD,3,0
PJM_COMD_landbasedwind_class4_moderate_1,6,0,0,0,0,0,1,0,1,1,0,0,0,33902.73903,-1,-1,0,0,96214,0,0,38950,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,LandbasedWind_Class4_Moderate_,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,1,1,PJM_COMD,1,0
PJM_ATSI_naturalgas_ccccsavgcf_conservative_0,7,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,183505,0,0,65100,0,0,5.73,0,0,7.159,0,east_north_central_reference_naturalgas_ccs90,377,97,0.2,4,4,1,1,1,0.5,0,1,1,0,0,0.106666667,0.213333333,NaturalGas_CCCCSAvgCF_Conservative,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,PJM_ATSI,0,0.9
PJM_ATSI_naturalgas_ccavgcf_moderate_0,7,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,90777,0,0,27300,0,0,1.74,0,0,6.363,0,east_north_central_reference_naturalgas,573,61,0.2,4,4,1,1,1,0.3,0,1,1,0,0,0.106666667,0.213333333,NaturalGas_CCAvgCF_Moderate,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,PJM_ATSI,0,0
PJM_ATSI_naturalgas_ctavgcf_moderate_0,7,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,75507,0,0,20900,0,0,4.94,0,0,9.717,0,east_north_central_reference_naturalgas,237,140,0.19,0,0,1,1,1,0.25,0,1,1,0,0,0.63,1.26,NaturalGas_CTAvgCF_Moderate,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,PJM_ATSI,0,0
PJM_ATSI_battery_moderate_0,7,0,0,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,18282,0,13627,4923,0,3670,0.15,0,0,0,0.15,None,1,0,0,0,0,1,1,1,0,0,0.92,0.92,1,10,0,0,Battery_*_Moderate,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,PJM_ATSI,0,0
PJM_ATSI_nuclear_nuclear_moderate_0,7,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,363857,0,0,144972,0,0,2.352,0,0,10.455,0,east_north_central_reference_uranium,1000,1000,0,36,36,0.25,0.25,1,0.3,0,1,1,0,0,0.041666667,0.083333333,Nuclear_Nuclear_Moderate,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,1,PJM_ATSI,0,0
PJM_ATSI_utilitypv_class1_moderate_0_2_1,7,0,0,0,0,0,1,0,1,1,0,0,0,2170946.753,-1,-1,0,0,61508,0,0,16641,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,UtilityPV_Class1_Moderate_0.2,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,1,1,PJM_ATSI,1,0
PJM_ATSI_utilitypv_class1_moderate_0_2_2,7,0,0,0,0,0,1,0,1,1,0,0,0,2076409.046,-1,-1,0,0,65109,0,0,16641,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,UtilityPV_Class1_Moderate_0.2,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,1,1,PJM_ATSI,2,0
PJM_ATSI_utilitypv_class1_moderate_0_2_3,7,0,0,0,0,0,1,0,1,1,0,0,0,536817.661,-1,-1,0,0,67966,0,0,16641,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,UtilityPV_Class1_Moderate_0.2,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,1,1,PJM_ATSI,3,0
PJM_ATSI_landbasedwind_class4_moderate_1,7,0,0,0,0,0,1,0,1,1,0,0,0,157137.5919,-1,-1,0,0,74434,0,0,38950,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,LandbasedWind_Class4_Moderate_,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,1,1,PJM_ATSI,1,0
PJM_ATSI_landbasedwind_class4_moderate_2,7,0,0,0,0,0,1,0,1,1,0,0,0,95348.198,-1,-1,0,0,76017,0,0,38950,0,0,0,0,0,0,0,None,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,LandbasedWind_Class4_Moderate_,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,1,1,PJM_ATSI,2,0
PJM_Dom_naturalgas_ccccsavgcf_conservative_0,8,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,191278,0,0,65100,0,0,5.73,0,0,7.159,0,south_atlantic_reference_naturalgas_ccs90,377,97,0.2,4,4,1,1,1,0.5,0,1,1,0,0,0.106666667,0.213333333,NaturalGas_CCCCSAvgCF_Conservative,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,PJM_Dom,0,0.9
