,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption,CO2 Pipeline Power Consumption
t106,0.5482001538510795,8.833837899777825,0.0677978321942116,0.5614361258795241,1.7357710532911248,0.08989144570801257,0.09336838431860453,0.31349818898894644,0.3197304023556743,0.04976024073294636
t107,0.5478107624184387,8.841541579432588,0.06780279263628397,0.5664785277189222,1.731967977353811,0.08948940021976093,0.09303367663649154,0.4087835461100331,0.3152310152534419,0.04960778366923246
t108,0.5475862922159156,8.837269927036012,0.06781560726943471,0.5634562953564082,1.7323653194061588,0.08952475919172895,0.09314292910983848,0.4083522443267891,0.31519090549734047,0.04960188505249094
t109,0.549017887415404,8.834888612460917,0.10886982100997758,0.5641938114749788,1.7348789176189616,0.08709821292872354,0.09098460860608168,0.4104282905141089,0.3149770381357112,0.04902612348298046
t110,0.6119786255077941,8.811704658144881,0.10894802359412463,0.5671050243182505,1.8632362853065556,0.08709235929578114,0.0908338065757904,0.4700377345989129,0.31134936412620146,0.04889690372908031
t111,0.6263111763153142,8.810867665170395,0.1091087729472367,0.5670292889854187,1.8632242588954149,0.08709549353101009,0.09073492193596958,0.48417397605910334,0.3110160180701349,0.048889648426637976
t112,0.6253317242492662,8.810521348273193,0.10767760981263949,0.5662019878101402,1.8647913888535386,0.09646432498700676,0.10021222452948417,0.4826040987439399,0.30969187051203495,0.04826099552015527
t113,0.625659185736337,8.816036076803499,0.06785303194369605,0.5686433848618471,1.8629514659961297,0.08956251027712564,0.09263836480472007,0.48436000258025447,0.31121152161981963,0.04946752118081737
t114,0.6270146693937502,8.854468668791785,0.06789947048174579,0.5627635851271566,1.6328873916451407,0.08935694211172715,0.09266405628319051,0.4869774745097998,0.313595945429801,0.04954000923799217
t115,0.6275891036386585,8.838278896016178,0.2597073008338315,0.5583472450618825,1.637793795563133,0.08403001705977342,0.08748762277313453,0.48781581610912744,0.31335540313014293,0.048477940568011
t116,0.6269723220915902,8.820718908994714,0.2553445016294585,0.5613779705574639,1.7361493790524951,0.08410046957632115,0.08749610040119835,0.4867672465974096,0.3122253954394139,0.04846043076781039
t117,0.6274319184690086,8.820831905963752,0.25963379483730836,0.5687930380029711,1.7368776297600887,0.08402259248499719,0.08722010985411313,0.4864868659916306,0.31235072755392934,0.04845170602223078
t118,0.6284992864052945,8.819622647192771,0.25737074170464197,0.6779244033777134,1.745077005956686,0.09281041722699634,0.09581046335097405,0.48495725934642464,0.3110241857068763,0.04779489940614617
