Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3
,,,,,,,,1577,187980,140594,78673
,,,,,,,,1578,182936,131278,73783
,,,,,,,,1579,161222,116107,64867
,,,,,,,,1580,146718,111490,61872
,,,,,,,,1581,134751,100142,53748
,,,,,,,,1582,124487,93659,49347
,,,,,,,,1583,115427,88378,45857
,,,,,,,,1584,107203,83681,45442
,,,,,,,,1585,104630,82944,44821
,,,,,,,,1586,104876,83214,44663
,,,,,,,,1587,106975,85126,45722
,,,,,,,,1588,110907,88038,47370
,,,,,,,,1589,120685,97106,52780
,,,,,,,,1590,148973,123502,68757
,,,,,,,,1591,168412,136190,79029
,,,,,,,,1592,170500,132944,77665
,,,,,,,,1593,159690,121981,71349
,,,,,,,,1594,156215,123088,72034
,,,,,,,,1595,156552,120854,70992
,,,,,,,,1596,156319,119084,70490
,,,,,,,,1597,154911,116868,69467
,,,,,,,,1598,154444,115297,68759
,,,,,,,,1599,161002,121357,72509
,,,,,,,,1600,172110,128479,77178
,,,,,,,,1601,184981,138432,83729
,,,,,,,,1602,180503,129162,78108
,,,,,,,,1603,158368,113799,69283
,,,,,,,,1604,142958,108354,66161
,,,,,,,,1605,130436,97315,57087
,,,,,,,,1606,118567,90837,52771
,,,,,,,,1607,107953,85252,49446
,,,,,,,,1608,100141,82224,47026
,,,,,,,,1609,95939,81193,46145
,,,,,,,,1610,95010,81284,45824
,,,,,,,,1611,96219,82781,46572
,,,,,,,,1612,99360,85638,48061
,,,,,,,,1613,108451,94496,53492
,,,,,,,,1614,134327,120432,69539
,,,,,,,,1615,155092,133402,78619
,,,,,,,,1616,160740,130632,76167
,,,,,,,,1617,153089,119473,69211
,,,,,,,,1618,152132,120261,69601
,,,,,,,,1619,154595,118376,67958
,,,,,,,,1620,156129,116627,66911
,,,,,,,,1621,156071,114451,65494
,,,,,,,,1622,156415,112781,64417
,,,,,,,,1623,163781,118762,67962
,,,,,,,,1624,175379,125926,72618
,,,,,,,,1625,188046,135354,79325
,,,,,,,,1626,182778,125997,74112
,,,,,,,,1627,159835,110060,65593
,,,,,,,,1628,143881,104591,62484
,,,,,,,,1629,131240,93538,53805
,,,,,,,,1630,118743,86982,49712
,,,,,,,,1631,107263,81116,46363
,,,,,,,,1632,96934,73906,43314
,,,,,,,,1633,93231,72668,42391
,,,,,,,,1634,92043,72439,41997
,,,,,,,,1635,93594,73896,42703
,,,,,,,,1636,97009,76504,44128
,,,,,,,,1637,106324,84787,49207
,,,,,,,,1638,131214,108283,64287
,,,,,,,,1639,154621,122484,72598
,,,,,,,,1640,161344,120655,70326
,,,,,,,,1641,155003,110295,63583
,,,,,,,,1642,154352,111225,64072
,,,,,,,,1643,157277,111248,63128
,,,,,,,,1644,157810,110008,62015
,,,,,,,,1645,157101,108311,60780
,,,,,,,,1646,156470,107554,60095
,,,,,,,,1647,162885,113812,63809
,,,,,,,,1648,173740,120848,68294
,,,,,,,,1649,186394,129220,74092
,,,,,,,,1650,181993,120758,68916
,,,,,,,,1651,159606,104727,59818
,,,,,,,,1652,144551,99036,56399
,,,,,,,,1653,132731,89356,49024
,,,,,,,,1654,121118,82219,44900
,,,,,,,,1655,111148,75972,41531
,,,,,,,,1656,104792,73930,37810
,,,,,,,,1657,102384,73012,36768
,,,,,,,,1658,103240,73192,36325
,,,,,,,,1659,106215,75156,37117
,,,,,,,,1660,110814,78434,38508
,,,,,,,,1661,121239,87263,43166
,,,,,,,,1662,150215,111173,56276
,,,,,,,,1663,172007,125534,65093
,,,,,,,,1664,174388,124049,63965
,,,,,,,,1665,164113,114361,58299
,,,,,,,,1666,161171,115788,59151
,,,,,,,,1667,160164,115332,59365
,,,,,,,,1668,158743,114062,58695
,,,,,,,,1669,155943,112291,57875
,,,,,,,,1670,153730,111330,57635
,,,,,,,,1671,159377,117247,61399
,,,,,,,,1672,169474,123892,65721
,,,,,,,,1673,182224,132585,71074
,,,,,,,,1674,177506,123800,66672
,,,,,,,,1675,156403,108037,57276
,,,,,,,,1676,142138,102449,53736
,,,,,,,,1677,130564,92147,47218
,,,,,,,,1678,120915,85421,42930
,,,,,,,,1679,112905,79722,39320
,,,,,,,,1680,100842,68666,36258
,,,,,,,,1681,94129,65826,34397
,,,,,,,,1682,92652,64117,33365
,,,,,,,,1683,94204,65209,34119
,,,,,,,,1684,96308,65491,34220
,,,,,,,,1685,100143,68098,36054
,,,,,,,,1686,112708,76746,40849
,,,,,,,,1687,116071,80944,44479
,,,,,,,,1688,119182,85775,48354
,,,,,,,,1689,122885,89915,51582
,,,,,,,,1690,128627,94629,54677
,,,,,,,,1691,127067,91567,53047
,,,,,,,,1692,128826,93853,54660
,,,,,,,,1693,127166,90235,52649
,,,,,,,,1694,124489,88592,51735
,,,,,,,,1695,124860,89315,52205
,,,,,,,,1696,127965,91614,53555
,,,,,,,,1697,130331,93350,55254
,,,,,,,,1698,135293,96705,56879
,,,,,,,,1699,136679,96352,56618
,,,,,,,,1700,128917,89882,53006
,,,,,,,,1701,119325,84536,50222
,,,,,,,,1702,107902,76241,45109
,,,,,,,,1703,97076,70274,41587
,,,,,,,,1704,86839,65429,38092
,,,,,,,,1705,81015,62580,36316
,,,,,,,,1706,78395,60928,35299
,,,,,,,,1707,79131,62154,35991
,,,,,,,,1708,80721,62615,35884
,,,,,,,,1709,83343,64449,36515
,,,,,,,,1710,92827,71344,40099
,,,,,,,,1711,98611,77314,44352
,,,,,,,,1712,105627,83865,48678
,,,,,,,,1713,113335,89827,52485
,,,,,,,,1714,120905,94999,55628
,,,,,,,,1715,122557,92434,54168
,,,,,,,,1716,126079,95274,55800
,,,,,,,,1717,125503,91943,53870
,,,,,,,,1718,123661,90463,53042
,,,,,,,,1719,124436,91645,53837
,,,,,,,,1720,127690,94090,55376
,,,,,,,,1721,130170,96646,57188
,,,,,,,,1722,135494,99985,58764
,,,,,,,,1723,136546,99537,58250
,,,,,,,,1724,128835,93246,54303
,,,,,,,,1725,118654,87941,51286
,,,,,,,,1726,106687,80484,46709
,,,,,,,,1727,95287,75044,43100
,,,,,,,,1728,89401,74288,41571
,,,,,,,,1729,86936,73837,41011
,,,,,,,,1730,86142,74309,40849
,,,,,,,,1731,88368,76614,41987
,,,,,,,,1732,93354,80509,43644
,,,,,,,,1733,103393,90094,48931
,,,,,,,,1734,128125,114696,63216
,,,,,,,,1735,149013,128228,72384
,,,,,,,,1736,154174,126394,71207
,,,,,,,,1737,147006,116798,65713
,,,,,,,,1738,145900,118272,66870
,,,,,,,,1739,149160,117254,66590
,,,,,,,,1740,150724,116089,66330
,,,,,,,,1741,150245,114376,65496
,,,,,,,,1742,149985,113124,64979
,,,,,,,,1743,156690,119116,69121
,,,,,,,,1744,167534,125840,73654
,,,,,,,,1745,179949,135179,79544
,,,,,,,,1746,175420,126259,74135
,,,,,,,,1747,153202,110639,65562
,,,,,,,,1748,137755,105152,62375
,,,,,,,,1749,125389,94263,54168
,,,,,,,,1750,113713,87776,49748
,,,,,,,,1751,103016,82529,46396
,,,,,,,,1752,94208,79139,43916
,,,,,,,,1753,90071,78497,43246
,,,,,,,,1754,89540,78756,43048
,,,,,,,,1755,91733,80806,43954
,,,,,,,,1756,96323,84618,45762
,,,,,,,,1757,106050,94230,51314
,,,,,,,,1758,130629,119181,65928
,,,,,,,,1759,152344,131483,74119
,,,,,,,,1760,157980,128477,71897
,,,,,,,,1761,150790,117538,65703
,,,,,,,,1762,149710,118449,66478
,,,,,,,,1763,152412,116760,65336
,,,,,,,,1764,153386,115246,64749
,,,,,,,,1765,152623,113093,63500
,,,,,,,,1766,152301,111525,62696
,,,,,,,,1767,159087,117608,66613
,,,,,,,,1768,170160,124495,70996
,,,,,,,,1769,182636,133572,77113
,,,,,,,,1770,177913,124468,71936
,,,,,,,,1771,155351,108694,63591
,,,,,,,,1772,139930,102932,60328
,,,,,,,,1773,127337,91954,52269
,,,,,,,,1774,115489,85520,48235
,,,,,,,,1775,105005,80079,45100
,,,,,,,,1776,95652,74769,42269
,,,,,,,,1777,91448,73852,41418
,,,,,,,,1778,90858,73982,41239
,,,,,,,,1779,92766,75811,42092
,,,,,,,,1780,96820,79129,43818
,,,,,,,,1781,106151,88048,49087
,,,,,,,,1782,129774,111684,63541
,,,,,,,,1783,151622,124645,71604
,,,,,,,,1784,157112,121636,69614
,,,,,,,,1785,149649,110300,62999
,,,,,,,,1786,148088,110926,63442
,,,,,,,,1787,150922,110260,62643
,,,,,,,,1788,152273,108794,61445
,,,,,,,,1789,152319,107041,60181
,,,,,,,,1790,152694,106081,59421
,,,,,,,,1791,159724,112218,62980
,,,,,,,,1792,170989,119103,67346
,,,,,,,,1793,183476,127209,72916
,,,,,,,,1794,178635,118940,67946
,,,,,,,,1795,155930,102845,59063
,,,,,,,,1796,140288,96701,55747
,,,,,,,,1797,127650,86452,48436
,,,,,,,,1798,115219,78975,44268
,,,,,,,,1799,103679,72633,40834
,,,,,,,,1800,93316,67146,36941
,,,,,,,,1801,88760,66292,36031
,,,,,,,,1802,88058,66592,35729
,,,,,,,,1803,89943,68535,36618
,,,,,,,,1804,94232,71974,38207
,,,,,,,,1805,103782,80922,43007
,,,,,,,,1806,126810,102678,55822
,,,,,,,,1807,148174,115109,63936
,,,,,,,,1808,153598,112801,62338
,,,,,,,,1809,146189,103406,56134
,,,,,,,,1810,144787,104243,56628
,,,,,,,,1811,148501,105095,56793
,,,,,,,,1812,150828,104362,56036
,,,,,,,,1813,151795,103410,55204
,,,,,,,,1814,152760,102853,54968
,,,,,,,,1815,160118,108896,58690
,,,,,,,,1816,171459,115715,62851
,,,,,,,,1817,183519,123152,67703
,,,,,,,,1818,178614,115778,63423
,,,,,,,,1819,155634,99466,54170
,,,,,,,,1820,139727,93016,50602
,,,,,,,,1821,126685,83693,44392
,,,,,,,,1822,113757,75577,39807
,,,,,,,,1823,101489,68082,35863
,,,,,,,,1824,89776,61409,32425
,,,,,,,,1825,83871,59401,31285
,,,,,,,,1826,81796,58957,30831
,,,,,,,,1827,82775,60598,31698
,,,,,,,,1828,86219,63918,33273
,,,,,,,,1829,94843,72400,37954
,,,,,,,,1830,117007,92919,49647
,,,,,,,,1831,139292,105935,57506
,,,,,,,,1832,147153,105402,56654
,,,,,,,,1833,142128,97954,51938
,,,,,,,,1834,141908,100009,53204
,,,,,,,,1835,147783,102817,54415
,,,,,,,,1836,151147,102745,54160
,,,,,,,,1837,152637,102371,53671
,,,,,,,,1838,153901,102149,53483
,,,,,,,,1839,161443,108162,57115
,,,,,,,,1840,172712,114829,61308
,,,,,,,,1841,184349,121810,65818
,,,,,,,,1842,179103,114467,61747
,,,,,,,,1843,155586,97914,52628
,,,,,,,,1844,139108,91285,49157
,,,,,,,,1845,126192,82612,43720
,,,,,,,,1846,113220,74513,39318
,,,,,,,,1847,100782,66981,35384
,,,,,,,,1848,84756,57447,32935
,,,,,,,,1849,73619,53630,30964
,,,,,,,,1850,67947,51245,30000
,,,,,,,,1851,66236,52222,30968
,,,,,,,,1852,65353,52532,31318
,,,,,,,,1853,66890,55236,33235
,,,,,,,,1854,73986,63677,38070
,,,,,,,,1855,85543,70201,41742
,,,,,,,,1856,97296,76916,46090
,,,,,,,,1857,108702,83147,49658
,,,,,,,,1858,118105,88547,52846
,,,,,,,,1859,123243,87169,51812
,,,,,,,,1860,129186,90345,54000
,,,,,,,,1861,130756,87291,52102
,,,,,,,,1862,130956,85951,51189
,,,,,,,,1863,132741,86734,51730
,,,,,,,,1864,136702,88950,53142
,,,,,,,,1865,139133,90398,54400
,,,,,,,,1866,143678,94264,55979
,,,,,,,,1867,143164,94253,56249
,,,,,,,,1868,134180,87982,52978
,,,,,,,,1869,122741,82002,50020
,,,,,,,,1870,109113,73374,44789
,,,,,,,,1871,95709,66933,40972
,,,,,,,,1872,83138,64462,41070
,,,,,,,,1873,74244,61832,39760
,,,,,,,,1874,69095,60457,39050
,,,,,,,,1875,67849,62199,40213
,,,,,,,,1876,67412,63104,40458
,,,,,,,,1877,68861,65252,41359
,,,,,,,,1878,76039,72810,45164
,,,,,,,,1879,86193,78770,49563
,,,,,,,,1880,97952,85225,53388
,,,,,,,,1881,108957,90689,56740
,,,,,,,,1882,118247,95741,59683
,,,,,,,,1883,122684,92582,57699
,,,,,,,,1884,128597,95038,59339
,,,,,,,,1885,129890,91282,57135
,,,,,,,,1886,129634,89694,55916
,,,,,,,,1887,131656,90568,56544
,,,,,,,,1888,135854,92935,58004
,,,,,,,,1889,138590,95220,60020
,,,,,,,,1890,143723,98405,60970
,,,,,,,,1891,143706,97666,60738
,,,,,,,,1892,134994,91215,57221
,,,,,,,,1893,123397,85649,54410
,,,,,,,,1894,109831,78167,50138
,,,,,,,,1895,96735,72403,46628
,,,,,,,,1896,87675,67625,43507
,,,,,,,,1897,82666,66453,42757
,,,,,,,,1898,79679,66375,42630
,,,,,,,,1899,79772,68176,43587
,,,,,,,,1900,82285,71534,45362
,,,,,,,,1901,90553,80459,51022
,,,,,,,,1902,111789,102914,66235
,,,,,,,,1903,136440,116109,74412
,,,,,,,,1904,146178,114167,72081
,,,,,,,,1905,142216,105153,65755
,,,,,,,,1906,142536,106532,66536
,,,,,,,,1907,149189,107524,65607
,,,,,,,,1908,153222,106823,64938
,,,,,,,,1909,155132,105543,63728
,,,,,,,,1910,157171,104881,62896
,,,,,,,,1911,165386,110992,66688
,,,,,,,,1912,177403,117790,71144
,,,,,,,,1913,189787,125495,77071
,,,,,,,,1914,184660,117743,71705
,,,,,,,,1915,160678,101542,63096
,,,,,,,,1916,143435,95117,59783
,,,,,,,,1917,129578,85299,51685
,,,,,,,,1918,115761,77442,47440
,,,,,,,,1919,102268,70386,44251
,,,,,,,,1920,89483,64604,40663
,,,,,,,,1921,82084,62896,39821
,,,,,,,,1922,78642,62594,39477
,,,,,,,,1923,78311,64410,40372
,,,,,,,,1924,80376,67913,41945
,,,,,,,,1925,88329,76817,46908
,,,,,,,,1926,108875,98665,60843
,,,,,,,,1927,134690,113141,69835
,,,,,,,,1928,145242,112758,68630
,,,,,,,,1929,141941,104479,62812
,,,,,,,,1930,142630,106660,63809
,,,,,,,,1931,150080,108092,63529
,,,,,,,,1932,154695,107808,62865
,,,,,,,,1933,157391,106847,61984
,,,,,,,,1934,160405,106404,61448
,,,,,,,,1935,169014,112586,65448
,,,,,,,,1936,181434,119487,70127
,,,,,,,,1937,194292,127577,76030
,,,,,,,,1938,189306,119430,70950
,,,,,,,,1939,164726,103247,62372
,,,,,,,,1940,147174,97059,59029
,,,,,,,,1941,132831,86932,51445
,,,,,,,,1942,118165,79363,47474
,,,,,,,,1943,103747,72861,44210
,,,,,,,,1944,90383,69074,42699
,,,,,,,,1945,82752,68098,42241
,,,,,,,,1946,79186,68100,42201
,,,,,,,,1947,78803,70122,43291
,,,,,,,,1948,80852,73675,45156
,,,,,,,,1949,88816,82681,50649
,,,,,,,,1950,109339,105534,65524
,,,,,,,,1951,135108,120001,74912
,,,,,,,,1952,145929,119334,73554
,,,,,,,,1953,142768,110877,67823
,,,,,,,,1954,143839,112903,68997
,,,,,,,,1955,151338,113513,68311
,,,,,,,,1956,156162,113100,67906
,,,,,,,,1957,158912,112006,66879
,,,,,,,,1958,161652,111316,66311
,,,,,,,,1959,170188,117584,70457
,,,,,,,,1960,182515,124398,75134
,,,,,,,,1961,194860,132981,81435
,,,,,,,,1962,189526,124112,75844
,,,,,,,,1963,164987,108021,67102
,,,,,,,,1964,147391,102294,63833
,,,,,,,,1965,132728,91577,55310
,,,,,,,,1966,118301,84263,51027
,,,,,,,,1967,104135,78338,47939
,,,,,,,,1968,91489,75119,44383
,,,,,,,,1969,84304,74588,43772
,,,,,,,,1970,81608,74926,43598
,,,,,,,,1971,82083,77188,44421
,,,,,,,,1972,85069,80817,46037
,,,,,,,,1973,93820,90382,51413
,,,,,,,,1974,115535,114956,66338
,,,,,,,,1975,140219,129556,75293
,,,,,,,,1976,150091,128608,73488
,,,,,,,,1977,146436,119152,67315
,,,,,,,,1978,147407,120923,68323
,,,,,,,,1979,153830,120651,67393
,,,,,,,,1980,157580,120131,66775
,,,,,,,,1981,159168,119070,65728
,,,,,,,,1982,160752,118289,65123
,,,,,,,,1983,168754,124834,69265
,,,,,,,,1984,180315,131998,74041
,,,,,,,,1985,192520,141293,80084
,,,,,,,,1986,187113,131674,74654
,,,,,,,,1987,163319,116208,66319
,,,,,,,,1988,146688,110883,63206
,,,,,,,,1989,133232,99342,54705
,,,,,,,,1990,119528,92475,50590
,,,,,,,,1991,107067,87096,47466
,,,,,,,,1992,96255,83996,44580
,,,,,,,,1993,91228,83953,44008
,,,,,,,,1994,89998,84480,43821
,,,,,,,,1995,91680,86811,44747
,,,,,,,,1996,95764,90454,46481
,,,,,,,,1997,105309,100217,51901
,,,,,,,,1998,128916,128527,67081
,,,,,,,,1999,152451,141337,76719
,,,,,,,,2000,160035,138282,75294
,,,,,,,,2001,153902,128065,69355
,,,,,,,,2002,153441,129667,70336
,,,,,,,,2003,157002,127886,69577
,,,,,,,,2004,158739,126539,68992
,,,,,,,,2005,158870,124583,67960
,,,,,,,,2006,159210,123106,67307
,,,,,,,,2007,166291,129718,71592
,,,,,,,,2008,177272,136908,76458
,,,,,,,,2009,189515,147073,82863
,,,,,,,,2010,183739,136603,77191
,,,,,,,,2011,160390,121360,68595
,,,,,,,,2012,144578,116050,65635
,,,,,,,,2013,131712,103816,56950
,,,,,,,,2014,119559,97072,52921
,,,,,,,,2015,108749,92103,49820
,,,,,,,,2016,95187,83742,46781
,,,,,,,,2017,86108,81439,44994
,,,,,,,,2018,82129,79892,43995
,,,,,,,,2019,81764,81057,44689
,,,,,,,,2020,81980,81496,44751
,,,,,,,,2021,84392,85418,47275
,,,,,,,,2022,93753,94221,52474
,,,,,,,,2023,102517,99816,57673
,,,,,,,,2024,112318,104016,61030
,,,,,,,,2025,122551,108027,63571
,,,,,,,,2026,132206,112904,66230
,,,,,,,,2027,134757,106959,63018
,,,,,,,,2028,139008,108910,64654
,,,,,,,,2029,138877,104586,62195
,,,,,,,,2030,137433,102049,60909
,,,,,,,,2031,138749,102833,61584
,,,,,,,,2032,142129,105495,63466
,,,,,,,,2033,144870,109375,65974
,,,,,,,,2034,148193,109696,65324
,,,,,,,,2035,147768,110205,65584
,,,,,,,,2036,139317,104303,62342
,,,,,,,,2037,129237,100114,59834
,,,,,,,,2038,117452,92290,54365
,,,,,,,,2039,106429,87748,51020
,,,,,,,,2040,98026,83220,46975
,,,,,,,,2041,91289,80963,45241
,,,,,,,,2042,87352,79563,44303
,,,,,,,,2043,86994,80582,44753
,,,,,,,,2044,87033,80832,44601
,,,,,,,,2045,88789,82606,45426
,,,,,,,,2046,97407,89738,49096
,,,,,,,,2047,106638,95227,53939
,,,,,,,,2048,117349,99872,57481
,,,,,,,,2049,128348,104313,60070
,,,,,,,,2050,139292,109140,62572
,,,,,,,,2051,141309,103755,59355
,,,,,,,,2052,145527,105595,60536
,,,,,,,,2053,145324,101268,57858
,,,,,,,,2054,143717,98557,56386
,,,,,,,,2055,144943,99436,56943
,,,,,,,,2056,148514,102143,58738
,,,,,,,,2057,152194,106071,61278
,,,,,,,,2058,154971,107969,62155
,,,,,,,,2059,153829,107854,61864
,,,,,,,,2060,145415,101778,58395
,,,,,,,,2061,134687,97694,55860
,,,,,,,,2062,122697,91321,51724
,,,,,,,,2063,111741,87078,48482
,,,,,,,,2064,106198,88369,46331
,,,,,,,,2065,103814,87811,45526
,,,,,,,,2066,103186,88291,45190
,,,,,,,,2067,105069,90144,45897
,,,,,,,,2068,109039,93705,47535
,,,,,,,,2069,118947,103811,53152
,,,,,,,,2070,146533,135165,70022
,,,,,,,,2071,167302,144680,78346
,,,,,,,,2072,172633,139233,75731
,,,,,,,,2073,165195,127262,68535
,,,,,,,,2074,164103,128145,69027
,,,,,,,,2075,165147,125031,67513
,,,,,,,,2076,165401,122995,66594
,,,,,,,,2077,164078,120237,65034
,,,,,,,,2078,163080,117852,63881
,,,,,,,,2079,169301,123638,67648
,,,,,,,,2080,179878,130808,72348
,,,,,,,,2081,192476,141217,78802
,,,,,,,,2082,186280,131551,73413
,,,,,,,,2083,163162,116820,65104
,,,,,,,,2084,147496,111475,61882
,,,,,,,,2085,134585,99386,53465
,,,,,,,,2086,123387,92926,49301
,,,,,,,,2087,113442,88327,46271
,,,,,,,,2088,104743,85399,44869
,,,,,,,,2089,101053,84784,44055
,,,,,,,,2090,100403,85125,43877
,,,,,,,,2091,102123,86948,44696
,,,,,,,,2092,105995,90370,46351
,,,,,,,,2093,115362,99981,51892
,,,,,,,,2094,140708,126028,66954
,,,,,,,,2095,161259,137557,74940
,,,,,,,,2096,166426,133672,72598
,,,,,,,,2097,158025,122012,65797
,,,,,,,,2098,156691,123109,66255
,,,,,,,,2099,158708,120742,64944
,,,,,,,,2100,159608,118999,63957
,,,,,,,,2101,159085,116601,62537
,,,,,,,,2102,159401,114705,61572
,,,,,,,,2103,166713,120864,65224
,,,,,,,,2104,178171,128081,69754
,,,,,,,,2105,191304,138077,75839
,,,,,,,,2106,185762,128650,70629
,,,,,,,,2107,162422,113603,62239
,,,,,,,,2108,146142,108033,59325
,,,,,,,,2109,132885,96818,51319
,,,,,,,,2110,120551,90491,47323
,,,,,,,,2111,109924,85672,44195
,,,,,,,,2112,102960,82312,41024
,,,,,,,,2113,99020,81683,40299
,,,,,,,,2114,98243,81993,40089
,,,,,,,,2115,99993,83819,41022
,,,,,,,,2116,103903,87146,42734
,,,,,,,,2117,113493,96716,47911
,,,,,,,,2118,138900,121859,61771
,,,,,,,,2119,161076,134673,70206
,,,,,,,,2120,167669,132040,68358
,,,,,,,,2121,161529,121478,61953
,,,,,,,,2122,161724,123101,62880
,,,,,,,,2123,164396,121514,62274
,,,,,,,,2124,165795,120268,61620
,,,,,,,,2125,165518,118384,60741
,,,,,,,,2126,165717,117038,60201
,,,,,,,,2127,172681,123459,64065
,,,,,,,,2128,183778,130659,68466
,,,,,,,,2129,196859,140510,74201
,,,,,,,,2130,190562,130557,69018
,,,,,,,,2131,166635,115126,60260
,,,,,,,,2132,150699,109725,56951
,,,,,,,,2133,137426,98230,49541
,,,,,,,,2134,125251,91668,45753
,,,,,,,,2135,114663,86661,42638
,,,,,,,,2136,105561,83568,40063
,,,,,,,,2137,101427,82992,39360
,,,,,,,,2138,100571,83390,39162
,,,,,,,,2139,102169,85194,40164
,,,,,,,,2140,105896,88534,41852
,,,,,,,,2141,115391,98228,47108
,,,,,,,,2142,140623,123653,60680
,,,,,,,,2143,162749,135672,69595
,,,,,,,,2144,168770,132192,68435
,,,,,,,,2145,161627,121113,62768
,,,,,,,,2146,160985,121976,63975
,,,,,,,,2147,162997,119841,63627
,,,,,,,,2148,163535,118151,63283
,,,,,,,,2149,162947,115807,62667
,,,,,,,,2150,162762,114174,62331
,,,,,,,,2151,169518,120340,66389
,,,,,,,,2152,180683,127501,70797
,,,,,,,,2153,193499,137309,76755
,,,,,,,,2154,187481,127923,71376
,,,,,,,,2155,164042,112580,62621
,,,,,,,,2156,148122,107347,59442
,,,,,,,,2157,135198,95849,51712
,,,,,,,,2158,123101,89281,47519
,,,,,,,,2159,112630,84218,44295
,,,,,,,,2160,104543,79962,42541
,,,,,,,,2161,101061,78993,41811
,,,,,,,,2162,100614,79587,41989
,,,,,,,,2163,102436,81229,42875
,,,,,,,,2164,106453,84659,44717
,,,,,,,,2165,115058,92823,49485
,,,,,,,,2166,140055,117197,63562
,,,,,,,,2167,160833,129689,71175
,,,,,,,,2168,165442,126575,69054
,,,,,,,,2169,158543,117267,63669
,,,,,,,,2170,158701,119630,64665
,,,,,,,,2171,158823,116119,62520
,,,,,,,,2172,159236,115004,61910
,,,,,,,,2173,159339,113287,60948
,,,,,,,,2174,159301,111567,59900
,,,,,,,,2175,165352,116427,62754
,,,,,,,,2176,176418,123374,67177
,,,,,,,,2177,190077,133069,73217
,,,,,,,,2178,182523,120721,66640
,,,,,,,,2179,158792,105594,58477
,,,,,,,,2180,144968,101928,56745
,,,,,,,,2181,132893,91728,49631
,,,,,,,,2182,121304,85923,45966
,,,,,,,,2183,110727,80511,42993
,,,,,,,,2184,96673,72616,38483
,,,,,,,,2185,87829,69938,36553
,,,,,,,,2186,84281,68504,35638
,,,,,,,,2187,83880,69195,35945
,,,,,,,,2188,84088,69587,35959
,,,,,,,,2189,87155,73275,37943
,,,,,,,,2190,95647,81170,42360
,,,,,,,,2191,104360,87712,46759
,,,,,,,,2192,112634,92105,49637
,,,,,,,,2193,118757,93339,50765
,,,,,,,,2194,124403,96068,52374
,,,,,,,,2195,126452,93529,51298
,,,,,,,,2196,130448,94714,52071
,,,,,,,,2197,131612,92309,50740
,,,,,,,,2198,130011,89554,49366
,,,,,,,,2199,130530,90053,49819
,,,,,,,,2200,133663,91373,50775
,,,,,,,,2201,134005,91460,50974
,,,,,,,,2202,140070,96232,53967
,,,,,,,,2203,140235,94548,52909
,,,,,,,,2204,132054,88939,49737
,,,,,,,,2205,124681,87344,48729
,,,,,,,,2206,113356,79824,43803
,,,,,,,,2207,101122,74292,40035
,,,,,,,,2208,89610,68344,36373
,,,,,,,,2209,81600,65795,34397
,,,,,,,,2210,77591,64724,33505
,,,,,,,,2211,76916,65796,33782
,,,,,,,,2212,76983,65997,33703
,,,,,,,,2213,79296,68143,34827
,,,,,,,,2214,86400,76184,37989
,,,,,,,,2215,95842,81818,43193
,,,,,,,,2216,105870,86114,47268
,,,,,,,,2217,113506,87634,49376
,,,,,,,,2218,120135,90175,51076
,,,,,,,,2219,124305,88206,50547
,,,,,,,,2220,129782,89810,51558
,,,,,,,,2221,132093,88163,50484
,,,,,,,,2222,131629,86004,49107
,,,,,,,,2223,132970,86861,49614
,,,,,,,,2224,136670,88663,50641
,,,,,,,,2225,137459,88380,50782
,,,,,,,,2226,143781,94561,54137
,,,,,,,,2227,143598,92356,52842
,,,,,,,,2228,134778,86033,49481
,,,,,,,,2229,126759,83200,48154
,,,,,,,,2230,114438,74870,43430
,,,,,,,,2231,100974,67898,39249
,,,,,,,,2232,91438,62543,35293
,,,,,,,,2233,86141,60357,34291
,,,,,,,,2234,83571,60230,34186
,,,,,,,,2235,83841,61528,35054
,,,,,,,,2236,86465,64583,36784
,,,,,,,,2237,93872,72007,41135
,,,,,,,,2238,115351,92022,54169
,,,,,,,,2239,138965,105525,62507
,,,,,,,,2240,148652,104826,61193
,,,,,,,,2241,147001,99413,56962
,,,,,,,,2242,150325,102377,58429
,,,,,,,,2243,155520,103466,57590
,,,,,,,,2244,159127,103934,57384
,,,,,,,,2245,161289,103855,56760
,,,,,,,,2246,162918,103327,56304
,,,,,,,,2247,169743,108229,59305
,,,,,,,,2248,181201,115311,63676
,,,,,,,,2249,194414,123203,69076
,,,,,,,,2250,187376,113094,62943
,,,,,,,,2251,162670,97277,54293
,,,,,,,,2252,147380,92681,52173
,,,,,,,,2253,134513,83891,45780
,,,,,,,,2254,120603,75995,41652
,,,,,,,,2255,107261,68206,37926
,,,,,,,,2256,94696,62511,34040
,,,,,,,,2257,87285,60065,32853
,,,,,,,,2258,85007,59775,32646
,,,,,,,,2259,85666,61152,33472
,,,,,,,,2260,88886,64391,35086
,,,,,,,,2261,97694,72123,39299
,,,,,,,,2262,120589,93528,51583
,,,,,,,,2263,144828,108213,60256
,,,,,,,,2264,153925,108068,59508
,,,,,,,,2265,151450,102618,55970
,,,,,,,,2266,154009,105807,57845
,,,,,,,,2267,157400,106095,57748
,,,,,,,,2268,159050,106436,57973
,,,,,,,,2269,159915,105948,57662
,,,,,,,,2270,159801,105055,57352
