t,MIDAT_conventional_hydroelectric_1,MIDAT_hydroelectric_pumped_storage_1,MIDAT_natural_gas_fired_combined_cycle_1,MIDAT_natural_gas_fired_combined_cycle_2,MIDAT_natural_gas_fired_combined_cycle_3,MIDAT_natural_gas_fired_combined_cycle_4,MIDAT_natural_gas_fired_combustion_turbine_1,MIDAT_natural_gas_fired_combustion_turbine_2,MIDAT_nuclear_1,MIDAT_nuclear_2,MIDAT_onshore_wind_turbine_1,MIDAT_small_hydroelectric_1,MIDAT_solar_photovoltaic_1,NE_conventional_hydroelectric_1,NE_hydroelectric_pumped_storage_1,NE_natural_gas_fired_combined_cycle_1,NE_natural_gas_fired_combined_cycle_2,NE_natural_gas_fired_combined_cycle_3,NE_natural_gas_fired_combustion_turbine_1,NE_natural_gas_fired_combustion_turbine_2,NE_nuclear_1,NE_nuclear_2,NE_onshore_wind_turbine_1,NE_small_hydroelectric_1,NE_solar_photovoltaic_1,SE_conventional_hydroelectric_1,SE_hydroelectric_pumped_storage_1,SE_natural_gas_fired_combined_cycle_1,SE_natural_gas_fired_combined_cycle_2,SE_natural_gas_fired_combined_cycle_3,SE_natural_gas_fired_combined_cycle_4,SE_natural_gas_fired_combustion_turbine_1,SE_natural_gas_fired_combustion_turbine_2,SE_nuclear_1,SE_nuclear_2,SE_small_hydroelectric_1,SE_solar_photovoltaic_1,SE_naturalgas_ccccsavgcf_conservative_0,SE_naturalgas_ccavgcf_moderate_0,SE_naturalgas_ctavgcf_moderate_0,SE_battery_moderate_0,SE_nuclear_mid_0,MIDAT_naturalgas_ccccsavgcf_conservative_0,MIDAT_naturalgas_ccavgcf_moderate_0,MIDAT_naturalgas_ctavgcf_moderate_0,MIDAT_battery_moderate_0,MIDAT_nuclear_mid_0,NE_naturalgas_ccccsavgcf_conservative_0,NE_naturalgas_ccavgcf_moderate_0,NE_naturalgas_ctavgcf_moderate_0,NE_battery_moderate_0,NE_nuclear_mid_0,NE_offshorewind_class10_moderate_floating_1_1,SE_utilitypv_class1_moderate_70_0_2_1,SE_utilitypv_class1_moderate_70_0_2_2,SE_utilitypv_class1_moderate_70_0_2_3,SE_utilitypv_class1_moderate_70_0_2_4,SE_utilitypv_class1_moderate_70_0_2_5,SE_utilitypv_class1_moderate_70_0_2_6,SE_utilitypv_class1_moderate_70_0_2_7,SE_utilitypv_class1_moderate_70_0_2_8,MIDAT_utilitypv_class1_moderate_70_0_2_1,MIDAT_utilitypv_class1_moderate_70_0_2_2,MIDAT_utilitypv_class1_moderate_70_0_2_3,MIDAT_utilitypv_class1_moderate_70_0_2_4,MIDAT_utilitypv_class1_moderate_70_0_2_5,MIDAT_utilitypv_class1_moderate_70_0_2_6,MIDAT_utilitypv_class1_moderate_70_0_2_7,NE_utilitypv_class1_moderate_70_0_2_1,NE_utilitypv_class1_moderate_70_0_2_2,NE_utilitypv_class1_moderate_70_0_2_3,NE_utilitypv_class1_moderate_70_0_2_4,NE_utilitypv_class1_moderate_70_0_2_5,NE_utilitypv_class1_moderate_70_0_2_6,NE_utilitypv_class1_moderate_70_0_2_7,SE_landbasedwind_class4_moderate_70_1,SE_landbasedwind_class4_moderate_70_2,SE_landbasedwind_class4_moderate_70_3,SE_landbasedwind_class4_moderate_70_4,SE_landbasedwind_class4_moderate_70_5,SE_landbasedwind_class4_moderate_70_6,SE_landbasedwind_class4_moderate_70_7,SE_landbasedwind_class4_moderate_70_8,MIDAT_landbasedwind_class4_moderate_70_1,MIDAT_landbasedwind_class4_moderate_70_2,MIDAT_landbasedwind_class4_moderate_70_3,MIDAT_landbasedwind_class4_moderate_70_4,MIDAT_landbasedwind_class4_moderate_70_5,MIDAT_landbasedwind_class4_moderate_70_6,MIDAT_landbasedwind_class4_moderate_70_7,NE_landbasedwind_class4_moderate_70_1,NE_landbasedwind_class4_moderate_70_2,NE_landbasedwind_class4_moderate_70_3,NE_landbasedwind_class4_moderate_70_4,NE_landbasedwind_class4_moderate_70_5,NE_landbasedwind_class4_moderate_70_6,NE_landbasedwind_class4_moderate_70_7
4191,772.573650953577,0.0,8.822448727791672e-12,1.153459954452431e-11,4.429423811226764e-12,1.0540009263276495e-11,5.073450616480604e-12,5.00852133925977e-12,2.6942002921589773e-10,17770.207999997732,1918.353195238667,51.516996222816,1694.047345024617,3944.3863200058336,0.0,7.094210999441172e-12,8.751145637314686e-12,2.4015029291237578e-12,4.271468706558392e-12,4.892869595286463e-12,3395.7000000001226,2104.699999999281,1953.904989560444,422.436083136066,351.18879107758687,1503.070488104169,0.0,1.0688800455527041e-11,9.342973572226792e-12,1.0726654298753517e-11,6.415444896679328e-12,5.465821037719385e-12,4.950576368343702e-12,1.945500348591154e-10,2.7562624251899633e-10,38.648042251875005,5588.104227610417,4.786054602187864e-11,9.997712205278327e-12,4.676204489057706e-12,2.4782317879297493e-11,2.5696096291605675e-11,5.922397982914962e-11,1.00059693382598e-11,4.6310902404835346e-12,3.534713631112102e-11,3.672124170588193e-11,4.275998571708697e-11,9.237203278760124e-12,4.230432318891608e-12,3.072456164455843e-11,4.9099565069600894e-11,2.1065003965555834e-12,5.699302247570804e-9,6.39186442493158e-11,62536.82393899016,8.132954851579267e-10,1.1122930588968422e-9,1.0073648881565033e-10,4.446198360412614e-10,9231.34324296177,18043.31180970321,18051.818048710968,3.623048623784094e-10,3.4992155741847714e-11,4.733730691489741e-10,46405.3629390555,5.3218221977938026e-11,2.264634471343762e-11,2.9660802412844824e-11,6006.606864229893,3.96064866048499e-11,4920.612013123514,2.411058254338179e-11,5.902539165841843e-11,8.073646813701231e-11,1.4888986683306823e-11,3.370560793827793e-11,47029.77655211288,13089.484770907975,2684.0083409816143,26727.02309597293,51376.56763494573,6.385612767445424e-11,5.880470879927241e-11,4.022420741200253e-11,52682.84612190153,6.017884641406962e-11,5237.046334434622,4067.791688069806,1.5001016392444124e-11,2.6176211254357648e-11,21975.052156258487,10055.27890263698,7.977379732945938e-11,132.86874426839543,1.4671406227145626e-10
4192,1005.4867569600665,0.0,1.0391631169551723e-11,1.410313115500345e-11,4.708353605653055e-12,1.2655622093344073e-11,5.686123417333794e-12,5.6156156194605126e-12,2.8219351252832366e-10,17770.208000000304,1902.9854927131573,51.452708283359996,1519.5137757535854,4336.933159999006,0.0,7.973227924550696e-12,9.877885497252862e-12,2.503297749880558e-12,4.6623916648315665e-12,5.366038451618619e-12,3395.7000000013436,2104.7000000001185,1887.0465150528562,422.193537454966,273.47376188159245,2426.2973330698806,0.0,1.304361362131792e-11,1.1383193257174771e-11,1.29777320818741e-11,7.30264759967014e-12,6.1973830681447546e-12,5.505014953559446e-12,2.0223508481988162e-10,2.850346614146967e-10,38.648290147715,4961.574550449108,5.997898084425706e-11,1.2323287775273546e-11,5.201760328627613e-12,1.8707233812447833e-11,2.7902040284848058e-11,8.251458805764058e-11,1.226720008674269e-11,5.123490322801149e-12,4.4744148333907774e-11,3.990307993606288e-11,5.792632169687082e-11,1.1046575575438612e-11,4.632281222457591e-12,892.4508763854433,5.27731414037003e-11,3.990759367174342e-12,4.759186871848799e-9,5.329729556457585e-11,56282.34139105553,8.106790448023718e-10,1.0739367156962334e-9,8.246190058311635e-11,3.7067220776484553e-10,8714.80063804009,17998.041576122534,16837.968184489528,2.970916387810614e-10,3.085774060210549e-11,4.152832255106521e-10,44696.99736220868,4.488803045789074e-11,2.0088668215048618e-11,2.0499508704006266e-11,4571.440612169171,2.7150883562694656e-11,3894.4155366663217,1.2607264117944368e-11,5.1330573576225964e-11,8.815062795848523e-11,2.5495246370525136e-11,3.9855953122291094e-11,46640.79107728727,20949.884417371362,2665.007147832643,27075.10594603423,57708.73455013787,6.817509215364818e-11,6.437006662866903e-11,3.869397083681406e-11,53627.15923046399,6.117731958485257e-11,5163.273087621929,3977.0205611469282,2.128733155006278e-11,3.1145429328455024e-11,21177.210621642083,10212.33380814916,7.588515584185961e-11,154.13697882003135,1.5563964945079176e-10
4193,1238.3998629654027,0.0,2.029045785607844e-11,9.254313184355681e-11,5.728513281220336e-12,3.672939193770259e-11,7.515405533152385e-12,7.700355067804649e-12,2.931114961899153e-10,17770.208000008686,1796.885585355773,51.37516374703199,1200.6054194783753,4729.479999999989,0.0,1.0796462138159736e-11,1.4511456816620174e-11,2.7374936251279423e-12,5.8189036193227705e-12,6.874377628545466e-12,3395.700000004551,2104.6999999966183,1809.0081685628986,421.94270608294,199.31311517039367,3349.524178100391,0.0,6.690981396693365e-11,2.850059926535362e-11,623.4377303274358,1.027289212739901e-11,8.567683680634553e-12,7.656336736312815e-12,2.1377239527559773e-10,2.942967916668599e-10,38.640897503930006,4024.540150653469,1.4664336222555963e-10,9.74943736888604e-11,8.603612568193457e-12,19567.57871607821,3.141145682367885e-11,4.767969699713281e-10,9.861601843596074e-11,8.009941457737082e-12,3.133431794397057e-11,4.4767775660512656e-11,2.77900483577863e-10,4.893189715085371e-11,6.68241990092263e-12,20134.00229608807,5.821836247685654e-11,1.7508928346524545e-11,3.4847065571090807e-9,3.7004771780684244e-11,45680.26131966703,7.55728487857708e-10,9.515614309500512e-10,6.290871803488752e-11,2.770391519070002e-10,8044.731364862401,15690.639041610897,13326.683140721712,2.1621528620355802e-10,3.494174779731773e-11,2.865645483403718e-10,37263.18717473308,3.449325421480426e-11,2.951553310920138e-11,3.250525368860645e-11,4020.724247159782,2.610459102041509e-11,2376.418227854094,3.3971183162768004e-11,3.023214869574263e-11,9.671406710175053e-11,3.072968133995378e-11,5.201443632296715e-11,44083.180691680886,28561.765863904147,2574.3652712771814,29944.553540747584,60749.73994481951,7.199213570500105e-11,6.41145402168314e-11,4.1761799378855006e-11,52435.67760714061,6.125973082279582e-11,4920.74943437097,3682.9956393355696,2.3589605786924748e-11,3.561719120329635e-11,20563.233733866244,10106.571580563284,7.63014315513489e-11,181.83623934269494,1.5358595511246467e-10
4194,1471.312968959142,0.0,2.604609926391325e-11,1.4673420335266506e-10,6.1301204641510925e-12,5.393578978187593e-11,8.424354680843329e-12,8.669998054419606e-12,2.9344463744350667e-10,17770.208000000093,1536.4978447979909,51.31088765463599,674.1197750337997,4729.479999999997,0.0,1.2110106966203312e-11,1.6904360703420606e-11,2.8468745052897216e-12,6.329530827555081e-12,7.53658070156978e-12,3395.6999999997256,2104.6999999995483,1813.4154919095226,421.698789328198,119.97962103119923,4272.751023105445,0.0,1.0330513447178994e-10,3.646080702363882e-11,974.1214536364305,1.1632973703787796e-11,9.657236204398631e-12,8.579497263990356e-12,2.1486706869086964e-10,2.9486833266096144e-10,38.64074456819,2301.5659452801356,1.4885053871617625e-10,1.0397671366110947e-10,8.980707643213924e-12,28986.534953081737,3.1645922850748184e-11,4.792135809876357e-10,1.106187046708058e-10,8.348250579381176e-12,22719.7454065711,4.505540265691976e-11,2.8049984520419837e-10,6.418745219253236e-11,6.8543044323712424e-12,24356.089252032387,5.847624263019249e-11,1.649232573543318e-11,1.8483180429041973e-9,1.2716934871020238e-11,22349.920961471627,5.386667741634524e-10,6.810527326199004e-10,2.6484828976774175e-11,1.0212266215448281e-10,5586.383051930786,6535.286806561102,5761.3194625569,8.064591293411748e-11,3.219775648990612e-11,1.3954983326519938e-10,18017.43730023854,1.8894703018745573e-11,5.797342433003149e-12,1.465293171011999e-11,4242.148618490255,1.9178212222952376e-11,1204.7920236927412,1.8734049475372737e-11,7.167819053601046e-12,1.0059299194645177e-10,2.660137899198761e-11,5.370967386267103e-11,39906.36162342224,33080.88352696387,2208.502202520168,33466.68822189592,57908.6958386156,7.420772946604573e-11,4.808377114543726e-11,2.72121562404406e-11,50717.4486799671,5.308015206796356e-11,3720.3666169631606,3196.4657304113966,2.8493588355874968e-11,3.8713310551225534e-11,20495.080242116277,9415.134806243694,7.82717565092254e-11,174.685406032531,1.4584496050025997e-10
4195,1704.2260749501254,0.0,2.7685138102956303e-11,1.5095298706139966e-10,6.252613793276273e-12,5.786333291604083e-11,8.802057150659108e-12,9.00658868468052e-12,2.9368617271370594e-10,17770.20799999815,1395.7275875760158,51.23746694825999,121.76713392179879,4729.479999999997,0.0,1.2183326223198675e-11,1.6375998479006514e-11,2.8796922930451934e-12,6.386497906164832e-12,7.548930403232184e-12,3395.699999989609,2104.6999999980326,1826.6623417823007,421.483781114604,10.067937683999011,5195.977868102172,0.0,1.0742682659692367e-10,3.8372109972638587e-11,974.1214536363219,1.2110061163080083e-11,1.0081187673105153e-11,8.846762123098484e-12,2.11472693083108e-10,2.9486541566592013e-10,38.633351924405005,465.0265281633985,1.4963532001669044e-10,1.0600486111784958e-10,1.0059172293382328e-11,39235.55257491271,3.165366597191212e-11,4.800979707231726e-10,1.1337860003017258e-10,9.242956237692041e-12,42861.163017937186,4.512355402639123e-11,2.808619044311594e-10,6.0111931801159e-11,7.037475002218116e-12,19819.965497981346,5.845737197814282e-11,1.7616022853197644e-11,3.154315606981594e-10,4.660781737435205e-13,2278.3077700665785,1.4656965822187144e-10,1.8095101692607512e-10,1.4700977499072547e-12,5.35879938773094e-12,1588.4139607110976,399.98763345500004,442.64586318460834,4.482412568178411e-12,1.0393281279970733e-11,1.7075368528358794e-11,1734.011538358483,2.530382140255831e-12,1.591172773876547e-13,3.661717874716659e-13,274.4817250943604,8.434177748485872e-13,142.26183594530556,3.788605206757552e-13,3.844582914117791e-13,1.0086773307620767e-10,2.7855177706071803e-11,5.4426764053105e-11,29875.6340366593,25088.05813022577,2394.7079145676366,40134.650122034414,42389.19426595501,6.863480837130094e-11,3.955333887178843e-11,2.3829670747655352e-11,44933.95059291788,5.0888339463953943e-11,3516.0548463285345,2711.8503006331252,3.7113606031905664e-11,4.031509732324872e-11,20696.995893828123,9319.881636491433,7.763814212738336e-11,165.48884814615184,1.4490222309341121e-10
4196,1937.1391809578008,0.0,2.8141230334499692e-11,1.5185071262726382e-10,6.2923972443161e-12,5.870913191727826e-11,8.918689544023371e-12,9.11435276003868e-12,2.9381477082542724e-10,17770.208000000104,1495.457148496786,51.171360879996,0.0,4729.479999999997,0.0,1.2243989270772257e-11,1.6404660318251467e-11,2.893380663226453e-12,6.420271578839203e-12,7.585841950977807e-12,3395.700000002593,2104.699999996782,1920.610952360766,421.23349800513597,0.0,5314.259789094106,0.0,1.0823596051051638e-10,3.889132477125115e-11,974.1214536362388,1.2235211406796166e-11,1.0224851466849443e-11,8.943514092238945e-12,2.0956923665574172e-10,2.9488099622081194e-10,38.642749475775,0.0,1.497266285323041e-10,1.0707720453302091e-10,1.0342141158453841e-11,16276.776528865488,3.167909462817798e-11,4.802188091170937e-10,1.1341879642268488e-10,9.488087292956016e-12,40246.11128122431,4.5176952323530356e-11,2.8100368584755385e-10,6.001529560920632e-11,7.203873989889771e-12,16609.761163461848,5.848174668830284e-11,1.648647314206045e-11,0.0,0.0,0.0,9.615469393529887e-13,0.0,0.0,0.0,20.520655359086376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3092131375327996e-10,2.172302088266046e-11,5.247975811839321e-11,31622.937105603683,23871.029153061954,2766.9339387200375,36855.53003240418,40960.56457476035,5.2586448531647114e-11,4.298514944885967e-11,1.3188178441929828e-11,47873.89507306923,5.5590558425587253e-11,3796.238274948079,3013.1511946514347,4.1503826232708276e-11,4.0411647995313286e-11,20613.223548058028,9434.363957783677,8.794499116432755e-11,210.09637840896917,1.4247327368454836e-10
4197,1704.22607494393,0.0,2.783228255447175e-11,1.5124199393010472e-10,6.246540228335213e-12,5.8159918382600056e-11,8.810243906958906e-12,9.020676780010146e-12,2.9350320335593007e-10,17770.207999999606,1528.3118723747355,51.09996760048799,0.0,4729.479999999997,0.0,1.2060213035791934e-11,1.619822703190075e-11,2.876027303442912e-12,6.347022845912822e-12,7.500128030860124e-12,3395.7000000028047,2104.7000000031676,1924.5860397201136,420.98212671549203,0.0,4391.032944132323,0.0,1.0755885652058454e-10,3.842588196008013e-11,974.1214536362439,1.200655878558718e-11,1.0060477140622634e-11,8.828478227999925e-12,2.135712440558048e-10,2.9480605846106616e-10,38.650796094775004,0.0,1.4959338964439165e-10,1.0622752673719363e-10,9.161622601040946e-12,9368.929452027507,3.1673112790592397e-11,4.800331778390169e-10,1.1281810117643213e-10,8.549777599863189e-12,33211.200457427105,4.5209016872693846e-11,2.806944720537649e-10,5.874683785940836e-11,6.667519180263956e-12,13428.788456271608,5.847924188030732e-11,1.9019451931829483e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.350277791926884e-10,1.821439525085112e-11,5.2503065593276145e-11,27375.61403940524,26398.9565796316,2800.1783446614363,33333.71352420245,35421.49478774117,2.918387143752345e-11,4.784299359640552e-11,8.1149450604184e-12,49803.57103460151,5.755024519467223e-11,3917.2308104828094,2827.1311591808458,4.173577020165865e-11,3.877055608633873e-11,20713.68727593824,9392.20499849751,8.953571318432793e-11,229.04060096281844,1.3191499368293432e-10
4198,1471.3129689436735,0.0,2.655628797370651e-11,1.4795640327794915e-10,6.124118487949865e-12,5.5395579927435385e-11,8.46511819951618e-12,8.718749679854962e-12,2.936435200566355e-10,17770.20800000131,1508.5162089084151,51.03569150809199,0.0,4729.479999999997,0.0,1.1600564882002546e-11,1.5687617762368476e-11,2.8275200399648703e-12,6.165011124822806e-12,7.288244309593055e-12,3395.700000001814,2104.699999999584,1881.6599940139781,420.76233017532604,0.0,3467.80609909663,0.0,1.0427089644198917e-10,3.675066714857268e-11,974.1214536362138,1.1467045421385804e-11,9.641828634891214e-12,8.557630341464436e-12,2.1420870256569371e-10,2.9489384084391023e-10,38.64340345099,0.0,1.4900189555603961e-10,1.0387625321790731e-10,9.75530543469194e-12,9497.105512228065,3.164551459575382e-11,4.793300821891414e-10,1.1116607815335887e-10,9.015956654388014e-12,25918.679663528845,4.522584814914628e-11,2.79823669434234e-10,5.571604803714709e-11,6.843609519456973e-12,9763.592333030838,5.847508040635187e-11,1.622040890606743e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.367974300769304e-10,1.9578558059002334e-11,4.9184680052778045e-11,19196.628010945682,27638.087626603963,2744.3211643046334,30574.664316872095,27908.05907706566,9.7206750282826e-12,4.665886711062302e-11,2.641980544031347e-12,49233.96072841137,5.608761386345982e-11,4156.49665750144,2530.6736268409204,3.602384626962351e-11,3.444188360916379e-11,20561.326745276696,8856.208424055387,8.844400171503305e-11,201.73967147987912,1.2856946229270123e-10
4199,1238.3998629413736,0.0,2.2491903734356813e-11,1.0298432577115335e-10,5.85547887364637e-12,4.291270228223158e-11,7.698271099360523e-12,7.989877762703197e-12,2.939752101441762e-10,17770.208000001523,1502.4373980335856,50.962271064983995,0.0,4336.933160000393,0.0,1.0623970373823977e-11,1.4343156182946058e-11,2.7374101573653194e-12,5.777418742476528e-12,6.8223302833104686e-12,3395.7000000001303,2104.699999999971,1820.446665856076,420.52320174715607,0.0,2544.5792541193437,0.0,7.408951679710509e-11,3.0290734025582044e-11,623.4377303271328,1.0263009657255477e-11,8.689360665974257e-12,7.868249783982653e-12,2.143719537309929e-10,2.9431749095570283e-10,38.64325051525,0.0,1.4714227826993204e-10,9.858848378630895e-11,9.234512879798292e-12,4949.141671368585,3.1388081814098135e-11,4.772258642614398e-10,1.057731901071842e-10,8.618688850261624e-12,15398.861031938011,4.512053085702829e-11,2.775783171314914e-10,4.7093259076948176e-11,6.627974312821963e-12,7157.467746471059,5.836340592633605e-11,1.2794684104173321e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2916388302305595e-10,1.8270204535170573e-11,4.0932179701432854e-11,13417.542040443872,27340.925623648105,2727.567621349925,30510.83544450865,24792.990266204797,1.2618885838289441e-12,5.855559650801868e-11,4.850346459954989e-12,48504.04921027634,5.5224058253845336e-11,4113.385118336586,2347.1144340050164,3.198583685240705e-11,3.354093927628223e-11,19747.107160668875,8207.542974307627,8.648960491496374e-11,169.74858911132125,1.3052510491272042e-10
4200,1005.4867569385195,0.0,1.0448194720678055e-11,1.487379552441219e-11,4.702154948684378e-12,1.2902799729424439e-11,5.710169675686216e-12,5.649894928452844e-12,2.860447320133683e-10,17770.20800003237,1423.0839185603256,50.89616473345199,0.0,3944.386319999984,0.0,8.048233622472045e-12,9.896001060515829e-12,2.5113196965505212e-12,4.664068756704922e-12,5.3686116701474296e-12,3395.699999970609,2104.699999991564,1779.3790284196277,420.27980404768203,0.0,1621.3524090806327,0.0,1.2902397418183675e-11,1.1006283016817455e-11,1.3635991611989788e-11,7.147243587622508e-12,6.0343201935091285e-12,5.357295770841389e-12,1.9488273920101478e-10,2.774470825442318e-10,38.636182235175006,0.0,6.2643795923464e-11,1.1644732304423642e-11,5.021423602919153e-12,2.1656722630897956e-12,2.704956926980225e-11,2.9775115380598356e-10,1.2255695674912586e-11,5.089809725830361e-12,2.3052960593697915e-12,4.087377001849915e-11,7.430677579439051e-11,1.1101666418613493e-11,4.600877582929107e-12,2.777689898055069e-12,5.3878169885134316e-11,6.802849307001003e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1102352591756641e-10,1.4478846671470484e-11,3.190313316397737e-11,11148.458539187954,28965.590480999468,2683.3740283130146,29846.89945606189,21513.25228699632,1.05151497380871e-12,5.189377434364529e-11,3.8719207729380164e-12,45707.31421143294,4.9199574363853094e-11,3827.508116262977,2073.6022093929505,2.4828247669412903e-11,2.7592543944416177e-11,18897.76035047187,8147.394269035648,8.035853806175786e-11,155.11425569542158,1.2186701877136183e-10
4201,539.6605449369857,0.0,2.027340689413126e-13,2.767713243200226e-13,8.622741538507608e-14,2.606067593116798e-13,1.1189049261277266e-13,1.0570821233852614e-13,2439.999999999999,17770.207999999988,1390.846633873201,50.831877057263995,0.0,3551.839480000005,0.0,1.6751400080919302e-13,2.132762186242113e-13,4.5359947269478955e-14,8.959019392416314e-14,1.0612042548154249e-13,3395.6999999999994,2.3017473743756252e-11,1726.9033649080004,420.053122097522,0.0,1503.0704881083136,0.0,2.557023302717234e-13,2.1301241080078798e-13,2.7153825871539634e-13,1.321933190271935e-13,1.2220244477429307e-13,1.0144372243247458e-13,33632.28800000001,2227.9999999999964,38.636105767305004,0.0,1.5573409619667273e-12,2.178128303210131e-13,9.764893521704744e-14,4.486320434011604e-14,1.2065535531169262e-12,1.840316862445055e-12,2.163289538977131e-13,9.739423131921041e-14,4.267625157569645e-14,1.3395345234813081e-12,7.088855926014859e-13,1.988158552219221e-13,9.137904229506924e-14,3.37894687004196e-14,7.832685233642868e-13,4737.438345188504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.919573464499003e-12,2.206175020747271e-13,6.14297033299893e-13,1.4288953387845206e-13,23984.926915816817,27431.40438011044,28445.139030189,9.322912833706578e-13,1.4463358448631751e-15,5.080871050743673e-13,837.8422529030004,262.3557144760721,25066.698690427915,5.441659327105406e-13,3.8824315651129065e-13,1.1294841039714655e-12,1116.4926466537047,6.515475355741911e-13,1.497671464373053e-12,12209.74952850083,260.6439985489999,1.0813955836010491e-12
4202,306.74743893696905,0.0,1.5870388519927558e-13,2.1564160585267716e-13,7.941218878614023e-14,2.0005544102359112e-13,9.775021448807896e-14,9.177260762844352e-14,2439.999999999998,17770.207999999995,1368.7393713791996,50.758468197948,0.0,3159.2926400000056,0.0,1.3662560932559424e-13,1.7886599300991464e-13,4.294923384607232e-14,7.903714599762023e-14,9.216528402609273e-14,3395.699999999999,2.1844783562628365e-11,1656.4217789009997,419.80175080787797,0.0,1503.0704881083152,0.0,1.9870985235063905e-13,1.6642084740120988e-13,2.11472740938239e-13,1.1365763756689013e-13,1.0700471080628604e-13,8.959343165971277e-14,33632.288,2227.9999999999986,38.62871312352,0.0,9.126081407693825e-13,1.7413693398344562e-13,8.695309192189543e-14,2.6717013150213987e-13,1.0489562827655254e-12,9.489394899183781e-13,1.7165232395265082e-13,8.711045009596609e-14,2.6079429700251264e-13,1.1804598015261415e-12,5.214212768450001e-13,1.580874527286365e-13,8.174592132999624e-14,2.46870350883185e-13,6.792936458745042e-13,9811.056000037503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.406291821425947e-12,1.9440162406973328e-13,4.978098244462684e-13,1.0391642612596833e-13,25758.396112939736,26849.454193350964,29523.452165061,7.101377301043697e-13,7.864831321381941e-15,4.390725796834835e-13,1090.0688602939997,270.9180345491208,25000.41555756545,4.3760359694534426e-13,3.410965550380641e-13,6.233631891374586e-13,954.8433077453836,5.743551737618187e-13,1.3203683949008722e-12,11940.479139391002,259.1005584639993,9.988161529195798e-13
4203,306.7474389369661,0.0,1.403180920273438e-13,1.8940585914711947e-13,7.517369542039684e-14,1.7508745210106638e-13,9.091224329724954e-14,8.443811874219618e-14,2439.999999999998,17770.208,1377.9275469839997,50.696221375296,0.0,2766.7458000000047,0.0,1.2156496539360027e-13,1.570700277721173e-13,4.142360633004978e-14,7.33443721897932e-14,8.451475683510256e-14,3237.6374321657154,1.9120252563696253e-11,1612.8148559915,419.55920596127197,0.0,1503.0704881083147,0.0,1.7465182761852324e-13,1.4719589402868794e-13,1.8620821503658517e-13,1.0391538250458998e-13,9.920115154395657e-14,8.287489324327565e-14,33632.28799999999,2227.9999999999986,38.636759742520006,0.0,7.582742345886738e-13,1.55383453413851e-13,7.896460497756347e-14,7.84767573513438e-13,9.351021149370814e-13,7.848025932616221e-13,1.5277801671918882e-13,7.845355701091198e-14,7.800047181914657e-13,1.0616976753732189e-12,4.4913542206335643e-13,1.403811878591539e-13,7.344433464544545e-14,1.0213729664581132e-12,5.97099169315378e-13,12060.347102489295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.037359710441147e-12,1.558594526159669e-13,5.071278214145065e-13,9.841852559849618e-14,27588.160857381383,27161.895983557453,30117.345837729,5.768510500533906e-13,2.7863962864619835e-14,4.2855764891113123e-13,1244.0243556289997,279.9188760422054,25111.731938132067,4.1906710861040445e-13,3.409399716420491e-13,4.45317943534012e-13,744.4633490803942,5.557887870553733e-13,1.197815197169197e-12,11933.19267096228,211.73693418899938,9.693527143410848e-13
